,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
415,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-06-01 22:20:25.000000,2023-06-01 22:10:29,1131.0,,335.0,44.0,57.0,64.0,200.0,2290.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25.000,1.3,34.0,spektral,,,,['tensorflow'],239.0,233.0,https://pypi.org/project/spektral,2023-06-01 22:17:00.684,6.0,5158.0,5158.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
416,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-09-21 00:58:58.000000,2023-07-23 14:42:27,191.0,5.0,435.0,36.0,236.0,52.0,260.0,2279.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,27,True,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,40042.0,40301.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5439.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
417,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,66.0,38.0,96.0,160.0,2163.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],347.0,323.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,11575.0,11575.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
418,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-09-09 21:39:29.000000,2021-07-09 11:06:18,56.0,,485.0,40.0,24.0,66.0,38.0,2046.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,27,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],4068.0,4017.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,51.0,42496.0,42733.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,10227.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
419,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,28.0,237.0,65.0,58.0,31.0,185.0,1986.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,27,True,2023-07-12 18:26:08.000,2.0.1,14.0,ampligraph,,,,['tensorflow'],43.0,43.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,569.0,569.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
420,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-09-17 06:40:44.000000,2023-07-11 07:11:36,210.0,3.0,222.0,43.0,83.0,17.0,115.0,1942.0,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,27,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",101.0,98.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,3.0,8757.0,8757.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
421,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-09-21 00:02:45.000000,2023-09-20 14:47:43,834.0,27.0,429.0,62.0,292.0,111.0,91.0,1805.0,Library for training machine learning models with privacy for training data.,55.0,27,True,2023-06-28 20:10:26.996,0.8.10,28.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,2022-10-19 20:29:02.229,14.0,15073.0,15075.0,,,,,,,,2.0,119.0,,,,,,,,,,,,,,,,,,,
422,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,,2021-04-26 00:15:19.000,2023-09-20 22:25:09.000000,2023-09-12 00:37:46,1043.0,26.0,188.0,26.0,368.0,76.0,263.0,1767.0,Scalable and user friendly neural forecasting algorithms.,29.0,27,False,2023-08-16 20:55:25.000,1.6.2,14.0,neuralforecast,conda-forge/neuralforecast,,,,43.0,43.0,https://pypi.org/project/neuralforecast,,,7889.0,8449.0,https://anaconda.org/conda-forge/neuralforecast,2023-08-30 22:34:25.263,10085.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
423,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2023-08-12 04:20:17.000000,2022-08-31 09:45:24,594.0,,234.0,55.0,444.0,3.0,402.0,1687.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,27,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],210.0,207.0,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,3170.0,3271.0,https://anaconda.org/conda-forge/farm,2023-06-16 19:25:45.236,2949.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
424,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-09-21 11:10:41.000000,2023-09-20 14:38:36,1424.0,130.0,110.0,29.0,96.0,18.0,20.0,1619.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2023-09-10 04:20:57.000,0.4.168,144.0,labml,,,,,106.0,100.0,https://pypi.org/project/labml,2023-09-10 04:20:57.000,6.0,8149.0,8149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
425,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-09-21 09:31:20.000000,2023-09-21 09:31:20,1372.0,10.0,305.0,28.0,372.0,81.0,120.0,1540.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,27,True,2023-05-18 06:27:52.000,2.2.5,20.0,pgl,,,,['paddle'],47.0,45.0,https://pypi.org/project/pgl,2022-08-03 07:40:41.441,2.0,405.0,405.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
426,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2023-09-21 11:34:39.000000,2023-09-20 16:23:13,1292.0,114.0,279.0,29.0,1290.0,130.0,92.0,1531.0,Pytorch domain library for recommendation systems.,174.0,27,True,2023-03-15 20:48:02.000,0.4.0,77.0,torchrec-nightly-cpu,,,,,65.0,65.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,30.0,30.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
427,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318.0,74.0,742.0,54.0,168.0,1476.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,395.0,365.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,30.0,1626.0,1626.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
428,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2023-05-16 13:01:43.000000,2023-05-16 13:01:43,657.0,,242.0,49.0,310.0,95.0,16.0,1464.0,Mesh TensorFlow: Model Parallelism Made Easier.,50.0,27,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],884.0,851.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,33.0,61294.0,61294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
429,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,64.0,302.0,52.0,115.0,54.0,29.0,1398.0,Interpretability and explainability of data and machine learning models.,41.0,27,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,82.0,81.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,354.0,354.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
430,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-09-18 01:28:29.000000,2023-06-07 07:35:59,3033.0,,118.0,37.0,324.0,11.0,187.0,1397.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,254.0,238.0,https://pypi.org/project/pycm,2022-04-27 15:18:44.000,16.0,36257.0,36257.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
431,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-09-21 12:32:34.000000,2023-09-20 21:19:56,6073.0,96.0,252.0,47.0,2326.0,307.0,1295.0,1372.0,cuGraph - RAPIDS Graph Analytics Library.,104.0,27,True,2023-08-09 21:12:40.000,23.08.00,31.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,2.0,132.0,705.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,16625.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
432,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2023-09-21 05:43:29.000000,2023-09-07 05:56:52,847.0,16.0,260.0,72.0,476.0,37.0,198.0,1227.0,Underthesea - Vietnamese NLP Toolkit.,18.0,27,False,2023-07-28 08:49:28.000,6.7.0,124.0,underthesea,,,,,827.0,801.0,https://pypi.org/project/underthesea,2023-07-28 08:49:28.000,26.0,6352.0,6417.0,,,,,,,,2.0,5005.0,,,,,,,,,,,,,,,,,,,
433,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-09-05 02:08:04.000000,2023-09-05 02:07:57,4200.0,4.0,285.0,84.0,638.0,14.0,604.0,1187.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,27,True,2023-08-01 02:38:24.000,23.07,33.0,pysal,conda-forge/pysal,,,,36.0,,https://pypi.org/project/pysal,2023-08-01 02:39:38.000,36.0,21571.0,27585.0,https://anaconda.org/conda-forge/pysal,2023-06-16 13:25:31.155,517248.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
434,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2023-09-10 06:54:58.000000,2023-09-10 06:51:22,1752.0,6.0,178.0,42.0,254.0,59.0,211.0,1141.0,Python audio and music signal processing library.,20.0,27,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,398.0,365.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,33.0,2770.0,2770.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
435,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2023-06-16 16:07:55.979000,2020-10-14 13:22:39,167.0,,336.0,70.0,83.0,27.0,26.0,1120.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,27,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1350.0,1206.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,144.0,27036.0,27402.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,24548.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
436,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-09-12 21:13:07.000000,2023-09-12 21:13:02,378.0,11.0,175.0,24.0,30.0,4.0,127.0,1072.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,2023-09-12 21:12:52.000,0.12.1,58.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],418.0,409.0,https://pypi.org/project/prince,2023-09-12 21:12:52.000,9.0,53232.0,53600.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,16938.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
437,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2023-09-17 18:51:36.000000,2023-09-17 18:51:20,982.0,31.0,200.0,24.0,114.0,23.0,181.0,979.0,Survival analysis built on top of scikit-learn.,18.0,27,False,2023-06-11 15:03:35.997,0.21.0,25.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],349.0,341.0,https://pypi.org/project/scikit-survival,2023-06-11 15:03:35.997,8.0,49193.0,51817.0,https://anaconda.org/conda-forge/scikit-survival,2023-06-11 18:58:18.077,57732.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
438,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-09-21 14:12:46.140000,2023-09-21 08:30:08,130.0,3.0,106.0,22.0,93.0,34.0,71.0,946.0,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,27,True,2023-09-21 11:18:47.000,1.4.6,21.0,submitit,conda-forge/submitit,,,,1602.0,1588.0,https://pypi.org/project/submitit,2023-09-21 11:18:47.000,14.0,155375.0,156169.0,https://anaconda.org/conda-forge/submitit,2023-09-21 14:12:46.140,29413.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
439,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-09-21 08:00:15.000000,2023-09-21 07:58:49,769.0,23.0,106.0,32.0,372.0,67.0,287.0,938.0,BAyesian Model-Building Interface (Bambi) in Python.,34.0,27,True,2023-07-02 15:44:00.377,0.12.0,27.0,bambi,conda-forge/bambi,,,,94.0,86.0,https://pypi.org/project/bambi,2023-07-02 15:44:00.377,8.0,16596.0,17380.0,https://anaconda.org/conda-forge/bambi,2023-07-02 20:28:20.184,25898.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
440,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,39.0,173.0,61.0,174.0,894.0,A Jupyter - Three.js bridge.,30.0,27,True,2023-02-20 00:24:01.104,2.4.2,46.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],91.0,26.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,54.0,71435.0,80444.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,506131.0,,,,,3.0,,3.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,11.0,3258.0,,,,,,,,,,,,,
441,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2023-09-20 19:01:04.000000,2023-09-20 17:25:06,1234.0,649.0,38.0,11.0,225.0,20.0,39.0,764.0,"Fastest Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java, Objective-C,..",21.0,27,True,2023-09-20 17:26:17.646,2.5.1,78.0,usearch,,unum/usearch,,,20.0,17.0,https://pypi.org/project/usearch,2023-09-20 19:01:04.000,1.0,29964.0,33190.0,,,,https://hub.docker.com/r/unum/usearch,2023-09-20 17:26:31.235294,1.0,29.0,3.0,209.0,,usearch,https://www.npmjs.com/package/usearch,2023-09-20 17:26:17.646,2.0,3170.0,,,,,,,,,,,,,
442,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2023-09-14 09:25:42.000000,2023-09-14 07:05:35,1267.0,12.0,118.0,26.0,404.0,10.0,120.0,744.0,A Comparative Framework for Multimodal Recommender Systems.,17.0,27,True,2023-07-22 18:22:54.000,1.16.0,52.0,cornac,conda-forge/cornac,,,,190.0,174.0,https://pypi.org/project/cornac,2023-07-22 18:42:55.000,16.0,101172.0,109388.0,https://anaconda.org/conda-forge/cornac,2023-07-25 03:34:46.928,320455.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
443,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-09-21 00:19:35.000000,2023-09-21 00:19:34,803.0,39.0,123.0,28.0,81.0,27.0,75.0,555.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,17.0,27,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,372.0,350.0,https://pypi.org/project/ml-metadata,2023-08-10 00:37:12.000,22.0,97494.0,97533.0,,,,,,,,3.0,2118.0,,,,,,,,,,,,,,,,,,,
444,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-09-15 15:26:46.000000,2023-09-15 07:24:07,513.0,10.0,150.0,31.0,165.0,8.0,96.0,525.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,28.0,27,True,2023-06-20 08:57:52.000,0.5,11.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],295.0,278.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,17.0,30356.0,30631.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,4132.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2023-09-04 15:38:12.000000,2023-09-04 15:37:03,153.0,13.0,71.0,22.0,50.0,35.0,32.0,509.0,pyspark methods to enhance developer productivity.,21.0,27,True,2023-02-17 21:55:30.000,0.10.0,13.0,quinn,,,,['spark'],75.0,69.0,https://pypi.org/project/quinn,2023-02-17 21:54:00.812,6.0,870283.0,870283.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,
446,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,227.0,60.0,7.0,206.0,18.0,109.0,466.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,27,True,2023-08-07 03:02:27.000,3.0.0,40.0,happytransformer,,,,['huggingface'],201.0,196.0,https://pypi.org/project/happytransformer,2023-08-05 22:54:02.000,5.0,4155.0,4155.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
447,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-09-10 06:28:48.000000,2023-06-05 21:59:57,217.0,,53.0,14.0,195.0,11.0,184.0,276.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,27,False,2023-04-23 19:42:01.507,3.7.0,69.0,pystan,conda-forge/pystan,,,,259.0,,https://pypi.org/project/pystan,2023-04-23 19:42:01.507,259.0,1713449.0,1748577.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2740028.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4249.0,1261.0,557.0,750.0,2543.0,17404.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",274.0,26,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,,,396.0,550.0,,,,,,,,3.0,14213.0,-4.0,,,,,,,,,,,,,,,,,,
449,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-06-29 16:28:26.000000,2023-06-29 16:28:24,325.0,1.0,1387.0,440.0,46.0,98.0,86.0,10202.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,,,['tensorflow'],49.0,13.0,https://pypi.org/project/dopamine-rl,2022-09-21 20:20:42.649,36.0,37054.0,37054.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-08-29 14:30:03.000000,2023-03-29 01:15:47,1614.0,,808.0,145.0,1556.0,114.0,125.0,7723.0,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,122.0,121.0,https://pypi.org/project/trax,2021-10-26 20:29:00.538,1.0,4107.0,4107.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-08-30 17:47:27.331000,,,,700.0,,,511.0,,7106.0,NumPy & SciPy for GPU.,257.0,26,True,2023-08-08 06:14:47.000,12.2.0,136.0,cupy,conda-forge/cupy,cupy/cupy,,,196.0,,https://pypi.org/project/cupy,2023-08-08 06:14:47.000,196.0,17191.0,94816.0,https://anaconda.org/conda-forge/cupy,2023-08-30 17:47:27.331,3076872.0,https://hub.docker.com/r/cupy/cupy,2023-08-15 12:32:31.435488,11.0,57732.0,3.0,,,,,,,,,,,,,,,,,,,,
452,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1340.0,346.0,14.0,40.0,65.0,6171.0,Python library for processing Chinese text.,8.0,26,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1253.0,1211.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,42.0,4692.0,4692.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-09-07 05:10:03.000000,2022-09-22 23:59:07,1084.0,,979.0,185.0,326.0,334.0,292.0,5746.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,26,True,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,115.0,112.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,338.0,390.0,,,,,,,,2.0,3680.0,,,,,,,,,,,,,,,,,,,
454,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,1.0,548.0,105.0,617.0,89.0,606.0,4089.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,26,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],80.0,,https://pypi.org/project/yellowbrick,2022-08-21 16:11:55.287,80.0,379319.0,381173.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,68605.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
