,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
393,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-06-24 21:13:53.000000,2021-06-22 02:58:36.000000,227,205.0,791.0,1211.0,1213.0,A toolkit for reproducible reinforcement learning research.,75.0,24,True,2021-03-23 22:18:36.000000,2021.3.0,21.0,garage,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000000,0.0,334.0,334.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
394,pycm,sepandhaghighi/pycm,,others,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000000,2021-06-28 01:25:17.000000,2021-03-11 15:42:19.000000,93,12.0,155.0,1106.0,2619.0,Multi-class confusion matrix library in Python.,14.0,24,True,2021-03-11 15:51:49.000000,3.1,35.0,pycm,,,,,120.0,110.0,https://pypi.org/project/pycm,2021-03-11 15:52:23.000000,10.0,9912.0,9912.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
395,TabPy,tableau/TabPy,,others,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000000,2021-02-04 23:28:56.000000,2021-02-04 23:28:56.000000,410,13.0,265.0,1097.0,828.0,Execute Python code on the fly and display results in Tableau visualizations:.,40.0,24,True,2020-11-11 19:06:41.000000,2.3.1,24.0,tabpy,,,,,64.0,64.0,https://pypi.org/project/tabpy,2020-11-11 19:06:41.000000,0.0,13391.0,13391.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
396,livelossplot,stared/livelossplot,,ml-experiments,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000000,2021-06-04 14:44:15.000000,2021-06-04 14:24:35.000000,137,3.0,70.0,1094.0,325.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,24,True,2021-02-03 16:25:47.000000,0.5.4,24.0,livelossplot,,,,['jupyter'],580.0,570.0,https://pypi.org/project/livelossplot,2021-02-03 16:25:47.000000,10.0,41199.0,41199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
397,ArcGIS API,Esri/arcgis-python-api,,geospatial-data,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000000,2021-07-08 05:00:59.000000,2021-07-06 14:14:53.000000,756,118.0,238.0,1065.0,3193.0,Documentation and samples for ArcGIS API for Python.,70.0,24,True,2021-07-06 17:37:19.000000,1.9,29.0,arcgis,,esridocker/arcgis-api-python-notebook,,,20.0,,https://pypi.org/project/arcgis,2021-04-12 03:28:09.000000,20.0,31711.0,31779.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2020-03-06 00:53:45.164342,33.0,4413.0,3.0,,,-1.0,,,,,,,,,,,,,,,,,,
398,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,143,44.0,23.0,1001.0,127.0,sqldf for pandas.,15.0,24,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,,,['pandas'],929.0,831.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,98.0,479719.0,479719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
399,Streamz,python-streamz/streamz,,time-series-data,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000000,2021-06-23 01:24:18.000000,2021-06-23 01:24:18.000000,121,95.0,136.0,960.0,749.0,Real-time stream processing for python.,41.0,24,True,2021-01-14 20:47:38.000000,0.6.2,15.0,streamz,conda-forge/streamz,,,,234.0,218.0,https://pypi.org/project/streamz,2021-01-14 20:47:38.000000,16.0,10042.0,13818.0,https://anaconda.org/conda-forge/streamz,2021-01-15 14:38:35.032000,173702.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
400,PennyLane,PennyLaneAI/PennyLane,,others,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000000,2021-07-08 14:47:29.000000,2021-07-08 13:23:26.000000,278,109.0,321.0,918.0,1988.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,59.0,24,True,2021-06-22 01:43:40.000000,0.16.0,23.0,pennylane,,,,,20.0,,https://pypi.org/project/pennylane,2021-06-22 01:43:40.000000,20.0,5615.0,5616.0,,,,,,,,2.0,56.0,,,,,,,,,,,,,,,,,,,,
401,PySAL,pysal/pysal,,geospatial-data,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000000,2021-02-08 21:30:44.240000,2021-02-01 00:35:48.000000,241,58.0,585.0,857.0,4119.0,PySAL: Python Spatial Analysis Library Meta-Package.,71.0,24,True,2021-02-02 02:59:42.000000,2.4.0,25.0,pysal,conda-forge/pysal,,,,36.0,,https://pypi.org/project/pysal,2021-02-02 02:59:42.000000,36.0,13632.0,20579.0,https://anaconda.org/conda-forge/pysal,2021-02-08 21:30:44.240000,416826.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
402,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-06-06 07:19:06.000000,2021-06-06 07:18:34.000000,88,6.0,86.0,855.0,557.0,"Extensible, parallel implementations of t-SNE.",10.0,24,True,2021-04-25 19:32:11.000000,0.6.0,21.0,opentsne,conda-forge/opentsne,,,,236.0,232.0,https://pypi.org/project/opentsne,2021-04-25 19:24:59.000000,4.0,29267.0,32746.0,https://anaconda.org/conda-forge/opentsne,2021-05-28 14:28:32.305000,107853.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
403,pyclustering,annoviko/pyclustering,,others,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000000,2021-02-12 23:22:26.000000,2021-02-12 19:04:59.000000,197,53.0,584.0,852.0,2079.0,"pyclustring is a Python, C++ data mining library.",26.0,24,True,2020-11-25 22:33:07.000000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,251.0,215.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000000,36.0,38217.0,39510.0,https://anaconda.org/conda-forge/pyclustering,2021-01-25 21:14:55.053000,24459.0,,,,,2.0,344.0,,,,,,,,,,,,,,,,,,,,
404,pyopencl,inducer/pyopencl,,others,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000000,2021-07-07 15:54:32.199000,2021-07-07 05:35:01.000000,213,63.0,224.0,817.0,,"OpenCL integration for Python, plus shiny features.",87.0,24,True,2021-06-27 23:38:57.000000,2021.2.5,68.0,pyopencl,conda-forge/pyopencl,,,,770.0,532.0,https://pypi.org/project/pyopencl,2021-07-07 05:35:37.000000,238.0,10947.0,18969.0,https://anaconda.org/conda-forge/pyopencl,2021-07-07 15:54:32.199000,457293.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
405,PySwarms,ljvmiranda921/pyswarms,,others,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000000,2021-07-04 09:41:26.000000,2021-06-23 11:19:05.000000,251,20.0,165.0,797.0,409.0,A research toolkit for particle swarm optimization in Python.,43.0,24,True,2021-01-03 21:34:15.000000,1.3.0,20.0,pyswarms,,,,,122.0,122.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000000,0.0,8708.0,8708.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
406,pingouin,raphaelvallat/pingouin,,probabilistics,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000000,2021-06-25 15:05:43.000000,2021-06-25 15:05:39.000000,61,20.0,127.0,761.0,1118.0,Statistical package in Python based on Pandas.,20.0,24,False,2021-05-27 22:16:23.000000,0.3.12,33.0,pingouin,conda-forge/pingouin,,,,264.0,254.0,https://pypi.org/project/pingouin,2021-05-27 22:10:24.000000,10.0,45315.0,46594.0,https://anaconda.org/conda-forge/pingouin,2021-05-28 00:27:57.122000,39674.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
407,GPyOpt,SheffieldML/GPyOpt,,hyperopt,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04.000000,226,100.0,186.0,739.0,514.0,Gaussian Process Optimization using GPy.,49.0,24,True,2020-03-19 21:21:18.000000,1.2.6,11.0,gpyopt,,,,,234.0,198.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000000,36.0,14174.0,14174.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
408,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-07-06 20:20:45.000000,2021-06-28 18:37:37.000000,288,174.0,2809.0,588.0,15341.0,An open-source application for biological image analysis.,120.0,24,True,2021-06-24 19:10:01.000000,4.2.0,42.0,cellprofiler,,,,,4.0,4.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,1271.0,1283.0,,,,,,,,3.0,1147.0,,,,,,,,,,,,,,,,,,,,
409,SALib,SALib/SALib,,probabilistics,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000000,2021-07-08 15:16:07.000000,2021-07-08 15:16:07.000000,155,38.0,203.0,482.0,965.0,"Sensitivity Analysis Library in Python (Numpy). Contains Sobol, Morris, Fractional Factorial and FAST methods.",30.0,24,True,2021-07-01 12:39:24.000000,1.4.0.2,34.0,salib,conda-forge/salib,,,,44.0,,https://pypi.org/project/salib,2021-07-01 12:45:18.000000,44.0,39174.0,40352.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:41.614000,65997.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
410,TensorFlow I/O,tensorflow/io,,tensorflow-utils,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2021-06-30 20:31:57.000000,2021-06-30 15:58:17.000000,169,141.0,295.0,470.0,1464.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",73.0,24,True,2021-06-25 13:22:04.000000,0.19.0,24.0,tensorflow-io,,,,['tensorflow'],0.0,,https://pypi.org/project/tensorflow-io,2021-06-25 13:19:18.000000,0.0,307987.0,307987.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
411,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2021-06-14 06:11:28.000000,2021-06-14 06:10:09.000000,68,11.0,9.0,407.0,,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],2014.0,1812.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1419935.0,1429081.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,557921.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
412,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,155,33.0,22.0,371.0,46.0,scikit-learn inspired API for CRFsuite.,6.0,24,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3280.0,2884.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,116792.0,116792.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
413,Cornac,PreferredAI/cornac,,recommender-systems,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000000,2021-07-08 14:51:12.000000,2021-07-08 14:51:12.000000,69,3.0,50.0,370.0,1190.0,A Comparative Framework for Multimodal Recommender Systems.,13.0,24,True,2021-03-30 03:20:12.000000,1.12.0,37.0,cornac,conda-forge/cornac,,,,50.0,48.0,https://pypi.org/project/cornac,2021-03-30 03:23:59.000000,2.0,3750.0,9749.0,https://anaconda.org/conda-forge/cornac,2021-03-30 16:45:43.648000,155980.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
414,metrics,PyTorchLightning/metrics,,distributed-ml,https://github.com/PyTorchLightning/metrics,https://github.com/PyTorchLightning/metrics,Apache-2.0,2020-12-22 20:02:42.000000,2021-07-08 13:49:34.000000,2021-07-07 17:51:30.000000,63,28.0,92.0,369.0,407.0,"Machine learning metrics for distributed, scalable PyTorch applications.",70.0,24,True,2021-07-05 16:02:55.000000,0.4.1,15.0,metrics,,,,['pytorch'],426.0,414.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000000,12.0,3014.0,3049.0,,,,,,,,3.0,141.0,,,,,,,,,,,,,,,,,,,,
415,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2021-06-28 13:47:18.054000,2021-06-28 11:48:34.000000,29,80.0,149.0,335.0,397.0,python binding for libvips using cffi.,11.0,24,True,2021-06-28 10:56:34.000000,2.1.15,21.0,pyvips,conda-forge/pyvips,,,,225.0,203.0,https://pypi.org/project/pyvips,2021-06-28 10:56:34.000000,22.0,14740.0,15173.0,https://anaconda.org/conda-forge/pyvips,2021-06-28 13:47:18.054000,9959.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
416,datalad,datalad/datalad,,others,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000000,2021-07-08 13:25:49.000000,2021-07-01 05:43:04.000000,74,715.0,2373.0,252.0,14022.0,"Keep code, data, containers under control with git and git-annex.",38.0,24,False,2021-06-27 01:02:25.000000,0.14.6,70.0,datalad,conda-forge/datalad,,,,26.0,,https://pypi.org/project/datalad,2021-06-27 01:02:43.000000,26.0,3924.0,7424.0,https://anaconda.org/conda-forge/datalad,2021-06-22 10:20:02.742000,140030.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
417,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2021-06-28 22:30:18.000000,2021-06-07 16:28:39.000000,41,45.0,119.0,191.0,2859.0,Asynchronous Distributed Hyperparameter Optimization.,23.0,24,False,2021-05-19 20:08:31.000000,0.1.15,16.0,orion,,,,,48.0,40.0,https://pypi.org/project/orion,2021-05-19 20:08:31.000000,8.0,1620.0,1620.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
418,dbnd,databand-ai/dbnd,,data-pipelines,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000000,2021-07-07 15:04:13.000000,2021-06-30 12:47:33.000000,14,6.0,2.0,190.0,2316.0,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,38.0,24,False,2021-07-07 14:06:02.000000,0.44.0,171.0,dbnd,,,,,25.0,25.0,https://pypi.org/project/dbnd,2021-07-07 15:04:13.000000,0.0,79072.0,79072.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
419,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-07-08 15:08:43.000000,2021-07-07 23:42:29.000000,573,108.0,944.0,7554.0,2206.0,Cost-effective serverless computing.,21.0,23,True,2021-07-06 23:57:08.000000,0.38.0,57.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-07-06 23:53:37.000000,0.0,1695.0,1695.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
420,Apex,NVIDIA/apex,,gpu-utilities,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000000,2021-07-07 06:18:51.000000,2021-06-15 05:04:31.000000,738,469.0,378.0,5494.0,845.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,82.0,23,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],610.0,610.0,,,,,2575.0,https://anaconda.org/conda-forge/nvidia-apex,2021-04-22 16:13:47.237000,54084.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
421,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1276,36.0,65.0,5470.0,57.0,Python library for processing Chinese text.,8.0,23,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,707.0,631.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,76.0,6194.0,6194.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
422,flashtext,vi3k6i5/flashtext,,nlp,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000000,2021-04-29 02:55:52.000000,2020-05-03 07:13:22.000000,556,54.0,49.0,4836.0,108.0,Extract Keywords from sentence or Replace keywords in sentences.,8.0,23,False,,,18.0,flashtext,,,,,532.0,500.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000000,32.0,365645.0,365645.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
423,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,306.0,3853.0,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,23,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,47.0,46.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,153.0,157.0,,,,,,,,3.0,308.0,,,,,,,,,,,,,,,,,,,,
424,DeepMatcher,anhaidgroup/deepmatcher,,nlp,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000000,2021-06-13 01:13:43.000000,2021-06-13 00:22:13.000000,1373,50.0,22.0,3676.0,176.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,23,True,2021-05-27 22:28:29.000000,0.1.2,13.0,deepmatcher,,,,,14.0,14.0,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000000,,669.0,669.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
425,ArrayFire,arrayfire/arrayfire,,gpu-utilities,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000000,2021-07-07 04:42:13.000000,2021-07-06 06:57:05.000000,475,239.0,1243.0,3546.0,5739.0,ArrayFire: a general purpose GPU library.,82.0,23,True,2021-01-08 21:41:09.000000,3.8.0,30.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2021-03-05 17:36:30.000000,8.0,1315.0,1333.0,,,,,,,,2.0,1333.0,,,,,,,,,,,,,,,,,,,,
426,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16.000000,881,27.0,429.0,3458.0,1810.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,True,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],10.0,10.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
427,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2021-05-18 07:51:15.000000,2020-04-17 09:51:20.000000,782,184.0,250.0,3297.0,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,False,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,19300.0,19300.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
428,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-03-20 11:20:12.000000,2021-02-05 18:49:02.000000,259,40.0,30.0,2946.0,195.0,Python library that makes it easy for data scientists to create charts.,21.0,23,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,60.0,55.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,1640.0,2094.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,14533.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
429,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-06-02 09:48:09.000000,2021-06-02 09:45:13.000000,538,73.0,105.0,2891.0,150.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],66.0,58.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,8.0,4865.0,4869.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,153.0,3.0,,,,,,,,,,,,,,,,,,,,,
430,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-07-07 11:22:41.000000,2021-07-07 10:51:09.000000,650,68.0,478.0,2347.0,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",77.0,23,True,2021-06-15 22:01:59.000000,1.7.0,32.0,adversarial-robustness-toolbox,,,,,137.0,137.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-06-15 20:32:09.000000,0.0,6047.0,6047.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
431,analytics-zoo,intel-analytics/analytics-zoo,,distributed-ml,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000000,2021-07-08 10:34:08.000000,2021-07-08 06:40:55.000000,675,527.0,713.0,2337.0,3108.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",102.0,23,True,2021-05-25 05:58:11.000000,0.10.0,85.0,analytics-zoo,,,,['spark'],2.0,2.0,https://pypi.org/project/analytics-zoo,2021-07-04 16:22:45.000000,,1551.0,1551.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
432,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-07-01 06:01:44.000000,2021-07-01 06:01:43.000000,549,21.0,88.0,2333.0,289.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",12.0,23,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,,,['sklearn'],38.0,35.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,3.0,1362.0,1362.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
433,Arctic,man-group/arctic,,data-containers,https://github.com/man-group/arctic,https://github.com/man-group/arctic,LGPL-2.1,2015-05-29 13:37:30.000000,2021-07-05 07:23:38.000000,2021-04-16 01:50:53.000000,462,86.0,438.0,2327.0,1077.0,Arctic is a high performance datastore for numeric data.,71.0,23,True,2020-12-01 23:17:26.000000,1.79.4,83.0,arctic,conda-forge/arctic,,,,166.0,124.0,https://pypi.org/project/arctic,2020-12-01 23:16:12.000000,42.0,3841.0,4389.0,https://anaconda.org/conda-forge/arctic,2019-12-16 08:57:24.231000,14240.0,,,,,3.0,139.0,,,,,,,,,,,,,,,,,,,,
