,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
478,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-03-07 13:08:05.000000,2022-01-28 17:30:19,1842,,601,159.0,52.0,3.0,482.0,2484,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,21.0,25,True,2021-12-10 07:12:31.000,1.3.0,17.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,858.0,https://anaconda.org/bioconda/deepvariant,2021-12-16 06:56:52.044,40016.0,,,,,3.0,3848.0,,,,,,,,,,,,,,,,,,,,
479,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-04-28 15:16:27.000000,2022-04-28 15:14:44,139,23.0,252,50.0,63.0,53.0,76.0,2401,A deep learning library for video understanding research.,31.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,15891.0,15891.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55,6364,,695,166.0,93.0,134.0,358.0,2334,An Algorithmic Trading Library for Crypto-Assets in Python.,148.0,25,True,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,26.0,24.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,418.0,418.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-04-29 12:27:57.000000,2022-03-26 10:31:28,191,13.0,117,28.0,169.0,12.0,64.0,2288,HiPlot makes understanding high dimensional data easy.,8.0,25,True,2021-11-04 14:37:14.000,0.1.32,104.0,hiplot,conda-forge/hiplot,,,,15.0,4.0,https://pypi.org/project/hiplot,2022-03-26 10:51:20.000,11.0,11377.0,14534.0,https://anaconda.org/conda-forge/hiplot,2021-11-05 06:41:13.441,82093.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2021-04-28 03:41:03.000000,2020-09-22 22:35:28,271,,310,79.0,49.0,147.0,66.0,1989,Multilingual text (NLP) processing toolkit.,26.0,25,False,2016-07-03 20:05:42.000,16.7.4,9.0,polyglot,,,,,779.0,695.0,https://pypi.org/project/polyglot,2016-07-03 20:05:42.000,84.0,51222.0,51222.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
483,zenml,zenml-io/zenml,data-pipelines,,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000,2022-04-29 17:04:42.000000,2022-04-29 15:55:42,4469,290.0,137,32.0,465.0,10.0,61.0,1926,ZenML : MLOps framework to create reproducible pipelines. https://zenml.io.,32.0,25,True,2022-04-28 09:01:52.000,0.7.3,52.0,zenml,,,,,,,https://pypi.org/project/zenml,2022-04-28 08:53:20.000,,1046.0,1046.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2022-03-26 17:35:11.489000,2022-03-26 09:22:25,357,1.0,251,54.0,11.0,17.0,68.0,1808,Beautiful visualizations of how language differs among document types.,12.0,25,True,2022-03-26 09:23:49.000,0.1.6,135.0,scattertext,conda-forge/scattertext,,,,283.0,273.0,https://pypi.org/project/scattertext,2022-03-26 09:23:49.000,10.0,3571.0,4652.0,https://anaconda.org/conda-forge/scattertext,2022-03-26 17:35:11.489,60562.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113,,200,40.0,35.0,37.0,21.0,1704,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,25,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],319.0,296.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,10843.0,11174.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,13592.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,
486,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-04-29 09:54:44.000000,2021-09-28 21:55:38,247,,153,27.0,41.0,12.0,80.0,1641,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],121.0,118.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,3.0,20432.0,20614.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,2739.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
487,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-03-31 00:58:44.000000,2021-11-11 15:06:17,156,,171,46.0,47.0,21.0,88.0,1522,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,25,True,2021-11-11 15:15:32.000,0.11.0,16.0,causalnex,,,,"['pytorch', 'sklearn']",41.0,39.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,1232.0,1232.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
488,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-04-24 20:12:59.000000,2022-04-24 20:12:59,1878,37.0,226,39.0,63.0,4.0,96.0,1503,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,21.0,25,True,2022-04-04 19:21:59.000,0.52.0,44.0,torch-geometric-temporal,,,,['pytorch'],2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,1712.0,1712.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
489,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284,,389,90.0,165.0,102.0,224.0,1307,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],39.0,38.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,4978.0,4978.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2022-03-02 08:31:33.000000,2022-03-02 08:31:33,380,1.0,127,22.0,68.0,35.0,25.0,1245,A Python package for time series classification.,11.0,25,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,,205.0,194.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,11.0,131058.0,131389.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,10615.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
491,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-02-18 23:37:54.000000,2022-02-18 23:37:54,320,3.0,221,50.0,85.0,38.0,26.0,1103,Interpretability and explainability of data and machine learning models.,29.0,25,True,2020-10-28 09:32:21.000,0.2.1,4.0,aix360,,,,,46.0,45.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000,1.0,1555.0,1555.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
492,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202,,167,24.0,35.0,1.0,111.0,1059,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,25,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1197.0,1168.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,12435.0,12435.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
493,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-03-10 02:03:55.000000,2022-03-10 02:03:55,598,3.0,177,58.0,444.0,168.0,246.0,1007,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,25,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],70.0,61.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,797.0,797.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-04-05 18:34:52.000000,2022-04-05 18:34:50,725,144.0,117,15.0,72.0,28.0,85.0,949,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,21.0,25,True,2022-03-18 08:10:49.000,0.24.0,26.0,audiomentations,,,,,125.0,124.0,https://pypi.org/project/audiomentations,2022-03-18 08:10:49.000,1.0,4352.0,4352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
495,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2021-12-03 19:52:38.000000,2021-06-23 11:19:05,409,,294,32.0,290.0,16.0,196.0,916,A research toolkit for particle swarm optimization in Python.,43.0,25,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,174.0,168.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,6.0,32013.0,32013.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-01-26 19:41:50.000000,2022-01-06 15:08:19,1746,,151,39.0,251.0,54.0,201.0,892,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,213.0,186.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2899.0,2899.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-04-29 15:19:27.000000,2022-04-28 18:40:17,2634,92.0,111,21.0,501.0,120.0,267.0,815,A Python library for learning and evaluating knowledge graph embeddings.,25.0,25,True,2022-04-20 12:02:16.000,1.8.1,40.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-04-20 11:58:58.000,3.0,1066.0,1072.0,,,,,,,,2.0,142.0,,-1.0,,,,,,,,,,,,,,,,,,
498,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-04-21 06:02:52.412000,2022-04-20 19:42:54,429,8.0,85,16.0,271.0,22.0,218.0,810,Extra blocks for scikit-learn pipelines.,50.0,25,True,2022-04-20 19:44:06.000,0.6.11,37.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],51.0,45.0,https://pypi.org/project/scikit-lego,2022-04-20 19:44:43.000,6.0,13439.0,14027.0,https://anaconda.org/conda-forge/scikit-lego,2022-04-21 06:02:52.412,17655.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
499,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-04-27 21:40:15.000000,2022-04-27 21:40:15,653,27.0,80,26.0,254.0,37.0,204.0,771,BAyesian Model-Building Interface (Bambi) in Python.,24.0,25,True,2022-01-15 01:38:30.000,0.7.1,19.0,bambi,conda-forge/bambi,,,,30.0,27.0,https://pypi.org/project/bambi,2022-01-15 01:38:30.000,3.0,3259.0,3489.0,https://anaconda.org/conda-forge/bambi,2022-01-18 20:23:31.895,7361.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2022-02-24 22:06:23.000000,2019-05-21 11:29:06,487,,140,35.0,62.0,79.0,94.0,740,A scikit-learn based module for multi-label et. al. classification.,15.0,25,False,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],741.0,723.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,18.0,71177.0,71177.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
501,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145,,152,33.0,23.0,32.0,234.0,707,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,25,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,141.0,129.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,3300.0,3300.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
502,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-04-29 16:53:40.000000,2022-04-28 20:26:27,4834,174.0,62,14.0,45.0,155.0,196.0,695,"Experiment tracking, ML developer tools.",20.0,25,True,2022-04-28 14:31:59.000,0.8.1.dev1,181.0,guildai,,,,,51.0,51.0,https://pypi.org/project/guildai,2022-04-28 21:03:47.000,,3421.0,3421.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
503,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2022-04-29 08:26:43.000000,2022-04-29 08:21:54,1218,18.0,96,21.0,560.0,136.0,499.0,679,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",39.0,25,True,2022-02-10 15:53:08.000,0.12.0,41.0,icevision,,,,,5.0,,https://pypi.org/project/icevision,2022-02-10 15:54:11.000,5.0,3314.0,3314.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2022-02-11 17:17:32.393000,2022-02-11 07:59:35,77,5.0,67,8.0,17.0,12.0,11.0,436,Find pyspark to make it importable.,15.0,25,True,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],2544.0,2408.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,136.0,2199307.0,2208341.0,https://anaconda.org/conda-forge/findspark,2022-02-11 17:17:32.393,632381.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
505,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-04-01 02:48:22.000000,2022-04-01 02:46:38,574,21.0,59,30.0,319.0,12.0,82.0,330,IPython/Jupyter notebook module for Vega and Vega-Lite.,11.0,25,True,2022-02-10 02:01:39.000,3.6.0,39.0,vega,conda-forge/vega,,,['jupyter'],84.0,,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,6876.0,13688.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,476849.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
506,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2021-12-17 04:03:09.000000,2020-07-14 02:41:10,174,,718,141.0,41.0,122.0,91.0,4678,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1004.0,989.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,471.0,484.0,,,,,,,,3.0,668.0,,,,,,,,,,,,,,,,,,,,
507,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-04-29 16:47:49.000000,2022-04-29 08:23:49,2466,138.0,481,82.0,2714.0,166.0,980.0,3820,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,73.0,24,True,2022-04-22 17:30:55.000,1.13.0,52.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-01-04 21:11:23.000000,2020-04-17 09:51:20,204,,891,96.0,56.0,215.0,256.0,3819,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,24,False,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,50583.0,50583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
509,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810,,908,178.0,385.0,32.0,429.0,3640,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,True,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],10.0,10.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,108.0,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-04-28 23:26:41.000000,2022-04-28 05:58:31,1114,83.0,639,133.0,959.0,231.0,329.0,3280,Simple and Distributed Machine Learning.,89.0,24,True,2022-01-12 22:42:34.000,0.9.5,23.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,10.0,10.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-01-31 12:20:49.000000,2021-02-05 18:49:02,195,,282,84.0,65.0,41.0,31.0,3138,Python library that makes it easy for data scientists to create charts.,21.0,24,False,2020-11-02 22:14:08.000,3.0.3,16.0,chartify,conda-forge/chartify,,,,67.0,62.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000,5.0,1795.0,2247.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,18560.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-04-04 20:19:08.000000,2022-04-04 20:19:03,753,5.0,338,89.0,525.0,131.0,90.0,2613,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,36.0,24,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],4.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,4.0,3027.0,3027.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-03-13 06:54:07.000000,2020-03-16 04:26:47,75,,198,57.0,37.0,14.0,23.0,2414,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,296.0,293.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,2522.0,2812.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,8721.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
514,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120,,593,87.0,29.0,23.0,51.0,2079,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,97969.0,97969.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
515,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-01-22 00:08:57.000000,2021-07-10 15:56:42,447,,248,57.0,55.0,18.0,49.0,2051,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],381.0,364.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,6619.0,6619.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
516,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118,,225,70.0,20.0,83.0,66.0,1962,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,231.0,215.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,45397.0,45397.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
517,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2022-04-12 10:28:24.000000,2022-04-12 10:28:11,317,11.0,334,41.0,63.0,152.0,94.0,1728,Super easy library for BERT based NLP models.,36.0,24,True,2022-04-12 10:28:24.000,2.0.3,53.0,fast-bert,,,,,2.0,,https://pypi.org/project/fast-bert,2022-04-12 10:28:24.000,2.0,1914.0,1914.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
518,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-04-22 22:52:02.000000,2022-03-15 14:21:37,346,1.0,544,87.0,169.0,70.0,61.0,1706,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",48.0,24,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,,162.0,154.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,6687.0,6787.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,1903.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
