,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
552,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,36.0,694.0,43.0,151.0,2855.0,"Toolkit for creating, sharing and using natural language prompts.",64.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,128.0,124.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,252.0,252.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,91.0,2158.0,215.0,982.0,2731.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,22452.0,22452.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,262.0,50.0,98.0,25.0,116.0,2321.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",156.0,152.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,3042.0,3042.0,,,,,,,,3.0,,,,,,,,mckinsey/causalnex,,,,,,,,,,,,
555,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2025-04-22 14:57:32.844000,2024-07-17 19:00:21,2319.0,,248.0,38.0,40.0,10.0,115.0,2226.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,330.0,317.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,5046.0,5601.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,32242.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,249.0,54.0,56.0,19.0,50.0,2219.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],807.0,788.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,4282.0,4282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,689.0,87.0,48.0,24.0,64.0,2188.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,641.0,629.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,13183.0,13183.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,252.0,41.0,34.0,51.0,90.0,2031.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],203.0,203.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,6931.0,6931.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2025-03-06 03:49:47.000000,2024-07-10 23:00:11,927.0,,136.0,34.0,448.0,50.0,354.0,1970.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,73.0,72.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,19903.0,19903.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-01-16 19:27:43.000000,2025-01-16 19:27:37,373.0,,288.0,49.0,329.0,269.0,184.0,1943.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,242487.0,242487.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2025-04-22 14:56:57.136000,2024-02-06 10:59:47,125.0,,228.0,42.0,36.0,45.0,24.0,1903.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],526.0,504.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1205.0,2724.0,https://anaconda.org/conda-forge/multicore-tsne,2025-04-22 14:56:57.136,74443.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2025-04-22 14:57:51.423000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1751.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,24,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],3.0,,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,1304.0,1401.0,https://anaconda.org/conda-forge/farm,2025-04-22 14:57:51.423,4800.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,,214.0,38.0,111.0,56.0,42.0,1749.0,"Large-scale linear classification, regression and ranking in Python.",17.0,24,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],177.0,171.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,6284.0,8821.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,267320.0,,,,,3.0,756.0,,,,,,,,,,,,,,,,,,,
564,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,1.0,239.0,49.0,51.0,24.0,92.0,1652.0,Contextually-keyed word vectors.,20.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,481.0,468.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,1962.0,4130.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,60848.0,,,,,3.0,71938.0,,,,,,,,,,,,,,,,,,,
565,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,98.0,45.0,188.0,217.0,1648.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,1878.0,1878.0,,,,,,,,3.0,73.0,,,,,,,,,,,,,,,,,,,
566,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,126.0,27.0,31.0,63.0,50.0,1618.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],681.0,674.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,67250.0,67250.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2025-03-01 18:12:48.000000,2025-03-01 18:13:36,1238.0,8.0,122.0,27.0,75.0,4.0,29.0,1545.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,8.0,24,True,2024-11-21 20:06:59.000,0.8.0,30.0,pytorch_toolbelt,,,,['pytorch'],12.0,,https://pypi.org/project/pytorch_toolbelt,2024-11-21 20:06:59.000,12.0,13988.0,13990.0,,,,,,,,3.0,159.0,,,,,,,,,,,,,,,,,,,
568,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2025-04-23 21:07:57.000000,2025-04-23 21:07:55,161.0,2.0,167.0,105.0,192.0,39.0,25.0,1521.0,fklearn: Functional Machine Learning.,56.0,24,True,2025-02-26 19:40:35.000,4.0.1,35.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2025-02-26 19:40:35.000,,1403.0,1403.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-05-19 20:56:48.000000,2025-04-19 05:05:49,592.0,8.0,151.0,18.0,351.0,12.0,157.0,1517.0,A standard framework for modelling Deep Learning Models for tabular data.,27.0,24,True,2024-11-29 01:07:50.000,1.1.1,13.0,pytorch_tabular,,,,['pytorch'],9.0,,https://pypi.org/project/pytorch_tabular,2024-11-28 05:14:21.000,9.0,18819.0,18820.0,,,,,,,,2.0,54.0,,,,,,,,,,,,,,,,,,,
570,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-03-05 14:46:53.000000,2025-03-05 14:46:53,1083.0,1.0,122.0,22.0,117.0,37.0,58.0,1459.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",25.0,24,True,2024-10-15 14:24:34.000,2.0.0,50.0,imodels,,,,,126.0,117.0,https://pypi.org/project/imodels,2024-10-15 14:23:49.000,9.0,40630.0,40630.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2023-09-14 02:51:02.000000,2022-05-29 19:09:18,309.0,,197.0,26.0,57.0,27.0,36.0,1337.0,A Toolbox for Adversarial Robustness Research.,21.0,24,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,,,['pytorch'],209.0,204.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,5.0,1389.0,1389.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-04-30 20:42:58.000000,2025-04-30 20:42:57,226.0,10.0,121.0,35.0,36.0,24.0,122.0,1305.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,24,True,2025-04-24 01:36:06.000,2.3.15,99.0,ngt,,,,,12.0,,https://pypi.org/project/ngt,2025-02-26 23:24:32.000,12.0,2165.0,2165.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
573,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2024-06-12 09:16:57.000000,2022-05-22 23:59:48,1219.0,,163.0,32.0,24.0,42.0,34.0,1300.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",13.0,24,False,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],72.0,72.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,,1186.0,1186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,214.0,51.0,461.0,145.0,296.0,1226.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,708.0,708.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
575,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,71.0,415.0,65.0,147.0,1190.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,183.0,178.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,255.0,255.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
576,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2025-04-07 02:04:56.000000,2025-04-07 02:04:56,417.0,5.0,186.0,31.0,76.0,3.0,86.0,1056.0,Layers Outputs and Gradients in Keras. Made easy.,17.0,24,True,2022-09-25 14:40:40.377,4.5.1,40.0,keract,,,,['tensorflow'],261.0,254.0,https://pypi.org/project/keract,2025-04-07 02:03:50.000,7.0,3822.0,3822.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-04-07 20:28:23.000000,2025-03-07 11:33:25,264.0,1.0,125.0,11.0,59.0,37.0,30.0,1046.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,24,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,939.0,909.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,65918.0,87955.0,,,,,,,,3.0,1190050.0,,,,,,,,,,,,,,,,,,,
578,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2025-01-29 22:28:23.000000,2025-01-29 22:28:21,569.0,,191.0,46.0,61.0,1.0,68.0,1004.0,Training neural models with structured signals.,39.0,24,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],515.0,512.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,5264.0,5264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,181.0,47.0,116.0,61.0,170.0,991.0,Python interface to GPU-powered libraries.,44.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,348.0,325.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,676.0,676.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
580,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-05-13 22:48:38.000000,2025-03-25 10:51:37,923.0,2.0,120.0,42.0,119.0,51.0,48.0,719.0,Bias Auditing & Fair ML Toolkit.,23.0,24,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,200.0,192.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,18435.0,18435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2025-02-06 21:36:12.000000,2025-02-06 21:36:09,223.0,,137.0,141.0,92.0,42.0,67.0,676.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,23.0,24,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],254.0,242.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,10398.0,10398.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-04-22 14:56:29.169000,2022-01-15 18:08:37,1718.0,,73.0,13.0,13.0,44.0,7.0,624.0,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,388715.0,397957.0,https://anaconda.org/conda-forge/whoosh,2025-04-22 14:56:29.169,443661.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-04-22 14:58:06.094000,2024-12-27 14:53:55,3774.0,,67.0,44.0,361.0,19.0,399.0,555.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,24,False,2024-12-27 16:29:32.000,5.1.0,72.0,skll,conda-forge/skll,,,['sklearn'],52.0,50.0,https://pypi.org/project/skll,2024-12-27 16:29:32.000,2.0,653.0,1169.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,21713.0,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,
584,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-05-18 07:51:51.000000,2025-05-18 07:51:51,2599.0,166.0,48.0,10.0,36.0,16.0,66.0,519.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,13.0,24,True,2024-08-14 15:06:05.000,4.8.0,80.0,hyperactive,,,,,51.0,38.0,https://pypi.org/project/hyperactive,2024-08-15 14:23:15.000,13.0,2422.0,2426.0,,,,,,,,3.0,307.0,,,,,,,,,,,,,,,,,,,
585,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-05-15 11:09:32.000000,2025-05-15 10:57:40,5701.0,12.0,94.0,17.0,801.0,10.0,446.0,468.0,Lightwood is Legos for Machine Learning.,50.0,24,False,2025-05-15 10:58:18.000,25.5.2.2,213.0,lightwood,,,,['pytorch'],89.0,87.0,https://pypi.org/project/lightwood,2025-05-15 11:09:32.000,2.0,6662.0,6662.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
586,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-04-22 14:57:22.480000,2025-01-08 06:03:58,776.0,,87.0,11.0,32.0,9.0,51.0,415.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,24,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,555.0,511.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,44.0,346443.0,348280.0,https://anaconda.org/conda-forge/pymap3d,2025-04-22 14:57:22.480,102898.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
587,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,,145.0,34.0,414.0,37.0,141.0,391.0,Neuroimaging in Python FMRI analysis package.,71.0,24,False,2024-10-06 19:42:32.000,0.6.1,9.0,nipy,conda-forge/nipy,,,,269.0,245.0,https://pypi.org/project/nipy,2024-10-06 19:42:32.000,24.0,2384.0,17706.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,153224.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
588,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2025-04-22 14:57:57.911000,2024-08-02 00:21:15,339.0,,30.0,8.0,7.0,10.0,80.0,379.0,Multiple Imputation with LightGBM in Python.,8.0,24,True,2024-08-02 00:43:48.000,6.0.3,48.0,miceforest,conda-forge/miceforest,,,,244.0,235.0,https://pypi.org/project/miceforest,2024-08-02 00:43:48.000,9.0,77959.0,78374.0,https://anaconda.org/conda-forge/miceforest,2025-04-22 14:57:57.911,19123.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
589,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-05-19 16:23:22.000000,2025-03-30 13:15:01,1086.0,17.0,9.0,3.0,263.0,16.0,39.0,230.0,Beautiful ridgeline plots in Python.,4.0,24,False,2025-03-30 13:17:50.000,0.3.2,30.0,ridgeplot,,,https://ridgeplot.readthedocs.io/,,261.0,255.0,https://pypi.org/project/ridgeplot,2025-03-30 13:16:54.000,6.0,23311.0,23311.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,
590,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,,1434.0,261.0,69.0,133.0,137.0,6558.0,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,,21.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
591,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2025-04-28 17:33:03.000000,2025-04-28 17:32:57,601.0,2.0,763.0,108.0,592.0,107.0,345.0,6360.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,61.0,23,True,2023-03-30 16:55:07.154,0.9.4,29.0,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,41381.0,41381.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
592,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,,1558.0,135.0,3625.0,79.0,1998.0,5891.0,An Industrial Grade Federated Learning Framework.,102.0,23,True,2024-07-31 11:47:02.000,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
