,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
488,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108,,580,139.0,30.0,57.0,52.0,5406,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1230.0,1230.0,https://pypi.org/project/flashtext,,,870710.0,871144.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,15209.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-06-01 16:51:50.000000,2023-06-01 16:46:03,1089,10.0,881,117.0,670.0,105.0,540.0,5242,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,114.0,25,True,2019-08-26 19:04:21.000,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,,,165.0,165.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2023-06-13 12:50:23.000000,2023-06-13 12:45:58,207,5.0,280,64.0,176.0,19.0,54.0,4751,"A data augmentations library for audio, image, text, and video.",30.0,25,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,68.0,65.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1783.0,1783.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-04-28 17:26:08.000000,2023-04-28 16:55:30,521,7.0,411,62.0,86.0,25.0,81.0,4559,Finding duplicate images made easy!.,15.0,25,True,2023-04-28 17:26:08.000,0.3.2,8.0,imagededup,,,,['tensorflow'],49.0,49.0,https://pypi.org/project/imagededup,,,1327.0,1327.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667,,658,162.0,130.0,83.0,101.0,4550,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],733.0,727.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
493,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-06-14 18:19:17.000000,2023-06-14 13:53:01,3152,107.0,579,89.0,3475.0,263.0,1195.0,4467,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,83.0,25,True,2023-05-23 15:25:00.000,1.26.0,66.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
494,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2023-05-08 22:33:33.000000,2022-07-29 10:37:24,205,,974,97.0,61.0,244.0,265.0,4340,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,25,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,24892.0,24892.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-04-28 04:08:34.000000,2023-03-05 22:07:59,1158,,1348,351.0,56.0,52.0,84.0,4048,Python Algorithmic Trading Library.,11.0,25,True,,,8.0,pyalgotrade,,,,,182.0,161.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,721.0,721.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
496,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342,,528,109.0,71.0,193.0,115.0,3050,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,133.0,121.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,2971.0,3034.0,,,,,,,,3.0,3971.0,,,,,,,,,,,,,,,,,,,
497,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2023-06-13 12:50:32.000000,2023-06-13 12:45:58,175,3.0,352,168.0,77.0,87.0,99.0,2900,A deep learning library for video understanding research.,53.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],7.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,7.0,19997.0,19997.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-06-15 05:09:17.000000,2023-02-28 07:05:02,2087,,669,165.0,59.0,7.0,597.0,2827,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,26.0,25,True,2023-02-28 18:11:51.000,1.5.0,19.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,892.0,https://anaconda.org/bioconda/deepvariant,2023-04-10 11:32:04.424,53466.0,,,,,3.0,4663.0,,,,,,,,,,,,,,,,,,,
499,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-05-19 07:27:25.000000,2023-05-19 07:27:25,4223,19.0,503,42.0,967.0,116.0,620.0,2685,"A unified, comprehensive and efficient recommendation library.",63.0,25,True,2022-10-05 02:45:00.000,1.1.1,9.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,2022-02-25 07:32:53.000,2.0,3821.0,3930.0,https://anaconda.org/aibox/recbole,2022-10-05 02:30:11.592,3409.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-04-24 23:59:07.000000,2023-03-03 12:36:36,204,,122,29.0,193.0,13.0,71.0,2486,HiPlot makes understanding high dimensional data easy.,8.0,25,True,2021-11-04 14:24:43.000,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,286.0,286.0,https://pypi.org/project/hiplot,,,31111.0,34650.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,141564.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
501,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447,,253,56.0,56.0,19.0,50.0,2177,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],559.0,540.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,9522.0,9522.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
502,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-05-06 19:23:59.000000,2023-05-06 19:23:59,384,7.0,275,56.0,14.0,18.0,78.0,2099,Beautiful visualizations of how language differs among document types.,14.0,25,True,2017-03-13 05:31:21.000,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,401.0,401.0,https://pypi.org/project/scattertext,,,10106.0,11239.0,https://anaconda.org/conda-forge/scattertext,2022-12-08 14:02:02.569,79378.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2023-06-14 08:22:00.000000,2023-06-13 19:17:20,409,1.0,664,89.0,226.0,141.0,87.0,2051,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",63.0,25,True,2022-09-03 03:41:16.000,0.5.0,10.0,aif360,conda-forge/aif360,,,,262.0,262.0,https://pypi.org/project/aif360,,,5010.0,5195.0,https://anaconda.org/conda-forge/aif360,2022-09-04 13:59:05.366,6126.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
504,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118,,234,69.0,20.0,92.0,66.0,2037,Open source time series library for Python.,6.0,25,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,263.0,247.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,83880.0,83880.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-03-14 17:59:54.000000,2022-09-28 17:12:28,249,,231,25.0,315.0,68.0,37.0,2035,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,25,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],569.0,568.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,22831.0,22925.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,2071.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
506,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-06-01 16:03:13.000000,2023-06-01 16:03:08,752,4.0,252,27.0,691.0,52.0,141.0,1857,"Toolkit for creating, sharing and using natural language prompts.",62.0,25,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,48.0,47.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,1.0,3165.0,3165.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2023-05-26 18:23:38.000000,2023-05-26 18:23:37,117,3.0,200,44.0,36.0,38.0,21.0,1784,Parallel t-SNE implementation with Python and Torch wrappers.,17.0,25,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],401.0,379.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,24318.0,24777.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,25270.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
508,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636,,160,60.0,65.0,65.0,129.0,1778,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,302.0,292.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,679.0,679.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,
509,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-06-12 21:52:19.000000,2023-06-12 10:24:32,557,8.0,99,48.0,424.0,52.0,100.0,1539,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,25,True,2023-05-01 16:13:30.000,1.1.8,25.0,hivemind,,,,,66.0,62.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,4.0,1884.0,1884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-05-11 17:22:34.000000,2023-04-11 16:36:03,155,5.0,162,97.0,181.0,37.0,24.0,1449,fklearn: Functional Machine Learning.,53.0,25,True,2023-04-12 12:58:04.596,2.3.1,29.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,2643.0,2643.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-06-13 15:11:15.000000,2023-06-13 15:11:10,1294,10.0,96,31.0,79.0,22.0,17.0,1424,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,25,True,2023-03-22 08:00:00.564,0.4.162,138.0,labml,,,,,94.0,88.0,https://pypi.org/project/labml,2022-11-23 04:35:03.026,6.0,3759.0,3759.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
512,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159,,243,48.0,84.0,21.0,187.0,1344,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],410.0,397.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,13.0,4440.0,4588.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,5363.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330,,142,29.0,63.0,6.0,70.0,1249,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1087.0,1074.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,17475.0,17475.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
514,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-03-22 21:30:28.000000,2023-03-22 21:16:11,666,1.0,157,46.0,161.0,18.0,375.0,1210,moDel Agnostic Language for Exploration and eXplanation.,24.0,25,False,2023-02-16 21:26:00.740,1.6.0,26.0,dalex,conda-forge/dalex,,,,123.0,117.0,https://pypi.org/project/dalex,2022-09-07 14:45:39.364,6.0,18476.0,18788.0,https://anaconda.org/conda-forge/dalex,2022-09-10 12:54:29.083,9054.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
515,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-01-22 07:25:38.000000,2022-12-24 01:52:28,204,,305,48.0,42.0,83.0,111.0,1193,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,25,True,2022-12-24 01:56:46.564,0.9.2,32.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],268.0,263.0,https://pypi.org/project/keras-ocr,2022-12-24 01:56:46.564,5.0,10031.0,27086.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,231.0,,,,,3.0,562584.0,,,,,,,,,,,,,,,,,,,
516,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-11-06 01:01:06.000000,2022-01-06 15:08:19,1746,,170,43.0,253.0,59.0,211.0,1095,Python audio and music signal processing library.,20.0,25,False,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,381.0,350.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,31.0,2999.0,2999.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-06-15 00:54:23.000000,2023-06-07 16:05:14,1631,104.0,325,57.0,397.0,130.0,235.0,856,Machine learning on FPGAs using HLS.,53.0,25,True,2023-05-13 15:59:00.678,0.7.1,13.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,564.0,747.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,6059.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
518,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2023-06-05 19:06:14.000000,2023-06-05 19:06:13,723,9.0,138,14.0,96.0,29.0,216.0,834,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,43.0,25,True,2023-03-22 14:14:00.495,0.6.17,30.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],59.0,,https://pypi.org/project/torch-sparse,2022-12-22 14:51:10.764,59.0,28698.0,34504.0,https://anaconda.org/conda-forge/pytorch_sparse,2023-05-19 21:56:22.940,209030.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
519,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2023-06-15 13:47:54.000000,2023-06-15 11:52:41,1002,262.0,47,12.0,201.0,32.0,249.0,691,dstack is an open-source tool for managing dev environments and automating ML tasks on any cloud. dstack supports all..,12.0,25,True,2023-06-13 10:14:01.582,0.10.1,121.0,dstack,,,,,11.0,11.0,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,1703.0,1703.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
520,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2023-05-15 20:54:09.000000,2023-05-08 16:18:21,133,8.0,64,22.0,48.0,35.0,30.0,469,pyspark methods to enhance developer productivity.,16.0,25,True,2023-02-17 21:55:30.000,0.10.0,13.0,quinn,,,,['spark'],69.0,63.0,https://pypi.org/project/quinn,2023-02-17 21:54:00.812,6.0,941089.0,941089.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,
521,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-06-14 18:52:06.000000,2021-12-20 23:24:01,1186,,147,20.0,648.0,23.0,207.0,445,A package built to support working with spatial data using open source python.,43.0,25,False,2021-10-01 22:50:41.000,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,223.0,223.0,https://pypi.org/project/earthpy,,,5318.0,6597.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,63977.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
522,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-06-10 01:03:55.000000,2023-06-09 20:16:49,922,49.0,149,25.0,779.0,64.0,367.0,416,MONAI Label is an intelligent open source image labeling and learning tool.,47.0,25,True,2023-06-10 01:10:23.000,0.7.0,99.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,2022-07-03 02:54:17.000,,859.0,3273.0,,,,,,,,3.0,55538.0,,,,,,,,,,,,,,,,,,,
523,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-05-03 09:05:44.000000,2023-03-05 05:31:37,737,,79,13.0,28.0,6.0,44.0,312,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,15.0,25,True,2023-03-05 05:35:05.094,3.0.1,56.0,pymap3d,conda-forge/pymap3d,,,,293.0,276.0,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,17.0,58890.0,60241.0,https://anaconda.org/conda-forge/pymap3d,2023-04-18 07:26:32.998,52722.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
524,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2023-04-15 09:46:41.000000,2023-02-15 20:15:59,196,,467,77.0,36.0,51.0,26.0,9815,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,24,False,2023-02-15 20:19:00.626,1.0.0,12.0,prettymaps,conda-forge/prettymaps,,,,28.0,28.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,3647.0,3745.0,https://anaconda.org/conda-forge/prettymaps,2023-02-18 18:16:34.802,1680.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
525,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-06-13 14:55:48.000000,2023-03-04 05:19:44,2327,,606,146.0,1362.0,118.0,985.0,7936,Production infrastructure for machine learning at scale.,24.0,24,True,2022-09-23 18:01:31.000,0.42.1,63.0,cortex,,,,,1.0,,https://pypi.org/project/cortex,2022-09-23 17:40:01.770,1.0,1214.0,1214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
526,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174,,749,138.0,43.0,141.0,98.0,4903,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1096.0,1080.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,851.0,864.0,,,,,,,,3.0,865.0,,,,,,,,,,,,,,,,,,,
527,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-06-14 18:43:41.000000,2023-06-14 09:49:39,1443,67.0,742,143.0,1321.0,296.0,389.0,4301,Simple and Distributed Machine Learning.,111.0,24,True,2023-04-24 23:13:08.000,0.11.1,29.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-06-10 15:03:11.000000,2023-02-19 16:29:00,327,,874,43.0,28.0,57.0,109.0,4148,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],128.0,120.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,8.0,3231.0,3231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
529,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-06-12 15:15:22.000000,2023-03-19 17:37:07,900,1.0,524,105.0,613.0,82.0,604.0,4018,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,,,471740.0,473596.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,63111.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
