,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
526,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,510.0,110.0,73.0,183.0,117.0,3080.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,125.0,125.0,https://pypi.org/project/xlearn,,,742.0,805.0,,,,,,,,3.0,4492.0,,,,,,,,,,,,,,,,,,,,
527,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-01-26 20:28:01.000000,2023-12-09 00:22:24,2360.0,1.0,680.0,164.0,60.0,7.0,704.0,3015.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,24,True,2023-10-23 21:02:38.000,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,904.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,61427.0,,,,,3.0,4701.0,,,,,,,,,,,,,,,,,,,,
528,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,679.0,73.0,25.0,117.0,101.0,2974.0,Neural network visualization toolkit for keras.,10.0,24,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],2904.0,2875.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,29.0,948.0,948.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
529,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,310.0,66.0,315.0,43.0,124.0,2711.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],50.0,49.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,1589.0,1922.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14664.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
530,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,709.0,167.0,94.0,124.0,358.0,2454.0,An Algorithmic Trading Library for Crypto-Assets in Python.,151.0,24,False,,,,enigma-catalyst,,,,,25.0,25.0,https://pypi.org/project/enigma-catalyst,,,166.0,166.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
531,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-01-04 04:06:44.000000,2023-07-23 14:42:27,191.0,,452.0,38.0,238.0,52.0,278.0,2416.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,True,2023-07-23 13:34:05.000,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,,,36109.0,36345.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6155.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
532,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-01-22 06:09:24.000000,2023-07-01 21:40:58,1936.0,,329.0,40.0,86.0,21.0,157.0,2392.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07.000,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,,,1869.0,1869.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
533,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,307.0,28.0,695.0,49.0,150.0,2370.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,86.0,85.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,1.0,503.0,503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
534,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,645.0,90.0,29.0,25.0,52.0,2309.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,3.0,python_speech_features,,,,,501.0,501.0,https://pypi.org/project/python_speech_features,,,27260.0,27260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
535,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,255.0,57.0,56.0,19.0,50.0,2203.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],659.0,640.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,5752.0,5752.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
536,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-01-11 20:56:38.000000,2023-10-16 16:49:59,532.0,,198.0,41.0,116.0,62.0,126.0,2110.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,25.0,24,True,2023-12-27 00:46:01.000,2023.12.27,773.0,kubric-nightly,,,,,3.0,3.0,https://pypi.org/project/kubric-nightly,2023-12-27 00:46:01.000,,5163.0,5163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
537,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,244.0,71.0,21.0,93.0,66.0,2077.0,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,278.0,261.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,17.0,27726.0,27726.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
538,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2024-02-06 10:59:55.000000,2024-02-06 10:59:47,125.0,7.0,228.0,43.0,36.0,45.0,24.0,1833.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],450.0,428.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1798.0,2733.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,31822.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
539,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,299.0,57.0,1313.0,200.0,810.0,1784.0,A toolkit for reproducible reinforcement learning research.,79.0,24,False,2020-09-14 22:30:57.000,2020.06.3,21.0,garage,,,,['tensorflow'],99.0,99.0,https://pypi.org/project/garage,,,689.0,689.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
540,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,238.0,49.0,48.0,22.0,91.0,1581.0,Contextually-keyed word vectors.,19.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,337.0,323.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,14.0,1677.0,3715.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35822.0,,,,,3.0,61829.0,,,,,,,,,,,,,,,,,,,,
541,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,120.0,29.0,31.0,58.0,50.0,1563.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],387.0,382.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,5.0,60380.0,60380.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
542,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2023-09-19 07:41:06.631000,2022-12-07 10:32:49,237.0,,267.0,1.0,1.0,,,1529.0,Feature engineering package with sklearn like functionality.,38.0,24,False,2023-09-18 14:50:58.000,1.6.2,38.0,feature_engine,conda-forge/feature_engine,,,,96.0,,https://pypi.org/project/feature_engine,2023-09-18 14:50:58.000,96.0,150221.0,151270.0,https://anaconda.org/conda-forge/feature_engine,2023-09-19 07:41:06.631,44098.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
543,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,302.0,55.0,115.0,54.0,30.0,1482.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-01 11:47:13.000,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,,,1340.0,1340.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
544,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-12-07 16:22:32.000000,2023-11-08 21:41:55,157.0,,162.0,101.0,184.0,35.0,25.0,1471.0,fklearn: Functional Machine Learning.,55.0,24,True,2023-11-09 12:58:36.000,3.0.0,29.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,,,532.0,532.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
545,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000000,2023-02-08 02:25:50,604.0,,204.0,54.0,460.0,143.0,293.0,1173.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],73.0,64.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,436.0,436.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
546,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-02-06 13:53:10.000000,2023-12-24 06:07:13,78.0,2.0,225.0,20.0,18.0,4.0,87.0,1157.0,Implementation of the node2vec algorithm.,13.0,24,True,2022-08-01 11:34:27.000,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,546.0,546.0,https://pypi.org/project/node2vec,,,78213.0,78608.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,27280.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
547,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,73.0,415.0,75.0,147.0,1143.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,169.0,159.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,491.0,491.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
548,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,173.0,48.0,112.0,52.0,170.0,963.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,332.0,282.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,50.0,638.0,638.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
549,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-02-02 10:10:24.000000,2024-02-02 10:10:23,729.0,2.0,143.0,16.0,102.0,30.0,232.0,922.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],75.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,75.0,21577.0,27210.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,247857.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
550,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,158.0,34.0,25.0,35.0,235.0,739.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,165.0,165.0,https://pypi.org/project/neupy,,,2681.0,2681.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
551,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,74.0,13.0,48.0,19.0,53.0,697.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,1201.0,1201.0,https://pypi.org/project/pysbd,,,279320.0,279500.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,5048.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
552,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-02-08 11:24:43.000000,2024-02-08 11:24:40,887.0,26.0,106.0,43.0,90.0,56.0,32.0,611.0,Bias Auditing & Fair ML Toolkit.,20.0,24,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,155.0,148.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,7.0,4063.0,4063.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
553,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2024-02-08 09:01:26.000000,2024-02-08 09:01:25,855.0,25.0,80.0,9.0,711.0,87.0,432.0,587.0,Automated modeling and machine learning framework FEDOT.,32.0,24,True,2024-01-23 15:03:23.000,0.7.3,20.0,fedot,,,,,47.0,44.0,https://pypi.org/project/fedot,2024-01-23 13:46:00.000,3.0,821.0,821.0,,,,,,,,2.0,,,aimclub/FEDOT,,,,,,,,,,,,,,,,,,
554,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-02-02 22:30:14.000000,2024-02-02 22:23:07,342.0,31.0,85.0,7.0,19.0,2.0,85.0,523.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,17.0,24,True,2024-02-02 22:30:14.000,0.5.6,161.0,featurewiz,,,,,66.0,64.0,https://pypi.org/project/featurewiz,2024-02-02 22:30:14.000,2.0,9529.0,9529.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
555,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-02-05 23:14:28.000000,2024-01-24 01:39:16,963.0,11.0,168.0,24.0,830.0,96.0,384.0,504.0,MONAI Label is an intelligent open source image labeling and learning tool.,57.0,24,True,2023-10-18 15:08:49.000,0.8.0,15.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,,,593.0,2894.0,,,,,,,,3.0,71339.0,,,,,,,,,,,,,,,,,,,,
556,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,503.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],4328.0,4163.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,165.0,1735211.0,1744865.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,888244.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
557,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,,82.0,29.0,317.0,60.0,27.0,363.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-16 20:29:30.000,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],341.0,341.0,https://pypi.org/project/tensorflow-cloud,,,36248.0,36248.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
558,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-20 16:14:39.221000,2023-12-13 18:28:10,521.0,1.0,38.0,5.0,12.0,6.0,47.0,317.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,24,True,2023-12-19 14:22:21.000,0.8.1,24.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],635.0,606.0,https://pypi.org/project/scikit-posthocs,2023-12-19 14:22:21.000,29.0,95357.0,118082.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-12-20 16:14:39.221,909015.0,,,,,3.0,39.0,,,,,,,,,,,,,,,,,,,,
559,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,7.0,49.0,14.0,712.0,217.0,203.0,275.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,24,False,2023-03-02 22:26:01.035,0.2.7,26.0,orion,,,,,106.0,98.0,https://pypi.org/project/orion,2022-08-22 17:10:40.826,8.0,1224.0,1224.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
560,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2024-01-23 18:30:32.000000,2024-01-23 18:30:25,598.0,3.0,729.0,105.0,588.0,59.0,345.0,5734.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,58.0,23,True,2020-04-03 19:06:25.000,0.4.0,1.0,t5,,,,['tensorflow'],,,https://pypi.org/project/t5,,,15406.0,15406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
561,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-01-18 21:14:52.000000,2024-01-03 14:54:33,1095.0,2.0,881.0,117.0,675.0,109.0,542.0,5373.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,23,True,2019-08-26 19:04:21.000,0.3.1,2.0,mmf,,,,['pytorch'],17.0,17.0,https://pypi.org/project/mmf,,,275.0,275.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
562,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-02-07 11:33:38.000000,2024-01-31 18:21:56,1557.0,20.0,821.0,144.0,1466.0,326.0,398.0,4931.0,Simple and Distributed Machine Learning.,115.0,23,True,2023-11-27 21:27:39.000,1.0.2,42.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
563,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2024-01-26 09:49:03.000000,2022-08-09 13:26:32,565.0,,1152.0,306.0,208.0,59.0,208.0,4623.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,False,,,,,,shadowreaver/crypto-signal,,,,,,,,,1860.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,143247.0,3.0,,,,,,,,,,,,,,,,,,,,,
564,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2023-12-31 12:14:36.000000,2021-06-02 09:45:13,150.0,,714.0,101.0,34.0,102.0,113.0,4415.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:35:45.000,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],122.0,122.0,https://pypi.org/project/ISR,,,4825.0,4828.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,233.0,3.0,,,,,,,,,,,,,,,,,,,,,
565,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,889.0,178.0,385.0,33.0,430.0,3809.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22.000,2.2,2.0,matchzoo,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/matchzoo,,,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
566,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,529.0,175.0,50.0,65.0,49.0,3476.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],59.0,56.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,3.0,126.0,126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
567,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-02-01 21:14:40.000000,2024-01-26 14:45:27,410.0,4.0,324.0,52.0,414.0,79.0,106.0,3193.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,,,['pytorch'],35.0,34.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,153.0,153.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
