,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
526,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-10-19 14:18:46.000000,2023-10-11 22:12:42,1765.0,61.0,337.0,56.0,438.0,139.0,241.0,942.0,Machine learning on FPGAs using HLS.,55.0,25,True,2023-05-13 15:59:00.678,0.7.1,13.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,573.0,758.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,6859.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
527,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,252.0,42.0,72.0,103.0,188.0,889.0,Gaussian Process Optimization using GPy.,49.0,25,True,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,497.0,459.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,38.0,7605.0,7605.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
528,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,22.0,81.0,14.0,77.0,218.0,218.0,825.0,"Experiment tracking, ML developer tools.",29.0,25,True,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,82.0,82.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,1445.0,1445.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
529,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-10-18 12:38:27.000000,2023-10-04 12:04:30,755.0,4.0,54.0,13.0,114.0,39.0,95.0,822.0,Visualize large time series data with plotly.py.,11.0,25,True,2023-07-13 11:26:44.000,0.9.1,19.0,plotly-resampler,conda-forge/plotly-resampler,,,,611.0,611.0,https://pypi.org/project/plotly-resampler,,,326533.0,327947.0,https://anaconda.org/conda-forge/plotly-resampler,2023-08-11 13:55:21.400,29711.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
530,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-10-02 23:03:55.000000,2023-10-02 23:03:48,220.0,11.0,79.0,21.0,151.0,24.0,82.0,794.0,Library to enable Bayesian active learning in your research or labeling work.,21.0,25,True,2023-10-02 19:58:51.000,1.9.1,19.0,baal,conda-forge/baal,,,,53.0,52.0,https://pypi.org/project/baal,2023-10-02 19:57:48.000,1.0,1836.0,2053.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,7164.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,71.0,13.0,48.0,20.0,52.0,668.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,25,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,933.0,933.0,https://pypi.org/project/pysbd,,,192323.0,192516.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4649.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
532,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-09-19 18:44:18.000000,2023-09-19 18:44:18,355.0,21.0,116.0,19.0,78.0,23.0,33.0,650.0,Working with molecular structures in pandas DataFrames.,15.0,25,True,2023-08-28 15:31:05.000,0.5.1de,19.0,biopandas,conda-forge/biopandas,,,['pandas'],228.0,205.0,https://pypi.org/project/biopandas,2023-08-28 15:32:25.000,23.0,81457.0,83233.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,145652.0,,,,,3.0,,,,,,,,,BioPandas/biopandas,,,,,,,,,,,
533,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-10-13 17:35:36.000000,2023-08-23 17:20:54,1241.0,1.0,150.0,19.0,682.0,25.0,208.0,464.0,A package built to support working with spatial data using open source python.,44.0,25,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,270.0,253.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,4657.0,5939.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,69263.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
534,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2023-09-23 13:28:08.196000,2022-01-15 18:08:37,1718.0,,56.0,13.0,11.0,32.0,5.0,464.0,Pure-Python full-text search library.,42.0,25,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3692.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3692.0,265700.0,272932.0,https://anaconda.org/conda-forge/whoosh,2023-09-23 13:28:08.196,209739.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-10-05 14:57:15.000000,2023-10-05 14:57:15,219.0,2.0,53.0,14.0,196.0,12.0,184.0,281.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,25,False,2023-04-23 19:42:01.507,3.7.0,69.0,pystan,conda-forge/pystan,,,,259.0,,https://pypi.org/project/pystan,2023-04-23 19:42:01.507,259.0,1566497.0,1601468.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2762765.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
536,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2023-10-11 20:27:13.000000,2023-10-10 19:15:27,4039.0,14.0,48.0,14.0,708.0,217.0,203.0,266.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,25,False,2023-03-02 22:26:01.035,0.2.7,26.0,orion,,,,,100.0,92.0,https://pypi.org/project/orion,2022-08-22 17:10:40.826,8.0,1938.0,1938.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
537,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,138.0,43.0,141.0,98.0,4923.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1113.0,1097.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,851.0,864.0,,,,,,,,3.0,884.0,,,,,,,,,,,,,,,,,,,
538,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2023-08-25 22:35:13.000000,2023-08-25 22:18:03,209.0,1.0,284.0,64.0,176.0,19.0,54.0,4816.0,"A data augmentations library for audio, image, text, and video.",32.0,24,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,85.0,82.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1371.0,1371.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
539,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-09-02 01:51:06.000000,2023-04-28 16:55:30,521.0,,423.0,60.0,88.0,48.0,88.0,4730.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],69.0,64.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,3603.0,3603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-10-14 14:45:18.000000,2023-02-19 16:29:00,327.0,,901.0,45.0,29.0,62.0,110.0,4479.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2021-06-28 12:45:52.000,0.6.5,20.0,scikit-opt,,,,['sklearn'],154.0,154.0,https://pypi.org/project/scikit-opt,,,3520.0,3520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-07-17 20:51:30.000000,2023-03-05 22:07:59,1158.0,,1370.0,352.0,57.0,51.0,,4161.0,Python Algorithmic Trading Library.,11.0,24,True,,,8.0,pyalgotrade,,,,,192.0,171.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,746.0,746.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,713.0,66.0,247.0,124.0,822.0,3917.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,35.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,35.0,4527.0,4527.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
543,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,679.0,72.0,25.0,117.0,101.0,2970.0,Neural network visualization toolkit for keras.,10.0,24,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],2850.0,2821.0,https://pypi.org/project/keras-vis,2017-04-02 03:54:58.000,29.0,955.0,955.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-10-18 06:14:57.000000,2023-02-28 07:05:02,2087.0,,678.0,163.0,60.0,7.0,657.0,2937.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,26.0,24,True,2023-02-28 18:11:51.000,1.5.0,19.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,904.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,57876.0,,,,,3.0,4684.0,,,,,,,,,,,,,,,,,,,
545,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,6.0,233.0,43.0,110.0,80.0,64.0,2801.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,24,True,2021-07-01 17:11:02.000,1.1.0,10.0,texthero,,,,,6.0,,https://pypi.org/project/texthero,2021-07-01 17:11:02.000,6.0,10724.0,10726.0,,,,,,,,3.0,119.0,,,,,,,,,,,,,,,,,,,
546,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-10-07 14:59:35.000000,2023-09-25 05:41:01,1296.0,2.0,313.0,93.0,2156.0,206.0,982.0,2649.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",52.0,24,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,58131.0,58131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
547,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,216.0,48.0,480.0,45.0,70.0,2629.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,24,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,173.0,170.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,16604.0,16604.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,,,,,,,
548,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,258.0,58.0,56.0,19.0,50.0,2195.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],601.0,582.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,4249.0,4249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-19 13:57:11.000000,2023-10-19 13:57:11,754.0,2.0,288.0,28.0,695.0,49.0,141.0,2164.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,63.0,62.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,1.0,3633.0,3633.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,238.0,71.0,20.0,92.0,66.0,2051.0,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,267.0,251.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,51798.0,51798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-10-05 21:16:31.000000,2023-07-01 21:39:32,2288.0,,229.0,40.0,36.0,6.0,109.0,1988.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,199.0,195.0,https://pypi.org/project/karateclub,2022-10-22 16:17:27.886,4.0,4153.0,4693.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21065.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
552,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-09-26 17:28:16.000000,2023-09-26 17:27:56,255.0,3.0,190.0,31.0,63.0,4.0,83.0,1947.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],285.0,285.0,https://pypi.org/project/checklist,,,3501.0,3695.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6429.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,114.0,39.0,11.0,32.0,51.0,1607.0,"A fast, efficient universal vector embedding utility package.",4.0,24,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,330.0,317.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,13.0,1210.0,1210.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-10-15 22:54:39.000000,2023-10-15 22:54:39,156.0,1.0,162.0,99.0,183.0,39.0,25.0,1463.0,fklearn: Functional Machine Learning.,53.0,24,True,2023-08-16 12:44:32.000,2.4.0,30.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2023-08-16 12:44:32.000,,2373.0,2373.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,406.0,91.0,165.0,103.0,224.0,1345.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-06-16 19:23:39.693000,2022-12-24 01:52:28,204.0,,304.0,49.0,42.0,92.0,112.0,1258.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45.000,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],329.0,329.0,https://pypi.org/project/keras-ocr,,,12062.0,30076.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,281.0,,,,,3.0,666226.0,,,,,,,,,,,,,,,,,,,
557,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-09-27 15:14:50.000000,2023-09-27 15:14:33,667.0,1.0,157.0,47.0,161.0,19.0,376.0,1250.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,24,False,2022-09-10 12:32:33.000,python-v1.5.0,6.0,dalex,conda-forge/dalex,,,,129.0,129.0,https://pypi.org/project/dalex,,,17320.0,17645.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,10757.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,224.0,73.0,415.0,75.0,147.0,1126.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,165.0,155.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,540.0,540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-08-29 11:31:26.000000,2023-08-29 11:31:26,76.0,1.0,223.0,20.0,16.0,3.0,87.0,1125.0,Implementation of the node2vec algorithm.,12.0,24,True,2022-08-01 11:34:27.000,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,487.0,487.0,https://pypi.org/project/node2vec,,,63621.0,64032.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,26727.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
560,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-09-30 06:19:56.000000,2023-09-30 06:19:56,409.0,8.0,184.0,34.0,72.0,3.0,86.0,1027.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,,['tensorflow'],200.0,191.0,https://pypi.org/project/keract,2022-09-25 14:40:40.377,9.0,4433.0,4433.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,2.0,173.0,48.0,112.0,51.0,170.0,945.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,317.0,268.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,49.0,701.0,701.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2023-10-06 08:51:55.000000,2023-10-05 20:16:49,726.0,2.0,143.0,15.0,99.0,21.0,224.0,883.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,44.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],73.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,73.0,24619.0,30473.0,https://anaconda.org/conda-forge/pytorch_sparse,2023-06-16 19:19:31.218,234168.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-08-14 23:20:14.000000,2023-03-06 07:52:05,311.0,,107.0,26.0,36.0,34.0,69.0,864.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:43:13.000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],544.0,532.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000,12.0,26399.0,26399.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,160.0,33.0,25.0,33.0,235.0,740.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,171.0,158.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,13.0,5548.0,5548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2023-08-23 07:53:53.000000,2023-08-22 10:38:02,306.0,15.0,129.0,19.0,72.0,5.0,61.0,739.0,An intuitive library to extract features from time series.,18.0,24,True,2023-08-23 07:53:53.000,0.1.6,10.0,tsfel,,,,,96.0,96.0,https://pypi.org/project/tsfel,2023-08-22 10:46:05.000,,23685.0,23685.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-10-14 06:13:02.000000,2023-10-14 06:13:02,551.0,2.0,93.0,17.0,188.0,93.0,133.0,593.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",31.0,24,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,169.0,,https://pypi.org/project/soundfile,2023-02-15 15:39:00.786,169.0,1453950.0,1454089.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,16198.0,,,,,,,,,,,,,,,,,,,
