,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
508,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-11-03 00:28:34.000000,2022-11-02 01:48:38,1247.0,64.0,716,139.0,1099.0,267.0,365.0,3826,Simple and Distributed Machine Learning.,100.0,24,True,2022-08-23 03:41:02.000,0.10.1,25.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
509,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1248,348.0,56.0,45.0,84.0,3807,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,136.0,115.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,559.0,559.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,908,178.0,385.0,33.0,429.0,3722,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,1.0,694,66.0,247.0,119.0,818.0,3659,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,6741.0,6741.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
512,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-10-10 16:20:16.000000,2022-07-15 16:49:30,323.0,,825,40.0,27.0,48.0,108.0,3626,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],96.0,90.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,3053.0,3053.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,523,173.0,49.0,64.0,49.0,3422,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],48.0,46.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,229.0,229.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
514,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-09-06 14:31:28.000000,2022-08-06 21:47:18,182.0,1.0,320,56.0,47.0,62.0,52.0,3271,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,109.0,107.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,38185.0,38185.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
515,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-10-06 20:31:55.000000,2022-09-09 14:27:43,166.0,1.0,420,90.0,78.0,55.0,137.0,3142,Generate embeddings from large-scale graph-structured data.,28.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,298485.0,298488.0,,,,,,,,2.0,,142.0,,,,,,,,,,,,,,,,,,
516,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,250,57.0,56.0,18.0,49.0,2119,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],448.0,431.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,5618.0,5618.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,224,70.0,20.0,85.0,66.0,1996,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,242.0,226.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,29718.0,29718.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
518,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-09-25 19:11:37.000000,2022-06-27 10:04:15,178.0,,387,36.0,196.0,41.0,230.0,1895,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,23568.0,23781.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2346.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
519,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-10-16 06:57:44.000000,2021-05-25 16:49:48,947.0,,220,63.0,58.0,28.0,182.0,1848,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1349.0,1349.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
520,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-08-10 23:30:09.000000,2021-01-07 09:40:40,648.0,,269,40.0,34.0,78.0,54.0,1836,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],162.0,154.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,8.0,10280.0,10280.0,,,,,,,,3.0,,20.0,,,,,,,,,,,,,,,,,,
521,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-09-29 17:04:51.000000,2022-08-12 15:43:09,249.0,2.0,174,29.0,46.0,12.0,81.0,1787,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],170.0,167.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,3.0,9234.0,9433.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4394.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
522,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,38.0,21.0,1751,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],347.0,324.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,18522.0,18929.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,19574.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-10-27 05:25:41.000000,2021-09-20 16:03:46,382.0,,220,40.0,31.0,47.0,89.0,1719,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],104.0,104.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,2113.0,2113.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
524,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2022-10-15 11:44:16.000000,2020-07-17 20:19:46,350.0,,111,37.0,10.0,32.0,51.0,1544,"A fast, efficient universal vector embedding utility package.",4.0,24,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,267.0,256.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,2722.0,2722.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
525,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-08-24 17:52:30.000000,2022-08-24 17:52:29,487.0,1.0,326,81.0,86.0,65.0,238.0,1509,bt - flexible backtesting for Python.,27.0,24,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,,167.0,146.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,6398.0,6851.0,https://anaconda.org/conda-forge/bt,2022-06-24 15:03:04.364,8623.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
526,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-10-27 13:38:24.000000,2022-10-25 16:58:15,1009.0,152.0,108,26.0,62.0,3.0,24.0,1316,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-10-25 15:59:08.000,0.6.1,27.0,pytorch_toolbelt,,,,['pytorch'],6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,7105.0,7105.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
527,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2022-11-03 07:47:56.000000,2022-11-03 07:46:02,816.0,145.0,177,22.0,721.0,66.0,50.0,1174,Pytorch domain library for recommendation systems.,114.0,24,True,2022-10-27 16:21:49.000,0.3.0,77.0,torchrec-nightly-cpu,,,,,,,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,464.0,464.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2022-10-09 13:07:43.000000,2022-06-10 23:04:56,334.0,,190,35.0,243.0,31.0,154.0,1156,A framework for Privacy Preserving Machine Learning.,29.0,24,True,2021-09-09 15:15:11.000,0.4.0,2.0,crypten,,,,['pytorch'],22.0,22.0,https://pypi.org/project/crypten,2021-09-09 15:15:11.000,,157.0,157.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
529,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-10-25 07:46:23.300000,2022-07-05 18:46:07,196.0,,230,1.0,1.0,1.0,,1095,Feature engineering package with sklearn like functionality.,36.0,24,True,2022-10-17 09:52:30.859,1.5.0,33.0,feature_engine,conda-forge/feature_engine,,,,75.0,,https://pypi.org/project/feature_engine,2022-06-13 15:03:56.000,75.0,134308.0,135029.0,https://anaconda.org/conda-forge/feature_engine,2022-10-25 07:46:23.300,19476.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
530,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-09-06 03:08:33.000000,2022-08-30 07:47:36,601.0,3.0,187,57.0,448.0,167.0,270.0,1057,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,24,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],72.0,63.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,773.0,773.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,170,48.0,111.0,50.0,170.0,916,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,250.0,206.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,608.0,608.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
532,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-09-07 10:16:58.000000,2022-09-07 10:16:58,211.0,2.0,158,21.0,23.0,39.0,70.0,883,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,24,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],259.0,254.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,42457.0,42807.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,12619.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2022-11-02 16:03:27.000000,2022-10-28 15:44:01,746.0,3.0,169,21.0,686.0,23.0,136.0,847,"Toolkit for creating, sharing and using natural language prompts.",58.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,12.0,12.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,,2349.0,2349.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
534,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145.0,,154,33.0,23.0,32.0,234.0,723,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,146.0,134.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,3154.0,3154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-11-02 14:28:05.000000,2022-11-02 02:26:28,1433.0,52.0,267,53.0,333.0,145.0,195.0,716,Machine learning on FPGAs using HLS.,47.0,24,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,716.0,885.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,4414.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
536,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2022-09-06 07:12:03.000000,2022-02-27 03:35:23,394.0,,142,16.0,71.0,39.0,96.0,598,Ternary plotting library for python with matplotlib.,27.0,24,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,132.0,111.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,21.0,61635.0,62497.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625,68160.0,,,,,3.0,,18.0,,,,,,,,,,,,,,,,,,
537,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-11-03 15:38:39.000000,2022-10-31 11:11:00,708.0,86.0,60,8.0,539.0,116.0,301.0,461,Automated modeling and machine learning framework FEDOT.,26.0,24,True,2022-10-18 13:32:05.000,0.6.0,13.0,fedot,,,,,24.0,24.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,943.0,943.0,,,,,,,,2.0,,,,,,,,,,,,,aimclub/FEDOT,,,,,,,
538,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-10-05 02:38:37.000000,2022-09-28 17:12:28,249.0,31.0,79,10.0,310.0,39.0,36.0,445,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,24,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],350.0,350.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,6905.0,6975.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1061.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
539,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2022-10-28 11:58:36.000000,2022-10-28 08:46:42,446.0,9.0,132,29.0,118.0,16.0,77.0,430,Python machine learning package based on sklearn API for multivariate signal processing and statistical analysis of..,21.0,24,True,2022-07-17 13:51:29.000,0.3,9.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,169.0,156.0,https://pypi.org/project/pyriemann,2021-06-27 11:06:01.000,13.0,23162.0,23162.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2022-10-30 10:45:21.000000,2022-10-19 14:33:31,485.0,62.0,31,9.0,210.0,13.0,33.0,392,Monitor the stability of a Pandas or Spark dataframe.,16.0,24,True,2022-10-19 14:35:12.590,1.4.0,32.0,popmon,,,,"['pandas', 'spark']",19.0,17.0,https://pypi.org/project/popmon,2022-06-21 19:36:51.000,2.0,31484.0,31485.0,,,,,,,,3.0,,33.0,,,,,,,,,,,,,,,,,,
541,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2022-11-03 12:18:04.000000,2022-11-02 18:59:27,315.0,76.0,60,26.0,353.0,139.0,155.0,367,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",26.0,24,True,2022-10-24 18:07:09.861,0.8.0,9.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,2022-06-14 23:22:54.000,,6229.0,6229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-11-02 06:47:59.000000,2022-11-01 20:43:19,613.0,66.0,35,14.0,10.0,21.0,36.0,337,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",10.0,24,True,2022-11-01 19:18:02.205,0.7.6,31.0,sklearn-evaluation,,,,['sklearn'],53.0,51.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2245.0,2245.0,,,,,,,,3.0,,,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,
543,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-10-29 09:27:59.277000,2022-01-15 18:08:37,1718.0,,45,10.0,9.0,21.0,2.0,316,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,213163.0,215014.0,https://anaconda.org/conda-forge/whoosh,2022-10-29 09:27:59.277,135161.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-11-02 13:01:48.000000,2022-10-26 00:13:20,711.0,14.0,72,13.0,25.0,1.0,40.0,286,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,12.0,24,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,,15.0,,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,70644.0,71752.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,35468.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2022-09-08 01:21:14.000000,,,,3600,,,119.0,,20464,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",142.0,23,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],40.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,40.0,8291.0,8360.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
546,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,658,101.0,32.0,95.0,110.0,3899,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],104.0,99.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,3861.0,3865.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,221.0,3.0,,,,,,,,,,,,,,,,,,,,
547,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2022-10-20 12:49:11.000000,2022-10-20 12:49:08,916.0,20.0,457,159.0,36.0,24.0,25.0,3366,High-performance TensorFlow library for quantitative finance.,43.0,23,True,,,30.0,tf-quant-finance,,,,['tensorflow'],2.0,,https://pypi.org/project/tf-quant-finance,2022-05-31 10:54:46.000,2.0,1233.0,1233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
548,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2022-11-03 14:42:52.000000,2022-03-15 12:13:11,507.0,,309,72.0,805.0,63.0,69.0,3003,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,18.0,23,True,2021-12-21 14:29:03.000,0.4.1,7.0,lit-nlp,conda-forge/lit-nlp,,,,11.0,11.0,https://pypi.org/project/lit-nlp,2021-12-21 14:20:06.000,,992.0,2790.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,46757.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
