,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
462,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,142.0,240.0,43.0,635.0,3298.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],460.0,456.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,1092.0,1092.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,,1050.0,215.0,3649.0,429.0,1111.0,3033.0,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1737.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,155561.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1523.0,3.0,,,,,,,,,,shogun,,,,,,,,,,
464,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-01-07 14:31:32.161000,2023-11-29 13:26:08,135.0,,277.0,54.0,21.0,45.0,97.0,2971.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,2023-11-29 13:30:45.000,2.3.1,35.0,sweetviz,conda-forge/sweetviz,,,,2772.0,2742.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,30.0,56345.0,57150.0,https://anaconda.org/conda-forge/sweetviz,2025-01-07 14:31:32.161,37835.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,68.0,168.0,164.0,113.0,2763.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,61.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,61.0,151266.0,153144.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,172794.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
466,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,168.0,94.0,136.0,358.0,2500.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,29.0,27.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,1041.0,1041.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-01-05 13:34:23.940000,2024-12-10 03:08:33,438.0,1.0,842.0,91.0,293.0,200.0,104.0,2497.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2024-04-08 20:03:12.000,0.6.1,12.0,aif360,conda-forge/aif360,,,,583.0,551.0,https://pypi.org/project/aif360,2024-04-08 20:03:12.000,32.0,12956.0,13301.0,https://anaconda.org/conda-forge/aif360,2025-01-05 13:34:23.940,17977.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
468,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,252.0,35.0,148.0,24.0,146.0,2430.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,267.0,258.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,9.0,20468.0,20474.0,,,,,,,,3.0,343.0,,,,,,,,,,,,,,,,,,,
469,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,338.0,77.0,55.0,170.0,68.0,2317.0,Multilingual text (NLP) processing toolkit.,26.0,26,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1463.0,1414.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,49.0,38647.0,38647.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-09-23 05:35:47.000000,2024-09-23 05:24:01,389.0,,291.0,55.0,14.0,22.0,80.0,2272.0,Beautiful visualizations of how language differs among document types.,14.0,26,True,2024-09-23 05:35:47.000,0.2.2,151.0,scattertext,conda-forge/scattertext,,,,653.0,648.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,15165.0,16347.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,105273.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,336.0,65.0,161.0,13.0,92.0,2161.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,801.0,782.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,19.0,61708.0,61708.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-04-08 21:03:52.579000,2021-07-16 09:03:20,66.0,,463.0,38.0,43.0,64.0,58.0,2071.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],2465.0,2451.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,67765.0,71627.0,https://anaconda.org/anaconda/efficientnet,2024-04-08 21:03:52.579,545.0,,,,,3.0,261944.0,,,,,,,,,,,,,,,,,,,
473,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2025-01-10 08:23:07.000000,2025-01-10 08:23:06,1039.0,3.0,181.0,17.0,78.0,27.0,371.0,1590.0,PyTorch Extension Library of Optimized Scatter Operations.,32.0,26,True,2023-10-06 08:49:07.000,2.1.2,32.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],152.0,,https://pypi.org/project/torch-scatter,2023-10-06 08:49:07.000,152.0,34415.0,45680.0,https://anaconda.org/conda-forge/pytorch_scatter,2024-11-05 09:02:23.775,619603.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
474,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,310.0,28.0,381.0,56.0,155.0,1577.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,,['paddle'],64.0,63.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,4927.0,4927.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
475,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-01-06 10:54:43.934000,2024-08-03 19:34:12,297.0,,231.0,46.0,186.0,53.0,121.0,1407.0,Metric learning algorithms in Python.,23.0,26,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],451.0,444.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,5171.0,5435.0,https://anaconda.org/conda-forge/metric-learn,2025-01-06 10:54:43.934,14266.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2025-01-15 15:37:53.000000,2024-07-24 14:36:04,2074.0,,225.0,42.0,626.0,109.0,467.0,1100.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,42.0,26,False,2024-07-24 14:42:30.000,2.2.0,49.0,smac,conda-forge/smac,,,,40.0,,https://pypi.org/project/smac,2024-07-24 14:42:30.000,40.0,16316.0,16915.0,https://anaconda.org/conda-forge/smac,2024-12-26 18:30:31.016,27580.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
477,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-01-16 00:35:37.000000,2025-01-16 00:35:36,980.0,7.0,174.0,49.0,89.0,39.0,144.0,768.0,Library for exploring and validating machine learning data.,27.0,26,True,2024-10-15 19:51:40.000,1.16.1,48.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",31.0,,https://pypi.org/project/tensorflow-data-validation,2024-10-15 20:20:03.000,31.0,141603.0,141615.0,,,,,,,,3.0,946.0,,,,,,,,,,,,,,,,,,,
478,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-01-09 21:22:00.000000,2025-01-09 21:22:00,640.0,9.0,164.0,31.0,232.0,5.0,105.0,657.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,26,True,2024-10-03 19:57:53.000,0.7,13.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],446.0,418.0,https://pypi.org/project/pyriemann,2024-10-03 19:58:27.000,28.0,19974.0,20286.0,https://anaconda.org/conda-forge/pyriemann,2024-12-26 19:14:04.475,9680.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000000,2023-08-23 17:20:54,1241.0,,160.0,18.0,717.0,42.0,208.0,513.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,404.0,387.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,8897.0,10153.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,86715.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2024-06-18 11:08:22.000000,2019-12-05 08:17:22,46.0,,215.0,22.0,17.0,46.0,23.0,426.0,scikit-learn inspired API for CRFsuite.,6.0,26,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8247.0,8108.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,321261.0,321983.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,41196.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
481,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2024-12-23 10:34:02.342000,2024-12-18 12:56:13,545.0,7.0,40.0,5.0,16.0,3.0,60.0,354.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,15.0,26,True,2024-12-18 12:59:40.000,0.11.2,30.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1014.0,951.0,https://pypi.org/project/scikit-posthocs,2024-12-18 12:59:40.000,63.0,83556.0,103084.0,https://anaconda.org/conda-forge/scikit-posthocs,2024-12-23 10:34:02.342,995950.0,,,,,3.0,66.0,,,,,,,,,,,,,,,,,,,
482,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2025-01-14 20:40:43.646000,2025-01-12 16:40:30,205.0,4.0,537.0,80.0,40.0,63.0,28.0,11452.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",19.0,25,False,2025-01-12 16:41:58.000,1.3.2,15.0,prettymaps,conda-forge/prettymaps,,,,67.0,67.0,https://pypi.org/project/prettymaps,2025-01-12 16:41:58.000,,2168.0,2282.0,https://anaconda.org/conda-forge/prettymaps,2025-01-14 20:40:43.646,4130.0,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,
483,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,802.0,169.0,1588.0,145.0,74.0,6338.0,A natural language modeling framework based on PyTorch.,234.0,25,False,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,,486.0,491.0,,,,,,,,3.0,433.0,,,,,,,,,,,,,,,,,,,
484,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,181.0,328.0,337.0,294.0,5809.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,144.0,144.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,644.0,688.0,,,,,,,,2.0,3856.0,,,,,,,,,,,,,,,,,,,
485,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-11-15 22:48:39.000000,2024-11-15 22:43:22,1099.0,2.0,924.0,114.0,676.0,146.0,543.0,5521.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,119.0,25,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],22.0,21.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,1177.0,1177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,990.0,48.0,34.0,67.0,113.0,5382.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],260.0,245.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,15.0,4010.0,4010.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-01-16 07:56:17.000000,2025-01-16 07:56:17,3774.0,71.0,621.0,92.0,4142.0,245.0,1426.0,5243.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,95.0,25,True,2024-11-28 18:09:35.000,1.44.0,85.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-12-19 20:40:15.000000,2024-12-19 20:39:47,524.0,3.0,454.0,64.0,94.0,39.0,88.0,5222.0,Finding duplicate images made easy!.,16.0,25,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],171.0,166.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,17485.0,17485.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,658.0,158.0,130.0,83.0,101.0,4683.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],808.0,802.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,896.0,896.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2024-07-16 03:48:08.000000,2023-05-06 14:09:10,264.0,,452.0,44.0,56.0,95.0,175.0,4433.0,An Open-Source Framework for Prompt-Learning.,24.0,25,False,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,164.0,161.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,3.0,5748.0,5748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,134.0,649.0,65.0,198.0,3901.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,2465.0,2465.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-10-16 14:48:03.000000,2024-10-16 14:45:12,235.0,,324.0,89.0,102.0,51.0,32.0,3558.0,Python library that makes it easy for data scientists to create charts.,27.0,25,True,2024-10-16 14:48:03.000,5.0.1,27.0,chartify,conda-forge/chartify,,,,89.0,80.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,2355.0,2828.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,35022.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
493,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-01-10 21:48:28.000000,2024-10-24 16:27:28,480.0,1.0,279.0,51.0,477.0,69.0,261.0,3372.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,25,True,2024-10-25 17:04:56.000,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,8001.0,9176.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-11-20 06:18:08.919,53458.0,,,,,2.0,776.0,,,,,,,,,,,,,,,,,,,
494,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-11-26 11:14:41.000000,2024-11-26 10:38:20,182.0,1.0,412.0,156.0,86.0,105.0,101.0,3365.0,A deep learning library for video understanding research.,57.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,26789.0,26789.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-01-14 04:56:25.000000,2024-12-30 04:13:34,2905.0,46.0,1243.0,129.0,1147.0,50.0,87.0,3364.0,a distributed deep learning platform.,96.0,25,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,,,82.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,882.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8631.0,3.0,,,,,,,,,,,,,,,,,,,,
496,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000000,2024-07-09 09:34:16,515.0,,811.0,63.0,642.0,133.0,405.0,3304.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,25,True,2023-03-14 02:03:08.557,2.2.1,29.0,parl,,,,['paddle'],132.0,131.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,1840.0,1840.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
497,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,478.0,97.0,49.0,65.0,254.0,2865.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,762.0,741.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,2667.0,3025.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,20461.0,,,,,3.0,1149.0,,,,,,,,,,,,,,,,,,,
498,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,241.0,50.0,482.0,57.0,70.0,2839.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,290.0,287.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,18305.0,18306.0,,,,,,,,2.0,92.0,,,,,,,,,,,,,,,,,,,
499,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-01-16 12:58:50.000000,2024-08-01 02:26:24,769.0,,366.0,79.0,561.0,144.0,95.0,2758.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,25,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,17248.0,17248.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,,477.0,97.0,44.0,91.0,240.0,2758.0,Learning to Rank in TensorFlow.,36.0,25,True,2024-03-18 21:00:38.000,0.5.5,23.0,tensorflow_ranking,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,40612.0,40612.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
501,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-10-23 15:36:38.000000,2023-07-23 14:42:27,191.0,,491.0,39.0,251.0,52.0,290.0,2682.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,36014.0,36263.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,9245.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
