,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
413,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1153.0,350.0,79.0,48.0,231.0,7907.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43.000,4.0,8.0,pysc2,,,,,752.0,726.0,https://pypi.org/project/pysc2,2022-07-13 12:02:04.256,26.0,2492.0,2882.0,,,,,,,,3.0,,31207.0,,google-deepmind/pysc2,,,,,,,,,,,,,,,,
414,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500.0,130.0,51.0,155.0,141.0,7730.0,A PyTorch implementation of EfficientNet.,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],44.0,1.0,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000,43.0,140088.0,218188.0,,,,,,,,2.0,,3826905.0,,,,,,,,,,,,,,,,,,
415,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Apache-2.0,2016-06-07 15:55:16.000,2023-12-02 01:27:38.759000,2023-02-18 07:58:21,3353.0,,1639.0,459.0,698.0,33.0,441.0,7292.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,27,False,2022-02-15 02:05:47.000,2.2.5,84.0,tensorlayer,,,,['tensorflow'],40.0,,https://pypi.org/project/tensorlayer,2022-02-15 02:05:47.000,40.0,1816.0,1838.0,,,,,,,,2.0,,2066.0,,,,,,,,,,,,,,,,,,
416,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-10-06 08:13:53.418000,2023-01-27 13:12:44,652.0,,1004.0,146.0,93.0,88.0,305.0,6177.0,A Python scikit for building and analyzing recommender systems.,45.0,27,False,2022-09-23 17:17:00.724,1.1.3,11.0,scikit-surprise,conda-forge/scikit-surprise,,,,71.0,21.0,https://pypi.org/project/scikit-surprise,2022-09-23 17:17:00.724,50.0,110341.0,118268.0,https://anaconda.org/conda-forge/scikit-surprise,2023-10-06 08:13:53.418,356754.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
417,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,867.0,125.0,64.0,136.0,74.0,5021.0,Image augmentation library in Python for machine learning.,23.0,27,False,2023-03-29 07:06:01.465,0.2.12,24.0,Augmentor,,,,,768.0,739.0,https://pypi.org/project/Augmentor,2022-04-27 09:29:23.000,29.0,8317.0,8317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
418,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,,548.0,104.0,617.0,89.0,606.0,4194.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,27,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],88.0,,https://pypi.org/project/yellowbrick,2022-08-21 16:11:55.287,88.0,571332.0,573055.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,75816.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
419,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-04-05 14:20:02.000000,2024-04-05 14:20:01,251.0,2.0,829.0,52.0,52.0,63.0,106.0,4142.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,17.0,27,True,2023-04-07 19:27:35.000,2.5.3,32.0,facenet-pytorch,,,,['pytorch'],1717.0,1698.0,https://pypi.org/project/facenet-pytorch,2021-03-10 01:00:20.000,19.0,50351.0,67079.0,,,,,,,,3.0,,886615.0,,,,,,,,,,,,,,,,,,
420,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-03-09 16:20:29.000000,2023-09-01 03:04:11,1137.0,,720.0,60.0,1013.0,167.0,739.0,4058.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",90.0,27,True,2023-07-04 07:12:41.567,1.0.1,20.0,mmocr,,,,['pytorch'],122.0,119.0,https://pypi.org/project/mmocr,2022-05-05 14:21:18.000,3.0,5558.0,5558.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
421,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,964.0,283.0,226.0,11.0,356.0,3864.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,27,True,2022-04-21 20:41:22.000,2.2.5,32.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,2022-04-21 20:05:56.000,5.0,978397.0,978804.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,21165.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
422,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-04-09 15:08:12.000000,2024-04-09 15:08:11,2114.0,6.0,538.0,144.0,239.0,39.0,634.0,3278.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,27,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],442.0,440.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,2.0,626.0,626.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
423,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-04-09 18:37:48.000000,2023-09-10 15:15:16,1059.0,,235.0,61.0,113.0,7.0,270.0,3184.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,27,True,2023-09-10 19:39:46.000,0.3.2,22.0,vidgear,,,,,531.0,522.0,https://pypi.org/project/vidgear,2023-09-10 19:39:46.000,9.0,14223.0,14241.0,,,,,,,,3.0,,1117.0,,,,,,,,,,,,,,,,,,
424,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-01-05 06:03:44.000000,2024-01-02 20:16:48,4161.0,,363.0,81.0,63.0,154.0,189.0,3167.0,a library for audio and music analysis.,25.0,27,False,2019-02-27 09:00:43.000,0.4.9,10.0,aubio,conda-forge/aubio,,,,479.0,451.0,https://pypi.org/project/aubio,2019-02-08 11:21:02.000,28.0,4664.0,12214.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,641767.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
425,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1013.0,166.0,215.0,43.0,146.0,3074.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,704.0,686.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,18.0,1452.0,1729.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20510.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
426,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-06-05 03:00:37.000000,2022-12-13 03:52:09,2484.0,,455.0,82.0,245.0,61.0,154.0,3030.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,27,False,2022-10-31 14:47:34.183,1.0.1,24.0,fastnlp,,,,,182.0,180.0,https://pypi.org/project/fastnlp,2022-10-31 14:47:34.183,2.0,59528.0,59529.0,,,,,,,,3.0,,76.0,,,,,,,,,,,,,,,,,,
427,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-04-18 09:56:29.000000,2024-04-18 09:56:29,1625.0,122.0,618.0,44.0,28.0,,440.0,2899.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,27,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],21.0,21.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,946.0,946.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
428,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,,264.0,52.0,19.0,36.0,97.0,2832.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45.000,2.3.1,35.0,sweetviz,conda-forge/sweetviz,,,,2170.0,2150.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,20.0,67127.0,67866.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,28099.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
429,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-03-04 15:26:06.000000,2022-09-28 17:12:28,249.0,,302.0,29.0,320.0,76.0,38.0,2661.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,27,False,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],900.0,899.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,18783.0,18871.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2832.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
430,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-04-10 16:58:39.000000,2024-01-30 18:07:43,695.0,34.0,230.0,35.0,147.0,17.0,141.0,2288.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,27,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,176.0,172.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,4.0,14332.0,14338.0,,,,,,,,3.0,,296.0,,,,,,,,,,,,,,,,,,
431,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,329.0,78.0,55.0,161.0,68.0,2252.0,Multilingual text (NLP) processing toolkit.,26.0,27,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1315.0,1220.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,95.0,110289.0,110289.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
432,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-03-06 06:56:13.000000,2024-03-06 06:55:14,388.0,3.0,285.0,56.0,14.0,22.0,79.0,2197.0,Beautiful visualizations of how language differs among document types.,14.0,27,True,2024-03-06 06:56:13.000,0.2.1,150.0,scattertext,conda-forge/scattertext,,,,537.0,526.0,https://pypi.org/project/scattertext,2024-03-06 06:56:13.000,11.0,14519.0,15604.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,86874.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
433,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,255.0,89.0,124.0,33.0,230.0,2172.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 23:06:15.139,0.13.0,32.0,textacy,conda-forge/textacy,,,,1859.0,1744.0,https://pypi.org/project/textacy,2023-04-02 23:06:15.139,115.0,42914.0,44592.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,139331.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
434,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,64.0,38.0,96.0,160.0,2169.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,False,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],373.0,349.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,11162.0,11162.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
435,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-09-09 21:39:29.000000,2021-07-09 11:06:18,56.0,,491.0,41.0,24.0,66.0,38.0,2119.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,27,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],5060.0,5009.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,51.0,78486.0,78715.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,11481.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
436,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-02-21 23:17:37.000000,2024-02-21 23:13:33,479.0,8.0,385.0,63.0,153.0,7.0,92.0,2093.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,636.0,619.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,17.0,42792.0,42792.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
437,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-04-08 21:03:52.579000,2021-07-16 09:03:20,66.0,,463.0,38.0,43.0,64.0,58.0,2057.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],2064.0,2050.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,81629.0,85986.0,https://anaconda.org/anaconda/efficientnet,2024-04-08 21:03:52.579,489.0,,,,,3.0,,256418.0,,,,,,,,,,,,,,,,,,
438,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,16.0,160.0,61.0,68.0,65.0,130.0,1797.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,27,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,400.0,390.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,953.0,953.0,,,,,,,,3.0,,32.0,,,,,,,,,,,,,,,,,,
439,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,,212.0,36.0,1081.0,25.0,496.0,1730.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:37:19.283,0.8.2,40.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],277.0,274.0,https://pypi.org/project/lightning-flash,2022-05-11 18:17:54.000,3.0,1929.0,2476.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,17534.0,,,,,2.0,,,,Lightning-Universe/lightning-flash,,,,,,,,,,,,,,,,
440,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-04-18 13:34:55.000000,2024-04-17 22:42:15,6384.0,138.0,286.0,47.0,2681.0,311.0,1395.0,1566.0,cuGraph - RAPIDS Graph Analytics Library.,112.0,27,True,2024-04-10 21:01:45.000,24.04.00,35.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,2.0,252.0,758.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,18237.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
441,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-03-29 20:40:19.000000,2024-03-29 11:21:07,2828.0,12.0,174.0,25.0,667.0,118.0,443.0,1511.0,A Python library for learning and evaluating knowledge graph embeddings.,38.0,27,True,2024-02-19 21:29:27.000,1.10.2,47.0,pykeen,,,,,6.0,,https://pypi.org/project/pykeen,2024-02-19 21:25:43.000,6.0,4620.0,4623.0,,,,,,,,2.0,,177.0,,,,,,,,,,,,,,,,,,
442,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,312.0,73.0,742.0,58.0,168.0,1479.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,425.0,394.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,31.0,2292.0,2292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
443,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-03-11 14:26:08.000000,2024-03-11 14:26:08,688.0,4.0,155.0,22.0,125.0,3.0,128.0,1356.0,"Extensible, parallel implementations of t-SNE.",11.0,27,True,2023-11-29 14:50:50.000,1.0.1,27.0,opentsne,conda-forge/opentsne,,,,799.0,775.0,https://pypi.org/project/opentsne,2023-11-29 14:45:37.000,24.0,29396.0,34848.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,239916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
444,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-02-29 10:49:59.696000,2024-02-28 20:15:02,673.0,6.0,167.0,48.0,161.0,19.0,381.0,1318.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,27,False,2024-02-28 20:54:37.000,1.7.0,27.0,dalex,conda-forge/dalex,,,,164.0,159.0,https://pypi.org/project/dalex,2024-02-28 20:54:37.000,5.0,17415.0,17728.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,12244.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
445,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-01-31 21:10:59.000000,2020-10-14 13:22:39,167.0,,343.0,71.0,87.0,27.0,26.0,1219.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,27,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1497.0,1353.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,144.0,28185.0,28540.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,26297.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
446,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2024-02-25 11:40:08.000000,2024-02-08 16:58:25,2080.0,1.0,250.0,41.0,39.0,68.0,590.0,1142.0,"pyclustering is a Python, C++ data mining library.",26.0,27,True,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,685.0,650.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,35.0,54951.0,56330.0,https://anaconda.org/conda-forge/pyclustering,2023-11-16 19:00:50.847,61841.0,,,,,3.0,,505.0,,,,,,,,,,,,,,,,,,
447,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401000,2023-11-09 17:20:43,139.0,,110.0,21.0,103.0,37.0,74.0,1105.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,27,True,2023-11-09 17:23:02.000,1.5.1,23.0,submitit,conda-forge/submitit,,,,2480.0,2460.0,https://pypi.org/project/submitit,2023-11-09 17:23:02.000,20.0,343126.0,343923.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,35102.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-04-18 15:47:13.000000,2024-04-17 17:26:21,1947.0,55.0,364.0,53.0,504.0,156.0,253.0,1100.0,Machine learning on FPGAs using HLS.,60.0,27,True,2023-12-19 21:00:58.000,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2023-12-19 21:00:58.000,,1325.0,1495.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7348.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
449,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-04-18 09:43:58.000000,2024-04-17 10:22:21,1712.0,251.0,72.0,11.0,500.0,63.0,568.0,1070.0,dstack is an open-source orchestration engine for cost-effectively running AI workloads in the cloud as well as on-..,24.0,27,True,2024-04-15 15:57:44.000,0.18.0,199.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,2024-04-17 12:27:25.000,,2155.0,2155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-03-29 13:25:52.761000,2024-03-27 08:01:51,780.0,11.0,60.0,13.0,127.0,45.0,115.0,935.0,Visualize large time series data with plotly.py.,12.0,27,True,2024-03-27 07:58:10.000,0.10.0,62.0,plotly-resampler,conda-forge/plotly-resampler,,,,1033.0,1021.0,https://pypi.org/project/plotly-resampler,2024-03-27 07:54:02.000,12.0,406844.0,408212.0,https://anaconda.org/conda-forge/plotly-resampler,2024-03-29 13:25:52.761,36953.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,40.0,173.0,61.0,174.0,924.0,A Jupyter - Three.js bridge.,30.0,27,False,2023-02-20 00:24:01.104,2.4.2,46.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],104.0,30.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,62.0,72821.0,80577.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,528672.0,,,,,3.0,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,12.0,2192.0,,,,,,,,,,,
