,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
440,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2022-01-20 15:05:09.000000,2022-01-10 17:58:10,629.0,1.0,959,286.0,220.0,6.0,354.0,3764,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,True,2021-05-25 22:25:31.000,2.2.4,31.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,2021-05-25 20:44:29.000,5.0,407910.0,408271.0,https://anaconda.org/conda-forge/tensorflowonspark,2020-12-19 17:56:07.960,9754.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
441,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-01-18 06:34:34.000000,2022-01-16 06:34:19,314.0,9.0,720,38.0,22.0,32.0,102.0,2978,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",14.0,26,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],71.0,65.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,11106.0,11106.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
442,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,622,71.0,25.0,114.0,101.0,2917,Neural network visualization toolkit for keras.,10.0,26,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,,,['tensorflow'],1716.0,1687.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3702.0,3702.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
443,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-02-09 19:44:18.000000,2022-02-09 19:28:35,365.0,7.0,213,48.0,336.0,54.0,181.0,2762,Hummingbird compiles trained ML models into tensor computation for faster inference.,28.0,26,True,2021-12-14 19:31:26.000,0.4.2,15.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,22.0,22.0,https://pypi.org/project/hummingbird-ml,2021-12-14 19:28:14.000,,2864.0,3344.0,https://anaconda.org/conda-forge/hummingbird-ml,2021-12-14 21:22:58.497,5677.0,,,,,3.0,157.0,,,,,,,,,,,,,,,,,,,
444,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55,6364.0,,687,166.0,93.0,134.0,358.0,2327,An Algorithmic Trading Library for Crypto-Assets in Python.,148.0,26,True,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,25.0,23.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,1148.0,1148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2021-12-05 06:35:06.000000,2020-04-27 18:40:41,522.0,,849,161.0,213.0,42.0,145.0,2223,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,526.0,509.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,17.0,3263.0,3556.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,14387.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
446,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130.0,,256,65.0,57.0,21.0,39.0,2183,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,26,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],1805.0,1765.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000,40.0,334171.0,336062.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,105936.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
447,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-03-08 01:17:01.000000,2022-02-19 05:48:57,434.0,10.0,229,61.0,274.0,23.0,110.0,2093,DDSP: Differentiable Digital Signal Processing.,29.0,26,True,2022-03-08 01:17:01.000,3.2.1,42.0,ddsp,conda-forge/ddsp,,,['tensorflow'],23.0,22.0,https://pypi.org/project/ddsp,2022-03-08 01:17:01.000,1.0,4109.0,4596.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,10231.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-01-22 00:08:57.000000,2021-07-10 15:56:42,447.0,,245,57.0,55.0,18.0,49.0,2027,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,26,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],353.0,336.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,10036.0,10036.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,PyFunctional,EntilZha/PyFunctional,data-pipelines,,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000,2021-11-26 14:50:52.000000,2021-11-05 18:58:53,520.0,,109,52.0,43.0,7.0,119.0,1978,Python library for creating data pipelines with chain functional programming.,25.0,26,True,2021-01-12 19:21:07.000,1.4.3,14.0,pyfunctional,,,,,417.0,405.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000,12.0,90152.0,90152.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2021-11-15 13:11:26.058000,2021-11-15 03:48:32,356.0,,247,54.0,11.0,17.0,68.0,1770,Beautiful visualizations of how language differs among document types.,12.0,26,True,2021-11-15 04:01:17.000,0.1.5,134.0,scattertext,conda-forge/scattertext,,,,272.0,262.0,https://pypi.org/project/scattertext,2021-11-15 04:01:17.000,10.0,9728.0,10816.0,https://anaconda.org/conda-forge/scattertext,2021-11-15 13:11:26.058,59860.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,zenml,zenml-io/zenml,data-pipelines,,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000,2022-03-10 14:19:30.000000,2022-02-25 08:24:33,4268.0,730.0,116,30.0,381.0,10.0,49.0,1738,ZenML : MLOps framework to create reproducible pipelines.,26.0,26,True,2022-02-23 13:23:58.000,0.6.2,47.0,zenml,,,,,,,https://pypi.org/project/zenml,2022-02-23 13:49:24.000,,1973.0,1973.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-03-02 10:05:52.000000,2021-07-09 11:06:18,56.0,,441,41.0,22.0,62.0,38.0,1731,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,True,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2052.0,2009.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,26279.0,26452.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,4325.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2022-03-10 00:15:03.000000,2022-03-05 21:04:29,476.0,42.0,193,61.0,26.0,38.0,74.0,1714,Fast and Easy Infinite Neural Networks in Python.,22.0,26,True,2022-02-23 16:58:57.000,0.5.0,25.0,neural-tangents,,,,,32.0,31.0,https://pypi.org/project/neural-tangents,2022-02-23 16:56:29.000,1.0,1099.0,1108.0,,,,,,,,3.0,204.0,,,,,,,,,,,,,,,,,,,
454,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-02-23 09:56:09.000000,2022-01-21 16:14:00,345.0,3.0,523,87.0,168.0,64.0,60.0,1661,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",48.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,,151.0,143.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,9661.0,9751.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,1637.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
455,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-03-08 16:55:16.000000,2022-03-04 18:14:36,650.0,89.0,349,64.0,61.0,66.0,86.0,1564,Library for training machine learning models with privacy for training data.,45.0,26,True,2022-02-22 20:37:34.000,.0.8.0,18.0,tensorflow-privacy,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,31326.0,31328.0,,,,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,,
456,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-03-10 13:21:49.000000,2022-03-10 09:02:18,652.0,86.0,107,24.0,429.0,54.0,250.0,1496,A python library for self-supervised learning on images.,15.0,26,True,2022-03-08 10:08:48.000,1.2.10,46.0,lightly,,,,['pytorch'],32.0,31.0,https://pypi.org/project/lightly,2022-03-08 10:10:47.000,1.0,4708.0,4708.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-03-08 09:36:51.000000,2022-03-08 09:36:51,1037.0,27.0,203,26.0,267.0,38.0,67.0,1230,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,22.0,26,True,2021-12-29 04:02:35.000,2.2.2,16.0,pgl,,,,['paddle'],26.0,24.0,https://pypi.org/project/pgl,2021-12-20 02:21:36.000,2.0,3419.0,3419.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
458,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-02-18 19:43:55.000000,2022-02-18 19:43:49,647.0,4.0,203,40.0,297.0,88.0,14.0,1218,Mesh TensorFlow: Model Parallelism Made Easier.,45.0,26,True,2021-03-24 19:03:46.000,0.1.19,25.0,mesh-tensorflow,,,,['tensorflow'],676.0,644.0,https://pypi.org/project/mesh-tensorflow,2021-03-24 19:03:46.000,32.0,17924.0,17924.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2021-12-29 13:03:59.000000,2021-11-17 13:54:36,280.0,,216,49.0,177.0,52.0,117.0,1217,Metric learning algorithms in Python.,21.0,26,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],198.0,187.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,16308.0,16531.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,5366.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
460,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2022-03-09 17:53:27.000000,2022-03-09 17:47:40,325.0,11.0,98,24.0,167.0,36.0,98.0,1114,Fast job queuing and RPC in python with asyncio and redis.,37.0,26,True,2021-09-02 12:45:02.000,0.22,56.0,arq,conda-forge/arq,,,,210.0,199.0,https://pypi.org/project/arq,2022-03-09 17:53:27.000,11.0,20597.0,20766.0,https://anaconda.org/conda-forge/arq,2021-09-03 10:08:17.446,1860.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2022-02-25 16:01:47.000000,2022-02-25 16:01:47,356.0,5.0,200,56.0,66.0,16.0,80.0,1094,ffn - a financial function library for Python.,26.0,26,True,2021-04-21 02:47:21.000,0.3.6,27.0,ffn,conda-forge/ffn,,,,198.0,173.0,https://pypi.org/project/ffn,2021-04-21 02:47:21.000,25.0,28464.0,28526.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:56.125,683.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2022-01-20 09:38:28.000000,2022-01-13 16:22:08,1387.0,3.0,136,27.0,154.0,,,1085,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",18.0,26,True,2022-01-14 07:37:40.000,1.1.4,58.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],429.0,416.0,https://pypi.org/project/spacy-transformers,2022-01-14 07:37:28.000,13.0,99783.0,99905.0,https://anaconda.org/conda-forge/spacy-transformers,2022-01-14 10:03:56.640,488.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2022-03-09 14:42:28.000000,2022-03-09 14:41:09,594.0,31.0,176,40.0,228.0,28.0,116.0,1080,Training PyTorch models with differential privacy.,44.0,26,True,2022-02-09 23:25:58.000,1.0.2,13.0,opacus,conda-forge/opacus,,,['pytorch'],96.0,85.0,https://pypi.org/project/opacus,2022-02-09 23:25:58.000,11.0,4214.0,4313.0,https://anaconda.org/conda-forge/opacus,2022-02-12 22:47:56.715,197.0,,,,,2.0,43.0,,,,,,,,,,,,,,,,,,,
464,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,24.0,35.0,1.0,111.0,1045,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1172.0,1143.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,10638.0,10638.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
465,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-03-10 10:38:57.000000,2022-02-25 07:52:21,467.0,7.0,320,30.0,36.0,10.0,89.0,1025,MiniSom is a minimalistic implementation of the Self Organizing Maps.,24.0,26,False,2022-02-25 07:50:44.000,2.3.0,2.0,minisom,,,,,242.0,237.0,https://pypi.org/project/minisom,2022-02-25 07:34:51.000,5.0,11605.0,11605.0,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,
466,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-03-10 02:03:55.000000,2022-03-10 02:03:55,598.0,3.0,177,58.0,444.0,168.0,246.0,987,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,26,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],69.0,60.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,1878.0,1878.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
467,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2022-01-07 14:52:00.000000,2022-01-07 14:51:56,41.0,13.0,252,51.0,34.0,4.0,77.0,961,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,26,True,2022-01-07 11:43:24.000,0.4.1,16.0,stockstats,,,,,440.0,411.0,https://pypi.org/project/stockstats,2022-01-07 11:43:24.000,29.0,9873.0,9873.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,bcolz,Blosc/bcolz,data-containers,,https://github.com/Blosc/bcolz,https://github.com/Blosc/bcolz,BSD-3-Clause,2010-08-18 15:27:02.000,2021-09-07 20:42:40.000000,2020-09-10 12:12:45,1280.0,,134,60.0,176.0,133.0,122.0,942,A columnar data container that can be compressed.,33.0,26,False,2018-04-13 07:44:26.000,1.2.1,23.0,bcolz,conda-forge/bcolz,,,,2215.0,1712.0,https://pypi.org/project/bcolz,2018-04-13 07:44:26.000,503.0,15008.0,19747.0,https://anaconda.org/conda-forge/bcolz,2019-11-05 21:09:48.045,289101.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,280,70.0,83.0,27.0,26.0,903,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,955.0,821.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,27425.0,27730.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,14991.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-02-23 19:19:38.000000,2022-02-23 19:19:36,510.0,14.0,167,44.0,52.0,3.0,58.0,900,Training neural models with structured signals.,32.0,26,True,2020-08-18 00:35:35.000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],183.0,181.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,2.0,12356.0,12356.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,244,42.0,72.0,100.0,186.0,803,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,289.0,257.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,12845.0,12845.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
472,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-03-10 12:50:23.000000,2022-03-09 22:37:49,2590.0,96.0,103,21.0,455.0,113.0,251.0,740,A Python library for learning and evaluating knowledge graph embeddings.,24.0,26,True,2022-01-11 14:57:28.000,1.7.0,38.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-01-11 14:55:50.000,3.0,1783.0,1787.0,,,,,,,,2.0,93.0,,,,,,,,,,,,,,,,,,,
473,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-03-10 13:37:21.000000,2022-03-10 13:36:39,2406.0,100.0,32,137.0,283.0,71.0,161.0,721,An open-source plotting library for statistical data.,16.0,26,True,2021-12-10 17:04:12.000,2.2.1,45.0,lets-plot,,,,,15.0,14.0,https://pypi.org/project/lets-plot,2021-12-10 16:26:26.000,1.0,7499.0,7506.0,,,,,,,,3.0,197.0,,,,,,,,,,,,,,,,,,,
474,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-3-Clause,2016-08-17 10:58:05.000,2022-03-03 10:07:30.000000,2022-02-17 16:00:44,2049.0,1.0,170,41.0,461.0,70.0,293.0,671,Sequential Model-based Algorithm Configuration.,38.0,26,True,2022-02-17 16:01:31.000,1.2.0,35.0,smac,conda-forge/smac,,,,34.0,,https://pypi.org/project/smac,2022-02-17 16:04:52.000,34.0,26167.0,26358.0,https://anaconda.org/conda-forge/smac,2021-10-21 10:00:48.137,2303.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
475,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-03-07 19:44:57.000000,2022-03-07 15:21:01,4693.0,114.0,59,13.0,26.0,119.0,186.0,668,"Experiment tracking, ML developer tools.",20.0,26,True,2022-02-07 16:31:34.000,0.7.5,178.0,guildai,,,,,46.0,46.0,https://pypi.org/project/guildai,2022-02-07 16:31:34.000,,6656.0,6656.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2022-03-07 19:57:13.000000,2022-02-18 21:54:17,15385.0,27.0,302,45.0,1484.0,195.0,2841.0,653,An open-source application for biological image analysis.,128.0,26,True,2021-07-22 19:01:42.000,4.2.1,43.0,cellprofiler,,,,,7.0,7.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000,,864.0,888.0,,,,,,,,3.0,2363.0,,,,,,,,,,,,,,,,,,,
477,docarray,jina-ai/docarray,data-containers,,https://github.com/jina-ai/docarray,https://github.com/jina-ai/docarray,Apache-2.0,2021-12-14 15:26:24.000,2022-03-10 12:50:10.000000,2022-03-10 11:50:33,325.0,325.0,38,26.0,148.0,7.0,36.0,561,The data structure for unstructured data.,19.0,26,True,2022-03-10 11:51:04.000,0.9.5,198.0,docarray,conda-forge/docarray,,,,19.0,19.0,https://pypi.org/project/docarray,2022-03-10 11:54:18.000,,87115.0,87322.0,https://anaconda.org/conda-forge/docarray,2022-03-09 20:13:04.740,414.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-03-09 22:16:44.000000,2022-03-08 21:02:30,909.0,148.0,104,17.0,1032.0,70.0,177.0,444,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",24.0,26,True,2022-02-14 14:27:48.000,0.17.0,32.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",23.0,21.0,https://pypi.org/project/raiwidgets,2022-02-14 04:09:55.000,2.0,8799.0,8799.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
479,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-03-08 21:16:14.407000,2022-03-08 14:51:40,689.0,19.0,68,28.0,266.0,104.0,196.0,394,"Simple, concise geographical visualization in Python.",26.0,26,True,2022-03-08 14:57:27.000,1.9.5,36.0,geoviews,conda-forge/geoviews,,,,26.0,,https://pypi.org/project/geoviews,2022-03-08 14:57:27.000,26.0,10351.0,12345.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,95739.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
