,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
454,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,2.0,234,45.0,44.0,20.0,89.0,1452,Contextually-keyed word vectors.,18.0,26,True,2022-12-08 13:16:53.000,2.0.1,23.0,sense2vec,conda-forge/sense2vec,,43286.0,8361.0,215.0,204.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,11.0,6812.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,30328.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
455,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2022-12-05 09:47:45.000000,2022-12-05 09:47:44,384.0,3.0,145,25.0,72.0,38.0,32.0,1405,A Python package for time series classification.,13.0,26,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,97787.0,303.0,292.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,11.0,97393.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,15796.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
456,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-08-19 13:16:19.000000,2022-06-21 11:53:05,286.0,,220,49.0,183.0,52.0,119.0,1298,Metric learning algorithms in Python.,22.0,26,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,['sklearn'],,38408.0,256.0,245.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,38164.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,8057.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
457,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-11-09 20:58:15.000000,2022-11-03 13:41:59,433.0,31.0,265,51.0,100.0,53.0,29.0,1218,Interpretability and explainability of data and machine learning models.,39.0,26,True,2020-10-28 09:32:21.000,0.2.1,4.0,aix360,,,,1925.0,67.0,66.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000,1.0,1925.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
458,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,24.0,35.0,3.0,111.0,1130,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,['sklearn'],,33692.0,1300.0,1271.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,33692.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
459,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-12-20 18:11:04.000000,2022-09-28 17:12:28,249.0,31.0,123,16.0,312.0,40.0,37.0,1105,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,['sklearn'],,16815.0,378.0,378.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,16732.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1335.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
460,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-08-01 15:32:54.853000,2022-07-23 22:25:53,4188.0,,285,81.0,633.0,10.0,602.0,1084,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,26,True,2022-07-31 21:00:14.000,2.7.0,30.0,pysal,conda-forge/pysal,,,22089.0,32.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,32.0,16029.0,https://anaconda.org/conda-forge/pysal,2022-08-01 15:32:54.853,466632.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
461,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2022-12-20 04:23:40.000000,2022-12-20 04:23:39,790.0,19.0,250,73.0,411.0,28.0,170.0,1064,Underthesea - Vietnamese NLP Toolkit.,17.0,26,False,2022-12-11 15:44:32.061,1.4.0,108.0,underthesea,,,1789.0,7692.0,511.0,487.0,https://pypi.org/project/underthesea,2022-06-28 00:41:15.000,24.0,7666.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
462,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-10-26 12:12:41.000000,2022-10-26 12:11:58,152.0,9.0,135,28.0,16.0,4.0,58.0,1023,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,26,True,2022-10-03 01:43:19.267,0.1.58,65.0,autoviz,conda-forge/autoviz,,,173308.0,312.0,306.0,https://pypi.org/project/autoviz,2022-06-17 13:38:21.000,6.0,171828.0,https://anaconda.org/conda-forge/autoviz,2022-10-03 14:11:33.149,23688.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
463,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,308,71.0,83.0,27.0,26.0,1010,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,25532.0,1126.0,992.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,25187.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,20066.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
464,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-11-06 01:01:06.000000,2022-01-06 15:08:19,1746.0,,162,41.0,253.0,59.0,208.0,1009,Python audio and music signal processing library.,20.0,26,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,2930.0,268.0,241.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2930.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
465,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2022-12-22 13:36:42.000000,2022-12-22 13:36:42,9421.0,615.0,192,34.0,1290.0,179.0,305.0,874,Computations and statistics on manifolds with geometric structures.,74.0,26,True,2022-04-22 22:08:06.000,2.5.0,30.0,geomstats,conda-forge/geomstats,,,1053.0,,,https://pypi.org/project/geomstats,2022-04-22 18:02:54.000,,904.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:18.061,894.0,3.0,https://geomstats.github.io/,,,,,,,,,,,,,,,,,,,,,,,,
466,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2022-12-20 09:26:53.000000,2022-12-18 20:51:11,778.0,38.0,175,22.0,74.0,22.0,161.0,870,Survival analysis built on top of scikit-learn.,14.0,26,False,2022-10-24 17:57:57.000,0.19.0.post1,23.0,scikit-survival,conda-forge/scikit-survival,['sklearn'],,61199.0,189.0,189.0,https://pypi.org/project/scikit-survival,2022-10-24 18:41:20.000,,59306.0,https://anaconda.org/conda-forge/scikit-survival,2022-10-24 21:36:08.074,24618.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
467,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-12-13 10:34:08.000000,2022-11-03 07:55:31,1124.0,1.0,204,59.0,243.0,9.0,327.0,837,Search and download Copernicus Sentinel satellite images.,42.0,26,False,2022-01-05 19:58:27.000,1.1.1,40.0,sentinelsat,conda-forge/sentinelsat,,237.0,13850.0,404.0,374.0,https://pypi.org/project/sentinelsat,2022-01-05 19:58:27.000,30.0,13291.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,14477.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
468,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2022-12-22 11:16:43.000000,2022-07-14 08:00:56,2055.0,,181,39.0,490.0,70.0,345.0,773,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,38.0,26,False,2022-07-14 08:48:38.994,1.4.0,42.0,smac,conda-forge/smac,,,31568.0,37.0,,https://pypi.org/project/smac,2022-06-23 10:13:27.000,37.0,31088.0,https://anaconda.org/conda-forge/smac,2022-09-21 22:16:32.932,10097.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
469,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-12-22 14:51:27.000000,2022-12-22 14:51:06,709.0,11.0,120,15.0,81.0,33.0,191.0,754,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,36.0,26,True,2022-12-22 14:51:27.000,0.6.16,28.0,torch-sparse,conda-forge/pytorch_sparse,['pytorch'],,34063.0,47.0,,https://pypi.org/project/torch-sparse,2022-06-30 14:09:32.000,47.0,28715.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,160447.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
470,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-11-12 23:04:20.000000,2022-11-04 15:53:10,413.0,13.0,90,23.0,69.0,16.0,82.0,576,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",25.0,26,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,18389.0,709.0,639.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,18389.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
471,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-12-15 15:14:52.000000,2022-12-07 16:40:03,712.0,6.0,68,30.0,294.0,111.0,199.0,442,"Simple, concise geographical visualization in Python.",28.0,26,True,2022-03-08 14:57:27.000,1.9.5,38.0,geoviews,conda-forge/geoviews,,,10801.0,561.0,533.0,https://pypi.org/project/geoviews,2022-03-08 14:57:27.000,28.0,8277.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,143909.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
472,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2022-06-30 18:26:21.000000,2019-12-05 08:17:22,46.0,,204,22.0,16.0,45.0,23.0,417,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,['sklearn'],,195546.0,4524.0,4253.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,271.0,194552.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,31820.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
473,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-12-01 06:51:04.000000,2022-12-01 06:50:58,728.0,31.0,72,14.0,25.0,2.0,40.0,290,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,13.0,26,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,91195.0,228.0,213.0,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,90008.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,39184.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
474,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-12-21 04:17:36.000000,2022-11-15 00:45:06,1227.0,97.0,848,172.0,309.0,22.0,110.0,9567,You like pytorch? You like micrograd? You love tinygrad!.,70.0,25,True,2022-11-08 16:49:28.000,0.4.0,1.0,,,['pytorch'],,,5.0,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
475,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-12-19 21:59:09.000000,2022-12-19 21:59:03,1612.0,2.0,737,145.0,1550.0,92.0,124.0,7222,Trax Deep Learning with Clear Code and Speed.,78.0,25,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,5051.0,85.0,85.0,https://pypi.org/project/trax,2021-10-26 20:27:35.000,,5051.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
476,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,974,184.0,325.0,334.0,289.0,5660,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,3609.0,608.0,100.0,97.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,549.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
477,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749,138.0,43.0,141.0,98.0,4829,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,25,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,['tensorflow'],784.0,2777.0,1056.0,1041.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,2763.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
478,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2022-12-19 18:35:16.000000,2022-11-15 17:33:35,505.0,41.0,395,63.0,83.0,48.0,73.0,4287,Finding duplicate images made easy!.,11.0,25,True,2022-10-15 10:24:37.000,0.3.0,10.0,imagededup,,['tensorflow'],,1365.0,34.0,30.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000,4.0,1365.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
479,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-12-22 01:45:02.000000,2022-12-22 01:45:02,2924.0,180.0,533,85.0,3219.0,232.0,1098.0,4162,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,80.0,25,True,2022-11-30 16:13:36.000,1.20.0,60.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
480,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-11-03 00:36:59.000000,2022-07-29 10:37:24,205.0,,951,98.0,60.0,243.0,263.0,4148,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,25,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,['tensorflow'],,22056.0,24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,22056.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
481,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2021-11-17 15:23:01.000000,2021-05-03 12:18:31,2154.0,,511,136.0,648.0,62.0,197.0,3738,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,2577.0,12.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,12.0,2577.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
482,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-12-11 00:19:23.000000,2022-08-06 21:47:18,182.0,,327,58.0,49.0,62.0,52.0,3352,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,41133.0,121.0,119.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,41133.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,108.0,71.0,193.0,114.0,3028,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,3656.0,2805.0,114.0,102.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,2741.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
484,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,666,72.0,25.0,117.0,101.0,2948,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,['tensorflow'],,2627.0,2318.0,2289.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,2627.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
485,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-14 00:48:19.000000,2022-11-02 23:51:24,171.0,4.0,315,179.0,75.0,68.0,99.0,2717,A deep learning library for video understanding research.,49.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,15723.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,15723.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
486,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-12-20 07:01:45.000000,2022-12-20 07:01:45,3442.0,15.0,719,104.0,3861.0,550.0,854.0,2545,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,25,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,['spark'],,763.0,4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,763.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
487,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-10-28 06:39:26.000000,2020-03-16 04:26:47,75.0,,210,61.0,40.0,16.0,23.0,2527,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,39277.0,479.0,476.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,38978.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,11384.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
488,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-12-22 00:01:11.000000,2022-12-22 00:01:07,463.0,3.0,272,66.0,306.0,31.0,117.0,2357,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2022-10-04 01:08:40.505,3.5.0,51.0,ddsp,conda-forge/ddsp,['tensorflow'],,3821.0,34.0,33.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3401.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,12624.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
489,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,480,41.0,22.0,66.0,38.0,1902,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,41840.0,2937.0,2888.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,49.0,41630.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,7164.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
490,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-12-17 12:31:40.000000,2022-12-17 12:31:40,2274.0,18.0,224,37.0,29.0,1.0,92.0,1788,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,4608.0,121.0,118.0,https://pypi.org/project/karateclub,2022-06-04 20:08:27.000,3.0,4090.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,15026.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
491,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,160,60.0,65.0,64.0,129.0,1756,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,23.0,605.0,237.0,227.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,605.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
492,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-12-20 15:43:26.000000,2022-10-21 22:59:05,150.0,3.0,160,97.0,172.0,36.0,23.0,1418,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:54:27.214,2.2.1,26.0,fklearn,,,,3894.0,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,3894.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
493,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,1.0,225,44.0,306.0,95.0,14.0,1343,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,19229.0,785.0,753.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,19229.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
