,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
537,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,311.0,66.0,315.0,43.0,124.0,2714.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],50.0,49.0,https://pypi.org/project/ddsp,1836.0,2169.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14681.0,,,,,3.0,,2022-05-25 17:42:19.000,1.0,,,,,,,,,,,,,,,,,,
538,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,308.0,28.0,695.0,49.0,150.0,2375.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,87.0,86.0,https://pypi.org/project/promptsource,525.0,525.0,,,,,,,,3.0,,2022-04-18 22:31:03.000,1.0,,,,,,,,,,,,,,,,,,
539,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,645.0,90.0,29.0,25.0,52.0,2310.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,688.0,508.0,https://pypi.org/project/python_speech_features,26278.0,26278.0,,,,,,,,3.0,,2017-08-16 01:46:13.000,180.0,,,,,,,,,,,,,,,,,,
540,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,297.0,65.0,14.0,26.0,46.0,2214.0,Stand-alone language identification system.,9.0,24,False,,,,langid,,,,,10288.0,10288.0,https://pypi.org/project/langid,341446.0,341446.0,,,,,,,,3.0,,,,-4.0,,,,,,,,,,,,,,,,,
541,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,255.0,57.0,56.0,19.0,50.0,2203.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],662.0,643.0,https://pypi.org/project/pytorch-nlp,5722.0,5722.0,,,,,,,,3.0,,2019-11-04 04:35:18.000,19.0,,,,,,,,,,,,,,,,,,
542,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-02-15 07:22:33.000000,2024-02-15 07:22:29,387.0,2.0,279.0,56.0,14.0,21.0,78.0,2185.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21.000,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,492.0,492.0,https://pypi.org/project/scattertext,11807.0,12912.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,86243.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
543,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-01-11 20:56:38.000000,2023-10-16 16:49:59,532.0,,198.0,41.0,116.0,62.0,126.0,2114.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,25.0,24,True,2023-12-27 00:46:01.000,2023.12.27,773.0,kubric-nightly,,,,,3.0,3.0,https://pypi.org/project/kubric-nightly,4921.0,4921.0,,,,,,,,3.0,,2023-12-27 00:46:01.000,,,,,,,,,,,,,,,,,,,
544,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,244.0,71.0,21.0,93.0,66.0,2078.0,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,278.0,261.0,https://pypi.org/project/pyflux,27861.0,27861.0,,,,,,,,3.0,,2017-11-21 16:27:06.000,17.0,,,,,,,,,,,,,,,,,,
545,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2024-02-06 10:59:55.000000,2024-02-06 10:59:47,125.0,7.0,228.0,43.0,36.0,45.0,24.0,1834.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],450.0,428.0,https://pypi.org/project/MulticoreTSNE,1755.0,2694.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,31933.0,,,,,3.0,,2019-01-09 07:23:04.000,22.0,,,,,,,,,,,,,,,,,,
546,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,238.0,49.0,48.0,22.0,91.0,1584.0,Contextually-keyed word vectors.,19.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,337.0,323.0,https://pypi.org/project/sense2vec,1643.0,3685.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35885.0,,,,,3.0,61964.0,2021-04-19 07:05:28.000,14.0,,,,,,,,,,,,,,,,,,
547,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,120.0,29.0,31.0,58.0,50.0,1564.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],389.0,384.0,https://pypi.org/project/higher,64639.0,64639.0,,,,,,,,2.0,,2020-07-14 12:20:32.000,5.0,,,,,,,,,,,,,,,,,,
548,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2023-09-19 07:41:06.631000,2022-12-07 10:32:49,237.0,,267.0,1.0,1.0,1.0,,1529.0,Feature engineering package with sklearn like functionality.,38.0,24,False,2023-09-18 14:50:58.000,1.6.2,38.0,feature_engine,conda-forge/feature_engine,,,,96.0,,https://pypi.org/project/feature_engine,145834.0,146886.0,https://anaconda.org/conda-forge/feature_engine,2023-09-19 07:41:06.631,44208.0,,,,,3.0,,2023-09-18 14:50:58.000,96.0,,,,,,,,,,,,,,,,,,
549,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,302.0,55.0,115.0,54.0,30.0,1484.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,87.0,86.0,https://pypi.org/project/aix360,1364.0,1364.0,,,,,,,,3.0,,2023-07-31 18:54:38.000,1.0,,,,,,,,,,,,,,,,,,
550,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-12-07 16:22:32.000000,2023-11-08 21:41:55,157.0,,162.0,101.0,184.0,35.0,25.0,1473.0,fklearn: Functional Machine Learning.,55.0,24,True,2023-11-09 12:59:48.000,3.0.0,31.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,476.0,476.0,,,,,,,,3.0,,2023-11-09 12:59:48.000,,,,,,,,,,,,,,,,,,,
551,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-11-18 16:28:54.000000,2023-10-07 11:26:54,2816.0,,169.0,26.0,660.0,109.0,434.0,1450.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,24,True,2023-02-22 18:29:02.145,1.10.1,46.0,pykeen,,,,,5.0,,https://pypi.org/project/pykeen,3258.0,3262.0,,,,,,,,2.0,177.0,2023-02-22 18:29:02.145,5.0,,,,,,,,,,,,,,,,,,
552,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2024-02-14 08:51:56.000000,2024-02-14 08:51:56,1253.0,43.0,107.0,32.0,158.0,71.0,137.0,1370.0,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",24.0,24,True,2024-01-20 15:39:17.000,0.9.0,14.0,kp,,,,,,,https://pypi.org/project/kp,222.0,233.0,,,,,,,,3.0,492.0,2024-01-20 15:33:09.000,,,,,,,,,,,,,,,,,,,
553,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000000,2023-02-08 02:25:50,604.0,,204.0,53.0,460.0,143.0,293.0,1175.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],74.0,65.0,https://pypi.org/project/tf-encrypted,414.0,414.0,,,,,,,,3.0,,2022-11-16 09:12:55.841,9.0,,,,,,,,,,,,,,,,,,
554,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-02-06 13:53:10.000000,2023-12-24 06:07:13,78.0,2.0,226.0,20.0,18.0,4.0,87.0,1160.0,Implementation of the node2vec algorithm.,13.0,24,True,2022-08-01 11:35:00.616,0.4.6,18.0,node2vec,conda-forge/node2vec,,,,571.0,550.0,https://pypi.org/project/node2vec,86918.0,87313.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,27294.0,,,,,2.0,,2022-08-01 11:35:00.616,21.0,,,,,,,,,,,,,,,,,,
555,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,73.0,415.0,75.0,147.0,1145.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,169.0,159.0,https://pypi.org/project/chainerrl,476.0,476.0,,,,,,,,3.0,,2020-02-14 05:35:56.000,10.0,,,,,,,,,,,,,,,,,,
556,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-02-12 12:03:03.000000,2019-08-16 09:00:15,140.0,,107.0,12.0,21.0,16.0,15.0,1048.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,24,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,4953.0,4652.0,https://pypi.org/project/gputil,424594.0,424594.0,,,,,,,,3.0,,2018-12-18 09:12:13.000,301.0,,,,,,,,,,,,,,,,,,
557,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,173.0,48.0,112.0,52.0,170.0,963.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,333.0,283.0,https://pypi.org/project/scikit-cuda,562.0,562.0,,,,,,,,3.0,,2019-05-27 00:29:00.000,50.0,,,,,,,,,,,,,,,,,,
558,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-02-02 10:10:24.000000,2024-02-02 10:10:23,729.0,2.0,143.0,16.0,102.0,29.0,233.0,923.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],75.0,,https://pypi.org/project/torch-sparse,21502.0,27172.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,249519.0,,,,,2.0,,2023-10-06 08:51:55.000,75.0,,,,,,,,,,,,,,,,,,
559,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,150.0,25.0,154.0,79.0,137.0,761.0,Google maps for Jupyter notebooks.,16.0,24,False,2019-07-21 08:49:48.715,0.9.0,96.0,gmaps,conda-forge/gmaps,,,['jupyter'],51.0,4.0,https://pypi.org/project/gmaps,5090.0,10043.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,310843.0,,,,,3.0,,2021-12-15 15:42:57.506,44.0,4.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,3.0,1116.0,,,,,,,,,,,
560,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,158.0,34.0,25.0,34.0,236.0,739.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,179.0,166.0,https://pypi.org/project/neupy,2684.0,2684.0,,,,,,,,3.0,,2019-04-04 19:43:06.000,13.0,,,,,,,,,,,,,,,,,,
561,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,74.0,13.0,48.0,20.0,53.0,699.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,1220.0,1220.0,https://pypi.org/project/pysbd,277938.0,278119.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,5088.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
562,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,131.0,91.0,43.0,67.0,649.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,22.0,24,False,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],201.0,186.0,https://pypi.org/project/mapboxgl,14511.0,14511.0,,,,,,,,3.0,,2019-06-02 16:02:54.380,15.0,,,,,,,,,,,,,,,,,,
563,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-30 08:29:05.000000,2023-10-26 19:25:33,460.0,,101.0,23.0,86.0,15.0,94.0,646.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,24,True,2023-10-26 19:30:36.000,1.10.1,41.0,tinytag,,,,,112.0,,https://pypi.org/project/tinytag,22431.0,22431.0,,,,,,,,3.0,,2023-10-26 19:30:36.000,112.0,6.0,,,,,,,,,,,,,,,,,
564,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-02-13 16:01:19.000000,2024-02-13 16:01:13,889.0,28.0,106.0,43.0,91.0,56.0,45.0,613.0,Bias Auditing & Fair ML Toolkit.,20.0,24,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,156.0,149.0,https://pypi.org/project/aequitas,4560.0,4560.0,,,,,,,,3.0,,2024-01-30 12:03:19.000,7.0,,,,,,,,,,,,,,,,,,
565,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2024-02-15 12:57:54.000000,2024-02-13 14:48:40,856.0,25.0,80.0,9.0,713.0,87.0,432.0,589.0,Automated modeling and machine learning framework FEDOT.,32.0,24,True,2024-01-23 15:03:23.000,0.7.3,20.0,fedot,,,,,47.0,44.0,https://pypi.org/project/fedot,807.0,807.0,,,,,,,,2.0,,2024-01-23 13:46:00.000,3.0,,aimclub/FEDOT,,,,,,,,,,,,,,,,
566,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-01-26 19:51:44.000000,2024-01-26 19:51:43,835.0,8.0,135.0,29.0,85.0,35.0,75.0,584.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,24,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,411.0,387.0,https://pypi.org/project/ml-metadata,56147.0,56182.0,,,,,,,,3.0,2119.0,2023-08-10 00:37:12.000,24.0,,,,,,,,,,,,,,,,,,
567,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-02-10 13:12:00.000000,2024-02-10 13:11:04,343.0,32.0,85.0,7.0,19.0,,85.0,525.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,17.0,24,True,2024-02-10 13:12:00.000,0.5.7,162.0,featurewiz,,,,,67.0,65.0,https://pypi.org/project/featurewiz,13691.0,13691.0,,,,,,,,2.0,,2024-02-10 13:12:00.000,2.0,,,,,,,,,,,,,,,,,,
568,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-02-05 23:14:28.000000,2024-01-24 01:39:16,963.0,11.0,173.0,24.0,830.0,100.0,385.0,505.0,MONAI Label is an intelligent open source image labeling and learning tool.,57.0,24,True,2023-10-18 15:08:49.000,0.8.0,114.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,782.0,3092.0,,,,,,,,3.0,71631.0,2023-10-01 02:24:07.000,,,,,,,,,,,,,,,,,,,
569,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,503.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],4347.0,4182.0,https://pypi.org/project/findspark,1751425.0,1761086.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,888816.0,,,,,3.0,,2022-02-11 08:02:06.000,165.0,,,,,,,,,,,,,,,,,,
570,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,,84.0,29.0,317.0,75.0,27.0,364.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],351.0,344.0,https://pypi.org/project/tensorflow-cloud,36105.0,36105.0,,,,,,,,3.0,,2021-06-17 01:15:10.000,7.0,,,,,,,,,,,,,,,,,,
571,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-12-20 16:14:39.221000,2023-12-13 18:28:10,521.0,1.0,38.0,5.0,12.0,6.0,47.0,318.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,13.0,24,True,2023-12-19 14:22:21.000,0.8.1,24.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],637.0,608.0,https://pypi.org/project/scikit-posthocs,96431.0,119188.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-12-20 16:14:39.221,910314.0,,,,,3.0,39.0,2023-12-19 14:22:21.000,29.0,,,,,,,,,,,,,,,,,,
572,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2024-02-05 21:45:43.000000,2024-02-05 21:45:39,2539.0,28.0,59.0,8.0,237.0,31.0,79.0,254.0,Python recommendation toolkit.,13.0,24,False,2024-01-22 01:47:07.000,0.14.3,24.0,lenskit,conda-forge/lenskit,,,,103.0,97.0,https://pypi.org/project/lenskit,1221.0,1839.0,https://anaconda.org/conda-forge/lenskit,2024-01-22 16:23:58.143,24138.0,,,,,3.0,,2024-01-22 01:45:59.000,6.0,,,,,,,,,,,,,,,,,,
573,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-06-16 18:03:39.000000,2023-03-04 05:19:44,2327.0,,606.0,145.0,1362.0,118.0,986.0,7978.0,Production infrastructure for machine learning at scale.,25.0,23,True,2022-09-23 18:01:31.000,0.42.1,63.0,cortex,,,,,1.0,,https://pypi.org/project/cortex,1118.0,1118.0,,,,,,,,3.0,,2022-09-23 17:40:01.770,1.0,,,,,,,,,,,,,,,,,,
574,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2024-01-23 18:30:32.000000,2024-01-23 18:30:25,598.0,3.0,728.0,105.0,588.0,59.0,345.0,5741.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,58.0,23,True,2020-04-03 19:06:25.000,0.4.0,1.0,t5,,,,['tensorflow'],,,https://pypi.org/project/t5,14081.0,14081.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
575,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-01-18 21:14:52.000000,2024-01-03 14:54:33,1095.0,2.0,881.0,117.0,675.0,238.0,542.0,5374.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,116.0,23,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],18.0,17.0,https://pypi.org/project/mmf,314.0,314.0,,,,,,,,3.0,,2020-06-12 22:15:02.000,1.0,,,,,,,,,,,,,,,,,,
576,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-02-14 01:22:29.000000,2024-02-12 23:18:11,1559.0,13.0,821.0,144.0,1467.0,326.0,398.0,4933.0,Simple and Distributed Machine Learning.,116.0,23,True,2023-11-27 21:27:39.000,1.0.2,42.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,3.0,,2020-03-18 01:27:31.000,,,,,,,,,,,,,,,,,,,
577,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2024-02-14 12:21:00.000000,2022-08-09 13:26:32,565.0,,1310.0,305.0,209.0,66.0,208.0,4626.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,False,,,,,,shadowreaver/crypto-signal,,,,,,,1860.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,143256.0,3.0,,,,,,,,,,,,,,,,,,,,,
