,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
418,Acme,deepmind/acme,,reinforcement-learning,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000000,2021-03-10 11:35:31.000000,2021-03-10 11:35:06.000000,198,43.0,48.0,1964,379.0,A library of reinforcement learning components and agents.,34.0,23,True,2020-10-23 16:00:01.000000,0.2.0,9.0,dm-acme,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/dm-acme,2020-10-23 16:00:01.000000,,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
419,SRU,asappresearch/sru,,pytorch-utils,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2021-03-05 17:33:06.000000,2021-02-25 16:52:40.000000,280,50.0,56.0,1909,382.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,True,2020-12-17 19:40:55.000000,2.6.0-rc1,22.0,sru,,,,['pytorch'],17.0,15.0,https://pypi.org/project/sru,2021-01-22 20:02:59.000000,2.0,942.0,942.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
420,python_speech_features,jameslyons/python_speech_features,,audio,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000000,2020-12-31 13:27:02.000000,2020-12-31 13:27:01.000000,541,23.0,49.0,1855,120.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,18.0,23,True,2020-01-14 14:12:10.000000,0.6.1,6.0,python_speech_features,,,,,300.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000000,300.0,33700.0,33700.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
421,GluonTS,awslabs/gluon-ts,,time-series-data,https://github.com/awslabs/gluon-ts,https://github.com/awslabs/gluon-ts,Apache-2.0,2019-05-15 17:17:29.000000,2021-03-10 21:05:14.000000,2021-02-28 12:29:55.000000,384,208.0,366.0,1781,675.0,Probabilistic time series modeling in Python.,69.0,23,True,2021-02-18 17:21:15.000000,0.6.7,30.0,gluonts,,,,['mxnet'],0.0,,https://pypi.org/project/gluonts,2021-02-18 17:21:15.000000,0.0,14569.0,14569.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
422,efficientnet,qubvel/efficientnet,,tensorflow-utils,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000000,2020-12-10 07:02:58.000000,2020-09-15 16:19:36.000000,386,56.0,55.0,1735,64.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,8.0,23,True,2020-09-15 16:26:00.000000,1.1.1,9.0,efficientnet,,,,['tensorflow'],538.0,534.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000000,4.0,48563.0,55769.0,,,,,,,,3.0,158534.0,,,,,,,,,,,,,,,,,,,,,
423,Spektral,danielegrattarola/spektral,,graph,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000000,2021-03-11 13:38:31.000000,2021-03-08 09:18:42.000000,200,21.0,112.0,1652,935.0,Graph Neural Networks with Keras and Tensorflow 2.,16.0,23,True,2021-03-03 09:07:22.000000,1.0.5,28.0,spektral,,,,"['tensorflow""']",37.0,37.0,https://pypi.org/project/spektral,2021-03-03 09:07:22.000000,0.0,2061.0,2061.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
424,Pillow-SIMD,uploadcare/pillow-simd,,image,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000000,2021-02-11 10:12:55.000000,2020-06-02 14:50:14.000000,65,11.0,53.0,1555,,The friendly PIL fork.,310.0,23,False,2020-01-02 05:19:26.000000,7.0.0,35.0,pillow-simd,,,,,424.0,374.0,https://pypi.org/project/pillow-simd,2020-01-26 14:30:27.000000,50.0,12253.0,12253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
425,streamparse,Parsely/streamparse,,data-pipelines,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000000,2020-12-18 18:44:04.000000,2020-12-18 18:43:59.000000,219,69.0,263.0,1428,1059.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",40.0,23,True,2020-10-07 19:53:15.000000,4.0.0,47.0,streamparse,,,,,99.0,47.0,https://pypi.org/project/streamparse,2020-10-07 19:45:19.000000,52.0,1040.0,1040.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
426,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-03-10 15:44:00.000000,2021-03-10 15:44:00.000000,111,63.0,108.0,1401,978.0,Extract Transform Load for Python 3.5+.,37.0,23,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,164.0,112.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,3735.0,3735.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
427,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,100,26.0,50.0,1393,350.0,"A fast, efficient universal vector embedding utility package.",4.0,23,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,192.0,178.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,1880.0,1880.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
428,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-02-09 20:46:53.000000,2021-02-09 20:46:53.000000,149,19.0,20.0,1306,117.0,fklearn: Functional Machine Learning.,37.0,23,True,2021-02-09 17:12:04.000000,1.22.0,20.0,fklearn,,,,,10.0,10.0,https://pypi.org/project/fklearn,2021-02-09 17:12:04.000000,,2466.0,2466.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
429,TextAttack,QData/TextAttack,,adversarial,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2021-03-11 15:06:24.000000,2021-02-24 17:05:16.000000,139,30.0,82.0,1279,1935.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP.",31.0,23,True,2020-12-27 05:23:02.000000,0.2.15,35.0,textattack,,,,,18.0,18.0,https://pypi.org/project/textattack,2020-12-27 05:23:02.000000,0.0,914.0,914.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
430,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-03-10 15:10:43.000000,2021-01-07 09:40:40.000000,181,47.0,50.0,1136,648.0,A modular active learning framework for Python.,14.0,23,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],61.0,53.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,999.0,999.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,
431,Optimus,ironmussa/Optimus,,data-pipelines,https://github.com/ironmussa/Optimus,https://github.com/ironmussa/Optimus,Apache-2.0,2017-07-13 02:31:18.000000,2021-03-11 04:58:12.000000,2021-03-11 04:49:57.000000,190,139.0,166.0,983,3530.0,"Agile Data Preparation Workflows madeeasy with dask, cudf, dask_cudf and pyspark.",21.0,23,True,2020-07-19 03:05:40.000000,2.2.32,85.0,optimuspyspark,,,,['spark'],13.0,13.0,https://pypi.org/project/optimuspyspark,2019-05-30 02:22:54.000000,,3930.0,3930.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
432,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2021-02-17 17:00:37.000000,2021-02-17 17:00:27.000000,156,41.0,164.0,803,1027.0,Python interface to GPU-powered libraries.,44.0,23,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,192.0,122.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,70.0,428.0,428.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
433,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2020-12-10 07:08:11.000000,2020-10-17 10:59:35.000000,202,29.0,31.0,734,23.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,7.0,23,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,,234.0,186.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,18862.0,18862.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
434,GPyOpt,SheffieldML/GPyOpt,,hyperopt,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04.000000,220,100.0,186.0,715,514.0,Gaussian Process Optimization using GPy.,49.0,23,True,2020-03-19 21:21:18.000000,1.2.6,11.0,gpyopt,,,,,214.0,178.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000000,36.0,3638.0,3638.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
435,TreeInterpreter,andosa/treeinterpreter,,interpretability,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000000,2021-02-28 18:33:06.000000,2021-02-28 18:33:06.000000,133,25.0,4.0,648,37.0,Package for interpreting scikit-learn's decision tree and random forest predictions.,11.0,23,True,2021-01-10 20:12:39.000000,0.2.3,5.0,treeinterpreter,,,,['sklearn'],138.0,120.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000000,18.0,67700.0,67700.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
436,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-03-02 23:38:29.000000,2021-02-19 16:37:05.000000,271,159.0,2782.0,548,15307.0,An open-source application for biological image analysis.,119.0,23,True,2021-02-16 21:59:54.000000,4.1.3,41.0,cellprofiler,,,,,3.0,3.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,199.0,207.0,,,,,,,,3.0,751.0,,,,,,,,,,,,,,,,,,,,,
437,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2021-01-13 08:25:09.000000,2018-12-08 10:06:13.000000,84,37.0,17.0,541,223.0,python partial dependence plot toolbox.,7.0,23,False,2018-07-23 13:33:35.000000,0.2.0,2.0,pdpbox,conda-forge/pdpbox,,,,375.0,341.0,https://pypi.org/project/pdpbox,2018-07-23 13:33:35.000000,34.0,27558.0,27866.0,https://anaconda.org/conda-forge/pdpbox,2019-07-17 16:58:38.379000,6171.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
438,tinytag,devsnd/tinytag,,audio,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000000,2021-02-28 13:52:23.000000,2020-11-11 16:13:44.000000,82,16.0,60.0,441,308.0,"Read music meta data and length of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA and Wave files with python 2 or 3.",18.0,23,True,2020-11-05 12:44:52.000000,1.5.0,33.0,tinytag,,,,,412.0,316.0,https://pypi.org/project/tinytag,2020-11-05 12:44:52.000000,96.0,2014.0,2014.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
439,python-ternary,marcharper/python-ternary,,data-viz,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000000,2021-02-17 22:38:55.625000,2021-02-17 18:21:08.000000,111,25.0,79.0,404,384.0,Ternary plotting library for python with matplotlib.,25.0,23,True,2021-02-17 18:38:15.000000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,80.0,60.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000000,20.0,748.0,1593.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625000,49866.0,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,
440,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,153,34.0,22.0,363,46.0,scikit-learn inspired API for CRFsuite.,6.0,23,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],2927.0,2531.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,33164.0,33164.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
441,messytables,okfn/messytables,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-01-07 22:24:38.000000,2019-11-13 07:35:33.000000,101,34.0,55.0,362,601.0,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,44.0,23,False,2017-02-09 12:37:47.000000,0.15.2,26.0,messytables,,,,,407.0,175.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,232.0,3754.0,3754.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
442,pySBD,nipunsadvilkar/pySBD,,nlp,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000000,2021-02-11 16:42:37.000000,2021-02-11 16:40:18.000000,27,3.0,48.0,293,279.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,23,True,2021-02-11 16:42:37.000000,0.3.4,15.0,pysbd,,,,,114.0,110.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000000,4.0,11293.0,11293.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
443,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-03-10 16:30:30.000000,2021-03-10 16:30:30.000000,123,43.0,107.0,293,6403.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,489.0,2170.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,74000.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
444,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-03-05 14:35:43.000000,2021-02-22 17:29:11.000000,43,6.0,21.0,232,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,23,True,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,,72.0,58.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,5030.0,5030.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
445,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-03-11 14:58:22.000000,2021-03-11 01:57:25.000000,1044,325.0,398.0,4731,,"Awesome pre-trained models toolkit based on PaddlePaddle.270+ models including Image, Text, Audio and Video with Easy..",34.0,22,True,2021-03-02 06:45:07.000000,2.0.3,43.0,paddlehub,,,,['paddle'],121.0,121.0,https://pypi.org/project/paddlehub,2021-03-02 06:45:07.000000,0.0,1024.0,1042.0,,,,,,,,3.0,444.0,,,,,,,,,,,,,,,,,,,,,
446,textgenrnn,minimaxir/textgenrnn,,nlp,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000000,2020-12-25 03:33:19.000000,2020-07-14 02:41:10.000000,681,117.0,80.0,4302,174.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,22,True,2020-02-03 01:07:00.000000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],714.0,686.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000000,28.0,594.0,607.0,,,,,,,,3.0,461.0,,,,,,,,,,,,,,,,,,,,,
447,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,305.0,3850,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,22,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,43.0,42.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,79.0,83.0,,,,,,,,3.0,297.0,,,,,,,,,,,,,,,,,,,,,
448,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2020-12-24 18:41:56.000000,2018-08-21 02:42:52.000000,1187,45.0,81.0,3208,1156.0,Python Algorithmic Trading Library.,11.0,22,False,,,8.0,pyalgotrade,,,,,91.0,70.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,520.0,520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
449,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-02-10 08:45:14.000000,2021-01-15 19:46:05.000000,321,49.0,15.0,3046,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,22,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,51.0,45.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,2439.0,2439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
450,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2020-12-13 13:48:40.000000,2020-04-17 09:51:20.000000,693,156.0,237.0,3008,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,22,True,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,14023.0,14023.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
451,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-03-11 02:16:01.000000,2021-03-11 02:16:01.000000,336,7.0,283.0,2362,400.0,On-device wake word detection powered by deep learning.,26.0,22,True,2021-03-05 21:16:46.000000,1.9.4,18.0,pvporcupine,,,,,5.0,5.0,https://pypi.org/project/pvporcupine,2021-03-05 21:16:46.000000,0.0,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
452,analytics-zoo,intel-analytics/analytics-zoo,,distributed-ml,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000000,2021-03-11 10:07:34.000000,2021-03-11 09:40:55.000000,635,456.0,552.0,2219,2630.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",83.0,22,True,2020-12-17 03:25:36.000000,0.9.0,56.0,analytics-zoo,,,,['spark'],2.0,2.0,https://pypi.org/project/analytics-zoo,2021-03-02 06:12:54.000000,,658.0,658.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
453,D-Tale,man-group/dtale,,data-viz,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000000,2021-03-11 04:59:19.000000,2021-03-11 04:59:14.000000,147,33.0,286.0,2102,365.0,Visualizer for pandas data structures.,15.0,22,True,2021-03-11 04:04:50.000000,1.38.0,105.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",108.0,108.0,https://pypi.org/project/dtale,2021-03-06 05:22:57.000000,0.0,3157.0,6221.0,https://anaconda.org/conda-forge/dtale,2021-03-11 04:32:03.612000,39832.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
454,TF Ranking,tensorflow/ranking,,recommender-systems,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000000,2021-02-04 05:28:32.000000,2021-02-04 05:28:28.000000,367,26.0,204.0,2073,325.0,Learning to Rank in TensorFlow.,20.0,22,True,2021-02-02 16:58:47.000000,0.3.3,15.0,tensorflow_ranking,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow_ranking,2021-01-30 02:05:46.000000,2.0,21819.0,21819.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
455,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-02-02 07:04:40.000000,2021-02-02 07:04:39.000000,471,24.0,62.0,2029,238.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",8.0,22,True,2020-11-20 12:55:12.000000,0.6.1,18.0,scikit-opt,,,,['sklearn'],28.0,25.0,https://pypi.org/project/scikit-opt,2020-11-20 12:52:22.000000,3.0,327.0,327.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
456,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2021-01-09 06:11:00.000000,2020-03-16 04:26:47.000000,160,12.0,21.0,2014,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,22,True,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,146.0,143.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,1311.0,1647.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,5726.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
457,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,209,79.0,65.0,1854,118.0,Open source time series library for Python.,6.0,22,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,205.0,175.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,30.0,8091.0,8091.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
458,MONAI,Project-MONAI/MONAI,,medical-data,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000000,2021-03-11 14:59:46.000000,2021-03-11 03:59:45.000000,317,78.0,660.0,1823,836.0,AI Toolkit for Healthcare Imaging.,55.0,22,True,2020-12-15 15:21:13.000000,0.4.0,15.0,monai,,,,['pytorch'],,,https://pypi.org/project/monai,2020-12-15 15:16:56.000000,,2574.0,2574.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
459,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-03-09 23:25:04.000000,2021-03-05 23:47:12.000000,174,15.0,91.0,1794,357.0,DDSP: Differentiable Digital Signal Processing.,24.0,22,True,2021-01-14 01:59:27.000000,1.0.1,28.0,ddsp,,,,['tensorflow'],7.0,7.0,https://pypi.org/project/ddsp,2021-01-14 01:59:27.000000,,795.0,795.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
460,Essentia,MTG/essentia,,audio,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000000,2021-03-11 12:27:42.000000,2021-03-02 11:31:06.000000,402,307.0,570.0,1744,2767.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",70.0,22,False,2015-03-31 16:33:30.000000,2.0,9.0,essentia,,,,,170.0,160.0,https://pypi.org/project/essentia,2021-01-13 00:12:18.000000,10.0,892.0,892.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
