,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
483,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195,,666,72.0,25.0,117.0,101.0,2948,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,,,['tensorflow'],2346.0,2317.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,2513.0,2513.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-14 00:48:19.000000,2022-11-02 23:51:24,171,3.0,318,177.0,75.0,68.0,99.0,2721,A deep learning library for video understanding research.,49.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,13610.0,13610.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
485,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-12-20 07:01:45.000000,2022-12-20 07:01:45,3442,15.0,719,104.0,3861.0,550.0,854.0,2549,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,25,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,751.0,751.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-10-28 06:39:26.000000,2020-03-16 04:26:47,75,,211,61.0,40.0,16.0,23.0,2531,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,483.0,480.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,38095.0,38395.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,11420.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-12-22 00:01:11.000000,2022-12-22 00:01:07,463,3.0,272,66.0,306.0,31.0,117.0,2358,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2022-10-04 01:08:40.505,3.5.0,51.0,ddsp,conda-forge/ddsp,,,['tensorflow'],36.0,35.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3240.0,3661.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,12630.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66,,456,36.0,41.0,62.0,58.0,1996,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1236.0,1226.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,51203.0,56886.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,247.0,,,,,3.0,,244013.0,,,,,,,,,,,,,,,,,,
489,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56,,480,41.0,22.0,66.0,38.0,1905,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2958.0,2909.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,49.0,49332.0,49544.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,7212.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-12-17 12:31:40.000000,2022-12-17 12:31:40,2274,18.0,224,38.0,29.0,2.0,92.0,1794,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,122.0,119.0,https://pypi.org/project/karateclub,2022-06-04 20:08:27.000,3.0,3442.0,3963.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,15113.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
491,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636,,160,60.0,65.0,64.0,129.0,1756,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,239.0,229.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,598.0,598.0,,,,,,,,3.0,,23.0,,,,,,,,,,,,,,,,,,
492,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-12-23 14:04:17.000000,2022-10-21 22:59:05,150,3.0,160,97.0,172.0,36.0,23.0,1418,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:54:27.214,2.2.1,26.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,3767.0,3767.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
493,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655,1.0,225,44.0,306.0,95.0,14.0,1341,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],788.0,756.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,18352.0,18352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
494,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-12-25 21:39:53.000000,2022-12-25 20:54:53,1057,88.0,113,27.0,64.0,1.0,24.0,1338,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,25,True,2022-12-25 21:42:00.510,0.6.2,28.0,pytorch_toolbelt,,,,['pytorch'],6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,13429.0,13429.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
495,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284,,405,90.0,165.0,103.0,224.0,1321,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],40.0,39.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,5972.0,5972.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
496,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159,,215,50.0,84.0,18.0,183.0,1251,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],319.0,308.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,11.0,5166.0,5302.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,4089.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
497,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-12-28 17:26:03.000000,2022-12-26 20:15:45,537,18.0,78,47.0,402.0,46.0,95.0,1246,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,27.0,25,True,2022-12-02 21:02:45.446,1.1.4,20.0,hivemind,,,,,28.0,26.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,5350.0,5350.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330,,140,27.0,63.0,6.0,70.0,1220,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],928.0,917.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,22280.0,22280.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
499,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157,,131,32.0,66.0,10.0,45.0,1175,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,25,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],78.0,75.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,3.0,490120.0,490748.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,14463.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
500,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-09-28 09:57:53.000000,2022-09-28 09:57:46,509,,364,31.0,43.0,10.0,102.0,1164,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,25,False,2022-02-25 07:50:44.000,2.3.0,23.0,minisom,,,,,336.0,324.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,12.0,14345.0,14345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
501,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-12-28 07:04:38.000000,2022-09-28 17:12:28,249,,126,16.0,313.0,43.0,37.0,1128,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,25,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],380.0,380.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,15618.0,15703.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1360.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
502,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-12-17 18:19:19.000000,2022-11-20 19:20:09,2763,10.0,141,25.0,618.0,76.0,386.0,1081,A Python library for learning and evaluating knowledge graph embeddings.,33.0,25,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,2286.0,2290.0,,,,,,,,2.0,,144.0,,,,,,,,,,,,,,,,,,
503,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2022-08-11 11:20:29.000000,2022-07-03 12:07:58,412,,310,35.0,293.0,12.0,198.0,1015,A research toolkit for particle swarm optimization in Python.,44.0,25,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,225.0,214.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,11.0,6459.0,6459.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
504,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2022-10-19 11:01:15.000000,2022-10-19 11:01:06,75,3.0,225,18.0,16.0,,84.0,1006,Implementation of the node2vec algorithm.,11.0,25,True,2022-08-01 11:35:00.616,0.4.6,17.0,node2vec,conda-forge/node2vec,,,,352.0,336.0,https://pypi.org/project/node2vec,2022-04-30 05:53:20.000,16.0,114197.0,114624.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714,23497.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
505,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-12-29 00:51:12.000000,2022-12-28 21:40:52,708,36.0,97,23.0,98.0,21.0,33.0,981,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",15.0,25,True,2022-12-28 21:42:20.000,1.3.11,35.0,imodels,,,,,32.0,30.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,92314.0,92314.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-12-22 13:31:56.000000,2022-12-21 09:52:21,447,4.0,99,18.0,293.0,26.0,237.0,939,Extra blocks for scikit-learn pipelines.,56.0,25,True,2022-11-02 11:39:40.000,0.6.14,40.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],80.0,73.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,21503.0,22288.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,29865.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-12-22 23:35:58.000000,2022-09-07 10:16:58,211,,156,21.0,23.0,42.0,70.0,913,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,25,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],273.0,268.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,25106.0,25470.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,13502.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
508,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-12-16 16:32:10.000000,2019-09-02 19:02:38,1145,,156,32.0,25.0,33.0,234.0,729,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,25,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,150.0,138.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,5200.0,5200.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
509,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2022-12-29 12:16:13.000000,2022-12-27 16:49:23,648,44.0,37,12.0,70.0,24.0,55.0,604,Visualize large time series data with plotly.py.,9.0,25,True,2022-12-02 12:34:39.000,0.8.3,46.0,plotly-resampler,conda-forge/plotly-resampler,,,,54.0,54.0,https://pypi.org/project/plotly-resampler,2022-06-29 16:22:00.000,,25545.0,26540.0,https://anaconda.org/conda-forge/plotly-resampler,2022-08-25 17:33:03.561,10954.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-11-12 23:04:20.000000,2022-11-04 15:53:10,413,4.0,91,23.0,69.0,16.0,82.0,577,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",25.0,25,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,,715.0,645.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,17890.0,17890.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-12-29 12:35:20.000000,2022-12-26 19:20:40,741,66.0,65,9.0,569.0,92.0,335.0,483,Automated modeling and machine learning framework FEDOT.,27.0,25,True,2022-12-12 17:18:54.000,0.6.1,14.0,fedot,,,,,26.0,26.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,1103.0,1103.0,,,,,,,,2.0,,,,,,,,,,,,aimclub/FEDOT,,,,,,,,
512,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2022-12-29 00:17:36.000000,2022-12-21 19:01:46,458,14.0,134,30.0,128.0,16.0,82.0,446,Python machine learning package based on sklearn API for multivariate signal processing and statistical analysis of..,24.0,25,True,2022-07-17 13:51:29.000,0.3,9.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,180.0,167.0,https://pypi.org/project/pyriemann,2021-06-27 11:06:01.000,13.0,20470.0,20470.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-12-28 19:55:09.000000,2021-12-20 23:24:01,1186,,142,22.0,586.0,21.0,207.0,414,A package built to support working with spatial data using open source python.,41.0,25,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,188.0,181.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,5546.0,6827.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,56393.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
514,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-12-29 14:31:18.000000,2022-12-28 02:26:10,791,200.0,38,14.0,36.0,53.0,61.0,353,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",18.0,25,True,2022-12-24 16:31:47.016,0.8.4,38.0,sklearn-evaluation,,,,['sklearn'],60.0,58.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2350.0,2350.0,,,,,,,,3.0,,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,,
515,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-12-20 21:49:20.000000,2022-12-20 21:47:12,1064,7.0,881,117.0,652.0,238.0,432.0,5098,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,109.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],15.0,14.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
516,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-12-05 09:42:34.000000,2022-12-05 09:29:28,202,1.0,266,61.0,173.0,17.0,54.0,4631,"A data augmentations library for audio, image, text, and video.",26.0,24,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,51.0,48.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1942.0,1942.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-09-24 04:09:46.000000,2022-08-23 22:54:23,1046,,933,234.0,213.0,41.0,195.0,4017,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,40.0,39.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,375.0,480.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2102.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
518,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156,,1258,351.0,56.0,45.0,84.0,3852,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,137.0,116.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,402.0,402.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
519,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-10-10 16:20:16.000000,2022-07-15 16:49:30,323,,840,41.0,27.0,53.0,109.0,3742,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],105.0,99.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,2012.0,2012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
520,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810,,917,177.0,385.0,33.0,429.0,3731,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
521,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839,,701,67.0,247.0,119.0,818.0,3694,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,5608.0,5608.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
522,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440,,524,173.0,49.0,64.0,49.0,3422,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],49.0,47.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,199.0,199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-12-08 21:21:56.000000,2022-12-08 21:13:23,167,1.0,423,91.0,78.0,55.0,137.0,3165,Generate embeddings from large-scale graph-structured data.,29.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,241572.0,241575.0,,,,,,,,2.0,,144.0,,,,,,,,,,,,,,,,,,
