,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
413,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2021-03-14 19:37:51.465000,2021-03-14 16:01:01.000000,88,19.0,38.0,572,227.0,python partial dependence plot toolbox.,7.0,24,True,2021-03-14 16:21:17.000000,0.2.1,3.0,pdpbox,conda-forge/pdpbox,,,,425.0,391.0,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000000,34.0,67892.0,68220.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465000,7555.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
414,SALib,SALib/SALib,,probabilistics,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000000,2021-05-31 20:44:22.000000,2021-05-27 11:10:23.000000,148,39.0,191.0,472,961.0,"Sensitivity Analysis Library in Python (Numpy). Contains Sobol, Morris, Fractional Factorial and FAST methods.",26.0,24,True,2021-04-21 13:22:20.000000,1.3.13,31.0,salib,conda-forge/salib,,,,44.0,,https://pypi.org/project/salib,2021-04-21 13:31:22.000000,44.0,20702.0,21867.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:41.614000,64117.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
415,TensorFlow I/O,tensorflow/io,,tensorflow-utils,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2021-06-03 10:50:25.000000,2021-06-02 13:27:28.000000,164,135.0,287.0,463,1452.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",73.0,24,True,2021-05-14 06:06:47.000000,0.18.0,23.0,tensorflow-io,,,,['tensorflow'],0.0,,https://pypi.org/project/tensorflow-io,2021-05-14 05:59:55.000000,0.0,152245.0,152245.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
416,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2020-06-08 09:32:35.000000,2020-06-08 09:31:58.000000,69,11.0,8.0,400,67.0,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],1945.0,1743.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1304837.0,1314001.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,549899.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
417,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,155,33.0,22.0,371,46.0,scikit-learn inspired API for CRFsuite.,6.0,24,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3184.0,2788.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,103830.0,103830.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
418,Cornac,PreferredAI/cornac,,recommender-systems,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000000,2021-06-01 10:07:28.000000,2021-05-23 02:19:58.000000,67,3.0,44.0,351,1177.0,A Comparative Framework for Multimodal Recommender Systems.,12.0,24,True,2021-03-30 03:20:12.000000,1.12.0,37.0,cornac,conda-forge/cornac,,,,49.0,47.0,https://pypi.org/project/cornac,2021-03-30 03:23:59.000000,2.0,2566.0,8332.0,https://anaconda.org/conda-forge/cornac,2021-03-30 16:45:43.648000,144155.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
419,ml-metadata,google/ml-metadata,,ml-experiments,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000000,2021-05-28 14:57:50.000000,2021-05-27 21:44:47.000000,69,19.0,45.0,331,513.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,13.0,24,True,2021-05-21 02:42:33.000000,1.0.0,27.0,ml-metadata,,,,,121.0,121.0,https://pypi.org/project/ml-metadata,2021-05-21 02:42:33.000000,0.0,311777.0,311824.0,,,,,,,,3.0,1270.0,,,,,,,,,,,,,,,,,,,,,
420,datalad,datalad/datalad,,others,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000000,2021-06-03 13:52:45.000000,2021-06-03 13:52:37.000000,73,706.0,2349.0,247,13945.0,"Keep code, data, containers under control with git and git-annex.",38.0,24,True,2021-05-10 13:39:30.000000,0.14.4,68.0,datalad,conda-forge/datalad,,,,26.0,,https://pypi.org/project/datalad,2021-05-10 13:36:40.000000,26.0,4067.0,7335.0,https://anaconda.org/conda-forge/datalad,2021-05-11 19:33:29.602000,127469.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
421,tabulator-py,frictionlessdata/tabulator-py,,data-loading,https://github.com/frictionlessdata/tabulator-py,https://github.com/frictionlessdata/tabulator-py,MIT,2015-08-24 05:34:38.000000,2021-06-01 12:40:01.000000,2021-03-22 13:33:48.000000,42,1.0,177.0,208,,Python library for reading and writing tabular data via streams.,27.0,24,True,2021-03-21 07:47:00.000000,1.53.5,141.0,tabulator,conda-forge/tabulator-py,,,,658.0,554.0,https://pypi.org/project/tabulator,2021-03-21 07:47:00.000000,104.0,222503.0,223375.0,https://anaconda.org/conda-forge/tabulator-py,2018-07-24 12:57:07.018000,41899.0,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,
422,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2021-05-19 20:08:31.000000,2021-05-19 18:52:38.000000,41,44.0,118.0,191,2859.0,Asynchronous Distributed Hyperparameter Optimization.,23.0,24,True,2021-05-19 20:08:31.000000,0.1.15,16.0,orion,,,,,48.0,40.0,https://pypi.org/project/orion,2021-05-19 20:08:31.000000,8.0,2585.0,2585.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
423,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-06-03 12:40:16.000000,2021-06-02 19:02:53.000000,571,131.0,887.0,7502,2115.0,Serverless containers on AWS.,21.0,23,True,2021-05-11 21:36:23.000000,0.35.0,54.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-05-11 21:29:43.000000,0.0,1384.0,1384.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
424,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1276,36.0,65.0,5434,57.0,Python library for processing Chinese text.,8.0,23,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,675.0,599.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,76.0,6767.0,6767.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
425,Apex,NVIDIA/apex,,gpu-utilities,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000000,2021-05-26 05:46:53.000000,2021-05-26 05:46:53.000000,727,467.0,373.0,5392,843.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,82.0,23,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],573.0,573.0,,,,,2397.0,https://anaconda.org/conda-forge/nvidia-apex,2021-04-22 16:13:47.237000,47944.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
426,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,944,311.0,287.0,5348,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,23,True,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,,,60.0,57.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,1101.0,1179.0,,,,,,,,2.0,3369.0,,,,,,,,,,,,,,,,,,,,,
427,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,306.0,3854,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,23,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,47.0,46.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,187.0,191.0,,,,,,,,3.0,307.0,,,,,,,,,,,,,,,,,,,,,
428,DeepMatcher,anhaidgroup/deepmatcher,,nlp,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000000,2021-05-27 22:42:51.000000,2021-05-27 22:41:56.000000,1352,47.0,21.0,3626,175.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,23,True,2021-05-27 22:28:29.000000,0.1.2,12.0,deepmatcher,,,,,12.0,12.0,https://pypi.org/project/deepmatcher,2021-05-27 22:42:41.000000,,866.0,866.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
429,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16.000000,879,28.0,428.0,3434,1810.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,True,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],10.0,10.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,219.0,219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
430,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2021-04-19 00:39:07.000000,2018-08-21 02:42:52.000000,1209,45.0,82.0,3346,1156.0,Python Algorithmic Trading Library.,11.0,23,False,,,8.0,pyalgotrade,,,,,95.0,74.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,748.0,748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
431,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2021-05-21 06:09:27.000000,2021-05-21 06:09:22.000000,740,18.0,154.0,3245,897.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",52.0,23,True,2021-05-10 18:04:30.000000,1.0.3,27.0,tensortrade,,,,,18.0,17.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000000,1.0,1061.0,1061.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
432,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2021-05-18 07:51:15.000000,2020-04-17 09:51:20.000000,764,175.0,246.0,3223,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,False,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,19015.0,19015.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
433,Camelot,atlanhq/camelot,,data-loading,https://github.com/atlanhq/camelot,https://github.com/atlanhq/camelot,MIT,2016-06-18 11:48:49.000000,2020-07-27 12:28:15.000000,2019-10-15 05:25:40.000000,315,68.0,275.0,3053,446.0,Camelot: PDF Table Extraction for Humans.,23.0,23,False,2020-07-27 12:28:15.000000,0.8.2,21.0,camelot-py,,,,,20.0,,https://pypi.org/project/camelot-py,2020-07-27 12:28:15.000000,20.0,28982.0,28982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
434,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-03-20 11:20:12.000000,2021-02-05 18:49:02.000000,257,40.0,30.0,2923,195.0,Python library that makes it easy for data scientists to create charts.,21.0,23,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,58.0,53.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,2064.0,2514.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,13956.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
435,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-06-02 09:48:09.000000,2021-06-02 09:45:13.000000,535,72.0,105.0,2817,150.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],58.0,50.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,8.0,5399.0,5403.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,148.0,3.0,,,,,,,,,,,,,,,,,,,,,,
436,analytics-zoo,intel-analytics/analytics-zoo,,distributed-ml,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000000,2021-06-03 15:16:29.000000,2021-06-03 15:16:29.000000,666,526.0,646.0,2311,2989.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",97.0,23,True,2021-05-25 05:58:11.000000,0.10.0,78.0,analytics-zoo,,,,['spark'],2.0,2.0,https://pypi.org/project/analytics-zoo,2021-06-03 03:14:11.000000,,1679.0,1679.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
437,neuralcoref,huggingface/neuralcoref,,nlp,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000000,2021-02-24 08:54:06.000000,2021-02-24 08:54:03.000000,401,48.0,223.0,2295,115.0,Fast Coreference Resolution in spaCy with Neural Networks.,20.0,23,True,2019-04-08 11:28:27.000000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,368.0,350.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000000,18.0,13859.0,14376.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453000,8216.0,,,,,3.0,206.0,,,,,,,,,,,,,,,,,,,,,
438,Arctic,man-group/arctic,,data-containers,https://github.com/man-group/arctic,https://github.com/man-group/arctic,LGPL-2.1,2015-05-29 13:37:30.000000,2021-04-16 20:56:46.000000,2021-04-16 01:50:53.000000,462,86.0,438.0,2294,1077.0,Arctic is a high performance datastore for numeric data.,71.0,23,True,2020-12-01 23:17:26.000000,1.79.4,83.0,arctic,conda-forge/arctic,,,,162.0,120.0,https://pypi.org/project/arctic,2020-12-01 23:16:12.000000,42.0,3793.0,4342.0,https://anaconda.org/conda-forge/arctic,2019-12-16 08:57:24.231000,13724.0,,,,,3.0,121.0,,,,,,,,,,,,,,,,,,,,,
439,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-06-03 15:09:01.000000,2021-06-02 13:03:49.000000,628,80.0,455.0,2266,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",67.0,23,True,2021-05-20 22:47:40.000000,1.6.2,31.0,adversarial-robustness-toolbox,,,,,122.0,122.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-05-20 22:05:47.000000,0.0,5512.0,5512.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
440,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-06-01 13:37:08.000000,2021-05-29 13:36:58.000000,530,21.0,80.0,2261,270.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",10.0,23,True,2021-03-27 15:31:11.000000,0.6.3,20.0,scikit-opt,,,,['sklearn'],37.0,34.0,https://pypi.org/project/scikit-opt,2021-03-27 15:27:39.000000,3.0,1186.0,1186.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
441,PandasGUI,adamerose/pandasgui,,data-viz,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT,2019-06-12 02:19:42.000000,2021-05-18 18:41:19.000000,2021-05-18 18:41:19.000000,128,24.0,88.0,2222,403.0,A GUI for Pandas DataFrames.,8.0,23,True,2021-03-07 08:16:51.000000,0.2.10,40.0,pandasgui,,,,['pandas'],75.0,73.0,https://pypi.org/project/pandasgui,2021-03-07 08:16:51.000000,2.0,6440.0,6440.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
442,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/enigmampc/catalyst,https://github.com/enigmampc/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-01-05 19:10:30.000000,2020-12-28 10:58:58.000000,627,135.0,356.0,2195,6362.0,An Algorithmic Trading Library for Crypto-Assets in Python.,145.0,23,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,,25.0,23.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,3264.0,3264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
443,fastNLP,fastnlp/fastNLP,,nlp,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000000,2021-04-22 01:57:46.000000,2021-04-12 13:45:28.000000,368,19.0,133.0,2168,1742.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,50.0,23,True,2020-11-06 15:31:29.000000,0.6.0,10.0,fastnlp,,,,,33.0,32.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000000,1.0,1032.0,1033.0,,,,,,,,3.0,58.0,,,,,,,,,,,,,,,,,,,,,
444,TF Ranking,tensorflow/ranking,,recommender-systems,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000000,2021-05-25 17:36:24.000000,2021-05-24 23:21:34.000000,381,29.0,207.0,2143,392.0,Learning to Rank in TensorFlow.,20.0,23,True,2021-05-25 17:36:24.000000,0.4.0,16.0,tensorflow_ranking,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow_ranking,2021-05-25 15:34:56.000000,2.0,88276.0,88276.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
445,GluonTS,awslabs/gluon-ts,,time-series-data,https://github.com/awslabs/gluon-ts,https://github.com/awslabs/gluon-ts,Apache-2.0,2019-05-15 17:17:29.000000,2021-06-03 14:50:57.000000,2021-06-03 12:28:52.000000,401,208.0,389.0,1917,733.0,Probabilistic time series modeling in Python.,73.0,23,True,2021-06-03 14:49:40.000000,0.7.5,38.0,gluonts,,,,['mxnet'],0.0,,https://pypi.org/project/gluonts,2021-06-03 14:50:57.000000,0.0,43693.0,43693.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
446,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,211,79.0,65.0,1875,118.0,Open source time series library for Python.,6.0,23,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,215.0,185.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,30.0,56188.0,56188.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
447,Pillow-SIMD,uploadcare/pillow-simd,,image,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000000,2021-05-10 11:18:09.000000,2020-06-02 14:50:14.000000,67,12.0,54.0,1602,,The friendly PIL fork.,310.0,23,False,2020-01-02 05:19:26.000000,7.0.0,35.0,pillow-simd,,,,,461.0,411.0,https://pypi.org/project/pillow-simd,2020-01-26 14:30:27.000000,50.0,32265.0,32265.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
448,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2021-06-03 12:17:47.000000,2020-08-19 14:58:00.000000,200,37.0,20.0,1580,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,True,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],251.0,223.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,5674.0,5926.0,https://anaconda.org/conda-forge/multicore-tsne,2021-04-23 10:26:30.160000,7833.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
449,PyTextRank,DerwenAI/pytextrank,,nlp,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000000,2021-06-02 15:56:21.000000,2021-06-02 15:56:21.000000,300,17.0,52.0,1547,,Python implementation of TextRank for phrase extraction and summarization of text documents.,14.0,23,True,2021-03-25 19:46:28.000000,3.1.1,15.0,pytextrank,,,,,173.0,161.0,https://pypi.org/project/pytextrank,2021-03-25 19:46:28.000000,12.0,11763.0,11763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
450,AmpliGraph,Accenture/AmpliGraph,,graph,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000000,2021-05-25 16:56:00.000000,2021-05-25 16:49:48.000000,167,24.0,180.0,1518,947.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,23,True,2021-05-25 16:57:42.000000,1.4.0,12.0,ampligraph,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000000,,1259.0,1259.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
451,sklearn-contrib-lightning,scikit-learn-contrib/lightning,,sklearn-utils,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000000,2021-05-28 23:10:11.000000,2021-05-28 23:05:50.000000,192,47.0,40.0,1453,724.0,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2020-12-16 17:26:49.000000,0.6.0,8.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],93.0,83.0,https://pypi.org/project/sklearn-contrib-lightning,2020-12-16 17:26:49.000000,10.0,480.0,2924.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2020-12-20 22:58:20.890000,144207.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
452,streamparse,Parsely/streamparse,,data-pipelines,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000000,2020-12-18 18:44:04.000000,2020-12-18 18:43:59.000000,219,69.0,263.0,1431,1059.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",41.0,23,True,2020-10-07 19:53:15.000000,4.0.0,47.0,streamparse,,,,,100.0,48.0,https://pypi.org/project/streamparse,2020-10-07 19:45:19.000000,52.0,3951.0,3951.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
453,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-06-02 20:52:02.000000,2021-06-02 20:52:00.000000,303,56.0,80.0,1415,465.0,Library for training machine learning models with privacy for training data.,37.0,23,True,2021-06-02 20:46:09.000000,0.6.0,11.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2021-06-02 20:46:09.000000,2.0,12049.0,12050.0,,,,,,,,2.0,43.0,2.0,,,,,,,,,,,,,,,,,,,,
