,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
495,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2022-10-08 09:53:30.000000,2022-10-08 09:53:30,772,16.0,245,72.0,382.0,30.0,155.0,1036,Underthesea - Vietnamese NLP Toolkit.,16.0,25,False,2022-09-05 07:06:59.000,draft-5,101.0,underthesea,,,,,460.0,436.0,https://pypi.org/project/underthesea,2022-06-28 00:41:15.000,24.0,6961.0,6984.0,,,,,,,,3.0,,1531.0,,,,,,,,,,,,,,,,,,
496,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-10-11 17:45:20.000000,2022-10-03 10:29:35,2754,38.0,132,23.0,609.0,76.0,376.0,992,A Python library for learning and evaluating knowledge graph embeddings.,31.0,25,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,1809.0,1814.0,,,,,,,,2.0,,144.0,,,,,,,,,,,,,,,,,,
497,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-06-18 17:26:43.000000,2022-01-06 15:08:19,1746,,156,39.0,252.0,54.0,201.0,965,Python audio and music signal processing library.,20.0,25,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,247.0,220.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2316.0,2316.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-10-13 10:45:17.000000,2022-10-06 07:26:05,444,9.0,95,17.0,288.0,24.0,233.0,912,Extra blocks for scikit-learn pipelines.,55.0,25,True,2022-09-10 14:06:42.000,0.6.13,39.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],72.0,65.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,22934.0,23654.0,https://anaconda.org/conda-forge/scikit-lego,2022-09-11 11:30:34.700,25950.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
499,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2022-10-12 12:09:54.000000,2022-10-12 10:30:30,2056,1.0,181,39.0,484.0,70.0,340.0,744,Sequential Model-based Algorithm Configuration.,38.0,25,False,2022-07-14 08:48:38.994,1.4.0,41.0,smac,conda-forge/smac,,,,37.0,,https://pypi.org/project/smac,2022-06-23 10:13:27.000,37.0,42867.0,43285.0,https://anaconda.org/conda-forge/smac,2022-09-21 22:16:32.932,7950.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
500,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-10-13 03:41:31.000000,2022-10-12 22:15:23,1423,72.0,267,52.0,329.0,145.0,188.0,707,Machine learning on FPGAs using HLS.,46.0,25,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",9.0,9.0,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,508.0,676.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,4221.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
501,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2022-09-15 14:11:07.811000,2022-09-14 20:47:57,3588,13.0,65,46.0,323.0,32.0,368.0,527,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,38.0,25,False,2022-09-19 23:13:04.094,3.1.0,66.0,skll,conda-forge/skll,,,['sklearn'],56.0,38.0,https://pypi.org/project/skll,2021-12-21 20:08:55.000,18.0,516.0,733.0,https://anaconda.org/conda-forge/skll,2022-09-15 14:11:07.811,2394.0,,,,,3.0,,11.0,,,,,,,,,,,,,,,,,,
502,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-10-13 11:47:07.000000,2022-10-03 12:03:52,441,7.0,40,7.0,47.0,110.0,194.0,445,python binding for libvips using cffi.,14.0,25,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,417.0,377.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,18106.0,19010.0,https://anaconda.org/conda-forge/pyvips,2022-07-24 14:46:32.955,34354.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2022-10-12 19:53:03.000000,2022-09-04 18:49:25,444,12.0,132,29.0,116.0,16.0,77.0,423,Python machine learning package based on sklearn API for multivariate signal processing and statistical analysis of..,21.0,25,True,2022-07-17 13:51:29.000,0.3,9.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,166.0,153.0,https://pypi.org/project/pyriemann,2021-06-27 11:06:01.000,13.0,21972.0,21972.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
504,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-10-02 02:40:25.000000,2021-12-20 23:24:01,1186,,140,22.0,564.0,19.0,207.0,392,A package built to support working with spatial data using open source python.,41.0,25,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,171.0,164.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,6838.0,8080.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,52182.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-10-11 23:55:49.000000,2022-10-11 21:52:22,572,3.0,72,23.0,310.0,59.0,27.0,332,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],178.0,177.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,123614.0,123614.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-10-13 14:57:13.000000,2022-10-13 14:33:23,2787,185.0,533,83.0,3078.0,232.0,1070.0,4065,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,78.0,24,True,2022-10-05 17:19:39.000,1.18.0,58.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156,,1248,348.0,56.0,45.0,84.0,3788,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,136.0,115.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,420.0,420.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
508,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810,,908,178.0,385.0,33.0,429.0,3715,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
509,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839,1.0,690,66.0,247.0,111.0,818.0,3642,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",113.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,7015.0,7015.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-10-10 16:20:16.000000,2022-07-15 16:49:30,323,,822,40.0,27.0,48.0,107.0,3573,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],94.0,88.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,2893.0,2893.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
511,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440,,522,172.0,49.0,64.0,49.0,3423,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],47.0,45.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,248.0,248.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
512,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-09-06 14:31:28.000000,2022-08-06 21:47:18,182,1.0,316,56.0,47.0,62.0,52.0,3214,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,105.0,103.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,40023.0,40023.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-10-06 20:31:55.000000,2022-09-09 14:27:43,166,1.0,418,90.0,78.0,55.0,137.0,3125,Generate embeddings from large-scale graph-structured data.,28.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,270954.0,270957.0,,,,,,,,2.0,,142.0,,,,,,,,,,,,,,,,,,
514,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-06-13 17:38:49.000000,2022-06-02 05:29:11,1945,,644,161.0,53.0,8.0,512.0,2606,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,24.0,24,True,2022-06-02 18:41:21.000,1.4.0,18.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,857.0,https://anaconda.org/bioconda/deepvariant,2022-06-05 19:39:33.507,44760.0,,,,,3.0,,4180.0,,,,,,,,,,,,,,,,,,
515,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-10-05 00:11:26.000000,2022-06-01 01:54:06,3427,,719,103.0,3836.0,550.0,846.0,2532,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",107.0,24,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
516,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-05-26 16:35:40.000000,2020-03-16 04:26:47,75,,210,56.0,39.0,16.0,23.0,2513,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,414.0,411.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,29842.0,30134.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,10543.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-09-30 05:11:16.000000,2022-07-05 08:38:04,195,,118,29.0,175.0,14.0,69.0,2360,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2022-05-31 09:00:35.000,0.1.33,109.0,hiplot,conda-forge/hiplot,,,,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,37441.0,40725.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,105107.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
518,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447,,248,56.0,56.0,18.0,49.0,2112,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],439.0,422.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,6424.0,6424.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
519,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2022-09-19 03:45:09.000000,2022-09-19 03:45:09,239,10.0,208,19.0,36.0,29.0,141.0,1973,An Open-Source Framework for Prompt-Learning.,17.0,24,True,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,22.0,22.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,,1644.0,1644.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
520,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-09-25 19:11:37.000000,2022-06-27 10:04:15,178,,382,36.0,196.0,41.0,229.0,1877,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,19253.0,19469.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2165.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
521,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-10-05 08:23:48.000000,2021-05-25 16:49:48,947,,217,63.0,58.0,28.0,182.0,1828,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1434.0,1434.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
522,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-09-29 17:04:51.000000,2022-08-12 15:43:09,249,2.0,173,28.0,46.0,12.0,81.0,1775,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],164.0,161.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,3.0,8412.0,8613.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4222.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113,,200,40.0,35.0,38.0,21.0,1747,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],343.0,320.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,13970.0,14372.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,18939.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
524,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2022-10-13 14:27:12.000000,2022-10-13 14:22:52,784,139.0,162,22.0,666.0,58.0,46.0,1155,Pytorch domain library for recommendation systems.,106.0,24,True,2022-06-28 06:37:57.000,0.2.0,77.0,torchrec-nightly-cpu,,,,,,,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,687.0,687.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
525,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-10-11 11:02:06.000000,2022-10-11 10:51:06,642,14.0,144,43.0,153.0,18.0,355.0,1119,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2022-09-10 12:32:33.000,python-v1.5.0,24.0,dalex,conda-forge/dalex,,,,63.0,60.0,https://pypi.org/project/dalex,2021-11-08 12:22:11.000,3.0,5312.0,5569.0,https://anaconda.org/conda-forge/dalex,2022-09-10 12:54:29.083,5397.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
526,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-08-01 09:50:21.000000,2022-07-05 18:46:07,196,,226,1.0,1.0,1.0,,1077,Feature engineering package with sklearn like functionality.,36.0,24,True,2022-06-13 15:03:56.000,1.4.1,32.0,feature_engine,conda-forge/feature_engine,,,,75.0,,https://pypi.org/project/feature_engine,2022-06-13 15:03:56.000,75.0,114351.0,115033.0,https://anaconda.org/conda-forge/feature_engine,2022-06-14 07:05:45.491,17741.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
527,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2022-10-12 08:07:41.000000,2022-09-30 09:28:13,606,3.0,125,26.0,109.0,5.0,105.0,1073,"Extensible, parallel implementations of t-SNE.",10.0,24,True,2022-03-18 13:55:30.000,0.6.2,23.0,opentsne,conda-forge/opentsne,,,,413.0,402.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,11.0,20982.0,24516.0,https://anaconda.org/conda-forge/opentsne,2022-05-27 21:10:04.647,162573.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-09-06 03:08:33.000000,2022-08-30 07:47:36,601,3.0,186,57.0,448.0,167.0,270.0,1051,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,24,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],71.0,62.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,848.0,848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
529,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-10-12 19:39:06.000000,2022-09-15 20:30:11,672,21.0,90,22.0,90.0,17.0,27.0,923,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",13.0,24,True,2022-09-15 20:31:36.000,1.3.5,29.0,imodels,,,,,23.0,21.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,44287.0,44287.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
530,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034,,170,48.0,111.0,50.0,170.0,916,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,249.0,205.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,548.0,548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-10-13 04:03:02.000000,2022-10-12 04:06:40,410,111.0,45,17.0,108.0,21.0,82.0,829,Callable PyTrees and filtered transforms = neural networks in JAX. https://docs.kidger.site/equinox/.,13.0,24,True,2022-09-22 23:19:02.529,0.8.0,28.0,equinox,,,,['jax'],62.0,56.0,https://pypi.org/project/equinox,2022-07-05 15:31:31.000,6.0,4668.0,4668.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
532,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2022-10-03 12:03:31.000000,2022-07-08 21:29:11,743,,163,21.0,681.0,23.0,134.0,814,"Toolkit for creating, sharing and using natural language prompts.",58.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,12.0,12.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,,1736.0,1736.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145,,153,33.0,23.0,32.0,234.0,721,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,146.0,134.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,3922.0,3922.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
534,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877,54.0,53,18.0,215.0,62.0,259.0,542,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,7.0,24,True,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,35.0,34.0,https://pypi.org/project/neuraxle,2022-04-15 21:08:21.000,1.0,487.0,487.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
535,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-10-05 02:38:37.000000,2022-09-28 17:12:28,249,31.0,75,9.0,310.0,36.0,36.0,433,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,24,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],341.0,341.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,6614.0,6681.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,938.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
