,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
430,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-08-17 14:53:46.000000,2020-08-14 02:32:30,1083.0,,964,184.0,324.0,327.0,287.0,5617,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,26,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,3582.0,662.0,88.0,85.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,600.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
431,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,594,139.0,30.0,60.0,52.0,5246,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,18.0,flashtext,conda-forge/flashtext,,,734999.0,888.0,846.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,42.0,734571.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,10713.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2022-04-18 14:51:39.000000,2021-03-19 15:48:33,667.0,,598,157.0,128.0,74.0,100.0,4431,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,['tensorflow'],,1949.0,657.0,651.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,1949.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
433,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-08-24 23:45:43.000000,2022-08-24 16:01:20,1009.0,71.0,348,62.0,203.0,49.0,109.0,3820,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",18.0,26,False,2022-04-20 21:15:28.000,2.0.0,17.0,cleanlab,conda-forge/cleanlab,,,7458.0,60.0,58.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,2.0,7234.0,https://anaconda.org/conda-forge/cleanlab,2022-04-30 16:01:09.036,6298.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518.0,,643,174.0,76.0,14.0,249.0,3710,A python wrapper for Alpha Vantage API for financial data.,39.0,26,False,2020-12-21 02:37:29.000,2.3.1,34.0,alpha_vantage,conda-forge/alpha_vantage,,,17168.0,20.0,,https://pypi.org/project/alpha_vantage,2020-12-21 02:36:15.000,20.0,17077.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1744.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-08-14 07:19:07.000000,2021-02-05 18:49:02,195.0,,282,85.0,66.0,41.0,31.0,3201,Python library that makes it easy for data scientists to create charts.,21.0,26,False,2020-11-02 22:14:08.000,3.0.3,16.0,chartify,conda-forge/chartify,,,10048.0,70.0,65.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000,5.0,9580.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,21096.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
436,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588.0,,1047,217.0,3648.0,437.0,1106.0,2901,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,,,1913.0,,,,,,,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,116135.0,3.0,,,,,,,,,,shogun/shogun,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1489.0,,shogun,,,,,,,,,,
437,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-08-22 14:24:34.000000,2022-08-15 21:48:50,165.0,16.0,282,175.0,72.0,53.0,96.0,2580,A deep learning library for video understanding research.,44.0,26,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,16462.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,16462.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55,6364.0,,698,164.0,93.0,134.0,358.0,2360,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,26,True,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,427.0,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,427.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
439,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-08-23 02:01:29.000000,2022-08-14 19:22:19,369.0,7.0,201,45.0,444.0,30.0,68.0,2177,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",13.0,26,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,32.0,45081.0,62.0,59.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,45081.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
440,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-08-17 07:50:57.660000,2022-08-16 08:55:34,1010.0,5.0,285,38.0,49.0,97.0,399.0,2029,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",19.0,26,True,2022-08-16 08:57:03.000,0.11.3,77.0,mljar-supervised,conda-forge/mljar-supervised,,,8085.0,52.0,50.0,https://pypi.org/project/mljar-supervised,2022-03-02 09:17:15.000,2.0,7829.0,https://anaconda.org/conda-forge/mljar-supervised,2022-08-17 07:50:57.660,3587.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
441,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,458,41.0,22.0,62.0,38.0,1845,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,23443.0,2614.0,2571.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,23254.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,5679.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-08-25 12:14:07.000000,2022-07-14 17:42:38,380.0,32.0,575,86.0,193.0,79.0,65.0,1806,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",52.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,7560.0,180.0,172.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,7429.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,3020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
443,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-08-10 22:51:20.000000,2022-05-20 06:22:46,1220.0,,264,54.0,1310.0,205.0,805.0,1498,A toolkit for reproducible reinforcement learning research.,78.0,26,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,['tensorflow'],,441.0,53.0,51.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,441.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-08-17 19:39:55.000000,2022-08-17 19:39:54,837.0,9.0,108,31.0,397.0,61.0,322.0,1454,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,26,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,303823.0,10.0,9.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,303823.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
445,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-08-17 19:39:55.000000,2022-08-17 19:39:54,837.0,9.0,108,31.0,397.0,61.0,322.0,1454,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,26,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,conda-forge/orbit-ml,,,303988.0,10.0,9.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,303823.0,https://anaconda.org/conda-forge/orbit-ml,2022-03-08 22:04:17.287,1159.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-06-10 18:18:47.000000,2022-06-10 18:18:42,653.0,1.0,218,42.0,304.0,95.0,14.0,1299,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,26,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,20897.0,742.0,710.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,20897.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
447,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,1.0,202,49.0,84.0,34.0,177.0,1181,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,26,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,['sklearn'],,5562.0,284.0,274.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,10.0,5444.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,3093.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-08-15 10:19:08.000000,2022-08-15 04:25:24,1278.0,71.0,84,28.0,73.0,13.0,16.0,1162,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,26,True,2022-08-15 03:15:32.218,0.4.158,135.0,labml,,,,3092.0,60.0,54.0,https://pypi.org/project/labml,2022-07-05 13:54:02.000,6.0,3092.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-07-26 11:58:47.000000,2022-07-26 11:58:46,360.0,40.0,237,49.0,94.0,38.0,28.0,1145,Interpretability and explainability of data and machine learning models.,31.0,26,True,2020-10-28 09:32:21.000,0.2.1,4.0,aix360,,,,1241.0,56.0,55.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000,1.0,1241.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
450,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,24.0,35.0,2.0,111.0,1098,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,['sklearn'],,15947.0,1250.0,1221.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,15947.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
451,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-04-08 00:39:29.000000,2021-02-12 19:04:59,2079.0,,225,39.0,34.0,62.0,589.0,986,"pyclustering is a Python, C++ data mining library.",26.0,26,False,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,409.0,52126.0,378.0,350.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,28.0,50838.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,41069.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
452,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,299,71.0,83.0,27.0,26.0,966,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,29583.0,1071.0,937.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,29255.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,17732.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-08-25 14:29:52.000000,2022-08-25 14:29:52,2744.0,73.0,130,24.0,594.0,76.0,368.0,955,A Python library for learning and evaluating knowledge graph embeddings.,31.0,26,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,144.0,1385.0,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,1380.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-06-18 17:26:43.000000,2022-01-06 15:08:19,1746.0,,154,39.0,252.0,54.0,201.0,950,Python audio and music signal processing library.,20.0,26,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,1683.0,237.0,210.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,1683.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
455,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,251,42.0,72.0,101.0,186.0,828,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,11640.0,339.0,307.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,11640.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
456,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-08-24 22:25:04.000000,2022-08-23 14:10:55,2675.0,147.0,35,132.0,317.0,72.0,194.0,780,An open-source plotting library for statistical data.,17.0,26,True,2022-06-20 17:10:47.000,2.4.0,50.0,lets-plot,,,302.0,1503.0,18.0,17.0,https://pypi.org/project/lets-plot,2022-06-20 16:46:03.000,1.0,1494.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-08-23 21:17:59.077000,2022-08-22 14:39:46,696.0,19.0,104,13.0,68.0,29.0,174.0,708,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,32.0,26,True,2022-08-22 14:43:16.962,0.6.15,27.0,torch-sparse,conda-forge/pytorch_sparse,['pytorch'],,31382.0,47.0,,https://pypi.org/project/torch-sparse,2022-06-30 14:09:32.000,47.0,26870.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,117328.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
458,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2022-08-25 08:07:24.000000,2022-08-25 08:07:24,247.0,86.0,64,33.0,262.0,54.0,62.0,657,Accelerate training and inference of Transformers with easy to use hardware optimization tools.,24.0,26,True,2022-07-12 12:32:17.000,1.3.0,15.0,optimum,conda-forge/optimum,,,39709.0,32.0,29.0,https://pypi.org/project/optimum,2022-06-13 16:24:55.000,3.0,39024.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,2740.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
459,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-07-27 02:32:14.000000,2021-12-20 23:24:01,1186.0,,139,22.0,554.0,19.0,207.0,385,A package built to support working with spatial data using open source python.,40.0,26,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,9820.0,162.0,155.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,8593.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,49087.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
460,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2022-08-20 17:40:16.000000,2022-04-20 08:17:18,89.0,,1465,194.0,57.0,69.0,29.0,7827,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,27.0,25,True,2022-01-29 05:49:51.000,1.1.0,7.0,english-words,,,,38912.0,6.0,,https://pypi.org/project/english-words,2022-01-29 05:49:51.000,6.0,38912.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
461,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749,140.0,43.0,141.0,93.0,4744,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,25,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,['tensorflow'],735.0,471.0,1032.0,1017.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,457.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
462,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-08-23 22:54:25.000000,2022-08-23 22:54:23,1046.0,4.0,933,230.0,212.0,41.0,194.0,3932,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,574.0,37.0,36.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,480.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,1512.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1237,348.0,56.0,45.0,84.0,3744,Python Algorithmic Trading Library.,11.0,25,False,,,8.0,pyalgotrade,,,,486.0,135.0,114.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,486.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2021-11-17 15:23:01.000000,2021-05-03 12:18:31,2154.0,,495,139.0,648.0,61.0,197.0,3691,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,2392.0,11.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,11.0,2392.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
465,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-08-08 19:40:44.000000,2022-08-06 21:47:18,182.0,1.0,306,56.0,46.0,50.0,51.0,3138,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,24184.0,88.0,86.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,24184.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
466,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,2.0,528,109.0,71.0,193.0,114.0,3010,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,3404.0,4645.0,105.0,93.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,4581.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
467,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,634,71.0,25.0,114.0,101.0,2940,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,['tensorflow'],,3198.0,2092.0,2063.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3198.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
468,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-06-13 17:38:49.000000,2022-06-02 05:29:11,1945.0,8.0,617,162.0,53.0,5.0,497.0,2560,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,24.0,25,True,2022-06-02 18:41:21.000,1.4.0,18.0,,bioconda/deepvariant,['tensorflow'],4144.0,868.0,,,,,,,https://anaconda.org/bioconda/deepvariant,2022-06-05 19:39:33.507,43718.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
469,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-08-25 01:55:59.000000,2022-05-16 16:44:22,457.0,,250,62.0,301.0,26.0,113.0,2241,DDSP: Differentiable Digital Signal Processing.,31.0,25,True,2022-05-10 06:56:11.000,3.4.3,50.0,ddsp,conda-forge/ddsp,['tensorflow'],,3449.0,29.0,28.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3007.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,11498.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
