,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_dependent_project_count,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,apt_id,yum_id,snap_id,cargo_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
450,Satpy,pytroll/satpy,satpy,,,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43+00:00,2020-11-30 17:28:03+00:00,2020-11-23 16:50:47+00:00,182.0,279.0,276.0,644.0,7791.0,2020-11-16 09:48:15+00:00,0.24.0,61.0,Python package for earth-observing satellite data processing.,38.0,35.0,101.0,22,https://pypi.org/project/satpy,2020-11-16 09:48:15+00:00,3.0,1044.0,1044.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
451,TreeInterpreter,andosa/treeinterpreter,treeinterpreter,,,interpretability,['sklearn'],https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21+00:00,2020-10-03 02:17:19+00:00,2020-06-22 18:40:46+00:00,127.0,18.0,1.0,626.0,34.0,2018-12-16 14:02:34+00:00,0.2.2,4.0,Package for interpreting scikit-learn's decision tree and random forest predictions.,107.0,103.0,10.0,22,https://pypi.org/project/treeinterpreter,2018-12-16 14:02:34+00:00,4.0,85708.0,85708.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
452,scikit-multilearn,scikit-multilearn/scikit-multilearn,scikit-multilearn,,,others,['sklearn'],https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44+00:00,2020-06-30 10:19:46+00:00,2019-05-21 11:29:06+00:00,114.0,63.0,91.0,604.0,487.0,2018-12-10 16:24:47+00:00,0.2.0,6.0,A scikit-learn based module for multi-label et. al. classification.,297.0,294.0,15.0,22,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47+00:00,3.0,54014.0,54014.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
453,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,pandas-bokeh,,,data-viz,['pandas'],https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14+00:00,2020-11-27 08:30:55+00:00,2020-11-27 08:28:43+00:00,74.0,20.0,51.0,579.0,259.0,2020-11-27 08:29:09+00:00,0.5.2,13.0,Bokeh Plotting Backend for Pandas and GeoPandas.,117.0,107.0,11.0,22,https://pypi.org/project/pandas-bokeh,2020-11-27 08:30:55+00:00,10.0,6074.0,6074.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
454,Guild AI,guildai/guildai,guildai,,,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50+00:00,2020-11-30 03:24:45+00:00,2020-11-30 03:23:44+00:00,44.0,93.0,140.0,505.0,4109.0,2020-07-12 03:29:40+00:00,0.7.0,152.0,"Experiment tracking, ML developer tools.",25.0,25.0,16.0,22,https://pypi.org/project/guildai,2020-10-23 18:56:09+00:00,,2044.0,2044.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
455,vega,vega/ipyvega,vega,conda-forge/vega,,data-viz,['jupyter'],https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47+00:00,2020-11-30 09:50:23+00:00,2020-11-30 09:50:20+00:00,46.0,8.0,79.0,286.0,453.0,2020-05-15 23:40:02+00:00,3.4.0,37.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,148.0,,9.0,22,https://pypi.org/project/vega,2020-05-15 23:40:02+00:00,148.0,12619.0,12619.0,https://anaconda.org/conda-forge/vega,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
456,TensorFlow Cloud,tensorflow/cloud,tensorflow-cloud,,,tensorflow-utils,['tensorflow'],https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59+00:00,2020-11-25 22:35:03+00:00,2020-11-25 08:40:52+00:00,39.0,38.0,24.0,205.0,471.0,2020-11-03 22:03:22+00:00,0.1.9,11.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,5.0,5.0,14.0,22,https://pypi.org/project/tensorflow-cloud,2020-11-03 23:29:02+00:00,,420421.0,420421.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
457,py3nvml,fbcotter/py3nvml,py3nvml,,,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37+00:00,2020-04-23 06:54:43+00:00,2020-04-23 06:54:42+00:00,24.0,2.0,8.0,159.0,79.0,2020-04-06 16:02:10+00:00,0.2.6,13.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,217.0,197.0,6.0,22,https://pypi.org/project/py3nvml,2020-04-06 16:02:10+00:00,20.0,84362.0,84362.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
458,Recommenders,microsoft/recommenders,,,,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07+00:00,2020-11-30 07:58:00+00:00,2020-11-27 17:04:52+00:00,1440.0,100.0,425.0,8740.0,6206.0,2020-08-20 15:11:46+00:00,2020.8,6.0,Best Practices on Recommendation Systems.,1.0,1.0,86.0,21,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
459,Dejavu,worldveil/dejavu,PyDejavu,,,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35+00:00,2020-10-29 17:40:17+00:00,2020-06-03 05:58:03+00:00,1184.0,74.0,128.0,5227.0,146.0,2015-04-19 21:20:16+00:00,0.1.3,4.0,Audio fingerprinting and recognition in Python.,17.0,16.0,23.0,21,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16+00:00,1.0,62.0,62.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
460,Face Alignment,1adrianb/face-alignment,face-alignment,,,image,['pytorch'],https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44+00:00,2020-11-29 13:41:48+00:00,2020-11-29 13:41:47+00:00,971.0,45.0,156.0,4487.0,145.0,2020-09-12 12:24:59+00:00,1.1.1,5.0,2D and 3D Face alignment library build using pytorch.,6.0,,19.0,21,https://pypi.org/project/face-alignment,2020-09-12 12:24:59+00:00,6.0,4873.0,4873.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
461,mace,XiaoMi/mace,,,,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12+00:00,2020-11-04 12:39:59+00:00,2020-11-04 11:55:55+00:00,735.0,37.0,572.0,4210.0,3059.0,2020-11-04 12:43:00+00:00,1.0.0,7.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,,,54.0,21,,,,,46.0,,,,True,3,1244.0,,,,,,,,,,,,,,,,,,,,,,
462,MMF,facebookresearch/mmf,mmf,,,image,['pytorch'],https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40+00:00,2020-11-28 04:50:04+00:00,2020-11-19 19:21:18+00:00,585.0,88.0,307.0,3965.0,746.0,2019-08-26 19:04:21+00:00,0.3.1,11.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,6.0,6.0,50.0,21,https://pypi.org/project/mmf,2020-06-11 16:09:52+00:00,,290.0,290.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
463,DeepMatcher,anhaidgroup/deepmatcher,deepmatcher,,,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11+00:00,2020-09-27 17:25:56+00:00,2020-04-20 02:34:24+00:00,1227.0,41.0,15.0,3285.0,169.0,2019-12-30 19:49:33+00:00,0.1.1,9.0,Python package for performing Entity and Text Matching using Deep Learning.,9.0,9.0,7.0,21,https://pypi.org/project/deepmatcher,2019-12-30 19:49:33+00:00,,303.0,303.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
464,MatchZoo,NTMC-Community/MatchZoo,matchzoo,,,nlp,['keras'],https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22+00:00,2020-06-17 07:27:59+00:00,2019-10-24 13:10:07+00:00,858.0,23.0,426.0,3277.0,1808.0,2019-10-24 13:09:11+00:00,2.2.0,5.0,"Facilitating the design, comparison and sharing of deep text matching models.",9.0,9.0,35.0,21,https://pypi.org/project/matchzoo,2019-10-24 13:09:11+00:00,,253.0,253.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
465,TensorWatch,microsoft/tensorwatch,tensorwatch,,,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34+00:00,2020-09-16 04:30:12+00:00,2020-09-16 04:30:11+00:00,305.0,48.0,14.0,2975.0,108.0,2020-03-04 07:26:22+00:00,0.9.1,14.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",46.0,40.0,11.0,21,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22+00:00,6.0,1072.0,1072.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
466,NLP Architect,IntelLabs/nlp-architect,nlp-architect,,,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13+00:00,2020-11-30 11:30:59+00:00,2020-11-26 15:35:15+00:00,394.0,16.0,101.0,2537.0,946.0,2020-11-17 12:32:37+00:00,0.5.5.1,13.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,5.0,5.0,35.0,21,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38+00:00,,202.0,202.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
467,WikiExtractor,attardi/wikiextractor,wikiextractor,,,web-scraping,,https://github.com/attardi/wikiextractor,https://github.com/attardi/wikiextractor,AGPL-3.0,2015-03-22 12:03:01+00:00,2020-11-29 19:40:57+00:00,2020-11-27 15:48:03+00:00,688.0,81.0,92.0,2441.0,204.0,2020-11-27 16:08:10+00:00,3.0,1.0,A tool for extracting plain text from Wikipedia dumps.,36.0,32.0,29.0,21,https://pypi.org/project/wikiextractor,2019-07-09 11:14:11+00:00,4.0,2658.0,2658.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
468,tensorflow-graphics,tensorflow/graphics,tensorflow-graphics,,,image,['tensorflow'],https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44+00:00,2020-11-13 18:50:29+00:00,2020-10-30 10:26:19+00:00,261.0,87.0,81.0,2347.0,566.0,2020-05-20 19:56:41+00:00,2020.5.20,21.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,3.0,,30.0,21,https://pypi.org/project/tensorflow-graphics,2020-05-20 19:56:41+00:00,3.0,983.0,983.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
469,Luminoth,tryolabs/luminoth,luminoth,,,image,['tensorflow'],https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46+00:00,2020-11-13 18:44:46+00:00,2020-01-07 20:53:25+00:00,400.0,50.0,127.0,2325.0,838.0,2018-10-31 22:19:52+00:00,0.2.3,10.0,Deep Learning toolkit for Computer Vision.,27.0,27.0,15.0,21,https://pypi.org/project/luminoth,2018-11-09 21:35:17+00:00,,611.0,909.0,,,,True,3,11028.0,,,,,,,,,,,,,,,,,,,,,,
470,Image Super-Resolution,idealo/image-super-resolution,ISR,,,image,['tensorflow'],https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13+00:00,2020-11-11 15:09:20+00:00,2020-11-11 15:09:19+00:00,432.0,41.0,95.0,2287.0,138.0,2020-01-08 15:37:35+00:00,2.2.0,11.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,38.0,34.0,9.0,21,https://pypi.org/project/ISR,2020-01-08 15:37:35+00:00,4.0,1631.0,1635.0,,,,True,3,,,,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251+00:00,,108.0,,,,,,,,,,,,,,,
471,Texthero,jbesomi/texthero,texthero,,,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05+00:00,2020-11-03 07:58:37+00:00,2020-11-03 07:58:36+00:00,174.0,73.0,45.0,1983.0,267.0,2020-07-06 20:32:28+00:00,1.0.9,9.0,"Text preprocessing, representation and visualization from zero to hero.",,,18.0,21,https://pypi.org/project/texthero,2020-07-06 20:29:25+00:00,,2525.0,2532.0,,,,True,3,52.0,,,,,,,,,,,,,,,,,,,,,,
472,TF Ranking,tensorflow/ranking,tensorflow_ranking,,,recommender-systems,['tensorflow'],https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57+00:00,2020-08-29 04:38:20+00:00,2020-08-19 20:44:22+00:00,346.0,18.0,193.0,1951.0,213.0,2020-08-19 21:58:05+00:00,0.3.2,14.0,Learning to Rank in TensorFlow.,1.0,,17.0,21,https://pypi.org/project/tensorflow_ranking,2020-08-19 21:14:13+00:00,1.0,27196.0,27196.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
473,knockknock,huggingface/knockknock,knockknock,,,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55+00:00,2020-07-31 11:55:05+00:00,2020-03-16 04:26:47+00:00,151.0,12.0,21.0,1880.0,75.0,2020-03-04 04:15:47+00:00,0.1.8,10.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,108.0,105.0,18.0,21,https://pypi.org/project/knockknock,2020-03-16 14:30:23+00:00,3.0,1234.0,1234.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
474,STUMPY,TDAmeritrade/stumpy,stumpy,conda-forge/stumpy,,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44+00:00,2020-11-29 20:12:53+00:00,2020-11-29 20:12:03+00:00,149.0,34.0,185.0,1572.0,709.0,2020-10-19 20:37:58+00:00,1.5.1,13.0,"STUMPY is a powerful and scalable Python library for computing a Matrix Profile, which can be used for a variety of..",,,19.0,21,https://pypi.org/project/stumpy,2020-10-19 20:30:50+00:00,,2874.0,2874.0,https://anaconda.org/conda-forge/stumpy,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
475,Magnitude,plasticityai/magnitude,pymagnitude,,,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16+00:00,2020-07-17 20:19:50+00:00,2020-07-17 20:19:46+00:00,98.0,23.0,50.0,1361.0,350.0,2020-05-25 11:26:36+00:00,0.1.143,128.0,"A fast, efficient universal vector embedding utility package.",173.0,159.0,4.0,21,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36+00:00,14.0,3025.0,3025.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
476,DELTA,Delta-ML/delta,delta-nlp,,,nlp,['tensorflow'],https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57+00:00,2020-11-30 15:41:59.364833+00:00,2020-11-25 06:25:10+00:00,269.0,9.0,63.0,1343.0,926.0,2020-07-16 09:31:45+00:00,0.3.3,4.0,DELTA is a deep learning based natural language and speech processing platform.,,,41.0,21,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19+00:00,,29.0,666.0,,,,True,3,,,,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2020-11-30 15:41:59.364833+00:00,,11474.0,,,,,,,,,,,,,,,
477,TensorFlow Privacy,tensorflow/privacy,tensorflow-privacy,,,privacy-ml,['tensorflow'],https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46+00:00,2020-11-27 10:03:36+00:00,2020-11-24 16:06:11+00:00,258.0,38.0,74.0,1267.0,390.0,2020-09-03 01:13:47+00:00,.0.5.1,9.0,Library for training machine learning models with privacy for training data.,1.0,,33.0,21,https://pypi.org/project/tensorflow-privacy,2020-09-03 01:10:15+00:00,1.0,5296.0,5298.0,,,,True,2,38.0,,,,,,,,,,,,,,,,,,,,,,
478,Neural Tangents,google/neural-tangents,neural-tangents,,,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48+00:00,2020-11-21 01:37:45+00:00,2020-11-21 01:37:37+00:00,132.0,23.0,47.0,1202.0,333.0,2020-11-18 04:34:54+00:00,0.3.5,19.0,Fast and Easy Infinite Neural Networks in Python.,11.0,11.0,16.0,21,https://pypi.org/project/neural-tangents,2020-11-18 04:23:35+00:00,,466.0,476.0,,,,True,3,51.0,,,,,,,,,,,,,,,,,,,,,,
479,Pypeline,cgarciae/pypeln,pypeln,,,data-pipelines,,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31+00:00,2020-11-14 00:02:17+00:00,2020-11-13 23:36:42+00:00,63.0,10.0,34.0,1174.0,227.0,2020-10-11 21:02:19+00:00,0.4.6,33.0,Concurrent data pipelines in Python .,5.0,,8.0,21,https://pypi.org/project/pypeln,2020-10-11 21:01:30+00:00,5.0,4835.0,4835.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
480,tensorrec,jfkirk/tensorrec,tensorrec,,,recommender-systems,['tensorflow'],https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11+00:00,2020-07-30 02:47:12+00:00,2020-02-04 21:10:25+00:00,204.0,32.0,90.0,1111.0,334.0,2019-04-02 00:53:47+00:00,0.26.2,30.0,A TensorFlow recommendation algorithm and framework in Python.,22.0,21.0,8.0,21,https://pypi.org/project/tensorrec,2019-04-02 00:53:47+00:00,1.0,1206.0,1206.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
481,TFEncrypted,tf-encrypted/tf-encrypted,tf-encrypted,,,privacy-ml,['tensorflow'],https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13+00:00,2020-11-19 15:48:03+00:00,2020-08-19 16:56:56+00:00,131.0,161.0,228.0,792.0,595.0,2019-09-27 20:00:01+00:00,0.5.9,35.0,A Framework for Encrypted Machine Learning in TensorFlow.,51.0,43.0,28.0,21,https://pypi.org/project/tf-encrypted,2019-10-21 18:05:53+00:00,8.0,747.0,747.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
482,scikit-cuda,lebedov/scikit-cuda,scikit-cuda,,,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07+00:00,2020-07-13 12:48:39+00:00,2020-07-13 12:47:46+00:00,154.0,35.0,163.0,777.0,1026.0,2019-05-27 00:29:00+00:00,0.5.3,7.0,Python interface to GPU-powered libraries.,140.0,109.0,44.0,21,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00+00:00,31.0,761.0,761.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
483,gmaps,pbugnion/gmaps,gmaps,,,geospatial-data,['jupyter'],https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06+00:00,2020-10-13 07:09:18+00:00,2019-07-22 06:22:45+00:00,141.0,63.0,135.0,681.0,1380.0,2019-07-21 08:49:48.715000+00:00,0.9.0,93.0,Google maps for Jupyter notebooks.,38.0,1.0,16.0,21,https://pypi.org/project/gmaps,2019-07-20 07:47:04+00:00,37.0,4174.0,5532.0,,,,False,3,,,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000+00:00,,1358.0,,,,,,,,,,
484,Madmom,CPJKU/madmom,madmom,,,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06+00:00,2020-04-14 03:42:18+00:00,2019-12-19 14:46:37+00:00,112.0,42.0,176.0,679.0,1722.0,2018-11-14 14:57:41+00:00,0.16.1,11.0,Python audio and music signal processing library.,113.0,105.0,19.0,21,https://pypi.org/project/madmom,2018-11-14 14:56:22+00:00,8.0,1251.0,1251.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
485,torch-scatter,rusty1s/pytorch_scatter,torch-scatter,,,pytorch-utils,['pytorch'],https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23+00:00,2020-11-23 14:25:07+00:00,2020-11-23 14:25:03+00:00,67.0,55.0,100.0,549.0,802.0,2020-06-24 09:29:12+00:00,2.0.5,24.0,PyTorch Extension Library of Optimized Scatter Operations.,16.0,,13.0,21,https://pypi.org/project/torch-scatter,2020-02-22 16:51:10+00:00,16.0,3946.0,3946.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
486,Prince,MaxHalford/prince,prince,,,others,['sklearn'],https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06+00:00,2020-10-06 11:48:49+00:00,2020-10-06 11:26:04+00:00,104.0,23.0,64.0,530.0,178.0,2020-03-31 06:03:52+00:00,0.7.1,41.0,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",96.0,93.0,9.0,21,https://pypi.org/project/prince,2020-10-06 11:26:47+00:00,3.0,5998.0,5998.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
487,pickleDB,patx/pickledb,pickledb,,,data-containers,,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40+00:00,2020-08-25 09:47:52+00:00,2019-11-15 03:38:30+00:00,91.0,16.0,39.0,517.0,105.0,2019-01-13 22:40:32+00:00,0.9.1,19.0,pickleDB is an open source key-value store using Python's json module.,501.0,399.0,11.0,21,https://pypi.org/project/pickledb,2019-01-13 22:40:32+00:00,102.0,17083.0,17083.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
488,Pandas Summary,mouradmourafiq/pandas-summary,pandas-summary,,,data-containers,['pandas'],https://github.com/mouradmourafiq/pandas-summary,https://github.com/mouradmourafiq/pandas-summary,MIT,2016-03-25 21:59:32+00:00,2019-08-24 21:10:25+00:00,2019-08-24 21:10:24+00:00,33.0,8.0,5.0,356.0,24.0,2016-08-30 07:54:59+00:00,0.0.41,8.0,An extension to pandas dataframes describe function.,548.0,529.0,6.0,21,https://pypi.org/project/pandas-summary,2016-08-30 07:54:59+00:00,19.0,8845.0,8845.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
489,PyNNDescent,lmcinnes/pynndescent,pynndescent,,,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54+00:00,2020-11-28 21:20:02+00:00,2020-11-28 21:19:56+00:00,43.0,22.0,27.0,320.0,453.0,2020-11-19 20:20:48+00:00,0.5.1,20.0,A Python nearest neighbor descent for approximate nearest neighbors.,3.0,,10.0,21,https://pypi.org/project/pynndescent,2020-11-19 20:20:48+00:00,3.0,18351.0,18351.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
490,PyTorch Sparse,rusty1s/pytorch_sparse,torch-sparse,,,pytorch-utils,['pytorch'],https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53+00:00,2020-11-24 10:24:07+00:00,2020-11-24 10:24:03+00:00,36.0,29.0,43.0,316.0,502.0,2020-11-02 10:42:59+00:00,0.6.8,21.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,17.0,,11.0,21,https://pypi.org/project/torch-sparse,2020-11-02 10:43:20+00:00,17.0,3605.0,3605.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
491,torch-cluster,rusty1s/pytorch_cluster,torch-cluster,,,graph,['pytorch'],https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06+00:00,2020-11-02 06:58:30+00:00,2020-11-02 06:58:26+00:00,59.0,34.0,34.0,297.0,484.0,2020-10-31 14:42:35+00:00,1.5.8,38.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,16.0,,17.0,21,https://pypi.org/project/torch-cluster,2020-10-31 14:42:35+00:00,16.0,2432.0,2432.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
492,NIPY,nipy/nipy,nipy,,,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,DSDP,2010-05-02 10:00:33+00:00,2020-11-24 19:22:47+00:00,2020-10-14 22:51:30+00:00,115.0,37.0,104.0,285.0,6371.0,2018-02-19 14:14:08+00:00,0.4.2,6.0,Neuroimaging in Python FMRI analysis package.,29.0,,63.0,21,https://pypi.org/project/nipy,2018-02-19 14:14:08+00:00,29.0,1340.0,1340.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
493,SDV,sdv-dev/SDV,sdv,,,data-loading,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50+00:00,2020-11-25 21:37:45+00:00,2020-11-25 21:16:07+00:00,45.0,33.0,123.0,240.0,726.0,2020-11-25 21:16:43+00:00,0.5.0,31.0,"Synthetic Data Generation for tabular, relational, time series data.",12.0,12.0,31.0,21,https://pypi.org/project/sdv,2020-11-25 21:16:03+00:00,,1011.0,1011.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
494,pymap3d,geospace-code/pymap3d,pymap3d,,,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03+00:00,2020-11-08 05:25:47+00:00,2020-11-08 05:25:44+00:00,55.0,2.0,22.0,163.0,621.0,2020-09-21 15:20:10+00:00,2.4.3,45.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,3.0,,8.0,21,https://pypi.org/project/pymap3d,2020-09-21 15:16:49+00:00,3.0,22863.0,22863.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
