,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
470,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2022-03-26 17:35:11.489000,2022-03-26 09:22:25,357.0,,251,52.0,11.0,17.0,73.0,1857,Beautiful visualizations of how language differs among document types.,12.0,25,True,2022-03-26 09:23:49.000,0.1.6,135.0,scattertext,conda-forge/scattertext,,,3814.0,312.0,302.0,https://pypi.org/project/scattertext,2022-03-26 09:23:49.000,10.0,2733.0,https://anaconda.org/conda-forge/scattertext,2022-03-26 17:35:11.489,64883.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
471,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157,60.0,65.0,68.0,125.0,1733,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,19.0,506.0,213.0,203.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,506.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
472,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-08-01 10:41:15.000000,2022-08-01 10:41:15,2239.0,33.0,210,39.0,21.0,1.0,84.0,1681,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,14.0,25,False,2022-06-04 20:12:40.000,_10300,104.0,karateclub,conda-forge/karateclub,,,3108.0,101.0,98.0,https://pypi.org/project/karateclub,2022-06-04 20:08:27.000,3.0,2669.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,10998.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
473,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-08-02 20:19:08.000000,2022-08-02 20:19:08,1891.0,13.0,245,39.0,66.0,4.0,113.0,1659,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,23.0,25,True,2022-07-12 16:35:40.000,0.53.0,45.0,torch-geometric-temporal,,['pytorch'],,2021.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,2021.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
474,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-07-21 01:06:35.000000,2022-05-20 06:22:46,1220.0,1.0,263,54.0,1310.0,205.0,805.0,1491,A toolkit for reproducible reinforcement learning research.,78.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,['tensorflow'],,293.0,49.0,47.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,293.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
475,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-07-16 07:07:20.000000,2022-07-16 07:07:19,834.0,8.0,105,31.0,394.0,61.0,315.0,1446,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,25,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,236437.0,9.0,8.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,236437.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
476,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-07-16 07:07:20.000000,2022-07-16 07:07:19,834.0,8.0,105,31.0,394.0,61.0,315.0,1446,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,25,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,conda-forge/orbit-ml,,,236584.0,9.0,8.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,236437.0,https://anaconda.org/conda-forge/orbit-ml,2022-03-08 22:04:17.287,1034.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
477,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,390,90.0,165.0,102.0,224.0,1312,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,['tensorflow'],,2021.0,39.0,38.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,2021.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
478,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2022-06-16 08:52:20.000000,2022-06-16 08:52:20,381.0,1.0,135,22.0,69.0,37.0,26.0,1309,A Python package for time series classification.,11.0,25,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,153907.0,244.0,233.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,11.0,153554.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,12731.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
479,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2022-08-03 00:20:56.000000,2022-08-03 00:20:56,644.0,116.0,350,36.0,10.0,3.0,118.0,1251,An Open Toolkit for Knowledge Graph Extraction and Construction.,11.0,25,True,2022-07-15 12:58:09.033,2.0.5,99.0,deepke,,['pytorch'],,1762.0,6.0,6.0,https://pypi.org/project/deepke,2022-07-05 13:58:17.000,,1762.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
480,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219.0,17.0,159,33.0,22.0,42.0,34.0,1172,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,25,True,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,['sklearn'],,364.0,45.0,44.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,1.0,364.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
481,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,25.0,35.0,2.0,111.0,1092,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,25,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,['sklearn'],,15006.0,1242.0,1213.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,15006.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
482,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-07-28 13:12:55.935000,2022-07-27 18:06:48,782.0,1.0,135,33.0,210.0,105.0,146.0,1078,Real-time stream processing for python.,45.0,25,True,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,16768.0,345.0,310.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,35.0,10676.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,359468.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-08-03 11:51:02.000000,2022-08-03 11:51:02,775.0,50.0,130,15.0,87.0,31.0,95.0,1061,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,22.0,25,True,2022-06-15 13:24:56.000,0.25.1,28.0,audiomentations,,,,3142.0,152.0,151.0,https://pypi.org/project/audiomentations,2022-06-15 13:24:56.000,1.0,3142.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
484,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-06-27 04:57:47.000000,2022-03-10 02:03:55,598.0,,178,58.0,445.0,167.0,251.0,1028,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,25,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,['tensorflow'],,595.0,70.0,61.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,595.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
485,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-08-01 09:50:21.000000,2022-07-05 18:46:07,196.0,21.0,213,1.0,1.0,1.0,,927,Feature engineering package with sklearn like functionality.,36.0,25,True,2022-06-13 15:03:56.000,1.4.1,32.0,feature_engine,conda-forge/feature_engine,,,99881.0,75.0,,https://pypi.org/project/feature_engine,2022-06-13 15:03:56.000,75.0,99354.0,https://anaconda.org/conda-forge/feature_engine,2022-06-14 07:05:45.491,12667.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
486,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-08-03 18:46:04.000000,2022-08-03 18:46:03,653.0,50.0,79,23.0,85.0,12.0,25.0,873,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",11.0,25,True,2022-07-28 21:10:29.000,1.3.3,27.0,imodels,,,,23318.0,22.0,20.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,23318.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
487,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-07-28 17:51:39.000000,2022-07-28 17:51:39,436.0,7.0,88,16.0,275.0,24.0,219.0,861,Extra blocks for scikit-learn pipelines.,51.0,25,True,2022-06-05 14:36:08.000,0.6.12,38.0,scikit-lego,conda-forge/scikit-lego,['sklearn'],,22777.0,64.0,57.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,22121.0,https://anaconda.org/conda-forge/scikit-lego,2022-06-06 08:45:38.549,22326.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
488,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-06-24 13:33:50.000000,2021-12-28 17:01:09,209.0,,149,20.0,22.0,39.0,69.0,838,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",12.0,25,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,['sklearn'],,67107.0,233.0,228.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,66774.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,11014.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
489,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-07-06 20:00:45.000000,2022-07-05 14:45:54,680.0,27.0,87,29.0,283.0,49.0,220.0,811,BAyesian Model-Building Interface (Bambi) in Python.,26.0,25,True,2022-06-06 17:18:00.000,0.9.0,21.0,bambi,conda-forge/bambi,,,5479.0,35.0,32.0,https://pypi.org/project/bambi,2022-06-06 17:18:00.000,3.0,5176.0,https://anaconda.org/conda-forge/bambi,2022-06-07 14:46:23.212,10939.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
490,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-08-04 08:44:39.000000,2022-08-03 23:27:18,1356.0,125.0,249,53.0,314.0,160.0,187.0,675,Machine learning on FPGAs using HLS.,43.0,25,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,"['tensorflow', 'pytorch']",,1015.0,7.0,7.0,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,863.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,3509.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
491,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2022-08-04 09:33:18.000000,2022-08-04 08:38:17,231.0,87.0,55,34.0,247.0,41.0,58.0,635,Accelerate training and inference of Transformers with easy to use hardware optimization tools.,19.0,25,True,2022-07-12 12:32:17.000,1.3.0,15.0,optimum,conda-forge/optimum,,,43839.0,28.0,25.0,https://pypi.org/project/optimum,2022-06-13 16:24:55.000,3.0,43253.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,2347.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
492,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2022-08-04 03:23:31.000000,2022-02-23 08:02:30,505.0,,73,17.0,172.0,68.0,103.0,468,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",24.0,25,True,2019-12-04 10:03:39.000,0.10.3post1,11.0,soundfile,anaconda/pysoundfile,,3677.0,1077985.0,539.0,,https://pypi.org/project/soundfile,2019-11-27 12:16:19.000,539.0,1077949.0,https://anaconda.org/anaconda/pysoundfile,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
493,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-07-28 11:37:18.000000,2022-07-28 11:37:17,436.0,6.0,39,7.0,45.0,110.0,187.0,423,python binding for libvips using cffi.,13.0,25,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,19011.0,383.0,343.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,18278.0,https://anaconda.org/conda-forge/pyvips,2022-07-24 14:46:32.955,26406.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
494,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2022-07-15 18:10:39.000000,2022-04-23 04:02:53,2321.0,,588,147.0,1347.0,110.0,983.0,7779,Production infrastructure for machine learning at scale.,24.0,24,True,2022-01-10 17:48:15.000,0.42.0,62.0,cortex,,,,1170.0,1.0,,https://pypi.org/project/cortex,2022-01-10 17:37:01.000,1.0,1170.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
495,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-07-20 17:25:54.000000,2022-06-22 17:55:57,1056.0,8.0,834,113.0,636.0,192.0,432.0,4974,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,103.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,['pytorch'],,238.0,13.0,12.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,238.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
496,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-08-04 10:45:22.000000,2022-04-15 10:35:39,10410.0,,1312,140.0,2858.0,460.0,839.0,4401,An Industrial Grade Federated Learning Framework.,74.0,24,True,2022-04-18 14:23:38.000,1.8.0,34.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
497,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-07-29 10:37:24.000000,2022-07-29 10:37:24,205.0,1.0,907,98.0,59.0,220.0,259.0,3990,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,['tensorflow'],,28112.0,24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,28112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
498,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-08-04 14:27:40.000000,2022-08-04 13:59:24,2651.0,175.0,502,82.0,2917.0,202.0,1026.0,3969,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,77.0,24,True,2022-07-25 12:38:50.000,1.16.0,55.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
499,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-05-30 19:39:19.000000,2022-03-02 13:05:43,1042.0,,933,230.0,212.0,41.0,194.0,3916,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,653.0,37.0,36.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,566.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,1404.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
500,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,908,178.0,385.0,33.0,429.0,3687,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,['tensorflow'],,69.0,11.0,11.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,69.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2021-08-25 09:25:32.000000,2021-08-25 09:25:32,838.0,,689,66.0,246.0,111.0,817.0,3596,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",112.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,7957.0,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,7957.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
502,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,523,172.0,49.0,63.0,49.0,3412,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,['tensorflow'],,352.0,46.0,44.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,352.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
503,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-07-15 16:49:30.000000,2022-07-15 16:49:30,323.0,5.0,786,41.0,26.0,46.0,107.0,3412,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,['sklearn'],,1526.0,89.0,83.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,1526.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
504,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-07-29 23:31:11.000000,2022-02-10 08:43:04,2099.0,,525,147.0,233.0,24.0,626.0,3155,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,24,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,['tensorflow'],,1890.0,,,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,,1890.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
505,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2022-07-27 13:17:49.000000,2022-07-27 13:16:10,393.0,12.0,275,55.0,406.0,51.0,102.0,2723,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",32.0,24,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,['pytorch'],,702.0,10.0,9.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,702.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
506,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-07-07 07:51:54.000000,2022-06-01 01:54:06,3427.0,1.0,720,104.0,3834.0,550.0,846.0,2523,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",105.0,24,True,2022-01-25 00:20:26.000,0.11.2,399.0,analytics-zoo,,['spark'],,2542.0,4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,2542.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
507,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-05-26 16:35:40.000000,2020-03-16 04:26:47,75.0,,208,58.0,39.0,16.0,23.0,2480,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,23763.0,365.0,362.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,23477.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,9728.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
508,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-07-21 03:45:18.000000,2022-07-05 08:38:04,195.0,4.0,118,29.0,174.0,13.0,68.0,2329,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2022-05-31 09:00:35.000,0.1.33,109.0,hiplot,conda-forge/hiplot,,,24104.0,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,20923.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,95439.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
509,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,594,87.0,29.0,23.0,51.0,2115,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,150424.0,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,150424.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
510,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-08-04 12:02:15.000000,2022-06-27 10:04:15,178.0,5.0,364,36.0,193.0,44.0,216.0,1805,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2021-02-02 08:05:11.000,3.1.1,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,['pytorch'],,18780.0,9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,18606.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,1392.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
