,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
455,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2025-01-05 13:15:52.409000,2024-09-09 06:24:01,415.0,,251.0,64.0,56.0,9.0,,3435.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",17.0,26,True,2024-07-16 09:36:19.000,4.6.3,29.0,textdistance,conda-forge/textdistance,,,,99.0,,https://pypi.org/project/textdistance,2024-07-16 09:34:51.000,99.0,833732.0,848090.0,https://anaconda.org/conda-forge/textdistance,2025-01-05 13:15:52.409,717341.0,,,,,3.0,1051.0,,,,,,,,,,,,,,,,,,,
456,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-01-21 04:42:35.000000,2024-10-24 16:27:28,480.0,,279.0,51.0,477.0,69.0,261.0,3379.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,26,True,2024-10-25 17:04:56.000,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,7871.0,9060.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-11-20 06:18:08.919,54124.0,,,,,2.0,782.0,,,,,,,,,,,,,,,,,,,
457,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,141.0,240.0,43.0,635.0,3299.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],460.0,456.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,1077.0,1077.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2024-07-03 14:15:42.000000,2021-02-25 05:05:09,452.0,,676.0,108.0,74.0,102.0,123.0,3044.0,Productivity Tools for Plotly + Pandas.,39.0,26,False,2020-03-01 17:42:01.000,0.17.3,28.0,cufflinks,,,,['pandas'],109.0,,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000,109.0,60003.0,60003.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,,1050.0,215.0,3649.0,429.0,1111.0,3034.0,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1750.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,156699.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1523.0,3.0,,,,,,,,,,shogun,,,,,,,,,,
460,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,68.0,168.0,164.0,113.0,2763.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,61.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,61.0,171678.0,173567.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,173846.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
461,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-01-29 13:13:05.000000,2024-08-01 02:26:24,769.0,,366.0,78.0,562.0,144.0,95.0,2758.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,26,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,78777.0,78777.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-01-05 13:34:23.940000,2024-12-10 03:08:33,438.0,1.0,842.0,90.0,293.0,200.0,104.0,2509.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2024-04-08 20:03:12.000,0.6.1,12.0,aif360,conda-forge/aif360,,,,589.0,557.0,https://pypi.org/project/aif360,2024-04-08 20:03:12.000,32.0,17704.0,18063.0,https://anaconda.org/conda-forge/aif360,2025-01-05 13:34:23.940,18701.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
463,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,168.0,94.0,136.0,358.0,2502.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,29.0,27.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,967.0,967.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
464,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,254.0,34.0,148.0,24.0,146.0,2435.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,268.0,259.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,9.0,23208.0,23214.0,,,,,,,,3.0,344.0,,,,,,,,,,,,,,,,,,,
465,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,617.0,87.0,29.0,25.0,52.0,2383.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,26,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,881.0,827.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,54.0,60750.0,60750.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-09-23 05:35:47.000000,2024-09-23 05:24:01,389.0,,291.0,55.0,14.0,22.0,80.0,2275.0,Beautiful visualizations of how language differs among document types.,14.0,26,True,2024-09-23 05:35:47.000,0.2.2,151.0,scattertext,conda-forge/scattertext,,,,654.0,649.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,14528.0,15720.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,106160.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,336.0,65.0,161.0,13.0,92.0,2166.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,813.0,794.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,19.0,67702.0,67702.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-04-08 21:03:52.579000,2021-07-16 09:03:20,66.0,,463.0,38.0,43.0,64.0,58.0,2071.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],2484.0,2470.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,76413.0,80277.0,https://anaconda.org/anaconda/efficientnet,2024-04-08 21:03:52.579,545.0,,,,,3.0,262099.0,,,,,,,,,,,,,,,,,,,
469,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2025-01-10 08:23:07.000000,2025-01-10 08:23:06,1039.0,3.0,181.0,17.0,78.0,27.0,371.0,1593.0,PyTorch Extension Library of Optimized Scatter Operations.,32.0,26,True,2023-10-06 08:49:07.000,2.1.2,32.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],152.0,,https://pypi.org/project/torch-scatter,2023-10-06 08:49:07.000,152.0,36399.0,48427.0,https://anaconda.org/conda-forge/pytorch_scatter,2024-11-05 09:02:23.775,661587.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
470,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,310.0,28.0,381.0,56.0,155.0,1577.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,,['paddle'],64.0,63.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,5055.0,5055.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
471,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-12-09 14:53:25.000000,2024-12-09 14:53:25,613.0,1.0,424.0,31.0,52.0,18.0,133.0,1475.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,26,False,2024-08-23 12:23:48.000,2.3.3,26.0,minisom,,,,,774.0,743.0,https://pypi.org/project/minisom,2024-08-23 12:22:45.000,31.0,24905.0,24905.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2024-10-27 05:01:35.000000,2024-10-27 05:01:33,863.0,,271.0,80.0,493.0,53.0,207.0,1450.0,Underthesea - Vietnamese NLP Toolkit.,19.0,26,False,2024-06-22 10:18:00.000,6.8.4,127.0,underthesea,,,,,1387.0,1376.0,https://pypi.org/project/underthesea,2024-06-22 10:18:00.000,11.0,18268.0,18351.0,,,,,,,,3.0,7652.0,,,,,,,,,,,,,,,,,,,
473,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-01-29 23:22:47.000000,2025-01-27 21:57:14,1974.0,4.0,383.0,34.0,2288.0,86.0,236.0,1448.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,26,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,9020.0,9020.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
474,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-01-08 17:58:03.000000,2025-01-08 17:58:00,1080.0,9.0,122.0,23.0,116.0,37.0,58.0,1420.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",24.0,26,True,2024-10-15 14:24:34.000,2.0.0,50.0,imodels,,,,,120.0,111.0,https://pypi.org/project/imodels,2024-10-15 14:23:49.000,9.0,27673.0,27673.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
475,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-01-06 10:54:43.934000,2024-08-03 19:34:12,297.0,,231.0,46.0,186.0,53.0,121.0,1406.0,Metric learning algorithms in Python.,23.0,26,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],455.0,448.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,6119.0,6387.0,https://anaconda.org/conda-forge/metric-learn,2025-01-06 10:54:43.934,14499.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2025-01-29 23:40:52.000000,2025-01-29 18:49:05,2667.0,93.0,99.0,20.0,1292.0,93.0,248.0,1175.0,"MetricFlow allows you to define, build, and maintain metrics in code.",47.0,26,False,2025-01-28 02:45:39.000,0.207.1,90.0,metricflow,,,,,33.0,29.0,https://pypi.org/project/metricflow,2025-01-25 20:52:59.000,4.0,34881.0,34881.0,,,,,,,,3.0,,,,,,,dbt-labs/metricflow,,,,,,,,,,,,,
477,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-01-16 16:27:20.000000,2025-01-16 16:27:18,945.0,2.0,215.0,58.0,104.0,39.0,178.0,986.0,Input pipeline framework.,29.0,26,True,2024-10-28 22:13:18.000,1.16.0,58.0,tensorflow-transform,,,,['tensorflow'],18.0,,https://pypi.org/project/tensorflow-transform,2024-10-28 22:32:45.000,18.0,401023.0,401023.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-01-18 18:58:45.000000,2024-12-01 02:03:32,3719.0,3.0,330.0,65.0,691.0,39.0,537.0,843.0,The Classical Language Toolkit.,121.0,26,True,2024-12-01 02:04:06.000,1.4.0,218.0,cltk,,,,,17.0,,https://pypi.org/project/cltk,2024-12-01 02:04:06.000,17.0,6502.0,6502.0,,,,,,,,3.0,110.0,,,,,,,,,,,,,,,,,,,
479,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-01-30 07:46:51.000000,2025-01-30 07:46:47,982.0,6.0,174.0,48.0,89.0,39.0,145.0,769.0,Library for exploring and validating machine learning data.,27.0,26,True,2024-10-15 19:51:40.000,1.16.1,48.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",31.0,,https://pypi.org/project/tensorflow-data-validation,2024-10-15 20:20:03.000,31.0,153068.0,153080.0,,,,,,,,3.0,951.0,,,,,,,,,,,,,,,,,,,
480,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-01-23 20:19:43.000000,2025-01-23 20:19:43,641.0,9.0,164.0,31.0,233.0,5.0,105.0,659.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,26,True,2024-10-03 19:57:53.000,0.7,13.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],448.0,420.0,https://pypi.org/project/pyriemann,2024-10-03 19:58:27.000,28.0,25454.0,25778.0,https://anaconda.org/conda-forge/pyriemann,2024-12-26 19:14:04.475,10048.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
481,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-10-24 21:42:13.000000,2024-10-24 21:41:40,887.0,,148.0,29.0,97.0,47.0,76.0,633.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,21.0,26,True,2024-10-01 23:08:54.000,1.16.0,44.0,ml-metadata,,,,,662.0,631.0,https://pypi.org/project/ml-metadata,2024-10-01 23:08:54.000,31.0,136893.0,136935.0,,,,,,,,3.0,2971.0,,,,,,,,,,,,,,,,,,,
482,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000000,2023-08-23 17:20:54,1241.0,,160.0,18.0,717.0,42.0,208.0,515.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,405.0,388.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,8910.0,10174.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,87259.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2024-06-18 11:08:22.000000,2019-12-05 08:17:22,46.0,,215.0,22.0,17.0,46.0,23.0,426.0,scikit-learn inspired API for CRFsuite.,6.0,26,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8275.0,8136.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,360662.0,361385.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,41244.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2024-12-23 10:34:02.342000,2024-12-18 12:56:13,545.0,5.0,40.0,5.0,16.0,3.0,60.0,355.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,15.0,26,True,2024-12-18 12:59:40.000,0.11.2,30.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1030.0,967.0,https://pypi.org/project/scikit-posthocs,2024-12-18 12:59:40.000,63.0,79499.0,99099.0,https://anaconda.org/conda-forge/scikit-posthocs,2024-12-23 10:34:02.342,999629.0,,,,,3.0,66.0,,,,,,,,,,,,,,,,,,,
485,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2025-01-30 01:27:37.000000,2025-01-30 01:27:37,4687.0,895.0,62.0,7.0,429.0,42.0,136.0,278.0,Python recommendation toolkit.,18.0,26,False,2024-02-16 21:04:30.000,0.14.4,32.0,lenskit,conda-forge/lenskit,,,,138.0,125.0,https://pypi.org/project/lenskit,2025-01-21 22:48:52.000,13.0,2290.0,3071.0,https://anaconda.org/conda-forge/lenskit,2024-12-30 17:12:36.573,39053.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
486,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2025-01-14 20:40:43.646000,2025-01-12 16:40:30,205.0,4.0,537.0,80.0,40.0,63.0,28.0,11479.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",19.0,25,False,2025-01-12 16:41:58.000,1.3.2,15.0,prettymaps,conda-forge/prettymaps,,,,68.0,68.0,https://pypi.org/project/prettymaps,2025-01-12 16:41:58.000,,1853.0,1973.0,https://anaconda.org/conda-forge/prettymaps,2025-01-14 20:40:43.646,4324.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,181.0,328.0,337.0,294.0,5806.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,144.0,144.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,578.0,622.0,,,,,,,,3.0,3856.0,,,,,,,,,,,,,,,,,,,
488,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,990.0,48.0,34.0,67.0,113.0,5392.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],261.0,246.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,15.0,3465.0,3465.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-01-30 09:52:40.000000,2025-01-30 09:52:40,3782.0,67.0,629.0,91.0,4148.0,245.0,1428.0,5260.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,95.0,25,True,2025-01-24 15:08:06.000,1.45.0,86.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,658.0,158.0,130.0,83.0,101.0,4684.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],808.0,802.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,917.0,917.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2024-07-16 03:48:08.000000,2023-05-06 14:09:10,264.0,,452.0,44.0,56.0,95.0,175.0,4444.0,An Open-Source Framework for Prompt-Learning.,24.0,25,False,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,167.0,164.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,3.0,5260.0,5260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2024-05-14 18:30:13.000000,2023-02-26 20:07:33,189.0,,518.0,77.0,39.0,15.0,121.0,4010.0,Missing data visualization module for Python.,18.0,25,False,2023-02-26 20:11:59.371,0.5.2,26.0,missingno,conda-forge/missingno,,,,122.0,,https://pypi.org/project/missingno,2023-02-26 20:11:59.371,122.0,191027.0,229222.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:27.711,381954.0,,,,,3.0,,,,,,,,,-4.0,,,,,,,,,,,
493,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,134.0,649.0,65.0,198.0,3905.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,1805.0,1805.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
494,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,2.0,412.0,156.0,86.0,105.0,101.0,3374.0,A deep learning library for video understanding research.,58.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,33919.0,33919.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
