,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
389,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2022-07-25 10:15:48.000000,2021-11-11 16:56:57,430,,242,32.0,404.0,17.0,29.0,2484,torch-optimizer -- collection of optimizers for Pytorch.,25.0,27,True,2021-10-31 03:00:19.000,0.3.0,21.0,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],668.0,645.0,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,23.0,41637.0,41853.0,https://anaconda.org/conda-forge/torch-optimizer,2021-10-31 17:20:09.384,3245.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
390,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2022-03-03 16:14:41.000000,2021-11-24 21:04:02,1018,,391,136.0,127.0,177.0,244.0,2482,PYthon svg GrAph plotting Library.,71.0,27,False,2021-11-24 21:07:22.000,3.0.0,75.0,pygal,conda-forge/pygal,,,,628.0,,https://pypi.org/project/pygal,2021-11-24 21:07:22.000,628.0,118796.0,119278.0,https://anaconda.org/conda-forge/pygal,2019-06-04 02:55:56.728,17865.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
391,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2022-03-12 00:28:06.000000,2021-10-29 06:15:49,2535,,373,61.0,926.0,281.0,736.0,2448,StellarGraph - Machine Learning on Graphs.,36.0,27,True,2020-06-30 05:15:21.000,1.2.1,25.0,stellargraph,,,,['tensorflow'],158.0,153.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000,5.0,17772.0,17772.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
392,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2021-12-05 06:35:06.000000,2020-04-27 18:40:41,522,,885,164.0,213.0,42.0,145.0,2348,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,577.0,560.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,17.0,7864.0,8157.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,15544.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
393,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130,,259,65.0,57.0,21.0,39.0,2230,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],2250.0,2210.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000,40.0,584267.0,586231.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,117881.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
394,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2022-07-21 10:28:01.000000,2022-07-13 13:11:51,3167,37.0,455,109.0,308.0,369.0,605.0,2152,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",74.0,27,False,2015-03-31 16:33:30.000,2.0,13.0,essentia,,,,,328.0,314.0,https://pypi.org/project/essentia,2022-03-14 12:38:50.000,14.0,1966.0,1966.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
395,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,AGPL-3.0,2021-10-11 14:48:38.000,2022-07-28 15:01:37.000000,2022-07-28 08:32:57,1050,224.0,111,9.0,1136.0,162.0,526.0,1751,Test Suites for Validating ML Models & Data. Deepchecks is a Python package for comprehensively validating your..,25.0,27,False,2022-07-07 06:49:13.000,0.8.1,39.0,deepchecks,,,,,19.0,19.0,https://pypi.org/project/deepchecks,2022-07-07 06:48:54.000,,21846.0,21869.0,,,,,,,,2.0,,208.0,,,,,,,,,,,,,,,,,,
396,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-07-28 14:46:13.000000,2022-07-27 12:13:11,766,76.0,136,26.0,556.0,66.0,259.0,1710,A python library for self-supervised learning on images.,19.0,27,True,2022-07-26 11:00:12.000,1.2.25,61.0,lightly,,,,['pytorch'],43.0,42.0,https://pypi.org/project/lightly,2022-07-05 07:27:07.000,1.0,4521.0,4521.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
397,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2022-07-27 21:51:02.000000,2022-07-26 09:12:17,851,17.0,171,45.0,160.0,108.0,120.0,1670,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",23.0,27,True,2022-07-26 09:15:24.402,0.27.1,145.0,graphistry,,,,['jupyter'],77.0,73.0,https://pypi.org/project/graphistry,2022-07-02 06:32:13.000,4.0,1954.0,1954.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
398,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2022-07-18 06:18:24.000000,2022-07-05 13:31:55,179,1.0,219,54.0,61.0,81.0,168.0,1665,A Python wrapper for the tesseract-ocr API.,26.0,27,True,2021-06-19 21:10:18.000,2.5.2,16.0,tesserocr,conda-forge/tesserocr,,,,751.0,684.0,https://pypi.org/project/tesserocr,2021-06-19 21:10:18.000,67.0,44284.0,46639.0,https://anaconda.org/conda-forge/tesserocr,2022-05-04 23:34:17.279,77733.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
399,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-07-27 21:35:20.000000,2022-07-27 20:29:15,711,44.0,369,59.0,138.0,81.0,87.0,1630,Library for training machine learning models with privacy for training data.,47.0,27,True,2022-07-27 21:35:20.000,0.8.2,20.0,tensorflow-privacy,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,27911.0,27913.0,,,,,,,,2.0,,76.0,,,,,,,,,,,,,,,,,,
400,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-03-30 23:25:17.000000,2022-03-30 23:22:31,502,,299,104.0,46.0,19.0,138.0,1542,Distributed Deep learning with Keras & Spark.,27.0,27,True,2022-03-30 23:25:17.000,3.1.0,23.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",59.0,56.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,147773.0,148027.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,8897.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
401,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930,,318,73.0,742.0,54.0,168.0,1472,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,24.0,chainercv,,,,,333.0,302.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,31.0,2818.0,2818.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
402,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2022-07-28 07:11:01.000000,2022-07-28 06:48:12,676,4.0,253,41.0,484.0,155.0,142.0,1467,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,45.0,27,True,2022-07-28 07:19:00.777,0.11.5,79.0,petastorm,,,,,81.0,74.0,https://pypi.org/project/petastorm,2022-02-19 02:47:30.000,7.0,57973.0,57979.0,,,,,,,,2.0,,309.0,,,,,,,,,,,,,,,,,,
403,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-07-01 15:54:43.000000,2022-07-01 15:54:31,484,21.0,319,79.0,84.0,66.0,229.0,1447,bt - flexible backtesting for Python.,27.0,27,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,,146.0,125.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,5368.0,5769.0,https://anaconda.org/conda-forge/bt,2022-06-24 15:03:04.364,6024.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
404,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-07-16 04:00:52.000000,2022-07-13 02:17:50,1157,56.0,267,27.0,300.0,48.0,92.0,1371,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,27.0,27,True,2022-04-21 09:53:00.000,2.2.3post0,18.0,pgl,,,,['paddle'],34.0,32.0,https://pypi.org/project/pgl,2022-04-21 08:39:32.000,2.0,3079.0,3079.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
405,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2022-06-10 20:11:23.000000,2022-06-10 20:11:23,891,3.0,476,111.0,247.0,10.0,288.0,1293,Execute Python code on the fly and display results in Tableau visualizations:.,47.0,27,True,2022-01-20 22:19:32.000,2.5.0,26.0,tabpy,anaconda/tabpy-client,,,,95.0,93.0,https://pypi.org/project/tabpy,2022-01-20 22:19:32.000,2.0,20496.0,20544.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3028.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
406,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-06-10 18:18:47.000000,2022-06-10 18:18:42,653,3.0,218,42.0,304.0,95.0,14.0,1291,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,27,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],737.0,705.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,27953.0,27953.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
407,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-07-25 13:39:49.000000,2022-06-21 11:53:05,286,5.0,221,49.0,182.0,52.0,119.0,1259,Metric learning algorithms in Python.,22.0,27,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],235.0,224.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,48088.0,48319.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,6484.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
408,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2022-07-28 16:16:45.000000,2022-07-27 16:08:59,643,38.0,153,18.0,692.0,39.0,158.0,1212,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",23.0,27,True,2022-03-22 15:55:39.000,0.5.1,11.0,python-doctr,,,,"['tensorflow', 'pytorch']",21.0,20.0,https://pypi.org/project/python-doctr,2022-03-22 15:55:39.000,1.0,16185.0,48608.0,,,,,,,,3.0,,551195.0,,,,,,,,,,,,,,,,,,
409,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330,,141,27.0,63.0,5.0,70.0,1194,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,27,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],835.0,824.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,64056.0,64056.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
410,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-05-04 12:26:24.517000,2022-05-03 10:51:47,158,9.0,200,49.0,84.0,34.0,176.0,1165,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,27,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],277.0,267.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,10.0,5500.0,5616.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,2903.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
411,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-07-23 22:29:17.000000,2022-07-23 22:25:53,4188,15.0,273,79.0,632.0,11.0,600.0,1050,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,27,True,2022-01-30 19:38:41.000,2.6.0,29.0,pysal,conda-forge/pysal,,,,32.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,32.0,22584.0,28768.0,https://anaconda.org/conda-forge/pysal,2022-01-31 17:47:09.921,445293.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
412,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-06-29 23:11:13.000000,2022-06-29 23:11:10,530,18.0,171,44.0,57.0,3.0,62.0,932,Training neural models with structured signals.,34.0,27,True,2020-08-18 00:35:35.000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],253.0,251.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,2.0,14223.0,14223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
413,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2022-07-28 13:15:07.000000,2022-07-28 13:15:00,769,221.0,44,36.0,138.0,39.0,47.0,828,A library for easily evaluating machine learning models and datasets.,98.0,27,True,2022-07-28 13:13:50.000,0.2.1,9.0,evaluate,,,,,67.0,66.0,https://pypi.org/project/evaluate,2022-06-16 09:53:04.000,1.0,10074.0,10074.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
414,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-06-15 06:45:42.000000,2022-06-15 06:45:42,1122,6.0,204,62.0,239.0,12.0,317.0,790,Search and download Copernicus Sentinel satellite images.,42.0,27,False,2022-01-05 19:58:27.000,1.1.1,40.0,sentinelsat,conda-forge/sentinelsat,,,,374.0,344.0,https://pypi.org/project/sentinelsat,2022-01-05 19:58:27.000,30.0,10781.0,11213.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,9025.0,,,,,3.0,,230.0,,,,,,,,,,,,,,,,,,
415,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2022-07-28 16:24:39.000000,2022-07-28 16:24:32,15447,61.0,319,44.0,1518.0,176.0,2903.0,689,An open-source application for biological image analysis.,130.0,27,True,2021-07-22 19:10:21.000,4.2.1,43.0,cellprofiler,,,,,8.0,8.0,https://pypi.org/project/cellprofiler,2021-07-22 19:10:21.000,,681.0,711.0,,,,,,,,3.0,,3068.0,,,,,,,,,,,,,,,,,,
416,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2022-07-28 14:33:01.000000,2022-07-20 14:36:27,2604,89.0,77,15.0,121.0,13.0,70.0,564,Python bindings for MPI.,20.0,27,True,2021-11-25 21:07:13.000,3.1.3,20.0,mpi4py,conda-forge/mpi4py,,,,582.0,,https://pypi.org/project/mpi4py,2021-12-15 13:48:39.969,582.0,275333.0,293136.0,https://anaconda.org/conda-forge/mpi4py,2022-04-04 08:04:09.204,1229676.0,,,,,2.0,,5706.0,,,,,,,,,,,,,,,,,,
417,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-07-19 10:36:29.000000,2022-07-02 15:27:59,388,4.0,89,23.0,61.0,14.0,79.0,548,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",22.0,27,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,,625.0,555.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,98833.0,98833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
418,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-07-28 16:46:32.000000,2022-07-28 16:32:14,1168,154.0,133,16.0,1322.0,61.0,215.0,532,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",28.0,27,True,2022-07-25 16:01:22.000,0.20.0,37.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",37.0,34.0,https://pypi.org/project/raiwidgets,2022-06-10 06:18:19.000,3.0,9400.0,9400.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
419,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-07-02 13:32:12.000000,2022-07-02 13:32:12,253,2.0,94,20.0,45.0,31.0,48.0,405,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,22.0,27,True,2020-10-20 11:23:09.000,2.1.9,25.0,audioread,conda-forge/audioread,,,,9395.0,9070.0,https://pypi.org/project/audioread,2020-10-20 11:23:09.000,325.0,1062587.0,1069040.0,https://anaconda.org/conda-forge/audioread,2022-04-10 00:32:17.148,464661.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
420,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162,,1406,132.0,51.0,141.0,139.0,7075,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,26,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],30.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000,30.0,104396.0,168105.0,,,,,,,,2.0,,1783859.0,,,,,,,,,,,,,,,,,,
421,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-07-14 08:24:59.000000,2022-06-27 20:24:36,1606,3.0,715,144.0,1541.0,89.0,123.0,7021,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,74.0,74.0,https://pypi.org/project/trax,2021-10-26 20:27:35.000,,3858.0,3858.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
422,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57,,1323,352.0,14.0,40.0,65.0,5879,Python library for processing Chinese text.,8.0,26,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,954.0,915.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,39.0,4883.0,4883.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
423,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108,,569,139.0,30.0,54.0,52.0,5228,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,18.0,flashtext,conda-forge/flashtext,,,,856.0,825.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,31.0,774793.0,775219.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,10247.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
424,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2022-04-18 14:51:39.000000,2021-03-19 15:48:33,667,,595,159.0,128.0,73.0,100.0,4427,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],654.0,648.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,1325.0,1325.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
425,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-07-28 07:32:56.000000,2022-07-28 07:11:05,993,92.0,339,61.0,186.0,35.0,90.0,3698,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",17.0,26,False,2022-04-20 21:15:28.000,2.0.0,17.0,cleanlab,conda-forge/cleanlab,,,,55.0,53.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,2.0,7123.0,7333.0,https://anaconda.org/conda-forge/cleanlab,2022-04-30 16:01:09.036,5682.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
426,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518,,643,175.0,76.0,14.0,249.0,3686,A python wrapper for Alpha Vantage API for financial data.,39.0,26,False,2020-12-21 02:37:29.000,2.3.1,34.0,alpha_vantage,conda-forge/alpha_vantage,,,,20.0,,https://pypi.org/project/alpha_vantage,2020-12-21 02:36:15.000,20.0,16526.0,16612.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1560.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
427,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2022-07-20 00:52:45.000000,2021-12-13 12:07:11,235,,637,42.0,45.0,60.0,91.0,2989,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,14.0,26,True,2021-03-10 01:00:20.000,2.5.2,31.0,facenet-pytorch,,,,['pytorch'],846.0,835.0,https://pypi.org/project/facenet-pytorch,2021-03-10 01:00:20.000,11.0,16473.0,27604.0,,,,,,,,3.0,,356199.0,,,,,,,,,,,,,,,,,,
428,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588,,1047,217.0,3648.0,437.0,1105.0,2898,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1929.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,115084.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1485.0,3.0,,,,,,,,,,shogun,,,,,,,,,,
429,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-07-11 02:07:06.000000,2022-06-26 20:22:50,365,7.0,190,45.0,438.0,24.0,66.0,2151,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",13.0,26,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,51.0,48.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,44752.0,44752.0,,,,,,,,2.0,,21.0,,,,,,,,,,,,,,,,,,
