,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,trending,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,dnf_id,yay_id
337,kmodes,nicodv/kmodes,kmodes,,,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000000,2020-11-04 05:52:59.000000,2020-11-04 05:52:58.000000,335.0,19.0,106.0,787.0,448.0,2020-02-25 21:38:29.000000,0.10.2,12.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",400.0,387.0,16.0,25,https://pypi.org/project/kmodes,2020-02-25 21:30:28.000000,13.0,62235.0,62235.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Satpy,pytroll/satpy,satpy,conda-forge/satpy,,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000000,2020-12-23 21:50:32.000000,2020-12-23 21:50:31.000000,190.0,303.0,282.0,655.0,8106.0,2020-11-16 09:48:15.000000,0.24.0,61.0,Python package for earth-observing satellite data processing.,43.0,37.0,102.0,25,https://pypi.org/project/satpy,2020-11-16 09:48:15.000000,6.0,553.0,2312.0,https://anaconda.org/conda-forge/satpy,2020-11-16 12:26:04.352000,51035.0,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
339,CLTK,cltk/cltk,cltk,,,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000000,2020-12-18 18:15:03.000000,2020-12-18 18:15:02.000000,295.0,126.0,357.0,626.0,2771.0,2020-06-22 06:03:33.000000,0.1.121,159.0,The Classical Language Toolkit.,214.0,146.0,107.0,25,https://pypi.org/project/cltk,2020-12-03 17:29:28.000000,68.0,1292.0,1292.0,,,,True,2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
340,micawber,coleifer/micawber,micawber,,,web-scraping,,https://github.com/coleifer/micawber,https://github.com/coleifer/micawber,MIT,2012-03-27 21:42:46.000000,2020-12-18 12:01:44.000000,2020-12-18 12:01:43.000000,78.0,,52.0,512.0,192.0,2020-12-17 15:44:56.000000,0.5.2,22.0,a small library for extracting rich content from urls.,856.0,484.0,26.0,25,https://pypi.org/project/micawber,2020-12-17 15:44:56.000000,372.0,4007.0,4007.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
341,TensorFlow I/O,tensorflow/io,tensorflow-io,,,tensorflow-utils,['tensorflow'],https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2020-12-27 06:04:28.000000,2020-12-26 21:09:49.000000,143.0,118.0,259.0,395.0,1321.0,2020-12-15 00:45:37.000000,0.17.0,21.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",85.0,85.0,70.0,25,https://pypi.org/project/tensorflow-io,2020-12-15 00:42:35.000000,0.0,36171.0,36171.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
342,python-soundfile,bastibe/python-soundfile,soundfile,,,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000000,2020-12-02 15:07:22.000000,2020-12-01 18:42:47.000000,40.0,56.0,83.0,347.0,493.0,2019-12-04 10:03:39.000000,0.10.3post1,7.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",5811.0,5071.0,19.0,25,https://pypi.org/project/soundfile,2018-04-19 07:13:19.000000,740.0,341183.0,341207.0,,,,True,3,1975.0,,,,,,,,,,,,,,True,,,,,,,,,,,
343,Altair,ellisonbg/altair,altair,conda-forge/altair,,data-viz,,https://github.com/ellisonbg/altair,https://github.com/ellisonbg/altair,BSD-3-Clause,2016-07-11 22:34:25.761000,2020-04-01 16:49:36.519000,2018-05-18 19:10:50.000000,19.0,,,243.0,1802.0,2020-04-01 13:23:10.000000,4.1.0,26.0,Declarative statistical visualization library for Python.,370.0,,50.0,25,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,659513.0,670233.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,568178.0,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
344,ml-metadata,google/ml-metadata,ml-metadata,,,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000000,2020-12-16 21:22:19.000000,2020-12-16 21:22:13.000000,56.0,16.0,36.0,213.0,449.0,2020-12-15 18:49:42.000000,0.26.0,21.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,60.0,60.0,11.0,25,https://pypi.org/project/ml-metadata,2020-12-15 18:49:42.000000,0.0,643090.0,643145.0,,,,True,3,1171.0,,,,,,,,,,,,,,True,,,,,,,,,,,
345,pysc2,deepmind/pysc2,pysc2,,,others,,https://github.com/deepmind/pysc2,https://github.com/deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000000,2020-07-29 16:22:31.000000,2019-09-27 15:23:22.000000,1058.0,47.0,202.0,7133.0,513.0,2019-09-27 15:48:01.000000,3.0.0,7.0,StarCraft II Learning Environment.,233.0,213.0,34.0,24,https://pypi.org/project/pysc2,2019-09-27 15:48:01.000000,20.0,719.0,1351.0,,,,False,2,25286.0,,,,,,,,,,,,,,True,,,,,,,,,,,
346,ParlAI,facebookresearch/ParlAI,parlai,,,nlp,['pytorch'],https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000000,2020-12-27 08:10:23.000000,2020-12-27 03:21:09.000000,1373.0,111.0,798.0,6854.0,3557.0,2020-12-16 23:15:51.000000,0.10.0,12.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,5.0,5.0,135.0,24,https://pypi.org/project/parlai,2020-12-16 23:15:51.000000,,778.0,778.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Facets Overview,pair-code/facets,facets-overview,,,data-viz,['jupyter'],https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2020-10-27 19:51:23.000000,2020-10-27 19:51:22.000000,786.0,70.0,75.0,6432.0,259.0,2019-07-24 15:33:29.000000,0.9.1,4.0,Visualizations for machine learning datasets.,35.0,35.0,27.0,24,https://pypi.org/project/facets-overview,2019-07-24 15:33:29.000000,,22188.0,22188.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PyText,facebookresearch/pytext,pytext-nlp,,,nlp,['pytorch'],https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000000,2020-12-22 01:28:05.000000,2020-12-22 01:27:57.000000,758.0,115.0,74.0,6099.0,1336.0,2020-06-08 23:30:58.000000,0.3.3,12.0,A natural language modeling framework based on PyTorch.,53.0,52.0,147.0,24,https://pypi.org/project/pytext-nlp,2020-04-27 08:09:25.000000,1.0,349.0,357.0,,,,True,3,209.0,,,,,,,,,,,,,,,,,,,,,,,,,
349,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,efficientnet-pytorch,,,pytorch-utils,['pytorch'],https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2020-12-20 15:23:55.000000,2020-10-09 16:24:04.000000,1020.0,99.0,116.0,5250.0,141.0,2020-08-26 03:00:05.000000,0.7.0,12.0,A PyTorch implementation of EfficientNet.,7.0,,21.0,24,https://pypi.org/project/efficientnet-pytorch,2020-08-26 03:00:05.000000,7.0,32257.0,62736.0,,,,True,1,274319.0,,,,,,,,,,,,,,True,,,,,,,,,,,
350,mmdnn,Microsoft/MMdnn,mmdnn,,,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2020-10-22 09:57:53.000000,2020-08-14 02:32:30.000000,921.0,306.0,283.0,5137.0,1083.0,2020-07-24 06:34:39.000000,0.3.1,12.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,50.0,47.0,85.0,24,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,748.0,836.0,,,,True,2,3263.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,stanza,stanfordnlp/stanza,stanza,stanfordnlp/stanza,,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000000,2020-12-23 17:51:29.000000,2020-08-13 23:07:54.000000,619.0,72.0,350.0,4990.0,1514.0,2020-08-13 06:26:20.000000,1.1.1,9.0,Official Stanford NLP Python Library for Many Human Languages.,2.0,,28.0,24,https://pypi.org/project/stanza,2020-08-13 06:08:07.000000,2.0,13993.0,14312.0,https://anaconda.org/stanfordnlp/stanza,2020-08-13 06:22:54.550000,2874.0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Edward,blei-lab/edward,edward,,,probabilistics,['tensorflow'],https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08.000000,767.0,212.0,327.0,4585.0,1796.0,2018-01-22 06:03:37.000000,1.3.5,28.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",239.0,202.0,87.0,24,https://pypi.org/project/edward,2018-01-22 06:03:05.000000,37.0,1091.0,1091.0,,,,False,3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
353,PyTorch3D,facebookresearch/pytorch3d,pytorch3d,pytorch3d/pytorch3d,,image,['pytorch'],https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,MIT,2019-10-25 02:23:45.000000,2020-12-24 19:24:41.000000,2020-12-24 19:24:28.000000,454.0,56.0,389.0,4148.0,334.0,2020-11-12 10:28:29.000000,0.3.0,6.0,PyTorch3D is FAIR's library of reusable components for deep learning with 3D data.,38.0,38.0,50.0,24,https://pypi.org/project/pytorch3d,2020-11-12 10:28:29.000000,,4700.0,5099.0,https://anaconda.org/pytorch3d/pytorch3d,2020-11-12 10:28:27.832000,5188.0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Lucid,tensorflow/lucid,lucid,,,interpretability,['tensorflow'],https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000000,2020-12-14 12:53:11.000000,2020-11-24 20:56:27.000000,546.0,67.0,93.0,4012.0,632.0,2019-01-17 19:46:43.000000,0.3.9-alpha,16.0,A collection of infrastructure and tools for research in neural network interpretability.,380.0,374.0,34.0,24,https://pypi.org/project/lucid,2018-12-20 00:26:11.000000,6.0,595.0,595.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
355,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,tensorflowonspark,,,distributed-ml,"['tensorflow', 'spark']",https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000000,2020-12-23 22:10:27.000000,2020-12-21 19:10:28.000000,928.0,6.0,336.0,3606.0,589.0,2020-12-18 21:57:51.000000,2.2.2,29.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,5.0,,33.0,24,https://pypi.org/project/tensorflowonspark,2020-12-18 18:32:09.000000,5.0,33672.0,33672.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
356,torchdiffeq,rtqichen/torchdiffeq,torchdiffeq,,,pytorch-utils,['pytorch'],https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000000,2020-12-24 19:36:04.000000,2020-12-24 19:36:03.000000,551.0,21.0,95.0,3283.0,189.0,2020-09-16 23:32:05.000000,0.1.1,3.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,53.0,53.0,20.0,24,https://pypi.org/project/torchdiffeq,2020-09-16 23:32:05.000000,,1930.0,1930.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
357,T5,google-research/text-to-text-transfer-transformer,t5,,,nlp,['tensorflow'],https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000000,2020-12-23 14:49:07.000000,2020-12-23 14:48:56.000000,407.0,38.0,274.0,3073.0,374.0,2020-12-18 21:12:02.000000,0.8.1,25.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,18.0,18.0,28.0,24,https://pypi.org/project/t5,2020-12-18 21:12:02.000000,0.0,6019.0,6019.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Camelot,atlanhq/camelot,camelot-py,,,data-loading,,https://github.com/atlanhq/camelot,https://github.com/atlanhq/camelot,MIT,2016-06-18 11:48:49.000000,2020-07-27 12:28:15.000000,2019-10-15 05:25:40.000000,300.0,61.0,273.0,2959.0,446.0,2020-07-27 12:28:15.000000,0.8.2,21.0,Camelot: PDF Table Extraction for Humans.,10.0,,23.0,24,https://pypi.org/project/camelot-py,2020-07-27 12:28:15.000000,10.0,27329.0,27329.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
359,pytorch-summary,sksq96/pytorch-summary,torchsummary,,,pytorch-utils,['pytorch'],https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000000,2020-09-11 22:33:42.000000,2020-08-07 01:16:40.000000,333.0,100.0,36.0,2830.0,56.0,2018-09-26 05:07:28.000000,1.5.1,12.0,Model summary in PyTorch similar to `model.summary()` in Keras.,1796.0,1678.0,11.0,24,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000000,118.0,29363.0,29363.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
360,TensorForce,tensorforce/tensorforce,tensorforce,,,reinforcement-learning,['tensorflow'],https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000000,2020-12-22 14:02:01.000000,2020-12-22 14:01:55.000000,472.0,9.0,536.0,2825.0,2010.0,2020-10-03 16:00:39.000000,0.6.2,12.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,23.0,,76.0,24,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000000,23.0,920.0,920.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
361,xLearn,aksnzhy/xlearn,xlearn,,,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000000,2020-07-06 19:54:25.000000,2020-03-03 10:12:35.000000,479.0,176.0,107.0,2810.0,1340.0,2019-04-25 02:10:05.000000,0.4.4,15.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",39.0,38.0,30.0,24,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000000,1.0,9102.0,9168.0,,,,True,3,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,
362,DeepChem,deepchem/deepchem,deepchem,,,others,['tensorflow'],https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000000,2020-12-27 09:35:43.000000,2020-12-22 22:34:33.000000,885.0,324.0,837.0,2606.0,5998.0,2019-10-11 01:49:20.000000,2.3.0,187.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",36.0,32.0,143.0,24,https://pypi.org/project/deepchem,2020-12-22 22:37:35.000000,4.0,2094.0,2094.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
363,DoWhy,Microsoft/dowhy,dowhy,conda-forge/dowhy,,interpretability,,https://github.com/microsoft/dowhy,https://github.com/microsoft/dowhy,MIT,2018-05-31 13:07:04.000000,2020-12-24 16:07:22.000000,2020-12-24 16:07:21.000000,353.0,13.0,77.0,2550.0,418.0,2020-12-12 15:26:03.000000,0.5.1,5.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,23.0,23.0,37.0,24,https://pypi.org/project/dowhy,2020-12-12 15:26:03.000000,,7914.0,8032.0,https://anaconda.org/conda-forge/dowhy,2020-12-13 07:46:12.761000,819.0,True,2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
364,Sumy,miso-belica/sumy,sumy,,,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000000,2020-11-21 17:08:35.000000,2020-11-21 17:08:33.000000,432.0,10.0,78.0,2445.0,397.0,2019-05-19 14:39:21.000000,0.8.1,13.0,Module for automatic summarization of text documents and HTML pages.,807.0,615.0,20.0,24,https://pypi.org/project/sumy,2019-05-19 14:38:29.000000,192.0,7494.0,7494.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Arctic,man-group/arctic,arctic,conda-forge/arctic,,data-containers,,https://github.com/man-group/arctic,https://github.com/man-group/arctic,LGPL-2.1,2015-05-29 13:37:30.000000,2020-12-02 16:19:11.000000,2020-12-02 16:19:07.000000,428.0,84.0,420.0,2121.0,1065.0,2020-12-01 23:17:26.000000,1.79.4,83.0,Arctic is a high performance datastore for numeric data.,143.0,101.0,69.0,24,https://pypi.org/project/arctic,2020-12-01 23:16:12.000000,42.0,2775.0,3406.0,https://anaconda.org/conda-forge/arctic,2019-12-16 08:57:24.231000,11984.0,False,3,85.0,,,,,,,,,,,,,,,,,,,,,,,,,
366,Hyperas,maxpumperla/hyperas,hyperas,,,hyperopt,['keras'],https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000000,2020-12-22 08:31:48.000000,2020-12-22 08:31:47.000000,296.0,88.0,158.0,2056.0,209.0,2019-02-28 09:16:54.000000,0.4.1,9.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,21.0,,21.0,24,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000000,21.0,14418.0,14418.0,,,,True,2,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,
367,SRU,asappresearch/sru,sru,,,pytorch-utils,['pytorch'],https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2020-12-17 19:41:19.000000,2020-12-17 19:36:53.000000,279.0,48.0,53.0,1857.0,378.0,2020-12-17 19:40:55.000000,2.6.0-rc1,21.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,16.0,15.0,21.0,24,https://pypi.org/project/sru,2020-12-17 19:41:19.000000,1.0,2900.0,2900.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,
368,mongo-connector,yougov/mongo-connector,mongo-connector,,,db-clients,,https://github.com/yougov/mongo-connector,https://github.com/yougov/mongo-connector,Apache-2.0,2012-08-09 23:39:36.000000,2020-08-03 08:07:40.000000,2018-12-05 18:23:06.000000,454.0,226.0,504.0,1757.0,1112.0,2018-12-05 19:18:21.000000,3.1.1,51.0,MongoDB data stream pipeline tools by YouGov (adopted from MongoDB).,119.0,90.0,62.0,24,https://pypi.org/project/mongo-connector,2018-12-05 19:18:21.000000,29.0,2880.0,2880.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Alphalens,quantopian/alphalens,alphalens,conda-forge/alphalens,,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000000,2020-09-05 16:48:14.000000,2020-04-27 18:40:41.000000,603.0,38.0,144.0,1670.0,522.0,2020-04-30 15:42:52.000000,0.4.0,10.0,Performance analysis of predictive (alpha) stock factors.,356.0,342.0,25.0,24,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000000,14.0,1616.0,1913.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922000,10107.0,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
370,pgmpy,pgmpy/pgmpy,pgmpy,,,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000000,2020-12-19 13:39:09.000000,2020-12-19 13:39:08.000000,542.0,225.0,485.0,1656.0,6.0,2020-09-30 14:12:15.000000,0.1.12,10.0,Python Library for learning (Structure and Parameter) and inference (Statistical and Causal) in Bayesian Networks.,178.0,172.0,88.0,24,https://pypi.org/project/pgmpy,2020-06-30 12:59:43.000000,6.0,20275.0,20281.0,,,,True,3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,HyperTools,ContextLab/hypertools,hypertools,,,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000000,2020-10-29 02:47:18.000000,2020-10-02 21:09:56.000000,151.0,69.0,120.0,1600.0,1565.0,2020-10-02 21:38:16.000000,0.6.3,19.0,A Python toolbox for gaining geometric insights into high-dimensional data.,99.0,90.0,20.0,24,https://pypi.org/project/hypertools,2020-10-02 21:41:53.000000,9.0,516.0,516.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
372,TorchServe,pytorch/serve,torchserve,pytorch/torchserve,,model-serialisation,['pytorch'],https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000000,2020-12-25 01:18:51.000000,2020-12-24 17:08:51.000000,213.0,130.0,389.0,1471.0,1034.0,2020-12-18 01:38:41.000000,0.3.0,6.0,Model Serving on PyTorch.,24.0,24.0,61.0,24,https://pypi.org/project/torchserve,2020-12-17 19:04:04.000000,,1505.0,3224.0,https://anaconda.org/pytorch/torchserve,2020-12-17 18:30:12.593000,5471.0,True,2,137.0,,,pytorch/torchserve,https://hub.docker.com/r/pytorch/torchserve,2020-12-18 18:32:51.570336,3.0,14279.0,,,,,,,,,,,,,,,,,,
373,PyTextRank,DerwenAI/pytextrank,pytextrank,,,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000000,2020-11-18 14:09:32.000000,2020-09-21 19:22:46.000000,280.0,15.0,37.0,1373.0,147.0,2020-09-15 16:51:59.000000,2.0.3,10.0,Python implementation of TextRank for phrase extraction and summarization of text documents.,125.0,119.0,10.0,24,https://pypi.org/project/pytextrank,2020-09-15 16:51:59.000000,6.0,11606.0,11606.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
374,mtcnn,ipazc/mtcnn,mtcnn,,,image,['tensorflow'],https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000000,2020-12-13 18:20:00.000000,2020-06-07 23:21:01.000000,363.0,51.0,36.0,1328.0,52.0,2019-11-14 17:37:05.000000,0.1.0,10.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",796.0,775.0,13.0,24,https://pypi.org/project/mtcnn,2019-11-14 17:37:05.000000,21.0,13712.0,13712.0,,,,True,3,,,,,,,,,,,,,,,True,,,,,,,,,,,
375,TNT,pytorch/tnt,torchnet,,,ml-experiments,['pytorch'],https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000000,2020-01-15 16:00:31.000000,2020-01-15 16:00:30.000000,182.0,30.0,34.0,1263.0,155.0,2019-11-15 12:57:59.000000,0.0.5.1,3.0,"Simple tools for logging and visualizing, loading and training.",552.0,502.0,34.0,24,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000000,50.0,8308.0,8308.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Fairness 360,Trusted-AI/AIF360,aif360,,,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000000,2020-12-23 17:28:49.000000,2020-10-28 02:10:25.000000,379.0,35.0,46.0,1169.0,288.0,2020-06-02 22:59:53.000000,0.3.0,8.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",62.0,60.0,40.0,24,https://pypi.org/project/aif360,2020-06-02 22:49:24.000000,2.0,3242.0,3242.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
377,IB-insync,erdewit/ib_insync,ib_insync,conda-forge/ib-insync,,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000000,2020-12-13 10:15:17.000000,2020-12-13 10:15:02.000000,372.0,3.0,273.0,1156.0,544.0,2020-11-03 13:37:57.000000,0.9.64,89.0,Python sync/async framework for Interactive Brokers API.,12.0,,25.0,24,https://pypi.org/project/ib_insync,2020-11-03 13:37:57.000000,12.0,3083.0,3489.0,https://anaconda.org/conda-forge/ib-insync,2020-11-07 23:30:42.910000,6913.0,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
378,TextAttack,QData/TextAttack,textattack,,,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2020-12-27 05:23:02.000000,2020-12-27 05:16:10.000000,123.0,29.0,72.0,1147.0,1899.0,2020-12-27 05:23:02.000000,0.2.15,35.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP.",11.0,11.0,30.0,24,https://pypi.org/project/textattack,2020-12-27 05:23:02.000000,0.0,1287.0,1287.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,,,,
