,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,snap_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,updated_github_id
463,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2021-01-12 05:26:44.000000,2020-10-07 17:33:12.000000,147,25.0,36.0,1734,227.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,,4.0,4.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,8599.0,8599.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
464,MONAI,Project-MONAI/MONAI,,medical-data,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000000,2021-01-15 19:09:21.000000,2021-01-15 14:03:30.000000,296,76.0,582.0,1718,735.0,AI Toolkit for Healthcare Imaging.,52.0,22,True,2020-12-15 15:21:13.000000,0.4.0,15.0,monai,,,,['pytorch'],,,https://pypi.org/project/monai,2020-12-15 15:16:56.000000,,3465.0,3465.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
465,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-01-16 05:24:42.000000,2021-01-15 21:26:23.000000,160,13.0,86.0,1713,345.0,DDSP: Differentiable Digital Signal Processing.,24.0,22,True,2021-01-14 01:59:27.000000,1.0.1,28.0,ddsp,,,,['tensorflow'],5.0,5.0,https://pypi.org/project/ddsp,2021-01-14 01:59:27.000000,,974.0,974.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,STUMPY,TDAmeritrade/stumpy,,time-series-data,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000000,2021-01-17 03:46:17.000000,2021-01-17 03:45:52.000000,158,27.0,176.0,1638,788.0,"STUMPY is a powerful and scalable Python library for computing a Matrix Profile, which can be used for a variety of..",20.0,22,True,2020-12-31 01:04:19.000000,1.6.1,15.0,stumpy,conda-forge/stumpy,,,,0.0,,https://pypi.org/project/stumpy,2020-12-31 01:04:19.000000,0.0,15650.0,16383.0,https://anaconda.org/conda-forge/stumpy,2020-12-31 01:16:25.635000,14664.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,scattertext,JasonKessler/scattertext,,nlp,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000000,2020-12-18 17:48:22.333000,2020-12-18 09:53:12.000000,200,17.0,53.0,1484,335.0,Beautiful visualizations of how language differs among document types.,10.0,22,True,2017-03-13 05:31:21.000000,0.0.2.4.4,127.0,scattertext,conda-forge/scattertext,,,,151.0,143.0,https://pypi.org/project/scattertext,2020-12-14 02:45:48.000000,8.0,2251.0,3293.0,https://anaconda.org/conda-forge/scattertext,2020-12-18 17:48:22.333000,42742.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,fast-bert,kaushaltrivedi/fast-bert,,nlp,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000000,2020-12-17 21:05:51.000000,2020-12-17 21:05:43.000000,302,137.0,91.0,1476,262.0,Super easy library for BERT based NLP models.,34.0,22,True,2020-12-09 21:27:58.000000,1.9.5,40.0,fast-bert,,,,,2.0,,https://pypi.org/project/fast-bert,2020-12-09 21:27:58.000000,2.0,1750.0,1750.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,utterworks/fast-bert
469,cleanlab,cgnorthcutt/cleanlab,,others,https://github.com/cgnorthcutt/cleanlab,https://github.com/cgnorthcutt/cleanlab,MIT,2018-05-11 01:55:21.000000,2021-01-10 15:00:49.000000,2021-01-10 15:00:49.000000,151,16.0,35.0,1420,697.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,5.0,22,True,2020-02-17 07:33:06.000000,0.1.1,15.0,cleanlab,,,,,10.0,10.0,https://pypi.org/project/cleanlab,2020-02-17 07:33:06.000000,,2570.0,2570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
470,anaGo,Hironsan/anago,,nlp,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000000,2020-11-13 17:31:18.000000,2019-10-23 03:19:52.000000,349,36.0,71.0,1373,296.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,22,False,2018-06-03 13:51:56.000000,1.0.0,14.0,anago,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000000,,1650.0,1650.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
471,Talos,autonomio/talos,,hyperopt,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000000,2020-11-21 16:37:14.000000,2020-11-21 16:27:04.000000,222,41.0,343.0,1356,538.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",19.0,22,True,2020-11-09 16:48:30.000000,1.0,13.0,talos,,,,['tensorflow'],112.0,106.0,https://pypi.org/project/talos,2020-11-09 16:46:45.000000,6.0,899.0,899.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
472,hnswlib,nmslib/hnswlib,,nn-search,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000000,2021-01-17 07:15:35.000000,2020-08-18 21:30:59.000000,232,80.0,104.0,1300,195.0,Header-only C++/python library for fast approximate nearest neighbors.,32.0,22,True,2020-07-13 04:50:55.000000,0.4.0,3.0,hnswlib,,,,,2.0,,https://pypi.org/project/hnswlib,2020-07-13 04:50:55.000000,2.0,14763.0,14763.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
473,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2020-11-20 18:13:27.000000,2020-11-20 18:13:25.000000,149,19.0,19.0,1296,111.0,fklearn: Functional Machine Learning.,35.0,22,True,2020-10-02 15:11:00.000000,1.21.0,19.0,fklearn,,,,,9.0,9.0,https://pypi.org/project/fklearn,2020-10-02 15:11:00.000000,,5238.0,5238.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
474,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,374,99.0,224.0,1263,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,22,True,2019-10-09 19:33:30.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],33.0,33.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,,165.0,165.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
475,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2020-11-30 05:51:08.000000,2020-11-30 05:49:27.000000,166,,46.0,1227,106.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,22,True,2020-08-20 19:55:21.000000,1.0.0,9.0,geffnet,,,,['pytorch'],28.0,28.0,https://pypi.org/project/geffnet,2020-08-20 19:55:21.000000,,1297.0,1297.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
476,pycm,sepandhaghighi/pycm,,others,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000000,2021-01-14 16:08:42.000000,2020-10-26 15:51:32.000000,92,13.0,151.0,1044,2508.0,Multi-class confusion matrix library in Python.,14.0,22,True,2020-10-26 16:31:56.000000,3.0,34.0,pycm,,,,,90.0,80.0,https://pypi.org/project/pycm,2020-10-26 16:32:30.000000,10.0,2021.0,2021.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
477,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-01-07 09:54:00.000000,2021-01-07 09:40:40.000000,173,43.0,50.0,1004,648.0,A modular active learning framework for Python.,14.0,22,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],52.0,44.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,963.0,963.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
478,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-01-16 23:21:35.000000,2021-01-16 23:21:34.000000,247,52.0,163.0,933,382.0,bt - flexible backtesting for Python.,20.0,22,True,2018-05-28 17:12:46.000000,0.2.7,23.0,bt,,,,,62.0,42.0,https://pypi.org/project/bt,2018-05-28 17:12:46.000000,20.0,3512.0,3512.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
479,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,141,44.0,23.0,933,127.0,sqldf for pandas.,15.0,22,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,,,['pandas'],668.0,619.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,49.0,157296.0,157296.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,fancyimpute,iskandr/fancyimpute,,sklearn-utils,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000000,2020-12-09 07:14:51.000000,2020-08-27 15:27:19.000000,142,4.0,103.0,912,195.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,22,True,2020-07-16 21:36:59.000000,0.5.5,26.0,fancyimpute,,,,['sklearn'],658.0,637.0,https://pypi.org/project/fancyimpute,2020-07-16 21:36:59.000000,21.0,4943.0,4943.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
481,Alibi,SeldonIO/alibi,,interpretability,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000000,2020-12-03 14:50:46.000000,2020-12-02 15:42:16.000000,101,64.0,73.0,855,226.0,Algorithms for monitoring and explaining machine learning models.,11.0,22,True,2020-10-20 14:14:29.000000,0.5.5,15.0,alibi,,,,,63.0,54.0,https://pypi.org/project/alibi,2020-10-20 14:13:40.000000,9.0,2144.0,2144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,FinTA,peerchemist/finta,,financial-data,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000000,2021-01-13 05:19:43.000000,2020-11-04 21:30:11.000000,288,9.0,58.0,794,364.0,Common financial technical indicators implemented in Pandas.,21.0,22,False,2020-10-21 11:36:19.000000,1.2,19.0,finta,,,,,55.0,51.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000000,4.0,3006.0,3006.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
483,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-01-15 16:18:44.000000,2021-01-15 16:18:31.000000,138,5.0,38.0,768,352.0,Training neural models with structured signals.,26.0,22,True,2020-08-18 00:30:03.000000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,,1993.0,1993.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-01-15 17:39:24.000000,2021-01-15 17:39:23.000000,241,8.0,60.0,757,423.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,20.0,22,False,2020-11-03 08:23:06.000000,2.2.7,14.0,minisom,,,,,136.0,132.0,https://pypi.org/project/minisom,2020-06-19 06:29:59.000000,4.0,6246.0,6246.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,Explainability 360,Trusted-AI/AIX360,,interpretability,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000000,2020-12-04 16:51:14.000000,2020-12-04 16:49:39.000000,160,26.0,18.0,750,305.0,Interpretability and explainability of data and machine learning models.,27.0,22,True,2020-10-28 09:32:21.000000,0.2.1,4.0,aix360,,,,,13.0,12.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000000,1.0,436.0,436.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,kapre,keunwoochoi/kapre,,audio,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000000,2021-01-12 09:28:00.000000,2020-11-16 17:11:54.000000,129,5.0,80.0,698,188.0,kapre: Keras Audio Preprocessors.,13.0,22,True,2020-09-29 18:49:13.000000,0.3.4,21.0,kapre,,,,['tensorflow'],454.0,443.0,https://pypi.org/project/kapre,2020-09-29 18:49:13.000000,11.0,860.0,860.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,
487,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2021-01-09 08:40:34.000000,2021-01-09 08:39:26.000000,165,,47.0,621,48.0,Implementation of the node2vec algorithm.,7.0,22,True,2021-01-09 08:40:34.000000,0.4.1,13.0,node2vec,conda-forge/node2vec,,,,121.0,111.0,https://pypi.org/project/node2vec,2021-01-09 08:38:24.000000,10.0,4375.0,4854.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,15346.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
488,scikit-multilearn,scikit-multilearn/scikit-multilearn,,sklearn-utils,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000000,2020-06-30 10:19:46.000000,2019-05-21 11:29:06.000000,118,64.0,91.0,619,487.0,A scikit-learn based module for multi-label et. al. classification.,15.0,22,False,2018-12-10 16:24:47.000000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],329.0,326.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000000,3.0,55297.0,55297.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
489,pingouin,raphaelvallat/pingouin,,probabilistics,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000000,2021-01-16 17:56:01.000000,2021-01-13 19:05:32.000000,50,16.0,106.0,615,1037.0,Statistical package in Python based on Pandas.,15.0,22,False,2020-09-07 18:23:03.000000,0.3.8,29.0,pingouin,conda-forge/pingouin,,,,153.0,148.0,https://pypi.org/project/pingouin,2020-07-29 04:02:10.000000,5.0,13435.0,14630.0,https://anaconda.org/conda-forge/pingouin,2020-09-07 19:37:23.890000,29896.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,,data-viz,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000000,2020-11-27 08:30:55.000000,2020-11-27 08:28:43.000000,75,21.0,51.0,601,259.0,Bokeh Plotting Backend for Pandas and GeoPandas.,11.0,22,True,2020-11-27 08:29:09.000000,0.5.2,13.0,pandas-bokeh,,,,['pandas'],135.0,125.0,https://pypi.org/project/pandas-bokeh,2020-11-27 08:30:55.000000,10.0,5581.0,5581.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,Prince,MaxHalford/prince,,others,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000000,2021-01-13 14:32:13.000000,2021-01-11 21:14:58.000000,108,25.0,64.0,553,179.0,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",9.0,22,True,2020-10-06 11:26:47.000000,0.7.1,41.0,prince,,,,['sklearn'],104.0,101.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000000,3.0,3876.0,3876.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
492,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-01-11 11:59:27.000000,2021-01-11 11:59:05.000000,268,158.0,2760.0,533,15283.0,An open-source application for biological image analysis.,119.0,22,True,2020-11-20 23:32:23.000000,4.0.7,40.0,cellprofiler,,,,,3.0,3.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,106.0,112.0,,,,,,,,3.0,525.0,,,,,,,,,,,,,,,,,,,,
493,Guild AI,guildai/guildai,,ml-experiments,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000000,2021-01-14 21:20:29.000000,2021-01-14 18:24:28.000000,42,93.0,144.0,521,4296.0,"Experiment tracking, ML developer tools.",16.0,22,True,2021-01-14 21:03:23.000000,0.7.2,161.0,guildai,,,,,25.0,25.0,https://pypi.org/project/guildai,2021-01-14 21:03:23.000000,,1873.0,1873.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,python-ternary,marcharper/python-ternary,,data-viz,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000000,2021-01-05 02:49:30.000000,2021-01-05 02:49:29.000000,109,24.0,77.0,383,378.0,Ternary plotting library for python with matplotlib.,25.0,22,True,2020-05-10 19:01:32.000000,1.0.7,10.0,python-ternary,conda-forge/python-ternary,,,,60.0,50.0,https://pypi.org/project/python-ternary,2020-05-10 19:01:32.000000,10.0,970.0,1803.0,https://anaconda.org/conda-forge/python-ternary,2020-05-10 19:48:41.398000,47533.0,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,
495,scikit-lego,koaning/scikit-lego,,sklearn-utils,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000000,2021-01-14 09:10:30.000000,2021-01-14 09:10:23.000000,64,20.0,182.0,381,370.0,Extra blocks for scikit-learn pipelines.,38.0,22,True,2020-10-25 11:24:35.000000,0.6.2,29.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],15.0,15.0,https://pypi.org/project/scikit-lego,2021-01-04 09:19:31.000000,0.0,883.0,1387.0,https://anaconda.org/conda-forge/scikit-lego,2020-11-02 09:40:04.581000,7562.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
496,Cornac,PreferredAI/cornac,,recommender-systems,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000000,2021-01-11 07:08:37.000000,2021-01-04 08:21:01.000000,55,1.0,28.0,295,1159.0,A Comparative Framework for Multimodal Recommender Systems.,11.0,22,True,2020-12-28 07:16:20.000000,1.10.0,35.0,cornac,conda-forge/cornac,,,,27.0,26.0,https://pypi.org/project/cornac,2020-12-28 07:23:56.000000,1.0,702.0,5595.0,https://anaconda.org/conda-forge/cornac,2021-01-04 15:45:16.261000,97870.0,,,,,2.0,,,,,,,,,,,,,,True,,,,,,,
497,vega,vega/ipyvega,,data-viz,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000000,2021-01-11 12:24:54.000000,2021-01-11 12:24:51.000000,46,8.0,79.0,292,473.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,9.0,22,True,2020-05-15 23:40:02.000000,3.4.0,37.0,vega,conda-forge/vega,,,['jupyter'],148.0,,https://pypi.org/project/vega,2020-05-15 23:40:02.000000,148.0,8687.0,15502.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,374867.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
498,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2020-12-27 23:03:46.000000,2020-12-27 23:01:11.000000,25,66.0,132.0,285,390.0,python binding for libvips using cffi.,10.0,22,True,2020-12-18 11:44:57.000000,2.1.14,20.0,pyvips,conda-forge/pyvips,,,,156.0,134.0,https://pypi.org/project/pyvips,2020-12-18 11:44:57.000000,22.0,3146.0,3497.0,https://anaconda.org/conda-forge/pyvips,2020-10-14 10:02:33.542000,5969.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
499,EarthPy,earthlab/earthpy,,geospatial-data,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000000,2021-01-13 22:04:45.000000,2020-12-03 23:03:15.000000,96,26.0,199.0,220,1066.0,A package built to support working with spatial data using open source python.,38.0,22,True,2020-06-18 23:58:08.000000,0.9.2,22.0,earthpy,conda-forge/earthpy,,,,78.0,72.0,https://pypi.org/project/earthpy,2020-06-18 23:58:08.000000,6.0,1596.0,2842.0,https://anaconda.org/conda-forge/earthpy,2020-06-19 15:23:44.425000,26167.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2021-01-17 13:18:04.000000,2021-01-15 20:38:01.000000,35,20.0,99.0,179,2421.0,Asynchronous Distributed Hyperparameter Optimization.,18.0,22,True,2020-12-04 17:08:50.000000,0.1.11,12.0,orion,,,,,47.0,39.0,https://pypi.org/project/orion,2020-12-04 17:08:50.000000,8.0,946.0,946.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
501,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2020-10-10 10:41:08.987000,2020-04-23 06:54:42.000000,24,2.0,9.0,161,79.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,6.0,22,True,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,,236.0,216.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,93324.0,94242.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,11024.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
502,Recommenders,microsoft/recommenders,,recommender-systems,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000000,2021-01-15 00:32:17.000000,2021-01-04 11:10:33.000000,1551,108.0,428.0,8979,6261.0,Best Practices on Recommendation Systems.,88.0,21,True,2020-08-20 15:11:46.000000,2020.8,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
503,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-01-16 01:38:54.000000,2021-01-15 19:55:11.000000,544,187.0,682.0,7213,1781.0,Run inference at scale.,18.0,21,True,2021-01-06 08:18:00.000000,0.26.0,44.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-01-06 08:09:51.000000,0.0,686.0,686.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,mace,XiaoMi/mace,,ml-frameworks,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000000,2021-01-12 02:48:05.000000,2021-01-10 08:24:13.000000,756,39.0,582.0,4267,3086.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,54.0,21,True,2021-01-12 02:48:05.000000,1.0.2,9.0,,,,,,,,,,,,44.0,,,,,,,,3.0,1292.0,,,,,,,,,,,,,,,,,,,,
505,cuDF,rapidsai/cudf,,gpu-utilities,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000000,2021-01-17 14:17:04.000000,2021-01-15 20:22:26.000000,473,565.0,2714.0,3605,,cuDF - GPU DataFrame Library.,197.0,21,True,2020-12-10 17:28:54.000000,0.17.0,5.0,cudf,,,,,4.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000000,4.0,603.0,603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
