,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
457,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1020.0,166.0,215.0,43.0,146.0,3094.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,704.0,686.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,18.0,1458.0,1732.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20617.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-03-19 19:20:10.000000,2024-03-18 19:51:35,2374.0,14.0,685.0,159.0,61.0,7.0,744.0,3080.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,30.0,26,True,2024-03-19 19:20:10.000,1.6.1,21.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,905.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,64146.0,,,,,3.0,4712.0,,,,,,,,,,,,,,,,,,,
459,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,,1050.0,217.0,3649.0,429.0,1111.0,3007.0,Unified and efficient Machine Learning.,248.0,26,True,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1604.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,130866.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1505.0,3.0,,,,,,,,,shogun,,,,,,,,,,,
460,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,,264.0,52.0,19.0,36.0,97.0,2841.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,True,2023-11-29 13:30:45.000,2.3.1,35.0,sweetviz,conda-forge/sweetviz,,,,2195.0,2175.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,20.0,67115.0,67847.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,28583.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,67.0,167.0,164.0,113.0,2729.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,91.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,91.0,384852.0,386642.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,150389.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,66.0,42.0,16.0,24.0,2682.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,26,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,968.0,963.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,68747.0,69011.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14543.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2024-03-14 19:50:06.000000,2024-03-14 19:50:06,769.0,1.0,686.0,179.0,75.0,23.0,565.0,2679.0,Python sync/async framework for Interactive Brokers API.,36.0,26,True,2023-07-02 12:44:10.283,0.9.86,111.0,ib_insync,conda-forge/ib-insync,,,,28.0,,https://pypi.org/project/ib_insync,2022-11-21 09:32:01.715,28.0,31728.0,32411.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,39661.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
464,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,167.0,94.0,136.0,358.0,2459.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,188.0,188.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-04-10 16:58:39.000000,2024-01-30 18:07:43,695.0,,231.0,35.0,147.0,17.0,142.0,2296.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,179.0,175.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,4.0,16201.0,16207.0,,,,,,,,3.0,303.0,,,,,,,,,,,,,,,,,,,
466,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,3.0,236.0,64.0,31.0,60.0,94.0,2225.0,Fast and Easy Infinite Neural Networks in Python.,29.0,26,True,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,,100.0,99.0,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,2625.0,2632.0,,,,,,,,3.0,375.0,,,,,,,,,,,,,,,,,,,
467,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2024-05-02 15:19:04.000000,2023-06-01 12:18:23,739.0,,312.0,42.0,44.0,99.0,56.0,2141.0,A modular active learning framework for Python.,20.0,26,True,2024-05-02 15:19:04.000,0.62.137,920.0,modAL,,,,['sklearn'],23.0,,https://pypi.org/project/modAL,2024-05-02 15:19:04.000,23.0,240797.0,240797.0,,,,,,,,3.0,34.0,,,,,,,,,,,,,,,,,,,
468,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-02-21 23:17:37.000000,2024-02-21 23:13:33,479.0,8.0,385.0,63.0,153.0,7.0,92.0,2102.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,652.0,635.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,17.0,41835.0,41835.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2024-04-01 00:45:19.000000,2024-03-31 23:27:50,918.0,26.0,135.0,33.0,440.0,50.0,353.0,1804.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,26,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,54.0,53.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,22523.0,22523.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2024-04-01 02:54:47.033000,2024-03-31 23:27:50,918.0,26.0,135.0,33.0,440.0,50.0,353.0,1804.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,26,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,conda-forge/orbit-ml,,,,54.0,53.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,22523.0,22747.0,https://anaconda.org/conda-forge/orbit-ml,2024-04-01 02:54:47.033,6282.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,,276.0,40.0,495.0,172.0,151.0,1752.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,26,True,2022-12-16 20:54:02.878,0.12.1,86.0,petastorm,,,,,171.0,163.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,8.0,36282.0,36288.0,,,,,,,,3.0,457.0,,,,,,,,,,,,,,,,,,,
472,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-09-11 22:28:27.000000,2023-06-20 13:16:50,391.0,,159.0,25.0,81.0,43.0,35.0,1704.0,A Python package for time series classification.,14.0,26,True,2023-06-18 12:36:11.801,0.13.0,19.0,pyts,conda-forge/pyts,,,,612.0,593.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,19.0,113151.0,113900.0,https://anaconda.org/conda-forge/pyts,2023-06-18 16:28:23.633,23220.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
473,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2024-05-02 00:47:55.000000,2024-05-02 00:40:29,914.0,108.0,256.0,46.0,752.0,59.0,64.0,1628.0,A lightweight library for PyTorch training tools and utilities.,124.0,26,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],38.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,38.0,6905.0,6905.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
474,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,309.0,27.0,379.0,89.0,155.0,1559.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,True,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,,['paddle'],57.0,55.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,2.0,1374.0,1374.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
475,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-04-30 13:26:27.000000,2023-06-07 07:35:59,3033.0,,119.0,36.0,337.0,11.0,187.0,1430.0,Multi-class confusion matrix library in Python.,17.0,26,True,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,311.0,293.0,https://pypi.org/project/pycm,2023-06-07 14:08:01.991,18.0,49332.0,49332.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,231.0,46.0,184.0,53.0,120.0,1376.0,Metric learning algorithms in Python.,22.0,26,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],384.0,371.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,13.0,16406.0,16654.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,11415.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-03-11 14:26:08.000000,2024-03-11 14:26:08,688.0,4.0,155.0,22.0,125.0,4.0,128.0,1361.0,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-11-29 14:50:50.000,1.0.1,27.0,opentsne,conda-forge/opentsne,,,,810.0,786.0,https://pypi.org/project/opentsne,2023-11-29 14:45:37.000,24.0,29598.0,35022.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,244089.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2023-10-05 01:24:33.000000,2023-10-05 01:24:32,851.0,,266.0,76.0,481.0,42.0,198.0,1314.0,Underthesea - Vietnamese NLP Toolkit.,18.0,26,False,2023-09-22 23:57:31.000,6.8.0,125.0,underthesea,,,,,1041.0,1014.0,https://pypi.org/project/underthesea,2023-09-22 23:50:49.000,27.0,16918.0,16991.0,,,,,,,,3.0,6207.0,,,,,,,,,,,,,,,,,,,
479,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,,196.0,43.0,257.0,66.0,212.0,1240.0,Python audio and music signal processing library.,20.0,26,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,452.0,419.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,33.0,1868.0,1868.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,,174.0,26.0,36.0,1.0,116.0,1237.0,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1609.0,1576.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,33.0,50302.0,50302.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
481,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,143.0,35.0,214.0,110.0,152.0,1221.0,Real-time stream processing for python.,48.0,26,False,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,,500.0,459.0,https://pypi.org/project/streamz,2022-07-27 18:09:03.803,41.0,31895.0,42406.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,840927.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-04-16 18:02:40.000000,2024-04-16 18:02:40,396.0,2.0,177.0,26.0,32.0,4.0,129.0,1190.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,2023-10-11 22:35:06.000,0.13.0,59.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],536.0,524.0,https://pypi.org/project/prince,2023-10-11 22:35:06.000,12.0,93403.0,93739.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,18148.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-24 11:08:54.000000,2023-11-24 11:08:47,208.0,,83.0,34.0,109.0,7.0,18.0,1185.0,A library of reinforcement learning building blocks in JAX.,21.0,26,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],236.0,225.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,11.0,2042812.0,2042812.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,,,,,,,,,
484,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2024-02-25 11:40:08.000000,2024-02-08 16:58:25,2080.0,1.0,250.0,41.0,39.0,68.0,591.0,1144.0,"pyclustering is a Python, C++ data mining library.",26.0,26,True,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,692.0,657.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,35.0,50141.0,51517.0,https://anaconda.org/conda-forge/pyclustering,2023-11-16 19:00:50.847,63099.0,,,,,3.0,510.0,,,,,,,,,,,,,,,,,,,
485,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-11-24 07:58:55.401000,2023-11-09 17:20:43,139.0,,111.0,21.0,103.0,37.0,74.0,1122.0,Python 3.8+ toolbox for submitting jobs to Slurm.,23.0,26,True,2023-11-09 17:23:02.000,1.5.1,23.0,submitit,conda-forge/submitit,,,,2547.0,2527.0,https://pypi.org/project/submitit,2023-11-09 17:23:02.000,20.0,346254.0,347043.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,35530.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-05-01 00:27:24.000000,2024-05-01 00:13:02,2333.0,284.0,87.0,19.0,870.0,82.0,211.0,1075.0,"MetricFlow allows you to define, build, and maintain metrics in code.",44.0,26,False,2024-03-02 00:18:17.000,0.205.0,84.0,metricflow,,,,,24.0,21.0,https://pypi.org/project/metricflow,2024-04-04 05:32:07.000,3.0,17838.0,17838.0,,,,,,,,3.0,,,dbt-labs/metricflow,,,,,,,,,,,,,,,,,
487,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-05-02 01:46:57.000000,2024-05-02 01:45:39,808.0,11.0,116.0,31.0,412.0,68.0,324.0,1014.0,BAyesian Model-Building Interface (Bambi) in Python.,37.0,26,True,2023-10-25 02:06:14.000,0.13.0,28.0,bambi,conda-forge/bambi,,,,128.0,119.0,https://pypi.org/project/bambi,2023-10-25 02:06:14.000,9.0,21658.0,22393.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,30149.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2024-03-16 03:13:29.000000,2024-03-16 03:11:16,544.0,84.0,101.0,24.0,97.0,15.0,104.0,666.0,"Python library for reading audio file metadata, duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave, AIFF and a few..",26.0,26,True,2023-10-26 19:30:36.000,1.10.1,41.0,tinytag,,,,,102.0,,https://pypi.org/project/tinytag,2023-10-26 19:30:36.000,102.0,24076.0,24076.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-04-26 16:22:39.000000,2024-04-10 14:03:58,910.0,26.0,106.0,43.0,112.0,56.0,46.0,632.0,Bias Auditing & Fair ML Toolkit.,21.0,26,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,161.0,154.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,7.0,15980.0,15980.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-04-26 20:02:09.000000,2024-04-26 20:02:08,844.0,9.0,134.0,29.0,89.0,41.0,75.0,597.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,26,True,2024-04-23 05:17:11.000,1.15.0,43.0,ml-metadata,,,,,466.0,442.0,https://pypi.org/project/ml-metadata,2024-04-23 05:17:11.000,24.0,73127.0,73161.0,,,,,,,,3.0,2153.0,,,,,,,,,,,,,,,,,,,
491,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2024-04-10 07:37:43.190000,2022-01-15 18:08:37,1718.0,,66.0,15.0,13.0,35.0,7.0,530.0,Pure-Python full-text search library.,42.0,26,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3710.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3710.0,442430.0,449200.0,https://anaconda.org/conda-forge/whoosh,2024-04-10 07:37:43.190,243752.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2023-09-25 19:44:09.000000,2019-12-05 08:17:22,46.0,,214.0,22.0,17.0,46.0,23.0,423.0,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],7834.0,7549.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,285.0,235941.0,236758.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,40043.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
493,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2024-02-01 02:29:47.000000,2024-02-01 02:29:37,1618.0,,808.0,146.0,1563.0,114.0,125.0,7957.0,Trax Deep Learning with Clear Code and Speed.,79.0,25,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,151.0,150.0,https://pypi.org/project/trax,2021-10-26 20:29:00.538,1.0,3784.0,3784.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
494,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,800.0,168.0,1588.0,145.0,74.0,6350.0,A natural language modeling framework based on PyTorch.,234.0,25,False,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,1.0,175.0,180.0,,,,,,,,3.0,357.0,,,,,,,,,,,,,,,,,,,
495,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-10-03 15:31:03.000000,2022-09-22 23:59:07,1084.0,,979.0,182.0,327.0,334.0,292.0,5780.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,129.0,126.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,361.0,408.0,,,,,,,,3.0,3734.0,,,,,,,,,,,,,,,,,,,
496,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-04-27 19:15:19.000000,2023-04-28 16:55:30,521.0,,444.0,62.0,93.0,36.0,88.0,4956.0,Finding duplicate images made easy!.,15.0,25,False,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],112.0,107.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,19477.0,19477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
497,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-04-26 02:38:27.000000,2023-11-19 13:26:15,334.0,,953.0,45.0,34.0,65.0,112.0,4945.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,25,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],202.0,193.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,9.0,3728.0,3728.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-05-02 12:18:32.000000,2024-04-30 10:47:31,3543.0,115.0,603.0,93.0,3896.0,210.0,1372.0,4917.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,91.0,25,True,2024-04-29 15:41:50.000,1.37.0,77.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
