,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
547,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-08-12 06:34:31.000000,2023-08-12 06:34:27,161.0,1.0,251.0,50.0,86.0,21.0,188.0,1433.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,24,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],467.0,454.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,13.0,6016.0,6167.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6219.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
548,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,1.0,302.0,52.0,115.0,54.0,29.0,1421.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,87.0,86.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1087.0,1087.0,,,,,,,,3.0,,,,,,,,,,,,-3.0,,,,,,,
549,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,406.0,91.0,165.0,103.0,224.0,1345.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
550,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-08-21 19:22:07.000000,2023-08-21 19:22:07,680.0,9.0,147.0,24.0,123.0,2.0,126.0,1275.0,"Extensible, parallel implementations of t-SNE.",11.0,24,True,2023-05-24 15:25:03.278,1.0.0,26.0,opentsne,conda-forge/opentsne,,,,689.0,674.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,15.0,24568.0,28419.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,227237.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
551,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2023-10-31 18:42:22.000000,2023-10-31 18:41:12,766.0,80.0,172.0,18.0,253.0,70.0,93.0,1171.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,24,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,45001.0,45001.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
552,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,224.0,73.0,415.0,75.0,147.0,1129.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,166.0,156.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,564.0,564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
553,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-09-30 06:19:56.000000,2023-09-30 06:19:56,409.0,8.0,184.0,34.0,72.0,3.0,86.0,1029.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,,['tensorflow'],201.0,192.0,https://pypi.org/project/keract,2022-09-25 14:40:40.377,9.0,5174.0,5174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
554,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2023-10-28 20:30:12.000000,2019-08-16 09:00:15,140.0,,104.0,12.0,19.0,13.0,15.0,1010.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,24,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,4370.0,4119.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,251.0,424375.0,424375.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
555,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-11-01 19:02:15.000000,2023-10-31 17:58:41,1804.0,129.0,75.0,18.0,625.0,62.0,139.0,978.0,"MetricFlow allows you to define, build, and maintain metrics in code.",41.0,24,False,2023-09-06 22:57:08.000,0.202.0,62.0,metricflow,,,,,13.0,10.0,https://pypi.org/project/metricflow,2023-10-25 17:44:54.000,3.0,19921.0,19921.0,,,,,,,,3.0,,,,,,,,dbt-labs/metricflow,,,,,,,,,,,
556,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,2.0,173.0,48.0,112.0,51.0,170.0,951.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,319.0,270.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,49.0,686.0,686.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
557,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2023-10-31 21:37:28.000000,2023-10-23 21:10:12,1770.0,66.0,337.0,56.0,444.0,139.0,245.0,948.0,Machine learning on FPGAs using HLS.,56.0,24,True,2023-05-13 15:59:00.678,0.7.1,13.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,554.0,736.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,6933.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
558,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2023-10-06 08:51:55.000000,2023-10-05 20:16:49,726.0,2.0,143.0,15.0,99.0,26.0,224.0,890.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,44.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],73.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,73.0,26927.0,32673.0,https://anaconda.org/conda-forge/pytorch_sparse,2023-06-16 19:19:31.218,235623.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
559,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,13.0,81.0,14.0,77.0,218.0,218.0,827.0,"Experiment tracking, ML developer tools.",29.0,24,True,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,83.0,83.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,2430.0,2430.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,
560,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,159.0,33.0,25.0,33.0,235.0,740.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,159.0,159.0,https://pypi.org/project/neupy,,,4083.0,4083.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
561,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-10-18 07:58:23.867000,2023-10-11 13:01:19,594.0,3.0,127.0,16.0,53.0,25.0,120.0,710.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,24,True,2023-10-12 06:54:28.000,1.6.3,43.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],44.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,44.0,12594.0,14524.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-10-18 07:58:23.867,81091.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
562,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,70.0,13.0,48.0,19.0,53.0,672.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,949.0,949.0,https://pypi.org/project/pysbd,,,203461.0,203651.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4770.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
563,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-10-23 12:22:18.000000,2023-10-14 06:13:02,551.0,2.0,93.0,17.0,189.0,94.0,135.0,599.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",31.0,24,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,169.0,,https://pypi.org/project/soundfile,2023-02-15 15:39:00.786,169.0,1525492.0,1525631.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,16304.0,,,,,,,,,,,,,,,,,,
564,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2023-10-18 13:09:12.000000,2023-10-18 13:08:59,466.0,6.0,47.0,8.0,51.0,156.0,228.0,553.0,python binding for libvips using cffi.,16.0,24,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,653.0,607.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,46.0,51245.0,53111.0,https://anaconda.org/conda-forge/pyvips,2023-09-26 03:23:28.071,69049.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
565,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,499.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],4049.0,3886.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,163.0,1940768.0,1950503.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,866456.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
566,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-11-01 13:58:56.000000,2023-11-01 13:56:58,309.0,31.0,83.0,7.0,17.0,5.0,74.0,485.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,16.0,24,True,2023-11-01 13:58:56.000,0.4.4,150.0,featurewiz,,,,,55.0,53.0,https://pypi.org/project/featurewiz,2023-11-01 13:58:56.000,2.0,9734.0,9734.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
567,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,12.0,61.0,7.0,206.0,18.0,109.0,477.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,24,True,2023-08-07 03:02:27.000,3.0.0,40.0,happytransformer,,,,['huggingface'],209.0,204.0,https://pypi.org/project/happytransformer,2023-08-05 22:54:02.000,5.0,3550.0,3550.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
568,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-10-23 23:44:15.000000,2023-10-18 22:13:44,950.0,23.0,163.0,24.0,816.0,86.0,379.0,465.0,MONAI Label is an intelligent open source image labeling and learning tool.,53.0,24,True,2023-10-18 15:08:49.000,0.8.0,114.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,2023-10-01 02:24:07.000,,204.0,2563.0,,,,,,,,3.0,66073.0,,,,,,,,,,,,,,,,,,
569,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,8.0,62.0,29.0,421.0,13.0,91.0,363.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,24,True,2023-07-18 13:09:18.000,4.0.0,40.0,vega,conda-forge/vega,,,['jupyter'],85.0,2.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,83.0,19500.0,25903.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,569883.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
570,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,1.0,84.0,29.0,317.0,75.0,27.0,359.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],307.0,300.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,56149.0,56149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
571,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-10-27 06:03:47.000000,2023-10-27 06:01:03,162.0,9.0,47.0,17.0,2.0,9.0,3.0,358.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,24,True,2023-10-27 06:03:47.000,0.1.0,11.0,suod,,,,,494.0,492.0,https://pypi.org/project/suod,2023-10-27 06:03:47.000,2.0,63579.0,63579.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
572,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-10-14 01:37:36.000000,2023-03-05 05:31:37,737.0,,79.0,13.0,29.0,9.0,44.0,336.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,15.0,24,True,2023-03-05 05:35:05.094,3.0.1,57.0,pymap3d,conda-forge/pymap3d,,,,347.0,326.0,https://pypi.org/project/pymap3d,2023-03-05 05:35:05.094,21.0,76416.0,77846.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,62945.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
573,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-10-26 01:38:28.000000,2023-10-26 01:36:31,511.0,8.0,54.0,40.0,256.0,17.0,59.0,293.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",37.0,24,False,2023-10-26 01:38:28.000,1.2.4,71.0,gokart,,,,,79.0,74.0,https://pypi.org/project/gokart,2023-10-26 01:38:28.000,5.0,4069.0,4069.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
574,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2023-07-20 13:12:55.000000,,,,3827.0,,,132.0,,22908.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",142.0,23,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],43.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,43.0,8482.0,8566.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2362.0,,,,,3.0,,,,,,,,,,,,-11.0,,,,,,,
575,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-10-28 10:19:07.000000,2023-10-28 10:19:07,763.0,8.0,648.0,98.0,150.0,98.0,103.0,8319.0,The user analytics platform for LLMs.,40.0,23,True,2023-06-18 11:03:00.511,0.10.0,26.0,nebullvm,,,,,2.0,,https://pypi.org/project/nebullvm,2023-06-18 11:03:00.511,2.0,554.0,554.0,,,,,,,,3.0,,,,,,,,nebuly-ai/nebuly,,,,,,,,,,,
576,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-06-16 18:03:39.000000,2023-03-04 05:19:44,2327.0,,606.0,146.0,1362.0,118.0,985.0,7963.0,Production infrastructure for machine learning at scale.,24.0,23,True,2022-09-23 18:01:31.000,0.42.1,63.0,cortex,,,,,1.0,,https://pypi.org/project/cortex,2022-09-23 17:40:01.770,1.0,1154.0,1154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
577,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2023-10-25 22:13:58.000000,2023-10-25 22:13:52,595.0,4.0,722.0,105.0,586.0,58.0,345.0,5559.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,57.0,23,True,2020-04-03 19:06:25.000,0.4.0,1.0,t5,,,,['tensorflow'],,,https://pypi.org/project/t5,,,49035.0,49035.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
578,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-11-02 02:40:26.000000,2023-11-02 02:40:26,1535.0,53.0,801.0,145.0,1431.0,327.0,394.0,4606.0,Simple and Distributed Machine Learning.,113.0,23,True,2023-10-26 18:17:38.000,0.11.4,40.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
579,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,700.0,103.0,32.0,101.0,113.0,4335.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],121.0,116.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,5234.0,5237.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,229.0,3.0,,,,,,,,,,,,,,,,,,,
580,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,892.0,177.0,385.0,33.0,430.0,3795.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22.000,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,,,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
581,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,529.0,175.0,49.0,64.0,49.0,3467.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],57.0,54.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,3.0,135.0,135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
582,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2023-08-25 23:29:22.000000,2023-08-25 22:31:20,169.0,2.0,432.0,91.0,78.0,57.0,137.0,3300.0,Generate embeddings from large-scale graph-structured data.,30.0,23,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,316232.0,316234.0,,,,,,,,3.0,163.0,,,,,,,,,,,,,,,,,,
583,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-10-02 18:04:41.000000,2022-03-16 17:52:29,715.0,,218.0,55.0,34.0,69.0,120.0,3051.0,A GUI for Pandas DataFrames.,13.0,23,False,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],299.0,299.0,https://pypi.org/project/pandasgui,,,3133.0,3730.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,20319.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
584,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2023-11-01 16:16:50.000000,2023-11-01 15:43:08,2682.0,81.0,1042.0,132.0,1023.0,53.0,72.0,3001.0,a distributed deep learning platform.,85.0,23,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,2.0,2.0,,,,,48.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,724.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,4218.0,3.0,,,,,,,,,,,,,,,,,,,
585,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2023-09-06 01:51:23.000000,2023-09-06 01:51:17,3452.0,1.0,727.0,107.0,3869.0,533.0,855.0,2589.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,23,True,2022-01-25 00:22:00.888,0.11.2,418.0,analytics-zoo,,,,['spark'],5.0,4.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,853.0,853.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
586,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,130.0,136.0,60.0,128.0,2398.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],51.0,49.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,1858.0,2032.0,,,,,,,,3.0,12709.0,,,,,,,,,,,,,,,,,,
587,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,439.0,65.0,122.0,32.0,350.0,2370.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],64.0,62.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
