,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
394,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2022-06-04 06:50:39.000000,2022-03-07 19:11:16,438.0,,331,61.0,130.0,26.0,61.0,1829,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,18.0,27,True,2022-03-06 22:27:38.000,3.2.3,19.0,pytextrank,,,,29500.0,273.0,260.0,https://pypi.org/project/pytextrank,2022-03-06 22:27:38.000,13.0,29500.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
395,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2022-03-11 12:26:19.000000,2022-01-17 10:12:52,12562.0,,75,42.0,43.0,9.0,65.0,1822,The friendly PIL fork.,384.0,27,False,2022-01-02 09:51:23.000,9.0.0,47.0,pillow-simd,,,,51979.0,49.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,49.0,51979.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
396,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2022-06-30 03:05:06.000000,2022-06-26 00:43:32,847.0,23.0,167,44.0,154.0,100.0,119.0,1635,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",23.0,27,True,2022-06-23 22:55:06.000,0.26.0,142.0,graphistry,,['jupyter'],,2579.0,75.0,71.0,https://pypi.org/project/graphistry,2022-06-23 22:55:06.000,4.0,2579.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
397,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-03-30 23:25:17.000000,2022-03-30 23:22:31,502.0,,299,104.0,46.0,19.0,138.0,1543,Distributed Deep learning with Keras & Spark.,27.0,27,True,2022-03-30 23:25:17.000,3.1.0,23.0,elephas,conda-forge/elephas,"['keras', 'spark']",,109314.0,59.0,56.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,109062.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,8576.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
398,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318,73.0,742.0,54.0,168.0,1471,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,24.0,chainercv,,,,5470.0,330.0,299.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,31.0,5470.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
399,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2022-06-28 17:12:17.000000,2022-06-27 10:31:15,506.0,30.0,145,35.0,304.0,85.0,159.0,1359,"Algorithms for outlier, adversarial and drift detection.",16.0,27,True,2022-04-01 13:40:23.000,0.9.1,25.0,alibi-detect,,,,24362.0,108.0,103.0,https://pypi.org/project/alibi-detect,2022-06-01 16:23:29.000,5.0,24362.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
400,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-06-30 14:33:58.000000,2022-06-30 12:10:16,1145.0,99.0,253,27.0,298.0,48.0,81.0,1344,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,26.0,27,True,2022-04-21 09:53:00.000,2.2.3post0,18.0,pgl,,['paddle'],,3422.0,30.0,28.0,https://pypi.org/project/pgl,2022-04-21 08:39:32.000,2.0,3422.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
401,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-06-10 18:18:47.000000,2022-06-10 18:18:42,653.0,3.0,218,42.0,304.0,95.0,14.0,1282,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,27,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,18341.0,725.0,693.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,18341.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
402,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-06-21 11:53:05.000000,2022-06-21 11:53:05,286.0,5.0,219,49.0,181.0,52.0,119.0,1248,Metric learning algorithms in Python.,22.0,27,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,['sklearn'],,46008.0,225.0,214.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,45780.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,6158.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
403,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2022-06-29 18:21:33.000000,2022-06-25 01:53:51,625.0,22.0,206,42.0,264.0,38.0,148.0,1170,Training PyTorch models with differential privacy.,52.0,27,True,2022-05-06 09:43:18.000,1.1.2,16.0,opacus,conda-forge/opacus,['pytorch'],47.0,5084.0,128.0,117.0,https://pypi.org/project/opacus,2022-05-06 09:43:18.000,11.0,4789.0,https://anaconda.org/conda-forge/opacus,2022-05-06 12:24:58.491,1473.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
404,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-06-25 06:32:56.000000,2022-06-25 06:32:56,506.0,22.0,338,32.0,42.0,10.0,94.0,1090,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,27,False,2022-02-25 07:50:44.000,2.3.0,23.0,minisom,,,,11923.0,285.0,275.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,10.0,11923.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
405,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-05-26 02:48:57.000000,2022-01-30 22:27:10,4173.0,,273,79.0,626.0,11.0,599.0,1044,PySAL: Python Spatial Analysis Library Meta-Package.,75.0,27,True,2022-01-30 19:38:41.000,2.6.0,28.0,pysal,conda-forge/pysal,,,34899.0,30.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,30.0,28670.0,https://anaconda.org/conda-forge/pysal,2022-01-31 17:47:09.921,442272.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
406,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2022-06-22 13:24:34.000000,2022-06-22 13:24:34,2755.0,222.0,155,27.0,400.0,71.0,455.0,977,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,58.0,27,True,2022-06-14 08:39:37.000,0.2.0,3.0,avalanche-lib,,,1.0,617.0,9.0,9.0,https://pypi.org/project/avalanche-lib,2022-06-14 08:38:26.000,,617.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
407,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-04-08 00:39:29.000000,2021-02-12 19:04:59,2079.0,,224,40.0,34.0,58.0,589.0,973,"pyclustring is a Python, C++ data mining library.",26.0,27,False,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,407.0,53153.0,351.0,323.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,28.0,51864.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,38539.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
408,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-06-29 23:11:13.000000,2022-06-29 23:11:10,530.0,18.0,169,44.0,57.0,3.0,62.0,928,Training neural models with structured signals.,34.0,27,True,2020-08-18 00:35:35.000,1.3.1,7.0,neural-structured-learning,,['tensorflow'],,15608.0,248.0,246.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,2.0,15608.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
409,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-06-17 17:50:59.000000,2021-12-06 21:48:19,1667.0,,175,40.0,166.0,73.0,148.0,819,A Jupyter - Three.js bridge.,29.0,27,True,2021-02-26 14:01:21.000,2.3.0,43.0,pythreejs,conda-forge/pythreejs,['jupyter'],,75652.0,65.0,20.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,38.0,65496.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,395724.0,3.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,4736.0,,,,,,,,,,,,,,,,,
410,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-06-30 14:11:06.000000,2022-06-29 19:54:24,4969.0,243.0,63,13.0,62.0,166.0,204.0,715,"Experiment tracking, ML developer tools.",20.0,27,True,2022-05-11 01:13:36.000,0.8.1,182.0,guildai,,,4.0,4256.0,53.0,53.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,4254.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
411,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2022-06-30 07:19:28.000000,2022-06-23 10:09:19,2598.0,100.0,77,14.0,119.0,13.0,69.0,555,Python bindings for MPI.,20.0,27,True,2021-11-25 21:07:13.000,3.1.3,20.0,mpi4py,conda-forge/mpi4py,,5307.0,236245.0,582.0,,https://pypi.org/project/mpi4py,2021-12-15 13:48:39.969,582.0,219013.0,https://anaconda.org/conda-forge/mpi4py,2022-04-04 08:04:09.204,1173190.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
412,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-06-05 22:12:03.000000,2022-03-15 11:16:28,384.0,,89,23.0,59.0,13.0,79.0,537,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",21.0,27,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,104771.0,610.0,540.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,104771.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
413,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-06-29 23:16:44.000000,2022-06-29 21:07:44,1111.0,168.0,122,16.0,1262.0,55.0,213.0,512,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",25.0,27,True,2022-06-10 13:59:31.000,0.19.0,36.0,raiwidgets,,"['pytorch', 'tensorflow', 'jupyter']",,9163.0,35.0,32.0,https://pypi.org/project/raiwidgets,2022-06-10 06:18:19.000,3.0,9163.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
414,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2022-06-24 18:51:12.000000,2019-12-05 08:17:22,46.0,,188,22.0,15.0,37.0,23.0,406,scikit-learn inspired API for CRFsuite.,6.0,27,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,['sklearn'],,342064.0,4151.0,3885.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,266.0,341208.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,22265.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
415,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2022-06-29 17:52:53.000000,2022-06-21 19:02:45,3443.0,169.0,45,14.0,599.0,200.0,165.0,230,Asynchronous Distributed Hyperparameter Optimization.,28.0,27,False,2022-03-07 19:03:38.000,0.2.3,23.0,orion,,,,5928.0,78.0,71.0,https://pypi.org/project/orion,2022-06-03 15:22:27.000,7.0,5928.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
416,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2022-06-22 03:35:56.000000,2022-04-20 08:17:18,89.0,4.0,1415,192.0,56.0,63.0,29.0,7247,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,27.0,26,True,2022-01-29 05:49:51.000,1.1.0,7.0,english-words,,,,12795.0,6.0,,https://pypi.org/project/english-words,2022-01-29 05:49:51.000,6.0,12795.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
417,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-06-30 14:20:36.000000,2022-04-15 10:35:39,10410.0,92.0,1288,139.0,2785.0,434.0,822.0,4333,An Industrial Grade Federated Learning Framework.,74.0,26,True,2022-04-18 14:23:38.000,1.8.0,34.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
418,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2022-06-30 07:23:50.000000,2022-06-30 07:23:50,758.0,410.0,404,56.0,955.0,53.0,147.0,4028,Colossal-AI: A Unified Deep Learning System for Big Model Era.,62.0,26,True,2022-06-21 04:10:42.000,0.1.7,10.0,,,,,,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
419,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-05-23 16:25:02.000000,2020-04-17 09:51:20,204.0,,900,98.0,58.0,216.0,257.0,3940,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,26,False,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,['tensorflow'],,63529.0,24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,63529.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
420,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518.0,,641,174.0,76.0,14.0,249.0,3664,A python wrapper for Alpha Vantage API for financial data.,39.0,26,True,2020-12-21 02:37:29.000,2.3.1,34.0,alpha_vantage,conda-forge/alpha_vantage,,,17080.0,20.0,,https://pypi.org/project/alpha_vantage,2020-12-21 02:36:15.000,20.0,17000.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1371.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
421,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-05-06 21:01:07.000000,2022-04-05 20:55:12,181.0,10.0,299,57.0,44.0,46.0,48.0,3066,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,26,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,5449.0,76.0,74.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,5449.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
422,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588.0,,1047,216.0,3648.0,437.0,1105.0,2888,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,,,1943.0,,,,,,,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,114028.0,3.0,,,,,,,,,shogun/shogun,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1482.0,,shogun,,,,,,,,,,
423,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-06-19 01:05:15.000000,2022-06-19 01:03:50,156.0,22.0,268,51.0,69.0,61.0,78.0,2509,A deep learning library for video understanding research.,38.0,26,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,14071.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,14071.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
424,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2021-12-05 06:35:06.000000,2020-04-27 18:40:41,522.0,,885,164.0,213.0,42.0,145.0,2323,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,6277.0,572.0,555.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,17.0,5985.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,15217.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
425,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-05-25 17:42:19.000000,2022-05-16 16:44:22,457.0,17.0,248,62.0,298.0,23.0,113.0,2187,DDSP: Differentiable Digital Signal Processing.,31.0,26,True,2022-05-10 06:56:11.000,3.4.3,50.0,ddsp,conda-forge/ddsp,['tensorflow'],,3530.0,29.0,28.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3069.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,11080.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
426,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-06-26 20:22:51.000000,2022-06-26 20:22:50,365.0,11.0,190,46.0,436.0,24.0,66.0,2121,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",13.0,26,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,21.0,48587.0,40.0,37.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,48587.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
427,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2022-05-18 09:36:53.000000,2020-09-22 22:35:28,271.0,,311,80.0,50.0,147.0,66.0,2020,Multilingual text (NLP) processing toolkit.,26.0,26,False,2016-07-03 20:05:42.000,16.7.4,9.0,polyglot,,,,50321.0,810.0,726.0,https://pypi.org/project/polyglot,2016-07-03 20:05:42.000,84.0,50321.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
428,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456,37.0,41.0,62.0,58.0,1982,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,True,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,['tensorflow'],237157.0,119941.0,1067.0,1057.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,113526.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,129.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
429,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-04-14 13:02:48.000000,2022-04-14 13:02:48,1005.0,1.0,273,35.0,47.0,95.0,393.0,1942,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",17.0,26,True,2022-03-02 09:23:54.000,0.11.2,76.0,mljar-supervised,conda-forge/mljar-supervised,,,12892.0,48.0,46.0,https://pypi.org/project/mljar-supervised,2022-03-02 09:17:15.000,2.0,12698.0,https://anaconda.org/conda-forge/mljar-supervised,2022-03-02 09:53:48.925,2339.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
430,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2022-06-29 03:02:49.000000,2022-06-29 03:02:49,3551.0,35.0,361,38.0,829.0,57.0,383.0,1933,"A unified, comprehensive and efficient recommendation library.",45.0,26,True,2022-02-25 13:56:32.000,1.0.1,7.0,recbole,aibox/recbole,['pytorch'],,1632.0,,,https://pypi.org/project/recbole,2022-02-25 07:32:53.000,,1543.0,https://anaconda.org/aibox/recbole,2022-02-25 14:10:37.696,1694.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
431,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-06-24 07:01:39.000000,2022-06-24 07:01:36,647.0,7.0,484,169.0,61.0,7.0,404.0,1837,Python sync/async framework for Interactive Brokers API.,30.0,26,True,2021-11-28 19:34:09.000,0.9.70,95.0,ib_insync,conda-forge/ib-insync,,,7245.0,19.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,19.0,6756.0,https://anaconda.org/conda-forge/ib-insync,2021-11-29 01:17:29.243,17132.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
432,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,455,41.0,22.0,62.0,38.0,1805,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,True,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,26101.0,2440.0,2397.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,25918.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,5136.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
433,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-06-29 20:43:39.000000,2022-06-24 20:24:45,361.0,15.0,558,86.0,183.0,74.0,62.0,1752,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",51.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,6520.0,173.0,165.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,6407.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,2387.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
