,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
386,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-12-24 14:31:48.000000,2023-06-06 09:46:40,415.0,,326.0,39.0,300.0,23.0,200.0,1191.0,A research toolkit for particle swarm optimization in Python.,45.0,28,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,357.0,343.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,14.0,30059.0,30059.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
387,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-01-11 20:36:11.000000,2023-12-21 17:09:15,394.0,8.0,177.0,25.0,31.0,4.0,129.0,1169.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,28,True,2023-10-11 22:35:06.000,0.13.0,59.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],499.0,489.0,https://pypi.org/project/prince,2023-10-11 22:35:06.000,10.0,91785.0,92133.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17795.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
388,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2024-02-08 16:58:25.000000,2024-02-08 16:58:25,2080.0,1.0,248.0,41.0,38.0,68.0,590.0,1133.0,"pyclustering is a Python, C++ data mining library.",26.0,28,True,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,650.0,616.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,34.0,90208.0,91620.0,https://anaconda.org/conda-forge/pyclustering,2023-11-16 19:00:50.847,60518.0,,,,,2.0,495.0,,,,,,,,,,,,,,,,,,
389,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-02-21 16:04:55.000000,2024-01-29 19:56:57,489.0,13.0,107.0,23.0,329.0,33.0,260.0,1108.0,Extra blocks for scikit-learn pipelines.,62.0,28,True,2024-01-29 20:20:07.000,0.7.4,47.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],139.0,131.0,https://pypi.org/project/scikit-lego,2024-01-29 19:55:10.000,8.0,29180.0,30204.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,46090.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
390,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2024-02-13 17:51:32.000000,2024-02-13 17:51:30,1062.0,43.0,206.0,24.0,130.0,23.0,187.0,1034.0,Survival analysis built on top of scikit-learn.,18.0,28,False,2023-12-30 23:36:40.000,0.22.2,28.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],446.0,432.0,https://pypi.org/project/scikit-survival,2023-12-30 23:36:40.000,14.0,51818.0,54598.0,https://anaconda.org/conda-forge/scikit-survival,2023-12-31 00:55:10.043,75070.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
391,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,174.0,35.0,86.0,88.0,122.0,890.0,A scikit-learn based module for multi-label et. al. classification.,28.0,28,True,2018-12-10 16:24:47.000,0.2.0,7.0,scikit-multilearn,,,,['sklearn'],1479.0,1454.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,25.0,65438.0,65438.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
392,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2024-01-08 13:33:30.000000,2024-01-08 13:19:20,1302.0,3.0,149.0,50.0,56.0,23.0,65.0,820.0,Computer Vision in Python.,34.0,28,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,,1332.0,1204.0,https://pypi.org/project/mahotas,2022-06-28 08:11:26.000,128.0,10242.0,19182.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,393395.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
393,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-02-06 01:48:14.000000,2024-02-06 01:48:11,3707.0,8.0,319.0,66.0,681.0,37.0,526.0,812.0,The Classical Language Toolkit.,120.0,28,True,2023-12-27 08:38:14.000,1.2.1,74.0,cltk,,,,,255.0,255.0,https://pypi.org/project/cltk,,,1914.0,1914.0,,,,,,,,2.0,55.0,,,,,,,,,,,,,,,,,,
394,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-01-24 06:11:24.000000,2024-01-24 06:11:23,1332.0,39.0,123.0,25.0,454.0,11.0,129.0,786.0,A Comparative Framework for Multimodal Recommender Systems.,18.0,28,True,2023-12-12 07:49:26.000,1.18.0,54.0,cornac,conda-forge/cornac,,,,214.0,198.0,https://pypi.org/project/cornac,2023-12-12 08:02:04.000,16.0,99659.0,107655.0,https://anaconda.org/conda-forge/cornac,2023-12-12 18:26:56.153,351842.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
395,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2024-02-20 17:00:03.000000,2024-02-20 17:00:01,950.0,14.0,162.0,49.0,83.0,35.0,144.0,744.0,Library for exploring and validating machine learning data.,26.0,28,True,2023-08-14 06:58:23.000,1.14.0,44.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",849.0,819.0,https://pypi.org/project/tensorflow-data-validation,2023-08-14 06:58:23.000,30.0,199499.0,199508.0,,,,,,,,3.0,642.0,,,,,,,,,,,,,,,,,,
396,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-01-05 18:26:12.000000,2023-10-12 07:20:40,1894.0,,982.0,225.0,454.0,64.0,265.0,15374.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:15:00.281,5.14.0,50.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,2021-06-06 17:15:00.281,,46053.0,46459.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,15.0,22348.0,2.0,,,,,,,,,,,,,,,,,,,
397,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-11-27 11:39:00.000000,2023-11-27 11:38:59,333.0,8.0,1387.0,433.0,50.0,98.0,86.0,10316.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,27,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,,,['tensorflow'],57.0,21.0,https://pypi.org/project/dopamine-rl,2022-09-21 20:20:42.649,36.0,23049.0,23049.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
398,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1153.0,352.0,79.0,48.0,231.0,7881.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43.000,4.0,8.0,pysc2,,,,,716.0,690.0,https://pypi.org/project/pysc2,2022-07-13 12:02:04.256,26.0,934.0,1331.0,,,,,,,,3.0,31040.0,,,google-deepmind/pysc2,,,,,,,,,,,,,,,
399,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500.0,132.0,51.0,155.0,141.0,7675.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],44.0,1.0,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000,43.0,139087.0,217879.0,,,,,,,,2.0,3703243.0,,,,,,,,,,,,,,,,,,
400,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Apache-2.0,2016-06-07 15:55:16.000,2023-12-02 01:27:38.759000,2023-02-18 07:58:21,3353.0,,1639.0,461.0,698.0,33.0,441.0,7276.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,27,True,2022-02-15 02:05:47.000,2.2.5,84.0,tensorlayer,,,,['tensorflow'],40.0,,https://pypi.org/project/tensorlayer,2022-02-15 02:05:47.000,40.0,1018.0,1040.0,,,,,,,,2.0,1998.0,,,,,,,,,,,,,,,,,,
401,NuPIC,numenta/nupic,ml-frameworks,,https://github.com/numenta/nupic-legacy,https://github.com/numenta/nupic-legacy,AGPL-3.0,2013-04-05 23:14:27.000,2023-09-01 15:42:16.000000,2023-08-31 21:49:25,6626.0,,1553.0,624.0,2111.0,453.0,1338.0,6335.0,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",123.0,27,False,2018-06-01 15:12:12.000,1.0.5,47.0,nupic,,,,,21.0,21.0,https://pypi.org/project/nupic,,,2006.0,2006.0,,,,,,,,3.0,3.0,,,numenta/nupic-legacy,,,,,,,,,,,,,,,
402,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1351.0,348.0,14.0,42.0,65.0,6280.0,Python library for processing Chinese text.,8.0,27,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1329.0,1287.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,42.0,11187.0,11187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
403,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-10-06 08:13:53.418000,2023-01-27 13:12:44,652.0,,979.0,146.0,93.0,75.0,305.0,6127.0,A Python scikit for building and analyzing recommender systems.,45.0,27,False,2022-09-23 17:17:00.724,1.1.3,11.0,scikit-surprise,conda-forge/scikit-surprise,,,,71.0,21.0,https://pypi.org/project/scikit-surprise,2022-09-23 17:17:00.724,50.0,141041.0,149215.0,https://anaconda.org/conda-forge/scikit-surprise,2023-10-06 08:13:53.418,351519.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
404,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-02-22 08:49:44.000000,2024-01-31 08:27:01,13654.0,391.0,1559.0,143.0,3559.0,815.0,1060.0,5394.0,An Industrial Grade Federated Learning Framework.,100.0,27,True,2023-12-31 15:27:11.000,2.0.0,48.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,15.0,15.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
405,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2023-10-03 15:08:28.000000,2018-07-25 01:28:08,1796.0,,780.0,276.0,438.0,221.0,329.0,4808.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,27,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],346.0,306.0,https://pypi.org/project/edward,2018-01-22 06:03:05.000,40.0,392.0,392.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,
406,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2023-06-16 19:25:16.902000,2022-04-01 13:57:36,131.0,,953.0,144.0,30.0,46.0,77.0,4189.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,27,False,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,,8158.0,7962.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000,196.0,136043.0,136432.0,https://anaconda.org/conda-forge/vadersentiment,2023-06-16 19:25:16.902,13637.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
407,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-11-02 03:20:32.000000,2023-11-02 03:20:28,249.0,,814.0,51.0,50.0,62.0,106.0,4004.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,27,True,2023-04-07 19:27:35.000,2.5.3,32.0,facenet-pytorch,,,,['pytorch'],1568.0,1549.0,https://pypi.org/project/facenet-pytorch,2021-03-10 01:00:20.000,19.0,49091.0,64536.0,,,,,,,,3.0,787696.0,,,,,,,,,,,,,,,,,,
408,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-02-09 09:08:43.000000,2023-09-01 03:04:11,1137.0,,714.0,60.0,1012.0,167.0,737.0,3946.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",90.0,27,True,2023-07-04 07:12:41.567,1.0.1,20.0,mmocr,,,,['pytorch'],116.0,113.0,https://pypi.org/project/mmocr,2022-05-05 14:21:18.000,3.0,4800.0,4800.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
409,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,964.0,283.0,226.0,11.0,356.0,3861.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,27,True,2022-04-21 20:41:22.000,2.2.5,32.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,2022-04-21 20:05:56.000,5.0,783164.0,783583.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,20967.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
410,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457000,2023-11-21 23:43:00,614.0,,115.0,76.0,66.0,16.0,120.0,3661.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,27,False,2021-08-23 21:02:05.000,6.0.3,12.0,ftfy,conda-forge/ftfy,,,,16991.0,16991.0,https://pypi.org/project/ftfy,,,4422649.0,4430247.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,281159.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
411,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-02-21 23:30:58.000000,2024-02-21 07:25:31,1402.0,45.0,343.0,71.0,1288.0,93.0,81.0,3314.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,36.0,27,True,2024-02-21 07:38:44.000,1.1,15.0,lit-nlp,conda-forge/lit-nlp,,,,28.0,27.0,https://pypi.org/project/lit-nlp,2024-02-21 06:48:57.000,1.0,2870.0,4513.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,67378.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
412,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-06-05 03:00:37.000000,2022-12-13 03:52:09,2484.0,,455.0,83.0,245.0,61.0,154.0,3020.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,27,False,2022-10-31 14:47:34.183,1.0.1,24.0,fastnlp,,,,,176.0,174.0,https://pypi.org/project/fastnlp,2022-10-31 14:47:34.183,2.0,54315.0,54316.0,,,,,,,,2.0,75.0,,,,,,,,,,,,,,,,,,
413,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1007.0,167.0,215.0,43.0,146.0,2988.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,693.0,675.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,18.0,1829.0,2111.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20335.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
414,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2023-09-14 20:07:18.000000,2021-10-29 06:15:49,2535.0,,412.0,64.0,932.0,315.0,745.0,2848.0,StellarGraph - Machine Learning on Graphs.,37.0,27,False,2021-02-22 06:35:38.731,1.2.1,25.0,stellargraph,,,,['tensorflow'],262.0,254.0,https://pypi.org/project/stellargraph,2021-02-22 06:35:38.731,8.0,4160.0,4160.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
415,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,1.0,264.0,52.0,19.0,34.0,97.0,2784.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45.000,2.3.1,35.0,sweetviz,conda-forge/sweetviz,,,,2042.0,2022.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,20.0,65683.0,66443.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,27367.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
416,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-02-16 16:52:00.000000,2024-02-16 16:52:00,1512.0,20.0,603.0,44.0,28.0,,382.0,2720.0,An Open Toolkit for Knowledge Graph Extraction and Construction published at EMNLP2022 System Demonstrations.,31.0,27,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],20.0,20.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,612.0,612.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
417,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-01-22 22:53:21.000000,2024-01-22 22:53:18,1699.0,1.0,420.0,45.0,351.0,26.0,345.0,2622.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:45.000,3.3.3,70.0,foolbox,conda-forge/foolbox,,,,572.0,558.0,https://pypi.org/project/foolbox,2022-04-02 15:26:45.000,14.0,1724.0,2018.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12671.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
418,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-12-11 14:10:13.000000,2023-12-11 14:10:09,768.0,6.0,598.0,178.0,75.0,23.0,563.0,2603.0,Python sync/async framework for Interactive Brokers API.,36.0,27,True,2023-07-02 12:44:10.283,0.9.86,111.0,ib_insync,conda-forge/ib-insync,,,,28.0,,https://pypi.org/project/ib_insync,2022-11-21 09:32:01.715,28.0,34221.0,34921.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,38517.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
419,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Intel,2019-02-26 10:10:56.000,2024-02-12 11:41:50.000000,2024-02-12 11:41:49,652.0,4.0,282.0,47.0,640.0,144.0,225.0,2271.0,Algorithms for explaining machine learning models.,20.0,27,False,2024-01-22 16:23:03.000,0.9.5,32.0,alibi,,,,,585.0,559.0,https://pypi.org/project/alibi,2024-01-22 16:14:27.000,26.0,22010.0,22010.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
420,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-02-21 19:46:07.000000,2024-02-21 19:14:01,427.0,8.0,783.0,92.0,276.0,165.0,98.0,2256.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",70.0,27,True,2022-09-03 03:41:16.000,0.5.0,10.0,aif360,conda-forge/aif360,,,,384.0,370.0,https://pypi.org/project/aif360,2022-09-03 03:40:40.010,14.0,11164.0,11358.0,https://anaconda.org/conda-forge/aif360,2023-10-14 06:57:34.052,7960.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
421,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,65.0,38.0,96.0,160.0,2168.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,False,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],362.0,338.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,10253.0,10253.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
422,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,255.0,89.0,124.0,33.0,230.0,2154.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 23:06:15.139,0.13.0,32.0,textacy,conda-forge/textacy,,,,1792.0,1677.0,https://pypi.org/project/textacy,2023-04-02 23:06:15.139,115.0,29268.0,30974.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,138208.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
423,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-02-21 23:16:24.000000,2024-02-21 23:13:33,479.0,9.0,311.0,62.0,153.0,7.0,92.0,2082.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2024-02-21 23:16:24.000,3.3.0,22.0,pytextrank,,,,,575.0,575.0,https://pypi.org/project/pytextrank,,,42836.0,42836.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
424,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-01-24 14:27:34.000000,2021-07-16 09:03:20,66.0,,463.0,39.0,43.0,64.0,58.0,2050.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1974.0,1960.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,60533.0,65006.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,484.0,,,,,3.0,254314.0,,,,,,,,,,,,,,,,,,
425,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-02-16 02:07:00.000000,2024-02-16 02:06:53,862.0,13.0,446.0,62.0,325.0,113.0,92.0,1853.0,Library for training machine learning models with privacy for training data.,58.0,27,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,15.0,14013.0,14015.0,,,,,,,,2.0,137.0,,,,,,,,,,,,,,,,,,
