,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
561,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,203.0,28.0,65.0,11.0,83.0,2029.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,False,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],385.0,377.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1268.0,1449.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,8884.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,248.0,43.0,33.0,51.0,90.0,2012.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],192.0,192.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,7176.0,7176.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-02-10 10:58:59.000000,2025-02-10 10:58:55,893.0,2.0,444.0,59.0,364.0,117.0,93.0,1947.0,Library for training machine learning models with privacy for training data.,60.0,24,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,,['tensorflow'],21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,18754.0,18756.0,,,,,,,,2.0,187.0,,,,,,,,,,,,,,,,,,,
564,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2024-12-24 00:31:46.000000,2024-07-10 23:00:11,927.0,,135.0,35.0,447.0,50.0,354.0,1943.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,68.0,67.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,9359.0,9359.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-01-16 19:27:43.000000,2025-01-16 19:27:37,373.0,2.0,285.0,50.0,329.0,269.0,184.0,1909.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,214769.0,214769.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,98.0,45.0,188.0,217.0,1645.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,2109.0,2109.0,,,,,,,,2.0,71.0,,,,,,,,,,,,,,,,,,,
567,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,239.0,50.0,50.0,24.0,91.0,1639.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,457.0,444.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2405.0,4585.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,56728.0,,,,,3.0,70623.0,,,,,,,,,,,,,,,,,,,
568,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,124.0,28.0,31.0,63.0,50.0,1609.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],625.0,618.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,62347.0,62347.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,,277.0,43.0,260.0,77.0,198.0,1578.0,A framework for Privacy Preserving Machine Learning.,39.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],54.0,53.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,652.0,652.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
570,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2025-02-26 19:40:35.000000,2025-02-26 19:34:49,160.0,1.0,167.0,105.0,190.0,39.0,25.0,1514.0,fklearn: Functional Machine Learning.,56.0,24,True,2025-02-26 19:40:35.000,4.0.1,35.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2025-02-26 19:40:35.000,,2318.0,2318.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-02-24 20:48:49.000000,2024-12-18 07:37:03,584.0,9.0,148.0,20.0,340.0,11.0,152.0,1460.0,A standard framework for modelling Deep Learning Models for tabular data.,25.0,24,True,2024-11-29 01:07:50.000,1.1.1,13.0,pytorch_tabular,,,,['pytorch'],9.0,,https://pypi.org/project/pytorch_tabular,2024-11-28 05:14:21.000,9.0,8404.0,8405.0,,,,,,,,1.0,54.0,,,,,,,,,,,,,,,,,,,
572,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-01-23 15:10:02.000000,2025-01-15 20:18:42,210.0,1.0,88.0,34.0,113.0,8.0,18.0,1288.0,A library of reinforcement learning building blocks in JAX.,21.0,24,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],313.0,302.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,11.0,23430.0,23430.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,,,,,,,,,
573,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-02-26 23:24:32.000000,2025-02-26 04:29:39,219.0,14.0,119.0,36.0,34.0,21.0,122.0,1287.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,17.0,24,True,2025-02-26 23:24:32.000,2.3.12,96.0,ngt,,,,,12.0,,https://pypi.org/project/ngt,2025-02-26 23:24:32.000,12.0,2251.0,2251.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,214.0,52.0,461.0,145.0,296.0,1220.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,727.0,727.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
575,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,221.0,70.0,415.0,75.0,147.0,1183.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,181.0,176.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,489.0,489.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
576,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-02-26 16:44:19.000000,2024-11-12 23:19:10,478.0,,212.0,54.0,94.0,59.0,219.0,1118.0,Line based ATR Engine based on OCRopy.,21.0,24,False,2024-11-12 23:23:07.000,2.3.1,45.0,calamari_ocr,,,,,8.0,,https://pypi.org/project/calamari_ocr,2024-11-12 23:23:07.000,8.0,4104.0,4104.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-02-16 03:12:45.397000,2025-01-10 08:22:15,735.0,1.0,152.0,15.0,109.0,30.0,259.0,1042.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,46.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,31946.0,44782.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-02-16 03:12:45.397,718862.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-02-23 22:41:39.000000,2025-01-21 10:21:03,263.0,11.0,119.0,12.0,57.0,37.0,29.0,1015.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,24,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,829.0,799.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,30694.0,48678.0,,,,,,,,3.0,917217.0,,,,,,,,,,,,,,,,,,,
579,Runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-02-27 14:17:01.000000,2025-02-26 14:43:59,2191.0,271.0,38.0,8.0,1737.0,9.0,42.0,1004.0,"The Runhouse Python client. Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,24,True,2025-02-19 16:24:27.000,0.0.41,49.0,runhouse,,,,,1.0,,https://pypi.org/project/runhouse,2025-02-19 16:22:42.000,1.0,29508.0,29510.0,,,,,,,,3.0,69.0,,,,,,,,,,,,,,,,,,,
580,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,178.0,48.0,114.0,58.0,170.0,992.0,Python interface to GPU-powered libraries.,44.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,340.0,317.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,730.0,730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2025-01-29 22:28:23.000000,2025-01-29 22:28:21,569.0,1.0,191.0,47.0,61.0,1.0,68.0,985.0,Training neural models with structured signals.,39.0,24,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],504.0,501.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,5815.0,5815.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,,158.0,33.0,25.0,35.0,236.0,738.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,186.0,182.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,2594.0,2594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2025-02-06 21:36:12.000000,2025-02-06 21:36:09,223.0,2.0,137.0,139.0,92.0,42.0,67.0,673.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,23.0,24,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],248.0,236.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,8986.0,8986.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-02-26 12:51:36.000000,2025-02-26 12:51:29,918.0,15.0,88.0,11.0,787.0,60.0,497.0,661.0,Automated modeling and machine learning framework FEDOT.,38.0,24,True,2024-08-28 11:07:57.000,0.7.4,23.0,fedot,,,,,62.0,57.0,https://pypi.org/project/fedot,2024-08-28 10:34:09.000,5.0,1697.0,1697.0,,,,,,,,2.0,,,aimclub/FEDOT,,,,,,,,,,,,,,,,,
585,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2024-09-03 08:52:17.073000,2022-01-15 18:08:37,1718.0,,73.0,14.0,13.0,44.0,7.0,610.0,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,444341.0,453228.0,https://anaconda.org/conda-forge/whoosh,2024-09-03 08:52:17.073,399959.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
586,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-02-27 12:21:22.000000,2025-02-27 12:21:21,5690.0,20.0,93.0,17.0,783.0,10.0,446.0,461.0,Lightwood is Legos for Machine Learning.,49.0,24,False,2025-02-14 12:01:11.000,25.2.2.0,209.0,lightwood,,,,['pytorch'],82.0,80.0,https://pypi.org/project/lightwood,2025-02-14 12:11:51.000,2.0,6488.0,6488.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
587,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,,1434.0,262.0,69.0,133.0,137.0,6498.0,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,,21.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,,244.0,244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
588,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,,1555.0,137.0,3625.0,74.0,1988.0,5817.0,An Industrial Grade Federated Learning Framework.,101.0,23,True,2024-07-31 11:47:02.000,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-02-24 18:10:24.000000,2025-02-24 18:10:23,1661.0,13.0,842.0,142.0,1606.0,394.0,403.0,5100.0,Simple and Distributed Machine Learning.,121.0,23,True,2025-02-24 18:09:17.000,1.0.10,62.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2024-08-13 17:48:41.449000,2019-05-22 18:27:54,1118.0,,811.0,325.0,89.0,91.0,306.0,3873.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,,172.0,194.0,https://anaconda.org/anaconda/neon,2024-08-13 17:48:41.449,1963.0,,,,,3.0,422.0,,,,,,,,,,,,,,,,,,,
591,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,449.0,89.0,78.0,67.0,137.0,3398.0,Generate embeddings from large-scale graph-structured data.,32.0,23,True,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,,['pytorch'],2.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,2.0,283831.0,283834.0,,,,,,,,2.0,218.0,,,,,,,,,,,,,,,,,,,
592,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,,329.0,53.0,414.0,82.0,106.0,3267.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,,,['pytorch'],60.0,59.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
593,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-12-07 20:40:17.000000,2023-12-07 20:40:17,720.0,,233.0,53.0,36.0,75.0,126.0,3222.0,A GUI for Pandas DataFrames.,14.0,23,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],471.0,457.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,14.0,5479.0,6135.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,32157.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
594,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,20.0,79.0,112.0,180.0,2899.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,23,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,62.0,61.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,879.0,879.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
595,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,133.0,136.0,60.0,128.0,2407.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],69.0,67.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,1733.0,1879.0,,,,,,,,3.0,12904.0,,,,,,,,,,,,,,,,,,,
596,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-07-17 19:00:35.000000,2024-07-17 19:00:21,2319.0,,247.0,39.0,39.0,7.0,115.0,2200.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,23,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,303.0,290.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,5932.0,6479.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,30129.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
597,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2025-02-18 16:00:10.000000,2025-02-18 16:00:10,1294.0,4.0,149.0,33.0,188.0,72.0,150.0,2095.0,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",31.0,23,True,2024-01-20 15:39:17.000,0.9.0,14.0,kp,,,,,,,https://pypi.org/project/kp,2024-01-20 15:33:09.000,,501.0,512.0,,,,,,,,3.0,637.0,,,,,,,,,,,,,,,,,,,
598,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2024-02-06 10:59:55.000000,2024-02-06 10:59:47,125.0,,228.0,43.0,36.0,45.0,24.0,1897.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,23,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],510.0,488.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1535.0,3026.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,68598.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
599,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,214.0,39.0,111.0,56.0,42.0,1735.0,"Large-scale linear classification, regression and ranking in Python.",17.0,23,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],175.0,169.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,7156.0,9656.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,255926.0,,,,,3.0,732.0,,,,,,,,,,,,,,,,,,,
600,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2023-07-06 22:00:38.000000,2022-10-17 19:34:56,1930.0,,294.0,43.0,801.0,72.0,485.0,1662.0,jiant is an nlp toolkit.,60.0,23,False,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,6.0,6.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000,,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
601,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2024-12-25 18:07:02.406000,2022-08-31 13:13:15,103.0,,92.0,38.0,15.0,12.0,27.0,1402.0,A Graph Neural Network Library in Jax.,17.0,23,False,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],285.0,263.0,https://pypi.org/project/jraph,2022-08-12 15:25:29.659,22.0,25131.0,25336.0,https://anaconda.org/conda-forge/jraph,2024-12-25 18:07:02.406,8227.0,,,,,2.0,,,google-deepmind/jraph,,,,,,,,,,,,,,,,,
602,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2023-09-14 02:51:02.000000,2022-05-29 19:09:18,309.0,,197.0,27.0,57.0,27.0,36.0,1323.0,A Toolbox for Adversarial Robustness Research.,21.0,23,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,,,['pytorch'],193.0,188.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,5.0,802.0,802.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
