,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
473,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-09-14 05:03:32.000000,2024-09-14 05:03:32,1368.0,2.0,144.0,26.0,487.0,24.0,141.0,892.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,25,True,2024-08-15 06:25:57.000,2.2.2,59.0,cornac,conda-forge/cornac,,,,269.0,251.0,https://pypi.org/project/cornac,2024-08-15 06:52:10.000,18.0,47820.0,59314.0,https://anaconda.org/conda-forge/cornac,2024-09-13 18:17:19.820,620723.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
474,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,,158.0,33.0,25.0,35.0,236.0,739.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,25,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,184.0,180.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,3028.0,3028.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
475,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-12-04 06:22:16.000000,2024-12-04 06:22:16,575.0,9.0,111.0,17.0,199.0,125.0,139.0,721.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,25,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,47697.0,46917.0,https://pypi.org/project/soundfile,2023-02-15 15:39:00.786,780.0,,162.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,21062.0,,,,,,,,,,,,,,,,,,,,
476,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2024-11-03 15:41:21.000000,2024-11-03 15:40:37,634.0,61.0,102.0,24.0,115.0,4.0,113.0,713.0,Python library for reading audio file metadata.,27.0,25,True,2024-11-03 22:13:25.000,2.0.0,42.0,tinytag,,,,,1223.0,1110.0,https://pypi.org/project/tinytag,2024-11-03 15:25:04.000,113.0,,,,,,,,,,3.0,,tinytag/tinytag,,,,,,,,,,,,,,,,,,,
477,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-11-28 20:13:21.000000,2024-11-28 20:13:20,635.0,12.0,164.0,31.0,228.0,5.0,104.0,643.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,25,True,2024-10-03 19:57:53.000,0.7,13.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],438.0,410.0,https://pypi.org/project/pyriemann,2024-10-03 19:58:27.000,28.0,,299.0,https://anaconda.org/conda-forge/pyriemann,2024-10-04 03:48:24.751,8972.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
478,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2024-10-28 02:06:34.000000,2024-10-21 13:56:46,3772.0,10.0,69.0,46.0,360.0,21.0,399.0,552.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,25,False,2024-03-08 20:13:23.000,5.0.1,71.0,skll,conda-forge/skll,,,['sklearn'],49.0,47.0,https://pypi.org/project/skll,2024-03-08 20:01:40.000,2.0,1252.0,1738.0,https://anaconda.org/conda-forge/skll,2024-03-09 00:32:37.185,18009.0,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,
479,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-12-02 06:12:47.000000,2024-12-02 06:11:10,577.0,15.0,57.0,42.0,332.0,22.0,63.0,319.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-12-02 06:12:47.000,1.8.0,86.0,gokart,,,,,92.0,84.0,https://pypi.org/project/gokart,2024-12-02 06:12:47.000,8.0,4675.0,4675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2024-12-02 20:42:10.000000,2024-12-02 18:49:47,4071.0,485.0,60.0,7.0,366.0,52.0,109.0,270.0,Python recommendation toolkit.,14.0,25,False,2024-02-16 21:04:30.000,0.14.4,25.0,lenskit,conda-forge/lenskit,,,,125.0,119.0,https://pypi.org/project/lenskit,2024-02-16 21:03:49.000,6.0,2404.0,3149.0,https://anaconda.org/conda-forge/lenskit,2024-11-05 21:32:45.433,36514.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
481,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2024-07-06 13:17:45.000000,2024-07-02 22:54:35,200.0,,526.0,82.0,39.0,63.0,27.0,11186.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",16.0,24,False,2024-07-02 22:56:31.000,1.3.0,13.0,prettymaps,conda-forge/prettymaps,,,,60.0,60.0,https://pypi.org/project/prettymaps,2024-07-02 22:56:31.000,,1026.0,1135.0,https://anaconda.org/conda-forge/prettymaps,2024-07-03 13:55:21.192,3832.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,181.0,328.0,337.0,294.0,5801.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,24,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,139.0,139.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,,45.0,,,,,,,,3.0,3849.0,,,,,,,,,,,,,,,,,,,,
483,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-12-02 08:42:25.000000,2024-12-02 08:41:55,522.0,1.0,452.0,64.0,94.0,37.0,88.0,5186.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:29:01.612,0.3.2,12.0,imagededup,,,,['tensorflow'],158.0,153.0,https://pypi.org/project/imagededup,2023-04-28 17:29:01.612,5.0,26886.0,26886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,136.0,43.0,141.0,98.0,4944.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1156.0,1140.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,660.0,672.0,,,,,,,,3.0,970.0,,,,,,,,,,,,,,,,,,,,
485,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2024-03-18 16:23:03.000000,2018-07-25 01:28:08,1796.0,,780.0,272.0,438.0,221.0,329.0,4833.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,24,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],334.0,332.0,https://pypi.org/project/edward,2018-01-22 06:03:05.000,2.0,,0.0,,,,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,,
486,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,,1032.0,92.0,64.0,271.0,270.0,4776.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,33384.0,33384.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
487,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2024-03-16 11:54:12.000000,2022-04-01 13:57:36,131.0,,999.0,147.0,31.0,52.0,77.0,4493.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,24,False,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,,9822.0,9725.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000,97.0,,340.0,https://anaconda.org/conda-forge/vadersentiment,2023-06-16 19:25:16.902,15303.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,727.0,63.0,247.0,130.0,824.0,4174.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,4963.0,4963.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,,897.0,176.0,386.0,34.0,430.0,3845.0,"Facilitating the design, comparison and sharing of deep text matching models.",37.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-11-29 05:56:39.000000,2024-11-29 05:56:39,1677.0,14.0,684.0,44.0,30.0,7.0,571.0,3607.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,24,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],24.0,24.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-12-04 12:32:36.000000,2024-11-29 09:40:42,2878.0,31.0,1240.0,134.0,1135.0,50.0,83.0,3376.0,a distributed deep learning platform.,94.0,24,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,,,81.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,869.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8373.0,3.0,,,,,,,,,,,,,,,,,,,,,
492,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,141.0,240.0,43.0,635.0,3298.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,24,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],460.0,456.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
493,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,111.0,73.0,193.0,118.0,3087.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,167.0,155.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,933.0,991.0,,,,,,,,3.0,4747.0,,,,,,,,,,,,,,,,,,,,
494,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2024-07-03 14:15:42.000000,2021-02-25 05:05:09,452.0,,676.0,108.0,74.0,102.0,123.0,3036.0,Productivity Tools for Plotly + Pandas.,39.0,24,False,2020-03-01 17:42:01.000,0.17.3,28.0,cufflinks,,,,['pandas'],12554.0,12445.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000,109.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
495,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2024-10-23 10:52:14.000000,2024-10-23 10:52:14,3642.0,13.0,524.0,110.0,364.0,388.0,690.0,2872.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",81.0,24,False,2015-03-31 16:33:30.000,2.0,21.0,essentia,,,,,838.0,818.0,https://pypi.org/project/essentia,2024-04-29 15:12:27.000,20.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,21.0,79.0,112.0,179.0,2869.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,58.0,57.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,899.0,899.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,143.0,28.0,200.0,20.0,73.0,2766.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,492.0,466.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,37221.0,40933.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,215301.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
498,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,34.0,695.0,43.0,151.0,2714.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,117.0,113.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,292.0,292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
499,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,93.0,2158.0,215.0,982.0,2705.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,32196.0,32196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-10-23 15:36:38.000000,2023-07-23 14:42:27,191.0,,489.0,38.0,250.0,52.0,290.0,2660.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,24,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,,245.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,8832.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
501,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,617.0,87.0,29.0,25.0,52.0,2380.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,826.0,772.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,54.0,24637.0,24637.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
502,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,,336.0,45.0,57.0,70.0,210.0,2372.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,24,True,2024-01-21 16:17:36.000,1.3.1,35.0,spektral,,,,['tensorflow'],361.0,354.0,https://pypi.org/project/spektral,2024-01-21 16:17:36.000,7.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
503,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2024-09-23 05:35:47.000000,2024-09-23 05:24:01,389.0,1.0,291.0,55.0,14.0,22.0,80.0,2258.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2024-09-23 05:35:47.000,0.2.2,151.0,scattertext,conda-forge/scattertext,,,,647.0,642.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,,1166.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,102623.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,203.0,29.0,65.0,11.0,83.0,2014.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,False,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],380.0,372.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1306.0,1484.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,8381.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
505,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:09:16.000000,2024-06-10 12:07:33,223.0,,197.0,34.0,20.0,4.0,91.0,1748.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,24,True,2024-06-10 12:09:16.000,0.1.905,90.0,autoviz,conda-forge/autoviz,,,,803.0,792.0,https://pypi.org/project/autoviz,2024-06-10 12:09:16.000,11.0,,1745.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,69804.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
506,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,97.0,45.0,188.0,217.0,1642.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,13.0,4.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,5161.0,5161.0,,,,,,,,2.0,69.0,,,,,,,,,,,,,,,,,,,,
507,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2024-07-16 05:54:41.000000,2024-07-16 05:54:41,602.0,,302.0,56.0,118.0,54.0,31.0,1638.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,106.0,105.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1454.0,1454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,238.0,50.0,50.0,23.0,91.0,1628.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,435.0,422.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,,2106.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,51040.0,,,,,3.0,69001.0,,,,,,,,,,,,,,,,,,,,
509,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,123.0,28.0,31.0,63.0,50.0,1596.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],566.0,559.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,134617.0,134617.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
510,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,2.0,274.0,43.0,257.0,77.0,198.0,1552.0,A framework for Privacy Preserving Machine Learning.,39.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],48.0,47.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,391.0,391.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2024-08-14 21:07:18.000000,2024-08-14 20:38:00,159.0,,165.0,104.0,189.0,40.0,25.0,1511.0,fklearn: Functional Machine Learning.,56.0,24,True,2024-08-14 21:07:18.000,4.0.0,34.0,fklearn,,,,,15.0,15.0,https://pypi.org/project/fklearn,2024-08-14 21:07:18.000,,2312.0,2312.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-12-02 01:17:12.000000,2024-10-15 17:52:15,3072.0,10.0,124.0,36.0,374.0,9.0,191.0,1457.0,Multi-class confusion matrix library in Python.,17.0,24,True,2024-10-17 14:28:07.000,4.1,45.0,pycm,,,,,377.0,353.0,https://pypi.org/project/pycm,2024-10-17 14:28:28.000,24.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2024-08-03 19:34:12.000000,2024-08-03 19:34:12,297.0,,231.0,46.0,186.0,53.0,121.0,1400.0,Metric learning algorithms in Python.,23.0,24,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],430.0,423.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,,260.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,13824.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
