,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
514,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,917,178.0,385.0,33.0,429.0,3723,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,['tensorflow'],,66.0,14.0,14.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,66.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
515,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,1.0,695,66.0,247.0,119.0,818.0,3660,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,7025.0,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,7025.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
516,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-10-10 16:20:16.000000,2022-07-15 16:49:30,323.0,,827,40.0,27.0,49.0,108.0,3641,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,['sklearn'],,2816.0,97.0,91.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,2816.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
517,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,524,173.0,49.0,64.0,49.0,3422,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,['tensorflow'],,266.0,48.0,46.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,266.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
518,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-10-06 20:31:55.000000,2022-09-09 14:27:43,166.0,1.0,420,90.0,78.0,55.0,137.0,3144,Generate embeddings from large-scale graph-structured data.,28.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,['pytorch'],143.0,277978.0,3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,277975.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
519,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-11-04 05:04:59.000000,2022-11-04 05:04:59,3431.0,4.0,719,104.0,3840.0,550.0,851.0,2534,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",106.0,24,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,['spark'],,660.0,4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,660.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
520,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,251,57.0,56.0,18.0,49.0,2122,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,['pytorch'],,5396.0,452.0,435.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,5396.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
521,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,225,70.0,20.0,85.0,66.0,1996,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,27808.0,243.0,227.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,27808.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
522,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-09-25 19:11:37.000000,2022-06-27 10:04:15,178.0,,386,36.0,196.0,41.0,230.0,1906,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,['pytorch'],,31498.0,9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,31279.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2413.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
523,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-10-16 06:57:44.000000,2021-05-25 16:49:48,947.0,,221,63.0,58.0,28.0,182.0,1849,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,['tensorflow'],,1193.0,25.0,25.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1193.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
524,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-08-10 23:30:09.000000,2021-01-07 09:40:40,648.0,,270,40.0,34.0,78.0,54.0,1843,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,['sklearn'],20.0,9856.0,163.0,155.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,8.0,9856.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
525,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,38.0,21.0,1750,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,['pytorch'],,18756.0,349.0,326.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,18345.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,19728.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
526,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-10-27 05:25:41.000000,2021-09-20 16:03:46,382.0,,220,40.0,31.0,47.0,89.0,1721,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,['pytorch'],,2362.0,105.0,105.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,2362.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
527,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2022-10-15 11:44:16.000000,2020-07-17 20:19:46,350.0,,111,37.0,10.0,32.0,51.0,1544,"A fast, efficient universal vector embedding utility package.",4.0,24,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,2858.0,269.0,258.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,2858.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
528,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-08-24 17:52:30.000000,2022-08-24 17:52:29,487.0,1.0,325,81.0,86.0,65.0,238.0,1514,bt - flexible backtesting for Python.,27.0,24,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,5914.0,167.0,146.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,5452.0,https://anaconda.org/conda-forge/bt,2022-06-24 15:03:04.364,8785.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
529,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-11-09 22:22:22.000000,2022-10-25 16:58:15,1009.0,152.0,108,27.0,62.0,3.0,24.0,1319,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-10-25 15:59:08.000,0.6.1,27.0,pytorch_toolbelt,,['pytorch'],,7265.0,6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,7265.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
530,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2022-11-10 07:54:20.000000,2022-11-10 03:10:50,842.0,168.0,182,23.0,754.0,70.0,50.0,1189,Pytorch domain library for recommendation systems.,118.0,24,True,2022-10-27 16:21:49.000,0.3.0,77.0,torchrec-nightly-cpu,,,,261.0,,,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,261.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
531,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-10-25 07:46:23.300000,2022-07-05 18:46:07,196.0,,230,1.0,1.0,1.0,,1095,Feature engineering package with sklearn like functionality.,36.0,24,True,2022-10-17 09:52:30.859,1.5.0,33.0,feature_engine,conda-forge/feature_engine,,,152078.0,75.0,,https://pypi.org/project/feature_engine,2022-06-13 15:03:56.000,75.0,151340.0,https://anaconda.org/conda-forge/feature_engine,2022-10-25 07:46:23.300,19933.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
532,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-11-10 14:16:03.000000,2022-08-30 07:47:36,601.0,3.0,187,57.0,451.0,167.0,270.0,1061,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,24,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,['tensorflow'],,745.0,72.0,63.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,745.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
533,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,170,48.0,111.0,50.0,170.0,919,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,581.0,252.0,208.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,581.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
534,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-09-07 10:16:58.000000,2022-09-07 10:16:58,211.0,2.0,158,21.0,23.0,39.0,70.0,889,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,24,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,['sklearn'],,35280.0,259.0,254.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,34927.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,12734.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
535,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2022-11-07 17:38:43.000000,2022-10-28 15:44:01,746.0,3.0,170,21.0,687.0,23.0,136.0,859,"Toolkit for creating, sharing and using natural language prompts.",58.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,2463.0,13.0,13.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,,2463.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
536,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145.0,,154,33.0,23.0,33.0,234.0,724,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,3406.0,146.0,134.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,3406.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
537,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-11-09 23:03:16.000000,2022-11-09 09:08:55,1434.0,44.0,267,53.0,334.0,145.0,195.0,720,Machine learning on FPGAs using HLS.,47.0,24,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,"['tensorflow', 'pytorch']",,878.0,,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,706.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,4481.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
538,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-10-05 02:38:37.000000,2022-09-28 17:12:28,249.0,31.0,79,10.0,310.0,39.0,36.0,448,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,24,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,['sklearn'],,7169.0,352.0,352.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,7096.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
539,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2022-10-28 11:58:36.000000,2022-10-28 08:46:42,446.0,7.0,133,29.0,118.0,16.0,79.0,430,Python machine learning package based on sklearn API for multivariate signal processing and statistical analysis of..,21.0,24,True,2022-07-17 13:51:29.000,0.3,9.0,pyriemann,,,,23597.0,169.0,156.0,https://pypi.org/project/pyriemann,2021-06-27 11:06:01.000,13.0,23597.0,,,,3.0,https://pyriemann.readthedocs.io/en/latest/,,,,,,,,,,,,,,,,,,,,,,,,
540,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2022-10-30 10:45:21.000000,2022-10-19 14:33:31,485.0,62.0,31,10.0,210.0,13.0,33.0,394,Monitor the stability of a Pandas or Spark dataframe.,16.0,24,True,2022-10-19 14:35:12.590,1.4.0,32.0,popmon,,"['pandas', 'spark']",34.0,32386.0,19.0,17.0,https://pypi.org/project/popmon,2022-06-21 19:36:51.000,2.0,32385.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
541,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-11-10 09:10:40.000000,2022-11-06 18:48:20,622.0,59.0,36,14.0,12.0,22.0,36.0,338,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",10.0,24,True,2022-11-06 02:58:58.740,0.7.8,32.0,sklearn-evaluation,,['sklearn'],,2234.0,53.0,51.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2234.0,,,,3.0,,,,,,,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,,
542,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-10-29 09:27:59.277000,2022-01-15 18:08:37,1718.0,,45,10.0,9.0,21.0,2.0,320,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,215174.0,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,213302.0,https://anaconda.org/conda-forge/whoosh,2022-10-29 09:27:59.277,136667.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
543,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-11-02 13:01:48.000000,2022-10-26 00:13:20,711.0,14.0,72,14.0,25.0,1.0,40.0,287,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,12.0,24,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,77190.0,15.0,,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,76067.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,35941.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
544,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2022-09-08 01:21:14.000000,,,,3600,,,119.0,,20465,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",142.0,23,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,['tensorflow'],,8503.0,40.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,40.0,8432.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1142.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
545,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-11-08 19:54:15.000000,2022-11-08 19:54:11,178.0,29.0,417,78.0,33.0,43.0,22.0,8871,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,23,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,309.0,11.0,11.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,221.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,886.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
546,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,658,100.0,32.0,95.0,110.0,3905,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,['tensorflow'],,4011.0,104.0,99.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,4007.0,,,,3.0,,,,,,,,,,,,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,221.0,,,,,,,,,
547,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2022-11-10 12:29:35.000000,2022-03-15 12:13:11,507.0,,311,73.0,813.0,63.0,69.0,3005,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,18.0,23,True,2021-12-21 14:29:03.000,0.4.1,7.0,lit-nlp,conda-forge/lit-nlp,,,2937.0,11.0,11.0,https://pypi.org/project/lit-nlp,2021-12-21 14:20:06.000,,1123.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,47166.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
548,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2022-10-12 19:10:02.000000,2022-10-12 19:04:29,398.0,5.0,292,53.0,409.0,62.0,103.0,2837,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",34.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,['pytorch'],,369.0,14.0,13.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,369.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
549,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2022-03-16 17:52:29.000000,2022-03-16 17:52:29,715.0,,186,53.0,31.0,50.0,117.0,2767,A GUI for Pandas DataFrames.,13.0,23,False,2021-08-14 09:14:51.000,0.2.13,43.0,pandasgui,conda-forge/pandasgui,['pandas'],,4335.0,197.0,192.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,5.0,3677.0,https://anaconda.org/conda-forge/pandasgui,2021-02-13 06:39:51.463,14486.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-10-05 08:02:55.000000,2022-10-05 08:02:50,756.0,3.0,343,92.0,532.0,131.0,92.0,2677,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,37.0,23,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,['tensorflow'],,4055.0,4.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,4.0,4055.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
551,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2022-11-10 03:33:31.000000,2022-11-09 07:52:50,238.0,29.0,260,50.0,189.0,132.0,99.0,2447,LightSeq: A High Performance Library for Sequence Processing and Generation.,13.0,23,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,651.0,3987.0,1.0,,https://pypi.org/project/lightseq,2022-01-26 08:26:27.000,1.0,3969.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
552,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-10-19 04:24:45.000000,2020-01-07 20:53:25,838.0,,413,131.0,134.0,60.0,128.0,2385,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,['tensorflow'],12587.0,805.0,43.0,41.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,599.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
553,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-11-08 12:19:08.000000,2022-10-27 17:18:34,200.0,5.0,118,29.0,184.0,12.0,70.0,2364,HiPlot makes understanding high dimensional data easy.,8.0,23,True,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,45443.0,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,42128.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,109398.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
