,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
447,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-03-16 12:54:55.391000,2021-07-16 09:03:20,66.0,,460,36.0,41.0,63.0,58.0,2020,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1495.0,1481.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,54188.0,59481.0,https://anaconda.org/anaconda/efficientnet,2023-03-16 12:54:55.391,341.0,,,,,3.0,248273.0,,,,,,,,,,,,,,,,,,,
448,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-03-01 20:22:42.000000,2022-07-27 21:58:40,452.0,,305,62.0,137.0,19.0,72.0,1990,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,18.0,26,True,2022-07-27 22:00:22.000,3.2.4,20.0,pytextrank,,,,,382.0,382.0,https://pypi.org/project/pytextrank,,,43473.0,43473.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-03-14 17:59:54.000000,2022-09-28 17:12:28,249.0,,223,25.0,315.0,64.0,37.0,1984,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],495.0,494.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,21777.0,21868.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1820.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
450,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-02-22 15:28:04.000000,2023-01-04 06:06:27,1221.0,,281,55.0,1312.0,229.0,810.0,1673,A toolkit for reproducible reinforcement learning research.,79.0,26,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],69.0,67.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,467.0,467.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-04-23 13:18:48.000000,2023-04-21 06:04:30,1355.0,38.0,299,28.0,365.0,65.0,117.0,1503,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,30.0,26,True,2023-03-03 02:41:24.000,2.2.4post,9.0,pgl,,,,['paddle'],40.0,40.0,https://pypi.org/project/pgl,,,5441.0,5441.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
452,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-04-20 14:53:46.000000,2023-04-20 14:53:46,460.0,4.0,238,49.0,48.0,20.0,91.0,1490,Contextually-keyed word vectors.,19.0,26,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,257.0,244.0,https://pypi.org/project/sense2vec,2022-12-08 12:22:00.117,13.0,3264.0,4873.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,32059.0,,,,,3.0,51842.0,,,,,,,,,,,,,,,,,,,
453,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-02-07 16:54:22.000000,2023-02-07 16:54:18,386.0,2.0,152,26.0,75.0,40.0,33.0,1484,A Python package for time series classification.,13.0,26,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,,379.0,360.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,19.0,90448.0,90863.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,18267.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
454,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-04-26 11:40:40.000000,2023-04-26 11:40:38,555.0,10.0,95,47.0,420.0,51.0,100.0,1475,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,26,True,2023-03-31 14:41:46.000,1.1.7,24.0,hivemind,,,,,61.0,56.0,https://pypi.org/project/hivemind,2023-01-07 15:04:26.425,5.0,3012.0,3012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2023-03-13 19:51:24.000000,2023-01-25 23:36:03,656.0,,233,48.0,310.0,95.0,14.0,1406,Mesh TensorFlow: Model Parallelism Made Easier.,49.0,26,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],835.0,802.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,33.0,28711.0,28711.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-08-19 13:16:19.000000,2022-06-21 11:53:05,286.0,,233,49.0,183.0,53.0,119.0,1325,Metric learning algorithms in Python.,22.0,26,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],277.0,265.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,12.0,25878.0,26122.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,9052.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-03-02 15:10:38.000000,2023-03-02 15:04:42,512.0,2.0,383,31.0,43.0,12.0,113.0,1233,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,26,False,2023-03-02 15:10:38.000,2.3.1,24.0,minisom,,,,,397.0,381.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,16.0,16215.0,16215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-04-24 18:54:57.000000,2023-04-16 10:10:50,2789.0,21.0,155,26.0,640.0,79.0,407.0,1213,A Python library for learning and evaluating knowledge graph embeddings.,35.0,26,True,2023-02-22 18:28:28.000,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,,,2806.0,2810.0,,,,,,,,2.0,157.0,,,,,,,,,,,,,,,,,,,
459,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-01-22 07:25:38.000000,2022-12-24 01:52:28,204.0,,305,47.0,42.0,81.0,110.0,1164,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,26,True,2022-12-24 01:56:46.564,0.9.2,32.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],235.0,230.0,https://pypi.org/project/keras-ocr,2022-12-24 01:56:46.564,5.0,10411.0,27300.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,210.0,,,,,3.0,523363.0,,,,,,,,,,,,,,,,,,,
460,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,169,25.0,35.0,3.0,111.0,1159,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1387.0,1356.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,31.0,11539.0,11539.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
461,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-12-22 14:52:10.000000,2022-12-22 14:52:10,805.0,,144,37.0,214.0,108.0,152.0,1158,Real-time stream processing for python.,48.0,26,True,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,,419.0,382.0,https://pypi.org/project/streamz,2022-07-27 18:09:03.803,37.0,15537.0,24901.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,627442.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
462,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2023-02-10 17:37:45.000000,2023-02-10 17:34:25,45.0,1.0,274,57.0,40.0,16.0,81.0,1125,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,26,True,2023-02-10 17:39:01.461,0.5.2,19.0,stockstats,,,,,856.0,826.0,https://pypi.org/project/stockstats,2022-11-19 14:23:00.863,30.0,11685.0,11685.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-04-26 15:46:00.000000,2023-04-26 15:45:30,580.0,105.0,64,19.0,166.0,42.0,122.0,1098,Elegant easy-to-use neural networks in JAX. https://docs.kidger.site/equinox/.,25.0,26,True,2023-04-25 19:51:01.000,0.10.3,34.0,equinox,,,,['jax'],141.0,125.0,https://pypi.org/project/equinox,2022-11-17 05:45:06.729,16.0,6864.0,6864.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
464,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-11-21 17:15:03.000000,2021-02-12 19:04:59,2079.0,,237,39.0,35.0,65.0,590.0,1068,"pyclustering is a Python, C++ data mining library.",26.0,26,False,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,504.0,472.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,32.0,41632.0,42932.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,51815.0,,,,,3.0,443.0,,,,,,,,,,,,,,,,,,,
465,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-04-26 22:41:14.000000,2023-04-26 22:41:12,563.0,9.0,191,48.0,61.0,1.0,67.0,967,Training neural models with structured signals.,37.0,26,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],330.0,327.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,18974.0,18974.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2023-04-24 11:30:17.000000,2023-04-19 06:34:34,9611.0,62.0,204,35.0,1346.0,185.0,312.0,924,Computations and statistics on manifolds with geometric structures.,79.0,26,True,2022-04-22 22:08:06.000,2.5.0,20.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,,,https://pypi.org/project/geomstats,,,1967.0,2084.0,https://anaconda.org/conda-forge/geomstats,2022-06-01 11:18:18.061,1172.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-04-26 19:16:28.000000,2023-04-18 23:24:44,735.0,19.0,99,29.0,337.0,67.0,266.0,897,BAyesian Model-Building Interface (Bambi) in Python.,32.0,26,True,2023-02-10 02:11:00.867,0.10.0,25.0,bambi,conda-forge/bambi,,,,68.0,63.0,https://pypi.org/project/bambi,2022-12-21 12:51:10.967,5.0,4165.0,4626.0,https://anaconda.org/conda-forge/bambi,2023-02-10 13:49:00.553,20287.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,247,42.0,72.0,103.0,188.0,874,Gaussian Process Optimization using GPy.,49.0,26,True,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,461.0,423.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,38.0,9789.0,9789.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
469,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-04-05 15:21:21.000000,2022-09-28 08:58:38,127.0,,100,21.0,91.0,28.0,69.0,833,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,26,True,2022-07-20 17:19:06.753,1.4.5,20.0,submitit,conda-forge/submitit,,,,1136.0,1125.0,https://pypi.org/project/submitit,2022-07-20 17:19:06.753,11.0,74916.0,75493.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745,18474.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2023-04-25 14:34:11.000000,2023-04-25 14:33:41,2065.0,7.0,192,41.0,532.0,72.0,402.0,827,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,40.0,26,False,2023-03-03 10:33:03.594,2.0.0,45.0,smac,conda-forge/smac,,,,41.0,,https://pypi.org/project/smac,2023-01-07 10:49:12.675,41.0,32168.0,32670.0,https://anaconda.org/conda-forge/smac,2022-09-21 22:16:32.932,12559.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
471,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2023-03-08 23:46:32.000000,2023-03-06 13:54:05,3661.0,2.0,312,67.0,669.0,33.0,515.0,784,The Classical Language Toolkit.,120.0,26,True,2022-10-13 00:35:24.094,1.1.6,202.0,cltk,,,,,277.0,235.0,https://pypi.org/project/cltk,2022-10-13 00:35:24.094,42.0,1665.0,1665.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,,
472,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2023-04-16 16:54:51.486000,2023-04-16 03:21:41,1249.0,13.0,115,26.0,387.0,11.0,109.0,712,A Comparative Framework for Multimodal Recommender Systems.,16.0,26,True,2023-04-16 03:43:00.494,1.15.1,48.0,cornac,conda-forge/cornac,,,,171.0,155.0,https://pypi.org/project/cornac,2022-02-19 03:50:02.000,16.0,37843.0,43930.0,https://anaconda.org/conda-forge/cornac,2023-04-16 16:54:51.486,286132.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
473,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-04-26 13:44:05.000000,2023-04-24 13:26:36,723.0,64.0,45,10.0,88.0,33.0,72.0,705,Visualize large time series data with plotly.py.,10.0,26,True,2023-03-08 16:15:16.000,0.8.3.2,17.0,plotly-resampler,conda-forge/plotly-resampler,,,,236.0,236.0,https://pypi.org/project/plotly-resampler,,,314464.0,315543.0,https://anaconda.org/conda-forge/plotly-resampler,2023-04-10 14:51:47.234,16186.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
474,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-04-27 05:04:05.000000,2023-04-27 05:02:29,492.0,28.0,144,30.0,151.0,7.0,88.0,482,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,25.0,26,True,2023-02-15 09:30:13.000,0.4,10.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,256.0,240.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,16.0,52910.0,52910.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-04-27 09:40:47.000000,2023-04-27 07:27:53,730.0,6.0,68,27.0,311.0,113.0,207.0,476,"Simple, concise geographical visualization in Python.",28.0,26,True,2023-01-17 10:38:11.000,1.9.6,43.0,geoviews,conda-forge/geoviews,,,,673.0,641.0,https://pypi.org/project/geoviews,2023-01-17 09:56:01.356,32.0,4758.0,7451.0,https://anaconda.org/conda-forge/geoviews,2023-01-17 14:38:14.806,164321.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2023-04-25 22:06:24.000000,2023-04-08 22:29:39,129.0,19.0,64,22.0,43.0,30.0,29.0,451,pyspark methods to enhance developer productivity.,13.0,26,True,2023-02-17 21:55:30.000,0.10.0,13.0,quinn,,,,['spark'],62.0,56.0,https://pypi.org/project/quinn,2023-02-17 21:54:00.812,6.0,891726.0,891726.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,
477,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2022-06-30 18:26:21.000000,2019-12-05 08:17:22,46.0,,208,23.0,16.0,45.0,23.0,421,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],6974.0,6693.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,281.0,223458.0,224505.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,37727.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
478,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-04-23 19:40:02.000000,2023-04-23 19:36:56,216.0,1.0,47,14.0,193.0,9.0,180.0,257,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",12.0,26,False,2023-04-23 19:42:01.507,3.7.0,69.0,pystan,conda-forge/pystan,,,,258.0,,https://pypi.org/project/pystan,2022-11-26 14:15:01.276,258.0,2096891.0,2126850.0,https://anaconda.org/conda-forge/pystan,2022-11-28 16:27:26.935,2187071.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2023-04-15 09:46:41.000000,2023-02-15 20:15:59,196.0,17.0,467,77.0,36.0,51.0,26.0,9722,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,25,False,2023-02-15 20:19:00.626,1.0.0,12.0,prettymaps,conda-forge/prettymaps,,,,21.0,21.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,1937.0,2032.0,https://anaconda.org/conda-forge/prettymaps,2023-02-18 18:16:34.802,1430.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-04-18 05:11:58.408000,,,,678,,,488.0,,6798,NumPy & SciPy for GPU.,257.0,25,True,2023-03-30 02:47:01.178,12.0.0,132.0,cupy,conda-forge/cupy,cupy/cupy,,,187.0,,https://pypi.org/project/cupy,2023-01-19 07:50:52.374,187.0,25314.0,87954.0,https://anaconda.org/conda-forge/cupy,2023-04-18 05:11:58.408,2600100.0,https://hub.docker.com/r/cupy/cupy,2023-03-30 06:21:02.487303,11.0,56495.0,3.0,,,,,,,,,,,,,,,,,,,,
481,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-04-27 13:14:44.000000,2023-04-27 13:14:40,1334.0,242.0,299,59.0,1275.0,78.0,401.0,6426,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud..,44.0,25,True,2023-04-12 06:19:17.000,1.1.1,43.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,979,186.0,325.0,334.0,291.0,5719,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,107.0,104.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,443.0,498.0,,,,,,,,3.0,3636.0,,,,,,,,,,,,,,,,,,,
483,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,579,139.0,30.0,55.0,52.0,5385,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1144.0,1144.0,https://pypi.org/project/flashtext,,,850839.0,851281.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,14608.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-03-30 13:58:07.000000,2023-03-29 07:02:37,553.0,5.0,838,124.0,61.0,119.0,74.0,4901,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,579.0,579.0,https://pypi.org/project/Augmentor,,,13367.0,13367.0,,,,,,,,3.0,,,,,,,,,,,-3.0,,,,,,,,,
485,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-04-27 14:19:05.000000,2023-04-27 14:19:05,3095.0,120.0,566,90.0,3411.0,262.0,1172.0,4362,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,81.0,25,True,2023-04-24 12:27:39.000,1.25.0,65.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-01-11 07:30:37.000000,2022-08-23 22:54:23,1046.0,,982,240.0,214.0,51.0,197.0,4160,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,45.0,44.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,434.0,537.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2472.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-03-05 22:07:59.000000,2023-03-05 22:07:59,1158.0,2.0,1346,351.0,56.0,52.0,84.0,3987,Python Algorithmic Trading Library.,11.0,25,True,,,8.0,pyalgotrade,,,,,166.0,145.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,1229.0,1229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
