,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
559,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,238.0,49.0,48.0,22.0,91.0,1573.0,Contextually-keyed word vectors.,19.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,61323.0,3676.0,330.0,316.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,14.0,1603.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35560.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
560,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2023-09-19 07:41:06.631000,2022-12-07 10:32:49,237.0,,267.0,1.0,1.0,1.0,,1529.0,Feature engineering package with sklearn like functionality.,38.0,24,False,2023-09-18 14:50:58.000,1.6.2,38.0,feature_engine,conda-forge/feature_engine,,,,122971.0,96.0,,https://pypi.org/project/feature_engine,2023-09-18 14:50:58.000,96.0,121908.0,https://anaconda.org/conda-forge/feature_engine,2023-09-19 07:41:06.631,43601.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
561,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2024-01-12 21:31:41.000000,2024-01-12 21:34:15,1179.0,11.0,118.0,28.0,68.0,2.0,29.0,1456.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-08-19 14:26:10.000,0.7.0,29.0,pytorch_toolbelt,,,['pytorch'],7.0,6240.0,7.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,7.0,6240.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
562,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,405.0,91.0,165.0,103.0,224.0,1352.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,['tensorflow'],,75.0,43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,75.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
563,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,166.0,32.0,86.0,16.0,32.0,1179.0,"A program for financial portfolio management, analysis and optimisation.",11.0,24,True,2023-09-04 06:57:56.000,0.7.0,15.0,FinQuant,,,,,404.0,88.0,88.0,https://pypi.org/project/FinQuant,2023-09-04 06:57:56.000,,404.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
564,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000000,2023-02-08 02:25:50,604.0,,202.0,54.0,460.0,143.0,293.0,1174.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,['tensorflow'],,826.0,73.0,64.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,826.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
565,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,73.0,415.0,75.0,147.0,1140.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,398.0,169.0,159.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,398.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
566,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2023-11-16 19:55:28.000000,2019-08-16 09:00:15,140.0,,106.0,12.0,20.0,16.0,15.0,1033.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,24,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,333732.0,4803.0,4505.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,298.0,333732.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
567,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-11-17 11:03:05.000000,2023-11-17 10:59:26,412.0,3.0,184.0,34.0,73.0,3.0,86.0,1032.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,['tensorflow'],,3230.0,212.0,203.0,https://pypi.org/project/keract,2022-09-25 14:40:40.377,9.0,3230.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
568,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,173.0,48.0,112.0,52.0,170.0,959.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,585.0,330.0,280.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,50.0,585.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
569,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-01-09 03:56:17.077000,2023-11-09 15:26:22,727.0,1.0,143.0,16.0,100.0,28.0,230.0,912.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,44.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,['pytorch'],,25415.0,75.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,75.0,19721.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,244882.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
570,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,150.0,25.0,154.0,79.0,137.0,761.0,Google maps for Jupyter notebooks.,16.0,24,False,2019-07-21 08:49:48.715,0.9.0,96.0,gmaps,conda-forge/gmaps,,['jupyter'],,9096.0,51.0,4.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,4162.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,310127.0,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,3.0,1058.0,,,,,,,,,,,,,,,
571,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,158.0,33.0,25.0,34.0,235.0,740.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,3125.0,164.0,164.0,https://pypi.org/project/neupy,,,3125.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
572,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-12-29 00:14:59.843000,2023-10-11 13:01:19,594.0,,127.0,16.0,53.0,28.0,121.0,729.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,24,True,2023-10-12 06:54:28.000,1.6.3,43.0,torch-cluster,conda-forge/pytorch_cluster,,['pytorch'],,13290.0,45.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,45.0,11315.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-29 00:14:59.843,86912.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
573,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-08-27 04:36:31.000000,2021-02-11 16:40:18,279.0,,73.0,13.0,48.0,22.0,53.0,692.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,217671.0,1169.0,1140.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000,29.0,217487.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4981.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
574,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,128.0,91.0,43.0,67.0,647.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,22.0,24,False,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,['jupyter'],,12089.0,200.0,185.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,15.0,12089.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
575,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,12.0,67.0,26.0,433.0,10.0,237.0,631.0,torchbearer: A model fitting library for PyTorch.,14.0,24,True,2023-12-01 18:41:20.000,0.5.5,26.0,torchbearer,,,['pytorch'],,414.0,86.0,86.0,https://pypi.org/project/torchbearer,,,414.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
576,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-01-17 00:26:23.000000,2024-01-17 00:25:49,335.0,55.0,85.0,7.0,19.0,3.0,78.0,510.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,17.0,24,True,2024-01-16 01:12:45.000,0.5.3,158.0,featurewiz,,,,,8034.0,64.0,62.0,https://pypi.org/project/featurewiz,2024-01-16 01:12:45.000,2.0,8034.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
577,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,502.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,['spark'],,1699743.0,4275.0,4111.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,164.0,1690023.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,884584.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
578,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-01-11 18:10:25.000000,2024-01-11 18:10:24,962.0,12.0,170.0,24.0,828.0,94.0,383.0,495.0,MONAI Label is an intelligent open source image labeling and learning tool.,57.0,24,True,2023-10-18 15:08:49.000,0.8.0,114.0,monailabel-weekly,,,,69930.0,2582.0,,,https://pypi.org/project/monailabel-weekly,2023-10-01 02:24:07.000,,251.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
579,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-01-14 19:14:51.000000,2024-01-03 08:17:42,657.0,11.0,62.0,30.0,438.0,13.0,91.0,365.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,24,True,2023-07-18 13:09:18.000,4.0.0,40.0,vega,conda-forge/vega,,['jupyter'],,19857.0,87.0,4.0,https://pypi.org/project/vega,2023-04-12 02:09:01.110,83.0,13558.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,573232.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
580,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-11-19 21:07:53.000000,2023-11-19 20:49:10,166.0,13.0,47.0,17.0,2.0,9.0,3.0,364.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,24,True,2023-11-19 21:07:53.000,0.1.1,12.0,suod,,,,,9379.0,501.0,499.0,https://pypi.org/project/suod,2023-11-19 21:07:53.000,2.0,9379.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
581,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-10-20 17:29:31.000000,2023-10-20 17:29:28,575.0,,84.0,29.0,317.0,75.0,27.0,363.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,['tensorflow'],,36296.0,346.0,339.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,36296.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
582,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-01-15 19:34:36.000000,2024-01-15 19:34:31,758.0,21.0,82.0,13.0,30.0,9.0,46.0,354.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,24,True,2023-03-05 05:35:05.094,3.0.1,57.0,pymap3d,conda-forge/pymap3d,,,,57642.0,371.0,348.0,https://pypi.org/project/pymap3d,2023-03-05 05:35:05.094,23.0,56206.0,https://anaconda.org/conda-forge/pymap3d,2023-06-16 19:18:14.535,66090.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
583,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2023-12-13 23:01:05.000000,2023-12-13 23:01:05,2538.0,75.0,56.0,8.0,235.0,29.0,79.0,254.0,Python recommendation toolkit.,13.0,24,False,2022-08-16 20:29:07.512,0.14.2,23.0,lenskit,conda-forge/lenskit,,,,1332.0,100.0,96.0,https://pypi.org/project/lenskit,2022-08-16 20:29:07.512,4.0,712.0,https://anaconda.org/conda-forge/lenskit,2023-06-16 19:23:42.362,23584.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
584,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-01-13 10:31:18.000000,,,,3924.0,,,137.0,,23702.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",142.0,23,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,['tensorflow'],,4368.0,43.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,43.0,4286.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2486.0,3.0,-11.0,,,,,,,,,,,,,,,,,,,,,,
585,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2024-01-11 15:26:20.000000,2022-08-09 13:26:32,565.0,,1273.0,305.0,206.0,67.0,208.0,4604.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,False,,,,,,,,,1884.0,,,,,,,,,,3.0,,,,,,,,,shadowreaver/crypto-signal,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,143203.0,,,,,,,,,,
586,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-01-05 21:48:19.000000,2024-01-05 21:44:56,409.0,3.0,323.0,53.0,413.0,79.0,106.0,3184.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",37.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,,['pytorch'],,168.0,35.0,34.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,168.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
587,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-01-06 04:36:23.000000,2023-11-05 09:58:06,2685.0,18.0,1062.0,132.0,1028.0,53.0,72.0,3044.0,a distributed deep learning platform.,85.0,23,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,,,,59.0,3.0,3.0,,,,,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,734.0,3.0,,,,,,,,,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,5366.0,,,,,,,,,,
588,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,236.0,43.0,110.0,80.0,64.0,2845.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,23,True,2021-07-01 17:11:02.000,1.1.0,10.0,texthero,,,,121.0,8963.0,6.0,,https://pypi.org/project/texthero,2021-07-01 17:11:02.000,6.0,8961.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
589,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2023-12-03 13:55:18.000000,2023-08-24 15:33:37,935.0,,169.0,20.0,74.0,91.0,168.0,2691.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,27.0,23,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,901.0,37.0,36.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,901.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
590,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2023-12-15 03:22:16.000000,2023-12-15 03:22:08,3454.0,2.0,732.0,108.0,3871.0,533.0,855.0,2596.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,23,True,2022-01-25 00:22:00.888,0.11.2,418.0,analytics-zoo,,,['spark'],,298.0,5.0,4.0,https://pypi.org/project/analytics-zoo,2022-08-22 20:19:01.213,1.0,298.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
591,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,129.0,136.0,60.0,128.0,2396.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,['tensorflow'],12716.0,1790.0,54.0,52.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,1621.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
592,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,440.0,65.0,122.0,32.0,350.0,2379.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,['tensorflow'],,39.0,64.0,62.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
593,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,1.0,304.0,28.0,695.0,49.0,150.0,2340.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,23,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,366.0,78.0,77.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,1.0,366.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
594,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,302.0,67.0,78.0,63.0,68.0,2099.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,['pytorch'],,2095.0,29.0,26.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,2095.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
595,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,650.0,82.0,48.0,24.0,64.0,2017.0,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,6179.0,476.0,464.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,6179.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
596,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,238.0,44.0,33.0,51.0,90.0,1901.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,['pytorch'],,2881.0,161.0,161.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,2881.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
597,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,119.0,28.0,31.0,58.0,50.0,1563.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,23,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,['pytorch'],,40804.0,382.0,377.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,5.0,40804.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
598,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108.0,,203.0,45.0,12.0,4.0,51.0,1555.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,False,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,['pytorch'],,6903.0,206.0,204.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,2.0,6903.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
599,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,,302.0,55.0,115.0,54.0,30.0,1469.0,Interpretability and explainability of data and machine learning models.,41.0,23,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,1017.0,87.0,86.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1017.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
