,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,apt_id,yum_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,bitbucket_id
481,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2021-10-21 02:01:28.000000,2021-10-14 00:15:18.000000,160,36.0,47.0,1917.0,318.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,,7.0,7.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,46089.0,46089.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
482,textacy,chartbeat-labs/textacy,,nlp,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000000,2021-05-31 17:18:30.000000,2021-05-31 16:43:05.000000,226,34.0,210.0,1764.0,,"NLP, before and after spaCy.",31.0,22,True,2021-04-12 15:49:48.000000,0.11.0,30.0,textacy,conda-forge/textacy,,,,154.0,,https://pypi.org/project/textacy,2021-04-12 15:49:48.000000,154.0,29802.0,31672.0,https://anaconda.org/conda-forge/textacy,2021-04-13 18:57:20.207000,99129.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
483,HyperTools,ContextLab/hypertools,,data-viz,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000000,2021-07-19 16:15:16.000000,2021-07-19 16:15:16.000000,154,67.0,122.0,1669.0,1599.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,22,True,2021-06-15 19:22:37.000000,0.7.0,20.0,hypertools,,,,,153.0,144.0,https://pypi.org/project/hypertools,2021-06-15 19:22:37.000000,9.0,,0.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
484,reformer-pytorch,lucidrains/reformer-pytorch,,pytorch-utils,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000000,2021-08-25 11:58:14.000000,2021-08-25 11:57:32.000000,215,13.0,103.0,1619.0,244.0,"Reformer, the efficient Transformer, in Pytorch.",10.0,22,True,2021-08-25 11:57:49.000000,1.4.3,138.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-08-25 11:58:14.000000,,12288.0,12288.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
485,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-10-19 08:43:04.000000,2021-10-11 08:44:17.000000,239,82.0,205.0,1516.0,1753.0,Pytorch framework for doing deep learning on point clouds.,29.0,22,True,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,,,['pytorch'],3.0,3.0,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,595.0,595.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
486,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-09-28 21:55:38.000000,2021-09-28 21:55:38.000000,138,12.0,72.0,1493.0,247.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,22,True,2021-05-24 16:45:59.000000,0.0.11,10.0,checklist,,,,['jupyter'],4.0,,https://pypi.org/project/checklist,2021-05-24 16:45:59.000000,4.0,14272.0,14272.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
487,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,102,29.0,51.0,1486.0,350.0,"A fast, efficient universal vector embedding utility package.",4.0,22,False,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,217.0,203.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,4863.0,4863.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
488,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55.000000,185,,49.0,1399.0,108.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,22,True,2021-07-08 19:05:05.000000,1.0.2,10.0,geffnet,,,,['pytorch'],80.0,80.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000000,0.0,7306.0,7306.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
489,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-10-20 21:15:37.000000,2021-09-01 20:28:31.000000,148,19.0,20.0,1345.0,121.0,fklearn: Functional Machine Learning.,38.0,22,True,2021-09-01 20:33:10.000000,1.22.2,21.0,fklearn,,,,,10.0,10.0,https://pypi.org/project/fklearn,2021-09-01 20:33:10.000000,,2878.0,2878.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
490,jiant,nyu-mll/jiant,,nlp,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000000,2021-10-17 21:26:07.000000,2021-10-17 21:25:23.000000,254,61.0,484.0,1342.0,1921.0,jiant is an nlp toolkit.,56.0,22,True,2021-05-10 18:56:39.000000,2.2.0,19.0,jiant,,,,,2.0,2.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000000,,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
491,RecBole,RUCAIBox/RecBole,,recommender-systems,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000000,2021-10-20 03:29:09.000000,2021-10-19 02:54:41.000000,220,43.0,162.0,1330.0,3346.0,"A unified, comprehensive and efficient recommendation library.",40.0,22,True,2021-09-16 13:45:46.000000,1.0.0,6.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2021-09-16 13:45:46.000000,,634.0,701.0,https://anaconda.org/aibox/recbole,2021-09-16 16:45:01.892000,737.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
492,CausalNex,quantumblacklabs/causalnex,,interpretability,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000000,2021-10-15 12:00:37.000000,2021-10-15 11:03:32.000000,143,33.0,86.0,1330.0,117.0,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,22,True,2021-05-11 18:35:56.000000,0.10.0,15.0,causalnex,,,,"['pytorch', 'sklearn']",30.0,30.0,https://pypi.org/project/causalnex,2021-05-11 18:35:56.000000,,2574.0,2574.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
493,FinTA,peerchemist/finta,,financial-data,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000000,2021-10-19 18:06:53.000000,2021-10-19 18:06:53.000000,416,14.0,63.0,1291.0,392.0,Common financial technical indicators implemented in Pandas.,27.0,22,False,2021-04-03 08:51:49.000000,1.3,19.0,finta,,,,,117.0,113.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000000,4.0,7188.0,7188.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
494,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,385,102.0,224.0,1290.0,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,22,False,2019-10-10 10:59:33.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],38.0,37.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,1.0,151.0,151.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
495,lightly,lightly-ai/lightly,,image,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000000,2021-10-21 13:52:52.000000,2021-10-20 10:25:36.000000,76,49.0,196.0,1263.0,521.0,A python library for self-supervised learning on images.,12.0,22,True,2021-10-19 08:43:58.000000,1.1.21,33.0,lightly,,,,['pytorch'],22.0,22.0,https://pypi.org/project/lightly,2021-10-19 08:49:08.000000,0.0,1128.0,1128.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
496,MLBox,AxeldeRomblay/MLBox,,hyperopt,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000000,2021-08-25 15:38:03.000000,2020-08-25 09:26:27.000000,258,15.0,74.0,1260.0,1121.0,MLBox is a powerful Automated Machine Learning python library.,9.0,22,False,2020-08-25 09:32:37.000000,0.8.5,21.0,mlbox,,,,,26.0,26.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000000,,2054.0,2054.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
497,tensorly,tensorly/tensorly,,others,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000000,2021-10-13 17:49:44.000000,2021-10-08 10:01:34.000000,211,38.0,123.0,1102.0,,TensorLy: Tensor Learning in Python.,47.0,22,True,2021-04-15 15:01:47.000000,0.5.1,17.0,tensorly,conda-forge/tensorly,,,,20.0,,https://pypi.org/project/tensorly,2021-04-14 11:18:01.000000,20.0,5499.0,9736.0,https://anaconda.org/conda-forge/tensorly,2020-12-07 22:44:30.386000,173753.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
498,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-09-08 22:25:11.000000,2021-07-15 18:43:58.000000,138,32.0,192.0,1027.0,,A full spaCy pipeline and models for scientific/biomedical documents.,21.0,22,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,,356.0,344.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,33168.0,33168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
499,gplearn,trevorstephens/gplearn,,others,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000000,2021-10-18 05:33:30.000000,2021-10-18 05:33:29.000000,176,43.0,124.0,1025.0,148.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,22,True,2019-06-01 02:04:52.000000,0.4.1,5.0,gplearn,,,,['sklearn'],208.0,194.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000000,14.0,5408.0,5408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
500,geoplotlib,andrea-cuttone/geoplotlib,,geospatial-data,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000000,2021-10-20 12:00:24.000000,2019-05-06 07:06:50.000000,155,30.0,18.0,934.0,159.0,python toolbox for visualizing geographical data and making maps.,8.0,22,False,2016-07-27 14:55:01.000000,0.3.2,4.0,geoplotlib,,,,,125.0,114.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000000,11.0,1135.0,1135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
501,Opacus,pytorch/opacus,,privacy-ml,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000000,2021-10-21 13:27:44.000000,2021-10-15 15:32:31.000000,143,15.0,82.0,910.0,,Training PyTorch models with differential privacy.,34.0,22,True,2021-06-23 16:51:56.000000,0.14.0,9.0,opacus,,,,['pytorch'],54.0,54.0,https://pypi.org/project/opacus,2021-06-23 16:51:56.000000,0.0,24447.0,24449.0,,,,,,,,2.0,40.0,,,,,,,,,,,,,,,,,,,,,
502,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-08-09 08:48:44.275000,2021-06-06 07:18:34.000000,95,10.0,86.0,897.0,557.0,"Extensible, parallel implementations of t-SNE.",10.0,22,True,2021-04-25 19:32:11.000000,0.6.0,21.0,opentsne,conda-forge/opentsne,,,,257.0,253.0,https://pypi.org/project/opentsne,2021-04-25 19:24:59.000000,4.0,,3561.0,https://anaconda.org/conda-forge/opentsne,2021-08-09 08:48:44.275000,121096.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
503,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2021-07-13 12:58:06.000000,2021-07-13 12:58:06.000000,164,49.0,166.0,862.0,1032.0,Python interface to GPU-powered libraries.,45.0,22,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,213.0,143.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,70.0,844.0,844.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
504,Madmom,CPJKU/madmom,,audio,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000000,2021-08-23 20:11:23.000000,2021-08-23 17:19:35.000000,137,54.0,185.0,811.0,1728.0,Python audio and music signal processing library.,20.0,22,True,2018-11-14 14:57:41.000000,0.16.1,11.0,madmom,,,,,186.0,152.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000000,34.0,5811.0,5811.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
505,torch-scatter,rusty1s/pytorch_scatter,,pytorch-utils,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000000,2021-09-16 06:07:04.000000,2021-09-16 06:07:03.000000,87,74.0,193.0,787.0,960.0,PyTorch Extension Library of Optimized Scatter Operations.,17.0,22,True,2021-07-29 04:05:23.000000,2.0.8,28.0,torch-scatter,,,,['pytorch'],32.0,,https://pypi.org/project/torch-scatter,2021-07-29 04:05:23.000000,32.0,26919.0,26919.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
506,kapre,keunwoochoi/kapre,,audio,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000000,2021-09-29 08:29:49.000000,2021-03-25 21:02:44.000000,133,10.0,80.0,774.0,190.0,kapre: Keras Audio Preprocessors.,13.0,22,True,2021-03-18 22:14:02.000000,Kapre-0.3.5,21.0,kapre,,,,['tensorflow'],1134.0,1112.0,https://pypi.org/project/kapre,2020-09-29 18:49:13.000000,22.0,1896.0,1896.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,
507,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143,66.0,136.0,719.0,1380.0,Google maps for Jupyter notebooks.,16.0,22,False,2019-07-21 08:49:48.715000,0.9.0,94.0,gmaps,conda-forge/gmaps,,,['jupyter'],75.0,1.0,https://pypi.org/project/gmaps,2019-07-21 08:49:39.000000,74.0,16638.0,22965.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,245759.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1691.0,,,,,,,,,,,,,,
508,lets-plot,JetBrains/lets-plot,,data-viz,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000000,2021-10-21 14:46:05.000000,2021-10-21 10:36:59.000000,29,69.0,135.0,692.0,2211.0,An open-source plotting library for statistical data.,16.0,22,True,2021-08-16 15:13:33.000000,2.1.0,39.0,lets-plot,,,,,12.0,12.0,https://pypi.org/project/lets-plot,2021-08-16 14:42:27.000000,0.0,1189.0,1193.0,,,,,,,,3.0,110.0,,,,,,,,,,,,,,,,,,,,,
509,Guild AI,guildai/guildai,,ml-experiments,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000000,2021-10-14 17:07:17.000000,2021-10-14 17:06:45.000000,47,114.0,173.0,633.0,4563.0,"Experiment tracking, ML developer tools.",18.0,22,True,2021-10-12 21:28:06.000000,0.7.4,172.0,guildai,,,,,38.0,38.0,https://pypi.org/project/guildai,2021-10-12 21:28:06.000000,,4187.0,4187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
510,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-10-21 14:43:24.000000,2021-10-21 14:43:07.000000,47,63.0,307.0,632.0,2122.0,"Write maintainable, production-ready pipelines using Jupyter or your favorite text editor. Develop locally, deploy to..",19.0,22,True,2021-10-16 04:11:12.000000,0.13.3,58.0,ploomber,,,,,15.0,15.0,https://pypi.org/project/ploomber,2021-10-16 04:11:12.000000,0.0,4172.0,4172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
511,combo,yzhao062/combo,,sklearn-utils,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000000,2021-10-02 13:57:54.000000,2021-10-02 13:57:52.000000,91,9.0,3.0,546.0,207.0,(AAAI' 20) A Python Toolbox for Machine Learning Model Combination.,1.0,22,True,2020-12-23 02:21:49.000000,0.1.2,12.0,combo,,,,"['sklearn', 'xgboost']",412.0,412.0,https://pypi.org/project/combo,2020-12-23 02:21:49.000000,0.0,47024.0,47024.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
512,PyTorch Sparse,rusty1s/pytorch_sparse,,pytorch-utils,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000000,2021-10-18 11:13:14.000000,2021-10-18 11:13:14.000000,62,60.0,122.0,503.0,646.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,17.0,22,True,2021-09-08 09:32:15.000000,0.6.12,24.0,torch-sparse,,,,['pytorch'],34.0,,https://pypi.org/project/torch-sparse,2021-09-08 09:27:37.000000,34.0,20721.0,20721.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
513,PyWaffle,gyli/PyWaffle,,data-viz,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000000,2021-09-29 23:50:34.000000,2021-07-28 14:49:15.000000,77,3.0,11.0,447.0,254.0,Make Waffle Charts in Python.,6.0,22,True,2021-07-28 01:11:09.000000,0.6.3,24.0,pywaffle,,,,,88.0,88.0,https://pypi.org/project/pywaffle,2021-07-28 01:11:09.000000,0.0,1727.0,1727.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
514,Hyperactive,SimonBlanke/Hyperactive,,hyperopt,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000000,2021-10-15 07:20:42.000000,2021-10-15 07:20:42.000000,30,4.0,27.0,310.0,1971.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,4.0,22,True,2021-10-02 11:44:37.000000,3.3.2,59.0,hyperactive,,,,,10.0,10.0,https://pypi.org/project/hyperactive,2021-10-02 11:44:37.000000,0.0,1597.0,1600.0,,,,,,,,3.0,97.0,,,,,,,,,,,,,,,,,,,,,
515,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-06-20 21:19:21.000000,2021-03-29 16:56:48.000000,130,45.0,111.0,308.0,6427.0,Neuroimaging in Python FMRI analysis package.,63.0,22,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,1556.0,3277.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,87780.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
516,SUOD,yzhao062/SUOD,,others,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000000,2021-10-02 14:00:14.000000,2021-10-02 14:00:01.000000,35,4.0,2.0,296.0,144.0,(MLSys' 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,22,False,2021-10-01 18:05:35.000000,0.0.8,9.0,suod,,,,,383.0,383.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000000,,33270.0,33270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
517,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2021-03-15 19:42:45.000000,,24,6.0,,166.0,,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,22,False,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,390.0,,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,2809938.0,2843589.0,https://anaconda.org/conda-forge/cython-blis,2021-01-31 09:13:47.685000,1043198.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
518,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-08-16 22:05:29.000000,2021-05-06 12:01:05.000000,834,76.0,76.0,6711.0,264.0,Visualizations for machine learning datasets.,28.0,21,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,,,['jupyter'],78.0,72.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
519,cuDF,rapidsai/cudf,,gpu-utilities,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000000,2021-10-21 14:50:44.000000,2021-10-21 12:16:13.000000,557,643.0,3469.0,4235.0,,cuDF - GPU DataFrame Library.,224.0,21,True,2021-10-12 20:19:08.000000,21.10.01,18.0,cudf,,,,,4.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000000,4.0,1098.0,1098.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
520,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2021-09-11 18:56:19.000000,2018-08-21 02:42:52.000000,1216,45.0,84.0,3520.0,1156.0,Python Algorithmic Trading Library.,11.0,21,False,,,8.0,pyalgotrade,,,,,115.0,94.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
521,NeMo,NVIDIA/NeMo,,nlp,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000000,2021-10-21 14:09:28.000000,2021-10-21 03:06:37.000000,698,79.0,710.0,3437.0,,NeMo: a toolkit for conversational AI.,111.0,21,True,2021-10-02 00:49:13.000000,1.4.0,43.0,nemo-toolkit,,,,['pytorch'],4.0,,https://pypi.org/project/nemo-toolkit,2021-10-02 00:31:33.000000,4.0,4359.0,4833.0,,,,,,,,3.0,11859.0,,,,,,,,,,,,,,,,,,,,,
522,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05.000000,335,50.0,15.0,3175.0,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,21,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,66.0,60.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,2908.0,2908.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
523,keras-vis,raghakot/keras-vis,,interpretability,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000000,2020-04-20 01:03:13.000000,2020-04-20 01:03:12.000000,602,114.0,99.0,2884.0,195.0,Neural network visualization toolkit for keras.,10.0,21,False,2017-07-06 04:55:04.000000,0.4.1,11.0,keras-vis,,,,['tensorflow'],1419.0,1363.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000000,56.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
