,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
475,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,108.0,71.0,193.0,114.0,3028,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,114.0,102.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,2535.0,2598.0,,,,,,,,3.0,3701.0,,,,,,,,,,,,,,,,,,,
476,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,666,72.0,25.0,117.0,101.0,2948,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,,,['tensorflow'],2365.0,2336.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,2366.0,2366.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-14 00:48:19.000000,2022-11-02 23:51:24,171.0,3.0,318,178.0,75.0,68.0,99.0,2725,A deep learning library for video understanding research.,49.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,11996.0,11996.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-12-20 07:01:45.000000,2022-12-20 07:01:45,3442.0,15.0,719,104.0,3861.0,550.0,854.0,2549,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,25,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,664.0,664.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-01-04 02:00:48.000000,2022-10-05 16:26:03,376.0,,201,46.0,469.0,30.0,70.0,2325,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,84.0,81.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,14222.0,14222.0,,,,,,,,2.0,42.0,,,,,,,,,,,,,,,,,,,
480,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2022-12-02 18:19:22.000000,2022-10-19 10:24:07,1108.0,1.0,324,45.0,54.0,50.0,193.0,2205,Graph Neural Networks with Keras and Tensorflow 2.,24.0,25,True,2022-07-22 15:16:38.000,1.2,33.0,spektral,,,,['tensorflow'],172.0,169.0,https://pypi.org/project/spektral,2022-04-09 13:00:34.000,3.0,4348.0,4348.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
481,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456,36.0,41.0,62.0,58.0,1998,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1245.0,1235.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,47985.0,53547.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,249.0,,,,,3.0,244354.0,,,,,,,,,,,,,,,,,,,
482,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,480,41.0,22.0,66.0,38.0,1910,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2982.0,2933.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,49.0,56098.0,56305.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,7274.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-01-05 11:16:22.000000,2022-08-12 15:43:09,249.0,,180,28.0,53.0,24.0,81.0,1816,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],191.0,185.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,6.0,4753.0,4953.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4823.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-12-17 12:31:40.000000,2022-12-17 12:31:40,2274.0,18.0,224,38.0,29.0,4.0,92.0,1797,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,122.0,119.0,https://pypi.org/project/karateclub,2022-06-04 20:08:27.000,3.0,2873.0,3380.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,15221.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
485,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,160,60.0,65.0,64.0,129.0,1756,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,240.0,230.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,585.0,585.0,,,,,,,,3.0,23.0,,,,,,,,,,,,,,,,,,,
486,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-01-04 06:06:27.000000,2023-01-04 06:06:27,1221.0,1.0,276,55.0,1311.0,229.0,805.0,1586,A toolkit for reproducible reinforcement learning research.,79.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],61.0,59.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,523.0,523.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-11-22 01:40:36.000000,2022-11-22 01:40:30,491.0,4.0,343,79.0,89.0,69.0,243.0,1550,bt - flexible backtesting for Python.,27.0,25,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,,21.0,,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,6161.0,6674.0,https://anaconda.org/conda-forge/bt,2022-11-12 20:42:40.483,10776.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,2.0,234,45.0,44.0,20.0,89.0,1458,Contextually-keyed word vectors.,18.0,25,True,2022-12-08 13:16:53.000,2.0.1,23.0,sense2vec,conda-forge/sense2vec,,,,217.0,206.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,11.0,5117.0,6649.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,30368.0,,,,,3.0,44076.0,,,,,,,,,,,,,,,,,,,
489,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-12-23 14:04:17.000000,2022-10-21 22:59:05,150.0,3.0,160,97.0,172.0,36.0,23.0,1418,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:54:27.214,2.2.1,26.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,3000.0,3000.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
490,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,,226,44.0,306.0,95.0,14.0,1342,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],790.0,758.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,17748.0,17748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-01-02 12:40:05.000000,2022-12-25 21:39:12,1058.0,89.0,113,27.0,64.0,1.0,24.0,1339,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,25,True,2022-12-25 21:42:00.510,0.6.2,28.0,pytorch_toolbelt,,,,['pytorch'],6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,9258.0,9258.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
492,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,405,90.0,165.0,103.0,224.0,1321,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],40.0,39.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,6008.0,6008.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
493,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-01-03 16:00:06.000000,2023-01-03 13:08:32,541.0,21.0,78,46.0,407.0,46.0,96.0,1263,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,27.0,25,True,2022-12-02 21:02:45.446,1.1.4,20.0,hivemind,,,,,29.0,27.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,5745.0,5745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
494,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,216,50.0,84.0,18.0,183.0,1253,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],320.0,309.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,11.0,4919.0,5051.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,4116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,140,28.0,63.0,6.0,70.0,1223,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],929.0,918.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,18021.0,18021.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
496,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,131,32.0,66.0,10.0,45.0,1184,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,25,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],104.0,101.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,3.0,458923.0,459526.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,14490.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
497,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-09-28 09:57:53.000000,2022-09-28 09:57:46,509.0,,365,31.0,43.0,10.0,102.0,1166,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,25,False,2022-02-25 07:50:44.000,2.3.0,23.0,minisom,,,,,336.0,324.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,12.0,11948.0,11948.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-12-28 07:04:38.000000,2022-09-28 17:12:28,249.0,,126,17.0,313.0,44.0,37.0,1150,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,25,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],387.0,387.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,14884.0,14965.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1380.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
499,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-08-01 15:32:54.853000,2022-07-23 22:25:53,4188.0,,285,81.0,633.0,10.0,602.0,1084,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,25,True,2022-07-31 21:00:14.000,2.7.0,30.0,pysal,conda-forge/pysal,,,,32.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,32.0,11085.0,17091.0,https://anaconda.org/conda-forge/pysal,2022-08-01 15:32:54.853,468496.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-12-30 17:11:56.000000,2022-12-30 17:11:25,153.0,3.0,138,28.0,16.0,4.0,58.0,1050,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,25,True,2022-10-03 01:43:19.267,0.1.58,65.0,autoviz,conda-forge/autoviz,,,,323.0,317.0,https://pypi.org/project/autoviz,2022-06-17 13:38:21.000,6.0,52786.0,54211.0,https://anaconda.org/conda-forge/autoviz,2022-10-03 14:11:33.149,24226.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
501,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-12-22 13:31:56.000000,2022-12-21 09:52:21,447.0,3.0,99,19.0,293.0,26.0,237.0,942,Extra blocks for scikit-learn pipelines.,56.0,25,True,2022-11-02 11:39:40.000,0.6.14,40.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],84.0,77.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,19914.0,20685.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,30096.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
502,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-12-22 23:35:58.000000,2022-09-07 10:16:58,211.0,,156,21.0,23.0,42.0,70.0,916,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,25,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],274.0,269.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,23330.0,23687.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,13567.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2023-01-02 10:25:11.000000,2022-07-14 08:00:56,2055.0,,181,39.0,490.0,70.0,347.0,778,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,38.0,25,False,2022-07-14 08:48:38.994,1.4.0,42.0,smac,conda-forge/smac,,,,37.0,,https://pypi.org/project/smac,2022-06-23 10:13:27.000,37.0,27312.0,27779.0,https://anaconda.org/conda-forge/smac,2022-09-21 22:16:32.932,10284.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
504,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-01-04 18:18:16.000000,2023-01-04 18:18:15,649.0,45.0,38,12.0,71.0,24.0,57.0,607,Visualize large time series data with plotly.py.,9.0,25,True,2022-12-02 12:34:39.000,0.8.3,46.0,plotly-resampler,conda-forge/plotly-resampler,,,,58.0,58.0,https://pypi.org/project/plotly-resampler,2022-06-29 16:22:00.000,,24151.0,25075.0,https://anaconda.org/conda-forge/plotly-resampler,2022-08-25 17:33:03.561,11094.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-01-02 23:12:38.000000,2023-01-02 23:12:38,415.0,6.0,91,23.0,71.0,16.0,82.0,577,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",25.0,25,True,2022-03-12 17:51:16.000,1.8.1,37.0,tinytag,,,,,720.0,650.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,70.0,17477.0,17477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2023-01-05 01:32:12.000000,2023-01-04 16:07:57,359.0,61.0,67,30.0,402.0,143.0,167.0,420,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",27.0,25,True,2023-01-02 17:36:18.094,0.10.0,11.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,2022-06-14 23:22:54.000,,18098.0,18098.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-01-05 05:50:34.000000,2021-12-20 23:24:01,1186.0,,141,22.0,594.0,21.0,207.0,414,A package built to support working with spatial data using open source python.,43.0,25,False,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,188.0,181.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,4693.0,5951.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,56618.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
508,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2023-01-04 23:55:26.000000,2023-01-04 21:57:09,808.0,217.0,41,14.0,44.0,63.0,64.0,355,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,25,True,2023-01-04 22:27:01.548,0.8.6,40.0,sklearn-evaluation,,,,['sklearn'],60.0,58.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2604.0,2604.0,,,,,,,,3.0,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,,,
509,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-01-03 15:54:10.000000,2023-01-03 15:53:56,6439.0,12.0,130,36.0,341.0,45.0,111.0,326,Neuroimaging in Python FMRI analysis package.,64.0,25,True,2018-02-19 14:14:08.000,0.4.2,6.0,nipy,conda-forge/nipy,,,,47.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000,47.0,1023.0,2527.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,99328.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,
510,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-12-01 06:51:04.000000,2022-12-01 06:50:58,728.0,31.0,72,14.0,25.0,2.0,40.0,292,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,13.0,25,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,,230.0,215.0,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,87215.0,88387.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,39881.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-12-20 21:49:20.000000,2022-12-20 21:47:12,1064.0,6.0,881,118.0,652.0,238.0,433.0,5105,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,109.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],15.0,14.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,168.0,168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
512,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-12-05 09:42:34.000000,2022-12-05 09:29:28,202.0,1.0,266,62.0,173.0,17.0,54.0,4637,"A data augmentations library for audio, image, text, and video.",26.0,24,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,52.0,49.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1863.0,1863.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2023-01-05 13:24:28.000000,2023-01-05 13:22:42,581.0,9.0,621,97.0,562.0,64.0,342.0,4605,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,54.0,24,True,2021-10-18 13:55:26.000,0.9.3,28.0,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,10970.0,10970.0,,,,,,,,3.0,,,,,,,,,,,,,-3.0,,,,,,,
514,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-09-24 04:09:46.000000,2022-08-23 22:54:23,1046.0,,964,235.0,213.0,46.0,195.0,4049,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,40.0,39.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,407.0,507.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2120.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
