,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
460,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2021-11-20 06:22:47.000000,2021-11-20 06:22:44.000000,242,33.0,41.0,898.0,28.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,23,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,8590.0,401.0,353.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,8590.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-11-12 16:48:40.000000,2021-11-12 16:48:24.000000,160,3.0,57.0,886.0,491.0,Training neural models with structured signals.,30.0,23,True,2020-08-18 00:35:35.000000,1.3.1,7.0,neural-structured-learning,,['tensorflow'],,7623.0,144.0,144.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,0.0,7623.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2021-10-09 06:10:48.000000,2021-10-09 06:09:16.000000,185,1.0,67.0,812.0,64.0,Implementation of the node2vec algorithm.,9.0,23,True,2021-10-09 06:10:48.000000,0.4.4,15.0,node2vec,conda-forge/node2vec,,,184192.0,10.0,,https://pypi.org/project/node2vec,2021-10-09 06:07:52.000000,10.0,183738.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,19553.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
463,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,85,11.0,14.0,795.0,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,331590.0,1693.0,1591.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,331590.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
464,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-12-02 14:02:37.000000,2021-12-02 14:02:23.000000,63,75.0,321.0,765.0,2183.0,"Write maintainable, production-ready pipelines using Jupyter or your favorite text editor. Develop locally, deploy to..",23.0,23,True,2021-11-17 19:15:24.000000,0.13.6,61.0,ploomber,,,,2648.0,21.0,21.0,https://pypi.org/project/ploomber,2021-11-17 19:15:24.000000,0.0,2648.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-12-02 13:46:18.000000,2021-12-02 13:46:18.000000,194,6.0,306.0,692.0,,Search and download Copernicus Sentinel satellite images.,42.0,23,False,2021-08-19 17:37:51.000000,1.1.0,39.0,sentinelsat,,,225.0,10070.0,296.0,252.0,https://pypi.org/project/sentinelsat,2021-08-19 17:37:51.000000,44.0,10067.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
466,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-10-24 19:56:57.000000,2021-10-24 19:30:56.000000,88,19.0,111.0,683.0,1220.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,12.0,23,True,2021-10-24 19:56:57.000000,0.3.7,78.0,explainerdashboard,,,,4466.0,45.0,45.0,https://pypi.org/project/explainerdashboard,2021-10-24 19:56:57.000000,,4466.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
467,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-11-22 12:29:52.000000,2021-11-05 20:24:04.000000,294,194.0,2817.0,632.0,15358.0,An open-source application for biological image analysis.,121.0,23,True,2021-07-22 19:01:42.000000,4.2.1,43.0,cellprofiler,,,1889.0,652.0,5.0,5.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,633.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
468,pickleDB,patx/pickledb,,data-containers,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40.000000,2021-11-09 10:02:37.000000,2019-11-15 03:38:30.000000,106,22.0,39.0,619.0,105.0,pickleDB is an open source key-value store using Python's json module.,12.0,23,False,2019-01-14 18:48:25.000000,0.9.2,20.0,pickledb,,,,11565.0,889.0,777.0,https://pypi.org/project/pickledb,2019-01-14 18:48:25.000000,112.0,11565.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
469,python-ternary,marcharper/python-ternary,,data-viz,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000000,2021-10-21 03:04:53.000000,2021-10-21 03:04:53.000000,127,25.0,90.0,494.0,393.0,Ternary plotting library for python with matplotlib.,27.0,23,True,2021-02-17 18:38:15.000000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,17.0,15616.0,96.0,76.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000000,20.0,14734.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625000,59983.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
470,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2021-06-14 06:11:28.000000,2021-06-14 06:10:09.000000,66,11.0,10.0,423.0,,Find pyspark to make it importable.,14.0,23,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,['spark'],,1317718.0,2292.0,2090.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1308719.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,593964.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
471,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-10-31 16:40:25.000000,2021-02-22 17:29:11.000000,45,7.0,21.0,241.0,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,23,False,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,14223.0,93.0,79.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,14223.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PyStan,stan-dev/pystan,,probabilistics,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094000,2021-10-27 08:33:56.000000,2021-10-21 11:47:11.000000,33,8.0,149.0,140.0,,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,23,False,2021-10-06 01:05:34.000000,3.3.0,65.0,pystan,conda-forge/pystan,,,1352750.0,342.0,,https://pypi.org/project/pystan,2021-10-06 01:05:34.000000,342.0,1329440.0,https://anaconda.org/conda-forge/pystan,2021-09-21 02:32:24.465000,1328699.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
473,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-12-02 01:49:57.000000,2021-12-02 01:21:46.000000,582,107.0,971.0,7617.0,2283.0,Production infrastructure for machine learning at scale.,23.0,22,True,2021-08-05 04:33:35.000000,0.40.0,60.0,cortex,,,,1076.0,0.0,,https://pypi.org/project/cortex,2021-08-05 04:27:22.000000,0.0,1076.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
474,vit-pytorch,lucidrains/vit-pytorch,,image,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000000,2021-11-24 16:13:52.000000,2021-11-24 16:13:52.000000,994,71.0,79.0,6888.0,,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",12.0,22,True,2021-11-23 02:09:31.000000,0.24.2,101.0,vit-pytorch,,['pytorch'],,4615.0,53.0,53.0,https://pypi.org/project/vit-pytorch,2021-11-23 02:09:31.000000,0.0,4615.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PyText,facebookresearch/pytext,,nlp,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000000,2021-11-25 06:45:18.000000,2021-11-25 06:45:15.000000,804,145.0,74.0,6266.0,,A natural language modeling framework based on PyTorch.,215.0,22,True,2020-06-08 23:30:58.000000,0.3.3,13.0,pytext-nlp,,['pytorch'],280.0,163.0,104.0,103.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000000,1.0,156.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
476,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,964,327.0,288.0,5468.0,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,22,False,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,3471.0,870.0,69.0,66.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,800.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
477,deep-daze,lucidrains/deep-daze,,image,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000000,2021-10-19 02:59:23.000000,2021-10-19 02:58:47.000000,270,82.0,71.0,3938.0,,Simple command line tool for text to image generation using OpenAI's CLIP and Siren (Implicit neural representation..,13.0,22,True,2021-10-19 02:59:23.000000,0.10.3,65.0,deep-daze,,,,15531.0,32.0,32.0,https://pypi.org/project/deep-daze,2021-10-19 02:59:23.000000,,15531.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2021-10-03 16:17:32.000000,2020-11-23 17:40:40.000000,331,30.0,59.0,3893.0,460.0,Finding duplicate images made easy!.,10.0,22,False,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,['tensorflow'],,2161.0,22.0,20.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,2161.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
479,torchdiffeq,rtqichen/torchdiffeq,,pytorch-utils,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000000,2021-09-22 21:49:42.000000,2021-09-22 21:49:42.000000,655,27.0,129.0,3801.0,224.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,20.0,22,True,2021-06-02 23:04:51.000000,0.2.2,6.0,torchdiffeq,,['pytorch'],,5916.0,174.0,174.0,https://pypi.org/project/torchdiffeq,2021-06-02 23:04:51.000000,0.0,5916.0,,,,2.0,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,
480,ArrayFire,arrayfire/arrayfire,,gpu-utilities,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000000,2021-11-05 19:29:01.000000,2021-10-15 20:16:28.000000,492,232.0,1258.0,3674.0,5776.0,ArrayFire: a general purpose GPU library.,81.0,22,True,2021-01-08 21:41:09.000000,3.8.0,30.0,arrayfire,,,1706.0,370.0,8.0,,https://pypi.org/project/arrayfire,2021-03-05 17:36:30.000000,8.0,349.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
481,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2021-11-26 00:58:29.000000,2021-11-26 00:58:29.000000,817,26.0,167.0,3623.0,925.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",56.0,22,True,2021-05-10 18:04:30.000000,1.0.3,27.0,tensortrade,,,,652.0,28.0,27.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000000,1.0,652.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
482,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2021-05-18 07:51:15.000000,2020-04-17 09:51:20.000000,831,197.0,253.0,3553.0,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,22,False,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,['tensorflow'],,38356.0,24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,38356.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
483,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24.000000,520,65.0,47.0,3342.0,440.0,Fast and flexible AutoML with learning guarantees.,27.0,22,True,2020-07-09 21:03:28.000000,0.9.0,13.0,adanet,,['tensorflow'],,843.0,43.0,41.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,843.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
484,TRFL,deepmind/trfl,,reinforcement-learning,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000000,2021-08-16 12:19:16.000000,2021-08-16 11:45:18.000000,372,6.0,16.0,3098.0,123.0,TensorFlow Reinforcement Learning.,13.0,22,True,2021-08-16 12:19:16.000000,1.2.0,5.0,trfl,,['tensorflow'],,2093.0,72.0,68.0,https://pypi.org/project/trfl,2021-08-16 12:19:16.000000,4.0,2093.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
485,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-07-19 16:40:30.000000,2020-12-08 16:56:38.000000,1047,437.0,1099.0,2856.0,16205.0,Unified and efficient Machine Learning.,248.0,22,True,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,,,2075.0,,,,,,,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,109405.0,3.0,,shogun/shogun,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1470.0,,,,,,,,,shogun,,,,,,,,,,,
486,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-10-15 20:00:02.000000,2021-09-26 12:16:22.000000,647,28.0,96.0,2741.0,296.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",13.0,22,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,['sklearn'],,1057.0,60.0,54.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,6.0,1057.0,,,,2.0,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,
487,Hummingbird,microsoft/hummingbird,,model-serialisation,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000000,2021-11-15 19:52:56.000000,2021-11-15 19:38:33.000000,203,49.0,173.0,2693.0,,Hummingbird compiles trained ML models into tensor computation for faster inference.,26.0,22,True,2021-08-31 22:55:45.000000,0.4.1,14.0,hummingbird-ml,,,147.0,2405.0,20.0,20.0,https://pypi.org/project/hummingbird-ml,2021-08-31 22:53:58.000000,,2398.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-12-02 01:31:49.000000,2021-12-01 02:34:54.000000,374,12.0,329.0,2599.0,605.0,On-device wake word detection powered by deep learning.,29.0,22,True,2021-11-30 19:16:26.000000,2.0.1,21.0,pvporcupine,,,,647.0,6.0,6.0,https://pypi.org/project/pvporcupine,2021-11-30 19:16:26.000000,0.0,647.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55.000000,669,123.0,358.0,2309.0,6364.0,An Algorithmic Trading Library for Crypto-Assets in Python.,147.0,22,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,545.0,25.0,23.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,545.0,,,,3.0,,,,,,,,,,,,,,,,scrtlabs/catalyst,,,,,,,,,,
490,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2021-09-22 02:27:34.000000,2020-03-16 04:26:47.000000,190,14.0,23.0,2294.0,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,22,False,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,2008.0,229.0,226.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,1692.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,8236.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Mars,mars-project/mars,,others,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000000,2021-12-02 13:28:54.000000,2021-12-02 11:35:55.000000,285,142.0,781.0,2288.0,991.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",38.0,22,True,2021-10-23 17:50:11.000000,0.7.5,100.0,pymars,,,,1840.0,0.0,,https://pypi.org/project/pymars,2021-10-23 17:50:11.000000,0.0,1840.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
492,STUMPY,TDAmeritrade/stumpy,,time-series-data,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000000,2021-11-26 21:08:38.000000,2021-11-26 21:08:20.000000,193,31.0,240.0,2009.0,,STUMPY is a powerful and scalable Python library for modern time series analysis.,26.0,22,True,2021-11-20 21:33:28.000000,1.10.0,23.0,stumpy,conda-forge/stumpy,,,267824.0,0.0,,https://pypi.org/project/stumpy,2021-11-20 21:30:59.000000,0.0,266750.0,https://anaconda.org/conda-forge/stumpy,2021-11-20 22:08:06.805000,33311.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
493,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-11-30 01:16:44.000000,2021-11-24 22:03:54.000000,211,21.0,105.0,2009.0,,DDSP: Differentiable Digital Signal Processing.,29.0,22,True,2021-11-22 18:43:52.000000,1.7.0,38.0,ddsp,,['tensorflow'],,1176.0,17.0,17.0,https://pypi.org/project/ddsp,2021-11-22 18:40:07.000000,,1176.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
494,SRU,asappresearch/sru,,pytorch-utils,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2021-06-29 18:11:30.000000,2021-05-19 15:52:48.000000,293,53.0,66.0,2004.0,400.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,22,True,2021-05-18 16:13:10.000000,2.6.0,32.0,sru,,['pytorch'],,2862.0,19.0,17.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000000,2.0,2862.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
495,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2021-11-25 12:36:04.000000,2021-11-25 12:36:04.000000,161,36.0,48.0,1946.0,327.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,39144.0,7.0,7.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,39144.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
496,aim,aimhubio/aim,,ml-experiments,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000000,2021-12-02 15:25:48.000000,2021-12-02 13:26:28.000000,105,110.0,160.0,1826.0,,Aim an easy-to-use and performant open-source experiment tracker.,20.0,22,True,2021-11-25 05:02:34.000000,3.1.1,104.0,aim,,,,26113.0,44.0,42.0,https://pypi.org/project/aim,2021-11-25 05:36:27.000000,2.0,26113.0,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
497,Pillow-SIMD,uploadcare/pillow-simd,,image,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000000,2021-08-02 11:34:58.000000,2020-06-02 14:50:14.000000,72,12.0,57.0,1686.0,,The friendly PIL fork.,310.0,22,False,2020-01-02 05:19:26.000000,7.0.0,35.0,pillow-simd,,,,28713.0,539.0,489.0,https://pypi.org/project/pillow-simd,2020-01-26 14:30:27.000000,50.0,28713.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
498,reformer-pytorch,lucidrains/reformer-pytorch,,pytorch-utils,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000000,2021-11-06 23:09:00.000000,2021-11-06 23:08:22.000000,220,13.0,104.0,1643.0,245.0,"Reformer, the efficient Transformer, in Pytorch.",10.0,22,True,2021-11-06 23:09:00.000000,1.4.4,139.0,reformer-pytorch,,['pytorch'],,20550.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000000,,20550.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-11-09 18:19:26.000000,2021-11-09 18:19:21.000000,250,87.0,208.0,1608.0,1774.0,Pytorch framework for doing deep learning on point clouds.,29.0,22,True,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,['pytorch'],,735.0,4.0,4.0,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,735.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Torchmeta,tristandeleu/pytorch-meta,,pytorch-utils,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000000,2021-09-20 16:06:33.000000,2021-09-20 16:03:46.000000,181,31.0,87.0,1502.0,382.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,22,True,2021-09-20 16:06:33.000000,1.8.0,28.0,torchmeta,,['pytorch'],,794.0,76.0,76.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000000,,794.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
