,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
443,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2025-03-25 16:00:53.903000,2023-06-20 13:16:50,391.0,,166.0,24.0,82.0,51.0,36.0,1804.0,A Python package for time series classification.,14.0,27,False,2023-06-18 12:36:11.801,0.13.0,19.0,pyts,conda-forge/pyts,,,,848.0,803.0,https://pypi.org/project/pyts,2023-06-18 12:36:11.801,45.0,118107.0,118869.0,https://anaconda.org/conda-forge/pyts,2025-03-25 16:00:53.903,31257.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
444,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2025-03-25 16:01:41.621000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1751.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,27,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],236.0,233.0,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,6984.0,7080.0,https://anaconda.org/conda-forge/farm,2025-03-25 16:01:41.621,4547.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2025-03-25 16:01:12.414000,2023-08-12 06:34:27,161.0,,289.0,51.0,89.0,24.0,191.0,1666.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,27,False,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],716.0,697.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,19.0,15447.0,15608.0,https://anaconda.org/conda-forge/gplearn,2025-03-25 16:01:12.414,9222.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
446,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2025-03-11 10:43:49.000000,2025-03-11 10:43:45,620.0,7.0,432.0,30.0,52.0,18.0,134.0,1489.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,27,False,2025-02-26 10:09:27.000,2.3.5,29.0,minisom,,,,,833.0,793.0,https://pypi.org/project/minisom,2025-02-26 10:09:27.000,40.0,25560.0,25560.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
447,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,312.0,72.0,742.0,58.0,168.0,1482.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,421.0,419.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,2.0,1140.0,1140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2025-03-26 10:22:52.000000,2025-01-13 01:13:14,3082.0,3.0,126.0,35.0,390.0,15.0,191.0,1471.0,Multi-class confusion matrix library in Python.,18.0,27,True,2025-01-14 14:11:24.000,4.2,46.0,pycm,,,,,403.0,379.0,https://pypi.org/project/pycm,2025-01-14 14:11:48.000,24.0,38989.0,38989.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-03-25 16:22:26.798000,2023-11-06 15:20:05,206.0,,332.0,47.0,44.0,101.0,116.0,1443.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,27,False,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],686.0,678.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,24642.0,60310.0,https://anaconda.org/anaconda/keras-ocr,2025-03-25 16:22:26.798,377.0,,,,,3.0,1925709.0,,,,,,,,,,,,,,,,,,,
450,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-03-25 16:01:34.007000,2025-02-12 20:53:06,689.0,2.0,169.0,49.0,165.0,25.0,385.0,1414.0,moDel Agnostic Language for Exploration and eXplanation.,27.0,27,False,2025-02-12 20:48:06.000,1.7.2,29.0,dalex,conda-forge/dalex,,,,219.0,212.0,https://pypi.org/project/dalex,2025-02-12 20:48:06.000,7.0,25629.0,26061.0,https://anaconda.org/conda-forge/dalex,2025-03-25 16:01:34.007,21610.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
451,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,,219.0,42.0,259.0,68.0,214.0,1407.0,Python audio and music signal processing library.,24.0,27,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,502.0,475.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,3550.0,3550.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2024-08-06 17:18:34.000000,2023-06-06 09:46:40,415.0,,334.0,40.0,302.0,32.0,200.0,1317.0,A research toolkit for particle swarm optimization in Python.,45.0,27,False,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,528.0,506.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,22.0,41483.0,41483.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,,177.0,25.0,36.0,1.0,116.0,1268.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,27,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1841.0,1820.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,21.0,102764.0,102764.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
454,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2025-02-13 22:55:49.000000,2025-02-13 22:55:48,1530.0,2.0,280.0,64.0,110.0,38.0,59.0,1262.0,Model analysis tools for TensorFlow.,59.0,27,True,2024-11-27 19:31:49.000,0.47.1,59.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",19.0,,https://pypi.org/project/tensorflow-model-analysis,2024-12-05 02:06:57.000,19.0,90787.0,90787.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
455,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,,268.0,32.0,38.0,1.0,500.0,1254.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,27,True,2024-06-19 01:15:40.000,0.41.4,211.0,ktrain,,,,['tensorflow'],576.0,572.0,https://pypi.org/project/ktrain,2024-06-19 01:15:40.000,4.0,6501.0,6501.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-03-25 16:01:22.157000,2024-02-29 13:41:11,1144.0,,244.0,61.0,249.0,5.0,367.0,997.0,Search and download Copernicus Sentinel satellite images.,44.0,27,False,2023-03-10 17:53:00.587,1.2.1,41.0,sentinelsat,conda-forge/sentinelsat,,,,667.0,633.0,https://pypi.org/project/sentinelsat,2017-03-06 02:33:09.000,34.0,29399.0,30092.0,https://anaconda.org/conda-forge/sentinelsat,2025-03-25 16:01:22.157,36593.0,,,,,3.0,331.0,,,,,,,,,,,,,,,,,,,
457,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-03-17 19:16:36.000000,2025-03-17 19:16:35,947.0,3.0,215.0,56.0,104.0,39.0,179.0,987.0,Input pipeline framework.,29.0,27,True,2024-10-28 22:13:18.000,1.16.0,58.0,tensorflow-transform,,,,['tensorflow'],18.0,,https://pypi.org/project/tensorflow-transform,2024-10-28 22:32:45.000,18.0,239291.0,239291.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2025-03-26 21:00:53.000000,2025-03-21 15:50:28,16707.0,4.0,391.0,46.0,1662.0,309.0,3001.0,970.0,An open-source application for biological image analysis.,146.0,27,True,2024-09-27 21:18:50.000,4.2.8,35.0,cellprofiler,,,,,29.0,27.0,https://pypi.org/project/cellprofiler,2024-09-16 19:44:11.000,2.0,1237.0,1300.0,,,,,,,,3.0,8471.0,,,,,,,,,,,,,,,,,,,
459,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,175.0,31.0,86.0,88.0,123.0,930.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 16:24:47.000,0.2.0,7.0,scikit-multilearn,,,,['sklearn'],2032.0,2007.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,25.0,92704.0,92704.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
460,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2025-03-25 16:00:02.675000,2025-02-25 03:39:37,1327.0,1.0,149.0,48.0,59.0,21.0,71.0,863.0,Computer Vision in Python.,35.0,27,True,2024-07-17 21:10:14.000,1.4.18,63.0,mahotas,conda-forge/mahotas,,,,1525.0,1462.0,https://pypi.org/project/mahotas,2024-07-17 21:10:14.000,63.0,30043.0,40723.0,https://anaconda.org/conda-forge/mahotas,2025-03-25 16:00:02.675,608783.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2025-03-25 16:01:52.758000,2021-02-11 16:40:18,279.0,,84.0,12.0,51.0,23.0,53.0,840.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,27,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,6508.0,6431.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000,77.0,1107148.0,1107369.0,https://anaconda.org/conda-forge/pysbd,2025-03-25 16:01:52.758,9064.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-03-25 21:56:59.000000,2025-03-25 21:56:25,905.0,4.0,148.0,27.0,100.0,47.0,76.0,641.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,27,True,2024-10-01 23:08:54.000,1.16.0,44.0,ml-metadata,,,,,711.0,680.0,https://pypi.org/project/ml-metadata,2024-10-01 23:08:54.000,31.0,108843.0,108884.0,,,,,,,,3.0,2989.0,,,,,,,,,,,,,,,,,,,
463,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2025-03-25 16:00:47.587000,2023-08-23 17:20:54,1241.0,,160.0,17.0,717.0,42.0,208.0,514.0,A package built to support working with spatial data using open source python.,44.0,27,False,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,426.0,409.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,22592.0,23854.0,https://anaconda.org/conda-forge/earthpy,2025-03-25 16:00:47.587,89603.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
464,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2025-03-25 16:01:07.335000,2019-12-05 08:17:22,46.0,,215.0,21.0,17.0,46.0,23.0,426.0,scikit-learn inspired API for CRFsuite.,6.0,27,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8443.0,8304.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,388712.0,389416.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2025-03-25 16:01:07.335,41583.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
465,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2025-03-27 00:12:19.000000,2025-03-27 00:12:13,5117.0,794.0,65.0,6.0,484.0,38.0,146.0,284.0,Python recommendation toolkit.,36.0,27,False,2025-03-12 17:48:24.000,2025.2.0,50.0,lenskit,conda-forge/lenskit,,,,142.0,131.0,https://pypi.org/project/lenskit,2025-03-12 17:48:24.000,11.0,4007.0,4808.0,https://anaconda.org/conda-forge/lenskit,2025-03-25 16:01:30.111,41653.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
466,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2025-03-25 16:01:58.486000,2025-03-04 14:59:10,239.0,37.0,546.0,77.0,40.0,63.0,34.0,11583.0,Draw pretty maps from OpenStreetMap data! Built with osmnx +matplotlib + shapely.,19.0,26,False,2025-03-03 21:33:02.000,1.4.2,17.0,prettymaps,conda-forge/prettymaps,,,,70.0,70.0,https://pypi.org/project/prettymaps,2025-03-03 21:33:02.000,,1315.0,1444.0,https://anaconda.org/conda-forge/prettymaps,2025-03-25 16:01:58.486,4922.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1246.0,186.0,213.0,32.0,534.0,9752.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56.000,0.0.9,1.0,,,,,,21.0,21.0,,,,,340.0,,,,,,,,3.0,17018.0,,,,,,,,,,,,,,,,,,,
468,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,180.0,328.0,337.0,294.0,5811.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,26,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,148.0,148.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,1221.0,1265.0,,,,,,,,2.0,3882.0,,,,,,,,,,,,,,,,,,,
469,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-03-10 06:40:29.000000,2025-03-10 06:40:29,1696.0,7.0,699.0,45.0,36.0,7.0,592.0,3825.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,33.0,26,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],24.0,24.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,1684.0,1684.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-03-25 16:00:41.205000,2024-10-16 14:45:12,235.0,,324.0,88.0,102.0,51.0,32.0,3569.0,Python library that makes it easy for data scientists to create charts.,27.0,26,True,2024-10-16 14:48:03.000,5.0.1,27.0,chartify,conda-forge/chartify,,,,90.0,81.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,1913.0,2391.0,https://anaconda.org/conda-forge/chartify,2025-03-25 16:00:41.205,36345.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,1.0,412.0,154.0,86.0,105.0,101.0,3409.0,A deep learning library for video understanding research.,58.0,26,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,60270.0,60270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,140.0,240.0,43.0,635.0,3309.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],460.0,456.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,737.0,737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
473,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-03-25 16:01:04.616000,2021-06-22 10:51:48,116.0,,478.0,95.0,49.0,65.0,254.0,2869.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,26,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,768.0,747.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,2629.0,2994.0,https://anaconda.org/conda-forge/neuralcoref,2025-03-25 16:01:04.616,21551.0,,,,,3.0,1174.0,,,,,,,,,,,,,,,,,,,
474,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-03-25 16:00:59.724000,2020-03-16 04:26:47,75.0,,236.0,62.0,42.0,37.0,24.0,2805.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,26,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,1339.0,1334.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,49893.0,58898.0,https://anaconda.org/conda-forge/knockknock,2025-03-25 16:00:59.724,18010.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,,477.0,94.0,44.0,91.0,240.0,2768.0,Learning to Rank in TensorFlow.,36.0,26,True,2024-03-18 21:00:38.000,0.5.5,23.0,tensorflow_ranking,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,73532.0,73532.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-11-15 23:43:58.000000,2024-11-15 23:43:54,3557.0,,334.0,152.0,1184.0,35.0,60.0,2745.0,Neural Network Libraries.,76.0,26,True,2024-05-29 05:14:17.000,1.39.0,79.0,nnabla,,,,,44.0,,https://pypi.org/project/nnabla,2024-05-29 02:51:02.000,44.0,6056.0,6067.0,,,,,,,,3.0,1041.0,,,,,,,,,,,,,,,,,,,
477,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2025-03-25 16:01:57.676000,2023-07-23 14:42:27,191.0,,495.0,37.0,252.0,52.0,292.0,2729.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,42070.0,42328.0,https://anaconda.org/conda-forge/pytorch-tabnet,2025-03-25 16:01:57.676,10067.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
478,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,167.0,94.0,136.0,358.0,2519.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,30.0,28.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,655.0,655.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Intel,2019-02-26 10:10:56.000,2025-03-20 00:24:17.000000,2025-03-05 13:26:44,670.0,2.0,252.0,53.0,679.0,151.0,225.0,2474.0,Algorithms for explaining machine learning models.,24.0,26,False,2024-04-18 15:30:25.000,0.9.6,34.0,alibi,,,,,768.0,743.0,https://pypi.org/project/alibi,2024-04-18 15:29:10.000,25.0,13597.0,13597.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
480,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,257.0,33.0,149.0,24.0,146.0,2464.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,292.0,283.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,9.0,27836.0,27842.0,,,,,,,,3.0,345.0,,,,,,,,,,,,,,,,,,,
481,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,338.0,75.0,55.0,170.0,68.0,2329.0,Multilingual text (NLP) processing toolkit.,26.0,26,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1492.0,1443.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,49.0,49690.0,49690.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2025-03-25 16:00:23.403000,2024-09-23 05:24:01,389.0,,291.0,54.0,14.0,22.0,80.0,2288.0,Beautiful visualizations of how language differs among document types.,14.0,26,True,2024-09-23 05:35:47.000,0.2.2,151.0,scattertext,conda-forge/scattertext,,,,664.0,659.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,11443.0,12645.0,https://anaconda.org/conda-forge/scattertext,2025-03-25 16:00:23.403,109390.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,250.0,65.0,63.0,32.0,199.0,2200.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,26,False,2024-02-28 15:44:03.000,2.1.0,15.0,ampligraph,,,,['tensorflow'],67.0,65.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,1842.0,1842.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
