,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
495,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-07-20 17:25:54.000000,2022-06-22 17:55:57,1056.0,9.0,830,110.0,636.0,190.0,432.0,4967,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,103.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,['pytorch'],,237.0,13.0,12.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,237.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
496,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-07-21 13:14:26.000000,2022-04-15 10:35:39,10410.0,,1310,139.0,2820.0,456.0,834.0,4376,An Industrial Grade Federated Learning Framework.,74.0,24,True,2022-04-18 14:23:38.000,1.8.0,34.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
497,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-07-21 14:22:00.000000,2022-07-21 13:35:31,2610.0,158.0,502,82.0,2878.0,202.0,1015.0,3945,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,77.0,24,True,2022-06-22 14:31:03.000,1.15.0,54.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
498,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,908,178.0,385.0,33.0,429.0,3681,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,['tensorflow'],,99.0,11.0,11.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,99.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
499,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2021-08-25 09:25:32.000000,2021-08-25 09:25:32,838.0,,690,67.0,246.0,111.0,815.0,3587,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",112.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,7685.0,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,7685.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
500,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,522,172.0,49.0,63.0,49.0,3409,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,['tensorflow'],,568.0,46.0,44.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,568.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
501,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-07-15 16:49:30.000000,2022-07-15 16:49:30,323.0,5.0,784,40.0,26.0,46.0,107.0,3373,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,['sklearn'],,1661.0,88.0,82.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,1661.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
502,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-07-13 13:08:08.000000,2022-02-10 08:43:04,2099.0,,525,147.0,232.0,23.0,626.0,3149,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,24,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,['tensorflow'],,1847.0,,,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,,1847.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
503,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2022-07-14 20:39:32.000000,2022-07-14 20:37:20,392.0,12.0,274,55.0,406.0,51.0,102.0,2708,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",32.0,24,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,['pytorch'],,663.0,10.0,9.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,663.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
504,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-07-07 07:51:54.000000,2022-06-01 01:54:06,3427.0,1.0,713,104.0,3834.0,560.0,846.0,2521,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",105.0,24,True,2022-01-25 00:20:26.000,0.11.2,385.0,analytics-zoo,,['spark'],,6666.0,4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,6666.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
505,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-07-21 03:45:18.000000,2022-07-05 08:38:04,195.0,4.0,118,29.0,174.0,13.0,68.0,2325,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2022-05-31 09:00:35.000,0.1.33,109.0,hiplot,conda-forge/hiplot,,,25218.0,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,21972.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,94135.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
506,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,595,87.0,29.0,23.0,51.0,2110,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,133343.0,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,133343.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
507,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-06-23 08:04:00.000000,2021-05-25 16:49:48,947.0,,209,62.0,58.0,24.0,182.0,1792,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,['tensorflow'],,1306.0,23.0,23.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1306.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
508,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-07-19 05:46:51.000000,2022-06-27 10:04:15,178.0,5.0,358,36.0,191.0,44.0,212.0,1782,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2021-02-02 08:05:11.000,3.1.1,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,['pytorch'],,17442.0,9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,17264.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,1248.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
509,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-04-07 20:49:55.000000,2021-01-07 09:40:40,648.0,,245,41.0,33.0,75.0,54.0,1761,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,['sklearn'],20.0,8907.0,142.0,134.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,8.0,8907.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
510,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,37.0,21.0,1729,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,['pytorch'],,14926.0,333.0,310.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,14550.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,16559.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
511,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-07-21 01:31:26.000000,2021-09-28 21:55:38,247.0,,163,28.0,44.0,12.0,81.0,1695,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,['jupyter'],,7356.0,148.0,145.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,3.0,7164.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,3458.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
512,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-05-05 20:54:50.000000,2021-10-19 18:06:53,392.0,,529,77.0,47.0,20.0,63.0,1673,Common financial technical indicators implemented in Pandas.,27.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,7089.0,241.0,235.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,6.0,7089.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
513,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-07-12 16:35:40.000000,2022-07-12 16:33:27,1885.0,8.0,240,39.0,65.0,4.0,112.0,1642,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,22.0,24,True,2022-07-12 16:35:40.000,0.53.0,45.0,torch-geometric-temporal,,['pytorch'],,1899.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,1899.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
514,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-07-14 04:12:27.000000,2022-07-06 00:54:07,157.0,1.0,180,46.0,55.0,21.0,89.0,1588,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,24,True,2021-11-11 15:15:32.000,0.11.0,16.0,causalnex,,"['pytorch', 'sklearn']",,1952.0,52.0,50.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,1952.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
515,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108.0,,194,44.0,12.0,3.0,51.0,1479,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,24,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,['pytorch'],,14047.0,120.0,119.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,14047.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
516,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2022-07-20 02:39:55.000000,2022-07-20 02:39:51,161.0,5.0,197,48.0,79.0,31.0,35.0,1395,"Simple tools for logging and visualizing, loading and training.",36.0,24,True,2019-11-15 12:57:59.000,0.0.5.1,3.0,torchnet,,['pytorch'],,10085.0,37.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,37.0,10085.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
517,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-07-18 08:58:06.000000,2022-07-18 08:58:04,857.0,26.0,104,27.0,51.0,2.0,22.0,1266,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-06-27 19:59:57.000,0.5.1,24.0,pytorch_toolbelt,,['pytorch'],,16176.0,6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,16176.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
518,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2022-07-20 15:36:53.000000,2022-07-20 15:36:49,930.0,75.0,165,30.0,16.0,10.0,100.0,1175,A library for graph deep learning research.,33.0,24,False,2022-07-14 07:05:26.000,1.0.0,10.0,dig,,,,420.0,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,8.0,420.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
519,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-06-01 09:54:05.000000,2022-06-01 09:54:02,628.0,12.0,141,44.0,151.0,19.0,348.0,1075,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2021-11-08 12:22:11.000,1.4.1,23.0,dalex,conda-forge/dalex,,,14345.0,52.0,49.0,https://pypi.org/project/dalex,2021-11-08 12:22:11.000,3.0,14118.0,https://anaconda.org/conda-forge/dalex,2021-07-17 15:59:19.192,4095.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
520,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2021-12-31 19:41:11.000000,2021-12-24 18:36:59,781.0,,134,33.0,210.0,103.0,145.0,1072,Real-time stream processing for python.,45.0,24,True,2021-10-04 14:47:39.000,0.6.3,16.0,streamz,conda-forge/streamz,,,16030.0,335.0,306.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,29.0,10072.0,https://anaconda.org/conda-forge/streamz,2021-10-04 16:06:59.119,345590.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
521,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-07-20 13:01:46.000000,2022-07-20 13:01:45,512.0,22.0,67,44.0,374.0,43.0,86.0,1068,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,23.0,24,True,2022-06-20 19:02:33.000,1.1.0,16.0,hivemind,,,,5485.0,11.0,9.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,5485.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
522,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-07-21 15:14:45.000000,2022-07-21 14:07:20,5399.0,123.0,206,44.0,1570.0,107.0,758.0,1044,cuGraph - RAPIDS Graph Analytics Library.,88.0,24,True,2022-07-12 16:29:17.000,22.06.01,20.0,cugraph,conda-forge/libcugraph,,,655.0,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,97.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,8379.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
523,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2022-07-19 22:09:54.692000,2022-07-13 21:08:21,1009.0,5.0,121,14.0,44.0,23.0,249.0,1043,PyTorch Extension Library of Optimized Scatter Operations.,21.0,24,True,2021-10-22 11:01:13.000,2.0.9,29.0,torch-scatter,conda-forge/pytorch_scatter,['pytorch'],,36427.0,43.0,,https://pypi.org/project/torch-scatter,2021-10-22 11:01:13.000,43.0,32716.0,https://anaconda.org/conda-forge/pytorch_scatter,2022-07-19 22:09:54.692,92787.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
524,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-07-15 16:14:56.000000,2022-06-24 08:45:02,767.0,42.0,131,15.0,86.0,31.0,95.0,1041,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,21.0,24,True,2022-06-15 13:24:56.000,0.25.1,28.0,audiomentations,,,,3285.0,150.0,149.0,https://pypi.org/project/audiomentations,2022-06-15 13:24:56.000,1.0,3285.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
525,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,169,47.0,111.0,50.0,170.0,906,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,634.0,240.0,196.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
526,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-07-18 18:38:01.000000,2022-07-03 17:24:25,651.0,56.0,79,22.0,85.0,11.0,24.0,856,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",11.0,24,True,2022-07-03 02:51:46.000,.1.3.2,26.0,imodels,,,,13096.0,22.0,20.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,13096.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
527,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2022-07-09 14:15:15.000000,2022-07-09 14:15:15,490.0,2.0,141,36.0,66.0,82.0,95.0,761,A scikit-learn based module for multi-label et. al. classification.,17.0,24,True,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,['sklearn'],,79721.0,819.0,801.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,18.0,79721.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
528,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2022-07-21 15:12:01.000000,2022-07-14 15:27:58,1225.0,8.0,108,22.0,575.0,49.0,503.0,719,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",39.0,24,True,2022-02-10 15:54:11.000,0.12.0,41.0,icevision,,,,3764.0,5.0,,https://pypi.org/project/icevision,2022-02-10 15:54:11.000,5.0,3764.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
529,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145.0,,153,33.0,23.0,32.0,234.0,712,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,2900.0,146.0,134.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,12.0,2900.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
530,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-07-19 16:52:11.000000,2022-07-12 16:59:53,1817.0,98.0,53,18.0,213.0,80.0,251.0,527,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,24,True,2022-04-15 23:19:03.000,0.7.0,23.0,neuraxle,,,,437.0,35.0,34.0,https://pypi.org/project/neuraxle,2022-04-15 21:08:21.000,1.0,437.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
531,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,43.0,90,9.0,14.0,4.0,14.0,498,Make Waffle Charts in Python.,6.0,24,True,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,10288.0,145.0,143.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,2.0,10154.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,5783.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
532,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2022-02-11 17:17:32.393000,2022-02-11 07:59:35,77.0,,67,8.0,17.0,12.0,11.0,443,Find pyspark to make it importable.,15.0,24,True,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,['spark'],,2440866.0,2737.0,2601.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,136.0,2431619.0,https://anaconda.org/conda-forge/findspark,2022-02-11 17:17:32.393,675076.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
533,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/nccr-itmo/FEDOT,https://github.com/nccr-itmo/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-07-21 14:49:49.000000,2022-07-21 10:14:02,611.0,54.0,48,7.0,438.0,90.0,244.0,417,Automated modeling and machine learning framework FEDOT.,23.0,24,True,2022-03-28 16:29:46.000,0.5.2,12.0,fedot,,,,617.0,23.0,23.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,617.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
534,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2022-07-19 17:56:58.000000,2022-07-08 08:39:01,423.0,130.0,28,9.0,198.0,18.0,26.0,359,Monitor the stability of a Pandas or Spark dataframe.,15.0,24,True,2022-07-08 08:40:32.430,1.0.0,28.0,popmon,,"['pandas', 'spark']",28.0,18223.0,16.0,14.0,https://pypi.org/project/popmon,2022-06-21 19:36:51.000,2.0,18222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
535,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-24 17:54:54.000000,2022-03-24 17:54:49,569.0,,70,23.0,305.0,55.0,26.0,326,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,['tensorflow'],,147456.0,165.0,164.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,147456.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
536,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-06-20 08:36:36.900000,2022-01-15 18:08:37,1718.0,,40,9.0,8.0,19.0,2.0,254,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,174798.0,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,173120.0,https://anaconda.org/conda-forge/whoosh,2022-06-20 08:36:36.900,115820.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
