,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
542,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-04-07 20:49:55.000000,2021-01-07 09:40:40,648.0,,232,41.0,33.0,70.0,54.0,1666,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],131.0,124.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,7.0,7562.0,7562.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,
543,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-04-21 02:56:59.000000,2022-03-23 16:53:36,173.0,3.0,333,35.0,178.0,38.0,195.0,1664,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2021-02-02 08:05:11.000,3.1.1,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],7.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,7.0,16686.0,16769.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,333.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
544,bonobo,python-bonobo/bonobo,data-pipelines,,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000,2022-04-06 18:44:11.000000,2021-03-10 15:44:00,981.0,,125,59.0,236.0,95.0,108.0,1505,Extract Transform Load for Python 3.5+.,37.0,24,False,2019-05-16 13:19:48.000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,163.0,130.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000,33.0,5977.0,5977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-04-17 08:31:26.000000,2022-04-17 08:31:26,1219.0,2.0,255,52.0,1308.0,205.0,802.0,1431,A toolkit for reproducible reinforcement learning research.,78.0,24,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],38.0,36.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,385.0,385.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
546,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-04-18 15:14:20.000000,2022-04-18 15:14:20,138.0,4.0,157,87.0,150.0,22.0,22.0,1393,fklearn: Functional Machine Learning.,43.0,24,True,2021-12-30 01:18:22.000,2.0.0,24.0,fklearn,,,,,12.0,12.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,5384.0,5384.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
547,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-02-15 16:29:36.000000,2021-10-18 05:33:29,148.0,,194,51.0,77.0,49.0,130.0,1126,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,24,True,2019-06-01 02:04:52.000,0.4.1,6.0,gplearn,conda-forge/gplearn,,,['sklearn'],249.0,239.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000,10.0,4478.0,4571.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:21.371,2061.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
548,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2022-04-11 10:01:03.000000,2022-03-31 18:40:56,285.0,12.0,62,43.0,162.0,33.0,35.0,1112,Python task queue using Redis.,25.0,24,True,2021-12-02 17:42:13.000,0.16,26.0,tasktiger,,,,,32.0,22.0,https://pypi.org/project/tasktiger,2021-12-02 18:08:25.000,10.0,1313.0,1313.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2021-12-31 19:41:11.000000,2021-12-24 18:36:59,781.0,,133,32.0,210.0,103.0,145.0,1052,Real-time stream processing for python.,45.0,24,True,2021-10-04 14:47:39.000,0.6.3,16.0,streamz,conda-forge/streamz,,,,316.0,287.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,29.0,12800.0,17760.0,https://anaconda.org/conda-forge/streamz,2021-10-04 16:06:59.119,272832.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-04-08 07:17:59.000000,2022-04-08 07:17:13,1201.0,26.0,75,28.0,59.0,16.0,12.0,1050,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,24,True,2022-04-08 07:17:59.000,0.4.147,123.0,labml,,,,,50.0,44.0,https://pypi.org/project/labml,2022-04-08 07:17:59.000,6.0,3641.0,3641.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-03-25 19:01:53.000000,2022-03-25 19:01:51,616.0,18.0,130,45.0,149.0,13.0,333.0,1034,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2021-11-08 12:22:11.000,1.4.1,23.0,dalex,conda-forge/dalex,,,,39.0,36.0,https://pypi.org/project/dalex,2021-11-08 12:22:11.000,3.0,10870.0,11076.0,https://anaconda.org/conda-forge/dalex,2021-07-17 15:59:19.192,3096.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2022-01-07 14:52:00.000000,2022-01-07 14:51:56,41.0,,256,52.0,34.0,8.0,77.0,985,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,24,True,2022-01-07 11:43:24.000,0.4.1,16.0,stockstats,,,,,470.0,441.0,https://pypi.org/project/stockstats,2022-01-07 11:43:24.000,29.0,8789.0,8789.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-04-21 14:42:11.000000,2022-04-20 19:10:34,5276.0,134.0,186,43.0,1432.0,109.0,696.0,982,cuGraph - RAPIDS Graph Analytics Library.,82.0,24,True,2022-04-06 17:09:08.000,22.04.00,18.0,cugraph,conda-forge/libcugraph,,,,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,231.0,778.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,6570.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
554,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2022-04-04 17:59:21.000000,2022-03-25 09:21:45,1004.0,34.0,108,14.0,36.0,23.0,232.0,958,PyTorch Extension Library of Optimized Scatter Operations.,19.0,24,True,2021-10-22 11:01:13.000,2.0.9,29.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],43.0,,https://pypi.org/project/torch-scatter,2021-10-22 11:01:13.000,43.0,30502.0,33789.0,https://anaconda.org/conda-forge/pytorch_scatter,2022-03-21 15:08:01.652,72335.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
555,whylogs,whylabs/whylogs,data-pipelines,,https://github.com/whylabs/whylogs,https://github.com/whylabs/whylogs,Apache-2.0,2020-08-14 23:25:32.000,2022-04-20 19:42:38.000000,2022-04-20 19:42:37,946.0,74.0,50,22.0,397.0,67.0,81.0,949,Open standard for end-to-end data and ML monitoring for any scale in any infrastructure.,29.0,24,True,2022-04-19 17:53:46.000,0.7.5,135.0,whylogs,,,,,2.0,,https://pypi.org/project/whylogs,2022-04-19 17:56:39.000,2.0,9329.0,9331.0,,,,,,,,3.0,50.0,,,,,,,,,,,,,,,,,,,
556,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,2.0,171,47.0,111.0,50.0,168.0,885,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,223.0,179.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,588.0,588.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
557,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146,26.0,154.0,67.0,136.0,734,Google maps for Jupyter notebooks.,16.0,24,False,2019-07-21 08:49:48.715,0.9.0,95.0,gmaps,conda-forge/gmaps,,,['jupyter'],45.0,1.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,9853.0,15455.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,255318.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1275.0,,,,,,,,,,,,
558,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-04-21 05:23:36.000000,2022-04-19 14:59:18,591.0,78.0,70,23.0,77.0,8.0,22.0,725,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",10.0,24,True,2022-04-16 16:22:51.000,1.2.6,22.0,imodels,,,,,12.0,12.0,https://pypi.org/project/imodels,2022-04-16 16:22:51.000,,2367.0,2367.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-04-20 23:33:51.000000,2022-04-20 06:08:40,671.0,20.0,86,12.0,48.0,32.0,143.0,619,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,24.0,24,True,2022-03-11 15:20:49.000,0.6.13,25.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],37.0,,https://pypi.org/project/torch-sparse,2022-03-11 15:20:49.000,37.0,25895.0,29647.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-04-06 03:31:02.094,82544.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
560,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-04-19 03:49:21.000000,2022-04-19 03:49:10,1710.0,58.0,53,19.0,210.0,80.0,236.0,514,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,24,True,2022-04-15 23:19:03.000,0.7.0,23.0,neuraxle,,,,,32.0,31.0,https://pypi.org/project/neuraxle,2022-04-15 21:08:21.000,1.0,636.0,636.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-24 17:54:54.000000,2022-03-24 17:54:49,569.0,2.0,67,23.0,305.0,55.0,26.0,323,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],138.0,137.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,191426.0,191426.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-03-14 21:30:23.000000,2022-01-15 18:08:37,1718.0,,39,9.0,8.0,15.0,2.0,214,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,174128.0,175581.0,https://anaconda.org/conda-forge/whoosh,2021-11-05 17:24:41.315,95915.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-04-16 16:42:13.000000,2022-02-11 11:53:32,3328.0,2.0,789,231.0,106.0,44.0,613.0,4604,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,63.0,23,True,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,,,31.0,,,,,,,,3.0,1404.0,,,,,,,,,,,,,,,,,,,
564,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:50.000000,2022-03-13 19:08:59,231.0,2.0,302,73.0,37.0,89.0,73.0,4160,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,13.0,23,True,2022-03-13 19:09:50.000,0.11.1,67.0,deep-daze,,,,,37.0,37.0,https://pypi.org/project/deep-daze,2022-03-13 19:09:50.000,,2396.0,2396.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2022-03-05 07:01:42.664000,2019-05-22 18:27:54,1118.0,,832,333.0,89.0,90.0,306.0,3862,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,1.0,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,1.0,50.0,67.0,https://anaconda.org/anaconda/neon,2022-03-05 07:01:42.664,1003.0,,,,,3.0,325.0,,,,,,,,,,,,,,,,,,,
566,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,615,98.0,32.0,88.0,109.0,3527,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],86.0,81.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,4751.0,4756.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,207.0,3.0,,,,,,,,,,,,,,,,,,,,
567,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2022-04-21 06:14:24.000000,2022-03-15 12:13:11,507.0,1.0,297,73.0,605.0,63.0,65.0,2898,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,18.0,23,True,2021-12-21 14:29:03.000,0.4.1,7.0,lit-nlp,conda-forge/lit-nlp,,,,10.0,10.0,https://pypi.org/project/lit-nlp,2021-12-21 14:20:06.000,,1283.0,3040.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,33385.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-02-10 01:50:51.000000,2020-01-07 20:53:25,838.0,,413,132.0,131.0,60.0,128.0,2389,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],42.0,40.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,913.0,1142.0,,,,,,,,3.0,12377.0,,,,,,,,,,,,,,,,,,,
569,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,434,67.0,122.0,38.0,328.0,2292,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,True,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],52.0,50.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,299,68.0,78.0,55.0,67.0,2038,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,True,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,,['pytorch'],21.0,18.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,2317.0,2317.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
571,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2022-04-09 02:14:46.000000,2021-07-08 14:31:20,102.0,,196,48.0,11.0,27.0,71.0,1990,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,23,True,2021-07-08 14:32:09.000,2.1.3,31.0,sweetviz,conda-forge/sweetviz,,,,5.0,,https://pypi.org/project/sweetviz,2021-07-08 14:32:09.000,5.0,78755.0,79419.0,https://anaconda.org/conda-forge/sweetviz,2021-07-09 00:00:54.236,9305.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-01-10 12:07:24.000000,2021-09-20 16:03:46,382.0,,201,39.0,30.0,41.0,89.0,1605,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,True,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],88.0,88.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,1535.0,1535.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
573,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-01-28 14:45:25.910000,2022-01-22 19:25:00,2206.0,3.0,185,38.0,18.0,,72.0,1579,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,13.0,23,False,2022-01-22 19:35:55.000,_10203,102.0,karateclub,conda-forge/karateclub,,,,84.0,82.0,https://pypi.org/project/karateclub,2022-01-22 19:34:31.000,2.0,3138.0,3537.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,8389.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
574,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,299,95.0,45.0,185.0,216.0,1569,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,23,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,3.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,3.0,2653.0,2653.0,,,,,,,,3.0,38.0,,,,,,,,,,,,,,,,,,,
575,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2022-01-30 01:28:10.000000,2022-01-30 01:22:30,743.0,7.0,198,38.0,110.0,51.0,42.0,1543,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],107.0,101.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,2359.0,4742.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2021-11-13 15:37:21.493,162930.0,,,,,3.0,225.0,,,,,,,,,,,,,,,,,,,
576,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46,350.0,,105,37.0,9.0,30.0,51.0,1512,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,233.0,222.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,3373.0,3373.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55,108.0,,194,44.0,11.0,2.0,51.0,1462,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],101.0,100.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,14650.0,14650.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
578,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,98,29.0,31.0,49.0,50.0,1377,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,23,True,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],134.0,132.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,2.0,10060.0,10060.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
579,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2021-08-16 11:44:51.000000,2021-08-16 11:44:51,454.0,,219,44.0,41.0,19.0,88.0,1365,Contextually-keyed word vectors.,17.0,23,True,2021-04-19 07:05:28.000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,,,143.0,135.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,8.0,3450.0,4825.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,24651.0,,,,,3.0,27866.0,,,,,,,,,,,,,,,,,,,
580,Pypeline,cgarciae/pypeln,data-pipelines,,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000,2022-04-02 05:56:31.000000,2022-01-06 15:29:14,238.0,,80,37.0,35.0,15.0,43.0,1329,Concurrent data pipelines in Python .,12.0,23,True,2022-01-06 15:32:49.000,0.4.9,36.0,pypeln,conda-forge/pypeln,,,,9.0,,https://pypi.org/project/pypeln,2022-01-06 15:32:39.000,9.0,9362.0,9632.0,https://anaconda.org/conda-forge/pypeln,2022-01-06 18:29:36.168,5684.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2022-02-10 00:14:04.000000,2020-08-25 09:26:27,1121.0,,262,64.0,44.0,18.0,74.0,1309,MLBox is a powerful Automated Machine Learning python library.,9.0,23,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,28.0,28.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,2073.0,2073.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
