,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,helm_id,brew_id,apt_id,yum_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,dnf_id,yay_id,snap_id,new_addition
537,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,216,48.0,480.0,45.0,70.0,2562,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,24,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,140.0,137.0,https://pypi.org/project/m2cgen,13191.0,13192.0,,,,,,,,3.0,52.0,2022-04-26 01:24:34.000,3.0,,,,,,,,,,,,,,,,,,,
538,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2023-06-29 10:33:56.000000,2023-06-26 22:09:23,933.0,5.0,154,19.0,69.0,77.0,161.0,2538,FFCV: Fast Forward Computer Vision (and other ML workloads!).,27.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,26.0,25.0,https://pypi.org/project/ffcv,811.0,811.0,,,,,,,,3.0,,2022-01-28 20:40:22.000,1.0,,,,,,,,,,,,,,,,,,,
539,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,703,167.0,94.0,124.0,358.0,2426,An Algorithmic Trading Library for Crypto-Assets in Python.,151.0,24,False,,,,enigma-catalyst,,,,,25.0,25.0,https://pypi.org/project/enigma-catalyst,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
540,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-06-29 00:50:23.000000,2023-04-25 15:44:45,186.0,4.0,421,36.0,222.0,43.0,249.0,2191,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],10.0,,https://pypi.org/project/pytorch-tabnet,31387.0,31648.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,4701.0,,,,,3.0,,2022-09-19 23:03:34.148,10.0,,,,,,,,,,,,,,,,,,,
541,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,324,79.0,54.0,151.0,68.0,2185,Multilingual text (NLP) processing toolkit.,26.0,24,False,,,,polyglot,,,,,1039.0,1039.0,https://pypi.org/project/polyglot,67348.0,67348.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
542,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-06-18 22:58:51.000000,2023-02-18 15:22:01,1930.0,,303,39.0,79.0,34.0,121.0,2123,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,26.0,24,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],4.0,,https://pypi.org/project/torch-geometric-temporal,2054.0,2054.0,,,,,,,,2.0,,2022-09-04 16:10:00.738,4.0,,,,,,,,,,,,,,,,,,,
543,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,287,66.0,14.0,25.0,46.0,2105,Stand-alone language identification system.,9.0,24,False,,,,langid,,,,,5529.0,5529.0,https://pypi.org/project/langid,319044.0,319044.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
544,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-03-09 09:14:59.000000,2023-03-08 18:29:46,1478.0,,230,66.0,58.0,30.0,185.0,1955,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,24,True,2023-03-08 18:54:25.000,2.0.0,12.0,ampligraph,,,,['tensorflow'],39.0,39.0,https://pypi.org/project/ampligraph,847.0,847.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
545,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2023-03-31 11:02:13.000000,2023-03-31 11:02:08,522.0,,172,36.0,106.0,52.0,124.0,1907,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,23.0,24,True,2023-06-28 00:49:00.564,2023.6.28,594.0,kubric-nightly,,,,,3.0,3.0,https://pypi.org/project/kubric-nightly,15486.0,15486.0,,,,,,,,3.0,,2022-07-06 00:47:00.000,,,,,,,,,,,,,,,,,,,,
546,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2023-01-29 22:06:26.764000,2023-01-29 22:01:19,871.0,,125,34.0,406.0,62.0,325.0,1666,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,True,2023-01-29 22:05:17.000,1.1.4.2,23.0,orbit-ml,,,,,28.0,27.0,https://pypi.org/project/orbit-ml,116814.0,116814.0,,,,,,,,3.0,,2023-01-29 22:06:26.764,1.0,,,,,,,,,,,,,,,,,,,
547,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2023-06-16 19:17:34.578000,2023-03-23 14:35:34,422.0,,281,75.0,728.0,53.0,64.0,1556,An end-to-end PyTorch framework for image and video classification.,77.0,24,True,2023-03-21 05:24:19.000,0.7.0,18.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],4.0,,https://pypi.org/project/classy_vision,1708.0,2142.0,https://anaconda.org/conda-forge/classy_vision,2023-06-16 19:17:34.578,17812.0,,,,,3.0,,2023-03-21 05:15:00.935,4.0,,,,,,,,,,,,,,,,,,,
548,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2023-06-12 21:51:21.000000,2022-10-17 19:34:56,1930.0,,283,47.0,800.0,67.0,485.0,1530,jiant is an nlp toolkit.,60.0,24,True,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,3.0,3.0,https://pypi.org/project/jiant,160.0,160.0,,,,,,,,3.0,,2021-05-10 18:56:39.000,,,,,,,,,,,,,,,,,,,,
549,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-06-27 17:26:57.000000,2023-06-27 17:26:57,1066.0,40.0,238,33.0,34.0,18.0,160.0,1516,A library for graph deep learning research.,47.0,24,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,301.0,301.0,,,,,,,,2.0,,2015-08-23 10:30:20.000,8.0,,,,,,,,,,,,,,,,,,,
550,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-06-13 15:11:15.000000,2023-06-13 15:11:10,1294.0,7.0,100,31.0,79.0,22.0,17.0,1462,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,24,True,2023-03-22 08:00:00.564,0.4.162,138.0,labml,,,,,96.0,90.0,https://pypi.org/project/labml,2324.0,2324.0,,,,,,,,3.0,,2022-11-23 04:35:03.026,6.0,,,,,,,,,,,,,,,,,,,
551,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-06-28 04:57:33.000000,2023-04-11 16:36:03,155.0,1.0,163,98.0,182.0,37.0,24.0,1451,fklearn: Functional Machine Learning.,53.0,24,True,2023-04-12 12:58:04.596,2.3.1,29.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2544.0,2544.0,,,,,,,,3.0,,2021-12-30 01:18:22.000,,,,,,,,,,,,,,,,,,,,
552,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223,74.0,415.0,75.0,147.0,1118,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,162.0,152.0,https://pypi.org/project/chainerrl,530.0,530.0,,,,,,,,3.0,,2020-02-14 05:35:56.000,10.0,,,,,,,,,,,,,,,,,,,
553,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-06-16 16:13:35.056000,2022-10-19 11:01:06,75.0,,222,19.0,16.0,1.0,86.0,1085,Implementation of the node2vec algorithm.,11.0,24,True,2022-08-01 11:34:27.000,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,431.0,431.0,https://pypi.org/project/node2vec,80022.0,80444.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,25752.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
554,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-06-29 14:22:17.000000,2023-06-28 16:35:13,200.0,2.0,75,32.0,102.0,15.0,18.0,1043,A library of reinforcement learning building blocks in JAX.,21.0,24,True,2023-01-09 22:29:35.947,0.1.5,9.0,rlax,,,,['jax'],146.0,141.0,https://pypi.org/project/rlax,153600.0,153600.0,,,,,,,,3.0,,2023-01-09 22:29:35.947,5.0,,,,,,,,,,,,,,,,,,,
555,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-06-16 16:18:47.555000,2023-06-08 19:27:50,453.0,1.0,98,22.0,298.0,26.0,239.0,1032,Extra blocks for scikit-learn pipelines.,58.0,24,True,2022-11-02 11:39:40.000,0.6.14,32.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],102.0,102.0,https://pypi.org/project/scikit-lego,27091.0,27990.0,https://anaconda.org/conda-forge/scikit-lego,2023-06-16 16:18:47.555,39599.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
556,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2022-11-03 10:24:40.000000,2022-11-03 10:24:40,401.0,,184,34.0,70.0,3.0,86.0,1024,Layers Outputs and Gradients in Keras. Made easy.,16.0,24,True,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,,['tensorflow'],194.0,185.0,https://pypi.org/project/keract,10539.0,10539.0,,,,,,,,3.0,,2022-09-25 14:40:40.377,9.0,,,,,,,,,,,,,,,,,,,
557,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,170,48.0,111.0,51.0,170.0,940,Python interface to GPU-powered libraries.,43.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,296.0,248.0,https://pypi.org/project/scikit-cuda,715.0,715.0,,,,,,,,3.0,,2019-05-27 00:29:00.000,48.0,,,,,,,,,,,,,,,,,,,
558,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2023-06-29 01:51:44.000000,2023-06-29 01:51:36,1529.0,547.0,69,18.0,491.0,62.0,83.0,914,"MetricFlow allows you to define, build, and maintain metrics in code.",37.0,24,False,2023-01-26 23:10:31.000,0.140.0,40.0,metricflow,,,,,11.0,8.0,https://pypi.org/project/metricflow,3443.0,3443.0,,,,,,,,3.0,,2022-10-13 23:54:33.759,3.0,,,,,,,,,,dbt-labs/metricflow,,,,,,,,,
559,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2023-06-27 15:52:06.000000,2023-06-02 07:26:14,2069.0,10.0,190,42.0,566.0,66.0,418.0,866,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,24,False,2023-05-23 12:56:52.000,2.0.1,41.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,33424.0,33963.0,https://anaconda.org/conda-forge/smac,2023-06-16 19:25:15.914,14563.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
560,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-06-09 23:37:19.000000,2023-03-06 07:52:05,311.0,,108,26.0,35.0,34.0,69.0,850,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:42:31.000,0.5.5,5.0,pandas-bokeh,,,,['pandas'],480.0,480.0,https://pypi.org/project/pandas-bokeh,41564.0,41564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
561,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2023-06-16 23:48:25.000000,2022-12-07 13:45:45,1234.0,,135,25.0,593.0,62.0,510.0,823,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,24,True,2022-02-10 15:55:46.374,0.12.0,41.0,icevision,,,,,5.0,,https://pypi.org/project/icevision,10107.0,10107.0,,,,,,,,3.0,,2022-02-10 15:55:46.374,5.0,,,,,,,,,,,,,,,,,,,
562,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-06-13 01:34:46.000000,2023-05-31 12:03:28,15574.0,5.0,354,44.0,1587.0,260.0,2942.0,778,An open-source application for biological image analysis.,135.0,24,False,2022-12-15 14:53:40.000,4.2.5,47.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,600.0,645.0,,,,,,,,3.0,5142.0,,,,,,,,,,,,,,,,,,,,,
563,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,160,33.0,25.0,33.0,235.0,743,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,151.0,151.0,https://pypi.org/project/neupy,2902.0,2902.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
564,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2023-06-16 13:17:10.682000,2022-12-31 20:29:03,396.0,,147,17.0,72.0,39.0,105.0,643,Ternary plotting library for python with matplotlib.,27.0,24,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,163.0,140.0,https://pypi.org/project/python-ternary,82016.0,82897.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,75819.0,,,,,3.0,22.0,2021-02-17 18:38:15.000,23.0,,,,,,,,,,,,,,,,,,,
565,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-06-16 19:27:37.870000,2021-02-11 16:40:18,279.0,,67,11.0,47.0,18.0,52.0,627,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,771.0,771.0,https://pypi.org/project/pysbd,97744.0,97943.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,3991.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
566,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-06-16 13:21:19.340000,2023-05-25 20:12:12,319.0,32.0,108,18.0,72.0,20.0,31.0,617,Working with molecular structures in pandas DataFrames.,11.0,24,True,2022-05-13 14:32:21.000,0.4.1,18.0,biopandas,conda-forge/biopandas,,,['pandas'],198.0,180.0,https://pypi.org/project/biopandas,14328.0,16129.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,140537.0,,,,,3.0,,2022-05-13 14:32:21.000,18.0,,,,,,,,,,BioPandas/biopandas,,,,,,,,,
567,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72,8.0,17.0,11.0,12.0,484,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],3726.0,3572.0,https://pypi.org/project/findspark,2088557.0,2098448.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,830858.0,,,,,3.0,,2022-02-11 08:02:06.000,154.0,,,,,,,,,,,,,,,,,,,
568,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-06-26 01:15:48.000000,2023-06-21 20:41:32,925.0,37.0,151,24.0,783.0,64.0,368.0,418,MONAI Label is an intelligent open source image labeling and learning tool.,48.0,24,True,2023-06-10 01:10:23.000,0.7.0,100.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,1149.0,3607.0,,,,,,,,3.0,56544.0,2022-07-03 02:54:17.000,,,,,,,,,,,,,,,,,,,,
569,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-06-16 13:21:17.395000,2023-04-05 19:40:24,6447.0,3.0,131,37.0,349.0,45.0,113.0,344,Neuroimaging in Python FMRI analysis package.,66.0,24,True,2021-03-29 16:34:34.000,0.5.0,7.0,nipy,conda-forge/nipy,,,,49.0,,https://pypi.org/project/nipy,2012.0,3478.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,104119.0,,,,,3.0,,2021-03-29 16:34:34.000,49.0,,,,,,,,,,,,,,,,,,,
570,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-06-21 00:53:16.000000,2023-06-21 00:53:15,501.0,7.0,51,40.0,243.0,16.0,59.0,285,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",36.0,24,False,2023-03-02 11:48:00.895,1.2.2,69.0,gokart,,,,,75.0,70.0,https://pypi.org/project/gokart,1871.0,1871.0,,,,,,,,3.0,,2022-11-01 06:28:00.638,5.0,,,,,,,,,,,,,,,,,,,
571,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-05-24 14:49:04.000000,2023-05-24 14:40:24,4023.0,21.0,45,15.0,695.0,193.0,198.0,261,Asynchronous Distributed Hyperparameter Optimization.,31.0,24,False,2023-03-02 21:02:52.000,0.2.7,26.0,orion,,,,,90.0,90.0,https://pypi.org/project/orion,1868.0,1868.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
572,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,824,172.0,1588.0,145.0,74.0,6362,A natural language modeling framework based on PyTorch.,234.0,23,True,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],1.0,,https://pypi.org/project/pytext-nlp,151.0,157.0,,,,,,,,3.0,343.0,2020-06-08 22:49:33.000,1.0,,,,,,,,,,,,,,,,,,,
573,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2023-04-10 13:46:12.000000,2022-05-30 07:32:06,3344.0,,802,234.0,109.0,52.0,618.0,4784,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,67.0,23,False,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,25.0,,,,,,,,3.0,1498.0,,,,,,,,,,,,,,,,,,,,,
574,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2023-05-22 21:12:15.000000,2022-08-09 13:26:32,565.0,,1102,309.0,203.0,57.0,205.0,4422,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,True,,,,,,shadowreaver/crypto-signal,,,,,,,2071.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142904.0,3.0,,,,,,,,,,,,,,,,,,,,,,
575,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,681,102.0,32.0,99.0,111.0,4222,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],118.0,113.0,https://pypi.org/project/ISR,6740.0,6744.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,227.0,3.0,,2020-01-08 15:37:35.000,5.0,,,,,,,,,,,,,,,,,,,
576,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2023-06-16 13:24:50.216000,2019-05-22 18:27:54,1118.0,,824,336.0,89.0,91.0,306.0,3864,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,1.0,,https://pypi.org/project/nervananeon,100.0,123.0,https://anaconda.org/anaconda/neon,2023-06-16 13:24:50.216,1698.0,,,,,3.0,360.0,2018-01-05 23:25:04.000,1.0,,,,,,,,,,,,,,,,,,,
577,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,893,176.0,385.0,33.0,430.0,3771,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22.000,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,121.0,121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
578,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,528,176.0,49.0,64.0,49.0,3455,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],54.0,51.0,https://pypi.org/project/adanet,139.0,139.0,,,,,,,,2.0,,2020-07-09 21:03:28.000,3.0,,,,,,,,,,,,,,,,,,,
579,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2023-06-21 20:39:21.000000,2023-06-21 20:33:21,1566.0,28.0,492,153.0,608.0,69.0,75.0,3409,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",160.0,23,True,2020-01-27 22:06:00.000,0.0.0,2.0,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,19.0,19.0,,,,,,,,3.0,,2020-05-27 20:58:01.000,,,,,,,,,,,,,,,,,,,,
