,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
446,zenml,zenml-io/zenml,data-pipelines,,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000,2022-04-07 15:21:48.000000,2022-03-28 14:56:22,4343.0,314.0,136,31.0,417.0,10.0,55.0,1873,ZenML : MLOps framework to create reproducible pipelines.,29.0,26,True,2022-03-28 14:44:07.000,0.7.0,49.0,zenml,,,,,,,https://pypi.org/project/zenml,2022-03-28 14:48:30.000,,1110.0,1110.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
447,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-03-02 10:05:52.000000,2021-07-09 11:06:18,56.0,,444,41.0,22.0,62.0,38.0,1753,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,True,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2165.0,2122.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,27708.0,27879.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,4465.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2022-04-06 06:24:10.000000,2022-03-30 21:11:16,488.0,53.0,193,62.0,26.0,38.0,75.0,1732,Fast and Easy Infinite Neural Networks in Python.,22.0,26,True,2022-02-23 16:58:57.000,0.5.0,25.0,neural-tangents,,,,,33.0,32.0,https://pypi.org/project/neural-tangents,2022-02-23 16:56:29.000,1.0,623.0,633.0,,,,,,,,3.0,231.0,,,,,,,,,,,,,,,,,,,
449,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-03-15 14:21:37.000000,2022-03-15 14:21:37,346.0,4.0,538,87.0,168.0,68.0,61.0,1690,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",48.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,,160.0,152.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,8099.0,8192.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,1776.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
450,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-04-07 03:56:07.000000,2022-03-30 23:05:01,655.0,78.0,349,63.0,68.0,66.0,86.0,1575,Library for training machine learning models with privacy for training data.,46.0,26,True,2022-02-22 20:37:34.000,.0.8.0,18.0,tensorflow-privacy,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,30249.0,30251.0,,,,,,,,3.0,69.0,,,,,,,,,,,,,,,,,,,
451,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-03-30 23:25:17.000000,2022-03-30 23:22:31,502.0,1.0,299,104.0,46.0,17.0,138.0,1537,Distributed Deep learning with Keras & Spark.,27.0,26,True,2022-03-30 23:25:17.000,3.1.0,23.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",58.0,55.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,29791.0,30038.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,7932.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-04-07 14:43:29.000000,2022-04-07 05:14:37,674.0,82.0,115,25.0,452.0,54.0,256.0,1536,A python library for self-supervised learning on images.,17.0,26,True,2022-04-05 14:26:02.000,1.2.13,49.0,lightly,,,,['pytorch'],36.0,35.0,https://pypi.org/project/lightly,2022-04-05 14:28:05.000,1.0,3389.0,3389.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-03-28 09:27:07.000000,2022-03-28 09:27:07,1046.0,10.0,211,25.0,270.0,38.0,69.0,1250,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,22.0,26,True,2021-12-29 04:02:35.000,2.2.2,16.0,pgl,,,,['paddle'],27.0,25.0,https://pypi.org/project/pgl,2021-12-20 02:21:36.000,2.0,4243.0,4243.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
454,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-03-25 22:02:09.000000,2022-03-25 22:02:03,650.0,7.0,205,40.0,301.0,88.0,14.0,1235,Mesh TensorFlow: Model Parallelism Made Easier.,47.0,26,True,2021-03-24 19:03:46.000,0.1.19,25.0,mesh-tensorflow,,,,['tensorflow'],690.0,658.0,https://pypi.org/project/mesh-tensorflow,2021-03-24 19:03:46.000,32.0,19356.0,19356.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-04-07 12:13:30.000000,2022-03-11 06:00:21,281.0,1.0,216,49.0,180.0,52.0,117.0,1225,Metric learning algorithms in Python.,22.0,26,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],210.0,199.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,12842.0,13060.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,5456.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2022-03-31 13:16:51.000000,2022-01-26 10:23:11,2945.0,6.0,105,35.0,250.0,13.0,168.0,1223,Multi-class confusion matrix library in Python.,17.0,26,True,2022-01-26 10:42:57.000,3.4,38.0,pycm,,,,,151.0,139.0,https://pypi.org/project/pycm,2022-01-26 10:43:21.000,12.0,34945.0,34945.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-04-05 08:01:28.000000,2022-04-04 16:13:36,330.0,2.0,139,27.0,62.0,4.0,70.0,1170,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,26,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],774.0,763.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,63725.0,63725.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2022-04-04 10:52:55.000000,2022-03-28 11:37:46,328.0,14.0,98,25.0,170.0,36.0,99.0,1143,Fast job queuing and RPC in python with asyncio and redis.,39.0,26,True,2021-09-02 12:45:02.000,0.22,56.0,arq,conda-forge/arq,,,,222.0,211.0,https://pypi.org/project/arq,2022-03-09 17:53:27.000,11.0,21567.0,21734.0,https://anaconda.org/conda-forge/arq,2021-09-03 10:08:17.446,2011.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2022-03-15 09:42:03.045000,2022-03-15 07:37:28,1389.0,4.0,139,27.0,156.0,,,1092,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",18.0,26,True,2022-03-15 08:06:32.000,1.1.5,59.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],460.0,443.0,https://pypi.org/project/spacy-transformers,2022-03-15 08:05:56.000,17.0,95391.0,95549.0,https://anaconda.org/conda-forge/spacy-transformers,2022-03-15 09:42:03.045,792.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
460,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-03-10 02:03:55.000000,2022-03-10 02:03:55,598.0,3.0,177,58.0,444.0,168.0,246.0,998,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,26,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],70.0,61.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,1155.0,1155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2022-03-18 13:53:43.000000,2022-03-18 13:03:22,603.0,25.0,119,25.0,107.0,2.0,99.0,969,"Extensible, parallel implementations of t-SNE.",10.0,26,True,2022-03-18 13:55:30.000,0.6.2,23.0,opentsne,conda-forge/opentsne,,,,322.0,313.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,9.0,15932.0,19251.0,https://anaconda.org/conda-forge/opentsne,2021-11-13 15:59:24.399,132760.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,bcolz,Blosc/bcolz,data-containers,,https://github.com/Blosc/bcolz,https://github.com/Blosc/bcolz,BSD-3-Clause,2010-08-18 15:27:02.000,2021-09-07 20:42:40.000000,2020-09-10 12:12:45,1280.0,,134,60.0,176.0,133.0,122.0,943,A columnar data container that can be compressed.,33.0,26,False,2018-04-13 07:44:26.000,1.2.1,23.0,bcolz,conda-forge/bcolz,,,,2231.0,1728.0,https://pypi.org/project/bcolz,2018-04-13 07:44:26.000,503.0,16816.0,21522.0,https://anaconda.org/conda-forge/bcolz,2019-11-05 21:09:48.045,291784.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-01-06 03:33:52.000000,2021-02-12 19:04:59,2079.0,,219,39.0,33.0,58.0,589.0,940,"pyclustring is a Python, C++ data mining library.",26.0,26,False,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,328.0,300.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,28.0,58549.0,59799.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,34845.0,,,,,3.0,404.0,,,,,,,,,,,,,,,,,,,
464,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,281,70.0,83.0,27.0,26.0,906,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,975.0,841.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,20114.0,20420.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,15309.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,245,42.0,72.0,100.0,186.0,808,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,303.0,271.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,14325.0,14325.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
466,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,1667.0,,165,41.0,161.0,68.0,144.0,799,A Jupyter - Three.js bridge.,29.0,26,True,2021-02-26 14:01:21.000,2.3.0,43.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],60.0,19.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,34.0,52862.0,63337.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,372270.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5232.0,,,,,,,,,,,,,
467,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-04-07 10:24:53.000000,2022-04-06 17:40:51,2616.0,100.0,108,21.0,480.0,116.0,259.0,788,A Python library for learning and evaluating knowledge graph embeddings.,25.0,26,True,2022-03-22 13:27:29.000,1.8.0,39.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-03-22 13:07:28.000,3.0,1308.0,1313.0,,,,,,,,2.0,113.0,,,,,,,,,,,,,,,,,,,
468,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2021-12-07 00:42:53.000000,2021-12-07 00:42:43,1286.0,,142,46.0,53.0,16.0,61.0,742,Computer Vision in Python.,32.0,26,True,2021-10-14 12:53:24.000,1.4.12,58.0,mahotas,conda-forge/mahotas,,,,904.0,793.0,https://pypi.org/project/mahotas,2021-10-14 12:53:24.000,111.0,12034.0,16329.0,https://anaconda.org/conda-forge/mahotas,2021-11-17 20:03:30.117,313538.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-04-07 13:28:44.000000,2022-04-01 18:04:20,2447.0,129.0,33,135.0,286.0,72.0,171.0,730,An open-source plotting library for statistical data.,16.0,26,True,2022-03-21 18:58:35.000,2.3.0,48.0,lets-plot,,,,,15.0,14.0,https://pypi.org/project/lets-plot,2022-03-21 18:18:47.000,1.0,5027.0,5035.0,,,,,,,,3.0,253.0,,,,,,,,,,,,,,,,,,,
470,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-04-06 14:23:42.000000,2022-03-31 23:08:20,4719.0,122.0,60,12.0,37.0,140.0,191.0,680,"Experiment tracking, ML developer tools.",20.0,26,True,2022-03-31 20:07:44.000,0.8.0,180.0,guildai,,,,,49.0,49.0,https://pypi.org/project/guildai,2022-03-31 20:07:44.000,,3954.0,3954.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-3-Clause,2016-08-17 10:58:05.000,2022-04-07 14:41:09.000000,2022-02-17 16:00:44,2049.0,1.0,170,41.0,464.0,71.0,294.0,678,Sequential Model-based Algorithm Configuration.,38.0,26,True,2022-02-17 16:01:31.000,1.2.0,35.0,smac,conda-forge/smac,,,,34.0,,https://pypi.org/project/smac,2022-02-17 16:04:52.000,34.0,30899.0,31089.0,https://anaconda.org/conda-forge/smac,2021-10-21 10:00:48.137,2476.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
472,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2022-03-15 15:01:33.000000,2022-03-15 15:01:24,15386.0,28.0,304,46.0,1484.0,200.0,2844.0,657,An open-source application for biological image analysis.,128.0,26,True,2021-07-22 19:01:42.000,4.2.1,43.0,cellprofiler,,,,,7.0,7.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000,,742.0,767.0,,,,,,,,3.0,2500.0,,,,,,,,,,,,,,,,,,,
473,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-04-07 14:41:24.000000,2022-04-07 14:41:22,957.0,158.0,108,17.0,1088.0,80.0,180.0,460,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",24.0,26,True,2022-02-14 14:27:48.000,0.17.0,32.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",27.0,25.0,https://pypi.org/project/raiwidgets,2022-02-14 04:09:55.000,2.0,10476.0,10476.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
474,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-04-07 06:37:49.000000,2022-04-07 06:37:47,691.0,15.0,68,29.0,269.0,104.0,196.0,402,"Simple, concise geographical visualization in Python.",26.0,26,True,2022-03-08 14:57:27.000,1.9.5,36.0,geoviews,conda-forge/geoviews,,,,26.0,,https://pypi.org/project/geoviews,2022-03-08 14:57:27.000,26.0,12094.0,14116.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,99092.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
475,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2021-10-27 17:57:56.000000,2019-12-05 08:17:22,46.0,,180,21.0,14.0,37.0,23.0,396,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],3928.0,3662.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,266.0,155587.0,156295.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,17001.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
476,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-04-06 18:03:23.000000,2022-04-06 09:55:23,426.0,15.0,37,7.0,43.0,108.0,170.0,394,python binding for libvips using cffi.,13.0,26,True,2021-11-20 11:46:55.000,2.1.16,22.0,pyvips,conda-forge/pyvips,,,,326.0,298.0,https://pypi.org/project/pyvips,2021-11-20 11:46:55.000,28.0,18201.0,18689.0,https://anaconda.org/conda-forge/pyvips,2022-03-21 05:43:41.309,15629.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,StaticFrame,InvestmentSystems/static-frame,data-containers,,https://github.com/InvestmentSystems/static-frame,https://github.com/InvestmentSystems/static-frame,MIT,2018-01-03 15:07:52.000,2022-04-07 03:59:20.000000,2022-04-07 03:59:28,3936.0,524.0,25,12.0,65.0,34.0,351.0,276,Immutable and grow-only Pandas-like DataFrames with a more explicit and consistent interface.,20.0,26,False,2022-04-01 23:36:37.000,0.9.0,138.0,static-frame,conda-forge/static-frame,,,,13.0,11.0,https://pypi.org/project/static-frame,2022-04-01 23:17:10.000,2.0,3205.0,6836.0,https://anaconda.org/conda-forge/static-frame,2022-04-02 13:42:25.541,137986.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,dbnd,databand-ai/dbnd,data-pipelines,,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000,2022-04-07 13:22:58.000000,2022-04-07 11:29:50,2919.0,142.0,23,18.0,51.0,3.0,2.0,219,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,58.0,26,False,2022-04-07 13:21:07.000,0.69.5,312.0,dbnd,,,,,47.0,25.0,https://pypi.org/project/dbnd,2022-04-07 13:21:07.000,22.0,161467.0,161467.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2022-02-15 22:25:08.000000,2022-02-15 22:25:08,197.0,8.0,39,10.0,178.0,13.0,153.0,175,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,26,False,2021-10-06 01:05:34.000,3.3.0,66.0,pystan,conda-forge/pystan,,,,247.0,,https://pypi.org/project/pystan,2022-02-15 20:52:07.000,247.0,2079361.0,2102826.0,https://anaconda.org/conda-forge/pystan,2022-02-03 10:06:49.622,1431383.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30,1083.0,,964,185.0,323.0,327.0,289.0,5553,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,79.0,76.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,965.0,1031.0,,,,,,,,3.0,3527.0,,,,,,,,,,,,,,,,,,,
481,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,567,140.0,30.0,54.0,51.0,5130,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,18.0,flashtext,conda-forge/flashtext,,,,757.0,726.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,31.0,567256.0,567653.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,8351.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-03-29 12:13:24.000000,2022-03-29 12:12:04,1045.0,26.0,813,109.0,630.0,189.0,422.0,4859,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,98.0,25,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],13.0,12.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,962.0,962.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-02-27 06:34:42.000000,2022-02-11 11:53:32,3328.0,12.0,787,230.0,105.0,44.0,613.0,4597,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,63.0,25,True,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,,,31.0,,,,,,,,3.0,1402.0,,,,,,,,,,,,,,,,,,,
484,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-03-29 11:42:49.000000,2022-03-29 11:34:35,161.0,17.0,232,59.0,147.0,13.0,52.0,4394,"A data augmentations library for audio, image, text, and video.",18.0,25,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,31.0,28.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1972.0,1972.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
485,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-02-01 17:04:10.000000,2018-08-21 02:42:52,1156.0,,1220,350.0,52.0,45.0,84.0,3640,Python Algorithmic Trading Library.,11.0,25,False,,,8.0,pyalgotrade,,,,,129.0,108.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,597.0,597.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2021-11-17 15:23:01.000000,2021-05-03 12:18:31,2154.0,,495,140.0,648.0,59.0,197.0,3631,Snips Python library to extract meaning from text.,22.0,25,True,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,11.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,11.0,2919.0,2919.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
