,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
404,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-04-20 14:10:47.000000,2023-04-20 13:16:49,200.0,14.0,218.0,44.0,80.0,24.0,107.0,1850.0,A Python library that helps data scientists to infer causation rather than observing correlation.,34.0,27,True,2023-04-20 14:12:00.556,0.12.0,19.0,causalnex,,,,"['pytorch', 'sklearn']",87.0,85.0,https://pypi.org/project/causalnex,2023-01-17 15:58:02.034,2.0,5281.0,5281.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
405,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2023-04-20 08:28:46.000000,2023-04-19 15:11:38,406.0,61.0,330.0,29.0,436.0,41.0,386.0,1815.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",37.0,27,True,2023-03-01 12:44:37.000,0.4.0,21.0,anomalib,,,,,8.0,8.0,https://pypi.org/project/anomalib,,,3527.0,3544.0,,,,,,,,3.0,282.0,,,,,,,,,,,,,,,,,,
406,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-03-07 18:57:38.000000,2023-02-09 17:16:58,658.0,4.0,176.0,34.0,130.0,3.0,118.0,1806.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,27,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,,106.0,105.0,https://pypi.org/project/norfair,2023-01-04 21:42:02.301,1.0,9927.0,9935.0,,,,,,,,3.0,256.0,,,,,,,,,,,,,,,,,,
407,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-04-20 06:44:08.000000,2023-04-19 20:18:25,796.0,39.0,411.0,62.0,246.0,99.0,88.0,1758.0,Library for training machine learning models with privacy for training data.,53.0,27,True,2023-03-13 18:22:34.000,0.8.8,26.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,2022-10-19 20:29:02.229,14.0,20546.0,20548.0,,,,,,,,2.0,98.0,,,,,,,,,,,,,,,,,,
408,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-03-19 22:31:08.000000,2023-02-03 00:10:35,690.0,2.0,267.0,43.0,493.0,168.0,149.0,1606.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,48.0,27,True,2022-12-16 20:54:02.878,0.12.1,86.0,petastorm,,,,,123.0,114.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,9.0,40717.0,40723.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,,,,,
409,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2023-04-19 19:53:12.000000,2023-04-19 19:49:12,489.0,79.0,229.0,49.0,316.0,3.0,61.0,1519.0,A lightweight library for PyTorch training tools and utilities.,84.0,27,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],38.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,38.0,11881.0,11881.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
410,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2022-12-21 15:54:25.000000,2022-12-21 15:54:25,397.0,,259.0,59.0,81.0,21.0,91.0,1486.0,ffn - a financial function library for Python.,29.0,27,True,2021-04-21 02:47:21.000,0.3.6,27.0,ffn,conda-forge/ffn,,,,325.0,300.0,https://pypi.org/project/ffn,2021-04-21 02:47:21.000,25.0,168941.0,169071.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:56.125,3121.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
411,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318.0,74.0,742.0,54.0,168.0,1479.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,24.0,chainercv,,,,,370.0,339.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,31.0,2221.0,2221.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
412,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-04-19 00:57:31.000000,2023-02-01 13:37:13,3013.0,6.0,115.0,36.0,305.0,12.0,177.0,1364.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-02-01 14:10:52.000,3.8,42.0,pycm,,,,,219.0,206.0,https://pypi.org/project/pycm,2022-04-27 15:18:44.000,13.0,36201.0,36201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
413,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2023-03-27 09:05:42.000000,2023-03-27 09:05:35,961.0,25.0,159.0,19.0,120.0,44.0,112.0,1358.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,24.0,27,True,2023-03-15 09:00:47.963,0.29.0,32.0,audiomentations,,,,,238.0,236.0,https://pypi.org/project/audiomentations,2023-01-12 13:15:08.451,2.0,7298.0,7298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
414,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-04-18 13:24:07.000000,2023-04-18 13:23:40,155.0,2.0,173.0,32.0,16.0,,68.0,1296.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,27,True,2023-04-18 13:25:45.448,0.1.601,67.0,autoviz,conda-forge/autoviz,,,,423.0,416.0,https://pypi.org/project/autoviz,2022-10-03 01:43:19.267,7.0,58857.0,60415.0,https://anaconda.org/conda-forge/autoviz,2023-04-17 15:09:02.554,31161.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
415,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-04-19 23:46:53.000000,2023-04-19 17:37:38,5882.0,169.0,241.0,47.0,2087.0,307.0,1117.0,1273.0,cuGraph - RAPIDS Graph Analytics Library.,99.0,27,True,2023-04-12 21:33:55.000,23.04.00,26.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,2.0,182.0,748.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,13601.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
416,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-04-14 08:52:41.000000,2023-04-14 08:52:38,1025.0,3.0,154.0,17.0,58.0,17.0,295.0,1256.0,PyTorch Extension Library of Optimized Scatter Operations.,25.0,27,True,2023-03-16 14:37:01.000,2.1.1,31.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],65.0,,https://pypi.org/project/torch-scatter,2022-11-24 15:04:00.671,65.0,54766.0,59800.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-04-07 18:26:08.706,171162.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
417,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-03-02 15:10:38.000000,2023-03-02 15:04:42,512.0,3.0,383.0,31.0,43.0,12.0,113.0,1231.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,27,False,2023-03-02 15:10:38.000,2.3.1,24.0,minisom,,,,,391.0,376.0,https://pypi.org/project/minisom,2022-02-25 07:49:30.000,15.0,17081.0,17081.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
418,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-03-22 21:30:28.000000,2023-03-22 21:16:11,666.0,8.0,157.0,46.0,161.0,18.0,372.0,1193.0,moDel Agnostic Language for Exploration and eXplanation.,24.0,27,False,2023-02-16 21:26:00.740,1.6.0,26.0,dalex,conda-forge/dalex,,,,102.0,97.0,https://pypi.org/project/dalex,2022-09-07 14:45:39.364,5.0,15158.0,15458.0,https://anaconda.org/conda-forge/dalex,2022-09-10 12:54:29.083,8107.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
419,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-02-20 21:02:02.819000,2023-02-20 15:22:10,647.0,21.0,141.0,24.0,118.0,3.0,119.0,1170.0,"Extensible, parallel implementations of t-SNE.",11.0,27,True,2023-02-20 15:48:01.050,0.7.1,25.0,opentsne,conda-forge/opentsne,,,,554.0,541.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,13.0,25742.0,29497.0,https://anaconda.org/conda-forge/opentsne,2023-02-20 21:02:02.819,195297.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
420,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-03-15 13:59:58.000000,2023-03-15 13:59:58,4196.0,7.0,285.0,82.0,636.0,11.0,604.0,1134.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,27,True,2023-01-31 04:15:19.000,23.01,32.0,pysal,conda-forge/pysal,,,,32.0,,https://pypi.org/project/pysal,2023-01-31 04:16:00.902,32.0,14914.0,20882.0,https://anaconda.org/conda-forge/pysal,2023-01-31 17:29:52.103,483425.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
421,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2023-03-15 10:01:11.000000,2023-03-06 22:06:25,831.0,27.0,254.0,73.0,453.0,35.0,183.0,1130.0,Underthesea - Vietnamese NLP Toolkit.,17.0,27,False,2023-03-04 06:44:00.754,6.2.0,119.0,underthesea,,,,,643.0,619.0,https://pypi.org/project/underthesea,2023-01-25 02:54:00.562,24.0,5869.0,5904.0,,,,,,,,2.0,2525.0,,,,,,,,,,,,,,,,,,
422,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-03-01 01:21:38.000000,2022-07-03 12:07:58,412.0,,314.0,36.0,295.0,19.0,198.0,1072.0,A research toolkit for particle swarm optimization in Python.,44.0,27,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,255.0,244.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,11.0,9163.0,9163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
423,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2023-04-07 02:34:02.000000,2020-10-14 13:22:39,167.0,,336.0,72.0,83.0,27.0,26.0,1045.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,27,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1235.0,1097.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,138.0,25513.0,25863.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,21755.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
424,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2023-04-20 14:33:20.000000,2023-04-19 23:14:32,3169.0,208.0,43.0,137.0,390.0,95.0,273.0,858.0,An open-source plotting library for statistical data.,19.0,27,True,2023-03-07 19:16:33.000,3.1.0,59.0,lets-plot,,,,,33.0,32.0,https://pypi.org/project/lets-plot,2022-12-15 12:42:00.536,1.0,2656.0,2666.0,,,,,,,,3.0,415.0,,,,,,,,,,,,,,,,,,
425,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2023-02-26 14:18:50.000000,2023-02-26 14:18:50,1295.0,1.0,149.0,48.0,54.0,20.0,63.0,800.0,Computer Vision in Python.,33.0,27,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,,1130.0,1008.0,https://pypi.org/project/mahotas,2022-06-28 08:11:26.000,122.0,9584.0,13863.0,https://anaconda.org/conda-forge/mahotas,2022-11-05 05:53:35.833,363733.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
426,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-03-29 01:15:53.000000,2023-03-29 01:15:47,1614.0,2.0,768.0,144.0,1552.0,106.0,125.0,7479.0,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,108.0,107.0,https://pypi.org/project/trax,2021-10-26 20:27:35.000,1.0,9687.0,9687.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
427,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2023-04-15 09:14:42.000000,2023-04-15 09:14:33,211.0,5.0,1250.0,167.0,43.0,63.0,229.0,6210.0,2D and 3D Face alignment library build using pytorch.,25.0,26,True,2021-04-28 22:15:40.000,1.3.4,10.0,face-alignment,,,,['pytorch'],,,https://pypi.org/project/face-alignment,,,44403.0,44403.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
428,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,602.0,139.0,30.0,65.0,52.0,5383.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,18.0,flashtext,conda-forge/flashtext,,,,1181.0,1136.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,45.0,859312.0,859752.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,14533.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
429,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-11-14 14:53:09.000000,2022-09-18 19:55:03,775.0,,1113.0,213.0,90.0,175.0,120.0,5252.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",27.0,26,True,,,,pyAudioAnalysis,,,,,346.0,346.0,https://pypi.org/project/pyAudioAnalysis,,,14439.0,14439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
430,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2023-04-13 21:57:50.000000,2023-03-30 16:39:05,586.0,3.0,671.0,103.0,573.0,54.0,343.0,5024.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,54.0,26,True,2020-04-03 19:06:25.000,0.4.0,1.0,t5,,,,['tensorflow'],161.0,161.0,https://pypi.org/project/t5,,,16232.0,16232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
431,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-04-20 12:15:21.000000,2023-04-20 07:05:25,11421.0,87.0,1467.0,141.0,3112.0,691.0,956.0,4980.0,An Industrial Grade Federated Learning Framework.,91.0,26,True,2023-04-13 08:53:13.000,1.11.0,42.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
432,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-12-25 20:03:53.000000,2022-12-25 20:03:53,522.0,,667.0,174.0,78.0,8.0,260.0,3902.0,A python wrapper for Alpha Vantage API for financial data.,42.0,26,True,2020-12-21 02:37:29.000,2.3.1,34.0,alpha_vantage,conda-forge/alpha_vantage,,,,25.0,,https://pypi.org/project/alpha_vantage,2020-12-21 02:36:15.000,25.0,24090.0,24207.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,3168.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
433,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-03-17 03:25:57.000000,2022-08-06 21:47:18,182.0,,357.0,61.0,51.0,71.0,54.0,3607.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,26,True,2022-04-06 04:37:32.000,0.3.4,10.0,layoutparser,,,,,204.0,204.0,https://pypi.org/project/layoutparser,,,51801.0,51801.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
434,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2023-03-30 11:00:25.000000,2023-03-30 10:57:54,205.0,5.0,301.0,87.0,86.0,46.0,31.0,3315.0,Python library that makes it easy for data scientists to create charts.,25.0,26,True,2023-03-30 11:02:02.134,4.0.2,22.0,chartify,conda-forge/chartify,,,,81.0,71.0,https://pypi.org/project/chartify,2022-12-13 09:39:32.472,10.0,3903.0,4382.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,25422.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
435,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588.0,,1022.0,218.0,3648.0,418.0,1108.0,2944.0,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1802.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,123676.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1499.0,3.0,,,,,,,,shogun,,,,,,,,,,,
436,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-04-13 18:40:07.000000,2021-06-22 10:51:48,116.0,,461.0,98.0,49.0,51.0,253.0,2671.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,26,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,609.0,609.0,https://pypi.org/project/neuralcoref,,,3793.0,4163.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453,13745.0,,,,,3.0,659.0,,,,,,,,,,,,,,,,,,
437,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-04-20 05:02:01.000000,2023-04-19 13:29:39,4211.0,116.0,486.0,42.0,962.0,82.0,601.0,2584.0,"A unified, comprehensive and efficient recommendation library.",62.0,26,True,2022-10-05 02:45:00.000,1.1.1,9.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,2022-10-05 02:00:00.642,2.0,3154.0,3263.0,https://anaconda.org/aibox/recbole,2022-10-05 02:30:11.592,3178.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
438,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2023-01-02 17:10:49.041000,2022-12-30 13:38:57,1019.0,,333.0,43.0,54.0,119.0,414.0,2566.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",20.0,26,True,2023-01-02 17:10:49.041,0.11.5,79.0,mljar-supervised,conda-forge/mljar-supervised,,,,71.0,69.0,https://pypi.org/project/mljar-supervised,2023-01-02 17:10:49.041,2.0,14744.0,15093.0,https://anaconda.org/conda-forge/mljar-supervised,2022-12-30 21:59:46.130,7695.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
439,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,707.0,165.0,94.0,134.0,358.0,2415.0,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,172.0,172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
440,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-04-18 01:33:19.000000,2023-04-18 01:33:13,382.0,13.0,273.0,56.0,13.0,18.0,76.0,2068.0,Beautiful visualizations of how language differs among document types.,13.0,26,True,2017-03-13 05:31:21.000,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,368.0,368.0,https://pypi.org/project/scattertext,,,9936.0,11059.0,https://anaconda.org/conda-forge/scattertext,2022-12-08 14:02:02.569,76371.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
441,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-03-16 12:54:55.391000,2021-07-16 09:03:20,66.0,,460.0,36.0,41.0,63.0,58.0,2021.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1488.0,1474.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,53982.0,59270.0,https://anaconda.org/anaconda/efficientnet,2023-03-16 12:54:55.391,327.0,,,,,3.0,248029.0,,,,,,,,,,,,,,,,,,
442,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-03-01 20:22:42.000000,2022-07-27 21:58:40,452.0,,306.0,62.0,137.0,19.0,72.0,1989.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,18.0,26,True,2022-07-27 22:00:22.000,3.2.4,20.0,pytextrank,,,,,378.0,378.0,https://pypi.org/project/pytextrank,,,43917.0,43917.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
443,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-03-14 17:59:54.000000,2022-09-28 17:12:28,249.0,,222.0,25.0,315.0,63.0,37.0,1978.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],488.0,487.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,24157.0,24246.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1781.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
