,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,new_addition
524,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2024-08-26 11:19:41.000000,2024-08-26 11:19:41,478.0,1.0,49.0,9.0,61.0,187.0,251.0,627.0,python binding for libvips using cffi.,16.0,25,True,2024-04-28 11:19:58.000,2.2.3,26.0,pyvips,conda-forge/pyvips,,,,56048.0,865.0,788.0,https://pypi.org/project/pyvips,2024-04-28 11:19:58.000,77.0,53498.0,https://anaconda.org/conda-forge/pyvips,2024-04-28 16:46:16.622,119856.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
525,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2024-09-03 23:00:22.000000,2024-07-23 14:46:53,413.0,6.0,137.0,21.0,49.0,1.0,87.0,567.0,Medical image processing in Python.,20.0,25,False,2024-07-23 14:23:57.000,0.5.2,11.0,MedPy,conda-forge/medpy,,,,31691.0,2219.0,2166.0,https://pypi.org/project/MedPy,2024-07-23 14:23:57.000,53.0,30337.0,https://anaconda.org/conda-forge/medpy,2024-08-18 07:02:58.905,52836.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
526,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2024-09-03 08:52:17.073000,2022-01-15 18:08:37,1718.0,,67.0,15.0,13.0,35.0,7.0,566.0,Pure-Python full-text search library.,42.0,25,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,961333.0,230.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,230.0,953588.0,https://anaconda.org/conda-forge/whoosh,2024-09-03 08:52:17.073,309839.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
527,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2024-09-02 18:09:15.000000,2024-08-30 12:42:13,2350.0,63.0,41.0,12.0,15.0,12.0,61.0,502.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,8.0,25,True,2024-08-14 15:06:05.000,4.8.0,80.0,hyperactive,,,,208.0,3324.0,47.0,34.0,https://pypi.org/project/hyperactive,2024-08-15 14:23:15.000,13.0,3321.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
528,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2024-07-28 17:27:34.085000,2024-07-25 12:35:52,6718.0,9.0,144.0,36.0,400.0,38.0,138.0,382.0,Neuroimaging in Python FMRI analysis package.,69.0,25,False,2023-12-21 16:45:52.000,0.6.0,8.0,nipy,conda-forge/nipy,,,,63102.0,257.0,233.0,https://pypi.org/project/nipy,2023-12-21 16:45:52.000,24.0,2357.0,https://anaconda.org/conda-forge/nipy,2024-07-28 17:27:34.085,121491.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
529,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2024-09-05 08:22:12.000000,2024-09-04 05:30:28,562.0,12.0,57.0,41.0,315.0,23.0,61.0,304.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",41.0,25,True,2024-09-04 06:00:45.000,1.5.0,82.0,gokart,,,,,3956.0,88.0,80.0,https://pypi.org/project/gokart,2024-09-04 06:00:45.000,8.0,3956.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
530,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2024-08-28 19:06:36.000000,2024-08-28 19:06:31,3583.0,589.0,60.0,7.0,322.0,46.0,102.0,264.0,Python recommendation toolkit.,14.0,25,False,2024-02-16 21:04:30.000,0.14.4,25.0,lenskit,conda-forge/lenskit,,,,2617.0,120.0,114.0,https://pypi.org/project/lenskit,2024-02-16 21:03:49.000,6.0,1911.0,https://anaconda.org/conda-forge/lenskit,2024-04-18 13:51:51.378,32480.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
531,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2024-07-06 13:17:45.000000,2024-07-02 22:54:35,200.0,4.0,521.0,81.0,39.0,63.0,27.0,11101.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",16.0,24,False,2024-07-02 22:56:31.000,1.3.0,13.0,prettymaps,conda-forge/prettymaps,,,,932.0,54.0,54.0,https://pypi.org/project/prettymaps,2024-07-02 22:56:31.000,,830.0,https://anaconda.org/conda-forge/prettymaps,2024-07-03 13:55:21.192,3265.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
532,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,801.0,168.0,1588.0,145.0,74.0,6341.0,A natural language modeling framework based on PyTorch.,234.0,24,False,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,['pytorch'],387.0,136.0,21.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,,131.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
533,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-05-25 03:02:04.000000,2024-05-25 02:46:48,1097.0,,924.0,114.0,675.0,146.0,543.0,5472.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,118.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,['pytorch'],,408.0,21.0,20.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,408.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
534,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,136.0,43.0,141.0,98.0,4943.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,['tensorflow'],943.0,811.0,1143.0,1127.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,799.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
535,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2024-08-23 15:25:36.000000,2024-08-23 14:49:22,219.0,1.0,296.0,77.0,179.0,24.0,54.0,4937.0,"A data augmentations library for audio, image, text, and video.",35.0,24,True,2023-12-05 20:52:12.000,1.0.1,18.0,augly,,,,,2939.0,142.0,138.0,https://pypi.org/project/augly,2023-12-05 20:52:12.000,4.0,2939.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
536,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,1.0,1015.0,92.0,64.0,257.0,270.0,4701.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,['tensorflow'],,31024.0,28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,31024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
537,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-06-09 21:29:46.000000,2024-06-09 21:29:43,1062.0,2.0,982.0,242.0,217.0,51.0,203.0,4497.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,798.0,61.0,60.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,704.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3877.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
538,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,727.0,62.0,247.0,130.0,824.0,4122.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,5315.0,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,5315.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
539,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,133.0,649.0,65.0,198.0,3886.0,Snips Python library to extract meaning from text.,22.0,24,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,972.0,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,972.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
540,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-03-20 17:23:36.000000,2023-10-12 08:57:51,209.0,,324.0,86.0,95.0,51.0,32.0,3512.0,Python library that makes it easy for data scientists to create charts.,25.0,24,True,2023-10-12 09:02:25.000,4.0.5,25.0,chartify,conda-forge/chartify,,,,2708.0,87.0,78.0,https://pypi.org/project/chartify,2023-10-12 09:02:25.000,9.0,2245.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,32474.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
541,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,527.0,173.0,50.0,67.0,49.0,3470.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,['tensorflow'],,214.0,61.0,59.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,214.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
542,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,447.0,89.0,78.0,67.0,137.0,3363.0,Generate embeddings from large-scale graph-structured data.,32.0,24,True,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,['pytorch'],200.0,454582.0,2.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,2.0,454579.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
543,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-08-23 09:06:37.000000,2024-08-12 16:29:55,476.0,7.0,276.0,50.0,474.0,70.0,259.0,3331.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,24,True,2024-03-08 20:24:53.000,0.4.11,24.0,hummingbird-ml,conda-forge/hummingbird-ml,,,627.0,4992.0,7.0,,https://pypi.org/project/hummingbird-ml,2024-03-08 20:21:40.000,7.0,3867.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-03-08 22:15:29.532,46751.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
544,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000000,2024-07-09 09:34:16,515.0,1.0,814.0,62.0,642.0,133.0,404.0,3240.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,24,True,2023-03-14 02:03:08.557,2.2.1,29.0,parl,,,['paddle'],,754.0,130.0,129.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,754.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
545,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-08-27 16:46:19.000000,2024-03-18 19:51:35,2374.0,,712.0,158.0,61.0,6.0,808.0,3162.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,30.0,24,True,2024-03-19 19:20:10.000,1.6.1,21.0,,bioconda/deepvariant,,['tensorflow'],4751.0,911.0,,,,,,,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,68277.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
546,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,,246.0,31.0,2015.0,3.0,654.0,3152.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,24,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,2683.0,29643.0,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,29562.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
547,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,110.0,73.0,193.0,117.0,3082.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,4659.0,1045.0,162.0,150.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,986.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
548,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,171.0,20.0,78.0,102.0,177.0,2821.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,1205.0,54.0,53.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,1205.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
549,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2024-08-01 02:26:29.000000,2024-08-01 02:26:24,769.0,2.0,361.0,90.0,550.0,143.0,92.0,2749.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,24,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,['tensorflow'],,12950.0,11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,12950.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,137.0,28.0,200.0,20.0,73.0,2738.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,47623.0,458.0,432.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,43937.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,202762.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
551,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,325.0,92.0,2157.0,214.0,982.0,2692.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,14258.0,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,14258.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
552,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,345.0,32.0,695.0,43.0,151.0,2640.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,357.0,111.0,107.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,357.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
553,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-06-18 18:31:40.000000,2023-07-01 21:40:58,1936.0,,366.0,39.0,91.0,41.0,158.0,2611.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,False,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,['pytorch'],,1568.0,7.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,7.0,1568.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
554,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,439.0,64.0,123.0,32.0,350.0,2386.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,['tensorflow'],,135.0,71.0,69.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,135.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
555,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,618.0,88.0,29.0,25.0,52.0,2360.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,23634.0,742.0,689.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,53.0,23634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
556,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,236.0,63.0,32.0,60.0,95.0,2262.0,Fast and Easy Infinite Neural Networks in Python.,29.0,24,True,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,457.0,2366.0,112.0,111.0,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,2358.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
557,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,255.0,49.0,98.0,23.0,116.0,2210.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,"['pytorch', 'sklearn']",,3228.0,131.0,127.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,3228.0,,,,3.0,,,,,,,,mckinsey/causalnex,,,,,,,,,,,,,,,,,
558,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-07-17 19:00:35.000000,2024-07-17 19:00:21,2319.0,5.0,244.0,38.0,39.0,7.0,114.0,2134.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,5829.0,273.0,260.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,5311.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,25911.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
559,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,669.0,84.0,48.0,24.0,64.0,2109.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,8551.0,543.0,531.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,8551.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
560,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,203.0,29.0,65.0,11.0,83.0,1995.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,['jupyter'],,1264.0,368.0,360.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1087.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,7798.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
561,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-07-16 07:33:35.000000,2024-07-15 22:10:03,578.0,7.0,154.0,56.0,463.0,74.0,103.0,1991.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,32.0,24,True,2023-08-31 20:07:52.000,1.1.10,27.0,hivemind,,,,,920.0,120.0,110.0,https://pypi.org/project/hivemind,2023-08-31 20:07:10.000,10.0,920.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
562,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2024-08-16 19:10:13.000000,2024-08-16 19:10:08,367.0,2.0,272.0,49.0,320.0,262.0,184.0,1815.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,['tensorflow'],,380964.0,2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,380964.0,,,,3.0,,,,,,-6.0,,,,,,,,,,,,,,,,,,,
563,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,238.0,49.0,49.0,23.0,91.0,1615.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,67393.0,4857.0,412.0,399.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2787.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,45423.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
