,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
489,gpt-2-simple,minimaxir/gpt-2-simple,,nlp,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,MIT,2019-04-13 20:00:52.000000,2021-04-20 23:55:42.000000,2021-02-14 19:39:38.000000,540,144.0,93.0,2629,133.0,Python package to easily retrain OpenAI's GPT-2 text-generating model on new texts.,17.0,22,True,2021-02-14 21:13:20.000000,0.7.2,16.0,gpt-2-simple,,['tensorflow'],216.0,10977.0,6.0,,https://pypi.org/project/gpt-2-simple,2021-02-14 20:20:24.000000,6.0,10968.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-04-22 00:50:47.000000,2021-04-19 19:37:05.000000,286,101.0,84.0,2448,658.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,32.0,22,True,2020-05-20 19:56:41.000000,2020.5.20,21.0,tensorflow-graphics,,['tensorflow'],,2760.0,4.0,1.0,https://pypi.org/project/tensorflow-graphics,2020-05-20 19:56:41.000000,3.0,2760.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/Azure/mmlspark,https://github.com/Azure/mmlspark,MIT,2017-06-05 08:23:44.000000,2021-04-22 11:15:15.000000,2021-04-21 04:15:32.000000,503,202.0,223.0,2314,805.0,Microsoft Machine Learning for Apache Spark.,64.0,22,True,2020-10-02 19:36:01.000000,1.0.0-rc3,17.0,mmlspark,,['spark'],,48862.0,,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,48862.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Mars,mars-project/mars,,others,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000000,2021-04-22 09:50:52.000000,2021-04-21 08:29:58.000000,247,122.0,679.0,2100,778.0,"Mars is a tensor-based unified framework for large-scale data computation which scales Numpy, pandas, Scikit-learn and..",19.0,22,True,2021-04-11 08:20:27.000000,0.6.8,81.0,pymars,,,,6820.0,4.0,4.0,https://pypi.org/project/pymars,2021-04-11 08:41:06.000000,0.0,6820.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,MONAI,Project-MONAI/MONAI,,medical-data,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000000,2021-04-22 10:46:35.000000,2021-04-22 00:03:13.000000,348,93.0,757.0,1920,991.0,AI Toolkit for Healthcare Imaging.,57.0,22,True,2021-04-13 14:20:33.000000,0.5.0,18.0,monai,,['pytorch'],,7280.0,0.0,,https://pypi.org/project/monai,2021-04-11 01:33:17.000000,0.0,7280.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2021-04-22 00:02:52.000000,2021-04-19 01:37:14.000000,153,36.0,43.0,1785,249.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,21925.0,6.0,6.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,21925.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,STUMPY,TDAmeritrade/stumpy,,time-series-data,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000000,2021-04-20 11:07:02.000000,2021-04-20 11:06:42.000000,166,26.0,204.0,1765,,"STUMPY is a powerful and scalable Python library for computing a Matrix Profile, which can be used for a variety of..",21.0,22,True,2021-02-04 19:05:43.000000,1.8.0,19.0,stumpy,conda-forge/stumpy,,,71348.0,0.0,,https://pypi.org/project/stumpy,2021-02-04 19:05:43.000000,0.0,70478.0,https://anaconda.org/conda-forge/stumpy,2021-02-05 23:28:08.904000,20017.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2020-12-20 08:15:51.000000,2020-08-19 14:58:00.000000,199,36.0,20.0,1562,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,22,True,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,['pytorch'],,5208.0,249.0,221.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,4984.0,https://anaconda.org/conda-forge/multicore-tsne,2018-11-12 17:08:01.525000,6515.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,fast-bert,kaushaltrivedi/fast-bert,,nlp,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000000,2021-03-09 01:10:31.000000,2021-03-09 01:10:25.000000,315,139.0,91.0,1561,269.0,Super easy library for BERT based NLP models.,34.0,22,True,2021-03-09 00:19:27.000000,1.9.7,41.0,fast-bert,,,,3590.0,2.0,,https://pypi.org/project/fast-bert,2021-03-09 00:19:27.000000,2.0,3590.0,,,,3.0,,,,,,,,,,,,,,,,,,utterworks/fast-bert,,,,,,,,,
498,lore,instacart/lore,,ml-experiments,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000000,2021-02-22 18:13:04.000000,2020-05-11 22:26:45.000000,119,16.0,18.0,1514,270.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,22.0,22,True,2020-05-11 22:28:23.000000,0.8.4,231.0,lore,,,,4240.0,17.0,16.0,https://pypi.org/project/lore,2020-05-11 22:28:23.000000,1.0,4240.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,anaGo,Hironsan/anago,,nlp,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000000,2021-04-01 12:35:21.000000,2021-04-01 12:34:50.000000,360,36.0,71.0,1399,298.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,22,True,2018-07-17 01:59:21.000000,1.0.8,14.0,anago,,['tensorflow'],,4055.0,30.0,25.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000000,5.0,4055.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Neural Tangents,google/neural-tangents,,ml-frameworks,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000000,2021-04-21 18:20:21.000000,2021-04-21 18:20:17.000000,153,28.0,56.0,1397,372.0,Fast and Easy Infinite Neural Networks in Python.,18.0,22,True,2021-01-25 23:20:02.000000,0.3.6,20.0,neural-tangents,,,112.0,782.0,14.0,14.0,https://pypi.org/project/neural-tangents,2021-01-25 23:06:16.000000,0.0,771.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2021-04-16 18:42:01.000000,2020-11-30 05:49:27.000000,175,,48.0,1304,106.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,22,True,2020-08-20 19:55:21.000000,1.0.0,9.0,geffnet,,['pytorch'],,6433.0,47.0,47.0,https://pypi.org/project/geffnet,2020-08-20 19:55:21.000000,0.0,6433.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-04-11 20:49:05.000000,2021-04-11 20:48:57.000000,146,3.0,50.0,1229,2122.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,11.0,22,False,2021-03-30 00:11:09.000000,_10024,97.0,karateclub,,,,10628.0,36.0,36.0,https://pypi.org/project/karateclub,2021-03-30 00:05:59.000000,0.0,10628.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-04-21 14:56:52.000000,2021-04-21 14:56:49.000000,178,51.0,173.0,1198,1623.0,Pytorch framework for doing deep learning on point clouds.,21.0,22,True,2020-12-18 10:34:16.000000,1.2.0,13.0,torch-points3d,,['pytorch'],,562.0,2.0,2.0,https://pypi.org/project/torch-points3d,2020-12-18 10:34:16.000000,,562.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,FARM,deepset-ai/FARM,,nlp,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000000,2021-04-07 10:11:07.000000,2021-04-07 10:11:07.000000,173,38.0,316.0,1177,550.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,32.0,22,True,2021-03-31 14:33:39.000000,0.7.1,23.0,farm,,['pytorch'],,6784.0,2.0,,https://pypi.org/project/farm,2021-02-22 17:30:04.000000,2.0,6784.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,mljar-supervised,mljar/mljar-supervised,,hyperopt,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000000,2021-04-17 13:29:04.000000,2021-04-17 13:29:04.000000,134,56.0,301.0,1097,884.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,9.0,22,True,2021-04-01 15:02:32.000000,0.10.3,70.0,mljar-supervised,,,,3946.0,10.0,10.0,https://pypi.org/project/mljar-supervised,2021-04-01 14:13:12.000000,,3946.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,pycm,sepandhaghighi/pycm,,others,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000000,2021-04-09 10:10:27.000000,2021-03-11 15:42:19.000000,93,12.0,155.0,1086,2619.0,Multi-class confusion matrix library in Python.,14.0,22,True,2021-03-11 15:51:49.000000,3.1,35.0,pycm,,,,6233.0,106.0,96.0,https://pypi.org/project/pycm,2021-03-11 15:52:23.000000,10.0,6233.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,141,44.0,23.0,964,127.0,sqldf for pandas.,15.0,22,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,['pandas'],,338335.0,808.0,710.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,98.0,338335.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,fastFM,ibayer/fastFM,,recommender-systems,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000000,2021-03-24 12:22:31.000000,2021-03-24 12:22:31.000000,188,44.0,59.0,916,297.0,fastFM: A Library for Factorization Machines.,20.0,22,True,2017-11-23 06:59:56.000000,0.2.11,10.0,fastfm,,,385.0,1100.0,88.0,80.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000000,8.0,1095.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-04-19 22:02:42.000000,2021-04-19 22:02:36.000000,129,23.0,153.0,892,,A full spaCy pipeline and models for scientific/biomedical documents.,20.0,22,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,17396.0,247.0,235.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,17396.0,,,,3.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,
510,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-04-03 16:15:34.000000,2021-04-03 16:15:34.000000,260,7.0,66.0,822,434.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,20.0,22,False,2021-03-16 07:19:52.000000,2.2.8,15.0,minisom,,,,4655.0,169.0,161.0,https://pypi.org/project/minisom,2020-11-03 08:18:16.000000,8.0,4655.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-04-17 01:01:02.000000,2021-04-17 01:00:58.000000,143,5.0,40.0,805,421.0,Training neural models with structured signals.,27.0,22,True,2020-08-18 00:35:35.000000,1.3.1,7.0,neural-structured-learning,,['tensorflow'],,5865.0,54.0,54.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,0.0,5865.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,tf-explain,sicara/tf-explain,,interpretability,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000000,2021-04-19 12:18:12.000000,2021-04-19 12:18:11.000000,77,33.0,46.0,800,198.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,14.0,22,True,2021-02-16 18:59:38.000000,0.3.0,7.0,tf-explain,,['tensorflow'],,1690.0,71.0,69.0,https://pypi.org/project/tf-explain,2021-02-16 18:59:38.000000,2.0,1690.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Opacus,pytorch/opacus,,privacy-ml,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000000,2021-04-22 08:32:57.000000,2021-04-22 08:29:43.000000,114,14.0,63.0,792,239.0,Training PyTorch models with differential privacy.,28.0,22,True,2021-03-10 19:25:01.000000,0.13.0,8.0,opacus,,['pytorch'],31.0,7982.0,25.0,25.0,https://pypi.org/project/opacus,2021-03-10 19:25:01.000000,0.0,7980.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,fairlearn,fairlearn/fairlearn,,interpretability,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000000,2021-04-21 13:07:01.000000,2021-04-19 09:02:01.000000,184,80.0,123.0,761,556.0,A Python package to assess and improve fairness of machine learning models.,35.0,22,True,2021-04-13 22:37:32.000000,0.6.1,14.0,fairlearn,conda-forge/fairlearn,['sklearn'],,16917.0,2.0,,https://pypi.org/project/fairlearn,2021-04-13 22:37:32.000000,2.0,16097.0,https://anaconda.org/conda-forge/fairlearn,2021-04-13 16:53:34.138000,11482.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2020-12-10 07:08:11.000000,2020-10-17 10:59:35.000000,210,29.0,31.0,755,23.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,7.0,22,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,42499.0,273.0,225.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,42499.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,kapre,keunwoochoi/kapre,,audio,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000000,2021-03-25 21:02:49.000000,2021-03-25 21:02:44.000000,129,6.0,80.0,732,190.0,kapre: Keras Audio Preprocessors.,13.0,22,True,2021-03-18 22:14:02.000000,Kapre-0.3.5,21.0,kapre,,['tensorflow'],10.0,3017.0,690.0,668.0,https://pypi.org/project/kapre,2020-09-29 18:49:13.000000,22.0,3017.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143,66.0,135.0,710,1380.0,Google maps for Jupyter notebooks.,16.0,22,False,2019-07-21 08:49:48.715000,0.9.0,94.0,gmaps,conda-forge/gmaps,['jupyter'],,17753.0,75.0,1.0,https://pypi.org/project/gmaps,2019-07-21 08:49:39.000000,74.0,10712.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,219440.0,3.0,,,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,2373.0,,,,,,,,,,,,,,
518,NeuPy,itdxer/neupy,,ml-frameworks,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000000,2021-03-18 20:44:32.000000,2019-09-02 19:02:38.000000,148,27.0,230.0,676,1145.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,6.0,22,False,2019-04-04 19:44:59.000000,0.8.2,34.0,neupy,,,,1842.0,112.0,101.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000000,11.0,1842.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,torch-scatter,rusty1s/pytorch_scatter,,pytorch-utils,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000000,2021-03-25 07:25:04.000000,2021-03-25 07:25:00.000000,76,67.0,120.0,641,825.0,PyTorch Extension Library of Optimized Scatter Operations.,15.0,22,True,2021-03-02 14:52:22.000000,2.0.6,26.0,torch-scatter,,['pytorch'],,21465.0,32.0,,https://pypi.org/project/torch-scatter,2021-03-03 06:21:28.000000,32.0,21465.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,,ml-experiments,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000000,2021-03-25 21:30:56.000000,2019-10-21 07:52:07.000000,52,9.0,15.0,612,46.0,Log TensorBoard events without touching TensorFlow.,5.0,22,False,2018-02-08 07:28:51.000000,0.1.0,5.0,tensorboard_logger,,,,96154.0,96.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000000,96.0,96154.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Mapbox GL,mapbox/mapboxgl-jupyter,,geospatial-data,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000000,2021-04-19 05:03:57.000000,2021-04-19 05:00:36.000000,121,35.0,67.0,563,221.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,22,True,2019-06-03 21:24:10.000000,0.10.2,20.0,mapboxgl,,['jupyter'],,7932.0,113.0,95.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000000,18.0,7932.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,lazypredict,shankarpandala/lazypredict,,hyperopt,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000000,2021-04-10 02:38:00.000000,2021-04-10 02:37:59.000000,93,17.0,30.0,446,195.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,12.0,22,True,2021-02-17 15:38:45.000000,0.2.9,11.0,lazypredict,,['sklearn'],,3433.0,54.0,54.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000000,,3433.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,random-forest-importances,parrt/random-forest-importances,,interpretability,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000000,2021-01-30 21:50:08.000000,2021-01-30 21:50:02.000000,95,4.0,27.0,434,249.0,Code to compute permutation and drop-column importances in Python scikit-learn models.,14.0,22,True,2021-01-28 23:23:17.000000,1.3.7,22.0,rfpimp,,['sklearn'],,28387.0,74.0,70.0,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000000,4.0,28387.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,SDV,sdv-dev/SDV,,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2021-04-16 16:04:27.000000,2021-04-16 15:56:33.000000,71,67.0,176.0,393,820.0,"Synthetic Data Generation for tabular, relational and time series data.",33.0,22,True,2021-04-01 01:14:47.000000,0.9.0,44.0,sdv,,,,6173.0,20.0,20.0,https://pypi.org/project/sdv,2021-04-01 01:11:08.000000,0.0,6173.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PyTorch Sparse,rusty1s/pytorch_sparse,,pytorch-utils,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000000,2021-04-01 05:27:22.000000,2021-04-01 05:27:22.000000,51,43.0,59.0,384,533.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,14.0,22,True,2021-03-03 15:26:45.000000,0.6.9,21.0,torch-sparse,,['pytorch'],,13544.0,34.0,,https://pypi.org/project/torch-sparse,2020-11-02 10:43:20.000000,34.0,13544.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,aequitas,dssg/aequitas,,interpretability,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000000,2021-03-19 10:35:14.000000,2021-02-23 13:51:06.000000,71,35.0,21.0,375,856.0,Bias and Fairness Audit Toolkit.,16.0,22,True,2020-12-16 11:48:14.000000,0.42.0,16.0,aequitas,,,,1303.0,77.0,71.0,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000000,6.0,1303.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Studio.ml,studioml/studio,,ml-experiments,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000000,2021-03-27 00:16:08.000000,2021-03-27 00:10:16.000000,50,56.0,192.0,372,2353.0,Studio: Simplify and expedite model building process.,21.0,22,True,2021-03-19 21:35:43.000000,0.0.43,194.0,studioml,,,,2230.0,4.0,4.0,https://pypi.org/project/studioml,2021-03-27 00:16:08.000000,,2230.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,torch-cluster,rusty1s/pytorch_cluster,,graph,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000000,2021-03-06 06:14:10.000000,2021-03-06 06:14:04.000000,71,38.0,40.0,360,521.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,18.0,22,True,2021-03-01 13:58:47.000000,1.5.9,39.0,torch-cluster,,['pytorch'],,9633.0,32.0,,https://pypi.org/project/torch-cluster,2021-03-01 12:28:43.000000,32.0,9633.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,vega,vega/ipyvega,,data-viz,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000000,2021-04-02 09:23:26.000000,2021-04-02 09:23:25.000000,44,8.0,79.0,300,492.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,9.0,22,True,2020-05-15 23:40:02.000000,3.4.0,37.0,vega,conda-forge/vega,['jupyter'],,25203.0,148.0,,https://pypi.org/project/vega,2020-05-15 23:40:02.000000,148.0,18150.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,409101.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2020-10-10 10:41:08.987000,2020-04-23 06:54:42.000000,24,1.0,10.0,171,79.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,6.0,22,True,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,116339.0,269.0,249.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,115302.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,15563.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
