,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
529,quinn,MrPowers/quinn,ml-experiments,,https://github.com/mrpowers-io/quinn,https://github.com/mrpowers-io/quinn,Apache-2.0,2017-09-15 13:02:42.000,2024-12-06 11:29:54.000000,2024-12-06 11:28:50,368.0,3.0,98.0,20.0,147.0,36.0,94.0,655.0,pyspark methods to enhance developer productivity.,31.0,25,True,2024-02-13 12:31:37.000,0.10.3,16.0,quinn,,,,['spark'],96.0,89.0,https://pypi.org/project/quinn,2024-02-13 12:31:37.000,7.0,642118.0,642118.0,,,,,,,,3.0,53.0,,mrpowers-io/quinn,,,,,,,,,,,,,,,,,
530,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-01-08 17:17:44.000000,2025-01-08 17:17:44,908.0,11.0,88.0,12.0,776.0,60.0,493.0,650.0,Automated modeling and machine learning framework FEDOT.,37.0,25,True,2024-08-28 11:07:57.000,0.7.4,23.0,fedot,,,,,60.0,55.0,https://pypi.org/project/fedot,2024-08-28 10:34:09.000,5.0,1213.0,1213.0,,,,,,,,2.0,,,aimclub/FEDOT,,,,,,,,,,,,,,,,,
531,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2025-01-03 16:21:31.009000,2022-02-11 07:59:35,77.0,,72.0,8.0,17.0,11.0,12.0,514.0,Find pyspark to make it importable.,15.0,25,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],5166.0,5063.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,103.0,1916039.0,1942000.0,https://anaconda.org/conda-forge/findspark,2025-01-03 16:21:31.009,934619.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
532,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-01-08 06:04:06.000000,2025-01-08 06:03:58,776.0,10.0,87.0,13.0,31.0,9.0,51.0,400.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,25,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,506.0,462.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,44.0,196152.0,197866.0,https://anaconda.org/conda-forge/pymap3d,2024-12-25 07:49:33.909,89158.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2024-12-24 16:12:08.000000,2024-12-24 16:12:08,6798.0,3.0,145.0,35.0,414.0,37.0,141.0,384.0,Neuroimaging in Python FMRI analysis package.,71.0,25,False,2024-10-06 19:42:32.000,0.6.1,9.0,nipy,conda-forge/nipy,,,,262.0,238.0,https://pypi.org/project/nipy,2024-10-06 19:42:32.000,24.0,3054.0,25554.0,https://anaconda.org/conda-forge/nipy,2024-07-28 17:27:34.085,135005.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
534,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2025-01-09 01:12:18.000000,2025-01-09 01:12:17,582.0,15.0,60.0,43.0,341.0,22.0,63.0,319.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",42.0,25,True,2024-12-02 06:12:47.000,1.8.0,86.0,gokart,,,,,92.0,84.0,https://pypi.org/project/gokart,2024-12-02 06:12:47.000,8.0,4033.0,4033.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2025-01-09 00:13:55.000000,2025-01-08 20:29:04,4395.0,687.0,62.0,7.0,412.0,51.0,122.0,273.0,Python recommendation toolkit.,16.0,25,False,2024-02-16 21:04:30.000,0.14.4,28.0,lenskit,conda-forge/lenskit,,,,137.0,124.0,https://pypi.org/project/lenskit,2025-01-07 14:53:04.000,13.0,1356.0,2117.0,https://anaconda.org/conda-forge/lenskit,2024-12-30 17:12:36.573,38078.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
536,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-01-06 16:35:05.000000,2025-01-06 16:35:03,1047.0,380.0,8.0,5.0,249.0,13.0,39.0,202.0,Beautiful ridgeline plots in Python.,4.0,25,False,2024-12-24 18:09:19.000,0.3.1,29.0,ridgeplot,,,https://ridgeplot.readthedocs.io/,,170.0,165.0,https://pypi.org/project/ridgeplot,2024-12-24 18:08:30.000,5.0,30828.0,30828.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,,
537,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,11.0,1551.0,137.0,3625.0,73.0,1987.0,5778.0,An Industrial Grade Federated Learning Framework.,101.0,24,True,2024-07-31 11:47:02.000,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
538,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-11-15 22:48:39.000000,2024-11-15 22:43:22,1099.0,2.0,924.0,114.0,676.0,146.0,543.0,5519.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,119.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],22.0,21.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,696.0,696.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
539,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2024-11-21 01:10:14.000000,2024-11-21 01:04:51,225.0,2.0,301.0,80.0,180.0,24.0,54.0,4981.0,"A data augmentations library for audio, image, text, and video.",38.0,24,True,2023-12-05 20:52:12.000,1.0.1,18.0,augly,,,,,165.0,161.0,https://pypi.org/project/augly,2023-12-05 20:52:12.000,4.0,3306.0,3306.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749.0,136.0,43.0,141.0,98.0,4935.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1165.0,1149.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,679.0,691.0,,,,,,,,3.0,981.0,,,,,,,,,,,,,,,,,,,
541,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,,1032.0,92.0,64.0,271.0,270.0,4789.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,23427.0,23427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,,1385.0,356.0,59.0,51.0,,4461.0,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,198.0,198.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,,848.0,848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
543,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,,727.0,62.0,247.0,130.0,824.0,4194.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,False,2021-04-06 12:38:10.521,2.10.2,31.0,stable-baselines,,,,,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,3745.0,3745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,,897.0,176.0,386.0,34.0,430.0,3848.0,"Facilitating the design, comparison and sharing of deep text matching models.",37.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,527.0,171.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],64.0,62.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,539.0,539.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
546,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,4.0,253.0,29.0,2020.0,3.0,666.0,3278.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,24,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,19329.0,19402.0,,,,,,,,3.0,2730.0,,,,,,,,,,,,,,,,,,,
547,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,111.0,73.0,193.0,118.0,3086.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,170.0,158.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,632.0,690.0,,,,,,,,3.0,4757.0,,,,,,,,,,,,,,,,,,,
548,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,661.0,70.0,25.0,117.0,101.0,2988.0,Neural network visualization toolkit for keras.,10.0,24,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],3009.0,3008.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,928.0,928.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-09-23 16:30:28.000000,2024-09-23 16:30:23,472.0,,335.0,65.0,319.0,50.0,124.0,2945.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],63.0,62.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3326.0,3687.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,19891.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,21.0,79.0,112.0,179.0,2879.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,24,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,60.0,59.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,991.0,991.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,144.0,28.0,200.0,20.0,73.0,2776.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,496.0,470.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,26817.0,30527.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,218909.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,34.0,695.0,43.0,151.0,2738.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,120.0,116.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-10-14 19:46:14.000000,2024-10-14 19:46:14,1949.0,6.0,375.0,39.0,96.0,41.0,158.0,2710.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,34.0,24,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],7.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,7.0,2392.0,2392.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
554,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,93.0,2158.0,215.0,982.0,2709.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,21131.0,21131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,438.0,65.0,123.0,32.0,350.0,2394.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],74.0,72.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,296.0,296.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,236.0,62.0,32.0,60.0,96.0,2303.0,Fast and Easy Infinite Neural Networks in Python.,29.0,24,True,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,,121.0,120.0,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,2429.0,2438.0,,,,,,,,3.0,541.0,,,,,,,,,,,,,,,,,,,
557,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,258.0,52.0,98.0,25.0,116.0,2272.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",141.0,137.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,3050.0,3050.0,,,,,,,,3.0,,,mckinsey/causalnex,,,,,,,,,,,,,,,,,
558,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,252.0,56.0,56.0,19.0,50.0,2214.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],767.0,748.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,6054.0,6054.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,685.0,86.0,48.0,24.0,64.0,2153.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,575.0,563.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,33598.0,33598.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,203.0,29.0,65.0,11.0,83.0,2021.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,False,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],381.0,373.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,953.0,1131.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,8584.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,247.0,44.0,33.0,51.0,90.0,2004.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],191.0,191.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,4680.0,4680.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2024-12-24 00:31:46.000000,2024-07-10 23:00:11,927.0,,135.0,35.0,447.0,50.0,354.0,1924.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,65.0,64.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,9344.0,9344.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,98.0,45.0,188.0,217.0,1642.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,3502.0,3502.0,,,,,,,,2.0,71.0,,,,,,,,,,,,,,,,,,,
564,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2024-03-17 06:23:46.000000,2023-04-20 14:53:46,460.0,,238.0,50.0,50.0,23.0,91.0,1633.0,Contextually-keyed word vectors.,19.0,24,False,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,444.0,431.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2186.0,4307.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,53010.0,,,,,3.0,69639.0,,,,,,,,,,,,,,,,,,,
565,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,269.0,27.0,187.0,11.0,390.0,1628.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,24,True,2024-04-21 09:02:06.000,1.4,18.0,talos,,,,['tensorflow'],207.0,199.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,1081.0,1081.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
566,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,2.0,275.0,43.0,257.0,77.0,198.0,1560.0,A framework for Privacy Preserving Machine Learning.,39.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],48.0,47.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,454.0,454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2024-08-14 21:07:18.000000,2024-08-14 20:38:00,159.0,,166.0,105.0,189.0,40.0,25.0,1510.0,fklearn: Functional Machine Learning.,56.0,24,True,2024-08-14 21:07:18.000,4.0.0,34.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2024-08-14 21:07:18.000,,2188.0,2188.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-01-07 21:33:56.000000,2025-01-07 21:33:54,1972.0,2.0,370.0,33.0,2284.0,86.0,237.0,1434.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,24,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,7303.0,7303.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2024-09-24 21:15:08.000000,2024-05-24 12:07:18,209.0,,89.0,34.0,111.0,8.0,18.0,1274.0,A library of reinforcement learning building blocks in JAX.,21.0,24,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],300.0,289.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,11.0,18647.0,18647.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,,,,,,,,,
570,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-08-02 11:14:24.000000,2024-08-02 11:14:21,90.0,,247.0,20.0,23.0,5.0,88.0,1256.0,Implementation of the node2vec algorithm.,16.0,24,True,2024-08-02 11:13:59.000,0.5.0,19.0,node2vec,conda-forge/node2vec,,,,798.0,767.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,15918.0,16326.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,32700.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
