,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
490,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2024-02-19 07:00:31.744000,2024-02-18 18:51:38,532.0,11.0,39.0,5.0,15.0,6.0,48.0,319.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,14.0,26,True,2024-02-18 18:57:32.000,0.9.0,25.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],662.0,630.0,https://pypi.org/project/scikit-posthocs,2024-02-18 18:57:32.000,32.0,98159.0,120460.0,https://anaconda.org/conda-forge/scikit-posthocs,2024-02-19 07:00:31.744,914366.0,,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,
491,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2024-02-01 02:29:47.000000,2024-02-01 02:29:37,1618.0,1.0,802.0,148.0,1563.0,107.0,125.0,7914.0,Trax Deep Learning with Clear Code and Speed.,79.0,25,True,2021-10-26 20:29:38.000,1.4.1,18.0,trax,,,,,141.0,141.0,https://pypi.org/project/trax,,,3516.0,3516.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
492,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,824.0,169.0,1588.0,145.0,74.0,6363.0,A natural language modeling framework based on PyTorch.,234.0,25,False,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,1.0,213.0,218.0,,,,,3.0,355.0,,,,,,,,,,,,,,,,,,,,,,
493,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-10-03 15:31:03.000000,2022-09-22 23:59:07,1084.0,,979.0,182.0,327.0,334.0,292.0,5770.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,124.0,121.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,409.0,457.0,,,,,3.0,3723.0,,,,,,,,,,,,,,,,,,,,,,
494,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-03-14 13:28:00.000000,2024-03-14 13:16:14,3485.0,93.0,597.0,94.0,3837.0,206.0,1360.0,4837.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,90.0,25,True,2024-02-27 17:33:20.000,1.35.0,75.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
495,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-02-17 08:10:07.000000,2023-11-19 13:26:15,334.0,,946.0,46.0,33.0,65.0,112.0,4804.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",20.0,25,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],192.0,183.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,9.0,3260.0,3260.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
496,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,658.0,159.0,130.0,83.0,101.0,4610.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],766.0,760.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,458.0,458.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
497,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,512.0,137.0,649.0,65.0,198.0,3856.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,2609.0,2609.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
498,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,4.0,445.0,90.0,78.0,65.0,137.0,3346.0,Generate embeddings from large-scale graph-structured data.,32.0,25,True,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,3.0,415239.0,415242.0,,,,,2.0,177.0,,,,,,,,,,,,,,,,,,,,,,
499,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-03-03 01:58:14.000000,2024-03-03 01:31:19,180.0,1.0,372.0,162.0,84.0,87.0,101.0,3138.0,A deep learning library for video understanding research.,55.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],7.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,7.0,68583.0,68583.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
500,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-03-12 16:54:46.000000,2023-12-09 00:22:24,2360.0,,683.0,163.0,61.0,10.0,719.0,3038.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,25,True,2023-10-23 21:02:38.000,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,907.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,62566.0,,3.0,4707.0,,,,,,,,,,,,,,,,,,,,,,
501,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,1.0,1050.0,217.0,3649.0,429.0,1111.0,2993.0,Unified and efficient Machine Learning.,248.0,25,True,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1623.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,129152.0,https://hub.docker.com/r/shogun/shogun,3.0,,,,,,,,,,2019-01-31 13:45:10.435327,1.0,1505.0,shogun,,,,,,,,,,
502,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,3.0,246.0,32.0,2015.0,3.0,650.0,2925.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,25,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,4761.0,4858.0,,,,,3.0,2634.0,,,,,,,,,,,,,,,,,,,,,,
503,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2023-06-16 19:17:56.088000,2021-06-22 10:51:48,116.0,,468.0,99.0,49.0,59.0,253.0,2789.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,685.0,685.0,https://pypi.org/project/neuralcoref,,,2907.0,3225.0,https://anaconda.org/conda-forge/neuralcoref,2023-06-16 19:17:56.088,15075.0,,3.0,939.0,,,,,,,,,,,,,,,,,,,,,,
504,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-02-21 08:50:08.000000,2023-06-30 21:16:10,470.0,,322.0,66.0,316.0,45.0,124.0,2740.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],51.0,50.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2260.0,2586.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14699.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
505,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,221.0,50.0,481.0,45.0,70.0,2693.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,207.0,204.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,24532.0,24533.0,,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,
506,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,316.0,94.0,2157.0,195.0,982.0,2672.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,25,True,2023-01-10 09:30:53.000,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,,,45091.0,45091.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
507,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,216.0,67.0,42.0,17.0,23.0,2669.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,917.0,912.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,58009.0,58279.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14333.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
508,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2024-01-22 06:09:24.000000,2023-07-01 21:40:58,1936.0,,331.0,40.0,86.0,28.0,157.0,2421.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,,,['pytorch'],3.0,,https://pypi.org/project/torch-geometric-temporal,2022-09-04 16:10:00.738,3.0,2199.0,2199.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
509,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-02-10 10:19:11.000000,2024-02-10 10:17:50,226.0,9.0,242.0,47.0,92.0,19.0,115.0,2107.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,25,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",112.0,109.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,3.0,3384.0,3384.0,,,,,3.0,,,,mckinsey/causalnex,,,,,,,,,,,,,,,,,,,
510,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2023-06-20 17:42:42.000000,2023-06-20 17:42:34,12566.0,,84.0,41.0,47.0,12.0,75.0,2079.0,The friendly PIL fork.,385.0,25,False,,,47.0,pillow-simd,,,,,56.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,56.0,39377.0,39377.0,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,
511,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-03-05 11:46:16.000000,2024-03-05 11:46:12,2314.0,12.0,236.0,37.0,38.0,13.0,114.0,2062.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,231.0,225.0,https://pypi.org/project/karateclub,2022-10-22 16:17:27.886,6.0,3503.0,4008.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,22250.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
512,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,199.0,29.0,65.0,35.0,83.0,1973.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],323.0,316.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,7.0,4488.0,4668.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6843.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
513,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,300.0,58.0,1313.0,233.0,810.0,1803.0,A toolkit for reproducible reinforcement learning research.,79.0,25,False,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],102.0,100.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,605.0,605.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
514,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,160.0,61.0,66.0,66.0,129.0,1794.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,386.0,376.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,620.0,620.0,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,,,,
515,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,265.0,50.0,87.0,22.0,190.0,1507.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,25,True,2022-05-03 10:56:08.000,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],517.0,517.0,https://pypi.org/project/gplearn,,,5885.0,6031.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6614.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
516,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,404.0,91.0,165.0,103.0,224.0,1355.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,205.0,205.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
517,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,29.0,63.0,7.0,70.0,1279.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1390.0,1377.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,12740.0,12740.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
518,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2024-01-05 18:00:58.000000,2024-01-05 18:00:58,67.0,1.0,290.0,55.0,63.0,12.0,109.0,1219.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,25,True,2023-07-30 07:07:37.000,0.6.2,24.0,stockstats,,,,,1036.0,1005.0,https://pypi.org/project/stockstats,2023-07-30 07:07:37.000,31.0,11320.0,11320.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
519,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,230.0,36.0,68.0,52.0,206.0,1213.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,25,True,2023-10-12 14:58:48.000,2.1.2,6.0,innvestigate,,,,['tensorflow'],119.0,119.0,https://pypi.org/project/innvestigate,,,596.0,600.0,,,,,3.0,92.0,,,,,,,,,,,,,,,,,,,,,,
520,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2024-03-12 10:20:37.000000,2024-02-13 12:59:29,2071.0,1.0,215.0,42.0,588.0,85.0,431.0,976.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,25,False,2023-08-01 13:38:54.000,2.0.2,47.0,smac,conda-forge/smac,,,,49.0,,https://pypi.org/project/smac,2023-08-01 13:30:07.000,49.0,53945.0,54460.0,https://anaconda.org/conda-forge/smac,2023-08-11 21:35:06.370,18549.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
521,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,,191.0,49.0,61.0,1.0,68.0,976.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],430.0,427.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,18562.0,18562.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
522,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-03-05 13:03:44.000000,2024-03-05 13:03:44,730.0,3.0,143.0,16.0,103.0,29.0,236.0,934.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,25,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],75.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,75.0,24584.0,30179.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,251786.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
523,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,255.0,42.0,72.0,103.0,188.0,914.0,Gaussian Process Optimization using GPy.,50.0,25,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,534.0,494.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,40.0,5177.0,5177.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
524,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-01-05 08:05:26.000000,2024-01-05 08:05:26,564.0,2.0,95.0,16.0,193.0,100.0,135.0,649.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",33.0,25,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,312.0,,https://pypi.org/project/soundfile,2023-02-15 15:39:00.786,312.0,2554322.0,2554466.0,https://anaconda.org/anaconda/pysoundfile,,,,3.0,17477.0,,,,,,,,,,,,,,,,,,,,,,
525,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2024-03-13 14:06:46.000000,2024-03-12 16:02:28,863.0,22.0,81.0,9.0,722.0,90.0,436.0,591.0,Automated modeling and machine learning framework FEDOT.,33.0,25,True,2024-01-23 15:03:23.000,0.7.3,21.0,fedot,,,,,47.0,44.0,https://pypi.org/project/fedot,2024-03-05 21:31:39.000,3.0,1156.0,1156.0,,,,,2.0,,,,aimclub/FEDOT,,,,,,,,,,,,,,,,,,,
526,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-03-05 03:43:51.000000,2024-03-05 03:43:50,838.0,7.0,135.0,29.0,87.0,35.0,75.0,586.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,25,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,437.0,413.0,https://pypi.org/project/ml-metadata,2023-08-10 00:37:12.000,24.0,64451.0,64486.0,,,,,3.0,2120.0,,,,,,,,,,,,,,,,,,,,,,
527,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2024-03-07 12:59:02.000000,2024-03-07 12:58:46,473.0,7.0,50.0,8.0,53.0,168.0,234.0,580.0,python binding for libvips using cffi.,16.0,25,True,2024-01-04 12:00:44.000,2.2.2,25.0,pyvips,conda-forge/pyvips,,,,731.0,681.0,https://pypi.org/project/pyvips,2024-01-04 12:00:44.000,50.0,40138.0,41945.0,https://anaconda.org/conda-forge/pyvips,2023-09-26 03:23:28.071,74124.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
528,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2024-01-03 13:23:50.000000,2022-01-15 18:08:37,1718.0,,64.0,16.0,13.0,34.0,7.0,517.0,Pure-Python full-text search library.,42.0,25,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3703.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3703.0,396242.0,403054.0,https://anaconda.org/conda-forge/whoosh,2023-09-23 13:28:08.196,231639.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
529,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2024-02-20 10:07:24.000000,2023-12-26 16:13:16,6706.0,24.0,143.0,36.0,394.0,37.0,135.0,367.0,Neuroimaging in Python FMRI analysis package.,69.0,25,False,2023-12-21 16:45:52.000,0.6.0,8.0,nipy,conda-forge/nipy,,,,274.0,223.0,https://pypi.org/project/nipy,2023-12-21 16:45:52.000,51.0,2381.0,3712.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,106524.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
530,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-02-11 07:50:28.337000,2024-02-11 00:53:13,766.0,9.0,85.0,13.0,30.0,7.0,47.0,362.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,25,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,397.0,372.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,25.0,107715.0,109318.0,https://anaconda.org/conda-forge/pymap3d,2024-02-11 07:50:28.337,67364.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
