,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
543,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2022-12-14 11:35:46.000000,2022-12-14 11:32:27,636.0,32.0,35,13.0,67.0,20.0,54.0,595,Visualize large time series data with plotly.py.,8.0,24,True,2022-12-02 12:34:39.000,0.8.3,45.0,plotly-resampler,conda-forge/plotly-resampler,,,28918.0,43.0,43.0,https://pypi.org/project/plotly-resampler,2022-06-29 16:22:00.000,,27953.0,https://anaconda.org/conda-forge/plotly-resampler,2022-08-25 17:33:03.561,10619.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
544,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-12-15 11:00:01.000000,2022-12-15 09:54:06,736.0,71.0,64,9.0,564.0,94.0,331.0,480,Automated modeling and machine learning framework FEDOT.,26.0,24,True,2022-12-12 17:18:54.000,0.6.1,14.0,fedot,,,,938.0,25.0,25.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,938.0,,,,2.0,,,,,,,,,,,,,,,,,aimclub/FEDOT,,,,,,,,
545,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-12-04 12:03:44.000000,2022-12-04 12:03:18,446.0,9.0,42,7.0,47.0,119.0,198.0,465,python binding for libvips using cffi.,14.0,24,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,22714.0,448.0,408.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,21638.0,https://anaconda.org/conda-forge/pyvips,2022-10-29 23:53:42.904,43068.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
546,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2022-12-15 01:32:20.000000,2022-12-14 23:31:55,347.0,60.0,66,30.0,388.0,142.0,165.0,407,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",27.0,24,True,2022-11-22 22:37:12.000,22.11.00,10.0,merlin-core,,,,15414.0,,,https://pypi.org/project/merlin-core,2022-06-14 23:22:54.000,,15414.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
547,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-12-15 13:36:30.000000,2022-12-13 19:46:51,750.0,159.0,37,14.0,22.0,33.0,38.0,350,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",18.0,24,True,2022-12-02 16:14:08.832,0.8.3,37.0,sklearn-evaluation,,['sklearn'],,2201.0,58.0,56.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2201.0,,,,3.0,,,,,,,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,,
548,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2022-12-15 08:49:44.000000,2022-12-14 03:15:13,816.0,82.0,105,21.0,678.0,69.0,302.0,341,MONAI Label is an intelligent open source image labeling and learning tool.,37.0,24,True,2022-10-24 20:49:16.000,0.5.2,74.0,monailabel-weekly,,,32615.0,2296.0,,,https://pypi.org/project/monailabel-weekly,2022-07-03 02:54:17.000,,378.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
549,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-11-13 06:13:31.000000,2022-01-15 18:08:37,1718.0,,48,12.0,10.0,21.0,2.0,334,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,198299.0,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,196342.0,https://anaconda.org/conda-forge/whoosh,2022-10-29 09:27:59.277,144844.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-12-01 16:39:24.000000,2022-11-16 13:41:53,179.0,30.0,421,80.0,34.0,43.0,23.0,8932,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,23,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,238.0,12.0,12.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,149.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,983.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
551,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,6.0,804,172.0,1588.0,145.0,74.0,6356,A natural language modeling framework based on PyTorch.,233.0,23,True,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,['pytorch'],308.0,96.0,1.0,,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,1.0,90.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
552,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:50.000000,2022-03-13 19:08:59,231.0,,320,76.0,37.0,95.0,73.0,4364,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,23,True,2022-03-13 19:09:50.000,0.11.1,67.0,deep-daze,,,,2346.0,47.0,47.0,https://pypi.org/project/deep-daze,2022-03-13 19:09:50.000,,2346.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
553,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2022-12-14 05:20:03.000000,2022-08-09 13:26:32,565.0,,1157,306.0,202.0,59.0,205.0,4217,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,True,,,,,,,,2261.0,,,,,,,,,,3.0,,,,,,,,,,,,shadowreaver/crypto-signal,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142488.0,,,,,,,,,
554,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,669,101.0,32.0,96.0,110.0,3966,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,['tensorflow'],,6011.0,108.0,103.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,6007.0,,,,3.0,,,,,,,,,,,,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,221.0,,,,,,,,,
555,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2022-12-13 13:35:07.000000,2022-12-08 12:45:07,932.0,24.0,469,164.0,38.0,25.0,25.0,3431,High-performance TensorFlow library for quantitative finance.,44.0,23,True,,,30.0,tf-quant-finance,,['tensorflow'],,1147.0,2.0,,https://pypi.org/project/tf-quant-finance,2022-05-31 10:54:46.000,2.0,1147.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
556,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,525,173.0,49.0,64.0,49.0,3421,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,['tensorflow'],,113.0,49.0,47.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
557,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2022-12-15 13:32:47.000000,2022-12-14 08:04:32,1043.0,175.0,150,41.0,903.0,24.0,315.0,3405,Qdrant - Vector Search Engine and Database for the next generation of AI applications. Also available in the cloud..,28.0,23,True,2022-12-06 21:23:43.000,0.11.5,35.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
558,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-11-21 20:42:38.000000,2022-02-10 08:43:04,2099.0,,525,147.0,234.0,27.0,627.0,3197,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,23,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,['tensorflow'],,947.0,,,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,,947.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
559,TRFL,deepmind/trfl,reinforcement-learning,,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000,2022-12-08 18:07:05.000000,2021-08-16 11:45:18,123.0,,375,211.0,9.0,6.0,16.0,3134,TensorFlow Reinforcement Learning.,13.0,23,False,2021-08-16 12:19:16.000,1.2.0,5.0,trfl,,['tensorflow'],,2456.0,101.0,98.0,https://pypi.org/project/trfl,2021-08-16 12:19:16.000,3.0,2456.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
560,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2022-10-12 19:10:02.000000,2022-10-12 19:04:29,398.0,4.0,295,53.0,409.0,62.0,103.0,2875,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",34.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,['pytorch'],,323.0,14.0,13.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,323.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
561,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2022-03-16 17:52:29.000000,2022-03-16 17:52:29,715.0,,187,53.0,31.0,52.0,117.0,2792,A GUI for Pandas DataFrames.,13.0,23,False,2021-08-14 09:14:51.000,0.2.13,43.0,pandasgui,conda-forge/pandasgui,['pandas'],,4752.0,203.0,198.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,5.0,4081.0,https://anaconda.org/conda-forge/pandasgui,2021-02-13 06:39:51.463,15448.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
562,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-12-15 12:40:46.000000,2022-11-11 15:23:46,757.0,4.0,360,94.0,536.0,146.0,92.0,2691,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,37.0,23,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,['tensorflow'],,4417.0,5.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,5.0,4417.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
563,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2022-12-14 07:15:45.000000,2022-12-07 06:12:10,244.0,19.0,276,51.0,201.0,136.0,101.0,2515,LightSeq: A High Performance Library for Sequence Processing and Generation.,14.0,23,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,651.0,7366.0,1.0,,https://pypi.org/project/lightseq,2022-01-26 08:26:27.000,1.0,7348.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
564,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2022-11-21 22:17:12.000000,2020-01-07 20:53:25,838.0,,413,130.0,135.0,60.0,128.0,2387,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,['tensorflow'],12592.0,787.0,43.0,41.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,584.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
565,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-12-05 11:27:46.000000,2022-12-05 11:17:53,203.0,8.0,118,28.0,187.0,12.0,70.0,2385,HiPlot makes understanding high dimensional data easy.,8.0,23,True,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,40996.0,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,37603.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,115391.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
566,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,436,65.0,122.0,32.0,349.0,2335,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,['tensorflow'],,52.0,59.0,57.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,52.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
567,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,597,89.0,29.0,23.0,51.0,2188,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,23,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,26022.0,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,26022.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
568,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,304,67.0,78.0,59.0,68.0,2064,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,['pytorch'],,2003.0,22.0,19.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,2003.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
569,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-12-12 09:34:47.000000,2022-12-12 09:34:45,179.0,1.0,388,36.0,198.0,41.0,232.0,1952,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,23,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,['pytorch'],,33805.0,9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,33579.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2719.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
570,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-10-16 06:57:44.000000,2021-05-25 16:49:48,947.0,,223,63.0,58.0,28.0,182.0,1865,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,23,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,['tensorflow'],,967.0,27.0,27.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,967.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
571,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,576,77.0,48.0,22.0,64.0,1793,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,6833.0,296.0,286.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,10.0,6833.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
572,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2022-10-17 04:29:38.000000,2022-09-27 09:59:52,326.0,5.0,336,41.0,66.0,156.0,95.0,1767,Super easy library for BERT based NLP models.,36.0,23,True,2022-09-22 13:50:45.318,2.0.9,58.0,fast-bert,,,,1600.0,2.0,,https://pypi.org/project/fast-bert,2022-06-03 14:29:46.000,2.0,1600.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
573,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,38.0,21.0,1749,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,['pytorch'],,6851.0,353.0,330.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,6424.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,20937.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
574,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2022-10-31 03:14:01.876000,2022-01-30 01:22:30,743.0,,209,38.0,110.0,54.0,42.0,1610,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,['sklearn'],244.0,4567.0,118.0,112.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,2176.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2022-10-31 03:14:01.876,183112.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
575,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,2.0,262,25.0,182.0,8.0,389.0,1571,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,23,True,2022-05-28 10:07:13.000,1.3,17.0,talos,,['tensorflow'],,1123.0,158.0,151.0,https://pypi.org/project/talos,2022-05-28 10:07:34.000,7.0,1123.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
576,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108.0,,200,44.0,12.0,4.0,51.0,1504,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,False,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,['pytorch'],,13523.0,148.0,147.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,1.0,13523.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
577,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,110,30.0,31.0,55.0,50.0,1481,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,23,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,['pytorch'],,23962.0,197.0,193.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,4.0,23962.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
578,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2022-11-21 22:31:39.000000,2020-08-25 09:26:27,1121.0,,269,65.0,49.0,23.0,74.0,1378,MLBox is a powerful Automated Machine Learning python library.,9.0,23,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,3970.0,29.0,29.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,3970.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
579,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2022-11-19 13:11:45.000000,2022-11-19 13:11:45,984.0,25.0,206,33.0,25.0,13.0,136.0,1337,A library for graph deep learning research.,36.0,23,False,2022-07-14 07:05:26.000,1.0.0,10.0,dig,,,,337.0,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,8.0,337.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
580,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2022-11-22 02:20:39.000000,2020-02-04 21:10:25,334.0,,222,65.0,47.0,36.0,90.0,1218,A TensorFlow recommendation algorithm and framework in Python.,9.0,23,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,['tensorflow'],,5607.0,30.0,27.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,3.0,5607.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
581,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219.0,,161,34.0,22.0,42.0,34.0,1203,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,23,True,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,['sklearn'],,316.0,48.0,47.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,1.0,316.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
582,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-12-13 22:34:50.000000,2022-12-11 11:11:32,823.0,7.0,325,53.0,778.0,9.0,283.0,1140,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,59.0,23,True,2022-12-12 08:36:05.773,3.1.29,82.0,sockeye,,['mxnet'],15.0,707.0,2.0,,https://pypi.org/project/sockeye,2022-05-05 08:46:06.000,2.0,707.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
583,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223,74.0,415.0,75.0,147.0,1083,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,426.0,141.0,133.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,8.0,426.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
584,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2022-12-14 23:36:54.000000,2022-12-14 20:06:46,918.0,170.0,92,19.0,222.0,21.0,111.0,1032,Scalable and user friendly neural forecasting algorithms.,23.0,23,True,2022-12-07 21:14:00.683,1.2.0,11.0,neuralforecast,conda-forge/neuralforecast,,,3728.0,5.0,5.0,https://pypi.org/project/neuralforecast,2022-06-02 23:19:38.000,,3328.0,https://anaconda.org/conda-forge/neuralforecast,2022-12-08 01:56:28.609,3603.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
