,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
419,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-05-06 21:01:07.000000,2022-04-05 20:55:12,181,10.0,297,56.0,44.0,46.0,48.0,3053,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,26,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,76.0,74.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,5352.0,5352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
420,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588,,1047,216.0,3648.0,437.0,1105.0,2888,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1938.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,113730.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1482.0,3.0,,,,,,,,,,shogun,,,,,,,,,
421,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-06-19 01:05:15.000000,2022-06-19 01:03:50,156,23.0,268,51.0,69.0,61.0,78.0,2495,A deep learning library for video understanding research.,38.0,26,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,14232.0,14232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
422,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2021-12-05 06:35:06.000000,2020-04-27 18:40:41,522,,885,164.0,213.0,42.0,145.0,2313,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,568.0,551.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,17.0,6024.0,6314.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,15129.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
423,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-05-25 17:42:19.000000,2022-05-16 16:44:22,457,19.0,248,62.0,298.0,23.0,112.0,2184,DDSP: Differentiable Digital Signal Processing.,31.0,26,True,2022-05-10 06:56:11.000,3.4.3,50.0,ddsp,conda-forge/ddsp,,,['tensorflow'],27.0,26.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3381.0,3840.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,11025.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
424,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-06-23 06:16:22.000000,2022-06-13 20:55:53,363,11.0,190,46.0,435.0,24.0,66.0,2120,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",13.0,26,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,40.0,37.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,46934.0,46934.0,,,,,,,,2.0,21.0,,,,,,,,,,,,,,,,,,
425,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2022-05-18 09:36:53.000000,2020-09-22 22:35:28,271,,311,80.0,50.0,147.0,66.0,2019,Multilingual text (NLP) processing toolkit.,26.0,26,False,2016-07-03 20:05:42.000,16.7.4,9.0,polyglot,,,,,809.0,725.0,https://pypi.org/project/polyglot,2016-07-03 20:05:42.000,84.0,51658.0,51658.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
426,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66,,456,37.0,41.0,62.0,58.0,1981,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,True,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1059.0,1049.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,119737.0,126144.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,128.0,,,,,3.0,236871.0,,,,,,,,,,,,,,,,,,
427,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-04-14 13:02:48.000000,2022-04-14 13:02:48,1005,1.0,273,35.0,47.0,94.0,393.0,1935,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",17.0,26,True,2022-03-02 09:23:54.000,0.11.2,76.0,mljar-supervised,conda-forge/mljar-supervised,,,,48.0,46.0,https://pypi.org/project/mljar-supervised,2022-03-02 09:17:15.000,2.0,12332.0,12508.0,https://anaconda.org/conda-forge/mljar-supervised,2022-03-02 09:53:48.925,2120.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
428,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2022-06-16 03:37:08.000000,2022-06-03 10:18:30,3537,26.0,357,38.0,827.0,57.0,380.0,1923,"A unified, comprehensive and efficient recommendation library.",45.0,26,True,2022-02-25 13:56:32.000,1.0.1,7.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2022-02-25 07:32:53.000,,1617.0,1704.0,https://anaconda.org/aibox/recbole,2022-02-25 14:10:37.696,1671.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
429,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-06-12 11:44:36.000000,2022-06-12 11:44:32,646,6.0,485,169.0,61.0,9.0,401.0,1830,Python sync/async framework for Interactive Brokers API.,30.0,26,True,2021-11-28 19:34:09.000,0.9.70,95.0,ib_insync,conda-forge/ib-insync,,,,19.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,19.0,7087.0,7565.0,https://anaconda.org/conda-forge/ib-insync,2021-11-29 01:17:29.243,16732.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
430,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56,,454,41.0,22.0,62.0,38.0,1800,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,True,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2412.0,2369.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,29703.0,29884.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,5077.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
431,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636,,157,60.0,65.0,68.0,125.0,1729,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,26,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,204.0,194.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,1005.0,1005.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,
432,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-06-23 15:03:22.000000,2022-06-21 14:39:12,738,74.0,131,26.0,527.0,65.0,258.0,1660,A python library for self-supervised learning on images.,19.0,26,True,2022-06-21 14:44:16.000,1.2.20,56.0,lightly,,,,['pytorch'],38.0,37.0,https://pypi.org/project/lightly,2022-06-21 14:46:13.000,1.0,4131.0,4131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
433,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2022-06-23 14:26:24.000000,2022-06-22 10:10:37,986,283.0,103,9.0,1064.0,154.0,449.0,1617,Test Suites for Validating ML Models & Data. Deepchecks is a Python package for comprehensively validating your..,24.0,26,False,2022-06-19 11:51:54.000,0.8.0,38.0,deepchecks,,,,,10.0,10.0,https://pypi.org/project/deepchecks,2022-06-19 11:51:29.000,,15124.0,15148.0,,,,,,,,2.0,199.0,,,,,,,,,,,,,,,,,,
434,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-03-30 23:25:17.000000,2022-03-30 23:22:31,502,1.0,299,104.0,46.0,19.0,138.0,1542,Distributed Deep learning with Keras & Spark.,27.0,26,True,2022-03-30 23:25:17.000,3.1.0,23.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",59.0,56.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,106218.0,106467.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,8492.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
435,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-05-26 02:33:08.000000,2022-05-26 02:33:08,463,8.0,315,79.0,79.0,62.0,228.0,1411,bt - flexible backtesting for Python.,25.0,26,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,,140.0,119.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,3861.0,4209.0,https://anaconda.org/conda-forge/bt,2022-01-18 18:09:55.903,4878.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
436,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-06-07 20:20:22.000000,2022-05-20 21:40:57,828,22.0,101,31.0,389.0,61.0,309.0,1403,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,17.0,26,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,,7.0,6.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,302385.0,302385.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
437,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-06-07 20:20:22.000000,2022-05-20 21:40:57,828,22.0,101,31.0,389.0,61.0,309.0,1403,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,17.0,26,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,conda-forge/orbit-ml,,,,7.0,6.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,302385.0,302484.0,https://anaconda.org/conda-forge/orbit-ml,2022-03-08 22:04:17.287,496.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
438,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2022-06-20 19:37:57.000000,2022-04-27 15:01:18,2962,5.0,107,35.0,256.0,11.0,172.0,1249,Multi-class confusion matrix library in Python.,17.0,26,True,2022-04-27 15:18:08.000,3.5,39.0,pycm,,,,,166.0,153.0,https://pypi.org/project/pycm,2022-04-27 15:18:44.000,13.0,33730.0,33730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
439,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-04-05 08:01:28.000000,2022-04-04 16:13:36,330,2.0,141,27.0,62.0,5.0,70.0,1189,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,26,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],813.0,802.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,69607.0,69607.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
440,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-06-10 16:56:12.000000,2022-06-10 16:55:57,1240,43.0,78,27.0,69.0,16.0,12.0,1099,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,26,True,2022-06-03 11:39:08.000,0.4.151,128.0,labml,,,,,56.0,50.0,https://pypi.org/project/labml,2022-06-09 09:04:59.000,6.0,3919.0,3919.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
441,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167,,288,71.0,83.0,27.0,26.0,934,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1035.0,901.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,22104.0,22420.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,16482.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
442,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2022-06-15 23:56:39.000000,2021-06-23 11:19:05,409,,298,33.0,291.0,16.0,198.0,932,A research toolkit for particle swarm optimization in Python.,43.0,26,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,180.0,174.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,6.0,8620.0,8620.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
443,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2022-06-18 17:26:43.000000,2022-01-06 15:08:19,1746,,151,39.0,252.0,54.0,201.0,919,Python audio and music signal processing library.,20.0,26,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,229.0,202.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2610.0,2610.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
444,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-06-23 12:51:53.000000,2022-06-22 23:42:14,2704,99.0,121,23.0,559.0,121.0,300.0,885,A Python library for learning and evaluating knowledge graph embeddings.,29.0,26,True,2022-05-24 15:35:40.000,1.8.2,41.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,1198.0,1204.0,,,,,,,,2.0,144.0,,,,,,,,,,,,,,,,,,
445,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-06-16 04:41:19.000000,2022-06-05 14:34:32,435,12.0,88,15.0,275.0,21.0,219.0,836,Extra blocks for scikit-learn pipelines.,51.0,26,True,2022-06-05 14:36:08.000,0.6.12,38.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],60.0,53.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,13851.0,14467.0,https://anaconda.org/conda-forge/scikit-lego,2022-06-06 08:45:38.549,19729.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
446,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514,,249,42.0,72.0,101.0,186.0,819,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,320.0,288.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,13714.0,13714.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
447,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2022-06-01 19:48:53.000000,2022-04-24 17:27:40,692,20.0,155,22.0,54.0,17.0,146.0,769,Survival analysis built on top of scikit-learn.,12.0,26,False,2022-04-24 18:25:30.000,0.17.2,21.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],137.0,129.0,https://pypi.org/project/scikit-survival,2022-04-24 18:25:30.000,8.0,78255.0,79322.0,https://anaconda.org/conda-forge/scikit-survival,2022-04-26 07:08:20.905,7470.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
448,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2021-12-07 00:42:53.000000,2021-12-07 00:42:43,1286,,141,46.0,53.0,17.0,61.0,756,Computer Vision in Python.,32.0,26,True,2021-10-14 12:53:24.000,1.4.12,58.0,mahotas,conda-forge/mahotas,,,,945.0,834.0,https://pypi.org/project/mahotas,2021-10-14 12:53:24.000,111.0,9408.0,13701.0,https://anaconda.org/conda-forge/mahotas,2021-11-17 20:03:30.117,322040.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
449,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-06-23 11:39:25.000000,2022-06-22 21:53:06,2617,178.0,35,132.0,305.0,59.0,178.0,751,An open-source plotting library for statistical data.,16.0,26,True,2022-06-20 17:10:47.000,2.4.0,50.0,lets-plot,,,,,18.0,17.0,https://pypi.org/project/lets-plot,2022-06-20 16:46:03.000,1.0,2017.0,2026.0,,,,,,,,3.0,290.0,,,,,,,,,,,,,,,,,,
450,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2022-06-23 10:36:58.000000,2022-06-23 10:11:11,2054,5.0,173,41.0,478.0,79.0,304.0,703,Sequential Model-based Algorithm Configuration.,38.0,26,False,2022-06-23 10:12:36.000,1.3.4,39.0,smac,conda-forge/smac,,,,35.0,,https://pypi.org/project/smac,2022-06-23 10:13:27.000,35.0,41675.0,41923.0,https://anaconda.org/conda-forge/smac,2022-05-21 15:08:33.801,3721.0,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,
451,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-06-12 09:56:26.000000,2022-06-12 09:54:25,434,17.0,39,7.0,43.0,109.0,180.0,409,python binding for libvips using cffi.,13.0,26,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,375.0,335.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,17308.0,17949.0,https://anaconda.org/conda-forge/pyvips,2022-04-18 19:06:05.882,21806.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
452,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2021-10-27 17:57:56.000000,2019-12-05 08:17:22,46,,186,22.0,14.0,37.0,23.0,405,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],4132.0,3866.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,266.0,260062.0,260899.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,21766.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
453,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-06-16 22:57:56.000000,2021-12-20 23:24:01,1186,,136,22.0,548.0,18.0,207.0,377,A package built to support working with spatial data using open source python.,40.0,26,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,156.0,149.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,8679.0,9868.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,45204.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
454,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2022-04-24 20:38:41.000000,2022-04-23 04:02:53,2321,4.0,588,147.0,1345.0,107.0,983.0,7761,Production infrastructure for machine learning at scale.,24.0,25,True,2022-01-10 17:48:15.000,0.42.0,62.0,cortex,,,,,1.0,,https://pypi.org/project/cortex,2022-01-10 17:37:01.000,1.0,1291.0,1291.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
455,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30,1083,,964,185.0,323.0,327.0,287.0,5592,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,82.0,79.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,556.0,620.0,,,,,,,,3.0,3564.0,,,,,,,,,,,,,,,,,,
456,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108,,566,140.0,30.0,54.0,51.0,5209,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,18.0,flashtext,conda-forge/flashtext,,,,827.0,796.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,31.0,729459.0,729883.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,9756.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
457,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-06-22 17:57:15.000000,2022-06-22 17:55:57,1056,12.0,824,110.0,635.0,189.0,430.0,4945,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,103.0,25,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],13.0,12.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,439.0,439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
458,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-04-22 15:22:18.000000,2022-04-22 15:21:09,226,1.0,730,126.0,33.0,40.0,135.0,4114,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,20.0,25,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],290.0,270.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,20.0,6881.0,7105.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,5608.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
459,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-05-30 19:39:19.000000,2022-03-02 13:05:43,1042,,881,230.0,212.0,37.0,194.0,3884,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,37.0,36.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,532.0,617.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,1203.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
