,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
409,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-08-16 02:49:41.000000,2023-08-15 19:46:25,451.0,14.0,100,23.0,82.0,16.0,93.0,618,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,28,True,2023-04-21 11:05:59.132,1.9.0,38.0,tinytag,,,,,941.0,835.0,https://pypi.org/project/tinytag,17269.0,17269.0,,,,,,,,3.0,,2022-03-12 17:51:16.000,106.0,,,,,,,,,,,,,,,,,,,
410,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-08-30 07:47:17.000000,2023-08-10 16:42:09,774.0,21.0,71,29.0,341.0,110.0,221.0,514,"Simple, concise geographical visualization in Python.",29.0,28,True,2023-07-20 16:57:49.000,1.10.1,51.0,geoviews,conda-forge/geoviews,,,,782.0,748.0,https://pypi.org/project/geoviews,6410.0,11822.0,https://anaconda.org/conda-forge/geoviews,2023-07-21 08:46:51.180,189452.0,,,,,3.0,,2023-07-20 15:18:17.000,34.0,,,,,,,,,,,,,,,,,,,
411,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2023-08-11 14:23:28.113587,2022-12-05 17:31:41,1886.0,,825,220.0,451.0,49.0,260.0,13890,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",47.0,27,True,2021-06-06 17:14:16.000,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,32565.0,32973.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-08-11 14:23:28.113587,14.0,20001.0,3.0,,,,,,,,,,,,,,,,,,,,,,
412,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-08-31 14:54:08.000000,2023-08-23 11:28:19,1719.0,259.0,670,92.0,1799.0,138.0,548.0,12561,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud..,62.0,27,True,2023-08-10 21:59:43.000,1.4.1,53.0,,,,,,,,,,32.0,,,,,,,,3.0,898.0,,,,,,,,,,,,,,,,,,,,,
413,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500,131.0,51.0,155.0,141.0,7498,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],43.0,,https://pypi.org/project/efficientnet-pytorch,145399.0,225256.0,,,,,,,,2.0,3274153.0,2021-04-15 15:17:23.000,43.0,5.0,,,,,,,,,,,,,,,,,,
414,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Apache-2.0,2016-06-07 15:55:16.000,2023-02-18 07:58:21.000000,2023-02-18 07:58:21,3353.0,,1642,462.0,698.0,32.0,441.0,7228,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,27,True,2022-02-15 02:05:47.000,2.2.5,83.0,tensorlayer,,,,['tensorflow'],40.0,,https://pypi.org/project/tensorlayer,1150.0,1169.0,,,,,,,,2.0,1617.0,2022-02-15 02:05:47.000,40.0,,,,,,,,,,,,,,,,,,,
415,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-05-28 02:16:35.000000,2023-03-29 07:02:37,553.0,,867,124.0,62.0,136.0,74.0,4939,Image augmentation library in Python for machine learning.,23.0,27,True,2023-03-29 07:06:01.465,0.2.12,24.0,Augmentor,,,,,670.0,641.0,https://pypi.org/project/Augmentor,9874.0,9874.0,,,,,,,,3.0,,2022-04-27 09:29:23.000,29.0,,,,,,,,,,,,,,,,,,,
416,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,780,277.0,437.0,221.0,328.0,4798,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,27,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],337.0,297.0,https://pypi.org/project/edward,271.0,271.0,,,,,,,,3.0,16.0,2018-01-22 06:03:05.000,40.0,,,,,,,,,,,,,,,,,,,
417,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2023-08-10 11:39:31.000000,2022-08-06 21:47:18,182.0,,384,65.0,55.0,86.0,54.0,3879,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,27,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,509.0,505.0,https://pypi.org/project/layoutparser,81166.0,81166.0,,,,,,,,3.0,,2022-04-06 04:38:09.000,4.0,,,,,,,,,,,,,,,,,,,
418,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,964,283.0,227.0,10.0,355.0,3858,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,27,True,2022-04-21 20:41:22.000,2.2.5,32.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,383930.0,384376.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,19629.0,,,,,3.0,,2022-04-21 20:05:56.000,5.0,,,,,,,,,,,,,,,,,,,
419,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2023-08-30 21:56:37.000000,2023-08-30 21:55:49,1185.0,9.0,396,83.0,52.0,56.0,199.0,3181,A library of reinforcement learning components and agents.,84.0,27,True,2022-02-10 06:52:27.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],166.0,163.0,https://pypi.org/project/dm-acme,1218.0,1441.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,7389.0,,,,,2.0,,2022-02-10 06:52:27.000,3.0,,,,,,,,,,,,,,,,,,,
420,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-06-16 13:22:38.816000,2020-12-08 16:56:38,17588.0,,1050,218.0,3648.0,429.0,1108.0,2966,Unified and efficient Machine Learning.,248.0,27,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,1761.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,127861.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1501.0,3.0,,,,,,,,,,,,shogun,,,,,,,,,,
421,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522.0,,1007,167.0,214.0,42.0,146.0,2775,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,660.0,642.0,https://pypi.org/project/alphalens,2236.0,2530.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,19427.0,,,,,3.0,,2020-04-27 21:03:10.000,18.0,,,,,,,,,,,,,,,,,,,
422,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-08-14 00:01:16.000000,2023-08-14 00:01:16,1564.0,52.0,227,47.0,2002.0,17.0,622.0,2608,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,33.0,27,True,2023-07-05 07:59:47.000,1.1.1,24.0,towhee,,,,,,,https://pypi.org/project/towhee,3563.0,3623.0,,,,,,,,3.0,1205.0,2022-07-07 12:28:54.000,,,,,,,,,,,,,,,,,,,,
423,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-08-30 16:11:45.000000,2023-07-23 14:42:27,191.0,5.0,432,36.0,235.0,52.0,259.0,2259,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,27,True,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,37747.0,38011.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5298.0,,,,,2.0,,2023-07-23 13:26:57.000,11.0,,,,,,,,,,,,,,,,,,,
424,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271.0,,326,79.0,54.0,161.0,68.0,2194,Multilingual text (NLP) processing toolkit.,26.0,27,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1166.0,1074.0,https://pypi.org/project/polyglot,69334.0,69334.0,,,,,,,,3.0,,2016-07-03 20:05:42.000,92.0,,,,,,,,,,,,,,,,,,,
425,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317,66.0,38.0,96.0,160.0,2164,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],345.0,321.0,https://pypi.org/project/hyperas,10827.0,10827.0,,,,,,,,2.0,,2019-02-28 09:16:54.000,24.0,,,,,,,,,,,,,,,,,,,
426,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-08-29 17:04:50.000000,2023-08-29 17:04:46,626.0,21.0,226,67.0,31.0,51.0,89.0,2077,Fast and Easy Infinite Neural Networks in Python.,26.0,27,True,2023-08-25 00:01:21.000,0.6.4,16.0,neural-tangents,,,,,78.0,78.0,https://pypi.org/project/neural-tangents,2064.0,2072.0,,,,,,,,3.0,321.0,,,,,,,,,,,,,,,,,,,,,
427,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-06-16 19:18:00.316000,2021-07-09 11:06:18,56.0,,482,40.0,23.0,66.0,38.0,2037,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,27,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],3984.0,3933.0,https://pypi.org/project/mtcnn,39413.0,39653.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,10093.0,,,,,3.0,,2021-07-09 11:16:39.000,51.0,,,,,,,,,,,,,,,,,,,
428,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,28.0,237,65.0,58.0,31.0,185.0,1981,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,27,True,2023-07-12 18:26:08.000,2.0.1,14.0,ampligraph,,,,['tensorflow'],43.0,43.0,https://pypi.org/project/ampligraph,493.0,493.0,,,,,,,,2.0,,2021-05-25 16:47:29.000,,,,,,,,,,,,,,,,,,,,
429,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-08-09 09:26:45.000000,2023-07-11 07:11:36,210.0,5.0,222,44.0,82.0,17.0,115.0,1927,A Python library that helps data scientists to infer causation rather than observing correlation.,35.0,27,True,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",101.0,98.0,https://pypi.org/project/causalnex,9002.0,9002.0,,,,,,,,2.0,,2021-11-11 15:15:32.000,3.0,,,,,,,,,,,,,,,,,,,
430,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-08-30 19:54:14.000000,2023-08-30 19:54:08,827.0,25.0,429,62.0,281.0,111.0,91.0,1804,Library for training machine learning models with privacy for training data.,55.0,27,True,2023-06-28 20:10:26.996,0.8.10,28.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,16269.0,16271.0,,,,,,,,2.0,117.0,2022-10-19 20:29:02.229,14.0,,,,,,,,,,,,,,,,,,,
431,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-08-30 11:47:26.000000,2023-08-28 09:40:16,1377.0,90.0,107,29.0,91.0,19.0,20.0,1602,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2023-07-24 03:25:41.000,0.4.167,143.0,labml,,,,,104.0,98.0,https://pypi.org/project/labml,8895.0,8895.0,,,,,,,,3.0,,2023-07-24 03:25:41.000,6.0,,,,,,,,,,,,,,,,,,,
432,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-08-04 02:52:06.000000,2023-08-04 02:52:06,1364.0,4.0,304,28.0,368.0,81.0,120.0,1538,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,27,True,2023-05-18 06:27:52.000,2.2.5,20.0,pgl,,,,['paddle'],47.0,45.0,https://pypi.org/project/pgl,1158.0,1158.0,,,,,,,,2.0,,2022-08-03 07:40:41.441,2.0,,,,,,,,,,,,,,,,,,,
433,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318,74.0,742.0,54.0,168.0,1476,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,391.0,361.0,https://pypi.org/project/chainercv,2130.0,2130.0,,,,,,,,3.0,,2019-06-12 11:55:40.000,30.0,,,,,,,,,,,,,,,,,,,
434,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2023-05-16 13:01:43.000000,2023-05-16 13:01:43,657.0,,241,49.0,310.0,95.0,14.0,1455,Mesh TensorFlow: Model Parallelism Made Easier.,50.0,27,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,,,['tensorflow'],880.0,847.0,https://pypi.org/project/mesh-tensorflow,186238.0,186238.0,,,,,,,,3.0,,2022-05-15 21:06:13.000,33.0,,,,,,,,,,,,,,,,,,,
435,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-08-22 14:21:42.000000,2023-08-22 14:21:42,580.0,119.0,302,52.0,113.0,54.0,29.0,1387,Interpretability and explainability of data and machine learning models.,41.0,27,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,80.0,79.0,https://pypi.org/project/aix360,539.0,539.0,,,,,,,,2.0,,2023-07-31 18:54:38.000,1.0,,,,,,,,,,,,,,,,,,,
436,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-08-31 13:49:28.000000,2023-08-31 13:49:23,6057.0,100.0,249,47.0,2306.0,307.0,1282.0,1367,cuGraph - RAPIDS Graph Analytics Library.,103.0,27,True,2023-08-09 21:12:40.000,23.08.00,31.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,167.0,751.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,16375.0,,,,,2.0,,2020-06-01 20:09:06.000,2.0,,,,,,,,,,,,,,,,,,,
437,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-06-16 19:18:35.492000,2022-06-21 11:53:05,286.0,,233,50.0,183.0,53.0,119.0,1346,Metric learning algorithms in Python.,22.0,27,False,2020-07-02 13:02:01.780,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],304.0,292.0,https://pypi.org/project/metric-learn,11446.0,11695.0,https://anaconda.org/conda-forge/metric-learn,2023-06-16 19:18:35.492,10246.0,,,,,3.0,,2016-07-14 01:21:21.000,12.0,,,,,,,,,,,,,,,,,,,
438,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2023-08-29 09:18:29.000000,2023-08-29 09:18:29,515.0,3.0,396,32.0,43.0,13.0,115.0,1281,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,27,False,2023-03-02 15:10:38.000,2.3.1,24.0,minisom,,,,,459.0,440.0,https://pypi.org/project/minisom,23878.0,23878.0,,,,,,,,3.0,,2022-02-25 07:49:30.000,19.0,,,,,,,,,,,,,,,,,,,
439,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,142,37.0,214.0,109.0,152.0,1180,Real-time stream processing for python.,48.0,27,True,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,,454.0,417.0,https://pypi.org/project/streamz,17299.0,27413.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,718151.0,,,,,3.0,,2022-07-27 18:09:03.803,37.0,,,,,,,,,,,,,,,,,,,
440,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-06-06 09:46:41.000000,2023-06-06 09:46:40,415.0,2.0,319,40.0,295.0,22.0,200.0,1130,A research toolkit for particle swarm optimization in Python.,45.0,27,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,309.0,295.0,https://pypi.org/project/pyswarms,8905.0,8905.0,,,,,,,,3.0,,2021-01-03 21:34:15.000,14.0,,,,,,,,,,,,,,,,,,,
441,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-08-28 08:36:29.000000,2023-08-28 08:36:26,376.0,19.0,174,24.0,30.0,3.0,126.0,1063,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,2023-08-08 13:40:37.000,0.12.0,57.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],411.0,402.0,https://pypi.org/project/prince,49531.0,49903.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,16765.0,,,,,3.0,,2023-08-08 13:40:37.000,9.0,,,,,,,,,,,,,,,,,,,
442,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-08-26 14:10:52.000000,2023-08-26 14:09:09,765.0,23.0,105,33.0,366.0,67.0,284.0,931,BAyesian Model-Building Interface (Bambi) in Python.,33.0,27,True,2023-07-02 15:44:00.377,0.12.0,27.0,bambi,conda-forge/bambi,,,,91.0,85.0,https://pypi.org/project/bambi,18907.0,19700.0,https://anaconda.org/conda-forge/bambi,2023-07-02 20:28:20.184,25379.0,,,,,3.0,,2023-07-02 15:44:00.377,6.0,,,,,,,,,,,,,,,,,,,
443,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2023-07-26 22:41:29.989000,2023-06-09 22:11:37,1299.0,1.0,149,49.0,56.0,21.0,65.0,807,Computer Vision in Python.,34.0,27,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,,1230.0,1103.0,https://pypi.org/project/mahotas,8415.0,18497.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,383128.0,,,,,3.0,,2022-06-28 08:11:26.000,127.0,,,,,,,,,,,,,,,,,,,
444,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2023-08-29 21:07:21.000000,2023-08-08 22:52:30,15577.0,3.0,359,43.0,1595.0,278.0,2942.0,790,An open-source application for biological image analysis.,135.0,27,True,2023-08-14 19:59:48.000,4.2.6,48.0,cellprofiler,,,,,21.0,20.0,https://pypi.org/project/cellprofiler,977.0,1025.0,,,,,,,,3.0,5579.0,2023-08-14 19:14:28.000,1.0,,,,,,,,,,,,,,,,,,,
445,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2023-08-13 04:51:14.000000,2023-08-13 04:51:13,1265.0,10.0,118,26.0,400.0,10.0,120.0,738,A Comparative Framework for Multimodal Recommender Systems.,17.0,27,True,2023-07-22 18:22:54.000,1.16.0,52.0,cornac,conda-forge/cornac,,,,187.0,171.0,https://pypi.org/project/cornac,97219.0,105584.0,https://anaconda.org/conda-forge/cornac,2023-07-25 03:34:46.928,317882.0,,,,,3.0,,2023-07-22 18:42:55.000,16.0,,,,,,,,,,,,,,,,,,,
446,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-08-28 13:24:39.000000,2023-08-28 13:24:37,2877.0,40.0,98,15.0,215.0,10.0,113.0,679,Python bindings for MPI.,25.0,27,True,2022-11-02 14:23:02.643,3.1.4,26.0,mpi4py,conda-forge/mpi4py,,,,693.0,,https://pypi.org/project/mpi4py,158637.0,184233.0,https://anaconda.org/conda-forge/mpi4py,2023-06-16 13:22:26.826,2091554.0,,,,,3.0,14704.0,2022-11-02 14:23:02.643,693.0,,,,,,,,,,,,,,,,,,,
447,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-08-29 19:01:51.000000,2023-08-29 19:01:49,796.0,41.0,123,28.0,81.0,27.0,75.0,551,For recording and retrieving metadata associated with ML developer and data scientist workflows.,17.0,27,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,367.0,345.0,https://pypi.org/project/ml-metadata,100028.0,100067.0,,,,,,,,3.0,2115.0,2023-08-10 00:37:12.000,22.0,,,,,,,,,,,,,,,,,,,
448,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-08-24 06:09:14.000000,2023-08-24 06:09:13,508.0,14.0,150,31.0,163.0,8.0,92.0,522,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,26.0,27,True,2023-06-20 08:57:52.000,0.5,11.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],293.0,276.0,https://pypi.org/project/pyriemann,29595.0,29874.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,3912.0,,,,,3.0,,2022-07-17 13:53:18.565,17.0,,,,,,,,,,,,,,,,,,,
449,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,227.0,60,8.0,206.0,17.0,109.0,456,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,27,True,2023-08-07 03:02:27.000,3.0.0,40.0,happytransformer,,,,['huggingface'],194.0,189.0,https://pypi.org/project/happytransformer,4411.0,4411.0,,,,,,,,3.0,,2023-08-05 22:54:02.000,5.0,,,,,,,,,,,,,,,,,,,
