,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
416,keras-vis,raghakot/keras-vis,,interpretability,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000000,2020-04-20 01:03:13.000000,2020-04-20 01:03:12.000000,595,114.0,99.0,2790,195.0,Neural network visualization toolkit for keras.,10.0,23,True,2017-07-06 04:55:04.000000,0.4.1,11.0,keras-vis,,,,['tensorflow'],795.0,739.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000000,56.0,1335.0,1335.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
417,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/Azure/mmlspark,https://github.com/Azure/mmlspark,MIT,2017-06-05 08:23:44.000000,2021-02-22 18:50:08.000000,2021-02-22 18:50:07.000000,503,202.0,213.0,2259,778.0,Microsoft Machine Learning for Apache Spark.,63.0,23,True,2020-10-02 19:36:01.000000,1.0.0-rc3,17.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,36461.0,36461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
418,neuralcoref,huggingface/neuralcoref,,nlp,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000000,2021-02-24 08:54:06.000000,2021-02-24 08:54:03.000000,384,45.0,218.0,2207,115.0,Fast Coreference Resolution in spaCy with Neural Networks.,20.0,23,True,2019-04-08 11:28:27.000000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,312.0,294.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000000,18.0,2449.0,2977.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453000,6299.0,,,,,3.0,173.0,,,,,,,,,,,,,,,,,,,,,
419,Gradio,gradio-app/gradio,,others,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000000,2021-02-24 20:22:38.000000,2021-02-24 20:22:09.000000,133,9.0,67.0,2105,938.0,"Wrap UIs around any model, share with anyone.",16.0,23,True,2021-01-29 20:19:46.000000,1.5.3,83.0,gradio,,,,,79.0,77.0,https://pypi.org/project/gradio,2021-01-29 20:19:46.000000,2.0,1131.0,1131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
420,PandasGUI,adamerose/pandasgui,,data-viz,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT,2019-06-12 02:19:42.000000,2021-02-24 18:49:45.000000,2021-02-24 18:49:44.000000,119,15.0,64.0,2046,403.0,A GUI for Pandas DataFrames.,8.0,23,True,2021-02-12 17:30:50.000000,0.2.9,39.0,pandasgui,,,,['pandas'],44.0,42.0,https://pypi.org/project/pandasgui,2021-02-12 17:30:50.000000,2.0,1186.0,1186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
421,scikit-plot,reiinakano/scikit-plot,,interpretability,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000000,2020-07-22 16:19:25.000000,2018-08-19 12:37:47.000000,244,21.0,38.0,2034,130.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,23,False,2018-08-19 12:21:01.000000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],824.0,770.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000000,54.0,35486.0,37390.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043000,81888.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
422,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-02-24 23:17:23.000000,2021-02-19 23:53:35.000000,575,88.0,350.0,2026,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",62.0,23,True,2021-02-20 01:11:16.000000,1.5.2,28.0,adversarial-robustness-toolbox,,,,,103.0,103.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-02-20 00:34:52.000000,0.0,1398.0,1398.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
423,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/enigmampc/catalyst,https://github.com/enigmampc/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-01-05 19:10:30.000000,2020-12-28 10:58:58.000000,600,135.0,363.0,2023,6362.0,An Algorithmic Trading Library for Crypto-Assets in Python.,144.0,23,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,,24.0,22.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,892.0,892.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
424,Acme,deepmind/acme,,reinforcement-learning,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000000,2021-02-24 18:51:48.000000,2021-02-23 11:16:39.000000,191,41.0,46.0,1943,359.0,A library of reinforcement learning components and agents.,34.0,23,True,2020-10-23 16:00:01.000000,0.2.0,9.0,dm-acme,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/dm-acme,2020-10-23 16:00:01.000000,,530.0,530.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
425,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,209,79.0,65.0,1849,118.0,Open source time series library for Python.,6.0,23,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,205.0,175.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,30.0,8138.0,8138.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
426,GluonTS,awslabs/gluon-ts,,time-series-data,https://github.com/awslabs/gluon-ts,https://github.com/awslabs/gluon-ts,Apache-2.0,2019-05-15 17:17:29.000000,2021-02-23 21:53:34.000000,2021-02-22 09:45:10.000000,367,180.0,362.0,1758,673.0,Probabilistic time series modeling in Python.,68.0,23,True,2021-02-18 17:19:41.000000,0.6.7,30.0,gluonts,,,,['mxnet'],0.0,,https://pypi.org/project/gluonts,2021-02-18 17:21:15.000000,0.0,13073.0,13073.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
427,Spektral,danielegrattarola/spektral,,graph,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000000,2021-02-16 14:16:59.000000,2021-02-16 14:16:54.000000,198,18.0,108.0,1636,928.0,Graph Neural Networks with Keras and Tensorflow 2.,16.0,23,True,2021-01-07 18:03:04.000000,1.0.4,27.0,spektral,,,,"['tensorflow""']",32.0,32.0,https://pypi.org/project/spektral,2021-01-07 18:03:04.000000,0.0,1994.0,1994.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
428,Pillow-SIMD,uploadcare/pillow-simd,,image,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000000,2021-02-11 10:12:55.000000,2020-06-02 14:50:14.000000,65,11.0,53.0,1552,,The friendly PIL fork.,310.0,23,False,2020-01-02 05:19:26.000000,7.0.0,35.0,pillow-simd,,,,,413.0,363.0,https://pypi.org/project/pillow-simd,2020-01-26 14:30:27.000000,50.0,16069.0,16069.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
429,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2020-12-20 08:15:51.000000,2020-08-19 14:58:00.000000,199,36.0,20.0,1540,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,True,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],242.0,214.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,2050.0,2277.0,https://anaconda.org/conda-forge/multicore-tsne,2018-11-12 17:08:01.525000,6141.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
430,Pandaral·lel,nalepae/pandarallel,,data-containers,https://github.com/nalepae/pandarallel,https://github.com/nalepae/pandarallel,BSD-3-Clause,2019-03-10 11:58:29.000000,2021-02-04 21:35:01.000000,2021-02-04 21:27:26.000000,97,66.0,55.0,1419,114.0,A simple and efficient tool to parallelize Pandas operations on all availableCPUs.,14.0,23,True,2021-02-04 21:35:01.000000,1.5.2,29.0,pandarallel,,,,"['pandas', 'jupyter']",154.0,154.0,https://pypi.org/project/pandarallel,2021-02-04 21:35:01.000000,0.0,38121.0,38121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
431,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-02-02 21:44:59.000000,2021-01-01 05:32:01.000000,110,63.0,108.0,1392,978.0,Extract Transform Load for Python 3.5+.,36.0,23,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,163.0,111.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,3115.0,3115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
432,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,99,26.0,50.0,1390,350.0,"A fast, efficient universal vector embedding utility package.",4.0,23,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,191.0,177.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,2023.0,2023.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
433,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-02-09 20:46:53.000000,2021-02-09 20:46:53.000000,149,19.0,20.0,1303,117.0,fklearn: Functional Machine Learning.,37.0,23,True,2021-02-09 17:12:04.000000,1.22.0,20.0,fklearn,,,,,10.0,10.0,https://pypi.org/project/fklearn,2021-02-09 17:12:04.000000,,2314.0,2314.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
434,TextAttack,QData/TextAttack,,adversarial,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2021-02-24 17:05:16.000000,2021-02-24 17:05:16.000000,135,26.0,82.0,1268,1935.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP.",31.0,23,True,2020-12-27 05:23:02.000000,0.2.15,35.0,textattack,,,,,17.0,17.0,https://pypi.org/project/textattack,2020-12-27 05:23:02.000000,0.0,831.0,831.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
435,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-02-25 01:26:26.000000,2021-02-22 20:07:49.000000,200,182.0,775.0,1081,1198.0,A toolkit for reproducible reinforcement learning research.,73.0,23,True,2020-09-17 07:34:11.000000,2020.6.3,21.0,garage,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/garage,2020-10-02 17:16:03.000000,0.0,167.0,167.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
436,Optimus,ironmussa/Optimus,,data-pipelines,https://github.com/ironmussa/Optimus,https://github.com/ironmussa/Optimus,Apache-2.0,2017-07-13 02:31:18.000000,2021-02-24 23:53:51.000000,2021-02-24 23:53:34.000000,190,139.0,165.0,980,3520.0,"Agile Data Preparation Workflows madeeasy with dask, cudf, dask_cudf and pyspark.",21.0,23,True,2020-07-19 03:05:40.000000,2.2.32,85.0,optimuspyspark,,,,['spark'],13.0,13.0,https://pypi.org/project/optimuspyspark,2019-05-30 02:22:54.000000,,3316.0,3316.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
437,fancyimpute,iskandr/fancyimpute,,sklearn-utils,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000000,2021-01-25 00:27:52.000000,2021-01-25 00:27:51.000000,145,4.0,103.0,932,198.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,23,True,2020-07-16 21:36:59.000000,0.5.5,26.0,fancyimpute,,,,['sklearn'],767.0,725.0,https://pypi.org/project/fancyimpute,2020-07-16 21:36:59.000000,42.0,10183.0,10183.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
438,ChainerRL,chainer/chainerrl,,reinforcement-learning,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000000,2020-12-09 06:26:53.000000,2020-12-09 06:26:52.000000,204,75.0,146.0,928,3458.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,True,2020-02-14 05:35:56.000000,0.8.0,10.0,chainerrl,,,,,104.0,90.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000000,14.0,297.0,297.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
439,luminol,linkedin/luminol,,time-series-data,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000000,2020-12-27 09:54:35.000000,2018-01-09 07:46:55.000000,179,24.0,12.0,880,69.0,Anomaly Detection and Correlation library.,8.0,23,False,2016-01-20 01:01:44.000000,0.3.1,5.0,luminol,,,,,51.0,37.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000000,14.0,178481.0,178481.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
440,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-01-08 15:19:01.004000,2021-01-08 11:25:11.000000,82,5.0,68.0,751,509.0,"Extensible, parallel implementations of t-SNE.",10.0,23,True,2021-01-08 12:20:43.000000,0.5.1,19.0,opentsne,conda-forge/opentsne,,,,188.0,184.0,https://pypi.org/project/opentsne,2021-01-08 12:20:43.000000,4.0,10630.0,13669.0,https://anaconda.org/conda-forge/opentsne,2021-01-08 15:19:01.004000,79038.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
441,GPyOpt,SheffieldML/GPyOpt,,hyperopt,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04.000000,218,100.0,186.0,714,514.0,Gaussian Process Optimization using GPy.,49.0,23,True,2020-03-19 21:21:18.000000,1.2.6,11.0,gpyopt,,,,,214.0,178.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000000,36.0,3743.0,3743.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
442,arch,bashtage/arch,,financial-data,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000000,2021-02-25 12:19:25.000000,2021-02-25 12:16:10.000000,159,16.0,126.0,646,,ARCH models in Python.,26.0,23,False,2021-02-08 23:12:20.000000,4.16.1,29.0,arch,,,,,292.0,250.0,https://pypi.org/project/arch,2021-02-08 23:12:20.000000,42.0,21872.0,21872.0,,,,,,,,3.0,,,-2.0,,,,,,,,,,,,,,,,,,,
443,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-02-19 16:37:05.000000,2021-02-19 16:37:05.000000,271,156.0,2782.0,543,15307.0,An open-source application for biological image analysis.,119.0,23,True,2021-02-16 21:59:54.000000,4.1.3,41.0,cellprofiler,,,,,3.0,3.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,175.0,183.0,,,,,,,,3.0,706.0,,,,,,,,,,,,,,,,,,,,,
444,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2021-01-13 08:25:09.000000,2018-12-08 10:06:13.000000,85,37.0,17.0,534,223.0,python partial dependence plot toolbox.,7.0,23,False,2018-07-23 13:33:35.000000,0.2.0,2.0,pdpbox,conda-forge/pdpbox,,,,357.0,323.0,https://pypi.org/project/pdpbox,2018-07-23 13:33:35.000000,34.0,28785.0,29100.0,https://anaconda.org/conda-forge/pdpbox,2019-07-17 16:58:38.379000,5991.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
445,combo,yzhao062/combo,,sklearn-utils,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000000,2020-12-23 14:27:11.000000,2020-12-23 14:27:05.000000,81,8.0,3.0,476,201.0,(AAAI' 20) A Python Toolbox for Machine Learning Model Combination.,1.0,23,True,2020-12-23 02:21:49.000000,0.1.2,12.0,combo,,,,"['sklearn', 'xgboost']",278.0,278.0,https://pypi.org/project/combo,2020-12-23 02:21:49.000000,0.0,43297.0,43297.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
446,Caer,jasmcaus/caer,,image,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000000,2021-02-08 18:17:31.000000,2021-02-08 18:17:22.000000,62,5.0,8.0,440,4867.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",4.0,23,True,2021-01-28 14:06:10.000000,1.9.8,109.0,caer,,,https://caer.rtfd.io,,0.0,,https://pypi.org/project/caer,2021-01-28 14:06:10.000000,0.0,542274.0,542276.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,
447,python-ternary,marcharper/python-ternary,,data-viz,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000000,2021-02-17 22:38:55.625000,2021-02-17 18:21:08.000000,111,25.0,78.0,395,384.0,Ternary plotting library for python with matplotlib.,25.0,23,True,2021-02-17 18:38:15.000000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,79.0,59.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000000,20.0,738.0,1584.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625000,49090.0,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,
448,messytables,okfn/messytables,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-01-07 22:24:38.000000,2019-11-13 07:35:33.000000,97,30.0,55.0,361,601.0,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,44.0,23,False,2017-02-09 12:37:47.000000,0.15.2,26.0,messytables,,,,,406.0,174.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,232.0,4583.0,4583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
449,GeoViews,holoviz/geoviews,,geospatial-data,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000000,2020-11-13 20:59:34.000000,2020-09-21 16:31:16.000000,60,79.0,169.0,331,635.0,"Simple, concise geographical visualization in Python.",22.0,23,True,2020-09-23 18:59:07.000000,1.8.0,21.0,geoviews,conda-forge/geoviews,,,,227.0,207.0,https://pypi.org/project/geoviews,2020-03-30 19:17:21.000000,20.0,1885.0,3553.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:48.808000,58412.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
450,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-02-24 19:47:33.000000,2021-02-24 18:49:09.000000,123,43.0,107.0,291,6396.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,498.0,2190.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,72771.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
451,pySBD,nipunsadvilkar/pySBD,,nlp,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000000,2021-02-11 16:42:37.000000,2021-02-11 16:40:18.000000,26,4.0,47.0,282,279.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,23,True,2021-02-11 16:42:37.000000,0.3.4,15.0,pysbd,,,,,110.0,106.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000000,4.0,10778.0,10778.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
452,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-02-22 17:29:11.000000,2021-02-22 17:29:11.000000,43,5.0,21.0,232,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,23,True,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,,72.0,58.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,5401.0,5401.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
453,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-02-25 12:38:03.000000,2021-02-25 06:18:53.000000,1032,297.0,390.0,4595,,"Awesome pre-trained models toolkit based on PaddlePaddle.200+ models including Image, Text, Audio and Video with Easy..",33.0,22,True,2021-02-05 07:45:45.000000,2.0.0,40.0,paddlehub,,,,['paddle'],102.0,102.0,https://pypi.org/project/paddlehub,2021-02-05 07:35:31.000000,0.0,842.0,861.0,,,,,,,,3.0,439.0,,,,,,,,,,,,,,,,,,,,,
454,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,305.0,3851,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,22,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,42.0,41.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,78.0,81.0,,,,,,,,3.0,255.0,,,,,,,,,,,,,,,,,,,,,
455,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2020-12-21 13:30:38.000000,2020-11-23 17:40:40.000000,283,20.0,53.0,3396,460.0,Finding duplicate images made easy!.,9.0,22,True,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,,,['tensorflow'],11.0,9.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,969.0,969.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
456,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-02-10 08:45:14.000000,2021-01-15 19:46:05.000000,318,49.0,15.0,3038,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,22,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,51.0,45.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,6019.0,6019.0,,,,,,,,3.0,,,-1.0,,,,,,,,,,,,,,,,,,,
457,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-02-20 00:10:16.000000,2021-02-20 00:10:11.000000,334,7.0,277.0,2357,385.0,On-device wake word detection powered by deep learning.,25.0,22,True,2020-12-02 16:07:33.000000,1.9.0,14.0,pvporcupine,,,,,5.0,5.0,https://pypi.org/project/pvporcupine,2020-12-02 16:07:33.000000,0.0,492.0,492.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
