,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
439,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2021-12-06 07:58:05.000000,2020-04-17 09:51:20.000000,840,199.0,254.0,3591.0,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,False,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,52129.0,52129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
440,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2021-11-28 22:07:38.000000,2018-08-21 02:42:52.000000,1216,45.0,84.0,3572.0,1156.0,Python Algorithmic Trading Library.,11.0,23,False,,,8.0,pyalgotrade,,,,,121.0,100.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,798.0,798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
441,speechbrain,speechbrain/speechbrain,,audio,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000000,2021-12-30 08:26:17.000000,2021-12-30 08:26:16.000000,613,110.0,433.0,3538.0,,A PyTorch-based Speech Toolkit.,144.0,23,True,2021-12-20 04:22:27.000000,0.5.11,10.0,speechbrain,,,,['pytorch'],104.0,104.0,https://pypi.org/project/speechbrain,2021-12-20 04:23:25.000000,0.0,5207.0,5207.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
442,yellowbrick,DistrictDataLabs/yellowbrick,,interpretability,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000000,2021-12-10 22:07:08.000000,2021-11-10 14:17:20.000000,491,95.0,547.0,3446.0,,Visual analysis and diagnostic tools to facilitate machine learning model selection.,102.0,23,True,2021-02-13 20:31:18.000000,1.3.post1,22.0,yellowbrick,,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2021-02-13 20:42:26.000000,62.0,289596.0,289596.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
443,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-11-02 15:48:01.000000,2021-06-02 09:45:13.000000,575,80.0,108.0,3310.0,150.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],76.0,68.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,8.0,5587.0,5592.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,195.0,3.0,,,,,,,,,,,,,,,,,,,,,
444,FinRL,AI4Finance-LLC/FinRL,,reinforcement-learning,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000000,2021-12-29 07:58:11.000000,2021-12-29 07:58:10.000000,821,106.0,150.0,3087.0,1293.0,FinRL: Financial Reinforcement Learning Framework. Please star.,49.0,23,True,2021-09-05 12:46:17.000000,0.3.1,5.0,finrl,,,,,8.0,8.0,https://pypi.org/project/finrl,2021-09-05 12:46:17.000000,,286.0,286.0,,,,,,,,3.0,,,,,,,,,,,AI4Finance-Foundation/FinRL,,,,,,,,,,
445,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-09-17 06:10:10.000000,2021-02-05 18:49:02.000000,272,41.0,31.0,3059.0,195.0,Python library that makes it easy for data scientists to create charts.,21.0,23,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,66.0,61.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,1281.0,1751.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,17409.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
446,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000000,2021-12-30 14:36:54.000000,2021-12-23 04:48:41.000000,591,198.0,282.0,2923.0,1008.0,Simple and Distributed Machine Learning.,80.0,23,True,2021-11-16 05:19:37.000000,0.9.4,22.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,44983.0,44983.0,,,,,,,,3.0,,,,,,,,,,,microsoft/SynapseML,,,,,,,,,,
447,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-12-10 12:26:10.000000,2021-12-04 12:23:59.000000,668,30.0,98.0,2812.0,305.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",13.0,23,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,,,['sklearn'],62.0,56.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,6.0,1174.0,1174.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
448,layout-parser,Layout-Parser/layout-parser,,image,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000000,2021-12-03 06:49:39.000000,2021-09-23 16:39:47.000000,250,36.0,33.0,2713.0,166.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,5.0,23,True,2021-09-23 17:37:22.000000,0.3.2,9.0,layoutparser,,,,,37.0,37.0,https://pypi.org/project/layoutparser,2021-09-23 17:37:22.000000,0.0,3920.0,3920.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
449,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-12-28 10:50:01.000000,2021-12-18 20:54:19.000000,753,78.0,548.0,2695.0,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",90.0,23,True,2021-12-18 22:14:37.000000,1.9.0,37.0,adversarial-robustness-toolbox,,,,,176.0,176.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-12-18 22:30:58.000000,0.0,4791.0,4791.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
450,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-12-30 00:20:47.000000,2021-12-29 23:20:55.000000,378,8.0,337.0,2614.0,634.0,On-device wake word detection powered by deep learning.,30.0,23,True,2021-12-21 00:50:46.000000,2.0.4,24.0,pvporcupine,,,,,7.0,7.0,https://pypi.org/project/pvporcupine,2021-12-21 00:50:46.000000,0.0,1675.0,1675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
451,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-12-20 19:16:03.000000,2021-12-20 19:15:58.000000,330,128.0,89.0,2569.0,742.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,34.0,23,True,2021-12-03 22:33:39.000000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],6.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000000,6.0,2734.0,2734.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
452,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55.000000,681,123.0,358.0,2313.0,6364.0,An Algorithmic Trading Library for Crypto-Assets in Python.,147.0,23,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,,25.0,23.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,1491.0,1491.0,,,,,,,,3.0,,,,,,,,,,,scrtlabs/catalyst,,,,,,,,,,
453,SRU,asappresearch/sru,,pytorch-utils,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2021-12-27 15:53:27.000000,2021-05-19 15:52:48.000000,296,54.0,67.0,2012.0,400.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,True,2021-05-18 16:13:10.000000,2.6.0,32.0,sru,,,,['pytorch'],19.0,17.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000000,2.0,3178.0,3178.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
454,pytorch-nlp,PetrochukM/PyTorch-NLP,,nlp,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000000,2021-08-22 16:33:38.000000,2021-07-10 15:56:42.000000,242,18.0,49.0,1998.0,447.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,23,True,2019-11-04 05:16:00.000000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],333.0,315.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000000,18.0,7472.0,7472.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
455,PyFlux,RJT1990/pyflux,,time-series-data,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13.000000,219,82.0,65.0,1937.0,118.0,Open source time series library for Python.,6.0,23,False,2017-11-21 16:27:06.000000,0.4.16,35.0,pyflux,,,,,237.0,207.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000000,30.0,22302.0,22302.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
456,aim,aimhubio/aim,,ml-experiments,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000000,2021-12-29 19:18:15.000000,2021-12-24 13:02:53.000000,108,110.0,186.0,1923.0,,Aim an easy-to-use and performant open-source experiment tracker.,25.0,23,True,2021-12-24 13:13:45.000000,3.3.3,112.0,aim,,,,,46.0,44.0,https://pypi.org/project/aim,2021-12-24 13:13:45.000000,2.0,8168.0,8168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
457,HyperTools,ContextLab/hypertools,,data-viz,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000000,2021-07-19 16:15:16.000000,2021-07-19 16:15:16.000000,155,67.0,122.0,1678.0,1599.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,23,True,2021-06-15 19:22:37.000000,0.7.0,20.0,hypertools,,,,,170.0,161.0,https://pypi.org/project/hypertools,2021-06-15 19:22:37.000000,9.0,975.0,975.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,
458,FairScale,facebookresearch/fairscale,,distributed-ml,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000000,2021-12-29 23:59:38.000000,2021-12-24 01:35:22.000000,143,64.0,196.0,1550.0,,PyTorch extensions for high performance and large scale training.,51.0,23,True,2021-12-21 20:08:57.000000,0.4.4,26.0,fairscale,,,,['pytorch'],132.0,132.0,https://pypi.org/project/fairscale,2021-12-21 20:08:54.000000,0.0,38195.0,38195.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
459,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-11-23 19:38:48.000000,2021-09-28 21:55:38.000000,147,12.0,79.0,1546.0,247.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,23,True,2021-05-24 16:45:59.000000,0.0.11,10.0,checklist,,,,['jupyter'],66.0,62.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000000,4.0,14882.0,14882.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
460,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-12-22 19:08:55.000000,2021-12-22 19:08:54.000000,328,62.0,86.0,1531.0,562.0,Library for training machine learning models with privacy for training data.,43.0,23,True,2021-09-01 02:54:34.000000,0.7.3,17.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2021-09-01 02:54:34.000000,2.0,21570.0,21572.0,,,,,,,,2.0,,59.0,,,,,,,,,,,,,,,,,,,
461,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-12-19 17:42:50.000000,2021-01-07 09:40:40.000000,229,65.0,53.0,1530.0,648.0,A modular active learning framework for Python.,14.0,23,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],120.0,112.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,3154.0,3154.0,,,,,,,,3.0,,19.0,,,,,,,,,,,,,,,,,,,
462,pygraphistry,graphistry/pygraphistry,,graph,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000000,2021-12-28 07:04:37.000000,2021-12-22 01:54:09.000000,147,72.0,109.0,1510.0,820.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",19.0,23,True,2021-12-07 07:06:16.000000,0.20.5,126.0,graphistry,,,,['jupyter'],57.0,53.0,https://pypi.org/project/graphistry,2021-12-07 07:06:16.000000,4.0,2215.0,2215.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
463,sklearn-contrib-lightning,scikit-learn-contrib/lightning,,sklearn-utils,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000000,2021-12-30 03:03:20.000000,2021-12-30 00:45:29.000000,193,50.0,40.0,1501.0,731.0,"Large-scale linear classification, regression and ranking in Python.",17.0,23,True,2021-06-16 21:04:08.000000,0.6.1,10.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],107.0,97.0,https://pypi.org/project/sklearn-contrib-lightning,2021-06-15 21:53:28.000000,10.0,1568.0,4051.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2021-11-13 15:37:21.493000,160291.0,,,,,2.0,,103.0,,,,,,,,,,,,,,,,,,,
464,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-11-10 16:43:45.000000,2021-03-10 15:44:00.000000,123,95.0,108.0,1477.0,978.0,Extract Transform Load for Python 3.5+.,37.0,23,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,180.0,128.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,3568.0,3568.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
465,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-12-19 19:02:45.000000,2021-12-19 19:02:45.000000,172,1.0,64.0,1475.0,2203.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,13.0,23,False,2021-09-29 21:05:51.000000,_10202,101.0,karateclub,,,,,66.0,66.0,https://pypi.org/project/karateclub,2021-09-29 21:00:31.000000,0.0,5034.0,5034.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
466,streamparse,Parsely/streamparse,,data-pipelines,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000000,2021-06-21 22:49:33.000000,2020-12-18 18:43:59.000000,219,69.0,263.0,1446.0,1059.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",41.0,23,True,2020-10-07 19:53:15.000000,4.0.0,47.0,streamparse,,,,,105.0,53.0,https://pypi.org/project/streamparse,2020-10-07 19:45:19.000000,52.0,4133.0,4133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-12-30 01:18:22.000000,2021-12-30 00:57:17.000000,152,20.0,21.0,1368.0,133.0,fklearn: Functional Machine Learning.,41.0,23,True,2021-12-30 01:18:22.000000,2.0.0,24.0,fklearn,,,,,11.0,11.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000000,,3802.0,3802.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-10-20 05:09:03.000000,2021-10-20 05:09:03.000000,243,205.0,799.0,1363.0,1217.0,A toolkit for reproducible reinforcement learning research.,78.0,23,True,2021-03-23 22:18:36.000000,2021.3.0,21.0,garage,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000000,0.0,261.0,261.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
469,TNT,pytorch/tnt,,ml-experiments,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17.000000,190,30.0,35.0,1358.0,156.0,"Simple tools for logging and visualizing, loading and training.",35.0,23,True,2019-11-15 12:57:59.000000,0.0.5.1,3.0,torchnet,,,,['pytorch'],50.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000000,50.0,15150.0,15150.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
470,lightning-flash,PyTorchLightning/lightning-flash,,pytorch-utils,https://github.com/PyTorchLightning/lightning-flash,https://github.com/PyTorchLightning/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000000,2021-12-30 10:36:32.000000,2021-12-30 10:36:32.000000,131,83.0,328.0,1328.0,754.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,59.0,23,True,2021-12-13 17:53:06.000000,0.6.0,28.0,lightning-flash,,,,['pytorch'],40.0,40.0,https://pypi.org/project/lightning-flash,2021-12-13 17:53:06.000000,0.0,2268.0,2268.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
471,alibi-detect,SeldonIO/alibi-detect,,others,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000000,2021-12-30 13:25:20.000000,2021-12-13 16:31:05.000000,110,80.0,116.0,1063.0,440.0,"Algorithms for outlier, adversarial and drift detection.",14.0,23,True,2021-12-09 19:27:30.000000,0.8.0,20.0,alibi-detect,,,,,48.0,46.0,https://pypi.org/project/alibi-detect,2021-12-09 19:25:39.000000,2.0,11241.0,11241.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
472,arq,samuelcolvin/arq,,data-pipelines,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000000,2021-12-01 08:00:32.000000,2021-10-15 19:26:51.000000,84,31.0,90.0,1045.0,314.0,Fast job queuing and RPC in python with asyncio and redis.,32.0,23,True,2021-09-02 12:45:02.000000,0.22,55.0,arq,,,,,161.0,153.0,https://pypi.org/project/arq,2021-09-02 12:46:58.000000,8.0,15604.0,15604.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
473,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-11-30 08:40:18.000000,2021-11-30 08:40:06.000000,307,10.0,84.0,982.0,460.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,23.0,23,False,2021-04-24 17:22:39.000000,2.2.9,1.0,minisom,,,,,226.0,218.0,https://pypi.org/project/minisom,2021-04-24 17:21:29.000000,8.0,15760.0,15760.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
474,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-12-24 20:27:44.000000,2021-12-24 20:24:09.000000,115,17.0,130.0,940.0,1225.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,12.0,23,True,2021-10-24 19:56:57.000000,0.3.7,78.0,explainerdashboard,,,,,48.0,48.0,https://pypi.org/project/explainerdashboard,2021-10-24 19:56:57.000000,,5251.0,5251.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
475,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2021-12-19 00:52:27.000000,2021-11-20 06:22:44.000000,243,33.0,42.0,923.0,28.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,23,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,,418.0,370.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,10184.0,10184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
476,Labml,labmlai/labml,,ml-experiments,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000000,2021-12-23 16:52:42.000000,2021-12-23 16:52:37.000000,65,14.0,12.0,920.0,1158.0,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,23,True,2021-12-20 05:58:07.000000,0.4.135,112.0,labml,,,,,40.0,40.0,https://pypi.org/project/labml,2021-12-20 05:58:07.000000,0.0,8694.0,8694.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,
477,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2021-10-09 06:10:48.000000,2021-10-09 06:09:16.000000,185,,70.0,830.0,64.0,Implementation of the node2vec algorithm.,9.0,23,True,2021-10-09 06:10:48.000000,0.4.4,15.0,node2vec,conda-forge/node2vec,,,,10.0,,https://pypi.org/project/node2vec,2021-10-09 06:07:52.000000,10.0,357432.0,357890.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,19707.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
478,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-12-30 14:48:01.000000,2021-12-30 13:52:36.000000,65,85.0,334.0,810.0,2248.0,"Write maintainable, production-ready pipelines using Jupyter or your favorite text editor. Develop locally, deploy to..",24.0,23,True,2021-12-18 19:23:03.000000,0.13.7,63.0,ploomber,,,,,24.0,24.0,https://pypi.org/project/ploomber,2021-12-25 21:40:58.000000,0.0,2564.0,2564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
479,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,86,11.0,14.0,803.0,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1766.0,1664.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,389942.0,389942.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
