,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
550,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,,897.0,175.0,386.0,34.0,430.0,3856.0,"Facilitating the design, comparison and sharing of deep text matching models.",37.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,143.0,143.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,527.0,171.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],64.0,62.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,460.0,460.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,1.0,412.0,153.0,86.0,105.0,101.0,3425.0,A deep learning library for video understanding research.,58.0,24,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,58198.0,58198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2025-04-22 15:28:54.254000,2025-03-10 19:23:56,2915.0,1.0,734.0,150.0,65.0,8.0,889.0,3377.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,36.0,24,True,2024-12-04 19:30:00.000,1.8.0,22.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,926.0,https://anaconda.org/bioconda/deepvariant,2025-04-22 15:28:54.254,75843.0,,,,,3.0,4847.0,,,,,,,,,,,,,,,,,,,
554,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,,256.0,29.0,2020.0,3.0,674.0,3359.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,24,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,13855.0,13923.0,,,,,,,,3.0,2734.0,,,,,,,,,,,,,,,,,,,
555,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2025-04-22 14:57:45.598000,2023-12-07 20:40:17,720.0,,233.0,52.0,36.0,75.0,126.0,3228.0,A GUI for Pandas DataFrames.,14.0,24,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],505.0,491.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,14.0,5830.0,6489.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,33619.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,661.0,68.0,25.0,117.0,101.0,2990.0,Neural network visualization toolkit for keras.,10.0,24,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],3046.0,3045.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,1080.0,1080.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,36.0,695.0,43.0,151.0,2829.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,125.0,121.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,333.0,333.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-04-19 19:42:30.000000,2025-02-03 12:43:27,770.0,1.0,366.0,77.0,578.0,144.0,95.0,2767.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,24,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,23848.0,23848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,91.0,2158.0,215.0,982.0,2722.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,32973.0,32973.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,434.0,64.0,123.0,32.0,350.0,2391.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],74.0,72.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,353.0,353.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,236.0,60.0,33.0,62.0,96.0,2332.0,Fast and Easy Infinite Neural Networks in Python.,30.0,24,False,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,,127.0,126.0,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,3497.0,3506.0,,,,,,,,3.0,544.0,,,,,,,,,,,,,,,,,,,
562,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,258.0,50.0,98.0,25.0,116.0,2303.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",153.0,149.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,3251.0,3251.0,,,,,,,,3.0,,,,,,,mckinsey/causalnex,,,,,,,,,,,,,
563,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2025-04-22 14:57:32.844000,2024-07-17 19:00:21,2319.0,,247.0,38.0,40.0,10.0,115.0,2220.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,322.0,309.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,6249.0,6800.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,31414.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,685.0,87.0,48.0,24.0,64.0,2181.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,620.0,608.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,10628.0,10628.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2025-03-06 03:49:47.000000,2024-07-10 23:00:11,927.0,,136.0,34.0,448.0,50.0,354.0,1960.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,24,True,2024-04-01 00:44:51.000,1.1.4.9,36.0,orbit-ml,,,,,69.0,68.0,https://pypi.org/project/orbit-ml,2024-04-01 00:45:19.000,1.0,15120.0,15120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-01-16 19:27:43.000000,2025-01-16 19:27:37,373.0,,287.0,49.0,329.0,269.0,184.0,1932.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,256135.0,256135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2025-04-22 14:56:57.136000,2024-02-06 10:59:47,125.0,,228.0,42.0,36.0,45.0,24.0,1900.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],517.0,495.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1360.0,2865.0,https://anaconda.org/conda-forge/multicore-tsne,2025-04-22 14:56:57.136,72273.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2025-04-22 14:57:51.423000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1750.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,24,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],3.0,,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,2495.0,2592.0,https://anaconda.org/conda-forge/farm,2025-04-22 14:57:51.423,4662.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,,214.0,38.0,111.0,56.0,42.0,1746.0,"Large-scale linear classification, regression and ranking in Python.",17.0,24,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],176.0,170.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,7575.0,10094.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,262996.0,,,,,3.0,734.0,,,,,,,,,,,,,,,,,,,
570,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2025-02-26 03:13:04.000000,2025-02-26 03:13:04,633.0,2.0,303.0,56.0,120.0,54.0,32.0,1681.0,Interpretability and explainability of data and machine learning models.,42.0,24,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,116.0,115.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1134.0,1134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,1.0,239.0,49.0,51.0,24.0,92.0,1649.0,Contextually-keyed word vectors.,20.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,472.0,459.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2713.0,4883.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,59303.0,,,,,3.0,71700.0,,,,,,,,,,,,,,,,,,,
572,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,,310.0,98.0,45.0,188.0,217.0,1645.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,3482.0,3482.0,,,,,,,,3.0,73.0,,,,,,,,,,,,,,,,,,,
573,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,126.0,27.0,31.0,63.0,50.0,1613.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],661.0,654.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,61949.0,61949.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,,283.0,42.0,260.0,77.0,198.0,1601.0,A framework for Privacy Preserving Machine Learning.,39.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],58.0,57.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,767.0,767.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
575,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2025-04-23 21:07:57.000000,2025-04-23 21:07:55,161.0,2.0,167.0,105.0,192.0,39.0,25.0,1516.0,fklearn: Functional Machine Learning.,56.0,24,True,2025-02-26 19:40:35.000,4.0.1,35.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2025-02-26 19:40:35.000,,2430.0,2430.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
576,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-04-21 20:37:09.000000,2025-04-19 05:05:49,592.0,8.0,151.0,18.0,350.0,10.0,156.0,1488.0,A standard framework for modelling Deep Learning Models for tabular data.,27.0,24,True,2024-11-29 01:07:50.000,1.1.1,13.0,pytorch_tabular,,,,['pytorch'],9.0,,https://pypi.org/project/pytorch_tabular,2024-11-28 05:14:21.000,9.0,7295.0,7296.0,,,,,,,,1.0,54.0,,,,,,,,,,,,,,,,,,,
577,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2023-09-14 02:51:02.000000,2022-05-29 19:09:18,309.0,,197.0,26.0,57.0,27.0,36.0,1335.0,A Toolbox for Adversarial Robustness Research.,21.0,24,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,,,['pytorch'],199.0,194.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,5.0,1242.0,1242.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-04-14 15:12:12.000000,2025-04-14 15:12:06,211.0,1.0,91.0,32.0,114.0,9.0,18.0,1310.0,A library of reinforcement learning building blocks in JAX.,22.0,24,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],337.0,326.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,11.0,17270.0,17270.0,,,,,,,,3.0,,,,,,,google-deepmind/rlax,,,,,,,,,,,,,
579,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-04-24 01:32:16.000000,2025-04-24 01:22:39,225.0,12.0,119.0,35.0,35.0,23.0,122.0,1302.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,18.0,24,True,2025-04-24 01:36:06.000,2.3.15,99.0,ngt,,,,,12.0,,https://pypi.org/project/ngt,2025-02-26 23:24:32.000,12.0,3145.0,3145.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
580,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2024-06-12 09:16:57.000000,2022-05-22 23:59:48,1219.0,,163.0,32.0,24.0,42.0,34.0,1300.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",13.0,24,False,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],72.0,72.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,,1510.0,1510.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,69.0,415.0,65.0,147.0,1187.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,182.0,177.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,386.0,386.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-04-17 09:41:25.000000,2024-11-12 23:19:10,478.0,,212.0,53.0,95.0,59.0,219.0,1130.0,Line based ATR Engine based on OCRopy.,21.0,24,False,2024-11-12 23:23:07.000,2.3.1,45.0,calamari_ocr,,,,,8.0,,https://pypi.org/project/calamari_ocr,2024-11-12 23:23:07.000,8.0,3996.0,3996.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2025-04-07 02:04:56.000000,2025-04-07 02:04:56,417.0,5.0,186.0,31.0,76.0,3.0,86.0,1057.0,Layers Outputs and Gradients in Keras. Made easy.,17.0,24,True,2022-09-25 14:40:40.377,4.5.1,40.0,keract,,,,['tensorflow'],255.0,248.0,https://pypi.org/project/keract,2025-04-07 02:03:50.000,7.0,6451.0,6451.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-04-07 20:28:23.000000,2025-03-07 11:33:25,264.0,1.0,120.0,11.0,58.0,37.0,30.0,1032.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,24,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,897.0,867.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,118805.0,139699.0,,,,,,,,3.0,1107407.0,,,,,,,,,,,,,,,,,,,
585,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,181.0,47.0,116.0,61.0,170.0,991.0,Python interface to GPU-powered libraries.,44.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,346.0,323.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,801.0,801.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
586,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2025-04-22 14:57:59.940000,2023-03-29 07:39:45,85.0,,103.0,25.0,55.0,41.0,28.0,965.0,Unsupervised text tokenizer focused on computational efficiency.,8.0,24,False,2020-02-13 09:57:47.000,1.0.6,14.0,youtokentome,conda-forge/youtokentome,,,,833.0,805.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000,28.0,119924.0,122080.0,https://anaconda.org/conda-forge/youtokentome,2025-04-22 14:57:59.940,92724.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
587,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,,158.0,32.0,25.0,35.0,236.0,738.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,187.0,183.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,3479.0,3479.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
588,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-03-25 10:51:49.000000,2025-03-25 10:51:37,923.0,2.0,120.0,42.0,119.0,51.0,48.0,715.0,Bias Auditing & Fair ML Toolkit.,23.0,24,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,194.0,186.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,23229.0,23229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2025-02-06 21:36:12.000000,2025-02-06 21:36:09,223.0,2.0,137.0,139.0,92.0,42.0,67.0,676.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,23.0,24,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],251.0,239.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,8537.0,8537.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-04-22 14:56:29.169000,2022-01-15 18:08:37,1718.0,,73.0,13.0,13.0,44.0,7.0,619.0,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,411330.0,420526.0,https://anaconda.org/conda-forge/whoosh,2025-04-22 14:56:29.169,432251.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
