,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
480,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,87,11.0,14.0,804.0,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1779.0,1677.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,346937.0,346937.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
481,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,,data-viz,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000000,2021-11-01 09:41:26.000000,2021-05-10 08:14:09.000000,93,29.0,66.0,739.0,289.0,Bokeh Plotting Backend for Pandas and GeoPandas.,12.0,23,True,2021-04-11 17:43:13.000000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],274.0,264.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000000,10.0,9920.0,9920.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45.000000,146,67.0,136.0,727.0,1380.0,Google maps for Jupyter notebooks.,16.0,23,False,2019-07-21 08:49:48.715000,0.9.0,95.0,gmaps,conda-forge/gmaps,,,['jupyter'],75.0,1.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506000,74.0,11973.0,17861.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,250681.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1412.0,,,,,,,,,,,,,
483,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2022-01-05 19:58:27.000000,2022-01-05 19:57:41.000000,204,9.0,307.0,703.0,,Search and download Copernicus Sentinel satellite images.,42.0,23,False,2022-01-05 19:58:27.000000,1.1.1,40.0,sentinelsat,,,,,302.0,258.0,https://pypi.org/project/sentinelsat,2022-01-05 19:58:27.000000,44.0,12368.0,12371.0,,,,,,,,3.0,226.0,,,,,,,,,,,,,,,,,,,,
484,pickleDB,patx/pickledb,,data-containers,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40.000000,2021-11-09 10:02:37.000000,2019-11-15 03:38:30.000000,106,22.0,39.0,624.0,105.0,pickleDB is an open source key-value store using Python's json module.,12.0,23,False,2019-01-14 18:48:25.000000,0.9.2,20.0,pickledb,,,,,916.0,804.0,https://pypi.org/project/pickledb,2019-01-14 18:48:25.000000,112.0,15395.0,15395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,python-ternary,marcharper/python-ternary,,data-viz,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000000,2021-12-17 13:03:20.000000,2021-10-21 03:04:53.000000,129,25.0,90.0,505.0,393.0,Ternary plotting library for python with matplotlib.,27.0,23,True,2021-02-17 18:38:15.000000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,100.0,80.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000000,20.0,19299.0,20175.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625000,60495.0,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,,
486,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2021-06-14 06:11:28.000000,2021-06-14 06:10:09.000000,66,11.0,10.0,425.0,,Find pyspark to make it importable.,14.0,23,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],2354.0,2152.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1895181.0,1904152.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,601059.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
487,GeoViews,holoviz/geoviews,,geospatial-data,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000000,2021-12-25 18:33:21.000000,2021-12-25 17:12:31.000000,69,105.0,191.0,387.0,676.0,"Simple, concise geographical visualization in Python.",25.0,23,True,2021-12-25 18:09:47.000000,1.9.3,32.0,geoviews,conda-forge/geoviews,,,,20.0,,https://pypi.org/project/geoviews,2021-12-25 17:22:46.000000,20.0,8623.0,10565.0,https://anaconda.org/conda-forge/geoviews,2021-09-29 18:42:51.694000,89355.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48.000000,130,45.0,111.0,312.0,6427.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,1113.0,2775.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,89784.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2021-11-22 14:30:25.000000,2021-09-06 14:45:26.000000,31,3.0,10.0,201.0,83.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,8.0,23,False,2021-11-22 14:30:25.000000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,381.0,361.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000000,20.0,54786.0,55789.0,https://anaconda.org/conda-forge/py3nvml,2021-11-19 20:12:42.962000,24081.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
490,Qlib,microsoft/qlib,,financial-data,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000000,2022-01-06 14:02:45.000000,2022-01-06 07:36:00.000000,1273,130.0,272.0,7769.0,,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",77.0,22,True,2021-12-07 23:37:07.000000,0.8.0,21.0,pyqlib,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pyqlib,2021-12-07 23:37:07.000000,,3120.0,3136.0,,,,,,,,3.0,269.0,,,,,,,,,,,,,,,,,,,,
491,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2022-01-05 17:17:11.000000,2021-12-29 01:08:27.000000,583,106.0,972.0,7638.0,2298.0,Production infrastructure for machine learning at scale.,23.0,22,True,2021-12-08 02:15:29.000000,0.41.0,61.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-12-08 01:09:48.000000,0.0,1017.0,1017.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
492,PyText,facebookresearch/pytext,,nlp,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000000,2022-01-04 23:25:24.000000,2022-01-04 23:25:22.000000,804,145.0,74.0,6269.0,,A natural language modeling framework based on PyTorch.,217.0,22,True,2020-06-08 23:30:58.000000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],104.0,103.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000000,1.0,186.0,193.0,,,,,,,,3.0,282.0,,,,,,,,,,,,,,,,,,,,
493,PyTorch3D,facebookresearch/pytorch3d,,image,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000000,2022-01-06 10:56:34.000000,2022-01-06 10:56:32.000000,760,82.0,793.0,5524.0,,PyTorch3D is FAIR's library of reusable components for deep learning with 3D data.,75.0,22,False,2021-12-16 19:13:11.000000,0.6.1,10.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],140.0,140.0,https://pypi.org/project/pytorch3d,2021-12-16 16:50:38.000000,0.0,8210.0,9331.0,https://anaconda.org/pytorch3d/pytorch3d,2021-12-16 16:50:37.672000,29158.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,964,327.0,288.0,5478.0,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,22,False,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,,,70.0,67.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,742.0,811.0,,,,,,,,2.0,3476.0,,,,,,,,,,,,,,,,,,,,
495,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2021-12-28 20:14:53.000000,2020-11-23 17:40:40.000000,340,30.0,59.0,3926.0,460.0,Finding duplicate images made easy!.,10.0,22,False,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,,,['tensorflow'],23.0,21.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,1905.0,1905.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,FATE,FederatedAI/FATE,,privacy-ml,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000000,2022-01-06 10:48:46.000000,2022-01-05 03:31:28.000000,1131,347.0,712.0,3828.0,9680.0,An Industrial Grade Federated Learning Framework.,69.0,22,True,2021-11-24 09:37:50.000000,1.7.0,29.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
497,ArrayFire,arrayfire/arrayfire,,gpu-utilities,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000000,2022-01-04 23:39:43.000000,2021-10-15 20:16:28.000000,492,232.0,1265.0,3708.0,5776.0,ArrayFire: a general purpose GPU library.,81.0,22,True,2021-01-08 21:41:09.000000,3.8.0,30.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2021-03-05 17:36:30.000000,8.0,515.0,537.0,,,,,,,,2.0,1782.0,,,,,,,,,,,,,,,,,,,,
498,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2022-01-04 23:59:38.000000,2022-01-04 23:59:36.000000,829,25.0,178.0,3665.0,946.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",58.0,22,True,2021-05-10 18:04:30.000000,1.0.3,27.0,tensortrade,,,,,29.0,28.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000000,1.0,1005.0,1005.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
499,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24.000000,519,65.0,47.0,3349.0,440.0,Fast and flexible AutoML with learning guarantees.,27.0,22,True,2020-07-09 21:03:28.000000,0.9.0,13.0,adanet,,,,['tensorflow'],44.0,42.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,676.0,676.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,TRFL,deepmind/trfl,,reinforcement-learning,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000000,2021-08-16 12:19:16.000000,2021-08-16 11:45:18.000000,372,6.0,16.0,3101.0,123.0,TensorFlow Reinforcement Learning.,13.0,22,True,2021-08-16 12:19:16.000000,1.2.0,5.0,trfl,,,,['tensorflow'],73.0,69.0,https://pypi.org/project/trfl,2021-08-16 12:19:16.000000,4.0,2375.0,2375.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
501,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-07-19 16:40:30.000000,2020-12-08 16:56:38.000000,1047,437.0,1101.0,2865.0,16205.0,Unified and efficient Machine Learning.,248.0,22,False,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,2052.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,110264.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1477.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,
502,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2022-01-05 17:22:06.000000,2021-12-04 12:23:59.000000,673,31.0,98.0,2831.0,305.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",13.0,22,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,,,['sklearn'],64.0,58.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,6.0,1054.0,1054.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
503,Hummingbird,microsoft/hummingbird,,model-serialisation,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000000,2021-12-20 21:36:45.000000,2021-12-16 00:55:51.000000,207,54.0,177.0,2715.0,,Hummingbird compiles trained ML models into tensor computation for faster inference.,27.0,22,True,2021-12-14 19:31:26.000000,0.4.2,15.0,hummingbird-ml,,,,,20.0,20.0,https://pypi.org/project/hummingbird-ml,2021-12-14 19:28:14.000000,,1801.0,1808.0,,,,,,,,2.0,147.0,,,,,,,,,,,,,,,,,,,,
504,DeepVariant,google/deepvariant,,medical-data,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000000,2021-12-16 06:56:52.044000,2021-12-10 22:24:30.000000,579,5.0,447.0,2415.0,1838.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,21.0,22,True,2021-12-10 07:12:31.000000,1.3.0,17.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,835.0,https://anaconda.org/bioconda/deepvariant,2021-12-16 06:56:52.044000,36460.0,,,,,3.0,3756.0,,,,,,,,,,,,,,,,,,,,
505,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2021-09-22 02:27:34.000000,2020-03-16 04:26:47.000000,196,14.0,23.0,2340.0,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,22,False,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,234.0,231.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,802.0,1113.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,8405.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
506,Mars,mars-project/mars,,others,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000000,2022-01-06 09:26:30.000000,2021-12-24 02:50:06.000000,289,150.0,785.0,2324.0,1003.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",39.0,22,True,2021-12-16 07:30:04.000000,0.8.0,102.0,pymars,,,,,0.0,,https://pypi.org/project/pymars,2021-12-16 07:30:04.000000,0.0,2315.0,2315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
507,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2021-08-26 09:49:50.000000,2020-07-29 00:38:30.000000,357,33.0,126.0,2238.0,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",43.0,22,False,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],19.0,17.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,197.0,197.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-12-24 01:02:02.000000,2021-12-21 01:12:56.000000,214,22.0,105.0,2032.0,,DDSP: Differentiable Digital Signal Processing.,29.0,22,True,2021-12-24 01:02:03.000000,1.9.0,40.0,ddsp,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/ddsp,2021-12-24 01:00:12.000000,0.0,2187.0,2187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
509,STUMPY,TDAmeritrade/stumpy,,time-series-data,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000000,2022-01-04 18:41:51.000000,2022-01-04 16:04:00.000000,193,32.0,245.0,2029.0,,STUMPY is a powerful and scalable Python library for modern time series analysis.,26.0,22,True,2021-12-24 18:12:10.000000,1.10.2,25.0,stumpy,conda-forge/stumpy,,,,0.0,,https://pypi.org/project/stumpy,2021-12-24 18:12:10.000000,0.0,256967.0,258047.0,https://anaconda.org/conda-forge/stumpy,2021-12-24 18:44:17.831000,34589.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2022-01-03 02:01:58.000000,2022-01-03 00:59:55.000000,163,36.0,49.0,1975.0,330.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,,9.0,9.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,53507.0,53507.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
511,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18.000000,261,88.0,210.0,1649.0,1788.0,Pytorch framework for doing deep learning on point clouds.,29.0,22,True,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,,,['pytorch'],4.0,4.0,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,588.0,588.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,RecBole,RUCAIBox/RecBole,,recommender-systems,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000000,2022-01-06 02:59:16.000000,2022-01-06 02:59:16.000000,269,54.0,222.0,1542.0,3387.0,"A unified, comprehensive and efficient recommendation library.",43.0,22,True,2021-09-16 13:45:46.000000,1.0.0,6.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2021-09-16 13:45:46.000000,,688.0,756.0,https://anaconda.org/aibox/recbole,2021-09-16 16:45:01.892000,959.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,104,29.0,51.0,1496.0,350.0,"A fast, efficient universal vector embedding utility package.",4.0,22,False,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,229.0,215.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,4257.0,4257.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
514,lightly,lightly-ai/lightly,,image,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000000,2022-01-06 12:38:50.000000,2022-01-06 12:38:49.000000,89,63.0,233.0,1370.0,592.0,A python library for self-supervised learning on images.,14.0,22,True,2022-01-04 15:25:45.000000,1.2.2,38.0,lightly,,,,['pytorch'],26.0,26.0,https://pypi.org/project/lightly,2022-01-04 15:27:58.000000,0.0,1744.0,1744.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
515,sense2vec,explosion/sense2vec,,nlp,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000000,2021-08-16 11:44:51.000000,2021-08-16 11:44:51.000000,219,19.0,88.0,1329.0,454.0,Contextually-keyed word vectors.,17.0,22,True,2021-04-19 07:05:28.000000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,,,117.0,105.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000000,12.0,3596.0,4982.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752000,24094.0,,,,,3.0,23679.0,,,,,,,,,,,,,,,,,,,,
516,Pypeline,cgarciae/pypeln,,data-pipelines,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000000,2022-01-06 14:59:11.000000,2022-01-05 23:30:26.000000,77,21.0,42.0,1298.0,237.0,Concurrent data pipelines in Python .,12.0,22,True,2022-01-06 14:38:06.000000,0.4.8,35.0,pypeln,,,,,10.0,,https://pypi.org/project/pypeln,2022-01-06 14:38:06.000000,10.0,4128.0,4128.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
517,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,388,102.0,224.0,1293.0,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,22,False,2019-10-10 10:59:33.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],38.0,37.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,1.0,362.0,362.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
518,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2021-12-29 06:30:55.000000,2021-12-29 04:06:09.000000,194,38.0,65.0,1187.0,,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,21.0,22,True,2021-12-29 04:02:35.000000,2.2.2,16.0,pgl,,,,['paddle'],25.0,23.0,https://pypi.org/project/pgl,2021-12-20 02:21:36.000000,2.0,1238.0,1238.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
519,TaskTiger,closeio/tasktiger,,data-pipelines,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000000,2021-12-02 18:08:25.000000,2021-12-02 17:40:09.000000,62,33.0,35.0,1104.0,273.0,Python task queue using Redis.,25.0,22,True,2021-12-02 17:42:13.000000,0.16,26.0,tasktiger,,,,,40.0,22.0,https://pypi.org/project/tasktiger,2021-12-02 18:08:25.000000,18.0,1565.0,1565.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
520,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-12-23 06:33:53.000000,2021-07-15 18:43:58.000000,145,36.0,197.0,1074.0,,A full spaCy pipeline and models for scientific/biomedical documents.,21.0,22,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,,386.0,374.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,19030.0,19030.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
521,gplearn,trevorstephens/gplearn,,others,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000000,2021-12-15 16:04:40.206000,2021-10-18 05:33:29.000000,185,46.0,129.0,1061.0,148.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,22,True,2019-06-01 02:04:52.000000,0.4.1,6.0,gplearn,,,,['sklearn'],230.0,216.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000000,14.0,2354.0,2354.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
