,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
477,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157,60.0,65.0,68.0,125.0,1735,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,217.0,207.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,511.0,511.0,,,,,,,,3.0,,20.0,,,,,,,,,,,,,,,,,,,
478,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-08-02 20:19:08.000000,2022-08-02 20:19:08,1891.0,13.0,246,40.0,66.0,7.0,113.0,1679,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,23.0,25,True,2022-07-12 16:35:40.000,0.53.0,45.0,torch-geometric-temporal,,,,['pytorch'],2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,2057.0,2057.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
479,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-08-18 13:37:08.000000,2022-08-09 19:07:43,142.0,4.0,160,94.0,160.0,26.0,22.0,1410,fklearn: Functional Machine Learning.,46.0,25,True,2022-07-27 13:37:41.000,2.1.0,24.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,11907.0,11907.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2022-06-16 08:52:20.000000,2022-06-16 08:52:20,381.0,1.0,136,22.0,69.0,38.0,26.0,1316,A Python package for time series classification.,11.0,25,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,,247.0,236.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,11.0,150454.0,150816.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,13038.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2022-08-17 11:28:12.000000,2022-08-17 11:28:12,684.0,151.0,352,36.0,10.0,2.0,124.0,1278,An Open Toolkit for Knowledge Graph Extraction and Construction.,11.0,25,True,2022-07-15 12:58:09.033,2.0.5,99.0,deepke,,,,['pytorch'],6.0,6.0,https://pypi.org/project/deepke,2022-07-05 13:58:17.000,,1576.0,1576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219.0,16.0,159,33.0,22.0,42.0,34.0,1176,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,25,True,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],45.0,44.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,1.0,394.0,394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
483,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2022-07-28 13:12:55.935000,2022-07-27 18:06:48,782.0,1.0,137,33.0,210.0,104.0,146.0,1082,Real-time stream processing for python.,45.0,25,True,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,,347.0,312.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,35.0,10899.0,17220.0,https://anaconda.org/conda-forge/streamz,2022-07-28 13:12:55.935,372975.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-06-27 04:57:47.000000,2022-03-10 02:03:55,598.0,,178,58.0,445.0,167.0,251.0,1027,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,25,True,2022-03-07 08:43:08.000,0.7.0,37.0,tf-encrypted,,,,['tensorflow'],70.0,61.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,503.0,503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2022-08-16 09:32:33.000000,2022-08-15 08:41:11,767.0,13.0,243,75.0,376.0,28.0,150.0,1006,Underthesea - Vietnamese NLP Toolkit.,15.0,25,False,2022-01-08 15:34:45.000,1.3.4,101.0,underthesea,,,,,443.0,419.0,https://pypi.org/project/underthesea,2022-06-28 00:41:15.000,24.0,6056.0,6075.0,,,,,,,,3.0,2.0,1199.0,,,,,,,,,,,,,,,,,,,
486,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-08-01 09:50:21.000000,2022-07-05 18:46:07,196.0,18.0,213,1.0,1.0,1.0,,928,Feature engineering package with sklearn like functionality.,36.0,25,True,2022-06-13 15:03:56.000,1.4.1,32.0,feature_engine,conda-forge/feature_engine,,,,75.0,,https://pypi.org/project/feature_engine,2022-06-13 15:03:56.000,75.0,94844.0,95430.0,https://anaconda.org/conda-forge/feature_engine,2022-06-14 07:05:45.491,14075.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
487,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-08-17 07:38:45.000000,2022-08-14 05:04:13,660.0,45.0,80,24.0,88.0,13.0,26.0,882,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",13.0,25,True,2022-07-28 21:10:29.000,1.3.3,27.0,imodels,,,,,22.0,20.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,18728.0,18728.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-08-18 11:03:02.000000,2022-08-18 11:03:02,437.0,8.0,89,16.0,276.0,23.0,222.0,869,Extra blocks for scikit-learn pipelines.,52.0,25,True,2022-06-05 14:36:08.000,0.6.12,38.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],66.0,59.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,23639.0,24316.0,https://anaconda.org/conda-forge/scikit-lego,2022-06-06 08:45:38.549,23048.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
489,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-08-18 14:30:18.000000,2022-08-18 14:19:28,685.0,23.0,87,29.0,289.0,50.0,220.0,817,BAyesian Model-Building Interface (Bambi) in Python.,26.0,25,True,2022-06-06 17:18:00.000,0.9.0,21.0,bambi,conda-forge/bambi,,,,35.0,32.0,https://pypi.org/project/bambi,2022-06-06 17:18:00.000,3.0,5492.0,5811.0,https://anaconda.org/conda-forge/bambi,2022-06-07 14:46:23.212,11489.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2022-08-18 10:14:16.000000,2022-07-14 08:00:56,2055.0,2.0,175,39.0,483.0,78.0,320.0,725,Sequential Model-based Algorithm Configuration.,38.0,25,False,2022-07-14 08:05:24.000,1.4.0,40.0,smac,conda-forge/smac,,,,37.0,,https://pypi.org/project/smac,2022-06-23 10:13:27.000,37.0,48429.0,48782.0,https://anaconda.org/conda-forge/smac,2022-07-15 20:52:09.522,6014.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
491,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-08-18 14:03:26.000000,2022-08-16 16:53:35,1371.0,132.0,267,52.0,318.0,145.0,187.0,680,Machine learning on FPGAs using HLS.,43.0,25,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",7.0,7.0,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,645.0,803.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,3640.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
492,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2022-08-18 06:34:04.000000,2022-02-23 08:02:30,505.0,,73,17.0,172.0,68.0,104.0,472,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",24.0,25,True,2019-12-04 10:03:39.000,0.10.3post1,12.0,soundfile,anaconda/pysoundfile,,,,539.0,,https://pypi.org/project/soundfile,2019-11-27 12:16:19.000,539.0,1103156.0,1103193.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,,3857.0,,,,,,,,,,,,,,,,,,,
493,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-08-13 07:13:51.000000,2022-08-13 07:13:51,437.0,7.0,40,7.0,46.0,109.0,191.0,431,python binding for libvips using cffi.,14.0,25,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,389.0,349.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,18817.0,19597.0,https://anaconda.org/conda-forge/pyvips,2022-07-24 14:46:32.955,28088.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2022-08-15 13:40:18.000000,2022-04-23 04:02:53,2321.0,,588,146.0,1347.0,110.0,983.0,7785,Production infrastructure for machine learning at scale.,24.0,24,True,2022-01-10 17:48:15.000,0.42.0,62.0,cortex,,,,,1.0,,https://pypi.org/project/cortex,2022-01-10 17:37:01.000,1.0,1251.0,1251.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
495,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-08-11 00:18:21.000000,2022-08-11 00:14:13,1057.0,5.0,837,113.0,637.0,192.0,432.0,4993,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,104.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],13.0,12.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,274.0,274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
496,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-08-18 15:01:02.000000,2022-04-15 10:35:39,10410.0,,1324,140.0,2887.0,475.0,842.0,4428,An Industrial Grade Federated Learning Framework.,74.0,24,True,2022-04-18 14:23:38.000,1.8.0,34.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:50.000000,2022-03-13 19:08:59,231.0,,320,75.0,37.0,95.0,73.0,4303,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,24,True,2022-03-13 19:09:50.000,0.11.1,67.0,deep-daze,,,,,43.0,43.0,https://pypi.org/project/deep-daze,2022-03-13 19:09:50.000,,2011.0,2011.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
498,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-07-29 10:37:24.000000,2022-07-29 10:37:24,205.0,1.0,926,98.0,59.0,231.0,259.0,4003,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,24,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,25637.0,25637.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
499,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-08-18 16:23:00.000000,2022-08-18 16:05:05,2676.0,171.0,505,82.0,2948.0,202.0,1040.0,3982,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,77.0,24,True,2022-07-25 12:38:50.000,1.16.0,55.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
500,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-05-30 19:39:19.000000,2022-03-02 13:05:43,1042.0,,933,230.0,212.0,41.0,194.0,3925,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,37.0,36.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,551.0,643.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,1476.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
501,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,908,178.0,385.0,33.0,429.0,3691,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,68.0,68.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
502,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-08-18 09:37:34.000000,2022-08-18 06:35:06,1194.0,70.0,695,138.0,1047.0,243.0,347.0,3486,Simple and Distributed Machine Learning.,96.0,24,True,2022-07-18 02:50:31.000,0.10.0,24.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
503,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-07-15 16:49:30.000000,2022-07-15 16:49:30,323.0,5.0,795,41.0,26.0,47.0,107.0,3434,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],89.0,83.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,1404.0,1404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,523,172.0,49.0,63.0,49.0,3416,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],46.0,44.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,432.0,432.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
505,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-07-29 23:31:11.000000,2022-02-10 08:43:04,2099.0,,525,146.0,233.0,25.0,626.0,3158,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,24,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],,,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,,1364.0,1364.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
506,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-07-05 15:22:12.000000,2022-07-05 15:19:13,165.0,1.0,412,88.0,76.0,55.0,137.0,3105,Generate embeddings from large-scale graph-structured data.,27.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,294386.0,294389.0,,,,,,,,2.0,,134.0,,,,,,,,,,,,,,,,,,,
507,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-07-07 07:51:54.000000,2022-06-01 01:54:06,3427.0,1.0,720,104.0,3834.0,550.0,846.0,2524,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",105.0,24,True,2022-01-25 00:20:26.000,0.11.2,413.0,analytics-zoo,,,,['spark'],4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,2233.0,2233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
508,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-05-26 16:35:40.000000,2020-03-16 04:26:47,75.0,,209,57.0,39.0,16.0,23.0,2492,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,374.0,371.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,40571.0,40862.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,9901.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
509,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-07-21 03:45:18.000000,2022-07-05 08:38:04,195.0,4.0,118,29.0,174.0,14.0,68.0,2333,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2022-05-31 09:00:35.000,0.1.33,109.0,hiplot,conda-forge/hiplot,,,,17.0,5.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,12.0,24468.0,27715.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,97430.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,594,87.0,29.0,23.0,51.0,2123,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,148582.0,148582.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-08-18 10:26:09.000000,2022-06-27 10:04:15,178.0,5.0,369,36.0,195.0,44.0,217.0,1825,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2021-02-02 08:05:11.000,3.1.1,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,19253.0,19443.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,1525.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
512,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-06-23 08:04:00.000000,2021-05-25 16:49:48,947.0,,210,62.0,58.0,26.0,182.0,1802,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1381.0,1381.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
513,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-08-10 23:30:09.000000,2021-01-07 09:40:40,648.0,,255,40.0,34.0,78.0,54.0,1781,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],148.0,140.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,8.0,7043.0,7043.0,,,,,,,,3.0,,20.0,,,,,,,,,,,,,,,,,,,
514,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,37.0,21.0,1735,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],335.0,312.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,15365.0,15750.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,17328.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
515,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-08-12 15:43:09.000000,2022-08-12 15:43:09,249.0,2.0,166,26.0,45.0,12.0,81.0,1724,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],156.0,153.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,3.0,8263.0,8461.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,3779.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
516,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,2.0,558,77.0,48.0,22.0,64.0,1706,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,266.0,256.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,10.0,8127.0,8127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
517,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-08-12 21:04:46.000000,2022-07-06 00:54:07,157.0,1.0,184,46.0,56.0,21.0,89.0,1610,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,24,True,2021-11-11 15:15:32.000,0.11.0,16.0,causalnex,,,,"['pytorch', 'sklearn']",55.0,53.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,1224.0,1224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
