,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
820,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,539.0,178.0,110.0,54.0,149.0,3901.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
821,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,1017.0,63.0,12.0,43.0,25.0,3520.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],31.0,31.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
822,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,167.0,61.0,10.0,26.0,6.0,1839.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,31.0,31.0,,,,,,,,3.0,,41.0,2019-04-05 06:47:54.000,,,,,,,,,,,,,,,,,,,
823,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,462.0,81.0,36.0,83.0,68.0,1673.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,16,False,2019-03-13 20:28:15.000,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,162.0,162.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
824,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,57.0,34.0,22.0,13.0,1266.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,56.0,56.0,,,,,,,,3.0,,,2017-08-21 00:49:41.000,1.0,,,,,,,,,,,,,,,,,,
825,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,18.0,11.0,25.0,18.0,1158.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,16,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],51.0,49.0,https://pypi.org/project/tez,138.0,138.0,,,,,,,,3.0,,,2022-09-20 02:28:33.973,2.0,,,,,,,,,,,,,,,,,,
826,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-12-27 10:05:56.000000,2023-10-21 13:07:20,740.0,,114.0,27.0,109.0,12.0,24.0,1044.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,2020-12-23 08:05:25.000,,,,,,,,,,,,,,,,,,,
827,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,1.0,10.0,794.0,MADGRAD Optimization Method.,2.0,16,True,,,4.0,madgrad,,,,['pytorch'],69.0,68.0,https://pypi.org/project/madgrad,2862.0,2862.0,,,,,,,,3.0,,,2022-03-08 18:23:32.000,1.0,,,,,,,,,,,,,,,,,,
828,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,88.0,17.0,15.0,9.0,22.0,717.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38.000,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,399.0,399.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
829,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,100.0,25.0,101.0,37.0,84.0,702.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2021-02-16 11:34:12.211,3.0.0,16.0,hyperparameter-hunter,,,,,1.0,,https://pypi.org/project/hyperparameter-hunter,72.0,78.0,,,,,,,,3.0,,411.0,2018-06-14 02:21:57.000,1.0,,,,,,,,,,,,,,,,,,
830,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2023-09-26 02:55:16.000000,2023-09-26 02:55:09,610.0,,87.0,25.0,4.0,37.0,42.0,684.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,11.0,16,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,131.0,131.0,,,,,,,,3.0,,,2022-09-19 20:15:07.376,,,,,,,,,,,,,,,,,,,
831,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,624.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,86.0,86.0,,,,,,,,3.0,,,2022-03-15 07:18:47.000,,,,,,,,,,,,,,,,,,,
832,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,1.0,98.0,39.0,106.0,12.0,51.0,548.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,16,True,2022-07-29 11:37:34.000,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,89.0,92.0,,,,,,,,3.0,,220.0,2020-08-19 15:39:10.000,,vaticle/typedb-ml,,,,,,,,,,,,,,,,,
833,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2024-01-22 20:28:38.000000,2024-01-22 20:28:35,260.0,3.0,66.0,23.0,93.0,19.0,15.0,492.0,"Research workflows made easy, locally and in the Cloud.",10.0,16,True,2023-06-16 17:26:21.434,0.4.2,11.0,caliban,,,,,1.0,1.0,https://pypi.org/project/caliban,53.0,53.0,,,,,,,,3.0,,,2020-09-12 19:41:23.000,,,,,,,,,,,,,,,,,,,
834,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-01-08 18:31:51.000000,2024-01-08 18:31:46,136.0,3.0,42.0,20.0,165.0,3.0,63.0,435.0,A collection of tools for neural compression enthusiasts.,9.0,16,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,107.0,107.0,,,,,,,,3.0,,,2023-10-03 14:26:28.000,,,,,,,,,,,,,,,,,,,
835,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,36.0,47.0,5.0,12.0,405.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,3.0,2.0,https://pypi.org/project/openrec,47.0,47.0,,,,,,,,3.0,,,2020-02-18 06:52:11.000,1.0,,,,,,,,,,,,,,,,,,
836,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-01-15 19:35:50.000000,2024-01-15 19:35:42,191.0,3.0,51.0,10.0,14.0,10.0,29.0,376.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,16,True,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,252.0,252.0,,,,,,,,3.0,,13.0,2021-02-04 16:44:24.000,,,,,,,,,,,,,,,,,,,
837,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2024-01-02 09:08:58.000000,2024-01-02 09:08:58,172.0,2.0,38.0,22.0,5.0,11.0,23.0,352.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,True,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,42.0,42.0,,,,,,,,3.0,,,2017-03-30 10:51:26.000,2.0,,,,,,,,,,,,,,,,,,
838,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,32.0,24.0,21.0,16.0,10.0,345.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,,pdvega,,,,,86.0,86.0,https://pypi.org/project/pdvega,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
839,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,72.0,19.0,93.0,25.0,18.0,308.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,16,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",,,https://pypi.org/project/pandas-ml,1875.0,1875.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,,
840,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27.0,22.0,239.0,15.0,25.0,300.0,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,89.0,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
841,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2023-10-03 23:52:47.440000,2023-07-17 09:18:00,166.0,,39.0,19.0,2.0,10.0,7.0,279.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,288.0,4725.0,https://anaconda.org/conda-forge/deepgraph,2023-10-03 23:52:47.440,173043.0,,,,,3.0,,,2020-10-01 13:18:38.000,,,,,,,,,,,,,,,,,,,
842,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,11.0,8.0,1.0,10.0,234.0,scikit-learn wrappers for Python fastText.,9.0,16,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],13.0,13.0,https://pypi.org/project/skift,755.0,755.0,,,,,,,,3.0,,,2018-03-15 09:05:47.000,,,,,,,,,,,,,,,,,,,
843,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-01-01 20:21:14.000000,2023-12-06 19:59:05,370.0,1.0,38.0,6.0,132.0,,35.0,221.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,1.0,,https://pypi.org/project/chitra,507.0,625.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2852.0,,,,,3.0,,,2022-01-09 08:50:45.005,1.0,aniketmaurya/chitra,,,,,,,,,,,,,,,,,
844,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,29.0,5.0,4.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,16,False,,,23.0,parfit,,,,['sklearn'],26.0,26.0,https://pypi.org/project/parfit,3183.0,3183.0,,,,,,,,3.0,,,2018-10-11 22:03:16.000,,,,,,,,,,,,,,,,,,,
845,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32.0,14.0,54.0,16.0,50.0,136.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,56.0,51.0,https://pypi.org/project/steppy,42.0,42.0,,,,,,,,3.0,,,2018-11-23 09:49:59.000,5.0,,,,,,,,,,,,,,,,,,
846,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-01-09 19:00:03.000000,2024-01-09 18:05:38,305.0,3.0,9.0,5.0,3.0,1.0,,127.0,Data Analysis Baseline Library.,24.0,16,False,2023-02-28 01:21:03.335,0.2.5,17.0,dabl,,,,['sklearn'],1.0,,https://pypi.org/project/dabl,2155.0,2155.0,,,,,,,,3.0,,,2024-01-09 18:32:27.000,1.0,,,,,,,,,,,,,,,,,,
847,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000000,2024-01-10 11:51:05,143.0,29.0,958.0,103.0,28.0,22.0,355.0,3638.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,15,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
848,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2023-08-19 12:30:48.000000,2020-07-29 05:53:01,8.0,,560.0,141.0,28.0,217.0,102.0,2868.0,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,3.0,3.0,,,,,,,,3.0,,,2019-04-10 01:53:45.000,,,,,,,,,,,,,,,,,,,
849,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,423.0,143.0,72.0,12.0,53.0,2195.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
850,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,5.0,483.0,68.0,26.0,5.0,97.0,1667.0,An Open-Source Package for Network Embedding (NE).,13.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
851,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2024-01-23 02:21:18.000000,2022-04-04 08:29:54,41.0,,294.0,54.0,21.0,42.0,85.0,1249.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,False,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
852,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-09-21 16:18:30.000000,2021-04-02 03:03:34,211.0,,216.0,40.0,40.0,59.0,34.0,1106.0,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
853,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,115.0,19.0,295.0,3.0,69.0,1046.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,15,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,1.0,1.0,,,,,,,,3.0,,,2021-04-15 09:35:06.000,,,,,,,,,,,,,,,,,,,
854,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-12-27 06:48:51.000000,2021-04-16 18:50:54,57.0,,121.0,50.0,21.0,15.0,9.0,826.0,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],14.0,14.0,https://pypi.org/project/medicaltorch,56.0,56.0,,,,,,,,3.0,,,2018-11-24 00:29:36.000,,,,,,,,,,,,,,,,,,,
855,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,184.0,43.0,667.0,11.0,27.0,812.0,Translate - a PyTorch Language Library.,88.0,15,False,,,,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
856,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,111.0,27.0,10.0,24.0,51.0,775.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,995.0,995.0,,,,,,,,3.0,,,2020-09-10 22:52:00.000,2.0,,,,,,,,,,,,,,,,,,
857,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39.0,26.0,4.0,4.0,2.0,672.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,72.0,72.0,,,,,,,,3.0,,,2020-01-06 05:27:17.000,2.0,,,,,,,,,,,,,,,,,,
858,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,52.0,17.0,83.0,18.0,49.0,561.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,55.0,55.0,,,,,,,,3.0,,,2022-05-18 08:35:04.000,,,,,,,,,,,,,,,,,,,
859,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38.0,16.0,39.0,2.0,13.0,397.0,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pywick,108.0,108.0,,,,,,,,3.0,,,2021-10-22 03:19:11.000,,,,,,,,,,,,,,,,,,,
860,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-01-24 16:17:47.000000,2024-01-24 16:17:47,151.0,3.0,67.0,20.0,175.0,87.0,17.0,392.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,15,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,59.0,59.0,,,,,,,,3.0,,,2021-12-07 01:57:31.000,,,,,,,,,,,,,,,,,,,
861,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,57.0,19.0,6.0,6.0,,391.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,10.0,9.0,https://pypi.org/project/Adversary,29.0,169.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,5903.0,,,,,3.0,,,2018-08-29 15:14:41.000,1.0,,,,,,,,,,,,,,,,,,
862,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2023-09-27 23:13:07.000000,2020-06-02 21:10:26,51.0,,27.0,11.0,15.0,6.0,4.0,221.0,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],8.0,,https://pypi.org/project/nx-altair,484.0,484.0,,,,,,,,3.0,,,2020-06-02 21:11:12.000,8.0,,,,,,,,,,,,,,,,,,
863,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,18.0,5.0,2.0,16.0,23.0,187.0,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,15,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],11.0,11.0,https://pypi.org/project/hugsvision,453.0,453.0,,,,,,,,3.0,,,2023-01-22 01:21:35.467,,,,,,,,,,,,,,,,,,,
864,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-10-25 21:33:40.000000,2023-03-31 15:44:32,231.0,,20.0,28.0,52.0,7.0,7.0,102.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,15,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],41.0,41.0,https://pypi.org/project/collie,100.0,100.0,,,,,,,,3.0,,,2022-01-18 23:07:16.000,,,,,,,,,,,,,,,,,,,
865,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,813.0,78.0,34.0,107.0,59.0,3240.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
866,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2023-09-18 15:13:22.392000,,,,182.0,,,72.0,,1067.0,Python Library for Model Interpretation/Explanations.,7.0,14,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,1.0,,https://pypi.org/project/skater,197.0,1698.0,https://anaconda.org/conda-forge/skater,2023-09-18 15:13:22.392,63082.0,,,,,3.0,,,2018-09-21 07:03:32.000,1.0,,,,,,,,,,,,,,,,,,
867,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,112.0,21.0,37.0,20.0,8.0,1042.0,Distributed Computing for AI Made Simple.,5.0,14,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,1.0,,https://pypi.org/project/fiber,49.0,49.0,,,,,,,,3.0,,,2020-07-09 03:28:28.000,1.0,,,,,,,,,,,,,,,,,,
