,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,brew_id,apt_id,yum_id,trending,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,gitlab_id,gitlab_url
521,Luminoth,tryolabs/luminoth,,image,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000000,2020-12-24 21:01:24.000000,2020-01-07 20:53:25.000000,400,50.0,127.0,2333,838.0,Deep Learning toolkit for Computer Vision.,15.0,21,True,2018-10-31 22:19:52.000000,0.2.3,10.0,luminoth,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000000,,494.0,779.0,,,,,,,,3.0,11145.0,,,,,,,,,,,,,,,,,,,,,,
522,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-01-21 00:14:34.000000,2021-01-19 23:35:42.000000,332,8.0,271.0,2302,367.0,On-device wake word detection powered by deep learning.,25.0,21,True,2020-12-02 15:34:40.000000,1.9,13.0,pvporcupine,,,,,4.0,4.0,https://pypi.org/project/pvporcupine,2020-10-02 19:16:49.000000,0.0,776.0,776.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
523,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2021-01-16 21:13:56.000000,2021-01-06 20:35:52.000000,581,33.0,118.0,2199,851.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",46.0,21,True,,,25.0,tensortrade,,,,,11.0,10.0,https://pypi.org/project/tensortrade,2020-08-24 18:26:46.000000,1.0,1008.0,1008.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
524,DeepVariant,google/deepvariant,,medical-data,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000000,2021-01-21 14:05:32.000000,2020-12-14 23:35:27.000000,526,3.0,365.0,2162,1503.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,19.0,21,True,2020-12-07 17:56:31.000000,1.1.0,15.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,809.0,https://anaconda.org/bioconda/deepvariant,2020-09-05 07:25:11.429000,26274.0,,,,,3.0,2976.0,,,,,,,,,,,,,,,,,,,,,,
525,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2020-09-17 07:03:55.000000,2020-07-29 00:38:30.000000,329,32.0,126.0,2090,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",41.0,21,True,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],14.0,12.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
526,PARL,PaddlePaddle/PARL,,reinforcement-learning,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000000,2021-01-20 02:13:50.000000,2021-01-19 13:25:26.000000,410,52.0,148.0,1783,1.0,A high-performance distributed training framework for Reinforcement Learning.,21.0,21,True,2021-01-08 08:16:06.000000,1.4.1,16.0,parl,,,,['paddle'],65.0,65.0,https://pypi.org/project/parl,2021-01-08 08:16:06.000000,,284.0,284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
527,auto_ml,ClimbsRocks/auto_ml,,hyperopt,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000000,2020-12-29 07:56:49.000000,2018-03-25 19:46:25.000000,293,185.0,215.0,1513,1149.0,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,21,False,2018-02-22 01:13:03.000000,2.9.10,78.0,auto_ml,,,,,2.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000000,2.0,1426.0,1426.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,,,,,
528,lore,instacart/lore,,ml-experiments,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000000,2021-01-05 17:20:41.000000,2020-05-11 22:26:45.000000,118,16.0,18.0,1509,270.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,22.0,21,True,2020-05-11 22:28:23.000000,0.8.4,231.0,lore,,,,,17.0,16.0,https://pypi.org/project/lore,2020-05-11 22:28:23.000000,1.0,464.0,464.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
529,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2020-07-17 20:19:50.000000,2020-07-17 20:19:46.000000,98,24.0,50.0,1376,350.0,"A fast, efficient universal vector embedding utility package.",4.0,21,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,184.0,170.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,4294.0,4294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
530,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-01-21 04:53:57.000000,2021-01-13 23:42:04.000000,264,40.0,76.0,1316,439.0,Library for training machine learning models with privacy for training data.,35.0,21,True,2020-09-03 01:13:47.000000,.0.5.1,9.0,tensorflow-privacy,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-privacy,2020-09-03 01:10:15.000000,1.0,3995.0,3997.0,,,,,,,,2.0,41.0,,,,,,,,,,,,,,,,,,,,,,
531,Neural Tangents,google/neural-tangents,,ml-frameworks,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000000,2021-01-09 22:43:12.000000,2021-01-06 23:03:23.000000,142,25.0,49.0,1291,347.0,Fast and Easy Infinite Neural Networks in Python.,16.0,21,True,2020-11-18 04:34:54.000000,0.3.5,19.0,neural-tangents,,,,,12.0,12.0,https://pypi.org/project/neural-tangents,2020-11-18 04:23:35.000000,,513.0,527.0,,,,,,,,3.0,103.0,,,,,,,,,,,,,,,,,,,,,,
532,Pypeline,cgarciae/pypeln,,data-pipelines,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000000,2021-01-05 18:00:20.000000,2021-01-05 17:59:44.000000,66,12.0,35.0,1208,234.0,Concurrent data pipelines in Python .,9.0,21,True,2021-01-05 18:00:06.000000,0.4.7,34.0,pypeln,,,,,5.0,,https://pypi.org/project/pypeln,2021-01-05 18:00:06.000000,5.0,2411.0,2411.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
533,Torchmeta,tristandeleu/pytorch-meta,,pytorch-utils,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000000,2020-11-25 16:45:01.000000,2020-11-25 16:41:48.000000,128,19.0,69.0,1182,341.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,10.0,21,True,2020-11-25 16:45:01.000000,1.6.1,26.0,torchmeta,,,,['pytorch'],25.0,25.0,https://pypi.org/project/torchmeta,2020-11-25 16:45:01.000000,,444.0,444.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
534,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-01-18 22:02:53.000000,2021-01-18 22:02:49.000000,131,,47.0,1133,2116.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,11.0,21,False,2020-12-01 21:11:27.000000,_10022,95.0,karateclub,,,,,22.0,22.0,https://pypi.org/project/karateclub,2020-12-01 21:08:09.000000,,1885.0,1885.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
535,FARM,deepset-ai/FARM,,nlp,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000000,2021-01-21 05:37:29.000000,2021-01-20 16:49:00.000000,150,32.0,289.0,1074,520.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,29.0,21,True,2021-01-20 16:57:05.000000,0.6.2,22.0,farm,,,,['pytorch'],2.0,,https://pypi.org/project/farm,2021-01-20 16:51:38.000000,2.0,3010.0,3010.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
536,TFEncrypted,tf-encrypted/tf-encrypted,,privacy-ml,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000000,2020-11-19 15:48:03.000000,2020-08-19 16:56:56.000000,133,164.0,231.0,813,595.0,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,21,True,2019-09-27 20:00:01.000000,0.5.9,35.0,tf-encrypted,,,,['tensorflow'],54.0,46.0,https://pypi.org/project/tf-encrypted,2019-10-21 18:05:53.000000,8.0,308.0,308.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
537,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2020-07-13 12:48:39.000000,2020-07-13 12:47:46.000000,155,36.0,163.0,790,1026.0,Python interface to GPU-powered libraries.,44.0,21,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,143.0,112.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,31.0,514.0,514.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
538,iNNvestigate,albermax/innvestigate,,interpretability,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000000,2020-12-30 15:22:24.000000,2020-10-16 15:26:56.000000,168,71.0,127.0,750,882.0,A toolbox to iNNvestigate neural networks' predictions!.,18.0,21,True,2019-03-19 14:31:31.000000,1.0.9,2.0,innvestigate,,,,['tensorflow'],44.0,43.0,https://pypi.org/project/innvestigate,2020-11-14 11:35:59.000000,1.0,327.0,327.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
539,AstroML,astroML/astroML,,others,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000000,2020-09-09 15:52:15.000000,2020-09-09 15:52:13.000000,248,48.0,80.0,709,508.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",29.0,21,True,2019-10-02 06:32:58.000000,0.4.1,10.0,astroML,conda-forge/astroml,,,['sklearn'],187.0,158.0,https://pypi.org/project/astroML,2020-03-23 23:20:49.000000,29.0,491.0,1011.0,https://anaconda.org/conda-forge/astroml,2020-02-16 04:18:54.678000,21338.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
540,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141,63.0,135.0,696,1380.0,Google maps for Jupyter notebooks.,16.0,21,False,2019-07-21 08:49:48.715000,0.9.0,93.0,gmaps,conda-forge/gmaps,,,['jupyter'],38.0,1.0,https://pypi.org/project/gmaps,2019-07-20 07:47:04.000000,37.0,3352.0,9206.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,201676.0,,,,,3.0,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1271.0,,,,,,,,,,,,,,,,
541,fairlearn,fairlearn/fairlearn,,interpretability,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000000,2021-01-20 09:19:32.000000,2021-01-20 09:19:31.000000,163,78.0,109.0,653,550.0,A Python package to assess and improve fairness of machine learning models.,29.0,21,True,2020-11-10 15:01:51.000000,0.5.0,12.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],1.0,,https://pypi.org/project/fairlearn,2020-11-10 13:19:12.000000,1.0,2882.0,3657.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:35.159000,8528.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
542,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-01-21 12:11:07.000000,2020-12-28 20:01:10.000000,162,29.0,208.0,541,771.0,Search and download Copernicus Sentinel satellite images.,34.0,21,False,2020-06-12 07:15:51.000000,0.14,36.0,sentinelsat,,,,,181.0,159.0,https://pypi.org/project/sentinelsat,2020-06-12 07:08:37.000000,22.0,6084.0,6087.0,,,,,,,,3.0,189.0,,,,,,,,,,,,,,,,,,,,,,
543,pickleDB,patx/pickledb,,data-containers,https://github.com/patx/pickledb,https://github.com/patx/pickledb,BSD-3-Clause,2011-10-28 00:04:40.000000,2020-08-25 09:47:52.000000,2019-11-15 03:38:30.000000,92,16.0,39.0,533,105.0,pickleDB is an open source key-value store using Python's json module.,11.0,21,False,2019-01-13 22:40:32.000000,0.9.1,19.0,pickledb,,,,,559.0,457.0,https://pypi.org/project/pickledb,2019-01-13 22:40:32.000000,102.0,16233.0,16233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
544,PyNNDescent,lmcinnes/pynndescent,,nn-search,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000000,2021-01-18 21:35:59.000000,2021-01-18 21:35:54.000000,44,28.0,29.0,366,462.0,A Python nearest neighbor descent for approximate nearest neighbors.,10.0,21,True,2020-11-19 20:20:48.000000,0.5.1,20.0,pynndescent,conda-forge/pynndescent,,,,3.0,,https://pypi.org/project/pynndescent,2020-11-19 20:20:48.000000,3.0,22575.0,23691.0,https://anaconda.org/conda-forge/pynndescent,2020-11-19 22:20:12.326000,21209.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
545,optunity,claesenm/optunity,,hyperopt,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000000,2020-05-11 14:32:39.000000,2020-05-11 14:32:38.000000,73,45.0,48.0,364,782.0,optimization routines for hyperparameter tuning.,9.0,21,True,2015-09-30 05:02:00.000000,1.1.1,6.0,optunity,,,,,65.0,58.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000000,7.0,10259.0,10259.0,,,,,,,,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,
546,Pandas Summary,mouradmourafiq/pandas-summary,,data-containers,https://github.com/mouradmourafiq/pandas-summary,https://github.com/mouradmourafiq/pandas-summary,MIT,2016-03-25 21:59:32.000000,2019-08-24 21:10:25.000000,2019-08-24 21:10:24.000000,34,8.0,5.0,358,24.0,An extension to pandas dataframes describe function.,6.0,21,False,2016-08-30 07:54:59.000000,0.0.41,8.0,pandas-summary,,,,['pandas'],574.0,555.0,https://pypi.org/project/pandas-summary,2016-08-30 07:54:59.000000,19.0,20973.0,20973.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
547,Neuraxle,Neuraxio/Neuraxle,,hyperopt,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000000,2021-01-19 20:53:10.000000,2021-01-12 03:35:32.000000,39,118.0,130.0,356,1324.0,A Sklearn-like Framework for Hyperparameter Tuning and AutoML in Deep Learning projects. Finally have the right..,7.0,21,True,2020-09-20 16:29:39.000000,0.5.6,18.0,neuraxle,,,,,17.0,17.0,https://pypi.org/project/neuraxle,2020-09-20 16:29:39.000000,0.0,330.0,330.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
548,PyTorch Sparse,rusty1s/pytorch_sparse,,pytorch-utils,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000000,2021-01-19 11:21:56.000000,2021-01-19 11:21:52.000000,44,34.0,51.0,342,512.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,12.0,21,True,2020-11-02 10:42:59.000000,0.6.8,21.0,torch-sparse,,,,['pytorch'],17.0,,https://pypi.org/project/torch-sparse,2020-11-02 10:43:20.000000,17.0,4085.0,4085.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
549,aequitas,dssg/aequitas,,interpretability,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000000,2021-01-15 15:48:55.000000,2020-12-20 16:40:35.000000,63,33.0,20.0,338,853.0,Bias and Fairness Audit Toolkit.,15.0,21,True,2020-08-23 23:38:51.000000,0.42.0,16.0,aequitas,,,,,67.0,64.0,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000000,3.0,206.0,206.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
550,torch-cluster,rusty1s/pytorch_cluster,,graph,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000000,2021-01-03 16:07:26.000000,2021-01-03 16:07:22.000000,67,35.0,37.0,324,499.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,17.0,21,True,2020-10-31 14:42:35.000000,1.5.8,38.0,torch-cluster,,,,['pytorch'],32.0,,https://pypi.org/project/torch-cluster,2020-10-31 14:42:35.000000,32.0,2581.0,2581.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
551,BioPandas,rasbt/biopandas,,others,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000000,2021-01-01 17:08:09.000000,2021-01-01 17:08:08.000000,76,16.0,18.0,319,144.0,Working with molecular structures in pandas DataFrames.,7.0,21,True,2020-08-04 13:52:27.000000,0.2.7,11.0,biopandas,conda-forge/biopandas,,,['pandas'],53.0,47.0,https://pypi.org/project/biopandas,2020-08-04 13:49:59.000000,6.0,194.0,1459.0,https://anaconda.org/conda-forge/biopandas,2020-08-08 06:33:59.197000,62003.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
552,joypy,sbebo/joypy,,data-viz,https://github.com/sbebo/joypy,https://github.com/sbebo/joypy,MIT,2017-07-30 17:18:50.000000,2020-12-28 14:07:53.760000,2020-12-28 11:56:12.000000,32,4.0,34.0,312,108.0,Joyplots in Python with matplotlib & pandas.,5.0,21,True,2020-12-28 11:54:36.000000,0.2.4,16.0,joypy,conda-forge/joypy,,,,69.0,63.0,https://pypi.org/project/joypy,2020-12-28 11:54:36.000000,6.0,2439.0,2793.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760000,7809.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
553,SDV,sdv-dev/SDV,,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2021-01-20 19:36:34.000000,2021-01-20 19:36:29.000000,56,42.0,131.0,308,759.0,"Synthetic Data Generation for tabular, relational and time series data.",33.0,21,True,2020-12-31 15:58:42.000000,0.6.1,35.0,sdv,,,,,13.0,13.0,https://pypi.org/project/sdv,2021-01-20 19:36:25.000000,0.0,939.0,939.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
554,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,DSDP,2010-05-02 10:00:33.000000,2020-11-24 19:22:47.000000,2020-10-14 22:51:30.000000,123,43.0,104.0,289,6371.0,Neuroimaging in Python FMRI analysis package.,63.0,21,False,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,29.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,29.0,642.0,2316.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,70316.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
555,datatest,shawnbrown/datatest,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-01-17 06:26:29.000000,2021-01-17 06:23:57.000000,13,9.0,42.0,236,2132.0,Tools for test driven data-wrangling and data validation.,6.0,21,True,2021-01-04 03:43:58.000000,0.11.1,17.0,datatest,,,,,31.0,29.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,2.0,2028.0,2028.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
556,pymap3d,geospace-code/pymap3d,,geospatial-data,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000000,2020-12-23 03:44:01.000000,2020-12-23 03:43:54.000000,55,2.0,22.0,172,622.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,8.0,21,True,2020-09-21 15:20:10.000000,2.4.3,45.0,pymap3d,conda-forge/pymap3d,,,,3.0,,https://pypi.org/project/pymap3d,2020-09-21 15:16:49.000000,3.0,8407.0,9004.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:07.357000,5972.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
557,gokart,m3dev/gokart,,ml-experiments,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000000,2021-01-20 00:19:23.000000,2021-01-20 00:11:05.000000,30,9.0,20.0,159,312.0,A wrapper of the data pipeline library luigi.,24.0,21,True,2021-01-20 00:19:23.000000,0.3.24,48.0,gokart,,,,,30.0,28.0,https://pypi.org/project/gokart,2020-02-25 06:01:19.000000,2.0,467.0,467.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
558,Dejavu,worldveil/dejavu,,audio,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000000,2020-10-29 17:40:17.000000,2020-06-03 05:58:03.000000,1236,83.0,129.0,5306,146.0,Audio fingerprinting and recognition in Python.,23.0,20,True,2015-04-19 21:20:16.000000,0.1.3,4.0,PyDejavu,,,,,17.0,16.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000000,1.0,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
559,MMF,facebookresearch/mmf,,image,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000000,2021-01-21 02:01:56.000000,2021-01-21 01:58:09.000000,591,91.0,323.0,4053,760.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,50.0,20,True,2019-08-26 19:04:21.000000,0.3.1,11.0,mmf,,,,['pytorch'],6.0,6.0,https://pypi.org/project/mmf,2020-06-11 16:09:52.000000,,141.0,141.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
560,MindsDB,mindsdb/mindsdb,,ml-frameworks,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000000,2021-01-21 13:38:41.000000,2021-01-14 13:21:29.000000,407,36.0,468.0,3164,,Predictive AI layer for existing databases.,55.0,20,False,2021-01-14 14:20:11.000000,2.18.0,42.0,mindsdb,,,,['pytorch'],3.0,,https://pypi.org/project/mindsdb,2019-03-19 05:07:23.000000,3.0,2020.0,2020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
561,TRFL,deepmind/trfl,,reinforcement-learning,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000000,2020-11-06 04:44:44.000000,2020-04-20 13:05:56.000000,372,6.0,16.0,3060,116.0,TensorFlow Reinforcement Learning.,12.0,20,True,2020-04-20 14:11:57.000000,1.1.0,4.0,trfl,,,,['tensorflow'],38.0,36.0,https://pypi.org/project/trfl,2020-04-20 14:11:57.000000,2.0,635.0,635.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
562,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2021-01-21 13:33:22.000000,2021-01-21 13:33:21.000000,366,182.0,598.0,3044,1672.0,A library containing both highly optimized building blocks and an execution engine for data pre-processing in deep..,54.0,20,True,2020-12-30 12:56:47.000000,0.29.0,35.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
563,FATE,FederatedAI/FATE,,privacy-ml,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000000,2021-01-21 12:57:18.000000,2021-01-17 03:20:44.000000,796,277.0,523.0,2713,6609.0,An Industrial Grade Federated Learning Framework.,50.0,20,True,2020-11-13 13:36:14.000000,1.5.0,24.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
