,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
384,torchdiffeq,rtqichen/torchdiffeq,,pytorch-utils,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000000,2021-04-05 11:26:15.000000,2021-03-23 19:55:23.000000,594,23.0,111.0,3484,216.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,19.0,24,True,2021-02-06 20:33:16.000000,0.2.1,5.0,torchdiffeq,,,,['pytorch'],91.0,91.0,https://pypi.org/project/torchdiffeq,2021-02-06 20:33:16.000000,0.0,3476.0,3476.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
385,ArrayFire,arrayfire/arrayfire,,gpu-utilities,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000000,2021-04-12 14:00:05.000000,2021-03-23 02:59:03.000000,475,239.0,1225.0,3458,5708.0,ArrayFire: a general purpose GPU library.,80.0,24,True,2021-01-08 21:41:09.000000,3.8.0,30.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2021-03-05 17:36:30.000000,8.0,1136.0,1151.0,,,,,,,,2.0,,1060.0,,,,,,,,,,,,,,,,,,,,
386,einops,arogozhnikov/einops,,ml-frameworks,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000000,2021-04-03 01:17:15.000000,2021-04-03 01:17:15.000000,97,21.0,46.0,2879,305.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",11.0,24,True,2020-09-08 08:33:29.000000,0.3,3.0,einops,conda-forge/einops,,,,474.0,464.0,https://pypi.org/project/einops,2020-09-08 08:21:26.000000,10.0,86283.0,86528.0,https://anaconda.org/conda-forge/einops,2020-10-15 20:10:19.681000,4660.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
387,xLearn,aksnzhy/xlearn,,ml-frameworks,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000000,2021-01-28 14:17:44.000000,2020-03-03 10:12:35.000000,515,190.0,107.0,2875,1340.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000000,0.4.4,15.0,xlearn,,,,,54.0,52.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000000,2.0,3542.0,3609.0,,,,,,,,3.0,,2496.0,,,,,,,,,,,,,,,,,,,,
388,DoWhy,Microsoft/dowhy,,interpretability,https://github.com/microsoft/dowhy,https://github.com/microsoft/dowhy,MIT,2018-05-31 13:07:04.000000,2021-04-29 06:52:00.000000,2021-04-29 05:20:21.000000,421,28.0,90.0,2867,443.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,41.0,24,True,2021-03-03 03:44:46.000000,0.6,6.0,dowhy,conda-forge/dowhy,,,,36.0,36.0,https://pypi.org/project/dowhy,2021-03-03 03:45:16.000000,0.0,21962.0,22112.0,https://anaconda.org/conda-forge/dowhy,2021-04-28 19:20:04.698000,1645.0,,,,,2.0,,23.0,,,,,,,,,,,,,,,,,,,,
389,keras-vis,raghakot/keras-vis,,interpretability,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000000,2020-04-20 01:03:13.000000,2020-04-20 01:03:12.000000,595,114.0,99.0,2814,195.0,Neural network visualization toolkit for keras.,10.0,24,True,2017-07-06 04:55:04.000000,0.4.1,11.0,keras-vis,,,,['tensorflow'],977.0,921.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000000,56.0,3055.0,3055.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
390,Gradio,gradio-app/gradio,,others,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000000,2021-04-27 11:09:47.000000,2021-04-26 18:53:55.000000,153,9.0,90.0,2413,981.0,"Wrap UIs around any model, share with anyone.",16.0,24,True,2021-04-26 18:53:36.000000,1.7.0,90.0,gradio,,,,,115.0,113.0,https://pypi.org/project/gradio,2021-04-26 18:53:36.000000,2.0,4976.0,4976.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
391,D-Tale,man-group/dtale,,data-viz,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000000,2021-04-27 21:29:44.064000,2021-04-27 20:28:16.000000,170,23.0,306.0,2309,401.0,Visualizer for pandas data structures.,15.0,24,True,2021-04-27 21:00:18.000000,1.44.1,117.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",138.0,138.0,https://pypi.org/project/dtale,2021-04-27 20:56:40.000000,0.0,13831.0,17598.0,https://anaconda.org/conda-forge/dtale,2021-04-27 21:29:44.064000,52749.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
392,Arctic,man-group/arctic,,data-containers,https://github.com/man-group/arctic,https://github.com/man-group/arctic,LGPL-2.1,2015-05-29 13:37:30.000000,2021-04-16 20:56:46.000000,2021-04-16 01:50:53.000000,439,88.0,438.0,2269,1077.0,Arctic is a high performance datastore for numeric data.,71.0,24,True,2020-12-01 23:17:26.000000,1.79.4,83.0,arctic,conda-forge/arctic,,,,155.0,113.0,https://pypi.org/project/arctic,2020-12-01 23:16:12.000000,42.0,5454.0,6038.0,https://anaconda.org/conda-forge/arctic,2019-12-16 08:57:24.231000,13426.0,,,,,3.0,,119.0,,,,,,,,,,,,,,,,,,,,
393,SRU,asappresearch/sru,,pytorch-utils,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000000,2021-04-15 16:32:43.000000,2021-03-19 22:29:41.000000,286,49.0,65.0,1938,383.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,24,True,2020-12-17 19:40:55.000000,2.6.0-rc1,24.0,sru,,,,['pytorch'],17.0,15.0,https://pypi.org/project/sru,2021-03-18 18:03:56.000000,2.0,2836.0,2836.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
394,python_speech_features,jameslyons/python_speech_features,,audio,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000000,2020-12-31 13:27:02.000000,2020-12-31 13:27:01.000000,548,23.0,49.0,1888,120.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,18.0,24,True,2020-01-14 14:12:10.000000,0.6.1,6.0,python_speech_features,,,,,300.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000000,300.0,82820.0,82820.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
395,Alphalens,quantopian/alphalens,,financial-data,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000000,2020-09-05 16:48:14.000000,2020-04-27 18:40:41.000000,701,38.0,145.0,1880,522.0,Performance analysis of predictive (alpha) stock factors.,25.0,24,True,2020-04-30 15:42:52.000000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,411.0,383.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000000,28.0,2967.0,3266.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922000,11386.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
396,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-04-19 04:30:53.000000,2021-04-08 22:54:28.000000,179,15.0,96.0,1832,369.0,DDSP: Differentiable Digital Signal Processing.,25.0,24,True,2021-04-19 04:30:53.000000,1.3.0,31.0,ddsp,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/ddsp,2021-04-08 23:34:17.000000,,2081.0,2081.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
397,Essentia,MTG/essentia,,audio,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000000,2021-04-28 13:59:18.000000,2021-04-28 13:53:01.000000,408,307.0,574.0,1804,2815.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",71.0,24,False,2015-03-31 16:33:30.000000,2.0,9.0,essentia,,,,,191.0,181.0,https://pypi.org/project/essentia,2021-01-13 00:12:18.000000,10.0,4404.0,4404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
398,Spektral,danielegrattarola/spektral,,graph,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000000,2021-04-20 15:07:24.000000,2021-03-24 08:34:28.000000,218,23.0,122.0,1713,945.0,Graph Neural Networks with Keras and Tensorflow 2.,16.0,24,True,2021-03-20 11:39:58.000000,1.0.6,29.0,spektral,,,,"['tensorflow""']",46.0,46.0,https://pypi.org/project/spektral,2021-03-20 11:39:58.000000,0.0,3462.0,3462.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
399,dtreeviz,parrt/dtreeviz,,interpretability,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000000,2021-04-05 19:35:08.000000,2021-04-05 19:30:34.000000,200,17.0,77.0,1495,363.0,A python library for decision tree visualization and model interpretation.,16.0,24,True,2021-03-16 21:49:18.000000,1.2,23.0,dtreeviz,,,,,140.0,136.0,https://pypi.org/project/dtreeviz,2021-04-05 19:35:08.000000,4.0,29124.0,29124.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
400,sklearn-contrib-lightning,scikit-learn-contrib/lightning,,sklearn-utils,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000000,2021-04-24 19:56:22.000000,2021-03-14 21:31:42.000000,192,47.0,36.0,1445,701.0,"Large-scale linear classification, regression and ranking in Python.",17.0,24,True,2020-12-16 17:26:49.000000,0.6.0,8.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],92.0,82.0,https://pypi.org/project/sklearn-contrib-lightning,2020-12-16 17:26:49.000000,10.0,497.0,2952.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2020-12-20 22:58:20.890000,139973.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
401,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,100,27.0,50.0,1423,350.0,"A fast, efficient universal vector embedding utility package.",4.0,24,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,201.0,187.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,9993.0,9993.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
402,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-04-20 17:24:44.000000,2021-03-10 15:44:00.000000,117,67.0,108.0,1421,978.0,Extract Transform Load for Python 3.5+.,37.0,24,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,165.0,113.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,9391.0,9391.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
403,TNT,pytorch/tnt,,ml-experiments,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17.000000,187,30.0,34.0,1313,156.0,"Simple tools for logging and visualizing, loading and training.",35.0,24,True,2019-11-15 12:57:59.000000,0.0.5.1,3.0,torchnet,,,,['pytorch'],619.0,569.0,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000000,50.0,11030.0,11030.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
404,sense2vec,explosion/sense2vec,,nlp,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000000,2021-04-19 07:05:28.000000,2021-04-18 01:50:23.000000,209,16.0,83.0,1220,452.0,Contextually-keyed word vectors.,15.0,24,True,2021-04-19 07:05:28.000000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,,,74.0,62.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000000,12.0,5566.0,6926.0,https://anaconda.org/conda-forge/sense2vec,2020-03-16 22:19:07.337000,17935.0,,,,,3.0,,15046.0,,,,,,,,,,,,,,,,,,,,
405,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-04-24 08:02:20.000000,2021-01-07 09:40:40.000000,189,50.0,50.0,1213,648.0,A modular active learning framework for Python.,14.0,24,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],74.0,66.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,2908.0,2908.0,,,,,,,,3.0,,11.0,,,,,,,,,,,,,,,,,,,,
406,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-04-26 02:31:14.000000,2021-04-13 20:53:48.000000,217,205.0,783.0,1145,1207.0,A toolkit for reproducible reinforcement learning research.,75.0,24,True,2021-03-23 22:18:36.000000,2021.3.0,21.0,garage,,,,['tensorflow'],17.0,17.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000000,0.0,547.0,547.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
407,livelossplot,stared/livelossplot,,ml-experiments,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000000,2021-02-07 23:25:37.000000,2021-02-07 23:24:31.000000,137,3.0,70.0,1067,323.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",16.0,24,True,2021-02-03 16:25:47.000000,0.5.4,24.0,livelossplot,,,,['jupyter'],523.0,513.0,https://pypi.org/project/livelossplot,2021-02-03 16:25:47.000000,10.0,31415.0,31415.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
408,Optimus,ironmussa/Optimus,,data-pipelines,https://github.com/ironmussa/Optimus,https://github.com/ironmussa/Optimus,Apache-2.0,2017-07-13 02:31:18.000000,2021-04-28 00:29:40.000000,2021-04-27 16:47:00.000000,191,139.0,169.0,1005,3530.0,"Agile Data Preparation Workflows madeeasy with pandas, dask, cudf, dask_cudf and pyspark.",21.0,24,True,2020-07-19 03:05:40.000000,2.2.32,85.0,optimuspyspark,,,,['spark'],14.0,14.0,https://pypi.org/project/optimuspyspark,2019-05-30 02:22:54.000000,,8152.0,8152.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
409,spacy-transformers,explosion/spacy-transformers,,nlp,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000000,2021-04-20 18:59:37.000000,2021-04-20 18:58:58.000000,110,48.0,,941,1328.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",15.0,24,True,2021-04-21 07:12:29.000000,1.0.2,44.0,spacy-transformers,,,,['spacy'],134.0,128.0,https://pypi.org/project/spacy-transformers,2021-02-02 09:54:58.000000,6.0,32454.0,32454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
410,PennyLane,PennyLaneAI/PennyLane,,others,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000000,2021-04-29 12:41:51.000000,2021-04-29 06:41:14.000000,244,99.0,274.0,843,1885.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,45.0,24,True,2021-04-20 07:06:17.000000,0.15.0,21.0,pennylane,,,,,20.0,,https://pypi.org/project/pennylane,2021-04-20 06:58:06.000000,20.0,4561.0,4562.0,,,,,,,,3.0,,56.0,,,,,,,,,,,,,,,,,,,,
411,pyopencl,inducer/pyopencl,,others,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000000,2021-04-28 17:56:05.000000,2021-04-23 18:32:20.000000,216,59.0,215.0,805,,"OpenCL integration for Python, plus shiny features.",86.0,24,True,2021-04-03 02:30:03.000000,2021.1.5,61.0,pyopencl,conda-forge/pyopencl,,,,745.0,507.0,https://pypi.org/project/pyopencl,2021-04-05 18:20:12.000000,238.0,20893.0,28106.0,https://anaconda.org/conda-forge/pyopencl,2021-04-05 21:08:34.776000,389549.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
412,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-04-26 06:15:03.161000,2021-04-25 19:05:09.000000,84,4.0,81.0,789,548.0,"Extensible, parallel implementations of t-SNE.",10.0,24,True,2021-04-25 19:32:11.000000,0.6.0,21.0,opentsne,conda-forge/opentsne,,,,208.0,204.0,https://pypi.org/project/opentsne,2021-04-25 19:24:59.000000,4.0,15914.0,19211.0,https://anaconda.org/conda-forge/opentsne,2021-04-26 06:15:03.161000,92326.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
413,PySwarms,ljvmiranda921/pyswarms,,others,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000000,2021-04-02 00:26:48.000000,2021-04-02 00:26:45.000000,237,23.0,156.0,769,408.0,A research toolkit for particle swarm optimization in Python.,43.0,24,True,2021-01-03 21:34:15.000000,1.3.0,20.0,pyswarms,,,,,103.0,103.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000000,0.0,6051.0,6051.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
414,GPyOpt,SheffieldML/GPyOpt,,hyperopt,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04.000000,221,100.0,186.0,729,514.0,Gaussian Process Optimization using GPy.,49.0,24,True,2020-03-19 21:21:18.000000,1.2.6,11.0,gpyopt,,,,,225.0,189.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000000,36.0,11589.0,11589.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
415,Hail,hail-is/hail,,medical-data,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000000,2021-04-29 15:10:08.000000,2021-04-29 15:03:28.000000,185,323.0,1947.0,719,7617.0,Scalable genomic data analysis.,73.0,24,True,2021-04-22 21:46:31.000000,0.2.65,85.0,hail,,,,['spark'],37.0,37.0,https://pypi.org/project/hail,2021-04-22 21:46:35.000000,0.0,5116.0,5116.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
416,mahotas,luispedro/mahotas,,image,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000000,2021-01-22 05:47:20.379000,2021-01-13 11:55:02.000000,132,16.0,57.0,682,1276.0,Computer Vision in Python.,30.0,24,True,2020-08-16 17:22:48.000000,1.4.11,57.0,mahotas,conda-forge/mahotas,,,,809.0,619.0,https://pypi.org/project/mahotas,2020-08-16 17:22:48.000000,190.0,30935.0,35431.0,https://anaconda.org/conda-forge/mahotas,2021-01-22 05:47:20.379000,274266.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
417,SALib,SALib/SALib,,probabilistics,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000000,2021-04-28 09:51:07.000000,2021-04-21 13:20:34.000000,147,39.0,191.0,456,948.0,"Sensitivity Analysis Library in Python (Numpy). Contains Sobol, Morris, Fractional Factorial and FAST methods.",25.0,24,True,2021-04-21 13:22:20.000000,1.3.13,31.0,salib,conda-forge/salib,,,,44.0,,https://pypi.org/project/salib,2021-04-21 13:31:22.000000,44.0,23156.0,24333.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:41.614000,62388.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
418,TensorFlow I/O,tensorflow/io,,tensorflow-utils,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2021-04-29 14:16:13.000000,2021-04-28 16:28:29.000000,158,131.0,282.0,446,1403.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",73.0,24,True,2021-04-16 17:14:10.000000,0.17.1,22.0,tensorflow-io,,,,['tensorflow'],0.0,,https://pypi.org/project/tensorflow-io,2020-12-15 00:42:35.000000,0.0,121562.0,121562.0,,,,,,,,3.0,-3.0,,,,,,,,,,,,,,,,,,,,,
419,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2020-06-08 09:32:35.000000,2020-06-08 09:31:58.000000,68,11.0,8.0,395,67.0,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],1857.0,1655.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1050376.0,1059618.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,536073.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
420,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,155,33.0,22.0,369,46.0,scikit-learn inspired API for CRFsuite.,6.0,24,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3067.0,2671.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,104455.0,104455.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
421,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2021-03-19 19:33:38.000000,2021-02-24 09:49:23.000000,26,73.0,144.0,313,392.0,python binding for libvips using cffi.,10.0,24,True,2020-12-18 11:44:57.000000,2.1.14,20.0,pyvips,conda-forge/pyvips,,,,199.0,177.0,https://pypi.org/project/pyvips,2020-12-18 11:44:57.000000,22.0,10634.0,11054.0,https://anaconda.org/conda-forge/pyvips,2020-10-14 10:02:33.542000,8416.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
422,ml-metadata,google/ml-metadata,,ml-experiments,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000000,2021-04-29 02:02:34.000000,2021-04-29 02:02:31.000000,66,18.0,44.0,310,498.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,12.0,24,True,2021-04-20 01:16:08.000000,0.30.0,26.0,ml-metadata,,,,,105.0,105.0,https://pypi.org/project/ml-metadata,2021-04-20 01:16:08.000000,0.0,378656.0,378706.0,,,,,,,,3.0,,1260.0,,,,,,,,,,,,,,,,,,,,
423,TensorFlow Cloud,tensorflow/cloud,,tensorflow-utils,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000000,2021-04-29 14:41:04.000000,2021-04-27 18:31:16.000000,48,47.0,25.0,235,524.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,18.0,24,True,2021-02-09 23:34:43.000000,0.1.13,16.0,tensorflow-cloud,,,,['tensorflow'],48.0,48.0,https://pypi.org/project/tensorflow-cloud,2021-02-09 23:34:43.000000,0.0,215753.0,215753.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
424,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-03-05 14:35:43.000000,2021-02-22 17:29:11.000000,45,7.0,21.0,232,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,24,True,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,,76.0,62.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,13457.0,13457.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
