,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
535,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2023-05-17 11:23:20.000000,2023-04-29 17:49:15,338.0,2.0,223.0,39.0,249.0,53.0,178.0,1282.0,A framework for Privacy Preserving Machine Learning.,32.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],30.0,28.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,2.0,320.0,320.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
536,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-01-22 07:25:38.000000,2022-12-24 01:52:28,204.0,,293.0,48.0,42.0,82.0,111.0,1184.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,17.0,24,True,2020-09-13 21:05:45.000,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],256.0,256.0,https://pypi.org/project/keras-ocr,,,10323.0,27394.0,https://anaconda.org/anaconda/keras-ocr,2022-01-14 10:29:35.968,227.0,,,,,3.0,546067.0,,,,,,,,,,,,,,,,,,
537,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2023-03-15 13:59:58.000000,2023-03-15 13:59:58,4196.0,2.0,272.0,83.0,636.0,13.0,604.0,1144.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,24,True,2023-01-31 04:15:19.000,23.01,27.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,,,15624.0,21579.0,https://anaconda.org/conda-forge/pysal,2023-01-31 17:29:52.103,488366.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
538,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,74.0,415.0,75.0,147.0,1117.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,159.0,149.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
539,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,171.0,48.0,111.0,51.0,170.0,939.0,Python interface to GPU-powered libraries.,43.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,291.0,241.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,50.0,737.0,737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
540,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-05-09 23:12:52.000000,2023-03-06 07:52:05,311.0,7.0,107.0,25.0,33.0,33.0,69.0,844.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:42:31.000,0.5.5,5.0,pandas-bokeh,,,,['pandas'],463.0,463.0,https://pypi.org/project/pandas-bokeh,,,22532.0,22532.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
541,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2023-05-23 14:48:18.444000,2023-05-22 13:38:28,2068.0,10.0,187.0,41.0,551.0,58.0,407.0,843.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,24,False,2023-05-23 12:56:52.000,2.0.1,41.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,,,32974.0,33489.0,https://anaconda.org/conda-forge/smac,2023-05-23 14:48:18.444,13412.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
542,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-05-21 13:39:47.000000,2021-03-14 16:01:01,227.0,,121.0,17.0,23.0,23.0,39.0,745.0,python partial dependence plot toolbox.,7.0,24,False,2021-03-14 16:21:17.000,0.2.1,3.0,pdpbox,conda-forge/pdpbox,,,,1072.0,1046.0,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,23894.0,24266.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465,17131.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
543,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,159.0,32.0,25.0,33.0,235.0,743.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59.000,0.8.2,29.0,neupy,,,,,149.0,149.0,https://pypi.org/project/neupy,,,4953.0,4953.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
544,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2023-05-23 17:37:18.000000,2023-05-23 17:37:17,435.0,56.0,76.0,30.0,487.0,179.0,229.0,529.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",29.0,24,True,2023-04-27 14:40:58.000,23.04.00,13.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-01-02 17:36:18.094,1.0,12339.0,12339.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
545,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,,2017-09-15 13:02:42.000,2023-05-15 20:54:09.000000,2023-05-08 16:18:21,133.0,16.0,65.0,22.0,48.0,25.0,30.0,460.0,pyspark methods to enhance developer productivity.,16.0,24,False,2023-02-17 21:55:30.000,0.10.0,2.0,quinn,,,,['spark'],60.0,60.0,https://pypi.org/project/quinn,,,900740.0,900740.0,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,
546,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-05-19 13:25:04.000000,2023-05-17 01:49:07,271.0,13.0,73.0,5.0,8.0,2.0,65.0,410.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,8.0,24,True,2023-05-16 02:18:00.847,0.3.1,143.0,featurewiz,,,,,43.0,41.0,https://pypi.org/project/featurewiz,2023-01-02 17:22:46.739,2.0,8576.0,8576.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
547,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-05-24 06:45:57.000000,2023-05-19 21:00:19,918.0,48.0,143.0,25.0,775.0,58.0,363.0,405.0,MONAI Label is an intelligent open source image labeling and learning tool.,46.0,24,True,2022-12-20 05:20:49.000,0.6.0,13.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,,,797.0,3243.0,,,,,,,,3.0,53815.0,,,,,,,,,,,,,,,,,,
548,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-04-05 19:40:24.000000,2023-04-05 19:40:24,6447.0,3.0,132.0,36.0,349.0,45.0,113.0,338.0,Neuroimaging in Python FMRI analysis package.,66.0,24,True,2021-03-29 16:34:34.000,0.5.0,7.0,nipy,conda-forge/nipy,,,,50.0,,https://pypi.org/project/nipy,2021-03-29 16:34:34.000,50.0,1027.0,2494.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,102741.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
549,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-05-23 21:48:31.000000,2023-05-23 21:48:29,498.0,6.0,50.0,41.0,240.0,16.0,59.0,282.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",36.0,24,False,2023-03-02 11:48:00.895,1.2.2,69.0,gokart,,,,,71.0,66.0,https://pypi.org/project/gokart,2022-11-01 06:28:00.638,5.0,1503.0,1503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
550,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-05-24 14:49:04.000000,2023-05-24 14:40:24,4023.0,24.0,45.0,15.0,695.0,191.0,198.0,261.0,Asynchronous Distributed Hyperparameter Optimization.,31.0,24,False,2023-03-02 21:02:52.000,0.2.7,26.0,orion,,,,,89.0,89.0,https://pypi.org/project/orion,,,2475.0,2475.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
551,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-05-02 11:58:04.000000,2023-03-01 17:16:23,147.0,2.0,980.0,190.0,84.0,226.0,158.0,5329.0,Official Kaggle API.,37.0,23,True,,,9.0,kaggle,conda-forge/kaggle,,,,,,https://pypi.org/project/kaggle,,,164013.0,166628.0,https://anaconda.org/conda-forge/kaggle,2023-03-02 05:14:08.412,125520.0,,,,,3.0,,-6.0,,,,,,,,,,,,,,,,,
552,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2023-04-10 13:46:12.000000,2022-05-30 07:32:06,3344.0,,807.0,235.0,109.0,51.0,618.0,4771.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,67.0,23,True,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,,,26.0,,,,,,,,3.0,1485.0,,,,,,,,,,,,,,,,,,
553,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2023-05-24 03:36:00.000000,2023-05-24 03:29:54,206.0,4.0,279.0,63.0,176.0,15.0,54.0,4736.0,"A data augmentations library for audio, image, text, and video.",29.0,23,False,2022-03-29 11:42:50.000,1.0.0,7.0,augly,,,,,63.0,63.0,https://pypi.org/project/augly,,,1894.0,1894.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
554,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2023-05-22 21:12:15.000000,2022-08-09 13:26:32,565.0,,1178.0,308.0,203.0,65.0,205.0,4400.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,2100.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142843.0,3.0,,,,,,,,,,,,,,,,,,,
555,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2023-05-08 22:33:33.000000,2022-07-29 10:37:24,205.0,,971.0,97.0,61.0,242.0,265.0,4323.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,True,2020-01-10 11:28:38.000,1.0.1,4.0,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,,,25593.0,25593.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
556,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-02-19 16:29:00.000000,2023-02-19 16:29:00,327.0,,864.0,42.0,27.0,55.0,109.0,4078.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,23,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],124.0,116.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,8.0,2637.0,2637.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
557,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2023-03-16 13:56:50.607000,2019-05-22 18:27:54,1118.0,,802.0,336.0,89.0,83.0,306.0,3861.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 21:36:23.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,,,62.0,85.0,https://anaconda.org/anaconda/neon,2023-03-16 13:56:50.607,1647.0,,,,,3.0,355.0,,,,,,,,,,,,,,,,,,
558,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,895.0,176.0,385.0,33.0,430.0,3774.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22.000,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,,,112.0,112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
559,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,526.0,176.0,49.0,64.0,49.0,3441.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 20:53:28.000,0.9.0,11.0,adanet,,,,['tensorflow'],49.0,49.0,https://pypi.org/project/adanet,,,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
560,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2023-05-24 06:47:56.000000,2023-05-24 06:44:31,1560.0,36.0,488.0,153.0,607.0,69.0,75.0,3392.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",156.0,23,True,2020-01-27 22:06:00.000,0.0.0,2.0,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,2020-05-27 20:58:01.000,,19.0,19.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
561,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2023-03-25 01:23:32.000000,2023-01-15 08:49:01,2100.0,,538.0,145.0,235.0,33.0,631.0,3238.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,23,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,2.0,849.0,849.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
562,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,402.0,130.0,136.0,52.0,128.0,2398.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,,,10.0,luminoth,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/luminoth,,,1547.0,1735.0,,,,,,,,3.0,12660.0,,,,,,,,,,,,,,,,,,
563,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,437.0,66.0,122.0,32.0,349.0,2354.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],63.0,61.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
564,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,90.0,29.0,23.0,51.0,2246.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,23,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,177.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,177.0,50971.0,50971.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
565,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,287.0,66.0,14.0,25.0,46.0,2090.0,Stand-alone language identification system.,9.0,23,False,,,,langid,,,,,3771.0,3771.0,https://pypi.org/project/langid,,,329871.0,329871.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
566,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,304.0,68.0,78.0,59.0,68.0,2084.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:12:33.000,2.6.0,30.0,sru,,,,['pytorch'],19.0,19.0,https://pypi.org/project/sru,,,4332.0,4332.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
567,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-03-23 00:23:04.000000,2023-02-18 15:22:01,1930.0,,298.0,39.0,78.0,31.0,121.0,2083.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,26.0,23,True,2022-09-04 16:37:07.000,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,,,2316.0,2316.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
568,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,620.0,82.0,48.0,24.0,64.0,1901.0,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49.000,1.3,18.0,finta,,,,,354.0,354.0,https://pypi.org/project/finta,,,7717.0,7717.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
569,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-12-24 01:08:10.000000,2021-09-20 16:03:46,382.0,,229.0,42.0,32.0,48.0,89.0,1802.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,23,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],130.0,130.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,6523.0,6523.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
570,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2023-05-21 11:55:56.000000,2023-05-17 15:43:54,115.0,1.0,200.0,44.0,36.0,38.0,21.0,1783.0,Parallel t-SNE implementation with Python and Torch wrappers.,16.0,23,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],398.0,375.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,5373.0,5829.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,24638.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
571,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,,263.0,28.0,182.0,9.0,389.0,1590.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,23,True,2022-05-28 10:07:13.000,1.3,15.0,talos,,,,['tensorflow'],163.0,163.0,https://pypi.org/project/talos,,,638.0,638.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
572,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2022-10-15 11:44:16.000000,2020-07-17 20:19:46,350.0,,111.0,37.0,10.0,32.0,51.0,1578.0,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,308.0,295.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,13.0,3817.0,3817.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
573,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2023-05-08 19:21:37.000000,2023-03-23 14:35:34,422.0,3.0,275.0,75.0,728.0,13.0,64.0,1552.0,An end-to-end PyTorch framework for image and video classification.,77.0,23,True,2023-03-21 05:24:19.000,0.7.0,7.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],,,https://pypi.org/project/classy_vision,,,2081.0,2512.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,17269.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
574,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2022-10-17 19:34:58.000000,2022-10-17 19:34:56,1930.0,,283.0,47.0,799.0,67.0,485.0,1518.0,jiant is an nlp toolkit.,60.0,23,True,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,3.0,3.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000,,331.0,331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
575,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,397.0,91.0,165.0,100.0,224.0,1330.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,23,False,2019-10-09 19:33:30.000,0.6.0,8.0,niftynet,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/niftynet,,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
576,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,142.0,29.0,63.0,6.0,70.0,1243.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,False,,,,livelossplot,,,,['jupyter'],1050.0,1050.0,https://pypi.org/project/livelossplot,,,13995.0,13995.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
577,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219.0,,160.0,32.0,22.0,42.0,34.0,1228.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,23,True,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],52.0,51.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,1.0,530.0,530.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
578,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,3.0,215.0,66.0,29.0,31.0,12.0,1097.0,Anomaly Detection and Correlation library.,9.0,23,True,2016-01-20 01:01:44.000,0.3.1,5.0,luminol,,,,,90.0,75.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000,15.0,11569.0,11569.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
