,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
503,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,656.0,156.0,130.0,85.0,101.0,4687.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],811.0,805.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,959.0,959.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
504,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2024-07-16 03:48:08.000000,2023-05-06 14:09:10,264.0,,454.0,44.0,56.0,95.0,175.0,4525.0,An Open-Source Framework for Prompt-Learning.,24.0,25,False,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,176.0,173.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,3.0,3883.0,3883.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,132.0,649.0,65.0,198.0,3915.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,1104.0,1104.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-03-25 16:00:41.205000,2024-10-16 14:45:12,235.0,,324.0,88.0,103.0,51.0,32.0,3571.0,Python library that makes it easy for data scientists to create charts.,27.0,25,True,2024-10-16 14:48:03.000,5.0.1,27.0,chartify,conda-forge/chartify,,,,90.0,81.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,1994.0,2467.0,https://anaconda.org/conda-forge/chartify,2025-03-25 16:00:41.205,36447.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,47.0,510.0,212.0,24.0,31.0,4.0,3554.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,25,True,2025-03-10 17:58:01.000,0.11.19,20.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,2025-03-10 17:57:07.000,,955.0,955.0,,,,,,,,3.0,57.0,,,,,,,,,,,,,,,,,,,
508,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-03-31 05:40:06.000000,2025-03-26 13:39:31,2997.0,90.0,1256.0,127.0,1190.0,50.0,89.0,3412.0,a distributed deep learning platform.,97.0,25,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,,,83.0,https://anaconda.org/nusdbsystem/singa,2025-03-25 16:26:36.714,973.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8958.0,3.0,,,,,,,,,,,,,,,,,,,,
509,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-03-25 16:01:11.245000,2024-09-23 16:30:23,472.0,,341.0,65.0,319.0,50.0,124.0,2998.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-05-25 02:30:41.654,3.7.0,55.0,ddsp,conda-forge/ddsp,,,['tensorflow'],63.0,62.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,5019.0,5385.0,https://anaconda.org/conda-forge/ddsp,2025-03-25 16:01:11.245,21242.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,661.0,68.0,25.0,117.0,101.0,2988.0,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 05:11:22.255,0.4.1,11.0,keras-vis,,,,['tensorflow'],3033.0,3032.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,1136.0,1136.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,241.0,48.0,483.0,57.0,70.0,2870.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,314.0,311.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,23300.0,23301.0,,,,,,,,3.0,99.0,,,,,,,,,,,,,,,,,,,
512,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-03-25 16:01:05.372000,2023-07-19 07:40:10,212.0,,146.0,27.0,200.0,20.0,73.0,2786.0,HiPlot makes understanding high dimensional data easy.,9.0,25,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,517.0,491.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,37772.0,41485.0,https://anaconda.org/conda-forge/hiplot,2025-03-25 16:01:05.372,230207.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,617.0,86.0,29.0,25.0,52.0,2395.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,953.0,899.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,54.0,30891.0,30891.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
514,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,251.0,54.0,56.0,19.0,50.0,2222.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],790.0,771.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,13769.0,13769.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
515,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,92.0,39.0,59.0,13.0,79.0,2215.0,The friendly PIL fork.,433.0,25,False,,,72.0,pillow-simd,,,,,65.0,,https://pypi.org/project/pillow-simd,2024-09-23 18:27:59.000,65.0,33136.0,33136.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
516,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-03-23 23:55:07.000000,2025-03-17 14:13:57,591.0,8.0,173.0,55.0,479.0,81.0,104.0,2147.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,34.0,25,True,2023-08-31 20:07:52.000,1.1.10,27.0,hivemind,,,,,134.0,124.0,https://pypi.org/project/hivemind,2023-08-31 20:07:10.000,10.0,1454.0,1454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,240.0,69.0,21.0,93.0,66.0,2123.0,Open source time series library for Python.,6.0,25,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,287.0,283.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,4.0,97107.0,97107.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
518,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2025-03-25 16:01:34.180000,2023-09-26 17:27:56,255.0,,203.0,26.0,65.0,11.0,83.0,2033.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,25,False,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],385.0,377.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1039.0,1217.0,https://anaconda.org/conda-forge/checklist,2025-03-25 16:01:34.180,9079.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
519,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2023-07-17 16:05:00.000000,2021-09-20 16:03:46,382.0,,249.0,41.0,33.0,51.0,90.0,2023.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,25,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],196.0,196.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,8659.0,8659.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
520,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2025-03-25 16:01:17.572000,2024-08-31 13:01:11,360.0,,318.0,1.0,1.0,1.0,,1975.0,Feature engineering package with sklearn like functionality.,49.0,25,True,2025-01-22 15:27:15.000,1.8.3,43.0,feature_engine,conda-forge/feature_engine,,,,176.0,,https://pypi.org/project/feature_engine,2025-01-22 15:27:15.000,176.0,248374.0,249610.0,https://anaconda.org/conda-forge/feature_engine,2025-03-25 16:01:17.572,69236.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
521,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-03-26 21:53:07.000000,2025-03-26 21:52:20,896.0,5.0,444.0,58.0,370.0,117.0,93.0,1960.0,Library for training machine learning models with privacy for training data.,60.0,25,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,,['tensorflow'],21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,21740.0,21742.0,,,,,,,,2.0,187.0,,,,,,,,,,,,,,,,,,,
522,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,310.0,55.0,1313.0,235.0,810.0,1956.0,A toolkit for reproducible reinforcement learning research.,79.0,25,False,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],125.0,121.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,4.0,1037.0,1037.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,,161.0,59.0,68.0,67.0,130.0,1840.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,503.0,501.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,2.0,726.0,726.0,,,,,,,,3.0,71.0,,,,,,,,,,,,,,,,,,,
524,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2025-04-03 00:15:19.000000,2025-04-03 00:12:42,1070.0,30.0,280.0,42.0,914.0,85.0,66.0,1687.0,A lightweight library for PyTorch training tools and utilities.,145.0,25,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],24.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,24.0,5913.0,5913.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
525,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2025-02-26 03:13:04.000000,2025-02-26 03:13:04,633.0,11.0,303.0,56.0,120.0,54.0,32.0,1678.0,Interpretability and explainability of data and machine learning models.,42.0,25,True,2023-07-31 18:54:38.000,0.3.0,5.0,aix360,,,,,114.0,113.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,789.0,789.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
526,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-03-25 16:00:56.698000,2023-04-20 14:53:46,460.0,,239.0,49.0,50.0,24.0,91.0,1645.0,Contextually-keyed word vectors.,19.0,25,False,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,466.0,453.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2760.0,4905.0,https://anaconda.org/conda-forge/sense2vec,2025-03-25 16:00:56.698,58300.0,,,,,3.0,71457.0,,,,,,,,,,,,,,,,,,,
527,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,269.0,26.0,187.0,11.0,390.0,1635.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06.000,1.4,18.0,talos,,,,['tensorflow'],213.0,205.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,2150.0,2150.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
528,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2025-03-25 16:00:54.360000,2022-08-31 01:52:51,509.0,,308.0,99.0,49.0,8.0,151.0,1572.0,Distributed Deep learning with Keras & Spark.,27.0,25,False,2024-12-04 03:48:36.000,6.2.1,46.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2024-12-04 03:48:36.000,,36161.0,36409.0,https://anaconda.org/conda-forge/elephas,2025-03-25 16:00:54.360,16887.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
529,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,,214.0,42.0,12.0,4.0,51.0,1568.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,25,True,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],290.0,286.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,4.0,160512.0,160512.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
530,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,4.0,387.0,35.0,2289.0,86.0,235.0,1500.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,25,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,8080.0,8080.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-03-05 14:46:53.000000,2025-03-05 14:46:53,1083.0,6.0,122.0,22.0,117.0,37.0,58.0,1443.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",25.0,25,True,2024-10-15 14:24:34.000,2.0.0,50.0,imodels,,,,,121.0,112.0,https://pypi.org/project/imodels,2024-10-15 14:23:49.000,9.0,30603.0,30603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
532,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,402.0,89.0,165.0,103.0,224.0,1375.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],47.0,47.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,224.0,224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-03-25 16:00:33.994000,2024-08-02 11:14:21,90.0,,247.0,20.0,23.0,5.0,92.0,1263.0,Implementation of the node2vec algorithm.,16.0,25,True,2024-08-02 11:13:59.000,0.5.0,19.0,node2vec,conda-forge/node2vec,,,,891.0,860.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,24013.0,24425.0,https://anaconda.org/conda-forge/node2vec,2025-03-25 16:00:33.994,34238.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
534,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,,121.0,11.0,25.0,29.0,16.0,1174.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,14.0,25,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,8189.0,7717.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,472.0,622055.0,622055.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-03-07 11:33:26.000000,2025-03-07 11:33:25,264.0,4.0,119.0,11.0,57.0,37.0,29.0,1027.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,25,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,876.0,846.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,160308.0,180034.0,,,,,,,,3.0,1045489.0,,,,,,,,,,,,,,,,,,,
536,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2023-01-17 18:04:41.000000,2023-01-17 18:04:41,515.0,,261.0,43.0,72.0,104.0,188.0,942.0,Gaussian Process Optimization using GPy.,50.0,25,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,607.0,570.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,37.0,5758.0,5758.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
537,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-03-12 22:37:45.000000,2025-03-12 22:37:44,986.0,9.0,175.0,47.0,89.0,39.0,146.0,769.0,Library for exploring and validating machine learning data.,27.0,25,True,2024-10-15 19:51:40.000,1.16.1,48.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",31.0,,https://pypi.org/project/tensorflow-data-validation,2024-10-15 20:20:03.000,31.0,140214.0,140226.0,,,,,,,,3.0,983.0,,,,,,,,,,,,,,,,,,,
538,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2025-03-25 16:00:04.487000,2024-06-12 05:36:27,401.0,,156.0,16.0,73.0,35.0,110.0,756.0,Ternary plotting library for python with matplotlib.,28.0,25,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,244.0,212.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,32.0,19598.0,21598.0,https://anaconda.org/conda-forge/python-ternary,2025-03-25 16:00:04.487,100017.0,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,
539,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-04-03 12:49:50.000000,2025-03-31 13:29:03,924.0,18.0,88.0,11.0,792.0,65.0,501.0,663.0,Automated modeling and machine learning framework FEDOT.,38.0,25,True,2025-03-10 12:44:37.000,0.7.5,24.0,fedot,,,,,67.0,60.0,https://pypi.org/project/fedot,2025-03-10 12:22:57.000,7.0,1410.0,1410.0,,,,,,,,2.0,,,aimclub/FEDOT,,,,,,,,,,,,,,,,,
540,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-03-25 16:00:12.733000,2022-01-15 18:08:37,1718.0,,73.0,13.0,13.0,44.0,7.0,617.0,Pure-Python full-text search library.,42.0,25,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,445598.0,454606.0,https://anaconda.org/conda-forge/whoosh,2025-03-25 16:00:12.733,423388.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2025-03-25 16:00:06.662000,2022-02-11 07:59:35,77.0,,72.0,7.0,17.0,11.0,12.0,521.0,Find pyspark to make it importable.,15.0,25,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],5418.0,5315.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,103.0,2178342.0,2202538.0,https://anaconda.org/conda-forge/findspark,2025-03-25 16:00:06.662,943670.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-03-25 10:15:39.000000,2025-03-25 10:02:18,5698.0,11.0,94.0,17.0,793.0,10.0,446.0,460.0,Lightwood is Legos for Machine Learning.,50.0,25,False,2025-03-25 10:04:00.000,25.3.3.3,211.0,lightwood,,,,['pytorch'],83.0,81.0,https://pypi.org/project/lightwood,2025-03-25 10:15:39.000,2.0,13654.0,13654.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
543,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-03-25 16:01:05.928000,2025-01-08 06:03:58,776.0,10.0,87.0,11.0,32.0,9.0,51.0,407.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,25,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,531.0,487.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,44.0,296048.0,297825.0,https://anaconda.org/conda-forge/pymap3d,2025-03-25 16:01:05.928,97782.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2025-03-25 22:50:21.000000,2025-03-25 22:50:20,606.0,26.0,62.0,38.0,372.0,32.0,66.0,321.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",47.0,25,True,2025-02-27 13:03:12.000,1.9.0,88.0,gokart,,,,,92.0,84.0,https://pypi.org/project/gokart,2025-02-27 13:03:12.000,8.0,4541.0,4541.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
