,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
549,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,352.0,36.0,694.0,43.0,151.0,2879.0,"Toolkit for creating, sharing and using natural language prompts.",64.0,24,False,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,130.0,126.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,186.0,186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,326.0,91.0,2158.0,215.0,982.0,2732.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,15973.0,15973.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,,262.0,50.0,98.0,25.0,116.0,2330.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,2023-06-22 13:11:59.629,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",164.0,160.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,2401.0,2401.0,,,,,,,,3.0,,,,,,,,mckinsey/causalnex,,,,,,,,,,,,
552,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2025-04-22 14:57:32.844000,2024-07-17 19:00:21,2319.0,,248.0,38.0,40.0,10.0,115.0,2231.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,336.0,323.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,4861.0,5418.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,32887.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,249.0,54.0,56.0,19.0,50.0,2219.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],808.0,789.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,4246.0,4246.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,690.0,87.0,48.0,24.0,64.0,2193.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,656.0,644.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,15134.0,15134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-01-16 19:27:43.000000,2025-01-16 19:27:37,373.0,,288.0,49.0,329.0,269.0,184.0,1955.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,24,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,221443.0,221443.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2025-04-22 14:56:57.136000,2024-02-06 10:59:47,125.0,,228.0,42.0,36.0,45.0,24.0,1905.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],529.0,507.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1231.0,2751.0,https://anaconda.org/conda-forge/multicore-tsne,2025-04-22 14:56:57.136,76019.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2025-04-22 14:57:51.423000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1752.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,24,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],3.0,,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,1016.0,1114.0,https://anaconda.org/conda-forge/farm,2025-04-22 14:57:51.423,4908.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,1.0,239.0,49.0,51.0,24.0,92.0,1653.0,Contextually-keyed word vectors.,20.0,24,True,2023-04-17 14:14:02.218,2.0.2,24.0,sense2vec,conda-forge/sense2vec,,,,482.0,469.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,2502.0,4657.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,61940.0,,,,,3.0,72082.0,,,,,,,,,,,,,,,,,,,
559,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,126.0,27.0,31.0,63.0,50.0,1620.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],705.0,698.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,7.0,69858.0,69858.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2025-04-22 14:57:10.644000,2022-08-31 01:52:51,509.0,,308.0,99.0,49.0,8.0,151.0,1574.0,Distributed Deep learning with Keras & Spark.,27.0,24,False,2024-12-04 03:48:36.000,6.2.1,46.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2024-12-04 03:48:36.000,,31377.0,31629.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,17695.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,,402.0,37.0,2289.0,86.0,235.0,1558.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,24,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,8097.0,8097.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-06-09 20:52:22.000000,2025-04-19 05:05:49,592.0,8.0,151.0,18.0,354.0,10.0,159.0,1530.0,A standard framework for modelling Deep Learning Models for tabular data.,27.0,24,True,2024-11-29 01:07:50.000,1.1.1,13.0,pytorch_tabular,,,,['pytorch'],9.0,,https://pypi.org/project/pytorch_tabular,2024-11-28 05:14:21.000,9.0,14287.0,14288.0,,,,,,,,2.0,57.0,,,,,,,,,,,,,,,,,,,
563,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2025-04-23 21:07:57.000000,2025-04-23 21:07:55,161.0,1.0,167.0,105.0,192.0,39.0,25.0,1521.0,fklearn: Functional Machine Learning.,56.0,24,True,2025-02-26 19:40:35.000,4.0.1,35.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2025-02-26 19:40:35.000,,1114.0,1114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,402.0,89.0,165.0,103.0,224.0,1376.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-06-09 01:48:22.000000,2025-06-09 01:48:10,232.0,11.0,121.0,35.0,36.0,26.0,122.0,1310.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,24,True,2025-06-01 23:43:08.000,2.4.2,100.0,ngt,,,,,12.0,,https://pypi.org/project/ngt,2025-02-26 23:24:32.000,12.0,2404.0,2404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,214.0,51.0,461.0,145.0,296.0,1230.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,270.0,270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-04-22 14:57:22.632000,2020-04-17 02:27:44,79.0,,149.0,24.0,77.0,51.0,37.0,1158.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,24,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,5.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,5.0,521497.0,521660.0,https://anaconda.org/conda-forge/adtk,2025-04-22 14:57:22.632,10321.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2025-05-16 05:33:24.000000,2025-05-16 05:33:23,308.0,3.0,93.0,19.0,74.0,18.0,45.0,1070.0,Audio processing by using pytorch 1D convolution network.,16.0,24,True,2024-02-13 05:58:29.000,0.3.3,40.0,nnAudio,,,,,393.0,389.0,https://pypi.org/project/nnAudio,2024-02-13 05:58:29.000,4.0,72834.0,72834.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2025-04-07 02:04:56.000000,2025-04-07 02:04:56,417.0,4.0,186.0,31.0,76.0,3.0,86.0,1055.0,Layers Outputs and Gradients in Keras. Made easy.,17.0,24,True,2022-09-25 14:40:40.377,4.5.1,40.0,keract,,,,['tensorflow'],261.0,254.0,https://pypi.org/project/keract,2025-04-07 02:03:50.000,7.0,3081.0,3081.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2025-01-29 22:28:23.000000,2025-01-29 22:28:21,569.0,,191.0,46.0,61.0,1.0,68.0,1004.0,Training neural models with structured signals.,39.0,24,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],516.0,513.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,5254.0,5254.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,182.0,47.0,116.0,61.0,170.0,991.0,Python interface to GPU-powered libraries.,44.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,350.0,327.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,586.0,586.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2025-04-22 14:57:59.940000,2023-03-29 07:39:45,85.0,,103.0,25.0,55.0,41.0,28.0,968.0,Unsupervised text tokenizer focused on computational efficiency.,8.0,24,False,2020-02-13 09:57:47.000,1.0.6,14.0,youtokentome,conda-forge/youtokentome,,,,848.0,820.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000,28.0,59903.0,62101.0,https://anaconda.org/conda-forge/youtokentome,2025-04-22 14:57:59.940,98945.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
573,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-05-13 22:48:38.000000,2025-03-25 10:51:37,923.0,2.0,119.0,42.0,119.0,51.0,48.0,722.0,Bias Auditing & Fair ML Toolkit.,23.0,24,True,2024-01-30 12:03:19.000,1.0.0,18.0,aequitas,,,,,202.0,194.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,17341.0,17341.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-04-22 14:56:29.169000,2022-01-15 18:08:37,1718.0,,73.0,13.0,13.0,44.0,7.0,628.0,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,405560.0,414786.0,https://anaconda.org/conda-forge/whoosh,2025-04-22 14:56:29.169,452091.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
575,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-06-09 15:50:04.000000,2025-06-06 05:30:17,2628.0,186.0,49.0,10.0,41.0,20.0,66.0,523.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,12.0,24,True,2024-08-14 15:06:05.000,4.8.0,80.0,hyperactive,,,,,51.0,38.0,https://pypi.org/project/hyperactive,2024-08-15 14:23:15.000,13.0,1988.0,1992.0,,,,,,,,3.0,312.0,,,,,,,,,,,,,,,,,,,
576,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-06-10 11:19:12.000000,2025-05-15 10:57:40,5701.0,9.0,94.0,17.0,802.0,10.0,446.0,474.0,Lightwood is Legos for Machine Learning.,50.0,24,False,2025-05-15 10:58:18.000,25.5.2.2,213.0,lightwood,,,,['pytorch'],94.0,92.0,https://pypi.org/project/lightwood,2025-05-15 11:09:32.000,2.0,9900.0,9900.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-04-22 14:57:22.480000,2025-01-08 06:03:58,776.0,,87.0,11.0,32.0,9.0,51.0,415.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,24,True,2024-02-11 00:59:05.000,3.1.0,58.0,pymap3d,conda-forge/pymap3d,,,,568.0,519.0,https://pypi.org/project/pymap3d,2024-02-11 00:59:05.000,49.0,386246.0,388089.0,https://anaconda.org/conda-forge/pymap3d,2025-04-22 14:57:22.480,105106.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,,145.0,34.0,414.0,37.0,141.0,392.0,Neuroimaging in Python FMRI analysis package.,71.0,24,False,2024-10-06 19:42:32.000,0.6.1,9.0,nipy,conda-forge/nipy,,,,270.0,246.0,https://pypi.org/project/nipy,2024-10-06 19:42:32.000,24.0,1944.0,16102.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,155738.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2025-06-09 00:53:44.000000,2025-06-09 00:53:09,612.0,9.0,62.0,38.0,375.0,32.0,69.0,325.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",47.0,24,True,2025-06-09 00:53:44.000,1.10.1,90.0,gokart,,,,,93.0,85.0,https://pypi.org/project/gokart,2025-06-09 00:53:44.000,8.0,6146.0,6146.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
580,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-06-09 16:22:58.000000,2025-03-30 13:15:01,1086.0,11.0,9.0,3.0,263.0,16.0,39.0,231.0,Beautiful ridgeline plots in Python.,4.0,24,False,2025-03-30 13:17:50.000,0.3.2,30.0,ridgeplot,,,https://ridgeplot.readthedocs.io/,,273.0,267.0,https://pypi.org/project/ridgeplot,2025-03-30 13:16:54.000,6.0,19263.0,19263.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,
581,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,,1434.0,263.0,69.0,133.0,137.0,6568.0,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,,21.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,,239.0,239.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2025-04-28 17:33:03.000000,2025-04-28 17:32:57,601.0,1.0,765.0,108.0,592.0,107.0,345.0,6371.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,61.0,23,True,2023-03-30 16:55:07.154,0.9.4,29.0,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,36052.0,36052.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,,1557.0,135.0,3625.0,79.0,1999.0,5900.0,An Industrial Grade Federated Learning Framework.,102.0,23,True,2024-07-31 11:47:02.000,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-06-11 20:15:27.000000,2025-06-09 16:23:10,1685.0,22.0,842.0,141.0,1639.0,396.0,406.0,5138.0,Simple and Distributed Machine Learning.,123.0,23,True,2025-05-15 16:56:19.000,1.0.11,63.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
585,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2025-04-22 15:32:21.452000,2019-05-22 18:27:54,1118.0,,811.0,322.0,89.0,91.0,306.0,3877.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,,43.0,67.0,https://anaconda.org/anaconda/neon,2025-04-22 15:32:21.452,2232.0,,,,,3.0,422.0,,,,,,,,,,,,,,,,,,,
586,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,,528.0,170.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],65.0,63.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,71.0,71.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
587,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,449.0,88.0,78.0,67.0,137.0,3412.0,Generate embeddings from large-scale graph-structured data.,32.0,23,False,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,,['pytorch'],2.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,2.0,145550.0,145552.0,,,,,,,,3.0,221.0,,,,,,,,,,,,,,,,,,,
588,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,,257.0,29.0,2020.0,3.0,669.0,3379.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,23,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,1899.0,1964.0,,,,,,,,3.0,2740.0,,,,,,,,,,,,,,,,,,,
589,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,20.0,81.0,112.0,180.0,2935.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,23,False,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,74.0,73.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,570.0,570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2024-09-03 21:05:29.000000,2021-07-09 03:57:16,955.0,,433.0,64.0,123.0,32.0,350.0,2386.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],75.0,73.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
