,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
548,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-04-19 09:57:26.000000,2024-04-18 10:50:42,510.0,2.0,811.0,62.0,632.0,133.0,396.0,3184.0,A high-performance distributed training framework for Reinforcement Learning.,44.0,24,True,2023-03-14 02:03:08.557,2.2.1,29.0,parl,,,,['paddle'],124.0,123.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,940.0,940.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,110.0,73.0,193.0,117.0,3076.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,142.0,130.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,965.0,1027.0,,,,,,,,3.0,4565.0,,,,,,,,,,,,,,,,,,,
550,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,,246.0,29.0,2015.0,3.0,652.0,2989.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,24,True,2023-12-05 02:33:36.000,1.1.3,26.0,towhee,,,,,,,https://pypi.org/project/towhee,2023-12-04 07:25:10.000,,3880.0,3974.0,,,,,,,,3.0,2642.0,,,,,,,,,,,,,,,,,,,
551,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2024-03-13 21:11:32.000000,2024-03-13 21:09:44,767.0,1.0,362.0,91.0,548.0,144.0,92.0,2740.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,24,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],9.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,9.0,109714.0,109714.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,316.0,93.0,2157.0,206.0,982.0,2677.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,19237.0,19237.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,,319.0,30.0,695.0,49.0,151.0,2496.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,92.0,91.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,1.0,349.0,349.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,645.0,89.0,29.0,25.0,52.0,2332.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,756.0,575.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,181.0,32148.0,32148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-04-05 08:29:34.000000,2024-04-04 10:48:55,541.0,9.0,202.0,42.0,128.0,62.0,127.0,2174.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,28.0,24,True,2023-12-27 00:46:01.000,2023.12.27,773.0,kubric-nightly,,,,,3.0,3.0,https://pypi.org/project/kubric-nightly,2023-12-27 00:46:01.000,,5343.0,5343.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,241.0,70.0,21.0,93.0,66.0,2086.0,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,283.0,266.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,17.0,29919.0,29919.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,669.0,82.0,48.0,24.0,64.0,2046.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,504.0,492.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,8524.0,8524.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,200.0,29.0,65.0,35.0,83.0,1983.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],342.0,335.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,7.0,2985.0,3163.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6967.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
559,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-03-29 21:12:28.000000,2023-12-04 14:09:45,571.0,,128.0,56.0,450.0,67.0,102.0,1836.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,29.0,24,True,2023-08-31 20:07:52.000,1.1.10,27.0,hivemind,,,,,103.0,96.0,https://pypi.org/project/hivemind,2023-08-31 20:07:10.000,7.0,5356.0,5356.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,120.0,28.0,31.0,58.0,50.0,1573.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,24,False,2020-07-14 12:20:32.000,0.2.1,2.0,higher,,,,['pytorch'],435.0,430.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000,5.0,131641.0,131641.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2024-03-05 19:49:22.000000,2023-11-08 21:41:55,157.0,,162.0,104.0,185.0,35.0,25.0,1489.0,fklearn: Functional Machine Learning.,55.0,24,True,2023-11-09 12:59:48.000,3.0.0,31.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2023-11-09 12:59:48.000,,574.0,574.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
562,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-04-11 17:06:22.000000,2024-03-14 13:15:40,347.0,5.0,292.0,42.0,254.0,69.0,195.0,1456.0,A framework for Privacy Preserving Machine Learning.,35.0,24,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],35.0,34.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,379.0,379.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
563,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,404.0,91.0,165.0,103.0,224.0,1356.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],43.0,42.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,130.0,130.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,235.0,35.0,68.0,57.0,206.0,1223.0,A toolbox to iNNvestigate neural networks predictions!.,20.0,24,True,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],127.0,125.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,750.0,754.0,,,,,,,,3.0,98.0,,,,,,,,,,,,,,,,,,,
565,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000000,2023-02-08 02:25:50,604.0,,205.0,54.0,460.0,143.0,293.0,1192.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,False,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],75.0,66.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,458.0,458.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-04-11 07:53:49.000000,2024-04-11 07:53:48,85.0,7.0,226.0,20.0,19.0,5.0,87.0,1177.0,Implementation of the node2vec algorithm.,15.0,24,True,2022-08-01 11:35:00.616,0.4.6,18.0,node2vec,conda-forge/node2vec,,,,621.0,600.0,https://pypi.org/project/node2vec,2022-08-01 11:35:00.616,21.0,57993.0,58382.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,27653.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,72.0,415.0,75.0,147.0,1154.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,174.0,164.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,10.0,470.0,470.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,,113.0,12.0,23.0,18.0,15.0,1071.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,24,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,5435.0,5112.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,323.0,415339.0,415339.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,175.0,48.0,112.0,53.0,170.0,968.0,Python interface to GPU-powered libraries.,44.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,340.0,290.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,50.0,774.0,774.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-04-15 09:36:18.000000,2024-04-15 09:36:18,731.0,3.0,144.0,15.0,104.0,31.0,237.0,955.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],75.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,75.0,27242.0,32994.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,264594.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-04-25 11:23:04.000000,2024-02-14 13:54:40,2672.0,2.0,105.0,11.0,534.0,36.0,93.0,889.0,Time series forecasting with scikit-learn models.,10.0,24,True,2023-11-16 21:42:02.000,0.11.0,25.0,skforecast,,,,['sklearn'],260.0,252.0,https://pypi.org/project/skforecast,2023-11-16 21:34:56.000,8.0,48011.0,48011.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,,108.0,26.0,36.0,34.0,69.0,877.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,False,2021-04-11 17:43:13.000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],609.0,597.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000,12.0,19098.0,19098.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
573,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2024-04-03 15:44:10.000000,2024-03-27 16:08:31,342.0,20.0,134.0,19.0,76.0,3.0,65.0,855.0,An intuitive library to extract features from time series.,19.0,24,True,2024-03-27 17:12:39.000,0.1.7,11.0,tsfel,,,,,128.0,125.0,https://pypi.org/project/tsfel,2024-03-27 16:06:38.000,3.0,17577.0,17577.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
574,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2024-04-10 22:46:55.000000,2024-02-01 14:45:49,245.0,8.0,108.0,14.0,42.0,35.0,27.0,836.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,12.0,24,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,590.0,575.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,15.0,26870.0,38034.0,,,,,,,,3.0,457726.0,,,,,,,,,,,,,,,,,,,
575,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,150.0,25.0,154.0,79.0,137.0,761.0,Google maps for Jupyter notebooks.,16.0,24,False,2019-07-21 08:49:48.715,0.9.0,96.0,gmaps,conda-forge/gmaps,,,['jupyter'],51.0,4.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,5739.0,10150.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,313239.0,,,,,3.0,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,3.0,638.0,,,,,,,,,,,
576,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,157.0,34.0,25.0,34.0,236.0,739.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,182.0,169.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,13.0,3805.0,3805.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2024-03-07 03:49:45.000000,2024-03-07 03:49:45,400.0,2.0,155.0,17.0,72.0,35.0,108.0,696.0,Ternary plotting library for python with matplotlib.,27.0,24,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,194.0,167.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,27.0,39564.0,40399.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,80161.0,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,
578,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,131.0,91.0,43.0,67.0,652.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,22.0,24,False,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],207.0,192.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,15.0,14331.0,14331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,72.0,9.0,17.0,11.0,12.0,508.0,Find pyspark to make it importable.,15.0,24,False,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],4538.0,4369.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,169.0,2653158.0,2662694.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,896439.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
580,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2024-04-18 17:01:15.000000,2023-12-26 16:13:16,6706.0,,143.0,36.0,395.0,37.0,135.0,372.0,Neuroimaging in Python FMRI analysis package.,69.0,24,False,2023-12-21 16:45:52.000,0.6.0,8.0,nipy,conda-forge/nipy,,,,276.0,224.0,https://pypi.org/project/nipy,2023-12-21 16:45:52.000,52.0,4324.0,5650.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,107444.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,1.0,84.0,29.0,318.0,75.0,27.0,367.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],387.0,380.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,46542.0,46542.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
582,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,,1379.0,261.0,69.0,115.0,136.0,6314.0,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,,24.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,3.0,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2024-01-23 18:30:32.000000,2024-01-23 18:30:25,598.0,,739.0,105.0,588.0,107.0,345.0,5901.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,58.0,23,True,2023-03-30 16:55:07.154,0.9.4,29.0,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,40555.0,40555.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-03-03 01:46:55.000000,2024-03-03 01:31:19,1096.0,1.0,885.0,115.0,675.0,238.0,542.0,5415.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,117.0,23,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],18.0,17.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,524.0,524.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
585,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-04-18 05:42:13.000000,2024-03-11 13:23:01,3347.0,3.0,820.0,231.0,111.0,57.0,620.0,4877.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,23,True,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,,,22.0,,,,,,,,3.0,1505.0,,,,,,,,,,,,,,,,,,,
586,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2024-02-14 12:21:00.000000,2022-08-09 13:26:32,565.0,,1228.0,306.0,209.0,64.0,211.0,4712.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,False,,,,,,shadowreaver/crypto-signal,,,,,,,,,1814.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,143375.0,3.0,,,,,,,,,,,,,,,,,,,,
587,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2024-04-03 01:41:03.000000,2024-04-03 01:36:11,1596.0,7.0,502.0,150.0,609.0,69.0,75.0,3521.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",166.0,23,True,2020-01-27 22:06:00.000,0.0.0,2.0,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,2020-05-27 20:58:01.000,,28.0,28.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
588,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-12-07 20:40:17.000000,2023-12-07 20:40:17,720.0,,223.0,54.0,36.0,74.0,123.0,3131.0,A GUI for Pandas DataFrames.,15.0,23,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],372.0,367.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,5.0,3222.0,3774.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,21532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,237.0,42.0,110.0,80.0,64.0,2865.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,23,True,2021-07-01 17:11:02.000,1.1.0,10.0,texthero,,,,,6.0,,https://pypi.org/project/texthero,2021-07-01 17:11:02.000,6.0,9987.0,9989.0,,,,,,,,3.0,122.0,,,,,,,,,,,,,,,,,,,
590,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,131.0,136.0,60.0,128.0,2397.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],62.0,60.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,2019.0,2182.0,,,,,,,,3.0,12776.0,,,,,,,,,,,,,,,,,,,
