,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
434,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,312.0,73.0,742.0,58.0,168.0,1482.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,1510.0,408.0,406.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,2.0,1510.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
435,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000000,2023-11-06 15:20:05,206.0,,330.0,50.0,44.0,99.0,114.0,1385.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,27,True,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,['tensorflow'],1651513.0,69390.0,560.0,552.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,34977.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,328.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
436,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-08-09 14:16:22.000000,2024-08-07 01:34:48,1970.0,6.0,343.0,30.0,2278.0,86.0,229.0,1326.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,27,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,"['pytorch', 'tensorflow', 'jupyter']",,10839.0,6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,10839.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
437,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,1.0,202.0,43.0,258.0,68.0,213.0,1305.0,Python audio and music signal processing library.,24.0,27,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,2561.0,459.0,432.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,2561.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
438,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,,174.0,25.0,36.0,1.0,116.0,1248.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,27,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,['sklearn'],,89948.0,1680.0,1659.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,21.0,89948.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
439,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2024-02-25 11:40:08.000000,2024-02-08 16:58:25,2080.0,,250.0,41.0,39.0,76.0,591.0,1161.0,"pyclustering is a Python, C++ data mining library.",26.0,27,True,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,585.0,27280.0,757.0,725.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,32.0,25539.0,https://anaconda.org/conda-forge/pyclustering,2023-11-16 19:00:50.847,86792.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
440,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-09-08 09:11:10.000000,2024-09-08 09:09:53,822.0,13.0,122.0,31.0,424.0,80.0,332.0,1061.0,BAyesian Model-Building Interface (Bambi) in Python.,40.0,27,True,2024-07-10 09:48:04.000,0.14.0,29.0,bambi,conda-forge/bambi,,,,29243.0,152.0,142.0,https://pypi.org/project/bambi,2024-07-10 09:48:04.000,10.0,28433.0,https://anaconda.org/conda-forge/bambi,2024-07-10 16:37:21.380,36463.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
441,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-09-07 14:23:46.000000,2024-09-07 14:23:46,624.0,11.0,162.0,31.0,217.0,4.0,103.0,623.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,34.0,27,True,2024-04-10 11:45:27.000,0.6,12.0,pyriemann,conda-forge/pyriemann,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],,28306.0,415.0,387.0,https://pypi.org/project/pyriemann,2024-04-10 11:46:01.000,28.0,28021.0,https://anaconda.org/conda-forge/pyriemann,2024-04-10 14:21:44.720,7720.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
442,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2024-06-18 11:08:22.000000,2019-12-05 08:17:22,46.0,,217.0,22.0,17.0,46.0,23.0,426.0,scikit-learn inspired API for CRFsuite.,6.0,27,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,['sklearn'],,225689.0,7991.0,7854.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,137.0,224922.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,40670.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
443,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2024-06-16 11:20:30.000000,2024-06-16 11:20:30,100.0,1.0,1815.0,206.0,74.0,113.0,37.0,10453.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,32.0,26,True,2023-05-24 15:11:00.531,2.0.1,9.0,english-words,,,,,63305.0,16.0,2.0,https://pypi.org/project/english-words,2023-05-24 15:11:00.531,14.0,63305.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
444,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1203.0,184.0,213.0,29.0,534.0,9218.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56.000,0.0.9,1.0,,,,,12388.0,281.0,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
445,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2024-09-10 20:43:39.000000,2024-09-10 20:43:30,1626.0,7.0,814.0,142.0,1571.0,122.0,125.0,8037.0,Trax Deep Learning with Clear Code and Speed.,80.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,4059.0,173.0,172.0,https://pypi.org/project/trax,2021-10-26 20:29:00.538,1.0,4059.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
446,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,,554.0,104.0,617.0,98.0,607.0,4262.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,26,False,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,['sklearn'],,381684.0,105.0,,https://pypi.org/project/yellowbrick,2022-08-21 16:11:55.287,105.0,379990.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,83046.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
447,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-09-12 13:10:37.000000,2024-06-26 19:01:50,1492.0,30.0,353.0,67.0,1425.0,109.0,85.0,3459.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,26,True,2024-06-26 16:33:42.000,1.2,17.0,lit-nlp,conda-forge/lit-nlp,,,,5996.0,41.0,38.0,https://pypi.org/project/lit-nlp,2024-06-26 16:32:34.000,3.0,4182.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,87072.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
448,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-09-05 04:03:54.000000,2024-09-05 04:03:53,4353.0,8.0,601.0,40.0,1009.0,283.0,706.0,3342.0,"A unified, comprehensive and efficient recommendation library.",74.0,26,True,2023-11-04 11:23:19.000,1.2.0,10.0,recbole,aibox/recbole,,['pytorch'],,60386.0,2.0,,https://pypi.org/project/recbole,2023-10-31 12:52:34.000,2.0,60261.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,5766.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
449,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,2.0,532.0,141.0,240.0,42.0,635.0,3293.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,['tensorflow'],,750.0,455.0,451.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,750.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
450,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,,1050.0,216.0,3649.0,429.0,1111.0,3027.0,Unified and efficient Machine Learning.,248.0,26,True,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,,,,1681.0,,,,,,,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,143819.0,3.0,shogun/shogun,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1513.0,,,,,,,,,shogun,,,,,,,,,,
451,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2024-03-22 11:10:03.000000,2023-06-20 03:14:12,435.0,,295.0,33.0,476.0,54.0,30.0,3012.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,26,False,2021-10-31 03:00:19.000,0.3.0,21.0,torch_optimizer,conda-forge/torch-optimizer,,['pytorch'],,146593.0,86.0,,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,86.0,146316.0,https://anaconda.org/conda-forge/torch-optimizer,2023-06-16 19:25:40.043,11367.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
452,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-06-02 15:40:01.000000,2024-06-02 15:40:01,251.0,,327.0,30.0,321.0,82.0,39.0,2866.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,['sklearn'],,17728.0,1067.0,1066.0,https://pypi.org/project/lazypredict,2022-09-28 08:51:19.531,1.0,17635.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3441.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
453,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,235.0,51.0,482.0,45.0,70.0,2785.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,26,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,76.0,27091.0,256.0,253.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,27090.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
454,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,223.0,64.0,42.0,17.0,24.0,2779.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,26,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,91232.0,1115.0,1110.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,90963.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,15887.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
455,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,329.0,67.0,167.0,164.0,113.0,2752.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,205311.0,61.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,61.0,203467.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,162314.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
456,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,,473.0,97.0,43.0,89.0,240.0,2736.0,Learning to Rank in TensorFlow.,34.0,26,True,2024-03-18 21:00:38.000,0.5.5,23.0,tensorflow_ranking,,,['tensorflow'],,102693.0,15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,102693.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
457,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-09-10 13:43:53.000000,2023-07-23 14:42:27,191.0,,482.0,38.0,249.0,52.0,288.0,2595.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,['pytorch'],,40581.0,11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,40340.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,7960.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
458,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,166.0,94.0,136.0,358.0,2483.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,365.0,28.0,26.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,365.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
459,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,1.0,238.0,35.0,147.0,24.0,145.0,2371.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:42:02.301,2.2.0,19.0,norfair,,,,330.0,20564.0,227.0,220.0,https://pypi.org/project/norfair,2022-05-30 21:14:58.000,7.0,20558.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
460,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,337.0,77.0,55.0,169.0,68.0,2305.0,Multilingual text (NLP) processing toolkit.,26.0,26,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,37884.0,1400.0,1351.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,49.0,37884.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
461,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,336.0,64.0,160.0,13.0,92.0,2131.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:17:37.000,3.3.0,22.0,pytextrank,,,,,50578.0,724.0,705.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,19.0,50578.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
462,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-04-08 21:03:52.579000,2021-07-16 09:03:20,66.0,,463.0,38.0,43.0,64.0,58.0,2065.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,['tensorflow'],259971.0,100129.0,2267.0,2253.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,96056.0,https://anaconda.org/anaconda/efficientnet,2024-04-08 21:03:52.579,513.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
463,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2024-09-04 19:43:13.000000,2024-09-04 19:42:12,887.0,16.0,444.0,60.0,356.0,117.0,92.0,1919.0,Library for training machine learning models with privacy for training data.,59.0,26,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,['tensorflow'],169.0,20208.0,21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,20206.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
464,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2024-09-04 08:38:12.000000,2024-08-31 13:01:11,360.0,23.0,307.0,1.0,1.0,1.0,,1841.0,Feature engineering package with sklearn like functionality.,49.0,26,True,2024-08-31 13:22:28.000,1.8.1,41.0,feature_engine,conda-forge/feature_engine,,,,152154.0,159.0,,https://pypi.org/project/feature_engine,2024-08-31 13:22:28.000,159.0,151009.0,https://anaconda.org/conda-forge/feature_engine,2024-09-01 13:51:20.563,56135.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
465,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-09-11 22:28:27.000000,2023-06-20 13:16:50,391.0,,161.0,25.0,81.0,46.0,35.0,1750.0,A Python package for time series classification.,14.0,26,False,2023-06-18 12:36:11.801,0.13.0,19.0,pyts,conda-forge/pyts,,,,145893.0,720.0,675.0,https://pypi.org/project/pyts,2023-06-18 12:36:11.801,45.0,145133.0,https://anaconda.org/conda-forge/pyts,2023-06-18 16:28:23.633,26634.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
466,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-06-21 10:56:28.000000,2024-06-03 08:29:10,3912.0,,284.0,29.0,578.0,92.0,720.0,1744.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,78.0,26,True,2024-02-27 17:02:40.000,0.5.0,8.0,avalanche-lib,,,,27.0,1836.0,105.0,102.0,https://pypi.org/project/avalanche-lib,2024-02-27 16:52:08.000,3.0,1836.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
467,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2023-12-20 21:18:02.000000,2022-08-31 09:45:24,594.0,,245.0,53.0,446.0,6.0,402.0,1734.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,26,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,['pytorch'],,1120.0,231.0,228.0,https://pypi.org/project/farm,2020-09-14 15:23:01.000,3.0,1027.0,https://anaconda.org/conda-forge/farm,2023-06-16 19:25:45.236,3833.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
468,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2024-06-10 12:09:16.000000,2024-06-10 12:07:33,223.0,,196.0,32.0,20.0,3.0,91.0,1708.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",17.0,26,True,2024-06-10 12:09:16.000,0.1.905,90.0,autoviz,conda-forge/autoviz,,,,58063.0,756.0,745.0,https://pypi.org/project/autoviz,2024-06-10 12:09:16.000,11.0,56381.0,https://anaconda.org/conda-forge/autoviz,2024-04-26 17:50:17.078,62246.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
469,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2024-09-09 23:28:22.000000,2024-09-09 23:17:48,985.0,44.0,266.0,45.0,827.0,79.0,66.0,1656.0,A lightweight library for PyTorch training tools and utilities.,132.0,26,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,['pytorch'],,4982.0,24.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,24.0,4982.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
470,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,269.0,27.0,187.0,10.0,390.0,1619.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,26,True,2024-04-21 09:02:06.000,1.4,18.0,talos,,,['tensorflow'],,2027.0,198.0,190.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,2027.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
471,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000000,2023-08-12 06:34:27,161.0,,273.0,51.0,87.0,22.0,191.0,1586.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,26,False,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,['sklearn'],,25221.0,663.0,644.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,19.0,25071.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,7676.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
472,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,309.0,27.0,379.0,56.0,155.0,1568.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,True,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,['paddle'],,1950.0,61.0,60.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,1950.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
473,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-09-09 01:05:48.000000,2023-06-07 07:35:59,3033.0,,121.0,35.0,356.0,14.0,187.0,1442.0,Multi-class confusion matrix library in Python.,17.0,26,False,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,43102.0,355.0,331.0,https://pypi.org/project/pycm,2023-06-07 14:08:01.991,24.0,43102.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
