,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
420,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-10-28 04:01:29.000000,2023-09-01 03:04:11,1137.0,1.0,690.0,60.0,1011.0,122.0,736.0,3803.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53.000,1.0.1,20.0,mmocr,,,,['pytorch'],94.0,94.0,https://pypi.org/project/mmocr,5641.0,5641.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
421,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2023-11-16 03:25:07.000000,2023-11-16 00:46:24,1126.0,28.0,444.0,60.0,667.0,1.0,494.0,3235.0,On-device wake word detection powered by deep learning.,36.0,27,True,2023-10-26 19:17:54.000,3.0,32.0,pvporcupine,,,,,37.0,24.0,https://pypi.org/project/pvporcupine,5371.0,5371.0,,,,,,,,3.0,,2023-10-25 17:37:16.000,13.0,,,,,,,,,,,,,,,,,,,
422,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-06-05 03:00:37.000000,2022-12-13 03:52:09,2484.0,,455.0,84.0,245.0,61.0,154.0,3005.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,27,True,2022-10-31 14:47:34.183,1.0.1,24.0,fastnlp,,,,,165.0,163.0,https://pypi.org/project/fastnlp,27931.0,27932.0,,,,,,,,3.0,75.0,2022-10-31 14:47:34.183,2.0,,,,,,,,,,,,,,,,,,,
423,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2023-11-02 19:18:07.000000,2023-11-02 19:13:15,2359.0,106.0,682.0,163.0,60.0,7.0,662.0,2962.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,27,True,2023-10-23 21:02:38.000,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,905.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,58781.0,,,,,3.0,4690.0,,,,,,,,,,,,,,,,,,,,,
424,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2023-11-15 16:09:41.000000,2023-11-15 16:09:41,4318.0,84.0,546.0,41.0,991.0,171.0,653.0,2918.0,"A unified, comprehensive and efficient recommendation library.",69.0,27,True,2023-11-04 11:23:19.000,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,3432.0,3548.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4188.0,,,,,3.0,,2023-10-31 12:52:34.000,2.0,,,,,,,,,,,,,,,,,,,
425,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-11-13 09:52:17.000000,2023-11-13 09:52:14,3479.0,52.0,329.0,157.0,1154.0,20.0,59.0,2655.0,Neural Network Libraries.,73.0,27,True,2023-11-06 05:57:30.000,1.37.0,72.0,nnabla,,,,,,,https://pypi.org/project/nnabla,4496.0,4507.0,,,,,,,,3.0,906.0,,,,,,,,,,,,,,,,,,,,,
426,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2023-11-09 09:05:16.000000,2023-11-09 09:05:15,1698.0,2.0,413.0,45.0,350.0,32.0,345.0,2570.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",33.0,27,True,2022-04-02 15:26:45.000,3.3.3,70.0,foolbox,conda-forge/foolbox,,,,543.0,529.0,https://pypi.org/project/foolbox,2178.0,2486.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12334.0,,,,,2.0,,2022-04-02 15:26:45.000,14.0,,,,,,,,,,,,,,,,,,,
427,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2023-11-06 09:42:59.000000,2023-10-24 14:45:10,3435.0,20.0,513.0,109.0,337.0,406.0,653.0,2545.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",79.0,27,False,2015-03-31 16:33:30.000,2.0,20.0,essentia,,,,,541.0,525.0,https://pypi.org/project/essentia,6675.0,6675.0,,,,,,,,3.0,,2023-10-27 09:13:56.000,16.0,,,,,,,,,,,,,,,,,,,
428,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2023-11-16 13:19:44.000000,2023-07-23 14:42:27,191.0,,442.0,37.0,237.0,52.0,265.0,2332.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,27,True,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,39942.0,40194.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-06-16 19:28:15.390,5810.0,,,,,2.0,,2023-07-23 13:26:57.000,11.0,,,,,,,,,,,,,,,,,,,
429,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2023-06-01 22:20:25.000000,2023-06-01 22:10:29,1131.0,,335.0,44.0,57.0,64.0,201.0,2303.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25.000,1.3,34.0,spektral,,,,['tensorflow'],247.0,241.0,https://pypi.org/project/spektral,5333.0,5333.0,,,,,,,,2.0,,2023-06-01 22:17:00.684,6.0,,,,,,,,,,,,,,,,,,,
430,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,329.0,79.0,55.0,161.0,68.0,2214.0,Multilingual text (NLP) processing toolkit.,26.0,27,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1208.0,1116.0,https://pypi.org/project/polyglot,53381.0,53381.0,,,,,,,,3.0,,2016-07-03 20:05:42.000,92.0,,,,,,,,,,,,,,,,,,,
431,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,65.0,38.0,96.0,160.0,2164.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],352.0,328.0,https://pypi.org/project/hyperas,10723.0,10723.0,,,,,,,,2.0,,2019-02-28 09:16:54.000,24.0,,,,,,,,,,,,,,,,,,,
432,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-09-30 17:24:12.000000,2023-09-30 17:24:05,635.0,16.0,226.0,67.0,31.0,53.0,90.0,2136.0,Fast and Easy Infinite Neural Networks in Python.,27.0,27,True,2023-08-25 00:01:21.000,0.6.4,16.0,neural-tangents,,,,,86.0,86.0,https://pypi.org/project/neural-tangents,2415.0,2423.0,,,,,,,,3.0,331.0,,,,,,,,,,,,,,,,,,,,,
433,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-11-05 14:22:04.000000,2023-08-22 16:20:29,468.0,5.0,313.0,62.0,150.0,7.0,91.0,2064.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2023-08-07 19:46:52.000,3.2.5,21.0,pytextrank,,,,,510.0,510.0,https://pypi.org/project/pytextrank,56251.0,56251.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
434,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-11-14 18:51:44.000000,2023-10-24 18:54:45,847.0,23.0,432.0,62.0,311.0,113.0,91.0,1824.0,Library for training machine learning models with privacy for training data.,56.0,27,True,2023-10-11 15:51:39.000,0.8.12,30.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,16792.0,16794.0,,,,,,,,2.0,124.0,2023-10-11 15:51:39.000,14.0,,,,,,,,,,,,,,,,,,,
435,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2023-10-25 15:56:37.000000,2022-08-31 09:45:24,594.0,,237.0,55.0,445.0,3.0,402.0,1697.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,27,False,2023-03-07 23:47:39.075,0.7.1,25.0,farm,conda-forge/farm,,,['pytorch'],214.0,211.0,https://pypi.org/project/farm,2818.0,2918.0,https://anaconda.org/conda-forge/farm,2023-06-16 19:25:45.236,3120.0,,,,,3.0,,2020-09-14 15:23:01.000,3.0,,,,,,,,,,,,,,,,,,,
436,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-11-16 06:27:14.000000,2023-11-16 06:27:11,1581.0,225.0,113.0,29.0,105.0,18.0,20.0,1690.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2023-09-10 04:20:57.000,0.4.168,144.0,labml,,,,,116.0,110.0,https://pypi.org/project/labml,2742.0,2742.0,,,,,,,,3.0,,2023-09-10 04:20:57.000,6.0,,,,,,,,,,,,,,,,,,,
437,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318.0,74.0,742.0,54.0,168.0,1477.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,401.0,371.0,https://pypi.org/project/chainercv,2415.0,2415.0,,,,,,,,3.0,,2019-06-12 11:55:40.000,30.0,,,,,,,,,,,,,,,,,,,
438,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-11-16 05:58:17.000000,2023-11-15 23:01:59,6170.0,129.0,255.0,47.0,2432.0,307.0,1326.0,1427.0,cuGraph - RAPIDS Graph Analytics Library.,106.0,27,True,2023-10-11 18:08:26.000,23.10.00,32.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,222.0,781.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17344.0,,,,,2.0,,2020-06-01 20:09:06.000,2.0,,,,,,,,,,,,,,,,,,,
439,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2023-11-16 07:21:04.000000,2023-06-07 07:35:59,3033.0,,118.0,37.0,328.0,11.0,187.0,1402.0,Multi-class confusion matrix library in Python.,17.0,27,True,2023-06-07 14:06:28.000,4.0,44.0,pycm,,,,,265.0,249.0,https://pypi.org/project/pycm,37202.0,37202.0,,,,,,,,3.0,,2022-04-27 15:18:44.000,16.0,,,,,,,,,,,,,,,,,,,
440,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,,173.0,26.0,36.0,2.0,114.0,1199.0,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,27,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1499.0,1467.0,https://pypi.org/project/fancyimpute,31211.0,31211.0,,,,,,,,2.0,,2021-10-21 17:50:40.000,32.0,,,,,,,,,,,,,,,,,,,
441,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2023-09-25 14:05:54.000000,2023-07-30 07:05:58,66.0,,287.0,57.0,62.0,12.0,108.0,1189.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,27,True,2023-07-30 07:07:37.000,0.6.2,24.0,stockstats,,,,,984.0,955.0,https://pypi.org/project/stockstats,10400.0,10400.0,,,,,,,,3.0,,2023-07-30 07:07:37.000,29.0,,,,,,,,,,,,,,,,,,,
442,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2023-10-26 11:34:14.000000,2023-09-10 06:51:22,1752.0,6.0,186.0,41.0,256.0,59.0,211.0,1176.0,Python audio and music signal processing library.,20.0,27,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,405.0,372.0,https://pypi.org/project/madmom,3603.0,3603.0,,,,,,,,3.0,,2018-11-14 14:56:22.000,33.0,,,,,,,,,,,,,,,,,,,
443,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-11-15 10:18:35.000000,2023-11-15 10:17:58,476.0,22.0,106.0,22.0,316.0,29.0,253.0,1080.0,Extra blocks for scikit-learn pipelines.,62.0,27,True,2023-10-17 19:17:47.000,0.6.16,42.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],128.0,120.0,https://pypi.org/project/scikit-lego,29487.0,30546.0,https://anaconda.org/conda-forge/scikit-lego,2023-07-19 07:17:55.286,44518.0,,,,,2.0,,2023-10-17 19:19:27.000,8.0,,,,,,,,,,,,,,,,,,,
444,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2023-11-12 14:25:41.000000,2023-11-12 14:25:39,1015.0,40.0,203.0,24.0,119.0,24.0,183.0,1004.0,Survival analysis built on top of scikit-learn.,18.0,27,False,2023-10-08 13:11:29.000,0.22.1,27.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],387.0,376.0,https://pypi.org/project/scikit-survival,36010.0,38760.0,https://anaconda.org/conda-forge/scikit-survival,2023-10-20 18:47:48.968,66020.0,,,,,2.0,,2023-10-08 13:11:29.000,11.0,,,,,,,,,,,,,,,,,,,
445,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2023-11-13 21:39:36.000000,2023-11-13 21:00:57,1435.0,504.0,49.0,12.0,256.0,10.0,48.0,979.0,"Fastest Open-Source Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java,..",26.0,27,True,2023-11-13 21:02:20.900,2.8.12,100.0,usearch,,unum/usearch,,,29.0,24.0,https://pypi.org/project/usearch,47042.0,54786.0,,,,https://hub.docker.com/r/unum/usearch,2023-11-13 21:02:03.268277,1.0,41.0,3.0,589.0,2023-11-13 21:39:36.000,1.0,,usearch,https://www.npmjs.com/package/usearch,7642.0,,2023-11-13 21:02:20.900,4.0,,,,,,,,,,,,
446,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-11-15 05:46:12.000000,2023-11-11 14:03:11,789.0,25.0,111.0,32.0,391.0,70.0,297.0,948.0,BAyesian Model-Building Interface (Bambi) in Python.,35.0,27,True,2023-10-25 02:06:14.000,0.13.0,28.0,bambi,conda-forge/bambi,,,,105.0,96.0,https://pypi.org/project/bambi,14867.0,15656.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,27639.0,,,,,3.0,,2023-10-25 02:06:14.000,9.0,,,,,,,,,,,,,,,,,,,
447,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2023-11-16 11:26:27.000000,2023-08-01 13:02:51,2070.0,,197.0,43.0,580.0,74.0,428.0,924.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,27,False,2023-08-01 13:38:54.000,2.0.2,47.0,smac,conda-forge/smac,,,,46.0,,https://pypi.org/project/smac,29439.0,29990.0,https://anaconda.org/conda-forge/smac,2023-08-11 21:35:06.370,17645.0,,,,,2.0,,2023-08-01 13:30:07.000,46.0,,,,,,,,,,,,,,,,,,,
448,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,39.0,173.0,61.0,174.0,906.0,A Jupyter - Three.js bridge.,30.0,27,True,2023-02-20 00:24:01.104,2.4.2,46.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],95.0,28.0,https://pypi.org/project/pythreejs,64471.0,73948.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,515211.0,,,,,3.0,,2023-02-20 00:24:01.104,56.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3753.0,,2023-02-20 00:16:17.277,11.0,,,,,,,,,,,,
449,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2023-07-26 22:41:29.989000,2023-06-09 22:11:37,1299.0,,149.0,49.0,56.0,21.0,65.0,814.0,Computer Vision in Python.,34.0,27,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,,1271.0,1143.0,https://pypi.org/project/mahotas,13976.0,23450.0,https://anaconda.org/conda-forge/mahotas,2023-07-26 22:41:29.989,388450.0,,,,,3.0,,2022-06-28 08:11:26.000,128.0,,,,,,,,,,,,,,,,,,,
450,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-11-15 21:31:18.000000,2023-11-15 21:31:17,826.0,32.0,123.0,30.0,83.0,27.0,75.0,566.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,27,True,2023-08-10 00:37:12.000,1.14.0,42.0,ml-metadata,,,,,386.0,364.0,https://pypi.org/project/ml-metadata,66200.0,66237.0,,,,,,,,3.0,2118.0,2023-08-10 00:37:12.000,22.0,,,,,,,,,,,,,,,,,,,
451,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2023-09-25 19:44:09.000000,2019-12-05 08:17:22,46.0,,210.0,23.0,17.0,45.0,23.0,423.0,scikit-learn inspired API for CRFsuite.,6.0,27,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],7459.0,7178.0,https://pypi.org/project/sklearn-crfsuite,386122.0,387041.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,39551.0,,,,,2.0,,2017-06-22 18:49:27.000,281.0,,,,,,,,,,,,,,,,,,,
452,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4245.0,1261.0,557.0,750.0,2543.0,17411.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",274.0,26,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,430.0,582.0,,,,,,,,3.0,14320.0,,,-4.0,,,,,,,,,,,,,,,,,,
453,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2023-10-14 18:53:31.974373,2023-10-12 07:20:40,1894.0,1.0,868.0,217.0,453.0,50.0,264.0,14339.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,26,True,2021-06-06 17:14:16.000,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,52264.0,52670.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,14.0,21133.0,3.0,,,,,,,,,,,,,,,,,,,,,,
454,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2023-11-15 06:27:03.000000,2023-11-15 06:26:56,1617.0,3.0,808.0,147.0,1559.0,114.0,125.0,7794.0,Trax Deep Learning with Clear Code and Speed.,79.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,,127.0,126.0,https://pypi.org/project/trax,4302.0,4302.0,,,,,,,,3.0,,2021-10-26 20:29:00.538,1.0,,,,,,,,,,,,,,,,,,,
455,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-10-04 22:41:52.749000,,,,700.0,,,511.0,,7117.0,NumPy & SciPy for GPU.,257.0,26,True,2023-08-08 06:14:47.000,12.2.0,136.0,cupy,conda-forge/cupy,cupy/cupy,,,201.0,,https://pypi.org/project/cupy,22925.0,99685.0,https://anaconda.org/conda-forge/cupy,2023-10-04 22:41:52.749,3194917.0,https://hub.docker.com/r/cupy/cupy,2023-08-15 12:32:31.435488,11.0,58115.0,3.0,,2023-08-08 06:14:47.000,201.0,,,,,,,,,,,,,,,,,,,
456,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2023-10-03 15:31:03.000000,2022-09-22 23:59:07,1084.0,,979.0,184.0,327.0,334.0,292.0,5763.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,26,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,116.0,113.0,https://pypi.org/project/mmdnn,441.0,492.0,,,,,,,,2.0,3711.0,2020-07-24 06:34:39.000,3.0,,,,,,,,,,,,,,,,,,,
457,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2023-10-23 02:26:28.000000,2020-05-03 07:13:22,108.0,,583.0,140.0,31.0,57.0,53.0,5472.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,1.0,flashtext,conda-forge/flashtext,,,,1390.0,1390.0,https://pypi.org/project/flashtext,1059851.0,1060301.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,18037.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
458,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2023-11-16 09:11:06.000000,2023-11-10 02:16:43,11569.0,63.0,1521.0,142.0,3385.0,794.0,1027.0,5292.0,An Industrial Grade Federated Learning Framework.,94.0,26,True,2023-09-12 07:58:53.000,1.11.3,46.0,ETAF,,,,,,,https://pypi.org/project/ETAF,3.0,3.0,,,,,,,,3.0,,2020-05-06 09:35:40.000,,,,,,,,,,,,,,,,,,,,
459,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,,548.0,105.0,617.0,89.0,606.0,4114.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,26,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],83.0,,https://pypi.org/project/yellowbrick,436281.0,438133.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,72263.0,,,,,2.0,,2022-08-21 16:11:55.287,83.0,,,,,,,,,,,,,,,,,,,
460,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-11-02 03:20:32.000000,2023-11-02 03:20:28,249.0,2.0,799.0,52.0,50.0,61.0,106.0,3838.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,26,True,2023-04-07 19:27:35.000,2.5.3,32.0,facenet-pytorch,,,,['pytorch'],1392.0,1373.0,https://pypi.org/project/facenet-pytorch,30072.0,44977.0,,,,,,,,3.0,715479.0,2021-03-10 01:00:20.000,19.0,,,,,,,,,,,,,,,,,,,
461,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2023-08-14 20:14:15.000000,2023-08-14 20:14:08,2108.0,,538.0,146.0,237.0,34.0,631.0,3257.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,84.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],432.0,430.0,https://pypi.org/project/tensorforce,725.0,725.0,,,,,,,,3.0,,2021-08-30 20:13:45.000,2.0,,,,,,,,,,,,,,,,,,,
