,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
568,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-01-23 15:10:02.000000,2025-01-15 20:18:42,210.0,1.0,88.0,34.0,113.0,8.0,18.0,1288.0,A library of reinforcement learning building blocks in JAX.,21.0,24,True,2023-06-29 15:05:00.621,0.1.6,10.0,rlax,,,,['jax'],309.0,298.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,11.0,22827.0,22827.0,,,,,,,,3.0,,,,,,,,google-deepmind/rlax,,,,,,,,,,,,
569,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-01-29 08:24:26.000000,2025-01-29 08:22:52,216.0,11.0,118.0,37.0,33.0,21.0,122.0,1286.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,16.0,24,True,2025-01-29 08:26:33.000,2.3.11,95.0,ngt,,,,,12.0,,https://pypi.org/project/ngt,2025-01-23 02:00:56.000,12.0,3094.0,3094.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,214.0,52.0,461.0,145.0,296.0,1221.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,2023-02-08 02:53:00.720,0.9.1,41.0,tf-encrypted,,,,['tensorflow'],77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,758.0,758.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,222.0,70.0,415.0,75.0,147.0,1183.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,2020-02-14 05:35:56.000,0.8.0,10.0,chainerrl,,,,,181.0,176.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,518.0,518.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
572,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-02-16 03:12:45.397000,2025-01-10 08:22:15,735.0,1.0,150.0,15.0,109.0,30.0,259.0,1035.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,46.0,24,True,2023-10-06 08:51:55.000,0.6.18,31.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,30032.0,42746.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-02-16 03:12:45.397,711986.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
573,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-01-21 10:21:03.000000,2025-01-21 10:21:03,263.0,11.0,119.0,12.0,56.0,37.0,29.0,1015.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,24,True,2024-02-01 14:51:21.000,0.5.2,13.0,detoxify,,,,,819.0,789.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,28250.0,45776.0,,,,,,,,3.0,893866.0,,,,,,,,,,,,,,,,,,,
574,Runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-02-20 13:48:01.000000,2025-02-20 11:47:36,2180.0,288.0,38.0,8.0,1724.0,9.0,42.0,1002.0,"The Runhouse Python client. Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,24,True,2025-02-19 16:24:27.000,0.0.41,49.0,runhouse,,,,,1.0,,https://pypi.org/project/runhouse,2025-02-19 16:22:42.000,1.0,32899.0,32901.0,,,,,,,,3.0,69.0,,,,,,,,,,,,,,,,,,,
575,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,,178.0,48.0,114.0,58.0,170.0,992.0,Python interface to GPU-powered libraries.,44.0,24,False,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,338.0,315.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,745.0,745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
576,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2025-01-29 22:28:23.000000,2025-01-29 22:28:21,569.0,1.0,191.0,47.0,61.0,1.0,68.0,985.0,Training neural models with structured signals.,39.0,24,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,,,['tensorflow'],502.0,499.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,5845.0,5845.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
577,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,,158.0,33.0,25.0,35.0,236.0,738.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,False,2019-04-04 19:44:59.000,0.8.2,34.0,neupy,,,,,185.0,181.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,2415.0,2415.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2025-02-06 21:36:12.000000,2025-02-06 21:36:09,223.0,2.0,137.0,139.0,92.0,42.0,67.0,673.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,23.0,24,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],248.0,236.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,10207.0,10207.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
579,quinn,MrPowers/quinn,ml-experiments,,https://github.com/mrpowers-io/quinn,https://github.com/mrpowers-io/quinn,Apache-2.0,2017-09-15 13:02:42.000,2024-12-06 11:29:54.000000,2024-12-06 11:28:50,368.0,1.0,98.0,20.0,147.0,36.0,94.0,661.0,pyspark methods to enhance developer productivity.,31.0,24,True,2024-02-13 12:31:37.000,0.10.3,16.0,quinn,,,,['spark'],97.0,90.0,https://pypi.org/project/quinn,2024-02-13 12:31:37.000,7.0,712019.0,712019.0,,,,,,,,3.0,56.0,,,,,,,mrpowers-io/quinn,,,,,,,,,,,,
580,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2025-02-20 14:35:48.000000,2025-02-19 18:14:55,917.0,14.0,88.0,11.0,786.0,61.0,496.0,660.0,Automated modeling and machine learning framework FEDOT.,38.0,24,True,2024-08-28 11:07:57.000,0.7.4,23.0,fedot,,,,,62.0,57.0,https://pypi.org/project/fedot,2024-08-28 10:34:09.000,5.0,1827.0,1827.0,,,,,,,,2.0,,,,,,,,aimclub/FEDOT,,,,,,,,,,,,
581,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-02-14 12:11:51.000000,2025-02-14 11:58:55,5689.0,26.0,93.0,17.0,782.0,10.0,446.0,460.0,Lightwood is Legos for Machine Learning.,49.0,24,False,2025-02-14 12:01:11.000,25.2.2.0,209.0,lightwood,,,,['pytorch'],82.0,80.0,https://pypi.org/project/lightwood,2025-02-14 12:11:51.000,2.0,6258.0,6258.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
582,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,,1434.0,262.0,69.0,133.0,137.0,6492.0,Audio fingerprinting and recognition in Python.,23.0,23,False,2015-04-19 21:20:16.000,0.1.3,4.0,PyDejavu,,,,,21.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,,287.0,287.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
583,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2024-09-20 17:59:42.000000,2024-06-28 18:04:28,599.0,,757.0,108.0,590.0,107.0,345.0,6271.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,59.0,23,True,2023-03-30 16:55:07.154,0.9.4,29.0,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,39940.0,39940.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
584,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,,1554.0,137.0,3625.0,74.0,1988.0,5811.0,An Industrial Grade Federated Learning Framework.,101.0,23,True,2024-07-31 11:47:02.000,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
585,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-02-06 18:35:02.000000,2025-02-06 18:35:02,1659.0,11.0,834.0,143.0,1603.0,387.0,403.0,5098.0,Simple and Distributed Machine Learning.,121.0,23,True,2025-01-09 23:46:37.000,1.0.9,60.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
586,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2024-08-13 17:48:41.449000,2019-05-22 18:27:54,1118.0,,811.0,325.0,89.0,91.0,306.0,3873.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,,171.0,193.0,https://anaconda.org/anaconda/neon,2024-08-13 17:48:41.449,1937.0,,,,,3.0,422.0,,,,,,,,,,,,,,,,,,,
587,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,449.0,89.0,78.0,67.0,137.0,3397.0,Generate embeddings from large-scale graph-structured data.,32.0,23,True,2019-10-14 16:45:11.000,1.0.0,4.0,torchbiggraph,,,,['pytorch'],2.0,,https://pypi.org/project/torchbiggraph,2019-10-14 16:44:41.000,2.0,286264.0,286267.0,,,,,,,,2.0,218.0,,,,,,,,,,,,,,,,,,,
588,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,,329.0,53.0,414.0,82.0,106.0,3266.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,23,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,,,['pytorch'],60.0,59.0,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,200.0,200.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
589,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-12-07 20:40:17.000000,2023-12-07 20:40:17,720.0,,233.0,53.0,36.0,75.0,126.0,3219.0,A GUI for Pandas DataFrames.,14.0,23,False,2023-02-11 20:04:00.783,0.2.14,44.0,pandasgui,conda-forge/pandasgui,,,['pandas'],469.0,455.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000,14.0,5386.0,6038.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,31978.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
590,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-06-16 15:59:22.000000,2024-05-06 14:20:38,944.0,,179.0,20.0,79.0,112.0,179.0,2897.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,31.0,23,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,62.0,61.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,858.0,858.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
591,Luminoth,tryolabs/luminoth,image,,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000,2023-03-24 23:52:00.000000,2020-01-07 20:53:25,838.0,,413.0,133.0,136.0,60.0,128.0,2404.0,Deep Learning toolkit for Computer Vision.,15.0,23,False,2018-11-09 21:35:17.000,0.2.3,10.0,luminoth,,,,['tensorflow'],69.0,67.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000,2.0,1655.0,1801.0,,,,,,,,3.0,12904.0,,,,,,,,,,,,,,,,,,,
592,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-07-17 19:00:35.000000,2024-07-17 19:00:21,2319.0,,247.0,39.0,39.0,7.0,115.0,2194.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,23,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,301.0,288.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,5628.0,6172.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,29940.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
593,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2024-02-06 10:59:55.000000,2024-02-06 10:59:47,125.0,,228.0,43.0,36.0,45.0,24.0,1897.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,23,True,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],510.0,488.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,1505.0,2985.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,68116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
594,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,214.0,39.0,111.0,56.0,42.0,1736.0,"Large-scale linear classification, regression and ranking in Python.",17.0,23,False,2022-01-30 01:10:13.000,0.6.2.post0,12.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],173.0,167.0,https://pypi.org/project/sklearn-contrib-lightning,2022-01-30 00:43:43.000,6.0,7140.0,9630.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,254922.0,,,,,3.0,732.0,,,,,,,,,,,,,,,,,,,
595,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2023-07-06 22:00:38.000000,2022-10-17 19:34:56,1930.0,,294.0,43.0,801.0,72.0,485.0,1661.0,jiant is an nlp toolkit.,60.0,23,False,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,6.0,6.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000,,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
596,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,1.0,276.0,43.0,257.0,77.0,198.0,1576.0,A framework for Privacy Preserving Machine Learning.,39.0,23,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],54.0,53.0,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,603.0,603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
597,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2024-08-14 21:07:18.000000,2024-08-14 20:38:00,159.0,,166.0,105.0,189.0,40.0,25.0,1514.0,fklearn: Functional Machine Learning.,56.0,23,True,2024-08-14 21:07:18.000,4.0.0,34.0,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,2024-08-14 21:07:18.000,,2528.0,2528.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
598,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2024-12-25 18:07:02.406000,2022-08-31 13:13:15,103.0,,92.0,38.0,15.0,12.0,27.0,1402.0,A Graph Neural Network Library in Jax.,17.0,23,False,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],285.0,263.0,https://pypi.org/project/jraph,2022-08-12 15:25:29.659,22.0,25080.0,25283.0,https://anaconda.org/conda-forge/jraph,2024-12-25 18:07:02.406,8139.0,,,,,2.0,,,,,,,,google-deepmind/jraph,,,,,,,,,,,,
599,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2024-06-12 09:16:57.000000,2022-05-22 23:59:48,1219.0,,163.0,32.0,24.0,42.0,34.0,1298.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",13.0,23,False,2019-12-18 13:39:19.000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],70.0,70.0,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000,,908.0,908.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
600,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-08-02 11:14:24.000000,2024-08-02 11:14:21,90.0,,247.0,20.0,23.0,5.0,88.0,1256.0,Implementation of the node2vec algorithm.,16.0,23,True,2024-08-02 11:13:59.000,0.5.0,19.0,node2vec,conda-forge/node2vec,,,,839.0,808.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,22769.0,23182.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,33509.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
601,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2024-11-12 23:23:07.000000,2024-11-12 23:19:10,478.0,,211.0,54.0,94.0,59.0,219.0,1117.0,Line based ATR Engine based on OCRopy.,21.0,23,False,2024-11-12 23:23:07.000,2.3.1,45.0,calamari_ocr,,,,,8.0,,https://pypi.org/project/calamari_ocr,2024-11-12 23:23:07.000,8.0,3675.0,3675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
602,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-12-28 16:56:13.394000,2024-01-04 20:41:21,582.0,,294.0,95.0,123.0,62.0,98.0,1073.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,23,False,2022-01-25 21:56:31.000,1.0.2,13.0,astroML,conda-forge/astroml,,,['sklearn'],16.0,,https://pypi.org/project/astroML,2022-03-01 20:02:01.000,16.0,2192.0,3592.0,https://anaconda.org/conda-forge/astroml,2024-12-28 16:56:13.394,51800.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
603,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2024-08-14 00:01:42.000000,2023-11-17 10:59:26,412.0,,185.0,32.0,74.0,3.0,86.0,1055.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,23,False,2022-09-25 14:40:40.377,4.5.1,39.0,keract,,,,['tensorflow'],247.0,238.0,https://pypi.org/project/keract,2022-09-25 14:40:40.377,9.0,7306.0,7306.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
604,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2024-10-17 08:47:41.000000,2024-10-17 08:43:32,431.0,,143.0,21.0,88.0,10.0,72.0,975.0,An intuitive library to extract features from time series.,20.0,23,True,2024-09-12 10:50:23.000,0.1.9,13.0,tsfel,,,,,184.0,177.0,https://pypi.org/project/tsfel,2024-09-12 10:43:35.000,7.0,13094.0,13094.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
605,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,,112.0,25.0,36.0,35.0,69.0,881.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,23,False,2021-04-11 17:43:13.000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],716.0,704.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000,12.0,11633.0,11633.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
606,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,,83.0,14.0,77.0,222.0,218.0,875.0,"Experiment tracking, ML developer tools.",30.0,23,False,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,105.0,105.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,2747.0,2747.0,,,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
607,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-02-12 01:47:22.218000,2025-01-10 08:26:59,607.0,2.0,151.0,14.0,68.0,32.0,148.0,846.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,38.0,23,True,2023-10-12 06:54:28.000,1.6.3,43.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],62.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,62.0,16968.0,22567.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-02-12 01:47:22.218,319152.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
608,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2025-01-16 15:21:22.300000,2021-02-28 18:33:06,37.0,,140.0,25.0,19.0,26.0,5.0,753.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,23,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],688.0,680.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000,8.0,91763.0,91937.0,https://anaconda.org/conda-forge/treeinterpreter,2025-01-16 15:21:22.300,9084.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
609,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2024-12-28 06:54:56.927000,2024-08-01 17:33:11,360.0,,119.0,16.0,84.0,21.0,38.0,720.0,Working with molecular structures in pandas DataFrames.,18.0,23,True,2024-08-01 17:35:04.000,0.5.1,21.0,biopandas,conda-forge/biopandas,,,['pandas'],381.0,343.0,https://pypi.org/project/biopandas,2024-08-01 17:35:04.000,38.0,10468.0,13688.0,https://anaconda.org/conda-forge/biopandas,2024-12-28 06:54:56.927,173904.0,,,,,3.0,,,,,,,,BioPandas/biopandas,,,,,,,,,,,,
